region,cluster_min_order,stream_order,iso_pred
Kuskokwim,7,7,0.709351674
Kuskokwim,7,7,0.709606212
Kuskokwim,7,7,0.709640719
Kuskokwim,7,7,0.709594657
Kuskokwim,7,7,0.709656161
Kuskokwim,7,7,0.709595777
Kuskokwim,7,7,0.709679405
Kuskokwim,7,7,0.709422325
Kuskokwim,7,7,0.708836322
Kuskokwim,7,7,0.708948045
Kuskokwim,7,7,0.708944073
Kuskokwim,7,7,0.708892197
Kuskokwim,7,7,0.70891831
Kuskokwim,7,7,0.708951151
Kuskokwim,7,7,0.708954006
Kuskokwim,7,7,0.708955618
Kuskokwim,7,7,0.708954322
Kuskokwim,7,7,0.708951983
Kuskokwim,7,7,0.708946723
Kuskokwim,7,7,0.70894021
Kuskokwim,7,7,0.708932172
Kuskokwim,7,7,0.708920173
Kuskokwim,7,7,0.70889474
Kuskokwim,7,7,0.708903752
Kuskokwim,7,7,0.708895558
Kuskokwim,7,7,0.708894712
Kuskokwim,7,7,0.708894341
Kuskokwim,7,7,0.708894748
Kuskokwim,7,7,0.708894723
Kuskokwim,7,7,0.708901577
Kuskokwim,7,7,0.708909099
Kuskokwim,7,7,0.708904292
Kuskokwim,7,7,0.708918281
Kuskokwim,7,7,0.708928568
Kuskokwim,7,7,0.708940352
Kuskokwim,7,7,0.708939652
Kuskokwim,7,7,0.708945135
Kuskokwim,7,7,0.708944997
Kuskokwim,7,7,0.708939874
Kuskokwim,7,7,0.708946482
Kuskokwim,7,7,0.708940788
Kuskokwim,7,7,0.708942034
Kuskokwim,7,7,0.708944795
Kuskokwim,7,7,0.708946966
Kuskokwim,7,7,0.70894675
Kuskokwim,7,7,0.708952831
Kuskokwim,7,7,0.708953486
Kuskokwim,7,7,0.70895413
Kuskokwim,7,7,0.70895566
Kuskokwim,7,7,0.708974933
Kuskokwim,7,7,0.708965274
Kuskokwim,7,7,0.708971289
Kuskokwim,7,7,0.708976558
Kuskokwim,7,7,0.708652858
Kuskokwim,7,7,0.708579918
Kuskokwim,7,7,0.708989634
Kuskokwim,7,7,0.708988379
Kuskokwim,7,7,0.708939094
Kuskokwim,7,7,0.708846786
Kuskokwim,7,7,0.708967909
Kuskokwim,7,7,0.708784428
Kuskokwim,7,7,0.708870756
Kuskokwim,7,7,0.70857163
Kuskokwim,7,7,0.708587238
Kuskokwim,7,7,0.708738127
Kuskokwim,7,7,0.708559864
Kuskokwim,7,7,0.708763683
Kuskokwim,7,7,0.708568006
Kuskokwim,7,7,0.708740348
Kuskokwim,7,7,0.708569643
Kuskokwim,7,7,0.708581638
Kuskokwim,7,7,0.708742107
Kuskokwim,7,7,0.70860615
Kuskokwim,7,7,0.708622066
Kuskokwim,7,7,0.708785113
Kuskokwim,7,7,0.708766241
Kuskokwim,7,7,0.708600941
Kuskokwim,7,7,0.708779655
Kuskokwim,7,7,0.70891437
Kuskokwim,7,7,0.708764076
Kuskokwim,7,7,0.708802877
Kuskokwim,7,7,0.708772304
Kuskokwim,7,7,0.708815633
Kuskokwim,7,7,0.708850119
Kuskokwim,7,7,0.709538179
Kuskokwim,7,7,0.708903442
Kuskokwim,7,7,0.708906386
Kuskokwim,7,7,0.708930825
Kuskokwim,7,7,0.708273555
Kuskokwim,7,7,0.708896839
Kuskokwim,7,7,0.708904358
Kuskokwim,7,7,0.708413487
Kuskokwim,7,7,0.708907836
Kuskokwim,7,7,0.708150912
Kuskokwim,7,7,0.709005826
Kuskokwim,7,7,0.70913812
Kuskokwim,7,7,0.709332483
Kuskokwim,7,7,0.708668914
Kuskokwim,7,7,0.708704022
Kuskokwim,7,7,0.708839808
Kuskokwim,7,7,0.708714903
Kuskokwim,7,7,0.708863905
Kuskokwim,7,7,0.708829267
Kuskokwim,7,7,0.708597746
Kuskokwim,7,7,0.708821493
Kuskokwim,7,7,0.708727574
Kuskokwim,7,7,0.708307484
Kuskokwim,7,7,0.708732299
Kuskokwim,7,7,0.709330345
Kuskokwim,7,7,0.708357667
Kuskokwim,7,7,0.708295004
Kuskokwim,7,7,0.708500676
Kuskokwim,7,7,0.708202074
Kuskokwim,7,7,0.70852957
Kuskokwim,7,7,0.708148789
Kuskokwim,7,7,0.708623349
Kuskokwim,7,7,0.708696884
Kuskokwim,7,7,0.708788403
Kuskokwim,7,7,0.708152153
Kuskokwim,7,7,0.708583331
Kuskokwim,7,7,0.708172752
Kuskokwim,7,7,0.708643035
Kuskokwim,7,7,0.708165047
Kuskokwim,7,7,0.709180499
Kuskokwim,7,7,0.708059274
Kuskokwim,7,7,0.70822601
Kuskokwim,7,7,0.70890601
Kuskokwim,7,7,0.709532899
Kuskokwim,7,7,0.709180481
Kuskokwim,7,7,0.708178968
Kuskokwim,7,7,0.708086483
Kuskokwim,7,7,0.708284951
Kuskokwim,7,7,0.709199913
Kuskokwim,7,7,0.709524437
Kuskokwim,7,7,0.709210788
Kuskokwim,7,7,0.708865395
Kuskokwim,7,7,0.709223263
Kuskokwim,7,7,0.70953424
Kuskokwim,7,7,0.709433092
Kuskokwim,7,7,0.70936497
Kuskokwim,7,7,0.709512375
Kuskokwim,7,7,0.70950311
Kuskokwim,7,7,0.709510167
Kuskokwim,7,7,0.709378301
Kuskokwim,7,7,0.709380204
Kuskokwim,7,7,0.70899725
Kuskokwim,7,7,0.709563745
Kuskokwim,7,7,0.70938717
Kuskokwim,7,7,0.70905727
Kuskokwim,7,7,0.709383614
Kuskokwim,7,7,0.709036756
Kuskokwim,7,7,0.709002412
Kuskokwim,7,7,0.709594096
Kuskokwim,7,7,0.70939648
Kuskokwim,7,7,0.709234295
Kuskokwim,7,7,0.709627366
Kuskokwim,7,7,0.709402201
Kuskokwim,7,7,0.709258968
Kuskokwim,7,7,0.709106793
Kuskokwim,7,7,0.709640462
Kuskokwim,7,7,0.709298922
Kuskokwim,7,7,0.709644677
Kuskokwim,7,7,0.709317763
Kuskokwim,7,7,0.709158839
Kuskokwim,7,7,0.70941508
Kuskokwim,7,7,0.709517154
Kuskokwim,7,7,0.709416231
Kuskokwim,7,7,0.709378234
Kuskokwim,7,7,0.709455371
Kuskokwim,7,7,0.709471822
Kuskokwim,7,7,0.709488549
Kuskokwim,7,7,0.709518858
Kuskokwim,7,7,0.709563155
Kuskokwim,7,7,0.709589197
Kuskokwim,7,7,0.709600347
Kuskokwim,7,7,0.70983446
Kuskokwim,7,7,0.709878666
Kuskokwim,7,7,0.709984137
Kuskokwim,7,7,0.709628052
Kuskokwim,7,7,0.709701832
Kuskokwim,7,7,0.709848896
Kuskokwim,7,7,0.709978809
Kuskokwim,7,7,0.709646904
Kuskokwim,7,7,0.709661184
Kuskokwim,7,7,0.709680483
Kuskokwim,7,7,0.7097464
Kuskokwim,7,7,0.70978703
Kuskokwim,7,7,0.709815335
Kuskokwim,7,7,0.709897187
Kuskokwim,7,7,0.70991259
Kuskokwim,7,7,0.709918383
Kuskokwim,7,7,0.709840595
Kuskokwim,7,7,0.709936113
Kuskokwim,7,7,0.709950184
Kuskokwim,7,7,0.70996365
Kuskokwim,7,7,0.709988288
Kuskokwim,7,7,0.709998732
Kuskokwim,7,7,0.709608415
Kuskokwim,7,7,0.709650329
Kuskokwim,7,7,0.710009111
Kuskokwim,7,7,0.71003429
Kuskokwim,7,7,0.710018326
Kuskokwim,7,7,0.710024294
Kuskokwim,7,7,0.710029905
Kuskokwim,7,7,0.710032064
Kuskokwim,7,7,0.710038431
Kuskokwim,7,7,0.709856679
Kuskokwim,7,7,0.710023817
Kuskokwim,7,7,0.71000286
Kuskokwim,7,7,0.70998113
Kuskokwim,7,7,0.709934102
Kuskokwim,7,7,0.709720384
Kuskokwim,7,7,0.709894048
Kuskokwim,7,7,0.70959771
Kuskokwim,7,7,0.70983158
Kuskokwim,7,7,0.709769888
Kuskokwim,7,7,0.709663933
Kuskokwim,7,7,0.709701335
Kuskokwim,7,7,0.709708212
Kuskokwim,7,7,0.709617586
Kuskokwim,7,7,0.709607486
Kuskokwim,7,7,0.709627707
Kuskokwim,7,7,0.709654769
Kuskokwim,7,7,0.709646274
Kuskokwim,7,7,0.709494866
Kuskokwim,7,7,0.709724563
Kuskokwim,7,7,0.709602186
Kuskokwim,8,8,0.708499273
