basin,region,stream_order,mouth_reachid,n_reaches,mean_iso,median_iso,q1,q3,min_iso,max_iso,sd_iso
Kusko,Kuskokwim,1,1104,1,0.706730213,0.706730213,0.706730213,0.706730213,0.706730213,0.706730213,0.0
Kusko,Kuskokwim,2,1265,5,0.7066652677999998,0.706661251,0.706656859,0.706666139,0.70665382,0.70668827,1.3672553883612326e-05
Kusko,Kuskokwim,1,1116,1,0.706661251,0.706661251,0.706661251,0.706661251,0.706661251,0.706661251,0.0
Kusko,Kuskokwim,1,1128,1,0.704471113,0.704471113,0.704471113,0.704471113,0.704471113,0.704471113,0.0
Kusko,Kuskokwim,1,1136,1,0.706666139,0.706666139,0.706666139,0.706666139,0.706666139,0.706666139,0.0
Kusko,Kuskokwim,1,1137,1,0.704502055,0.704502055,0.704502055,0.704502055,0.704502055,0.704502055,0.0
Kusko,Kuskokwim,2,1192,3,0.7066840373333333,0.706684297,0.7066833925,0.706684812,0.706682488,0.706685327,1.4372022590116935e-06
Kusko,Kuskokwim,1,1142,1,0.706685327,0.706685327,0.706685327,0.706685327,0.706685327,0.706685327,0.0
Kusko,Kuskokwim,2,1279,9,0.706711476,0.706712544,0.706704745,0.706718671,0.706700062,0.706725083,9.062437020475173e-06
Kusko,Kuskokwim,1,1143,1,0.706701179,0.706701179,0.706701179,0.706701179,0.706701179,0.706701179,0.0
Kusko,Kuskokwim,3,1616,11,0.7044507162727273,0.704458189,0.704353555,0.7045048140000001,0.704176298,0.704845564,0.00018110354184668612
Kusko,Kuskokwim,2,1243,3,0.704471762,0.704495291,0.7044556154999999,0.7044996729999999,0.70441594,0.704504055,4.854146358528869e-05
Kusko,Kuskokwim,1,1144,1,0.704495291,0.704495291,0.704495291,0.704495291,0.704495291,0.704495291,0.0
Kusko,Kuskokwim,1,1147,1,0.706739254,0.706739254,0.706739254,0.706739254,0.706739254,0.706739254,0.0
Kusko,Kuskokwim,1,1149,1,0.706726865,0.706726865,0.706726865,0.706726865,0.706726865,0.706726865,0.0
Kusko,Kuskokwim,2,1203,19,0.7064473415263157,0.706502362,0.706410821,0.7066304914999999,0.7055303,0.706660485,0.000286069346592022
Kusko,Kuskokwim,1,1150,1,0.706646013,0.706646013,0.706646013,0.706646013,0.706646013,0.706646013,0.0
Kusko,Kuskokwim,1,1153,1,0.706734654,0.706734654,0.706734654,0.706734654,0.706734654,0.706734654,0.0
Kusko,Kuskokwim,1,1154,1,0.706747279,0.706747279,0.706747279,0.706747279,0.706747279,0.706747279,0.0
Kusko,Kuskokwim,2,1191,3,0.7065532426666666,0.706557116,0.7065508305,0.7065575915,0.706544545,0.706558067,7.547393876950069e-06
Kusko,Kuskokwim,1,1155,1,0.706558067,0.706558067,0.706558067,0.706558067,0.706558067,0.706558067,0.0
Kusko,Kuskokwim,1,1157,1,0.706700062,0.706700062,0.706700062,0.706700062,0.706700062,0.706700062,0.0
Kusko,Kuskokwim,3,1858,41,0.7066490768536585,0.706655444,0.706625118,0.706682828,0.706515879,0.706713442,4.2488012567991566e-05
Kusko,Kuskokwim,2,1773,11,0.7066702088181818,0.706657032,0.70665591,0.7066821825,0.706652163,0.706701449,1.8800323618581798e-05
Kusko,Kuskokwim,1,1158,1,0.706656376,0.706656376,0.706656376,0.706656376,0.706656376,0.706656376,0.0
Kusko,Kuskokwim,1,1159,1,0.704714597,0.704714597,0.704714597,0.704714597,0.704714597,0.704714597,0.0
Kusko,Kuskokwim,1,1164,1,0.706684951,0.706684951,0.706684951,0.706684951,0.706684951,0.706684951,0.0
Kusko,Kuskokwim,1,1165,1,0.706660485,0.706660485,0.706660485,0.706660485,0.706660485,0.706660485,0.0
Kusko,Kuskokwim,1,1167,1,0.704428911,0.704428911,0.704428911,0.704428911,0.704428911,0.704428911,0.0
Kusko,Kuskokwim,1,1171,1,0.706557116,0.706557116,0.706557116,0.706557116,0.706557116,0.706557116,0.0
Kusko,Kuskokwim,2,1551,9,0.7066481703333334,0.706641806,0.70663532,0.706648957,0.706625118,0.706687465,2.2755645903813942e-05
Kusko,Kuskokwim,1,1174,1,0.706648957,0.706648957,0.706648957,0.706648957,0.706648957,0.706648957,0.0
Kusko,Kuskokwim,1,1177,1,0.704706607,0.704706607,0.704706607,0.704706607,0.704706607,0.704706607,0.0
Kusko,Kuskokwim,1,1178,1,0.706652497,0.706652497,0.706652497,0.706652497,0.706652497,0.706652497,0.0
Kusko,Kuskokwim,1,1183,1,0.704659403,0.704659403,0.704659403,0.704659403,0.704659403,0.704659403,0.0
Kusko,Kuskokwim,1,1184,1,0.706634645,0.706634645,0.706634645,0.706634645,0.706634645,0.706634645,0.0
Kusko,Kuskokwim,1,1186,1,0.704504055,0.704504055,0.704504055,0.704504055,0.704504055,0.704504055,0.0
Kusko,Kuskokwim,1,1189,1,0.706682488,0.706682488,0.706682488,0.706682488,0.706682488,0.706682488,0.0
Kusko,Kuskokwim,1,1195,1,0.706647931,0.706647931,0.706647931,0.706647931,0.706647931,0.706647931,0.0
Kusko,Kuskokwim,2,1291,3,0.7067332726666667,0.706734682,0.7067323725,0.7067348775,0.706730063,0.706735073,2.7865193940717053e-06
Kusko,Kuskokwim,1,1200,1,0.706730063,0.706730063,0.706730063,0.706730063,0.706730063,0.706730063,0.0
Kusko,Kuskokwim,1,1204,1,0.706725083,0.706725083,0.706725083,0.706725083,0.706725083,0.706725083,0.0
Kusko,Kuskokwim,2,1256,13,0.7046516232307691,0.704459579,0.704421608,0.704478471,0.7044155,0.706582821,0.0005913650094566814
Kusko,Kuskokwim,1,1206,1,0.704689455,0.704689455,0.704689455,0.704689455,0.704689455,0.704689455,0.0
Kusko,Kuskokwim,1,1207,1,0.704769149,0.704769149,0.704769149,0.704769149,0.704769149,0.704769149,0.0
Kusko,Kuskokwim,1,1212,1,0.706641806,0.706641806,0.706641806,0.706641806,0.706641806,0.706641806,0.0
Kusko,Kuskokwim,1,1214,1,0.706735073,0.706735073,0.706735073,0.706735073,0.706735073,0.706735073,0.0
Kusko,Kuskokwim,1,1222,1,0.706705349,0.706705349,0.706705349,0.706705349,0.706705349,0.706705349,0.0
Kusko,Kuskokwim,1,1235,1,0.704458123,0.704458123,0.704458123,0.704458123,0.704458123,0.704458123,0.0
Kusko,Kuskokwim,1,1236,1,0.706562683,0.706562683,0.706562683,0.706562683,0.706562683,0.706562683,0.0
Kusko,Kuskokwim,2,1510,5,0.706642089,0.706627761,0.706624645,0.706669235,0.70661458,0.706674224,2.7549470693651593e-05
Kusko,Kuskokwim,1,1237,1,0.70661458,0.70661458,0.70661458,0.70661458,0.70661458,0.70661458,0.0
Kusko,Kuskokwim,1,1238,1,0.706677024,0.706677024,0.706677024,0.706677024,0.706677024,0.706677024,0.0
Kusko,Kuskokwim,1,1241,1,0.704437402,0.704437402,0.704437402,0.704437402,0.704437402,0.704437402,0.0
Kusko,Kuskokwim,1,1242,1,0.706638719,0.706638719,0.706638719,0.706638719,0.706638719,0.706638719,0.0
Kusko,Kuskokwim,1,1253,1,0.706714729,0.706714729,0.706714729,0.706714729,0.706714729,0.706714729,0.0
Kusko,Kuskokwim,1,1254,1,0.706625856,0.706625856,0.706625856,0.706625856,0.706625856,0.706625856,0.0
Kusko,Kuskokwim,1,1259,1,0.70668827,0.70668827,0.70668827,0.70668827,0.70668827,0.70668827,0.0
Kusko,Kuskokwim,2,1264,5,0.7066616146,0.706662637,0.706658688,0.706663841,0.706652153,0.706670754,6.848679675698916e-06
Kusko,Kuskokwim,1,1267,1,0.706663841,0.706663841,0.706663841,0.706663841,0.706663841,0.706663841,0.0
Kusko,Kuskokwim,1,1276,1,0.704459579,0.704459579,0.704459579,0.704459579,0.704459579,0.704459579,0.0
Kusko,Kuskokwim,1,1282,1,0.704639095,0.704639095,0.704639095,0.704639095,0.704639095,0.704639095,0.0
Kusko,Kuskokwim,2,1297,7,0.7066376378571428,0.706637119,0.7066317935,0.706642971,0.706625184,0.706651633,9.021270095880647e-06
Kusko,Kuskokwim,1,1290,1,0.706643767,0.706643767,0.706643767,0.706643767,0.706643767,0.706643767,0.0
Kusko,Kuskokwim,6,1788,869,0.7068477386064441,0.706838689,0.706718667,0.706999704,0.704480391,0.707423178,0.00034874195248804966
Kusko,Kuskokwim,5,3085,211,0.7066191627109004,0.706715251,0.706670248,0.706771819,0.704480391,0.70701044,0.000469845779253661
Kusko,Kuskokwim,4,2598,109,0.7067129846238531,0.706697059,0.706670042,0.706738491,0.70662577,0.706866814,5.8351034884784e-05
Kusko,Kuskokwim,3,1654,21,0.7066820349047619,0.706682234,0.706674634,0.706690144,0.706662697,0.706697118,1.0275509174269993e-05
Kusko,Kuskokwim,2,1357,9,0.7066737766666666,0.706672068,0.706669038,0.706679238,0.706662697,0.706684479,7.438327836272722e-06
Kusko,Kuskokwim,1,1292,1,0.706670454,0.706670454,0.706670454,0.706670454,0.706670454,0.706670454,0.0
Kusko,Kuskokwim,1,1299,1,0.706626338,0.706626338,0.706626338,0.706626338,0.706626338,0.706626338,0.0
Kusko,Kuskokwim,1,1302,1,0.706674634,0.706674634,0.706674634,0.706674634,0.706674634,0.706674634,0.0
Kusko,Kuskokwim,1,1306,1,0.706637119,0.706637119,0.706637119,0.706637119,0.706637119,0.706637119,0.0
Kusko,Kuskokwim,1,1319,1,0.706669235,0.706669235,0.706669235,0.706669235,0.706669235,0.706669235,0.0
Kusko,Kuskokwim,2,1354,33,0.7067692197575759,0.706766434,0.706751312,0.706787853,0.706735498,0.706808961,2.2029515926132852e-05
Kusko,Kuskokwim,1,1321,1,0.706763866,0.706763866,0.706763866,0.706763866,0.706763866,0.706763866,0.0
Kusko,Kuskokwim,2,1594,3,0.7066764566666667,0.70667153,0.7066713295,0.7066791205,0.706671129,0.706686711,8.882776273979974e-06
Kusko,Kuskokwim,1,1322,1,0.706671129,0.706671129,0.706671129,0.706671129,0.706671129,0.706671129,0.0
Kusko,Kuskokwim,1,1326,1,0.706759931,0.706759931,0.706759931,0.706759931,0.706759931,0.706759931,0.0
Kusko,Kuskokwim,1,1330,1,0.706768673,0.706768673,0.706768673,0.706768673,0.706768673,0.706768673,0.0
Kusko,Kuskokwim,1,1335,1,0.706673225,0.706673225,0.706673225,0.706673225,0.706673225,0.706673225,0.0
Kusko,Kuskokwim,1,1336,1,0.706658688,0.706658688,0.706658688,0.706658688,0.706658688,0.706658688,0.0
Kusko,Kuskokwim,1,1340,1,0.706776709,0.706776709,0.706776709,0.706776709,0.706776709,0.706776709,0.0
Kusko,Kuskokwim,1,1341,1,0.706683785,0.706683785,0.706683785,0.706683785,0.706683785,0.706683785,0.0
Kusko,Kuskokwim,1,1342,1,0.706797655,0.706797655,0.706797655,0.706797655,0.706797655,0.706797655,0.0
Kusko,Kuskokwim,1,1343,1,0.706667597,0.706667597,0.706667597,0.706667597,0.706667597,0.706667597,0.0
Kusko,Kuskokwim,1,1344,1,0.706687341,0.706687341,0.706687341,0.706687341,0.706687341,0.706687341,0.0
Kusko,Kuskokwim,1,1346,1,0.706652153,0.706652153,0.706652153,0.706652153,0.706652153,0.706652153,0.0
Kusko,Kuskokwim,1,1356,1,0.70675463,0.70675463,0.70675463,0.70675463,0.70675463,0.70675463,0.0
Kusko,Kuskokwim,2,1367,3,0.7066995606666667,0.706698444,0.7066981505000001,0.7067004125,0.706697857,0.706702381,2.460051286751599e-06
Kusko,Kuskokwim,1,1366,1,0.706698444,0.706698444,0.706698444,0.706698444,0.706698444,0.706698444,0.0
Kusko,Kuskokwim,2,1408,3,0.7045076410000001,0.704505573,0.704464429,0.704549819,0.704423285,0.704594065,8.540877922089157e-05
Kusko,Kuskokwim,1,1373,1,0.704594065,0.704594065,0.704594065,0.704594065,0.704594065,0.704594065,0.0
Kusko,Kuskokwim,1,1374,1,0.704478471,0.704478471,0.704478471,0.704478471,0.704478471,0.704478471,0.0
Kusko,Kuskokwim,1,1378,1,0.706629491,0.706629491,0.706629491,0.706629491,0.706629491,0.706629491,0.0
Kusko,Kuskokwim,1,1380,1,0.706606188,0.706606188,0.706606188,0.706606188,0.706606188,0.706606188,0.0
Kusko,Kuskokwim,1,1385,1,0.706681025,0.706681025,0.706681025,0.706681025,0.706681025,0.706681025,0.0
Kusko,Kuskokwim,1,1387,1,0.704462267,0.704462267,0.704462267,0.704462267,0.704462267,0.704462267,0.0
Kusko,Kuskokwim,1,1389,1,0.706742727,0.706742727,0.706742727,0.706742727,0.706742727,0.706742727,0.0
Kusko,Kuskokwim,1,1390,1,0.706662697,0.706662697,0.706662697,0.706662697,0.706662697,0.706662697,0.0
Kusko,Kuskokwim,1,1394,1,0.706697857,0.706697857,0.706697857,0.706697857,0.706697857,0.706697857,0.0
Kusko,Kuskokwim,1,1395,1,0.706625184,0.706625184,0.706625184,0.706625184,0.706625184,0.706625184,0.0
Kusko,Kuskokwim,1,1396,1,0.706739404,0.706739404,0.706739404,0.706739404,0.706739404,0.706739404,0.0
Kusko,Kuskokwim,1,1399,1,0.706793488,0.706793488,0.706793488,0.706793488,0.706793488,0.706793488,0.0
Kusko,Kuskokwim,1,1413,1,0.706674224,0.706674224,0.706674224,0.706674224,0.706674224,0.706674224,0.0
Kusko,Kuskokwim,1,1414,1,0.704416812,0.704416812,0.704416812,0.704416812,0.704416812,0.704416812,0.0
Kusko,Kuskokwim,1,1415,1,0.706683337,0.706683337,0.706683337,0.706683337,0.706683337,0.706683337,0.0
Kusko,Kuskokwim,1,1421,1,0.706735498,0.706735498,0.706735498,0.706735498,0.706735498,0.706735498,0.0
Kusko,Kuskokwim,1,1430,1,0.70470156,0.70470156,0.70470156,0.70470156,0.70470156,0.70470156,0.0
Kusko,Kuskokwim,1,1431,1,0.706774364,0.706774364,0.706774364,0.706774364,0.706774364,0.706774364,0.0
Kusko,Kuskokwim,1,1432,1,0.706782514,0.706782514,0.706782514,0.706782514,0.706782514,0.706782514,0.0
Kusko,Kuskokwim,1,1439,1,0.706582821,0.706582821,0.706582821,0.706582821,0.706582821,0.706582821,0.0
Kusko,Kuskokwim,3,1700,33,0.7066587358787879,0.706658869,0.706645266,0.706670042,0.70662577,0.706693087,1.783648848350256e-05
Kusko,Kuskokwim,2,1489,3,0.7066402796666665,0.706640962,0.7066377865,0.706643114,0.706634611,0.706645266,5.360171670123736e-06
Kusko,Kuskokwim,1,1446,1,0.706640962,0.706640962,0.706640962,0.706640962,0.706640962,0.706640962,0.0
Kusko,Kuskokwim,1,1449,1,0.706634611,0.706634611,0.706634611,0.706634611,0.706634611,0.706634611,0.0
Kusko,Kuskokwim,3,1783,51,0.7067622160196078,0.706758377,0.706735263,0.7067836905,0.706703901,0.706837462,3.621294768531315e-05
Kusko,Kuskokwim,2,1653,21,0.7067302030000001,0.706730803,0.706713228,0.706740506,0.706703901,0.706763584,1.724960516938416e-05
Kusko,Kuskokwim,1,1454,1,0.706729331,0.706729331,0.706729331,0.706729331,0.706729331,0.706729331,0.0
Kusko,Kuskokwim,1,1455,1,0.706754791,0.706754791,0.706754791,0.706754791,0.706754791,0.706754791,0.0
Kusko,Kuskokwim,2,1480,5,0.7066809787999999,0.706682092,0.706677647,0.706682234,0.706676634,0.706686287,3.904161459256498e-06
Kusko,Kuskokwim,1,1458,1,0.706682092,0.706682092,0.706682092,0.706682092,0.706682092,0.706682092,0.0
Kusko,Kuskokwim,1,1460,1,0.70620879,0.70620879,0.70620879,0.70620879,0.70620879,0.70620879,0.0
Kusko,Kuskokwim,1,1464,1,0.706746927,0.706746927,0.706746927,0.706746927,0.706746927,0.706746927,0.0
Kusko,Kuskokwim,1,1467,1,0.706742271,0.706742271,0.706742271,0.706742271,0.706742271,0.706742271,0.0
Kusko,Kuskokwim,1,1469,1,0.706802955,0.706802955,0.706802955,0.706802955,0.706802955,0.706802955,0.0
Kusko,Kuskokwim,1,1472,1,0.706687465,0.706687465,0.706687465,0.706687465,0.706687465,0.706687465,0.0
Kusko,Kuskokwim,1,1473,1,0.704710511,0.704710511,0.704710511,0.704710511,0.704710511,0.704710511,0.0
Kusko,Kuskokwim,2,1674,11,0.7066622020000001,0.70666235,0.706657196,0.706668393,0.706646407,0.706677594,9.799060240651589e-06
Kusko,Kuskokwim,1,1478,1,0.706664743,0.706664743,0.706664743,0.706664743,0.706664743,0.706664743,0.0
Kusko,Kuskokwim,2,1588,3,0.70676354,0.706765463,0.7067619199999999,0.7067661215000001,0.706758377,0.70676678,4.519518669076143e-06
Kusko,Kuskokwim,1,1481,1,0.706765463,0.706765463,0.706765463,0.706765463,0.706765463,0.706765463,0.0
Kusko,Kuskokwim,1,1483,1,0.706677647,0.706677647,0.706677647,0.706677647,0.706677647,0.706677647,0.0
Kusko,Kuskokwim,1,1485,1,0.706596621,0.706596621,0.706596621,0.706596621,0.706596621,0.706596621,0.0
Kusko,Kuskokwim,1,1486,1,0.706709503,0.706709503,0.706709503,0.706709503,0.706709503,0.706709503,0.0
Kusko,Kuskokwim,1,1488,1,0.706648204,0.706648204,0.706648204,0.706648204,0.706648204,0.706648204,0.0
Kusko,Kuskokwim,1,1499,1,0.704465248,0.704465248,0.704465248,0.704465248,0.704465248,0.704465248,0.0
Kusko,Kuskokwim,1,1501,1,0.706686711,0.706686711,0.706686711,0.706686711,0.706686711,0.706686711,0.0
Kusko,Kuskokwim,4,2794,75,0.7063817096266667,0.706710222,0.7064558805,0.7067468665000001,0.704480391,0.706867232,0.0007207890219786482
Kusko,Kuskokwim,3,2510,47,0.706174837680851,0.706687203,0.7060623825000001,0.7067244275,0.704480391,0.706804416,0.0008447538195254935
Kusko,Kuskokwim,2,1930,15,0.7052457691333333,0.704501042,0.704490796,0.7060199920000001,0.704480391,0.706689682,0.0009302124899778733
Kusko,Kuskokwim,1,1511,1,0.704480391,0.704480391,0.704480391,0.704480391,0.704480391,0.704480391,0.0
Kusko,Kuskokwim,1,1512,1,0.706727252,0.706727252,0.706727252,0.706727252,0.706727252,0.706727252,0.0
Kusko,Kuskokwim,1,1518,1,0.706608225,0.706608225,0.706608225,0.706608225,0.706608225,0.706608225,0.0
Kusko,Kuskokwim,1,1519,1,0.706660019,0.706660019,0.706660019,0.706660019,0.706660019,0.706660019,0.0
Kusko,Kuskokwim,2,1677,9,0.7066411650000001,0.70664174,0.706634002,0.706651402,0.70662577,0.706653819,9.930934157961236e-06
Kusko,Kuskokwim,1,1520,1,0.706633348,0.706633348,0.706633348,0.706633348,0.706633348,0.706633348,0.0
Kusko,Kuskokwim,1,1522,1,0.706646407,0.706646407,0.706646407,0.706646407,0.706646407,0.706646407,0.0
Kusko,Kuskokwim,1,1523,1,0.70679459,0.70679459,0.70679459,0.70679459,0.70679459,0.70679459,0.0
Kusko,Kuskokwim,1,1524,1,0.70670551,0.70670551,0.70670551,0.70670551,0.70670551,0.70670551,0.0
Kusko,Kuskokwim,1,1531,1,0.706758377,0.706758377,0.706758377,0.706758377,0.706758377,0.706758377,0.0
Kusko,Kuskokwim,1,1533,1,0.706676634,0.706676634,0.706676634,0.706676634,0.706676634,0.706676634,0.0
Kusko,Kuskokwim,1,1540,1,0.706703901,0.706703901,0.706703901,0.706703901,0.706703901,0.706703901,0.0
Kusko,Kuskokwim,1,1548,1,0.70449243,0.70449243,0.70449243,0.70449243,0.70449243,0.70449243,0.0
Kusko,Kuskokwim,1,1552,1,0.706713228,0.706713228,0.706713228,0.706713228,0.706713228,0.706713228,0.0
Kusko,Kuskokwim,1,1560,1,0.706740506,0.706740506,0.706740506,0.706740506,0.706740506,0.706740506,0.0
Kusko,Kuskokwim,1,1562,1,0.70662577,0.70662577,0.70662577,0.70662577,0.70662577,0.70662577,0.0
Kusko,Kuskokwim,6,12297,1885,0.7078431553899204,0.707785913,0.707526378,0.708271294,0.705258379,0.709333065,0.0008066849170172829
Kusko,Kuskokwim,5,10330,749,0.7073470084966622,0.70755846,0.70730091,0.70783111,0.705258379,0.708901517,0.0008382680202176163
Kusko,Kuskokwim,4,6268,201,0.7077231177313432,0.707766866,0.707541735,0.707867178,0.707185818,0.708453995,0.0002600314888510342
Kusko,Kuskokwim,3,2865,13,0.7075765854615385,0.707602861,0.707484704,0.707687278,0.707246216,0.707843239,0.00016672889329317743
Kusko,Kuskokwim,2,2145,5,0.7074285986000001,0.707462322,0.70734689,0.707484704,0.707246216,0.707602861,0.00013655784101178676
Kusko,Kuskokwim,1,1579,1,0.70734689,0.70734689,0.70734689,0.70734689,0.70734689,0.70734689,0.0
Kusko,Kuskokwim,1,1583,1,0.706634002,0.706634002,0.706634002,0.706634002,0.706634002,0.706634002,0.0
Kusko,Kuskokwim,1,1584,1,0.706735734,0.706735734,0.706735734,0.706735734,0.706735734,0.706735734,0.0
Kusko,Kuskokwim,1,1595,1,0.7055303,0.7055303,0.7055303,0.7055303,0.7055303,0.7055303,0.0
Kusko,Kuskokwim,1,1598,1,0.706666744,0.706666744,0.706666744,0.706666744,0.706666744,0.706666744,0.0
Kusko,Kuskokwim,1,1607,1,0.706748198,0.706748198,0.706748198,0.706748198,0.706748198,0.706748198,0.0
Kusko,Kuskokwim,1,1609,1,0.704486389,0.704486389,0.704486389,0.704486389,0.704486389,0.704486389,0.0
Kusko,Kuskokwim,1,1619,1,0.706512751,0.706512751,0.706512751,0.706512751,0.706512751,0.706512751,0.0
Kusko,Kuskokwim,1,1630,1,0.704501042,0.704501042,0.704501042,0.704501042,0.704501042,0.704501042,0.0
Kusko,Kuskokwim,3,1676,11,0.7060476584545454,0.706169978,0.705887264,0.7064515235,0.704338961,0.706604325,0.0006386941977058069
Kusko,Kuskokwim,2,1645,3,0.7065595893333333,0.706550509,0.7065479065,0.706566732,0.706545304,0.706582955,2.0401931044207632e-05
Kusko,Kuskokwim,1,1644,1,0.706582955,0.706582955,0.706582955,0.706582955,0.706582955,0.706582955,0.0
Kusko,Kuskokwim,1,1646,1,0.706732178,0.706732178,0.706732178,0.706732178,0.706732178,0.706732178,0.0
Kusko,Kuskokwim,3,1840,9,0.70671688,0.706715251,0.706712874,0.706721628,0.706709915,0.706725518,5.550148421445855e-06
Kusko,Kuskokwim,2,1765,5,0.7067132188,0.706712874,0.706711138,0.706714513,0.706709915,0.706717654,3.0294249784289328e-06
Kusko,Kuskokwim,1,1647,1,0.706712874,0.706712874,0.706712874,0.706712874,0.706712874,0.706712874,0.0
Kusko,Kuskokwim,1,1664,1,0.706673182,0.706673182,0.706673182,0.706673182,0.706673182,0.706673182,0.0
Kusko,Kuskokwim,2,1740,3,0.7067201026666666,0.706721628,0.7067184395,0.7067225285000001,0.706715251,0.706723429,4.29708067568209e-06
Kusko,Kuskokwim,1,1665,1,0.706715251,0.706715251,0.706715251,0.706715251,0.706715251,0.706715251,0.0
Kusko,Kuskokwim,1,1667,1,0.704491462,0.704491462,0.704491462,0.704491462,0.704491462,0.704491462,0.0
Kusko,Kuskokwim,1,1668,1,0.70664174,0.70664174,0.70664174,0.70664174,0.70664174,0.70664174,0.0
Kusko,Kuskokwim,1,1670,1,0.706550509,0.706550509,0.706550509,0.706550509,0.706550509,0.706550509,0.0
Kusko,Kuskokwim,1,1675,1,0.706652477,0.706652477,0.706652477,0.706652477,0.706652477,0.706652477,0.0
Kusko,Kuskokwim,3,1880,7,0.7067332225714286,0.706736162,0.706729084,0.7067367615,0.706726214,0.706738491,4.930406503087591e-06
Kusko,Kuskokwim,2,1835,3,0.7067281273333332,0.706728387,0.7067273005,0.706729084,0.706726214,0.706729781,1.7976212986043634e-06
Kusko,Kuskokwim,1,1684,1,0.706726214,0.706726214,0.706726214,0.706726214,0.706726214,0.706726214,0.0
Kusko,Kuskokwim,1,1686,1,0.706701449,0.706701449,0.706701449,0.706701449,0.706701449,0.706701449,0.0
Kusko,Kuskokwim,1,1687,1,0.70670017,0.70670017,0.70670017,0.70670017,0.70670017,0.70670017,0.0
Kusko,Kuskokwim,1,1690,1,0.706754926,0.706754926,0.706754926,0.706754926,0.706754926,0.706754926,0.0
Kusko,Kuskokwim,2,1766,15,0.7067663988666666,0.706768728,0.7067506475,0.706778797,0.706738781,0.706792927,1.661653046933082e-05
Kusko,Kuskokwim,1,1694,1,0.706738781,0.706738781,0.706738781,0.706738781,0.706738781,0.706738781,0.0
Kusko,Kuskokwim,1,1702,1,0.706709915,0.706709915,0.706709915,0.706709915,0.706709915,0.706709915,0.0
Kusko,Kuskokwim,2,1834,3,0.7067371966666666,0.706736937,0.7067365495,0.706737714,0.706736162,0.706738491,1.1860144743229895e-06
Kusko,Kuskokwim,1,1713,1,0.706736162,0.706736162,0.706736162,0.706736162,0.706736162,0.706736162,0.0
Kusko,Kuskokwim,2,1726,3,0.7067009523333333,0.70669949,0.7066991735,0.7067019999999999,0.706698857,0.70670451,3.097243344226284e-06
Kusko,Kuskokwim,1,1717,1,0.70669949,0.70669949,0.70669949,0.70669949,0.70669949,0.70669949,0.0
Kusko,Kuskokwim,1,1721,1,0.706759405,0.706759405,0.706759405,0.706759405,0.706759405,0.706759405,0.0
Kusko,Kuskokwim,1,1723,1,0.70670451,0.70670451,0.70670451,0.70670451,0.70670451,0.70670451,0.0
Kusko,Kuskokwim,1,1724,1,0.706778886,0.706778886,0.706778886,0.706778886,0.706778886,0.706778886,0.0
Kusko,Kuskokwim,1,1732,1,0.706721628,0.706721628,0.706721628,0.706721628,0.706721628,0.706721628,0.0
Kusko,Kuskokwim,1,1733,1,0.704505573,0.704505573,0.704505573,0.704505573,0.704505573,0.704505573,0.0
Kusko,Kuskokwim,1,1737,1,0.706711138,0.706711138,0.706711138,0.706711138,0.706711138,0.706711138,0.0
Kusko,Kuskokwim,1,1739,1,0.706747858,0.706747858,0.706747858,0.706747858,0.706747858,0.706747858,0.0
Kusko,Kuskokwim,1,1755,1,0.706768728,0.706768728,0.706768728,0.706768728,0.706768728,0.706768728,0.0
Kusko,Kuskokwim,1,1757,1,0.707246216,0.707246216,0.707246216,0.707246216,0.707246216,0.707246216,0.0
Kusko,Kuskokwim,3,1837,9,0.7065434243333333,0.706626775,0.706491242,0.706678043,0.706083745,0.706852798,0.0002594897565039831
Kusko,Kuskokwim,2,1821,3,0.7062890113333333,0.706156514,0.7061201295,0.7063916445,0.706083745,0.706626775,0.00029476609833957657
Kusko,Kuskokwim,1,1778,1,0.706083745,0.706083745,0.706083745,0.706083745,0.706083745,0.706083745,0.0
Kusko,Kuskokwim,1,1794,1,0.706728387,0.706728387,0.706728387,0.706728387,0.706728387,0.706728387,0.0
Kusko,Kuskokwim,1,1801,1,0.706746515,0.706746515,0.706746515,0.706746515,0.706746515,0.706746515,0.0
Kusko,Kuskokwim,2,1804,3,0.7061011489999999,0.705939771,0.7058500855000001,0.7062715235,0.7057604,0.706603276,0.0004440069053595686
Kusko,Kuskokwim,1,1806,1,0.706626775,0.706626775,0.706626775,0.706626775,0.706626775,0.706626775,0.0
Kusko,Kuskokwim,1,1824,1,0.706603276,0.706603276,0.706603276,0.706603276,0.706603276,0.706603276,0.0
Kusko,Kuskokwim,1,1828,1,0.706738491,0.706738491,0.706738491,0.706738491,0.706738491,0.706738491,0.0
Kusko,Kuskokwim,1,1831,1,0.706784283,0.706784283,0.706784283,0.706784283,0.706784283,0.706784283,0.0
Kusko,Kuskokwim,2,1904,3,0.706707282,0.706706248,0.706705812,0.706708235,0.706705376,0.706710222,2.583175565047875e-06
Kusko,Kuskokwim,1,1855,1,0.706705376,0.706705376,0.706705376,0.706705376,0.706705376,0.706705376,0.0
Kusko,Kuskokwim,2,2059,3,0.7076374003333333,0.707639868,0.7076124615,0.707663573,0.707585055,0.707687278,5.115615765800976e-05
Kusko,Kuskokwim,1,1859,1,0.707585055,0.707585055,0.707585055,0.707585055,0.707585055,0.707585055,0.0
Kusko,Kuskokwim,1,1869,1,0.7057604,0.7057604,0.7057604,0.7057604,0.7057604,0.7057604,0.0
