year,stream_order,focal_reach,group_production,pct_of_total,n_reaches_in_group,n_reaches_with_production
2016,5,10201,2.4262204009079392e-4,0.024262204009079323,7,2
2016,5,10228,3.65878349115026e-4,0.0365878349115025,17,3
2016,5,10234,0.001347303878003026,0.13473038780030222,25,8
2016,5,10585,0.006985255177807477,0.6985255177807457,37,14
2016,5,11198,0.003245753251307865,0.3245753251307855,43,15
2016,5,11469,4.0496401969329534e-4,0.04049640196932942,9,2
2016,5,11500,0.0029725443022339667,0.2972544302233958,19,8
2016,5,11524,0.009063674759502486,0.906367475950246,73,34
2016,5,11639,0.0036376285616734803,0.363762856167347,31,8
2016,5,11763,3.988853436593122e-5,0.00398885343659311,9,2
2016,5,11766,0.002807385716739893,0.28073857167398847,25,8
2016,5,11894,0.0032079352663256272,0.32079352663256183,29,9
2016,5,11990,0.00440162306409988,0.4401623064099867,37,15
2016,5,12092,0.005193284003853041,0.5193284003853027,33,13
2016,5,12266,0.0020904855455395853,0.20904855455395793,21,9
2016,5,12430,2.614602498691483e-4,0.026146024986914755,11,3
2016,5,12793,0,0,9,0
2016,5,12657,1.9509825568769768e-4,0.01950982556876971,23,6
2016,5,12804,9.079010525570073e-4,0.09079010525570047,55,23
2016,5,13003,0,0,49,0
2016,5,13138,0.0010731728759758518,0.10731728759758488,29,11
2016,5,13189,0.001264832773710888,0.12648327737108842,13,5
2016,5,13468,0,0,19,0
2016,5,13475,2.1250065126521321e-4,0.02125006512652126,13,6
2016,5,13486,0,0,13,0
2016,5,13522,0.0022249387399678206,0.22249387399678142,29,11
2016,5,13790,0.0018775758057893927,0.18775758057893874,33,8
2016,5,13817,0.00244057354462566,0.2440573544625653,25,10
2016,5,13830,6.150686829415583e-4,0.06150686829415566,9,3
2016,5,13852,7.303812161728158e-4,0.07303812161728138,13,3
2016,5,13868,1.9378964833635545e-4,0.01937896483363549,35,1
2016,5,13881,0.007697785719505148,0.7697785719505125,47,20
2016,5,14020,0.0038678971506395815,0.38678971506395704,27,10
2016,5,14124,0,0,35,0
2016,5,14219,0.003869851210111964,0.38698512101119525,55,12
2016,5,14363,0.008211525792220951,0.8211525792220927,57,24
2016,5,14418,8.190793608529724e-4,0.081907936085297,27,10
2016,5,14421,0.002103657240328737,0.2103657240328731,27,12
2016,5,14459,6.65880592387576e-4,0.06658805923875741,9,4
2016,5,14626,3.0848725144154795e-4,0.03084872514415471,25,8
2016,5,14682,0,0,17,0
2016,5,14738,2.9092337717327023e-5,0.002909233771732694,7,1
2016,5,14756,0,0,37,0
2016,5,14967,1.159322551038932e-4,0.011593225510389285,15,1
2016,5,15002,0,0,9,0
2016,5,15030,0.0030584409333120465,0.30584409333120377,25,9
2016,5,15052,0.0030915243881792166,0.30915243881792076,57,8
2016,5,15293,0.002296835203219962,0.22968352032199552,29,12
2016,5,15134,3.9245114870260485e-4,0.03924511487026037,13,3
2016,5,15154,0.0021907692925963035,0.2190769292596297,15,6
2016,5,15178,2.8944611763423976e-4,0.028944611763423896,13,5
2016,5,15219,0.0017687960550379345,0.17687960550379292,25,8
2016,5,15253,0,0,7,0
2016,5,15476,0.00253555207333081,0.2535552073330803,31,10
2016,5,15531,0.003483228697288804,0.3483228697288794,31,9
2016,5,15563,0.0016308365035421536,0.16308365035421488,29,8
2016,5,15615,1.515744580530433e-4,0.015157445805304287,15,1
2016,5,15700,1.4856050120881886e-4,0.014856050120881842,9,1
2016,5,15711,0.005338836230346809,0.5338836230346793,33,12
2016,5,15743,0.003943239287882377,0.3943239287882366,23,8
2016,5,15752,0.006363716193648065,0.6363716193648047,41,16
2016,5,15770,9.879143324452715e-4,0.09879143324452687,11,3
2016,5,15790,0,0,11,0
2016,5,15913,2.826418906486371e-4,0.02826418906486363,21,7
2016,5,15971,0.002372521139373796,0.23725211393737894,25,10
2016,5,15977,0.0010006050893791492,0.10006050893791463,23,4
2016,5,15996,0.0019526503641947137,0.1952650364194708,21,5
2016,5,16022,0.0013108477045461846,0.13108477045461808,23,5
2016,5,16025,0.0020779900843664483,0.20779900843664423,109,32
2016,5,16060,0,0,13,0
2016,5,16091,0.0035314717895254194,0.3531471789525409,33,11
2016,5,16113,0.0010633577008886744,0.10633577008886713,15,3
2016,5,16140,0.002626986672229013,0.26269866722290053,29,6
2016,5,16171,0,0,7,0
2016,5,16195,6.019465653166992e-4,0.06019465653166974,11,2
2016,5,16257,0.01568454477683306,1.5684544776833016,81,31
2016,5,16284,7.558917501364961e-4,0.0755891750136494,11,4
2016,5,16366,6.262366332146084e-4,0.06262366332146066,9,2
2016,5,16407,4.936036630179726e-4,0.04936036630179712,9,3
2016,5,16531,0,0,15,0
2016,5,16573,0.003705219081769149,0.3705219081769138,23,10
2016,5,16577,0,0,9,0
2016,5,16603,0.0015250447941159233,0.1525044794115919,23,7
2016,5,16626,0.0019691723517143876,0.1969172351714382,21,5
2016,5,16707,0.001073401357869294,0.1073401357869291,27,4
2016,5,16726,0,0,19,0
2016,5,16735,0.0013405833118727009,0.1340583311872697,9,4
2016,5,16783,0,0,9,0
2016,5,16798,0.0015400871325794807,0.15400871325794763,15,6
2016,5,16854,0.003941633644614522,0.3941633644614511,21,8
2016,5,16878,0.0055132688038341746,0.5513268803834159,31,12
2016,5,16885,0.008185995518655903,0.8185995518655879,47,20
2016,5,16999,1.205441544595077e-4,0.012054415445950735,11,2
2016,5,17025,0,0,45,0
2016,5,17198,0.001584085182668847,0.15840851826688424,17,4
2016,5,17245,0.0013913624850791133,0.13913624850791093,15,4
2016,5,17330,0.004969211102918886,0.4969211102918872,31,12
2016,5,17345,0.0010142548274942728,0.10142548274942698,11,4
2016,5,17400,0.0013880797860621684,0.13880797860621646,27,5
2016,5,17457,0,0,25,0
2016,5,17504,0.001571444766993811,0.15714447669938064,13,5
2016,5,17526,0.012075195961316643,1.207519596131661,61,26
2016,5,17601,0.0017526647605581082,0.1752664760558103,13,5
2016,5,17616,3.4314709621520814e-4,0.034314709621520716,9,1
2016,5,17793,0.002342262532716405,0.23422625327163982,23,6
2016,5,17813,0,0,35,0
2016,5,17837,0.008614001371948671,0.8614001371948646,63,24
2016,5,17844,0.001179277386934156,0.11792773869341525,13,4
2016,5,17903,0,0,7,0
2016,5,17934,0.001041283972426068,0.1041283972426065,17,5
2016,5,18055,0.002169688040730487,0.21696880407304808,21,6
2016,5,18471,2.516574387526784e-4,0.025165743875267772,11,1
2016,5,18452,0.0019590628929331694,0.19590628929331638,15,5
2016,5,18516,0.0017342997257919451,0.17342997257919401,23,7
2016,5,18559,0.0010035570359550995,0.10035570359550967,15,5
2016,5,18575,0.00395245396958526,0.3952453969585249,35,12
2016,5,18782,7.25826100388454e-4,0.0725826100388452,19,3
2016,5,18845,0,0,11,0
2016,5,18876,0.0035050070696532594,0.3505007069653249,31,10
2016,5,18884,0.0016156275356997468,0.1615627535699742,13,5
2016,5,18892,8.568254304946352e-4,0.08568254304946328,7,3
2016,5,18912,0.0029700848547201467,0.2970084854720138,23,9
2016,5,18994,0.002200499986022792,0.22004999860227853,23,6
2016,5,19045,0.001910920101454167,0.19109201014541616,11,5
2016,5,19189,0.0030471139378435135,0.30471139378435047,33,11
2016,5,19213,0.004478784015077099,0.4478784015077086,37,12
2016,5,19222,0.005263581562815169,0.5263581562815154,39,15
2016,5,19251,0,0,59,0
2016,5,19252,0,0,9,0
2016,5,19323,0.010972443287427271,1.097244328742724,71,24
2016,5,19444,7.58946168667596e-4,0.07589461686675938,9,2
2016,5,19533,0.005422942751648222,0.5422942751648206,39,16
2016,5,19646,0.007194460737621481,0.719446073762146,47,16
2016,5,19780,2.1062977621520132e-4,0.02106297762152007,7,1
2016,5,19901,0.0020159252324494824,0.20159252324494767,19,6
2016,5,19966,3.02497372884445e-4,0.030249737288444413,11,1
2016,5,19982,0,0,7,0
2016,5,20166,8.441218169290047e-4,0.08441218169290023,13,2
2016,5,20217,0.0012834267956612952,0.12834267956612916,13,4
2016,5,20268,0.0024015597709776577,0.2401559770977651,39,8
2016,5,20282,0.0019557056945156775,0.19557056945156717,35,7
2016,5,20325,0.0016749332298802244,0.16749332298802197,17,5
2016,5,20613,0.007990578300953089,0.7990578300953066,57,20
2016,5,20616,5.611500007221417e-4,0.05611500007221401,13,1
2016,5,20697,0.0038257712556799637,0.3825771255679953,35,12
2016,5,20700,0.006619613024349152,0.6619613024349132,51,16
2016,5,20753,4.5540437860211143e-4,0.04554043786021102,11,3
2016,5,20760,0.002427264286310511,0.2427264286310504,23,7
2016,6,1361,0.009235318087830287,0.9235318087830261,149,32
2016,6,2026,0.013837713909461142,1.3837713909461102,127,35
2016,6,2178,0.0016542402584707595,0.16542402584707547,87,8
2016,6,2191,0.018134116135596495,1.8134116135596443,201,51
2016,6,2244,0.0016061119038178096,0.1606111903817805,57,9
2016,6,2548,0.0017545384505627155,0.17545384505627107,43,7
2016,6,2919,0.0035453186718550933,0.3545318671855083,67,12
2016,6,2978,9.343622012613829e-4,0.09343622012613802,41,4
2016,6,3008,0.010032042554061536,1.0032042554061507,109,33
2016,6,3202,0.010849311004905235,1.0849311004905204,193,39
2016,6,3881,0.026347298807038302,2.6347298807038224,289,74
2016,6,4014,0,0,65,0
2016,6,4933,0.01808155816403675,1.8081558164036697,191,52
2016,6,5361,0.005631874870954233,0.5631874870954217,83,21
2016,6,6356,0.011549494849594274,1.1549494849594242,149,28
2016,6,6665,0.0068778569330506184,0.6877856933050599,71,19
2016,6,6863,0.006804145558499595,0.6804145558499575,47,18
2016,6,7044,0.009531315432283395,0.9531315432283367,85,25
2016,6,7217,0.003401774532523873,0.3401774532523863,37,14
2016,6,7247,5.599916340773022e-4,0.055999163407730056,27,5
2016,6,7397,0.005632237545274226,0.5632237545274209,57,15
2016,6,8150,0.012608447751601633,1.2608447751601597,133,26
2016,6,7732,0.008637762634597574,0.863776263459755,77,18
2016,6,7874,0.003127090976875914,0.3127090976875905,39,12
2016,6,8668,0.003703391106096229,0.3703391106096218,75,20
2016,6,8732,0.002456135244359386,0.2456135244359379,43,12
2016,6,9269,0.004433227863181087,0.4433227863181074,49,12
2016,6,9314,0.0026159312244919885,0.26159312244919813,41,9
2016,6,9989,0.004215195401119019,0.4215195401119007,69,23
2016,6,10295,0.0043131119332416885,0.4313111933241676,59,18
2016,6,10510,0.030169838488693604,3.016983848869352,307,99
2016,6,10735,0.02355284423309441,2.3552844233094343,133,50
2016,6,10832,0.012301751975313809,1.2301751975313775,117,43
2016,6,12218,0.005089898576495199,0.5089898576495184,91,35
2016,6,12441,0.004485473054563409,0.4485473054563396,125,52
2016,6,12731,0.0018109686391081972,0.1810968639108192,25,5
2016,6,12847,0,0,45,0
2016,6,13326,0.004535348097745372,0.4535348097745359,69,30
2016,6,14045,0.010703971292101183,1.070397129210115,75,31
2016,6,14438,2.3623581679866988e-4,0.02362358167986692,115,1
2016,6,14696,0.004008883158097771,0.400888315809776,57,16
2016,6,14936,0.0035890280555122877,0.3589028055512277,75,10
2016,6,14968,0.004382091309167702,0.43820913091676894,37,12
2016,6,15093,0.007303324433740499,0.7303324433740478,75,16
2016,6,15361,0.009853183703764364,0.9853183703764337,105,35
2016,6,15428,0.016192294980125227,1.6192294980125181,131,42
2016,6,15448,0.0024883359432163856,0.24883359432163782,41,11
2016,6,15618,0.0015321919727172269,0.15321919727172226,41,6
2016,6,16183,0.023730615952238073,2.3730615952238003,145,54
2016,6,16349,0.004016138174406556,0.40161381744065444,43,10
2016,6,16468,0.021307273611933776,2.1307273611933715,109,48
2016,6,16629,0.028966048752998814,2.896604875299873,197,69
2016,6,16632,0.002129620158191118,0.21296201581911117,89,31
2016,6,16660,0.0038372336079446814,0.383723360794467,29,12
2016,6,16669,0.004204192904296273,0.4204192904296261,73,13
2016,6,16849,0.008310330579119165,0.8310330579119141,109,20
2016,6,16877,0.011562623595869771,1.1562623595869739,79,27
2016,6,16960,0.0076091043407513085,0.7609104340751287,213,24
2016,6,17067,0.005604057277429196,0.560405727742918,47,15
2016,6,17426,0.013112252687473397,1.3112252687473358,95,31
2016,6,17487,0.014000959112637325,1.4000959112637286,95,34
2016,6,17748,0.0123947927976182,1.2394792797618164,91,33
2016,6,17807,0.021146380925976208,2.1146380925976147,131,48
2016,6,18300,0.0048811114684653755,0.48811114684653617,45,13
2016,6,18307,0.03804077951841864,3.804077951841853,209,76
2016,6,18524,0.0019944989100894477,0.19944989100894422,29,8
2016,6,18944,0.0057933079576343765,0.579330795763436,57,18
2016,6,19619,0.02589329427526197,2.5893294275261893,179,56
2016,6,19622,0.010084057337209455,1.0084057337209427,61,21
2016,6,20036,0.01399038145527133,1.399038145527129,95,28
2016,6,20215,0.007508206447221909,0.7508206447221887,79,21
2016,7,1814,0.022320745189288102,2.232074518928804,317,71
2016,7,1985,0.07612904499927639,7.612904499927617,679,203
2016,7,2101,0.03454083123365771,3.4540831233657614,337,91
2016,7,10822,0.049956660839833425,4.995666083983328,433,110
2016,7,12002,0.11533878967731633,11.5338789677316,1305,416
2016,7,12103,0.03737063227246461,3.7370632272464497,391,124
2016,7,12267,0.21508842418572152,21.50884241857209,1713,564
2016,7,13074,0.17855247805510954,17.855247805510903,1903,562
2016,7,15014,0.015464940418834039,1.5464940418833995,177,55
2016,7,16892,0.12670556125237975,12.670556125237939,1142,266
2016,7,16917,0.12161594598002103,12.161594598002068,775,265
2016,7,17129,0.03536579886908339,3.5365798869083287,233,82
2016,7,17137,0.020938602182306868,2.093860218230681,365,55
2016,7,17217,0.016993189366807836,1.6993189366807788,137,47
2016,7,17257,0.046973569136232234,4.697356913623209,283,92
2016,7,17642,0.03818206679658836,3.8182066796588248,257,93
2016,7,17942,0.07388136293337132,7.38813629333711,457,151
2021,5,1165,3.108397418873002e-4,0.03108397418873003,13,2
2021,5,1360,7.773837117854687e-4,0.07773837117854687,23,5
2021,5,1471,0,0,23,0
2021,5,1512,2.497368403851535e-4,0.024973684038515357,21,2
2021,5,1516,0.0010453384477710002,0.10453384477710004,45,6
2021,5,1578,8.367377678855385e-5,0.008367377678855386,13,1
2021,5,1661,0,0,13,0
2021,5,1749,1.7201696413573543e-4,0.017201696413573546,13,1
2021,5,1847,0.00401632850256223,0.4016328502562231,63,18
2021,5,2090,5.777860877562893e-4,0.05777860877562894,41,4
2021,5,2142,3.1884267815968635e-4,0.03188426781596864,17,1
2021,5,2167,0.0010626551554094564,0.10626551554094565,47,9
2021,5,2212,2.5108527653732306e-4,0.02510852765373231,23,1
2021,5,2252,0,0,17,0
2021,5,2284,0,0,13,0
2021,5,2397,0,0,9,0
2021,5,2478,9.919438150819612e-4,0.09919438150819615,35,5
2021,5,2589,4.0344664971578433e-4,0.04034466497157844,19,2
2021,5,2636,9.717677568958046e-4,0.09717677568958047,27,6
2021,5,2802,0,0,9,0
2021,5,2881,0,0,13,0
2021,5,2900,5.623068336823988e-4,0.05623068336823989,21,3
2021,5,3054,5.204027778287557e-4,0.05204027778287558,27,3
2021,5,2983,1.403907331078331e-4,0.014039073310783311,17,1
2021,5,3085,2.1588516660061942e-4,0.021588516660061945,19,3
2021,5,3086,6.207738275054723e-5,0.006207738275054725,17,1
2021,5,3099,0,0,9,0
2021,5,3154,0.0027303766277356634,0.2730376627735664,57,12
2021,5,3288,0,0,11,0
2021,5,3326,7.924790923725753e-4,0.07924790923725754,17,4
2021,5,3376,0,0,7,0
2021,5,3394,6.326467414233173e-4,0.06326467414233175,25,5
2021,5,3690,0.002255957311386548,0.22559573113865483,53,10
2021,5,3707,0.001129334904518217,0.11293349045182172,21,6
2021,5,3716,0.002176612545088324,0.21766125450883245,37,10
2021,5,3781,0,0,17,0
2021,5,3928,2.213858688160742e-6,2.2138586881607426e-4,13,1
2021,5,3954,0,0,31,0
2021,5,4128,5.385073593278553e-4,0.05385073593278554,17,2
2021,5,4196,7.500826253829675e-4,0.07500826253829676,21,7
2021,5,4224,1.700900156596389e-4,0.017009001565963893,17,4
2021,5,4298,0.004412668481705744,0.44126684817057443,65,16
2021,5,4324,0,0,11,0
2021,5,4536,0,0,7,0
2021,5,4657,1.2362677906367192e-4,0.012362677906367194,13,1
2021,5,4721,0.0014504320327077508,0.1450432032707751,25,7
2021,5,4774,0.0033940140842562425,0.3394014084256243,61,12
2021,5,4864,1.5615927556542937e-4,0.01561592755654294,7,1
2021,5,5025,0.002286883150492558,0.22868831504925585,47,11
2021,5,5079,0.002693769606259564,0.26937696062595645,73,18
2021,5,5134,0,0,11,0
2021,5,5202,0.012108907724338187,1.210890772433819,123,32
2021,5,5277,5.057244961765404e-4,0.05057244961765405,15,4
2021,5,5285,0,0,11,0
2021,5,5440,1.9455737873288074e-4,0.019455737873288078,15,2
2021,5,5542,0,0,17,0
2021,5,5570,0,0,7,0
2021,5,5745,0.0016780164812454715,0.16780164812454718,17,3
2021,5,5696,0.004886753128337067,0.4886753128337068,53,14
2021,5,5810,0.0013613187360148429,0.13613187360148432,17,5
2021,5,5890,0,0,21,0
2021,5,5897,9.823242120152928e-5,0.009823242120152929,15,1
2021,5,5938,0.0011500586216490927,0.1150058621649093,23,7
2021,5,5957,1.1893523741817643e-4,0.011893523741817643,13,3
2021,5,6142,0.001678802643516593,0.16788026435165931,13,4
2021,5,6097,0,0,7,0
2021,5,6135,0.0011635329152723723,0.11635329152723725,15,5
2021,5,6164,3.7890967990040705e-4,0.037890967990040714,13,1
2021,5,6191,0.0038707979672751138,0.3870797967275114,23,10
2021,5,6192,0.0010728385524603288,0.1072838552460329,37,5
2021,5,6221,0.0026385826545692057,0.2638582654569206,25,9
2021,5,6265,0.0032986642550662678,0.3298664255066268,23,9
2021,5,6296,0.0013510504100613294,0.13510504100613296,31,6
2021,5,6326,0,0,7,0
2021,5,6352,0.0010862624945963794,0.10862624945963796,15,4
2021,5,6417,1.0829630066592664e-4,0.010829630066592665,11,1
2021,5,6431,0.0046733598770809645,0.46733598770809653,41,14
2021,5,6497,5.022749194519031e-4,0.05022749194519032,7,2
2021,5,6535,0.0026076496626228902,0.26076496626228907,21,6
2021,5,6581,0.0024784652724704846,0.2478465272470485,43,11
2021,5,6618,0.0015333498441721018,0.15333498441721022,27,5
2021,5,6787,3.546655215474533e-4,0.03546655215474533,17,1
2021,5,6875,0.0018453898287726564,0.18453898287726567,27,8
2021,5,7119,0.0014598462130653179,0.1459846213065318,41,4
2021,5,7172,2.3690758246230564e-4,0.023690758246230566,15,3
2021,5,7268,0.002341180182145432,0.23411801821454326,17,4
2021,5,7296,0.003294593163501405,0.32945931635014053,37,13
2021,5,7329,1.2957395677982208e-6,1.295739567798221e-4,11,1
2021,5,7341,0.0017532407529222943,0.17532407529222946,15,4
2021,5,7343,9.50168107293494e-4,0.09501681072934941,13,4
2021,5,7357,0,0,17,0
2021,5,7494,0.002469732190825514,0.24697321908255143,21,6
2021,5,7502,0.003607365334782062,0.3607365334782062,53,15
2021,5,7696,0.0014711086561082138,0.1471108656108214,25,6
2021,5,9208,3.710399194692146e-4,0.03710399194692147,13,2
2021,5,10305,0.006873314528909172,0.6873314528909172,49,16
2021,5,10344,8.079412611824024e-4,0.08079412611824024,29,7
2021,5,10395,0.0021878876966426927,0.2187887696642693,35,12
2021,5,7728,3.948748172963301e-4,0.03948748172963301,29,1
2021,5,7807,6.268708233573637e-4,0.06268708233573637,11,4
2021,5,7868,0,0,7,0
2021,5,7895,7.808851767361169e-4,0.0780885176736117,19,7
2021,5,7913,0.0025842250894818615,0.2584225089481862,15,6
2021,5,8056,9.697451722053829e-4,0.0969745172205383,15,4
2021,5,8129,3.869988285522863e-4,0.038699882855228636,9,3
2021,5,8192,0.0012968400581166149,0.1296840058116615,7,2
2021,5,8463,8.286845331168514e-4,0.08286845331168516,11,3
2021,5,8534,7.26195638837182e-4,0.07261956388371821,15,3
2021,5,8577,0.004005907407825906,0.4005907407825907,51,17
2021,5,8704,5.770863199721527e-4,0.05770863199721528,13,3
2021,5,8869,0.003310834681516994,0.3310834681516994,35,8
2021,5,8944,0.0027767281987623495,0.277672819876235,19,5
2021,5,9126,0.0010644040282247384,0.10644040282247387,21,3
2021,5,9349,4.6298446957673947e-4,0.046298446957673954,13,2
2021,5,9600,0.0028472189805608217,0.2847218980560822,55,16
2021,5,9796,7.420094880762702e-4,0.07420094880762704,15,5
2021,5,9798,0.006557544212708657,0.6557544212708658,41,12
2021,5,9871,0.005929016371166483,0.5929016371166483,55,14
2021,5,9925,8.446782335964385e-5,0.008446782335964386,17,4
2021,5,9972,8.217227373661577e-4,0.08217227373661579,9,2
2021,5,10002,0.0022542345260717104,0.2254234526071711,49,14
2021,5,10083,0.002306728990244625,0.23067289902446256,15,6
2021,5,10166,7.52143619192295e-4,0.07521436191922952,27,8
2021,5,10201,1.1218696418491533e-4,0.011218696418491533,7,2
2021,5,10228,1.5795499119238015e-4,0.015795499119238016,17,3
2021,5,10234,7.717251656797328e-4,0.07717251656797329,25,8
2021,5,10585,0.006258530970025603,0.6258530970025604,37,14
2021,5,11198,0.0018506148325828971,0.18506148325828975,43,15
2021,5,11469,2.7726456496319634e-4,0.027726456496319638,9,2
2021,5,11500,0.0027189788801888714,0.2718978880188872,19,8
2021,5,11524,0.005029699042015438,0.502969904201544,73,34
2021,5,11639,0.0030965554760085242,0.30965554760085245,31,8
2021,5,11763,8.623499135325337e-5,0.008623499135325337,9,2
2021,5,11766,0.003067846758029693,0.30678467580296936,25,8
2021,5,11894,0.003307375769786092,0.3307375769786092,29,9
2021,5,11990,0.003725634325367654,0.37256343253676544,37,15
2021,5,12092,0.006864521245789709,0.686452124578971,33,13
2021,5,12266,0.004026817248476478,0.4026817248476479,21,9
2021,5,12430,6.331339510790295e-4,0.06331339510790296,11,3
2021,5,12793,0,0,9,0
2021,5,12657,2.1435006235462445e-4,0.021435006235462448,23,6
2021,5,12804,6.614093868027275e-4,0.06614093868027277,55,23
2021,5,13003,0,0,49,0
2021,5,13138,0.0027173648357595617,0.2717364835759562,29,11
2021,5,13189,0.0030112802527225567,0.30112802527225574,13,5
2021,5,13468,0,0,19,0
2021,5,13475,2.1989123148807488e-4,0.02198912314880749,13,6
2021,5,13486,0,0,13,0
2021,5,13522,0.005401224351366025,0.5401224351366026,29,11
2021,5,13790,0.0035824450970380834,0.3582445097038084,33,8
2021,5,13817,0.002267963716025535,0.22679637160255353,25,10
2021,5,13830,0.001363168425577606,0.13631684255776064,9,3
2021,5,13852,4.987110247285664e-4,0.04987110247285665,13,3
2021,5,13868,4.952368302385116e-4,0.04952368302385118,35,1
2021,5,13881,0.00705902426656317,0.7059024266563171,47,20
2021,5,14020,0.002391604448212775,0.23916044482127755,27,10
2021,5,14124,0,0,35,0
2021,5,14219,0.003514067162158428,0.35140671621584285,55,12
2021,5,14363,0.007627826251190545,0.7627826251190546,57,24
2021,5,14418,2.653366335520429e-4,0.026533663355204292,27,10
2021,5,14421,8.569967970563433e-4,0.08569967970563434,27,12
2021,5,14459,0.0013862230352701226,0.13862230352701227,9,4
2021,5,14626,2.3504240743731254e-4,0.023504240743731256,25,8
2021,5,14682,0,0,17,0
2021,5,14738,6.447967694986838e-5,0.0064479676949868395,7,1
2021,5,14756,0,0,37,0
2021,5,14967,3.063211591808508e-4,0.03063211591808509,15,1
2021,5,15002,0,0,9,0
2021,5,15030,0.004068210356761737,0.40682103567617384,25,9
2021,5,15052,0.0031360693278569395,0.313606932785694,57,8
2021,5,15293,0.0019708718561819993,0.1970871856182,29,12
2021,5,15134,3.385386474361767e-4,0.03385386474361768,13,3
2021,5,15154,0.0019831700493090636,0.1983170049309064,15,6
2021,5,15178,7.717300455272835e-4,0.07717300455272837,13,5
2021,5,15219,0.0015599177828026735,0.15599177828026736,25,8
2021,5,15253,0,0,7,0
2021,5,15476,0.002414306916112065,0.24143069161120653,31,10
2021,5,15531,0.002475205619489643,0.24752056194896435,31,9
2021,5,15563,0.001451882330073427,0.1451882330073427,29,8
2021,5,15615,1.32411700596065e-4,0.013241170059606502,15,1
2021,5,15700,1.2771269605868287e-4,0.01277126960586829,9,1
2021,5,15711,0.0051624378680852285,0.5162437868085229,33,12
2021,5,15743,0.003614633870813488,0.36146338708134884,23,8
2021,5,15752,0.005754859016530887,0.5754859016530888,41,16
2021,5,15770,0.0011406852416959716,0.11406852416959719,11,3
2021,5,15790,0,0,11,0
2021,5,15913,6.45964598096981e-4,0.06459645980969811,21,7
2021,5,15971,0.0014280622422544467,0.1428062242254447,25,10
2021,5,15977,9.05443749760795e-4,0.09054437497607952,23,4
2021,5,15996,0.0015466087511938243,0.15466087511938245,21,5
2021,5,16022,0.001729658971302021,0.17296589713020213,23,5
2021,5,16025,0.004572784627854687,0.4572784627854688,109,32
2021,5,16060,0,0,13,0
2021,5,16091,0.0030261093531614718,0.30261093531614724,33,11
2021,5,16113,8.955707943061385e-4,0.08955707943061386,15,3
2021,5,16140,0.0018947739103155907,0.18947739103155908,29,6
2021,5,16171,0,0,7,0
2021,5,16195,4.6900942180071143e-4,0.046900942180071147,11,2
2021,5,16257,0.015362957969594611,1.5362957969594613,81,31
2021,5,16284,0.0015671429702236075,0.15671429702236078,11,4
2021,5,16366,5.781118672943139e-4,0.057811186729431405,9,2
2021,5,16407,4.527492009301628e-4,0.045274920093016285,9,3
2021,5,16531,0,0,15,0
2021,5,16573,0.005161444050192237,0.5161444050192238,23,10
2021,5,16577,0,0,9,0
2021,5,16603,9.235634471002721e-4,0.09235634471002722,23,7
2021,5,16626,0.0018765527820032368,0.1876552782003237,21,5
2021,5,16707,0.001176985278343816,0.11769852783438163,27,4
2021,5,16726,0,0,19,0
2021,5,16735,8.362210472006209e-4,0.0836221047200621,9,4
2021,5,16783,0,0,9,0
2021,5,16798,9.405176850178341e-4,0.09405176850178343,15,6
2021,5,16854,0.003159276660361607,0.31592766603616074,21,8
2021,5,16878,0.005026483352339167,0.5026483352339168,31,12
2021,5,16885,0.008866332243845393,0.8866332243845395,47,20
2021,5,16999,3.220154137936288e-4,0.03220154137936289,11,2
2021,5,17025,0,0,45,0
2021,5,17198,0.0013919106036800709,0.1391910603680071,17,4
2021,5,17245,0.0014099138453355638,0.1409913845335564,15,4
2021,5,17330,0.005850258059368051,0.5850258059368052,31,12
2021,5,17345,0.0012407281100170742,0.12407281100170744,11,4
2021,5,17400,0.00184389056793443,0.184389056793443,27,5
2021,5,17457,0,0,25,0
2021,5,17504,0.0013738857643312919,0.1373885764331292,13,5
2021,5,17526,0.014176286595343568,1.417628659534357,61,26
2021,5,17601,0.0019720577298728997,0.19720577298729,13,5
2021,5,17616,4.3622287343522063e-4,0.04362228734352207,9,1
2021,5,17793,0.0024052127106879485,0.2405212710687949,23,6
2021,5,17813,0,0,35,0
2021,5,17837,0.012221821825204567,1.2221821825204569,63,24
2021,5,17844,0.001240657024357638,0.12406570243576381,13,4
2021,5,17903,0,0,7,0
2021,5,17934,0.0018223372620955458,0.1822337262095546,17,5
2021,5,18055,0.002593147067982466,0.25931470679824664,21,6
2021,5,18471,3.0087692381994925e-4,0.03008769238199493,11,1
2021,5,18452,0.0015598942864538461,0.15598942864538465,15,5
2021,5,18516,0.0022291120775867913,0.22291120775867918,23,7
2021,5,18559,0.0011909498980191308,0.1190949898019131,15,5
2021,5,18575,0.005158839228748939,0.515883922874894,35,12
2021,5,18782,0.0011653961409495536,0.11653961409495539,19,3
2021,5,18845,0,0,11,0
2021,5,18876,0.00357442283199836,0.357442283199836,31,10
2021,5,18884,0.001363245266197926,0.13632452661979264,13,5
2021,5,18892,0.00107612242895242,0.10761224289524202,7,3
2021,5,18912,0.0034476587796878413,0.34476587796878416,23,9
2021,5,18994,0.002687830068610524,0.26878300686105244,23,6
2021,5,19045,0.0018503630396398925,0.1850363039639893,11,5
2021,5,19189,0.003811859598499782,0.3811859598499783,33,11
2021,5,19213,0.005484083690826737,0.5484083690826738,37,12
