"segment_id","stream_order","basin_assign_norm","year","watershed","stream_length_m"
16217,3,0,"2019","Kusko",80.1998414819303
16218,4,0.0786343137846068,"2019","Kusko",9268.84761906121
16348,3,0.0516810646107833,"2019","Kusko",4248.05113821251
15932,6,0,"2019","Kusko",11867.2588682922
15933,5,0.0665459700304266,"2019","Kusko",4692.26077248965
15934,3,0,"2019","Kusko",6609.17453327063
15957,4,0.0256360504349823,"2019","Kusko",3813.32548221828
15973,3,0.0105706688635897,"2019","Kusko",3445.76924246305
15980,5,0,"2019","Kusko",8980.55290312552
15982,5,0.0292344701922855,"2019","Kusko",6484.3533688078
15984,4,0.0650330066221137,"2019","Kusko",3956.63571460092
15994,3,0.787088451687474,"2019","Kusko",10282.8063921636
15995,4,0.0749950564037724,"2019","Kusko",3199.54355252104
16006,3,0,"2019","Kusko",17303.5077131334
16008,3,0,"2019","Kusko",6630.04054514135
16025,5,0,"2019","Kusko",20174.5346965287
16034,3,0,"2019","Kusko",2422.67344011082
16036,3,0,"2019","Kusko",2639.55582037388
16037,3,0,"2019","Kusko",4746.900563222
16040,5,0,"2019","Kusko",8229.14162455
16042,5,0,"2019","Kusko",4968.31467863328
16045,3,0.0246158204592612,"2019","Kusko",1889.97417879932
16049,3,0,"2019","Kusko",10111.1803469626
16055,3,0,"2019","Kusko",528.738835117099
16062,5,0.0124227773037433,"2019","Kusko",17773.5508570336
16063,3,0,"2019","Kusko",2165.05834782652
16065,3,0,"2019","Kusko",16812.6717050919
16074,3,0,"2019","Kusko",6619.27740479978
16080,3,0,"2019","Kusko",4547.91097023742
16083,3,0,"2019","Kusko",1050.82389462857
16086,3,0,"2019","Kusko",1537.74900310086
16179,3,0.0115904634930193,"2019","Kusko",44024.8880176553
16244,3,0.415678046846569,"2019","Kusko",28464.6475175266
16284,4,0.0777395968366906,"2019","Kusko",902.891619023098
16285,3,0.0621917071000866,"2019","Kusko",10976.4728756732
16101,4,0,"2019","Kusko",15132.7481359618
16103,3,0,"2019","Kusko",9156.54521392357
16106,5,0,"2019","Kusko",7781.31047279991
16110,3,0,"2019","Kusko",2215.81435227278
16123,4,0.0740436093775716,"2019","Kusko",2665.28718802009
16125,3,0,"2019","Kusko",6804.37278945601
16127,3,0.0283979086920894,"2019","Kusko",8868.65636953041
16129,3,0,"2019","Kusko",2696.3023292641
16139,3,0,"2019","Kusko",4053.61722594359
16144,3,0,"2019","Kusko",8899.16355209034
16150,4,0,"2019","Kusko",10670.693816198
16495,4,0,"2019","Kusko",1428.99787448813
16496,3,0,"2019","Kusko",3760.504698644
16563,3,0,"2019","Kusko",4475.72270171559
16765,4,0,"2019","Kusko",13199.4946866902
16808,3,0,"2019","Kusko",8554.6704893028
16159,3,0,"2019","Kusko",8111.99236815561
16163,5,0,"2019","Kusko",13369.9969892019
16168,4,0.0758430625446863,"2019","Kusko",6318.48393697598
16170,4,0.076334084135725,"2019","Kusko",443.243372219101
16174,4,0,"2019","Kusko",1452.69818286505
16175,3,0,"2019","Kusko",8817.88146860923
16182,4,0.0790049124325817,"2019","Kusko",12652.7136059764
16185,3,0,"2019","Kusko",661.36314396637
16196,3,0,"2019","Kusko",4157.08745961863
16197,3,0,"2019","Kusko",2019.65854887131
16200,3,0,"2019","Kusko",1276.42028741701
16201,4,0,"2019","Kusko",2295.30834331948
16232,4,0.078522462202925,"2019","Kusko",7505.36057209131
16414,3,0.0687992496277314,"2019","Kusko",14068.0582212446
16839,3,0,"2019","Kusko",5907.65496983954
16840,3,0,"2019","Kusko",2229.96196301994
16481,4,0,"2019","Kusko",4389.66851932281
16574,3,0.0638341976395449,"2019","Kusko",7063.34660927412
16624,4,0,"2019","Kusko",15907.2220155675
16625,5,0,"2019","Kusko",12795.1604084673
16205,3,0,"2019","Kusko",1580.0993280815
16208,4,0.0789149692558512,"2019","Kusko",12443.1467455623
16223,3,0,"2019","Kusko",18659.190648809
16225,4,0.077851600450649,"2019","Kusko",15924.8849437342
16227,4,0.00997583003606408,"2019","Kusko",38082.1687673951
16228,4,0.0789329480818718,"2019","Kusko",2329.57808942628
16236,4,0.0788357509689604,"2019","Kusko",7900.75133459839
16237,5,0.0367420259726687,"2019","Kusko",30796.0228912514
16238,3,0,"2019","Kusko",5027.65411866329
16239,3,0,"2019","Kusko",1768.33293757736
16240,4,0,"2019","Kusko",16007.223614721
16247,4,0,"2019","Kusko",2746.30487051756
16254,4,0.0781184368637078,"2019","Kusko",804.664431605769
16255,4,0.0788029297951008,"2019","Kusko",6914.65577339691
16259,4,0,"2019","Kusko",5433.14315734548
16260,4,0.0780466039342841,"2019","Kusko",144.130066710989
16266,3,0.0711603596529724,"2019","Kusko",4641.34631927615
16271,4,0.0773437593111483,"2019","Kusko",1627.80954320495
16272,4,0,"2019","Kusko",15134.8899825092
16276,4,0.0778194452248406,"2019","Kusko",1787.85302590449
16279,3,0,"2019","Kusko",3715.49875048243
16281,5,0.0566780220620409,"2019","Kusko",9707.97782761866
16294,3,0.0714594085934251,"2019","Kusko",4752.07670068184
16297,5,0.0667443449380967,"2019","Kusko",3346.86553950545
16303,3,0.0641750120062317,"2019","Kusko",10445.5918997419
16309,4,0,"2019","Kusko",4441.77492409023
16310,3,0,"2019","Kusko",40105.076582547
16311,3,0.0714976591992655,"2019","Kusko",3278.28860437253
16323,3,0.0653980691828677,"2019","Kusko",1401.19792756272
16325,4,0,"2019","Kusko",8666.01639560174
16332,5,0.0658729515387671,"2019","Kusko",6008.98728264394
16370,5,0.0626234895314967,"2019","Kusko",7662.9105026223
16381,4,0.0719041162243763,"2019","Kusko",5314.33356780011
16382,3,0.060890996641605,"2019","Kusko",5955.64572822723
16383,3,0.0605080928565369,"2019","Kusko",573.081252624848
16396,4,0.0675341740896237,"2019","Kusko",2485.84802070497
16397,5,0.0310031838463919,"2019","Kusko",5652.25107908532
16404,4,0.0649565348981542,"2019","Kusko",4512.64873112032
16409,3,0.0601151807282277,"2019","Kusko",3200.33212021928
16411,3,0.0598662690430527,"2019","Kusko",1000.37472218675
16423,3,0.0298720461407418,"2019","Kusko",1457.20693090599
16425,3,0.0286385682289457,"2019","Kusko",6721.13949326967
16426,5,0.0283865179646155,"2019","Kusko",9267.11018551382
16434,3,0,"2019","Kusko",6307.35732551694
16441,4,0,"2019","Kusko",5904.6758355979
16455,3,0.0110309033060768,"2019","Kusko",28438.1489067953
16459,4,0,"2019","Kusko",5681.56922758391
16472,5,0,"2019","Kusko",22588.7422881047
16710,3,0,"2019","Kusko",2934.53428132978
16755,4,0,"2019","Kusko",1258.12887171348
16485,4,0.0101849812636003,"2019","Kusko",5261.67135676487
16486,5,0,"2019","Kusko",10975.7940804342
16491,3,0,"2019","Kusko",25498.6370230762
16586,4,0,"2019","Kusko",10285.3642817761
16789,3,0,"2019","Kusko",4480.67495181794
16791,3,0,"2019","Kusko",2959.4855455175
16494,3,0.0697860223645073,"2019","Kusko",2186.64232173556
16504,3,0,"2019","Kusko",995.259236056787
16513,4,0,"2019","Kusko",5998.36009010211
16516,5,0,"2019","Kusko",4610.89930125757
16520,5,0.010186870094273,"2019","Kusko",7078.57507704315
16774,4,0,"2019","Kusko",3343.59669281897
16526,3,0,"2019","Kusko",825.415391300585
16530,4,0,"2019","Kusko",17055.8940638621
16532,4,0,"2019","Kusko",2363.25876427668
16537,3,0,"2019","Kusko",953.278264013886
16538,3,0,"2019","Kusko",4208.04212682879
16539,3,0.0657141682445639,"2019","Kusko",5750.71484227704
16549,5,0,"2019","Kusko",6942.10911533801
16550,4,0,"2019","Kusko",6942.98003310789
16570,5,0,"2019","Kusko",316.082118300516
16575,5,0,"2019","Kusko",4452.43938334963
16576,4,0,"2019","Kusko",5871.80411477341
16578,3,0.0621758776779572,"2019","Kusko",394.771079751939
16580,5,0,"2019","Kusko",1240.00447396512
16591,4,0,"2019","Kusko",9940.35884193709
16595,4,0,"2019","Kusko",895.800587161124
16599,5,0,"2019","Kusko",15154.369978625
16626,4,0,"2019","Kusko",5729.86419774355
16634,3,0,"2019","Kusko",25297.0387567243
16644,3,0,"2019","Kusko",1986.9793275589
16649,3,0,"2019","Kusko",8368.28122291447
16658,3,0,"2019","Kusko",9655.05252268201
16665,4,0,"2019","Kusko",10057.9127101878
16670,5,0,"2019","Kusko",7688.50051243607
16674,5,0,"2019","Kusko",16807.6031011459
16675,3,0,"2019","Kusko",2313.75927905584
16679,5,0,"2019","Kusko",5049.33228306337
16942,4,0,"2019","Kusko",214.467847243649
16691,4,0,"2019","Kusko",23919.2848590598
16693,3,0,"2019","Kusko",9406.38254235507
16697,3,0,"2019","Kusko",7369.91721311264
16704,3,0,"2019","Kusko",1853.45763358173
16707,3,0,"2019","Kusko",4921.71206725308
16718,3,0,"2019","Kusko",7215.90656586669
16719,3,0,"2019","Kusko",3679.13852525591
16724,4,0,"2019","Kusko",27304.5476774394
16725,4,0,"2019","Kusko",135.083921760927
16726,3,0,"2019","Kusko",1191.3277558857
16741,4,0,"2019","Kusko",24833.260352999
16747,3,0,"2019","Kusko",433.309992612361
16748,4,0,"2019","Kusko",4747.66897158344
16782,4,0,"2019","Kusko",11049.7836896821
16786,4,0,"2019","Kusko",18197.9476135227
16787,3,0,"2019","Kusko",1937.66746117419
16795,3,0,"2019","Kusko",1545.30695941999
16796,4,0,"2019","Kusko",17715.8714076114
16806,4,0,"2019","Kusko",6356.13965024262
16812,3,0,"2019","Kusko",8560.84902746803
16816,4,0,"2019","Kusko",15463.0873132547
16819,4,0,"2019","Kusko",6461.2380392262
16829,4,0,"2019","Kusko",20543.3925464393
16843,3,0,"2019","Kusko",9984.54402568869
16846,3,0,"2019","Kusko",4999.35847188708
16948,3,0,"2019","Kusko",17123.7019207163
16856,3,0,"2019","Kusko",3513.84641681736
16857,3,0,"2019","Kusko",3855.31920723243
16859,4,0,"2019","Kusko",17459.9336763584
16862,4,0,"2019","Kusko",3537.81087380568
16949,4,0,"2019","Kusko",8247.601988304
16959,4,0,"2019","Kusko",4960.26692189019
16961,4,0,"2019","Kusko",8558.30601630043
16962,4,0,"2019","Kusko",6359.60942343913
16963,4,0,"2019","Kusko",1354.24184512222
16965,4,0,"2019","Kusko",7127.90773087169
16966,4,0,"2019","Kusko",2606.65143051858
16971,4,0,"2019","Kusko",11521.5665719735
16974,3,0,"2019","Kusko",4347.97484781909
16975,4,0,"2019","Kusko",10107.0822584953
16976,4,0,"2019","Kusko",3739.34629608815
16977,4,0,"2019","Kusko",891.514499001596
16984,3,0,"2019","Kusko",3431.70872354865
16986,4,0,"2019","Kusko",11012.9502878073
16988,3,0,"2019","Kusko",5394.75886507191
16992,3,0,"2019","Kusko",3339.22529827773
16994,3,0,"2019","Kusko",11068.0216992659
16996,3,0,"2019","Kusko",3762.71384335608
7,3,0,"2020","Kusko",13233.4934486769
151,4,0,"2020","Kusko",1285.40896611159
156,3,0,"2020","Kusko",1316.50809747792
205,4,0,"2020","Kusko",3455.89146884117
206,4,0,"2020","Kusko",1798.5169550658
210,4,0,"2020","Kusko",787.762304751925
259,4,0,"2020","Kusko",2006.95697572938
358,3,0,"2020","Kusko",619.931040684687
360,4,0,"2020","Kusko",413.853438124644
127,3,0,"2020","Kusko",2734.59816934954
1244,3,0,"2020","Kusko",2204.20390455046
1245,7,0,"2020","Kusko",406.041412263724
608,3,0,"2020","Kusko",1295.07621125474
362,4,0,"2020","Kusko",919.009343217209
40,3,0,"2020","Kusko",1087.52938149688
44,3,0,"2020","Kusko",1566.92673876515
47,3,0,"2020","Kusko",6363.47420677518
52,3,0,"2020","Kusko",666.266662277188
56,3,0,"2020","Kusko",2916.63972669231
57,4,0,"2020","Kusko",5845.82085140928
58,3,0,"2020","Kusko",448.237704560618
60,3,0,"2020","Kusko",1544.26092488613
69,3,0,"2020","Kusko",1133.25120236662
71,4,0,"2020","Kusko",5487.61239826305
74,3,0,"2020","Kusko",1704.66973482768
79,4,0,"2020","Kusko",6977.70847523671
81,4,0,"2020","Kusko",22778.1789440894
83,4,0,"2020","Kusko",2075.81781789633
87,4,0,"2020","Kusko",1128.1840182135
89,3,0,"2020","Kusko",3459.38186197934
95,4,0,"2020","Kusko",1450.9052964568
99,3,0,"2020","Kusko",2741.33623568593
105,3,0,"2020","Kusko",1813.5342665262
199,3,0,"2020","Kusko",2851.3061004485
201,4,0,"2020","Kusko",929.014299260052
313,3,0,"2020","Kusko",1734.4520175083
405,3,0,"2020","Kusko",3312.58181393967
228,4,0,"2020","Kusko",3120.82494880469
388,3,0,"2020","Kusko",637.66648283936
320,3,0,"2020","Kusko",532.631512484466
323,3,0,"2020","Kusko",3597.03505950345
324,3,0,"2020","Kusko",171.104128300557
399,3,0,"2020","Kusko",816.56849921953
484,4,0,"2020","Kusko",2366.08678117195
486,3,0,"2020","Kusko",4966.81841320228
548,4,0,"2020","Kusko",3786.87014393505
637,3,0,"2020","Kusko",11411.5593209948
638,5,0,"2020","Kusko",506.385663580489
641,5,0,"2020","Kusko",1507.94639973701
642,3,0,"2020","Kusko",1490.00385536027
643,5,0,"2020","Kusko",1761.49054503011
745,3,0,"2020","Kusko",2544.77285789393
747,4,0,"2020","Kusko",5519.80455339215
748,3,0.212799521526131,"2020","Kusko",10497.7059814885
5599,6,0.212874479017137,"2020","Kusko",12158.3831656767
11522,5,0.383893684160424,"2020","Kusko",5861.67042754667
7473,5,0.440616666096357,"2020","Kusko",7779.02900162982
1642,7,0,"2020","Kusko",409.136366159707
1643,3,0.250255740117244,"2020","Kusko",817.462600436267
1976,3,0,"2020","Kusko",1662.28991324923
513,3,0,"2020","Kusko",1190.37317603171
888,4,0,"2020","Kusko",257.107308953368
890,4,0,"2020","Kusko",5024.32674704892
891,4,0,"2020","Kusko",1384.26162075415
697,3,0,"2020","Kusko",3904.35943410692
698,5,0,"2020","Kusko",2643.69890667207
699,3,0.214404623477942,"2020","Kusko",2135.5263748755
983,3,0,"2020","Kusko",2588.3108083738
1075,4,0,"2020","Kusko",1310.71846883545
1076,7,0,"2020","Kusko",1126.33558514954
1083,7,0,"2020","Kusko",319.364937923394
1084,4,0,"2020","Kusko",1232.17372514767
1090,6,0,"2020","Kusko",2906.01739382106
536,3,0,"2020","Kusko",1300.28474131952
597,3,0,"2020","Kusko",1154.54042339429
1275,3,0,"2020","Kusko",213.996891548445
1277,3,0,"2020","Kusko",1524.17389416916
1280,6,0,"2020","Kusko",1370.92281994487
11550,3,0.0235414454525581,"2020","Kusko",2220.17654736225
12321,3,0,"2020","Kusko",11280.9580014857
12322,3,0,"2020","Kusko",10703.8567256308
1925,4,0.167649656027866,"2020","Kusko",1440.77596463046
2001,5,0.214157292717079,"2020","Kusko",570.772690197044
2068,5,0.212823410527393,"2020","Kusko",6967.15631841093
2069,6,0,"2020","Kusko",3201.79911716835
5545,3,0.382453203389505,"2020","Kusko",4724.5901196443
10217,3,0.172507435819325,"2020","Kusko",1008.18455014758
401,5,0,"2020","Kusko",2723.0354319346
263,3,0,"2020","Kusko",469.801393817646
430,5,0,"2020","Kusko",708.571067845002
435,4,0,"2020","Kusko",4815.65836295369
499,5,0,"2020","Kusko",1051.18714081701
275,3,0,"2020","Kusko",2159.78754673179
412,4,0,"2020","Kusko",820.94778909088
413,5,0,"2020","Kusko",123.189467012603
108,4,0,"2020","Kusko",1490.04673271966
109,4,0,"2020","Kusko",11790.1908759933
115,4,0,"2020","Kusko",783.771816228962
119,3,0,"2020","Kusko",663.405294117856
124,4,0,"2020","Kusko",967.894397715791
126,3,0,"2020","Kusko",2390.75119115513
132,4,0,"2020","Kusko",240.450127924528
133,4,0,"2020","Kusko",397.754873545249
146,4,0,"2020","Kusko",2005.85597893919
160,4,0,"2020","Kusko",938.13755878507
161,4,0,"2020","Kusko",229.142885643377
169,4,0,"2020","Kusko",592.1786024645
171,4,0,"2020","Kusko",1942.16091603859
173,3,0,"2020","Kusko",2549.10528675976
175,4,0,"2020","Kusko",3429.52323165378
179,3,0,"2020","Kusko",1060.27371340558
180,3,0,"2020","Kusko",1937.03648390059
184,3,0,"2020","Kusko",4009.2667119169
185,4,0,"2020","Kusko",427.815333703774
189,3,0,"2020","Kusko",2157.8104655894
204,3,0,"2020","Kusko",554.561865249188
211,4,0,"2020","Kusko",906.24222795564
220,4,0,"2020","Kusko",910.790185738674
229,4,0,"2020","Kusko",498.873501977792
245,4,0,"2020","Kusko",259.010439062482
246,3,0,"2020","Kusko",1375.49420803213
247,4,0,"2020","Kusko",846.21705605395
248,4,0,"2020","Kusko",1028.67964965767
250,4,0,"2020","Kusko",4377.81559642601
254,4,0,"2020","Kusko",2595.11537345683
270,4,0,"2020","Kusko",711.883481661022
273,4,0,"2020","Kusko",1016.05889155231
483,3,0,"2020","Kusko",3355.43759615102
462,4,0,"2020","Kusko",3744.24889040221
393,3,0,"2020","Kusko",212.597603238003
772,4,0,"2020","Kusko",12963.5680740501
278,4,0,"2020","Kusko",2955.10678935568
281,4,0,"2020","Kusko",4993.851897156
284,4,0,"2020","Kusko",296.033959572755
302,3,0,"2020","Kusko",964.410253155509
307,4,0,"2020","Kusko",276.624258181464
308,4,0,"2020","Kusko",6937.37469775382
312,4,0,"2020","Kusko",3522.00219674636
339,3,0,"2020","Kusko",826.685489758708
347,3,0,"2020","Kusko",394.853772428942
364,4,0,"2020","Kusko",3541.89080728022
367,4,0,"2020","Kusko",71.9759484588359
368,4,0,"2020","Kusko",1507.92039160555
369,3,0,"2020","Kusko",1045.63750571504
375,3,0,"2020","Kusko",2300.3269084996
377,3,0,"2020","Kusko",1625.19321490634
380,3,0,"2020","Kusko",635.929787911985
395,3,0,"2020","Kusko",1691.81581144216
396,3,0,"2020","Kusko",1872.02508974264
409,3,0,"2020","Kusko",649.04202370841
411,5,0,"2020","Kusko",1120.7680513251
415,3,0,"2020","Kusko",266.037113178501
416,5,0,"2020","Kusko",1222.98514107455
417,4,0,"2020","Kusko",502.784833858304
419,3,0,"2020","Kusko",855.821649374669
694,4,0,"2020","Kusko",1370.58620468819
696,3,0,"2020","Kusko",96.4730626273009
756,4,0,"2020","Kusko",1936.74578236196
807,6,0,"2020","Kusko",13450.4186291497
947,7,0,"2020","Kusko",724.288530188822
421,3,0,"2020","Kusko",901.339969128415
425,5,0,"2020","Kusko",3264.08199409248
479,5,0,"2020","Kusko",4314.99484946305
535,3,0,"2020","Kusko",5002.31366550151
557,3,0,"2020","Kusko",60.6604989634415
559,3,0,"2020","Kusko",415.697687813737
560,3,0,"2020","Kusko",804.672059418167
561,5,0,"2020","Kusko",128.056351296939
920,3,0,"2020","Kusko",1924.17538903378
1140,4,0.168220531697947,"2020","Kusko",906.822330176232
563,5,0,"2020","Kusko",1415.02955230546
775,4,0,"2020","Kusko",2404.61192442775
777,4,0,"2020","Kusko",2253.97528318254
848,4,0,"2020","Kusko",731.044064162414
507,4,0,"2020","Kusko",6160.12524641835
660,5,0,"2020","Kusko",2093.20212802493
852,4,0,"2020","Kusko",935.399968345101
925,3,0,"2020","Kusko",267.396965898501
927,4,0,"2020","Kusko",2516.1080681052
928,7,0,"2020","Kusko",438.514854604824
929,7,0,"2020","Kusko",1053.33629076985
427,5,0,"2020","Kusko",1787.83190041052
429,5,0,"2020","Kusko",1132.75927683686
440,5,0,"2020","Kusko",2033.50842045035
442,3,0,"2020","Kusko",1044.25547558624
443,5,0,"2020","Kusko",995.98871089678
452,3,0,"2020","Kusko",1401.05230697016
453,5,0,"2020","Kusko",3052.40016637579
455,3,0,"2020","Kusko",1705.49456591099
457,5,0,"2020","Kusko",1110.08181931325
465,3,0,"2020","Kusko",1069.96672986715
467,4,0,"2020","Kusko",392.6404412361
489,3,0,"2020","Kusko",482.969211635432
490,3,0,"2020","Kusko",1995.06261994731
491,3,0,"2020","Kusko",3805.13682511194
498,3,0,"2020","Kusko",1054.21340212136
526,3,0,"2020","Kusko",4447.92445693578
530,5,0,"2020","Kusko",677.407732406366
543,3,0,"2020","Kusko",123.285976714162
550,3,0,"2020","Kusko",1435.21664021682
555,5,0,"2020","Kusko",1899.92274099348
565,3,0,"2020","Kusko",907.939587297049
566,3,0,"2020","Kusko",1046.55581757909
570,3,0,"2020","Kusko",1872.94823528535
673,3,0,"2020","Kusko",3101.68695183869
674,5,0,"2020","Kusko",3141.52967487992
730,3,0,"2020","Kusko",1382.32034387387
794,5,0,"2020","Kusko",1776.56814207426
795,4,0,"2020","Kusko",4413.07867824515
861,3,0,"2020","Kusko",1310.86086072976
931,4,0,"2020","Kusko",2571.53365956569
578,3,0,"2020","Kusko",2982.40713133483
579,5,0,"2020","Kusko",3425.2144800742
604,4,0,"2020","Kusko",7762.04315539133
815,4,0,"2020","Kusko",2949.66906114938
948,7,0,"2020","Kusko",1085.54571846574
949,4,0,"2020","Kusko",608.311492087859
950,4,0,"2020","Kusko",1527.6768956759
951,3,0,"2020","Kusko",1271.91148747354
627,3,0,"2020","Kusko",2135.92694239246
632,5,0,"2020","Kusko",2497.85534077727
644,3,0.214958498845336,"2020","Kusko",2197.68659792095
645,3,0,"2020","Kusko",2770.70200734513
647,5,0,"2020","Kusko",2001.6300512772
667,3,0,"2020","Kusko",240.424257178439
672,3,0,"2020","Kusko",2714.85724068646
684,3,0.214688880849013,"2020","Kusko",1094.44645683749
687,4,0,"2020","Kusko",1384.37927221502
704,3,0,"2020","Kusko",1975.46848412674
707,3,0,"2020","Kusko",602.58545962558
708,4,0,"2020","Kusko",1603.42409094956
710,3,0,"2020","Kusko",91.7494259707384
712,3,0,"2020","Kusko",1453.13438142693
714,5,0,"2020","Kusko",9010.13497627095
724,4,0,"2020","Kusko",6392.68438210882
725,3,0,"2020","Kusko",3052.47505953596
726,4,0,"2020","Kusko",621.531808958224
740,3,0,"2020","Kusko",299.733086722804
741,3,0,"2020","Kusko",584.83937757846
743,4,0,"2020","Kusko",2652.28527089922
753,3,0,"2020","Kusko",302.362456420065
758,4,0,"2020","Kusko",3104.35178134542
759,3,0,"2020","Kusko",4048.17834966852
760,8,0,"2020","Kusko",5664.72304644769
761,4,0,"2020","Kusko",2156.66431183837
1022,7,0,"2020","Kusko",340.058909401722
768,4,0,"2020","Kusko",839.303183037884
782,4,0,"2020","Kusko",4924.09941604413
785,3,0,"2020","Kusko",2462.8867815861
787,4,0,"2020","Kusko",1420.18244254415
788,4,0,"2020","Kusko",454.536213059413
798,6,0,"2020","Kusko",389.027598238875
800,3,0,"2020","Kusko",7432.80361301156
809,4,0,"2020","Kusko",1480.75220308249
810,3,0,"2020","Kusko",730.094337668293
818,4,0,"2020","Kusko",1031.62098969034
822,4,0,"2020","Kusko",3673.46312400414
823,4,0,"2020","Kusko",365.041736622075
825,4,0,"2020","Kusko",1368.66275498971
827,4,0,"2020","Kusko",2440.11612834907
828,3,0,"2020","Kusko",1115.39198693668
829,4,0,"2020","Kusko",2896.18169890675
830,6,0,"2020","Kusko",3522.44924974346
832,3,0,"2020","Kusko",1292.24512635993
834,4,0,"2020","Kusko",1524.96383367901
836,5,0,"2020","Kusko",2480.69009092757
837,3,0,"2020","Kusko",468.66965236996
840,4,0,"2020","Kusko",1046.86168395122
841,4,0,"2020","Kusko",156.400790669749
842,3,0,"2020","Kusko",7179.74842295218
843,3,0,"2020","Kusko",1837.33254775749
955,3,0,"2020","Kusko",495.895635114745
956,4,0,"2020","Kusko",689.120567431194
854,5,0,"2020","Kusko",705.857486084279
855,4,0,"2020","Kusko",999.31489184333
862,6,0,"2020","Kusko",4983.27098330768
864,7,0,"2020","Kusko",2312.26831177719
870,4,0,"2020","Kusko",1421.36787942446
873,4,0,"2020","Kusko",2102.80530296699
898,4,0,"2020","Kusko",2407.50142400604
900,4,0,"2020","Kusko",200.899129304006
901,4,0,"2020","Kusko",6179.00158475041
903,4,0,"2020","Kusko",690.809171966966
905,4,0,"2020","Kusko",3096.3252321659
910,4,0,"2020","Kusko",1546.55945129392
915,3,0,"2020","Kusko",3870.96618053864
938,7,0,"2020","Kusko",571.255269728225
940,4,0,"2020","Kusko",1383.7128516671
941,7,0,"2020","Kusko",6891.00579361144
942,4,0,"2020","Kusko",2366.22073189305
1063,7,0,"2020","Kusko",688.251076057022
4969,3,0.0469897732651747,"2020","Kusko",2541.57660323187
7421,5,0.535007734926029,"2020","Kusko",7359.41406072374
12368,4,0.0198744468049074,"2020","Kusko",5329.5633335988
11514,3,0,"2020","Kusko",12937.9726605846
1094,4,0,"2020","Kusko",111.665021690683
1185,5,0.225256057001997,"2020","Kusko",1448.38691129638
1187,3,0,"2020","Kusko",1429.95674230907
1260,3,0.0847074841679588,"2020","Kusko",4143.01555997589
945,3,0,"2020","Kusko",1124.47343711233
959,4,0,"2020","Kusko",357.163957333855
1219,3,0,"2020","Kusko",1900.20565739208
963,7,0,"2020","Kusko",435.283693227836
967,7,0,"2020","Kusko",1886.8441270566
973,3,0,"2020","Kusko",1071.81675625066
974,3,0,"2020","Kusko",33.0809755426019
979,7,0,"2020","Kusko",411.144464109736
981,3,0,"2020","Kusko",2992.80448873895
1107,3,0.320729065076223,"2020","Kusko",230.539318339523
1257,3,0,"2020","Kusko",707.818146922797
1352,3,0,"2020","Kusko",564.593643894636
1353,7,0,"2020","Kusko",2047.53834667265
1434,3,0,"2020","Kusko",17.2867307125037
995,7,0,"2020","Kusko",456.618584625103
997,6,0,"2020","Kusko",2643.20458002388
1231,3,0,"2020","Kusko",11199.7314631702
1232,3,0,"2020","Kusko",289.030959602322
1298,3,0,"2020","Kusko",1206.78804937669
1303,3,0,"2020","Kusko",719.534715272253
1304,3,0.21472493854074,"2020","Kusko",3797.70444607236
1006,4,0,"2020","Kusko",2809.05684919106
1009,7,0,"2020","Kusko",773.090146870081
1011,7,0,"2020","Kusko",236.798625038827
1014,3,0.208543222855579,"2020","Kusko",2664.9953278394
1031,3,0,"2020","Kusko",1274.92182656901
1033,4,0,"2020","Kusko",577.101364963269
1044,3,0,"2020","Kusko",7589.94030148919
1092,3,0,"2020","Kusko",1117.67794170971
1102,6,0,"2020","Kusko",2180.75532327615
1117,3,0.321419927783213,"2020","Kusko",2008.8634501999
1120,7,0,"2020","Kusko",946.347868875488
1123,7,0,"2020","Kusko",618.393305095773
1308,3,0,"2020","Kusko",606.513333374142
1175,5,0.225223831399499,"2020","Kusko",856.078959746302
1198,7,0,"2020","Kusko",1096.92911168864
1202,6,0,"2020","Kusko",2639.54820813024
1208,6,0,"2020","Kusko",196.17282124143
1216,7,0,"2020","Kusko",1353.06316900445
1225,6,0,"2020","Kusko",2988.78657287025
1227,3,0,"2020","Kusko",776.915906356636
1228,3,0,"2020","Kusko",2077.76479307952
1229,3,0,"2020","Kusko",60.2882733348058
1233,5,0.225266773421531,"2020","Kusko",1156.75366447504
1239,3,0,"2020","Kusko",1498.4861627342
1240,3,0,"2020","Kusko",175.093125251191
1250,3,0.214823656850381,"2020","Kusko",1031.22737181846
1324,3,0,"2020","Kusko",2206.63870093155
1325,3,0,"2020","Kusko",1947.9863222277
4922,3,0,"2020","Kusko",3412.84393925796
11509,5,0.96947009313952,"2020","Kusko",422.960375770002
12436,3,0,"2020","Kusko",7562.18178889501
12438,7,0.96748717249646,"2020","Kusko",2999.82658204601
12439,7,0.996632454490379,"2020","Kusko",7536.59797615846
6310,5,0.330899090084006,"2020","Kusko",3366.67800264596
6311,3,0,"2020","Kusko",9918.54750476677
6315,3,0,"2020","Kusko",276.770322231012
8419,4,0.360393341769071,"2020","Kusko",317.400072924081
8421,3,0,"2020","Kusko",889.299691315064
8423,3,0,"2020","Kusko",3776.74499911211
8428,4,0,"2020","Kusko",3309.16994058297
11749,5,0.996524731470624,"2020","Kusko",6702.28864176808
11754,3,0.891296626556773,"2020","Kusko",1341.17942486113
2111,3,0,"2020","Kusko",2068.42731034098
2114,3,0.212219168989139,"2020","Kusko",889.211901755948
2115,4,0,"2020","Kusko",67.4023560799795
