reachid,Str_Order,iso_pred,isose_pred,assignment_sum,assignment_rescale,assignment_norm
5863,2,0.705686998,6.81488e-4,0,0,0
5870,4,0.705258055,7.0363e-4,0,0,0
5871,4,0.705971623,6.14553e-4,0,0,0
5872,1,0.706839384,7.6072e-4,0,0,0
5873,1,0.707446887,7.52332e-4,0,0,0
5874,1,0.70693094,7.6534e-4,0,0,0
5883,1,0.706917157,7.65527e-4,0,0,0
5884,1,0.707331256,6.64748e-4,0,0,0
5885,1,0.706902507,7.61651e-4,0,0,0
5886,2,0.706855756,7.57589e-4,0,0,0
5887,3,0.707716698,6.0221e-4,0,0,0
5888,1,0.708275329,9.94938e-4,0,0,0
5889,3,0.707738376,6.12571e-4,0,0,0
5890,4,0.705923154,0.00060614900000000005,0,0,0
5903,3,0.707944604,8.30356e-4,0,0,0
5904,2,0.704536601,8.96787e-4,0,0,0
5905,1,0.707026472,7.7262e-4,0,0,0
5906,1,0.704961098,8.86996e-4,0,0,0
5907,1,0.707831522,7.69559e-4,0,0,0
5908,4,0.707807355,7.70914e-4,0,0,0
5909,1,0.706868712,7.62145e-4,0,0,0
5910,2,0.704959451,7.87962e-4,0,0,0
5911,1,0.707716705,7.69657e-4,0,0,0
5912,3,0.708069411,8.71005e-4,0,0,0
5913,1,0.70495187,8.8759e-4,0,0,0
5914,2,0.70493561,8.95151e-4,0,0,0
5918,1,0.705447877,7.16296e-4,0,0,0
5919,3,0.707402583,6.55778e-4,0,0,0
5920,1,0.706985299,7.59012e-4,0,0,0
5921,1,0.705832933,7.30404e-4,0,0,0
5922,3,0.705471327,3.4886e-4,0,0,0
5924,2,0.706837031,7.6001e-4,0,0,0
5925,2,0.704956607,9.56139e-4,0,0,0
5926,1,0.707208592,6.63689e-4,0,0,0
5933,1,0.704909924,8.93252e-4,0,0,0
5934,3,0.708105487,8.86393e-4,0,0,0
5935,4,0.70819466,9.46089e-4,0,0,0
5939,1,0.70428354,7.0406e-4,0,0,0
5940,3,0.707727463,6.48955e-4,0,0,0
5941,4,0.70596251,6.04449e-4,0,0,0
5942,1,0.704965861,9.42009e-4,0,0,0
5943,1,0.707221466,6.38344e-4,0,0,0
5944,3,0.706811763,7.59081e-4,0,0,0
5945,3,0.70811667,7.00457e-4,0,0,0
5946,3,0.706064628,7.16196e-4,0,0,0
5947,2,0.706497243,7.19176e-4,0,0,0
5948,1,0.70498723,8.76175e-4,0,0,0
5949,1,0.706215933,7.12283e-4,0,0,0
5950,1,0.708033929,7.52987e-4,0,0,0
5951,2,0.707749998,7.2476e-4,0,0,0
5952,1,0.707968456,8.32972e-4,0,0,0
5953,7,0.708967909,1.06735e-4,0,0,0
5957,1,0.706854975,7.60338e-4,0,0,0
5958,1,0.704370895,9.04876e-4,0,0,0
5959,1,0.706862136,7.6042e-4,0,0,0
5960,2,0.706793771,7.53973e-4,0,0,0
5961,3,0.70833374,8.14903e-4,0,0,0
5962,2,0.706840841,7.5884e-4,0,0,0
5963,1,0.705244193,8.17466e-4,0,0,0
5964,1,0.70685528500000006,7.59625e-4,0,0,0
5965,1,0.707771564,6.8935e-4,0,0,0
5969,3,0.707536561,5.73101e-4,10.931278857340022,5.796708592717978e-4,0.19872407602825
5970,3,0.707951361,8.2738e-4,0,0,0
5971,1,0.707218979,6.71138e-4,0,0,0
5972,4,0.707369315,3.99633e-4,0,0,0
5973,2,0.706954082,7.58908e-4,0,0,0
5974,2,0.704968674,7.78608e-4,0,0,0
5978,3,0.708365725,8.24867e-4,0,0,0
5979,1,0.706869332,7.59626e-4,0,0,0
5980,4,0.707168922,7.53828e-4,0,0,0
5981,1,0.707608432,6.47754e-4,0,0,0
5982,1,0.707550072,8.05363e-4,0,0,0
5983,1,0.706872738,7.60645e-4,0,0,0
6170,1,0.708208067,9.3346e-4,0,0,0
6171,2,0.707988571,6.88181e-4,0,0,0
6172,3,0.70805917,8.60219e-4,0,0,0
6173,1,0.707258188,6.35491e-4,0,0,0
6174,1,0.706635729,6.70612e-4,0,0,0
6175,5,0.707342354,6.76e-5,16.188477766017524,8.584529714589349e-4,0.29429679073602233
6734,2,0.706922552,7.42688e-4,0,0,0
6735,1,0.707041593,7.51352e-4,0,0,0
6736,1,0.706975795,7.44542e-4,0,0,0
6233,5,0.70696033,1.77687e-4,27.782888205166074,0.0014732887971407795,0.5050762001429068
6234,3,0.70767493,7.68139e-4,0,0,0
6235,3,0.706145566,7.07757e-4,0,0,0
6284,3,0.706486911,7.08815e-4,0,0,0
6285,2,0.708424969,8.45606e-4,0,0,0
6286,1,0.70692266,7.52673e-4,0,0,0
6575,3,0.707828461,7.37159e-4,0,0,0
6576,7,0.708784428,1.64903e-4,0,0,0
6578,4,0.706242686,6.84913e-4,0,0,0
6579,1,0.705086992,8.57247e-4,0,0,0
6580,4,0.706250526,6.84372e-4,0,0,0
6179,1,0.707018627,7.54361e-4,0,0,0
6180,2,0.707586287,7.59614e-4,0,0,0
6181,2,0.704978357,8.86219e-4,0,0,0
6299,4,0.705410725,6.61684e-4,0,0,0
6300,4,0.706109563,6.92983e-4,0,0,0
6301,1,0.706973241,7.53758e-4,0,0,0
6350,1,0.707261588,7.47871e-4,0,0,0
6351,1,0.707005496,7.58198e-4,0,0,0
6352,1,0.706916273,7.5159e-4,0,0,0
6353,1,0.70691195,7.5231e-4,0,0,0
6354,1,0.705491569,7.24438e-4,0,0,0
6355,1,0.708223433,9.39482e-4,0,0,0
6194,1,0.706910249,7.54757e-4,0,0,0
6195,5,0.706966327,1.65116e-4,27.622341722050983,0.0014647752353668154,0.5021575616255837
6196,1,0.707294836,6.68531e-4,0,0,0
6197,3,0.705519464,7.71484e-4,0,0,0
6198,2,0.707614042,7.61875e-4,0,0,0
6199,1,0.70776701,7.42478e-4,0,0,0
6371,1,0.705010833,8.76828e-4,0,0,0
6372,1,0.708087627,8.66415e-4,0,0,0
6373,3,0.705655647,7.50215e-4,0,0,0
6374,1,0.707821082,7.35085e-4,0,0,0
6375,3,0.707899014,8.07719e-4,0,0,0
6474,2,0.706904633,7.49119e-4,0,0,0
6475,1,0.707812328,7.50998e-4,0,0,0
6479,1,0.707835248,7.04876e-4,0,0,0
6480,1,0.70695139,7.51679e-4,0,0,0
6481,1,0.706969167,7.51513e-4,0,0,0
6482,2,0.706510532,6.72388e-4,0,0,0
6483,3,0.707690407,6.25109e-4,0,0,0
6484,2,0.706038952,6.66357e-4,0,0,0
6642,2,0.706913046,7.43741e-4,0,0,0
6643,2,0.707890447,6.72967e-4,0,0,0
6647,1,0.706985342,7.47558e-4,0,0,0
6649,2,0.706911241,7.45057e-4,0,0,0
6650,3,0.706783864,7.21893e-4,0,0,0
6651,1,0.705030583,8.61724e-4,0,0,0
6652,4,0.7063375,6.77973e-4,0,0,0
6873,1,0.707134811,7.62453e-4,0,0,0
6874,5,0.707935652,7.4583e-4,0,0,0
6875,2,0.70697225,7.3989e-4,0,0,0
6876,5,0.707728072,6.63318e-4,0,0,0
6877,1,0.70698604,7.39222e-4,0,0,0
6878,1,0.703987981,7.96642e-4,0,0,0
6880,1,0.707830876,6.90192e-4,0,0,0
6985,3,0.707061208,7.47179e-4,0,0,0
6986,2,0.707057146,7.47208e-4,0,0,0
6987,1,0.70794438,7.1219e-4,0,0,0
6988,4,0.707863629,3.5261e-4,20.73867471529306,0.0010997437307438272,0.3770166349822587
6989,3,0.705607611,3.88459e-4,0,0,0
6990,1,0.706941276,7.37365e-4,0,0,0
6991,2,0.706990934,7.38147e-4,0,0,0
7139,2,0.707730126,7.75162e-4,0,0,0
7213,1,0.707085289,7.1856e-4,0,0,0
7214,5,0.707827454,6.78206e-4,0,0,0
7215,1,0.707143793,6.6374e-4,0,0,0
7216,1,0.707002884,7.32459e-4,0,0,0
7217,3,0.70701474,7.32346e-4,0,0,0
7218,1,0.707338395,6.72388e-4,0,0,0
7219,4,0.707785913,1.39911e-4,21.82539769171742,0.001157371173036302,0.3967726051854697
7220,1,0.707164809,7.59395e-4,0,0,0
7320,2,0.707447602,7.57344e-4,0,0,0
7321,1,0.707580075,7.72485e-4,0,0,0
7539,1,0.70505122,8.34631e-4,0,0,0
7540,2,0.707182496,7.44466e-4,0,0,0
7541,1,0.707961385,7.53071e-4,0,0,0
7995,2,0.707153636,6.75768e-4,0,0,0
7996,3,0.708991609,7.51566e-4,0,0,0
7997,4,0.708116829,4.55862e-4,0,0,0
7638,1,0.707076605,6.78348e-4,0,0,0
7639,4,0.705899996,5.53716e-4,36.57134596435351,0.001939328766244791,0.66484507720664765
7640,3,0.708833233,8.22723e-4,0,0,0
7677,1,0.708135613,6.63383e-4,0,0,0
7678,1,0.70530259,8.13347e-4,0,0,0
7679,1,0.705703888,7.09722e-4,0,0,0
7680,1,0.707190092,7.41472e-4,0,0,0
7681,4,0.707164349,7.46e-5,0,0,0
6376,1,0.707294987,6.70088e-4,0,0,0
6377,1,0.706975543,7.54643e-4,0,0,0
6378,3,0.70685778,7.43983e-4,0,0,0
6379,3,0.706563267,5.85547e-4,0,0,0
6512,1,0.707153859,6.68979e-4,0,0,0
6513,3,0.708281263,9.76788e-4,0,0,0
6514,2,0.706968207,7.51048e-4,0,0,0
5984,1,0.707740584,7.67223e-4,0,0,0
5985,4,0.705269219,6.99957e-4,0,0,0
5986,2,0.706264525,7.12955e-4,0,0,0
5990,1,0.704937343,8.88748e-4,0,0,0
5991,1,0.706939953,7.63354e-4,0,0,0
5992,4,0.707804381,7.6831e-4,0,0,0
5993,3,0.707435493,6.54274e-4,0,0,0
5994,1,0.708003,7.59798e-4,0,0,0
5995,1,0.706865719,7.58822e-4,0,0,0
5996,1,0.706969245,7.61921e-4,0,0,0
5997,1,0.704890605,8.95929e-4,0,0,0
5998,4,0.705974372,7.03457e-4,0,0,0
5999,3,0.70545799,1.40156e-4,0,0,0
6000,1,0.707939844,7.01019e-4,0,0,0
6001,1,0.706872847,7.59243e-4,0,0,0
6002,4,0.706971171,7.58276e-4,0,0,0
6003,3,0.706860561,7.59789e-4,0,0,0
6004,2,0.706840824,7.58077e-4,0,0,0
6008,4,0.707030239,7.56476e-4,0,0,0
6009,1,0.705687419,7.4651e-4,0,0,0
6010,2,0.706878022,7.60554e-4,0,0,0
6011,3,0.706830134,7.56744e-4,0,0,0
6012,1,0.707788113,6.853e-4,0,0,0
6013,1,0.708049604,7.52356e-4,0,0,0
6245,2,0.706172371,7.0639e-4,0,0,0
6246,1,0.707750728,6.57147e-4,0,0,0
6247,3,0.707472103,6.53932e-4,0,0,0
6293,1,0.707808153,6.79761e-4,0,0,0
6294,1,0.707733189,7.77256e-4,0,0,0
6295,1,0.70701025,7.60197e-4,0,0,0
6609,2,0.706054714,7.176e-4,0,0,0
6610,1,0.707657951,6.68892e-4,0,0,0
6509,2,0.707842321,7.32658e-4,0,0,0
6510,1,0.706915368,7.47458e-4,0,0,0
6511,1,0.706058858,7.59675e-4,0,0,0
6515,2,0.705862973,8.25409e-4,0,0,0
6516,3,0.70823101,6.16928e-4,0,0,0
6517,2,0.703874187,6.23863e-4,0,0,0
6572,1,0.70783907,7.28584e-4,0,0,0
6573,2,0.707153508,7.46604e-4,0,0,0
6014,1,0.705551604,8.40741e-4,0,0,0
6015,2,0.705203958,8.28417e-4,0,0,0
6016,1,0.707956601,8.27715e-4,0,0,0
6017,4,0.70697227,7.58271e-4,0,0,0
6018,4,0.705999875,7.01991e-4,0,0,0
6019,4,0.707687288,6.5e-5,19.655553650501307,0.0010423072929292676,0.35732614536649454
6020,1,0.70689705,7.60427e-4,0,0,0
6021,1,0.707288982,6.68579e-4,0,0,0
6022,1,0.70793256,6.94145e-4,0,0,0
6023,3,0.706821368,7.56275e-4,0,0,0
6024,2,0.705621113,7.55238e-4,0,0,0
6025,1,0.707001701,7.67689e-4,0,0,0
6032,3,0.707727486,6.7627e-4,0,0,0
6033,1,0.704973921,8.76612e-4,0,0,0
6034,2,0.706874511,7.60024e-4,0,0,0
6035,1,0.704325948,9.01848e-4,0,0,0
6036,4,0.708096271,2.89741e-4,34.718487994208736,0.0018410742266177804,0.6311612335380398
6037,1,0.706935424,7.59029e-4,0,0,0
6119,1,0.705014992,8.69587e-4,0,0,0
6120,1,0.706878275,7.55398e-4,0,0,0
6121,4,0.706050471,6.9865e-4,0,0,0
6122,1,0.706886084,7.55811e-4,0,0,0
6123,2,0.706944207,7.57376e-4,0,0,0
6138,2,0.706206862,7.08781e-4,0,0,0
6139,2,0.708056718,8.58824e-4,0,0,0
6140,3,0.707904788,8.10561e-4,0,0,0
6141,1,0.707516841,6.58082e-4,0,0,0
6142,1,0.708045442,8.55441e-4,0,0,0
6143,1,0.706896595,7.56395e-4,0,0,0
6144,2,0.707002377,7.63863e-4,0,0,0
6145,1,0.707869264,8.02143e-4,0,0,0
6146,2,0.705804771,7.33272e-4,0,0,0
6147,3,0.707768786,6.14942e-4,0,0,0
6148,1,0.706984423,7.56471e-4,0,0,0
6149,1,0.707232015,6.59568e-4,0,0,0
6150,3,0.706986319,7.5715e-4,0,0,0
6151,4,0.706439622,5.77525e-4,0,0,0
6152,2,0.707359258,6.64483e-4,0,0,0
6153,2,0.705620176,7.54759e-4,0,0,0
6154,2,0.706026661,7.1414e-4,0,0,0
6155,4,0.70738046,3.79009e-4,0,0,0
6156,1,0.704086251,8.21035e-4,0,0,0
6157,3,0.706827532,7.53721e-4,0,0,0
6158,3,0.708066327,7.2558e-4,0,0,0
6159,1,0.704929858,8.77122e-4,0,0,0
6160,4,0.706372234,6.79056e-4,0,0,0
6161,7,0.708870756,1.51497e-4,0,0,0
6162,1,0.707824653,7.48884e-4,0,0,0
6163,4,0.705357174,6.77099e-4,0,0,0
6164,2,0.704586427,0.00088721099999999995,0,0,0
6165,1,0.704915493,9.60662e-4,0,0,0
6166,1,0.707535038,8.05146e-4,0,0,0
6176,1,0.70701921,7.65764e-4,0,0,0
6177,2,0.707565217,7.98657e-4,0,0,0
6178,1,0.707272831,6.67545e-4,0,0,0
6188,2,0.707589114,7.92335e-4,0,0,0
6189,1,0.706971435,7.59977e-4,0,0,0
6190,4,0.705331757,6.82731e-4,0,0,0
6191,4,0.706381003,6.77821e-4,0,0,0
6193,1,0.704942992,9.33137e-4,0,0,0
6200,1,0.707772768,7.32775e-4,0,0,0
6202,1,0.706929655,7.56308e-4,0,0,0
6203,1,0.707768094,7.60075e-4,0,0,0
6204,3,0.706857837,7.47795e-4,0,0,0
6205,1,0.707412653,7.50389e-4,0,0,0
6206,2,0.706869295,7.54078e-4,0,0,0
6207,1,0.707353339,6.69692e-4,0,0,0
6208,1,0.7054438,7.30955e-4,0,0,0
6209,1,0.707688666,6.63302e-4,0,0,0
6211,2,0.707383609,6.64373e-4,0,0,0
6212,2,0.70769273,7.68576e-4,0,0,0
6213,1,0.706885809,7.543e-4,0,0,0
6214,4,0.706072815,6.95281e-4,0,0,0
6215,2,0.707829189,7.42528e-4,0,0,0
6216,3,0.706832545,7.52025e-4,0,0,0
6217,1,0.707778517,7.27853e-4,0,0,0
6221,2,0.707359495,7.48476e-4,0,0,0
6223,1,0.708843379,8.57327e-4,0,0,0
6230,3,0.707460305,6.54083e-4,0,0,0
6231,1,0.706896338,7.53447e-4,0,0,0
6232,5,0.707323361,7.87e-5,15.47952779683514,8.208583182459009e-4,0.28140850662812716
6398,3,0.706998699,7.53265e-4,0,0,0
6399,1,0.708555533,8.27536e-4,0,0,0
6400,3,0.708199174,6.45203e-4,0,0,0
6401,3,0.706889383,7.47963e-4,0,0,0
6402,2,0.706991701,7.533e-4,0,0,0
6403,1,0.705928156,6.7117e-4,0,0,0
6455,1,0.705047244,8.61478e-4,0,0,0
6456,1,0.70752537,7.85008e-4,0,0,0
6457,5,0.70712386,2.32641e-4,16.4458971573174,8.721035718777346e-4,0.2989765204689687
6548,4,0.707936602,6.8182e-4,0,0,0
6549,2,0.705398209,7.37329e-4,0,0,0
6550,1,0.707073609,7.50819e-4,0,0,0
6551,1,0.706945248,7.47514e-4,0,0,0
6552,2,0.705065221,8.60074e-4,0,0,0
6553,1,0.706906006,7.48813e-4,0,0,0
6731,5,0.705616215,5.99145e-4,0,0,0
6732,1,0.707761287,7.36728e-4,0,0,0
6733,3,0.707821171,6.45383e-4,0,0,0
6236,2,0.706015149,7.13434e-4,0,0,0
6237,2,0.706882483,7.51821e-4,0,0,0
6238,1,0.706994897,7.61168e-4,0,0,0
6243,2,0.70762406,7.62787e-4,0,0,0
6244,1,0.707278559,6.69714e-4,0,0,0
6287,2,0.706891189,7.53691e-4,0,0,0
6288,4,0.706381996,6.77131e-4,0,0,0
6289,1,0.70689743,7.51612e-4,0,0,0
6344,1,0.708310422,9.95032e-4,0,0,0
6345,1,0.706916151,7.52185e-4,0,0,0
6346,1,0.707030977,7.61124e-4,0,0,0
6416,5,0.707923931,7.57577e-4,0,0,0
6417,1,0.707803637,6.37356e-4,0,0,0
6418,5,0.707162698,2.11285e-4,16.301339104299032,8.644378548192452e-4,0.2963485419960539
6558,2,0.706911052,7.46543e-4,0,0,0
6559,1,0.707298336,7.51041e-4,0,0,0
6560,1,0.706914195,7.47238e-4,0,0,0
6561,2,0.708308054,9.83711e-4,0,0,0
6562,1,0.706907973,7.47315e-4,0,0,0
6617,1,0.707240842,6.67588e-4,0,0,0
6618,1,0.707924244,8.1181e-4,0,0,0
6619,1,0.707051235,7.29445e-4,0,0,0
6248,4,0.706077676,6.94372e-4,0,0,0
6249,1,0.707636155,7.63945e-4,0,0,0
6250,2,0.707862441,7.55173e-4,0,0,0
6251,1,0.707321322,6.7102e-4,0,0,0
6252,2,0.705565392,7.18602e-4,0,0,0
6253,1,0.706968757,7.55223e-4,0,0,0
6254,1,0.706889148,7.52492e-4,0,0,0
6255,1,0.706974484,7.57181e-4,0,0,0
6256,1,0.706991771,7.6041e-4,0,0,0
6257,1,0.706952988,7.54985e-4,0,0,0
6258,2,0.705545275,7.63807e-4,0,0,0
6259,3,0.705602687,7.58286e-4,0,0,0
6260,3,0.705585833,7.61291e-4,0,0,0
6261,2,0.706612696,7.15279e-4,0,0,0
6262,2,0.705874477,7.24775e-4,0,0,0
6263,1,0.706904663,7.52955e-4,0,0,0
6264,3,0.707679404,7.6855e-4,0,0,0
6265,2,0.705438598,7.33909e-4,0,0,0
6266,4,0.706096603,6.93607e-4,0,0,0
6267,1,0.706917738,7.54158e-4,0,0,0
6268,4,0.708066686,2.80758e-4,33.98862034643879,0.0018023703373419705,0.6178926786124098
6644,1,0.706948022,7.41463e-4,0,0,0
6645,2,0.707083826,6.89681e-4,0,0,0
6646,3,0.708225221,6.02468e-4,0,0,0
6326,1,0.70512063,8.82136e-4,0,0,0
6327,2,0.706905031,7.50411e-4,0,0,0
6328,5,0.70686901,3.48498e-4,23.00997037694482,0.0012201874523826656,0.4183074242521384
6329,3,0.70843403,8.31086e-4,0,0,0
6330,3,0.707786964,6.09177e-4,0,0,0
6331,2,0.707741416,7.66483e-4,0,0,0
6333,3,0.706998096,7.55233e-4,0,0,0
6334,3,0.707005628,7.53559e-4,0,0,0
6335,4,0.706123287,6.91191e-4,0,0,0
6336,1,0.707699481,6.59121e-4,0,0,0
6337,1,0.707084203,6.6015e-4,0,0,0
6338,3,0.706842588,7.4831e-4,0,0,0
6339,5,0.707369715,1.32191e-4,21.25938923873295,0.001127356514131475,0.38648291188320877
6340,3,0.708062171,8.59644e-4,0,0,0
6341,2,0.707325769,6.65878e-4,0,0,0
6342,4,0.706384949,6.76336e-4,0,0,0
6343,1,0.706905988,7.5162e-4,0,0,0
6347,1,0.706248345,6.88248e-4,0,0,0
6348,1,0.706975158,7.55564e-4,0,0,0
6349,3,0.707833375,6.00999e-4,0,0,0
6356,1,0.706994451,7.58451e-4,0,0,0
6357,2,0.707704413,7.71588e-4,0,0,0
6358,1,0.707760282,6.61639e-4,0,0,0
6359,5,0.707831535,1.61419e-4,28.571003363560607,0.0015150814727310584,0.5194036597841588
6360,2,0.706894506,7.50813e-4,0,0,0
6361,1,0.707047785,7.63396e-4,0,0,0
6362,3,0.707008996,7.53815e-4,0,0,0
6363,1,0.707565441,6.58855e-4,0,0,0
6364,1,0.705078146,8.69562e-4,0,0,0
6365,2,0.706967125,7.54267e-4,0,0,0
6366,4,0.706127934,6.90315e-4,0,0,0
6367,1,0.707492739,6.61472e-4,0,0,0
6368,1,0.707882849,6.92056e-4,0,0,0
6370,2,0.708693875,8.49564e-4,0,0,0
6386,3,0.708351408,8.07979e-4,0,0,0
6387,2,0.707692495,7.70107e-4,0,0,0
6388,1,0.70884559,8.56603e-4,0,0,0
6389,1,0.70724215,6.28746e-4,0,0,0
6390,3,0.706998807,7.53704e-4,0,0,0
6391,3,0.705674745,7.47023e-4,0,0,0
6392,1,0.705405527,7.33515e-4,0,0,0
6393,2,0.706963023,7.52728e-4,0,0,0
6394,1,0.70884604,7.96636e-4,0,0,0
6395,2,0.707901668,8.07276e-4,0,0,0
6396,5,0.707257087,1.42789e-4,15.463267372971815,8.199960500706959e-4,0.2811129019006074
6397,1,0.707778453,6.41603e-4,0,0,0
6404,1,0.707574198,7.59228e-4,0,0,0
6405,3,0.70680065,7.35506e-4,0,0,0
6406,1,0.706999699,7.51825e-4,0,0,0
6407,5,0.706972638,3.14838e-4,22.467874412740255,0.001191440840254366,0.4084524456159599
6408,3,0.70556007,3.71835e-4,0,0,0
6409,1,0.706905173,7.48889e-4,0,0,0
6410,1,0.707110737,6.36305e-4,0,0,0
6411,1,0.704996834,8.40103e-4,0,0,0
6412,1,0.707015946,7.58629e-4,0,0,0
6413,1,0.706916754,7.49893e-4,0,0,0
6414,2,0.70763267,7.63695e-4,0,0,0
6415,3,0.706626758,7.15604e-4,0,0,0
6419,1,0.706906812,7.52631e-4,0,0,0
6420,1,0.707742516,7.76785e-4,0,0,0
6421,2,0.707799233,6.65656e-4,0,0,0
6422,1,0.70766158,7.66705e-4,0,0,0
6423,1,0.706958027,7.51849e-4,0,0,0
6424,5,0.706967109,1.8526e-4,27.7447246317496,0.0014712650347170118,0.5043824093281173
6425,1,0.706909412,7.50202e-4,0,0,0
6426,1,0.706959462,7.51947e-4,0,0,0
6427,3,0.707427841,6.63602e-4,0,0,0
6428,1,0.706197928,7.14702e-4,0,0,0
6429,4,0.70786682,6.93227e-4,0,0,0
6430,3,0.707497819,6.54408e-4,0,0,0
6440,1,0.708297543,7.88011e-4,0,0,0
6441,1,0.707117137,6.59374e-4,0,0,0
6442,2,0.707801929,7.57051e-4,0,0,0
6443,2,0.706987677,7.5032e-4,0,0,0
6444,2,0.707672237,7.67745e-4,0,0,0
6445,1,0.704250337,8.2947e-4,0,0,0
6446,1,0.706913928,7.51033e-4,0,0,0
6447,1,0.708662506,7.41799e-4,0,0,0
6459,1,0.707509162,6.58889e-4,0,0,0
6460,1,0.706179195,8.08619e-4,0,0,0
6461,1,0.706978605,7.52867e-4,0,0,0
6462,4,0.707355329,2.39847e-4,0,0,0
6463,1,0.706921262,7.49435e-4,0,0,0
6464,3,0.706669552,7.17003e-4,0,0,0
6465,1,0.706914046,7.48314e-4,0,0,0
6467,1,0.707834786,0.00072872500000000005,0,0,0
6468,4,0.706310135,6.82931e-4,0,0,0
6469,5,0.707928482,7.5088e-4,0,0,0
6605,2,0.705156753,8.56573e-4,0,0,0
6606,1,0.70692919,7.46492e-4,0,0,0
6607,1,0.708650626,8.44395e-4,0,0,0
6668,1,0.707184877,6.52525e-4,0,0,0
6669,2,0.705288257,8.49332e-4,0,0,0
6670,3,0.706789756,7.2158e-4,0,0,0
6716,2,0.705394336,7.40587e-4,0,0,0
6717,1,0.704829805,8.44255e-4,0,0,0
6718,1,0.707713094,7.69934e-4,0,0,0
6470,4,0.706398888,6.73622e-4,0,0,0
6471,1,0.707900736,8.06787e-4,0,0,0
6472,4,0.706287513,6.88347e-4,0,0,0
6473,5,0.706957989,2.0259e-4,27.795426228977615,0.0014739536715009762,0.5053041338759755
6485,1,0.707750223,7.7794e-4,0,0,0
6486,2,0.707816278,7.43143e-4,0,0,0
6487,1,0.705377621,8.79754e-4,0,0,0
6488,3,0.708231558,6.25648e-4,0,0,0
6489,3,0.705575715,9.67e-5,13.896911006750358,7.369343010673971e-4,0.25263748510165557
6490,2,0.706894503,7.34078e-4,0,0,0
6491,2,0.707837669,7.38099e-4,0,0,0
6492,2,0.707987153,6.65827e-4,0,0,0
6493,2,0.706967696,7.51535e-4,0,0,0
6494,2,0.707300965,7.47544e-4,0,0,0
6495,1,0.707683922,7.69293e-4,0,0,0
6496,1,0.707618322,7.62738e-4,0,0,0
6497,1,0.704995861,8.58386e-4,0,0,0
6498,3,0.706790883,5.93419e-4,0,0,0
6499,1,0.70365619,8.81984e-4,0,0,0
6500,1,0.707275389,7.5001e-4,0,0,0
6501,1,0.707887553,8.03712e-4,0,0,0
6502,1,0.707747861,7.7507e-4,0,0,0
6503,2,0.706153566,7.0139e-4,0,0,0
6504,1,0.706936347,7.49328e-4,0,0,0
6505,1,0.705564736,7.6939e-4,0,0,0
6506,1,0.706919135,7.47304e-4,0,0,0
6507,1,0.70831927,9.9388e-4,0,0,0
6508,4,0.70622755,6.87583e-4,0,0,0
6518,2,0.703758871,7.78305e-4,0,0,0
6519,1,0.70825523,9.50312e-4,0,0,0
6520,3,0.705728055,7.3806e-4,0,0,0
6521,2,0.706967319,7.50795e-4,0,0,0
6522,2,0.707299869,5.99252e-4,0,0,0
6523,4,0.706229926,6.87901e-4,0,0,0
6524,2,0.703698219,7.59452e-4,0,0,0
6526,2,0.706895441,7.48692e-4,0,0,0
6527,2,0.705422367,7.37751e-4,0,0,0
6528,1,0.70710499,7.65083e-4,0,0,0
6529,2,0.70597353,7.23844e-4,0,0,0
6534,3,0.706707568,7.16423e-4,0,0,0
6535,1,0.707637731,7.64537e-4,0,0,0
6590,2,0.708189461,9.07899e-4,0,0,0
6725,1,0.706989278,7.41284e-4,0,0,0
6726,1,0.707679929,6.66649e-4,0,0,0
6727,4,0.706422939,6.69981e-4,0,0,0
6740,1,0.707833811,6.36098e-4,0,0,0
6742,1,0.708215401,9.19223e-4,0,0,0
6869,5,0.705648001,5.89563e-4,50.91333759664791,0.0026998650879011244,0.9255738604284609
6870,5,0.707798483,1.40097e-4,30.70249934531024,0.0016281118073698596,0.5581529749428973
6871,1,0.707860241,6.3666e-4,0,0,0
6935,1,0.707949574,7.10429e-4,0,0,0
6936,3,0.704278064,1.56174e-4,0,0,0
6937,3,0.706950626,7.34869e-4,0,0,0
6542,1,0.707890114,7.08801e-4,0,0,0
6543,1,0.704955975,9.17023e-4,0,0,0
6544,1,0.707663968,7.64566e-4,0,0,0
6546,2,0.706132262,7.05069e-4,0,0,0
6547,1,0.707318035,6.70987e-4,0,0,0
6563,2,0.707808991,6.36063e-4,0,0,0
6564,2,0.708204507,9.20082e-4,0,0,0
6565,2,0.706916608,7.46903e-4,0,0,0
6566,1,0.707086961,6.20198e-4,0,0,0
6567,1,0.708351066,8.45383e-4,0,0,0
6568,1,0.706915601,7.47769e-4,0,0,0
6569,1,0.707346797,6.68077e-4,0,0,0
6570,1,0.707779577,7.37008e-4,0,0,0
6571,4,0.706252522,6.8432e-4,0,0,0
6581,4,0.70629209,6.84088e-4,0,0,0
6582,1,0.707336122,6.72289e-4,0,0,0
6583,4,0.706795307,7.26037e-4,0,0,0
6584,1,0.707878871,6.94052e-4,0,0,0
6585,1,0.708834582,8.17148e-4,0,0,0
6586,2,0.706951099,6.5748e-4,0,0,0
6587,1,0.706934821,7.45496e-4,0,0,0
6588,1,0.707015457,7.51477e-4,0,0,0
6589,1,0.707733251,7.75881e-4,0,0,0
6593,4,0.706282074,6.82916e-4,0,0,0
6594,4,0.706291805,6.83927e-4,0,0,0
6595,1,0.708329479,9.99298e-4,0,0,0
