number,year,indiv,repunit,collection,PofZ,n_miss_loci,TF_YEAR_ID,FishID,QC_or_RR
12423,2016,KLYUTF16_0061,lower,Nulato_R,0.001533553,33,KLYUTF16,61,NA
12424,2016,KLYUTF16_0061,lower,Gisasa_R,0.076901538,33,KLYUTF16,61,NA
12425,2016,KLYUTF16_0061,lower,Kateel_R,0.024424275,33,KLYUTF16,61,NA
12426,2016,KLYUTF16_0061,lower,Tozitna_R,0.008740209,33,KLYUTF16,61,NA
12427,2016,KLYUTF16_0061,middle,S_Fk_Koyukuk_R,4.93442e-4,33,KLYUTF16,61,NA
12428,2016,KLYUTF16_0061,middle,Henshaw_Creek,6.64494e-4,33,KLYUTF16,61,NA
12429,2016,KLYUTF16_0061,middle,Kantishna_R,0.004512546,33,KLYUTF16,61,NA
12430,2016,KLYUTF16_0061,middle,Chatanika_R,0.052170768,33,KLYUTF16,61,NA
12431,2016,KLYUTF16_0061,middle,Chena_R,0.0025317820000000002,33,KLYUTF16,61,NA
12432,2016,KLYUTF16_0061,middle,Salcha_R,0.015931374,33,KLYUTF16,61,NA
12433,2016,KLYUTF16_0061,middle,Goodpaster_R,7.74649e-4,33,KLYUTF16,61,NA
12434,2016,KLYUTF16_0061,middle,Beaver_Ck,0.289031649,33,KLYUTF16,61,NA
12435,2016,KLYUTF16_0061,middle,Chandalar_R,0.002139599,33,KLYUTF16,61,NA
12436,2016,KLYUTF16_0061,middle,Sheenjek_R,0.001246445,33,KLYUTF16,61,NA
12437,2016,KLYUTF16_0061,middle,Coleen_R,6.65339e-4,33,KLYUTF16,61,NA
12438,2016,KLYUTF16_0061,upper,Kandik_R,2.84145e-4,33,KLYUTF16,61,NA
12439,2016,KLYUTF16_0061,upper,Chandindu_R,6.80256e-4,33,KLYUTF16,61,NA
12440,2016,KLYUTF16_0061,upper,Klondike_R,2.40666e-4,33,KLYUTF16,61,NA
12441,2016,KLYUTF16_0061,upper,Porcupine_R,7.98638e-4,33,KLYUTF16,61,NA
12442,2016,KLYUTF16_0061,upper,Stewart_R,5.15134e-4,33,KLYUTF16,61,NA
12443,2016,KLYUTF16_0061,upper,Mayo_R,0.002379952,33,KLYUTF16,61,NA
12444,2016,KLYUTF16_0061,upper,Pelly_R,0.001215008,33,KLYUTF16,61,NA
12445,2016,KLYUTF16_0061,upper,Blind_CK,0.209509098,33,KLYUTF16,61,NA
12446,2016,KLYUTF16_0061,upper,Tincup_Creek,3.10645e-4,33,KLYUTF16,61,NA
12447,2016,KLYUTF16_0061,upper,Yukon_R_Mainstem,0.00261536,33,KLYUTF16,61,NA
12448,2016,KLYUTF16_0061,upper,Tatchun_CK,0.002161181,33,KLYUTF16,61,NA
12449,2016,KLYUTF16_0061,upper,Nordenskiold_R,5.3806e-4,33,KLYUTF16,61,NA
12450,2016,KLYUTF16_0061,upper,Little_Salmon_R,4.99008e-4,33,KLYUTF16,61,NA
12451,2016,KLYUTF16_0061,upper,Big_Salmon_R,3.8277e-4,33,KLYUTF16,61,NA
12452,2016,KLYUTF16_0061,upper,Nisutlin_R,0.001653799,33,KLYUTF16,61,NA
12453,2016,KLYUTF16_0061,upper,Teslin_R,0.244748909,33,KLYUTF16,61,NA
12454,2016,KLYUTF16_0061,upper,Morley_R,0.024138409,33,KLYUTF16,61,NA
12455,2016,KLYUTF16_0061,upper,Takhini_R,0.00148276,33,KLYUTF16,61,NA
12456,2016,KLYUTF16_0061,upper,Whitehorse,6.91972e-4,33,KLYUTF16,61,NA
12457,2016,KLYUTF16_0062,lower,Andreafsky_R,6.97376e-4,35,KLYUTF16,62,NA
12458,2016,KLYUTF16_0062,lower,Anvik_R,0.030844629,35,KLYUTF16,62,NA
12459,2016,KLYUTF16_0062,lower,Nulato_R,0.001971501,35,KLYUTF16,62,NA
12460,2016,KLYUTF16_0062,lower,Gisasa_R,0.079289714,35,KLYUTF16,62,NA
12461,2016,KLYUTF16_0062,lower,Kateel_R,0.028052043,35,KLYUTF16,62,NA
12462,2016,KLYUTF16_0062,lower,Tozitna_R,0.00814569,35,KLYUTF16,62,NA
12463,2016,KLYUTF16_0062,middle,S_Fk_Koyukuk_R,1.4627e-4,35,KLYUTF16,62,NA
12464,2016,KLYUTF16_0062,middle,Henshaw_Creek,3.95317e-4,35,KLYUTF16,62,NA
12465,2016,KLYUTF16_0062,middle,Kantishna_R,0.006057798,35,KLYUTF16,62,NA
12466,2016,KLYUTF16_0062,middle,Chatanika_R,0.032780593,35,KLYUTF16,62,NA
12467,2016,KLYUTF16_0062,middle,Chena_R,0.002335798,35,KLYUTF16,62,NA
12468,2016,KLYUTF16_0062,middle,Salcha_R,0.015805321,35,KLYUTF16,62,NA
12469,2016,KLYUTF16_0062,middle,Goodpaster_R,5.1676e-4,35,KLYUTF16,62,NA
12470,2016,KLYUTF16_0062,middle,Beaver_Ck,0.256339734,35,KLYUTF16,62,NA
12471,2016,KLYUTF16_0062,middle,Chandalar_R,0.001241986,35,KLYUTF16,62,NA
12472,2016,KLYUTF16_0062,middle,Sheenjek_R,0.001135748,35,KLYUTF16,62,NA
12473,2016,KLYUTF16_0062,middle,Coleen_R,6.61796e-4,35,KLYUTF16,62,NA
12474,2016,KLYUTF16_0062,upper,Kandik_R,4.45924e-4,35,KLYUTF16,62,NA
12475,2016,KLYUTF16_0062,upper,Chandindu_R,9.23686e-4,35,KLYUTF16,62,NA
12476,2016,KLYUTF16_0062,upper,Klondike_R,3.83443e-4,35,KLYUTF16,62,NA
12477,2016,KLYUTF16_0062,upper,Porcupine_R,8.46242e-4,35,KLYUTF16,62,NA
12478,2016,KLYUTF16_0062,upper,Stewart_R,5.48657e-4,35,KLYUTF16,62,NA
12479,2016,KLYUTF16_0062,upper,Mayo_R,0.002258211,35,KLYUTF16,62,NA
12480,2016,KLYUTF16_0062,upper,Pelly_R,0.001693415,35,KLYUTF16,62,NA
12481,2016,KLYUTF16_0062,upper,Blind_CK,0.203381591,35,KLYUTF16,62,NA
12482,2016,KLYUTF16_0062,upper,Tincup_Creek,3.5581e-4,35,KLYUTF16,62,NA
12483,2016,KLYUTF16_0062,upper,Yukon_R_Mainstem,0.002761624,35,KLYUTF16,62,NA
12484,2016,KLYUTF16_0062,upper,Tatchun_CK,0.00211566,35,KLYUTF16,62,NA
12485,2016,KLYUTF16_0062,upper,Nordenskiold_R,4.95422e-4,35,KLYUTF16,62,NA
12486,2016,KLYUTF16_0062,upper,Little_Salmon_R,6.53484e-4,35,KLYUTF16,62,NA
12487,2016,KLYUTF16_0062,upper,Big_Salmon_R,6.16324e-4,35,KLYUTF16,62,NA
12488,2016,KLYUTF16_0062,upper,Nisutlin_R,0.001757382,35,KLYUTF16,62,NA
12489,2016,KLYUTF16_0062,upper,Teslin_R,0.285430297,35,KLYUTF16,62,NA
12490,2016,KLYUTF16_0062,upper,Morley_R,0.026664232,35,KLYUTF16,62,NA
12491,2016,KLYUTF16_0062,upper,Takhini_R,0.001695489,35,KLYUTF16,62,NA
12492,2016,KLYUTF16_0062,upper,Whitehorse,5.55029e-4,35,KLYUTF16,62,NA
12493,2016,KLYUTF16_0063,lower,Andreafsky_R,9.92627e-4,36,KLYUTF16,63,NA
12494,2016,KLYUTF16_0063,lower,Anvik_R,0.040667348,36,KLYUTF16,63,NA
12495,2016,KLYUTF16_0063,lower,Nulato_R,0.003026359,36,KLYUTF16,63,NA
12496,2016,KLYUTF16_0063,lower,Gisasa_R,0.102012477,36,KLYUTF16,63,NA
12497,2016,KLYUTF16_0063,lower,Kateel_R,0.031285745,36,KLYUTF16,63,NA
12498,2016,KLYUTF16_0063,lower,Tozitna_R,0.010847882,36,KLYUTF16,63,NA
12499,2016,KLYUTF16_0063,middle,S_Fk_Koyukuk_R,4.74562e-4,36,KLYUTF16,63,NA
12500,2016,KLYUTF16_0063,middle,Henshaw_Creek,9.52443e-4,36,KLYUTF16,63,NA
12501,2016,KLYUTF16_0063,middle,Kantishna_R,0.005002821,36,KLYUTF16,63,NA
12502,2016,KLYUTF16_0063,middle,Chatanika_R,0.063686534,36,KLYUTF16,63,NA
12503,2016,KLYUTF16_0063,middle,Chena_R,0.002989727,36,KLYUTF16,63,NA
12504,2016,KLYUTF16_0063,middle,Salcha_R,0.019509573,36,KLYUTF16,63,NA
12505,2016,KLYUTF16_0063,middle,Goodpaster_R,0.001063787,36,KLYUTF16,63,NA
12506,2016,KLYUTF16_0063,middle,Beaver_Ck,0.315716917,36,KLYUTF16,63,NA
12507,2016,KLYUTF16_0063,middle,Chandalar_R,0.002247379,36,KLYUTF16,63,NA
12508,2016,KLYUTF16_0063,middle,Sheenjek_R,0.001358046,36,KLYUTF16,63,NA
12509,2016,KLYUTF16_0063,middle,Coleen_R,7.10777e-4,36,KLYUTF16,63,NA
12510,2016,KLYUTF16_0063,upper,Kandik_R,2.99308e-4,36,KLYUTF16,63,NA
12511,2016,KLYUTF16_0063,upper,Chandindu_R,6.645e-4,36,KLYUTF16,63,NA
12512,2016,KLYUTF16_0063,upper,Klondike_R,2.86691e-4,36,KLYUTF16,63,NA
12513,2016,KLYUTF16_0063,upper,Porcupine_R,6.93522e-4,36,KLYUTF16,63,NA
12514,2016,KLYUTF16_0063,upper,Stewart_R,4.22921e-4,36,KLYUTF16,63,NA
12515,2016,KLYUTF16_0063,upper,Mayo_R,0.001841827,36,KLYUTF16,63,NA
12516,2016,KLYUTF16_0063,upper,Pelly_R,0.001396043,36,KLYUTF16,63,NA
12517,2016,KLYUTF16_0063,upper,Blind_CK,0.16418691,36,KLYUTF16,63,NA
12518,2016,KLYUTF16_0063,upper,Tincup_Creek,2.78438e-4,36,KLYUTF16,63,NA
12519,2016,KLYUTF16_0063,upper,Yukon_R_Mainstem,0.00198527,36,KLYUTF16,63,NA
12520,2016,KLYUTF16_0063,upper,Tatchun_CK,0.001570878,36,KLYUTF16,63,NA
12521,2016,KLYUTF16_0063,upper,Nordenskiold_R,4.88372e-4,36,KLYUTF16,63,NA
12522,2016,KLYUTF16_0063,upper,Little_Salmon_R,4.3013e-4,36,KLYUTF16,63,NA
12523,2016,KLYUTF16_0063,upper,Big_Salmon_R,4.69486e-4,36,KLYUTF16,63,NA
12524,2016,KLYUTF16_0063,upper,Nisutlin_R,0.001148502,36,KLYUTF16,63,NA
12525,2016,KLYUTF16_0063,upper,Teslin_R,0.197411047,36,KLYUTF16,63,NA
12526,2016,KLYUTF16_0063,upper,Morley_R,0.022174934,36,KLYUTF16,63,NA
12527,2016,KLYUTF16_0063,upper,Takhini_R,0.001221311,36,KLYUTF16,63,NA
12528,2016,KLYUTF16_0063,upper,Whitehorse,4.84907e-4,36,KLYUTF16,63,NA
12529,2016,KLYUTF16_0064,lower,Andreafsky_R,0.001587091,8,KLYUTF16,64,NA
12530,2016,KLYUTF16_0064,lower,Anvik_R,0.187027426,8,KLYUTF16,64,NA
12531,2016,KLYUTF16_0064,lower,Nulato_R,0.008661099,8,KLYUTF16,64,NA
12532,2016,KLYUTF16_0064,lower,Gisasa_R,0.578741412,8,KLYUTF16,64,NA
12533,2016,KLYUTF16_0064,lower,Kateel_R,0.146129836,8,KLYUTF16,64,NA
12534,2016,KLYUTF16_0064,lower,Tozitna_R,0.005006021,8,KLYUTF16,64,NA
12535,2016,KLYUTF16_0064,middle,S_Fk_Koyukuk_R,1.91827e-4,8,KLYUTF16,64,NA
12536,2016,KLYUTF16_0064,middle,Henshaw_Creek,2.05e-6,8,KLYUTF16,64,NA
12537,2016,KLYUTF16_0064,middle,Kantishna_R,0.002809849,8,KLYUTF16,64,NA
12538,2016,KLYUTF16_0064,middle,Chatanika_R,0.011615117,8,KLYUTF16,64,NA
12539,2016,KLYUTF16_0064,middle,Chena_R,7.2e-5,8,KLYUTF16,64,NA
12540,2016,KLYUTF16_0064,middle,Salcha_R,5.72438e-4,8,KLYUTF16,64,NA
12541,2016,KLYUTF16_0064,middle,Goodpaster_R,6.23e-5,8,KLYUTF16,64,NA
12542,2016,KLYUTF16_0064,middle,Beaver_Ck,0.041087752,8,KLYUTF16,64,NA
12543,2016,KLYUTF16_0064,middle,Chandalar_R,1.26444e-4,8,KLYUTF16,64,NA
12544,2016,KLYUTF16_0064,middle,Sheenjek_R,1.63602e-4,8,KLYUTF16,64,NA
12545,2016,KLYUTF16_0064,middle,Coleen_R,7.39e-5,8,KLYUTF16,64,NA
12546,2016,KLYUTF16_0064,upper,Kandik_R,3.71e-6,8,KLYUTF16,64,NA
12547,2016,KLYUTF16_0064,upper,Chandindu_R,2.44e-6,8,KLYUTF16,64,NA
12548,2016,KLYUTF16_0064,upper,Klondike_R,5.58e-7,8,KLYUTF16,64,NA
12549,2016,KLYUTF16_0064,upper,Porcupine_R,4.12e-5,8,KLYUTF16,64,NA
12550,2016,KLYUTF16_0064,upper,Stewart_R,2.01e-5,8,KLYUTF16,64,NA
12551,2016,KLYUTF16_0064,upper,Mayo_R,1.054e-4,8,KLYUTF16,64,NA
12552,2016,KLYUTF16_0064,upper,Pelly_R,2.75e-5,8,KLYUTF16,64,NA
12553,2016,KLYUTF16_0064,upper,Blind_CK,0.007629674,8,KLYUTF16,64,NA
12554,2016,KLYUTF16_0064,upper,Tincup_Creek,6.97e-6,8,KLYUTF16,64,NA
12555,2016,KLYUTF16_0064,upper,Yukon_R_Mainstem,1.50602e-4,8,KLYUTF16,64,NA
12556,2016,KLYUTF16_0064,upper,Tatchun_CK,6.03091e-4,8,KLYUTF16,64,NA
12557,2016,KLYUTF16_0064,upper,Nordenskiold_R,1.91e-5,8,KLYUTF16,64,NA
12558,2016,KLYUTF16_0064,upper,Little_Salmon_R,8.41e-6,8,KLYUTF16,64,NA
12559,2016,KLYUTF16_0064,upper,Big_Salmon_R,2.28e-6,8,KLYUTF16,64,NA
12560,2016,KLYUTF16_0064,upper,Nisutlin_R,1.2e-5,8,KLYUTF16,64,NA
12561,2016,KLYUTF16_0064,upper,Teslin_R,0.006800759,8,KLYUTF16,64,NA
12562,2016,KLYUTF16_0064,upper,Morley_R,2.33875e-4,8,KLYUTF16,64,NA
12563,2016,KLYUTF16_0064,upper,Takhini_R,2.13492e-4,8,KLYUTF16,64,NA
12564,2016,KLYUTF16_0064,upper,Whitehorse,1.88749e-4,8,KLYUTF16,64,NA
12565,2016,KLYUTF16_0065,lower,Andreafsky_R,2.37e-6,1,KLYUTF16,65,NA
12566,2016,KLYUTF16_0065,lower,Anvik_R,0.001149266,1,KLYUTF16,65,NA
12567,2016,KLYUTF16_0065,lower,Nulato_R,1.04e-5,1,KLYUTF16,65,NA
12568,2016,KLYUTF16_0065,lower,Gisasa_R,0.002733308,1,KLYUTF16,65,NA
12569,2016,KLYUTF16_0065,lower,Kateel_R,4.13609e-4,1,KLYUTF16,65,NA
12570,2016,KLYUTF16_0065,lower,Tozitna_R,0.008831314,1,KLYUTF16,65,NA
12571,2016,KLYUTF16_0065,middle,S_Fk_Koyukuk_R,1.36e-5,1,KLYUTF16,65,NA
12572,2016,KLYUTF16_0065,middle,Henshaw_Creek,1.88521e-4,1,KLYUTF16,65,NA
12573,2016,KLYUTF16_0065,middle,Kantishna_R,0.010134052,1,KLYUTF16,65,NA
12574,2016,KLYUTF16_0065,middle,Chatanika_R,0.231176322,1,KLYUTF16,65,NA
12575,2016,KLYUTF16_0065,middle,Chena_R,0.009547914,1,KLYUTF16,65,NA
12576,2016,KLYUTF16_0065,middle,Salcha_R,0.079963599,1,KLYUTF16,65,NA
12577,2016,KLYUTF16_0065,middle,Goodpaster_R,9.02334e-4,1,KLYUTF16,65,NA
12578,2016,KLYUTF16_0065,middle,Beaver_Ck,0.473982068,1,KLYUTF16,65,NA
12579,2016,KLYUTF16_0065,middle,Chandalar_R,4.0472e-4,1,KLYUTF16,65,NA
12580,2016,KLYUTF16_0065,middle,Sheenjek_R,0.001968568,1,KLYUTF16,65,NA
12581,2016,KLYUTF16_0065,middle,Coleen_R,3.61406e-4,1,KLYUTF16,65,NA
12582,2016,KLYUTF16_0065,upper,Kandik_R,5.01809e-4,1,KLYUTF16,65,NA
12583,2016,KLYUTF16_0065,upper,Chandindu_R,4.09434e-4,1,KLYUTF16,65,NA
12584,2016,KLYUTF16_0065,upper,Klondike_R,1.15486e-4,1,KLYUTF16,65,NA
12585,2016,KLYUTF16_0065,upper,Porcupine_R,8.21134e-4,1,KLYUTF16,65,NA
12586,2016,KLYUTF16_0065,upper,Stewart_R,2.06552e-4,1,KLYUTF16,65,NA
12587,2016,KLYUTF16_0065,upper,Mayo_R,8.71653e-4,1,KLYUTF16,65,NA
12588,2016,KLYUTF16_0065,upper,Pelly_R,0.001734555,1,KLYUTF16,65,NA
12589,2016,KLYUTF16_0065,upper,Blind_CK,0.16261793,1,KLYUTF16,65,NA
12590,2016,KLYUTF16_0065,upper,Tincup_Creek,1.1661e-4,1,KLYUTF16,65,NA
12591,2016,KLYUTF16_0065,upper,Yukon_R_Mainstem,2.04199e-4,1,KLYUTF16,65,NA
12592,2016,KLYUTF16_0065,upper,Tatchun_CK,2.32e-5,1,KLYUTF16,65,NA
12593,2016,KLYUTF16_0065,upper,Nordenskiold_R,3.65e-6,1,KLYUTF16,65,NA
12594,2016,KLYUTF16_0065,upper,Little_Salmon_R,5.87e-5,1,KLYUTF16,65,NA
12595,2016,KLYUTF16_0065,upper,Big_Salmon_R,1.06e-5,1,KLYUTF16,65,NA
12596,2016,KLYUTF16_0065,upper,Nisutlin_R,2.73e-7,1,KLYUTF16,65,NA
12597,2016,KLYUTF16_0065,upper,Teslin_R,0.010413123,1,KLYUTF16,65,NA
12598,2016,KLYUTF16_0065,upper,Morley_R,2.24e-5,1,KLYUTF16,65,NA
12599,2016,KLYUTF16_0065,upper,Takhini_R,8.31e-5,1,KLYUTF16,65,NA
12600,2016,KLYUTF16_0065,upper,Whitehorse,2.15e-6,1,KLYUTF16,65,NA
12601,2016,KLYUTF16_0065qc,lower,Andreafsky_R,4.08e-6,2,KLYUTF16,65,qc
12602,2016,KLYUTF16_0065qc,lower,Anvik_R,0.002277394,2,KLYUTF16,65,qc
12603,2016,KLYUTF16_0065qc,lower,Nulato_R,3.34e-5,2,KLYUTF16,65,qc
12604,2016,KLYUTF16_0065qc,lower,Gisasa_R,0.006123948,2,KLYUTF16,65,qc
12605,2016,KLYUTF16_0065qc,lower,Kateel_R,8.05114e-4,2,KLYUTF16,65,qc
12606,2016,KLYUTF16_0065qc,lower,Tozitna_R,0.011535832,2,KLYUTF16,65,qc
12607,2016,KLYUTF16_0065qc,middle,S_Fk_Koyukuk_R,1.35e-5,2,KLYUTF16,65,qc
12608,2016,KLYUTF16_0065qc,middle,Henshaw_Creek,2.02958e-4,2,KLYUTF16,65,qc
12609,2016,KLYUTF16_0065qc,middle,Kantishna_R,0.011703099,2,KLYUTF16,65,qc
12610,2016,KLYUTF16_0065qc,middle,Chatanika_R,0.216901844,2,KLYUTF16,65,qc
12611,2016,KLYUTF16_0065qc,middle,Chena_R,0.008233712,2,KLYUTF16,65,qc
12612,2016,KLYUTF16_0065qc,middle,Salcha_R,0.070761895,2,KLYUTF16,65,qc
12613,2016,KLYUTF16_0065qc,middle,Goodpaster_R,7.22915e-4,2,KLYUTF16,65,qc
12614,2016,KLYUTF16_0065qc,middle,Beaver_Ck,0.488148959,2,KLYUTF16,65,qc
12615,2016,KLYUTF16_0065qc,middle,Chandalar_R,4.02567e-4,2,KLYUTF16,65,qc
12616,2016,KLYUTF16_0065qc,middle,Sheenjek_R,0.00215054,2,KLYUTF16,65,qc
12617,2016,KLYUTF16_0065qc,middle,Coleen_R,3.31642e-4,2,KLYUTF16,65,qc
12618,2016,KLYUTF16_0065qc,upper,Kandik_R,4.26001e-4,2,KLYUTF16,65,qc
12619,2016,KLYUTF16_0065qc,upper,Chandindu_R,4.35191e-4,2,KLYUTF16,65,qc
12620,2016,KLYUTF16_0065qc,upper,Klondike_R,1.3323e-4,2,KLYUTF16,65,qc
12621,2016,KLYUTF16_0065qc,upper,Porcupine_R,8.2642e-4,2,KLYUTF16,65,qc
12622,2016,KLYUTF16_0065qc,upper,Stewart_R,2.0894e-4,2,KLYUTF16,65,qc
12623,2016,KLYUTF16_0065qc,upper,Mayo_R,7.07016e-4,2,KLYUTF16,65,qc
12624,2016,KLYUTF16_0065qc,upper,Pelly_R,0.001380546,2,KLYUTF16,65,qc
12625,2016,KLYUTF16_0065qc,upper,Blind_CK,0.159547162,2,KLYUTF16,65,qc
12626,2016,KLYUTF16_0065qc,upper,Tincup_Creek,1.68643e-4,2,KLYUTF16,65,qc
12627,2016,KLYUTF16_0065qc,upper,Yukon_R_Mainstem,2.73993e-4,2,KLYUTF16,65,qc
12628,2016,KLYUTF16_0065qc,upper,Tatchun_CK,2.94e-5,2,KLYUTF16,65,qc
12629,2016,KLYUTF16_0065qc,upper,Nordenskiold_R,3.15e-6,2,KLYUTF16,65,qc
12630,2016,KLYUTF16_0065qc,upper,Little_Salmon_R,6.39e-5,2,KLYUTF16,65,qc
12631,2016,KLYUTF16_0065qc,upper,Big_Salmon_R,1.37e-5,2,KLYUTF16,65,qc
12632,2016,KLYUTF16_0065qc,upper,Nisutlin_R,3.31e-7,2,KLYUTF16,65,qc
12633,2016,KLYUTF16_0065qc,upper,Teslin_R,0.015317675,2,KLYUTF16,65,qc
12634,2016,KLYUTF16_0065qc,upper,Morley_R,1.95e-5,2,KLYUTF16,65,qc
12635,2016,KLYUTF16_0065qc,upper,Takhini_R,8.92e-5,2,KLYUTF16,65,qc
12636,2016,KLYUTF16_0065qc,upper,Whitehorse,2.64e-6,2,KLYUTF16,65,qc
12637,2016,KLYUTF16_0066,lower,Andreafsky_R,2.611e-4,20,KLYUTF16,66,NA
12638,2016,KLYUTF16_0066,lower,Anvik_R,0.01244412,20,KLYUTF16,66,NA
12639,2016,KLYUTF16_0066,lower,Nulato_R,5.77313e-4,20,KLYUTF16,66,NA
12640,2016,KLYUTF16_0066,lower,Gisasa_R,0.037569959,20,KLYUTF16,66,NA
12641,2016,KLYUTF16_0066,lower,Kateel_R,0.015237778,20,KLYUTF16,66,NA
12642,2016,KLYUTF16_0066,lower,Tozitna_R,0.013283208,20,KLYUTF16,66,NA
12643,2016,KLYUTF16_0066,middle,S_Fk_Koyukuk_R,3.51637e-4,20,KLYUTF16,66,NA
12644,2016,KLYUTF16_0066,middle,Henshaw_Creek,5.90208e-4,20,KLYUTF16,66,NA
12645,2016,KLYUTF16_0066,middle,Kantishna_R,0.011083296,20,KLYUTF16,66,NA
12646,2016,KLYUTF16_0066,middle,Chatanika_R,0.229684913,20,KLYUTF16,66,NA
12647,2016,KLYUTF16_0066,middle,Chena_R,0.00827424,20,KLYUTF16,66,NA
12648,2016,KLYUTF16_0066,middle,Salcha_R,0.080687204,20,KLYUTF16,66,NA
12649,2016,KLYUTF16_0066,middle,Goodpaster_R,0.002523899,20,KLYUTF16,66,NA
12650,2016,KLYUTF16_0066,middle,Beaver_Ck,0.277678826,20,KLYUTF16,66,NA
12651,2016,KLYUTF16_0066,middle,Chandalar_R,0.001210691,20,KLYUTF16,66,NA
12652,2016,KLYUTF16_0066,middle,Sheenjek_R,0.002098084,20,KLYUTF16,66,NA
12653,2016,KLYUTF16_0066,middle,Coleen_R,3.25076e-4,20,KLYUTF16,66,NA
12654,2016,KLYUTF16_0066,upper,Kandik_R,0.00180354,20,KLYUTF16,66,NA
12655,2016,KLYUTF16_0066,upper,Chandindu_R,0.002853459,20,KLYUTF16,66,NA
12656,2016,KLYUTF16_0066,upper,Klondike_R,0.001396303,20,KLYUTF16,66,NA
12657,2016,KLYUTF16_0066,upper,Porcupine_R,0.001046476,20,KLYUTF16,66,NA
12658,2016,KLYUTF16_0066,upper,Stewart_R,2.10857e-4,20,KLYUTF16,66,NA
12659,2016,KLYUTF16_0066,upper,Mayo_R,0.001122229,20,KLYUTF16,66,NA
12660,2016,KLYUTF16_0066,upper,Pelly_R,7.21604e-4,20,KLYUTF16,66,NA
12661,2016,KLYUTF16_0066,upper,Blind_CK,0.128477873,20,KLYUTF16,66,NA
12662,2016,KLYUTF16_0066,upper,Tincup_Creek,7.56e-7,20,KLYUTF16,66,NA
12663,2016,KLYUTF16_0066,upper,Yukon_R_Mainstem,0.0021707,20,KLYUTF16,66,NA
12664,2016,KLYUTF16_0066,upper,Tatchun_CK,0.001383976,20,KLYUTF16,66,NA
12665,2016,KLYUTF16_0066,upper,Nordenskiold_R,1.51281e-4,20,KLYUTF16,66,NA
12666,2016,KLYUTF16_0066,upper,Little_Salmon_R,2.96991e-4,20,KLYUTF16,66,NA
12667,2016,KLYUTF16_0066,upper,Big_Salmon_R,9.25e-5,20,KLYUTF16,66,NA
12668,2016,KLYUTF16_0066,upper,Nisutlin_R,7.51611e-4,20,KLYUTF16,66,NA
12669,2016,KLYUTF16_0066,upper,Teslin_R,0.157211681,20,KLYUTF16,66,NA
12670,2016,KLYUTF16_0066,upper,Morley_R,0.004929147,20,KLYUTF16,66,NA
12671,2016,KLYUTF16_0066,upper,Takhini_R,0.001180026,20,KLYUTF16,66,NA
12672,2016,KLYUTF16_0066,upper,Whitehorse,3.17416e-4,20,KLYUTF16,66,NA
12673,2016,KLYUTF16_0067,lower,Andreafsky_R,7.9562e-4,29,KLYUTF16,67,NA
12674,2016,KLYUTF16_0067,lower,Anvik_R,0.03725154,29,KLYUTF16,67,NA
12675,2016,KLYUTF16_0067,lower,Nulato_R,0.002183794,29,KLYUTF16,67,NA
12676,2016,KLYUTF16_0067,lower,Gisasa_R,0.063310382,29,KLYUTF16,67,NA
12677,2016,KLYUTF16_0067,lower,Kateel_R,0.026409244,29,KLYUTF16,67,NA
12678,2016,KLYUTF16_0067,lower,Tozitna_R,0.007644884,29,KLYUTF16,67,NA
12679,2016,KLYUTF16_0067,middle,S_Fk_Koyukuk_R,0.001790171,29,KLYUTF16,67,NA
12680,2016,KLYUTF16_0067,middle,Henshaw_Creek,0.002120964,29,KLYUTF16,67,NA
12681,2016,KLYUTF16_0067,middle,Kantishna_R,0.009376733,29,KLYUTF16,67,NA
12682,2016,KLYUTF16_0067,middle,Chatanika_R,0.148027699,29,KLYUTF16,67,NA
12683,2016,KLYUTF16_0067,middle,Chena_R,0.00762652,29,KLYUTF16,67,NA
12684,2016,KLYUTF16_0067,middle,Salcha_R,0.046424221,29,KLYUTF16,67,NA
12685,2016,KLYUTF16_0067,middle,Goodpaster_R,0.002807567,29,KLYUTF16,67,NA
12686,2016,KLYUTF16_0067,middle,Beaver_Ck,0.295058137,29,KLYUTF16,67,NA
12687,2016,KLYUTF16_0067,middle,Chandalar_R,0.001166976,29,KLYUTF16,67,NA
12688,2016,KLYUTF16_0067,middle,Sheenjek_R,6.60676e-4,29,KLYUTF16,67,NA
12689,2016,KLYUTF16_0067,middle,Coleen_R,5.76978e-4,29,KLYUTF16,67,NA
12690,2016,KLYUTF16_0067,upper,Kandik_R,1.15539e-4,29,KLYUTF16,67,NA
12691,2016,KLYUTF16_0067,upper,Chandindu_R,4.3767e-4,29,KLYUTF16,67,NA
12692,2016,KLYUTF16_0067,upper,Klondike_R,2.5578e-4,29,KLYUTF16,67,NA
12693,2016,KLYUTF16_0067,upper,Porcupine_R,7.38534e-4,29,KLYUTF16,67,NA
12694,2016,KLYUTF16_0067,upper,Stewart_R,2.6109e-4,29,KLYUTF16,67,NA
12695,2016,KLYUTF16_0067,upper,Mayo_R,0.001501392,29,KLYUTF16,67,NA
12696,2016,KLYUTF16_0067,upper,Pelly_R,0.001327604,29,KLYUTF16,67,NA
12697,2016,KLYUTF16_0067,upper,Blind_CK,0.209521103,29,KLYUTF16,67,NA
12698,2016,KLYUTF16_0067,upper,Tincup_Creek,5.55e-5,29,KLYUTF16,67,NA
