number,year,indiv,repunit,collection,PofZ,n_miss_loci,TF_YEAR_ID,FishID,QC_or_RR
25789,2017,KLYUTF17_0213,middle,Goodpaster_R,6.29e-5,0,KLYUTF17,213,NA
25790,2017,KLYUTF17_0213,middle,Beaver_Ck,0.102826106,0,KLYUTF17,213,NA
25791,2017,KLYUTF17_0213,middle,Chandalar_R,3.17867e-4,0,KLYUTF17,213,NA
25792,2017,KLYUTF17_0213,middle,Sheenjek_R,8.38378e-4,0,KLYUTF17,213,NA
25793,2017,KLYUTF17_0213,middle,Coleen_R,1.61211e-4,0,KLYUTF17,213,NA
25794,2017,KLYUTF17_0213,upper,Kandik_R,2.46e-6,0,KLYUTF17,213,NA
25795,2017,KLYUTF17_0213,upper,Chandindu_R,4.03e-7,0,KLYUTF17,213,NA
25796,2017,KLYUTF17_0213,upper,Klondike_R,3.2e-7,0,KLYUTF17,213,NA
25797,2017,KLYUTF17_0213,upper,Porcupine_R,3.11728e-4,0,KLYUTF17,213,NA
25798,2017,KLYUTF17_0213,upper,Stewart_R,0.404682865,0,KLYUTF17,213,NA
25799,2017,KLYUTF17_0213,upper,Mayo_R,0.002538398,0,KLYUTF17,213,NA
25800,2017,KLYUTF17_0213,upper,Pelly_R,4.96342e-4,0,KLYUTF17,213,NA
25801,2017,KLYUTF17_0213,upper,Blind_CK,6.41485e-4,0,KLYUTF17,213,NA
25802,2017,KLYUTF17_0213,upper,Tincup_Creek,2.2051e-4,0,KLYUTF17,213,NA
25803,2017,KLYUTF17_0213,upper,Yukon_R_Mainstem,7.76911e-4,0,KLYUTF17,213,NA
25804,2017,KLYUTF17_0213,upper,Tatchun_CK,2.38814e-4,0,KLYUTF17,213,NA
25805,2017,KLYUTF17_0213,upper,Nordenskiold_R,3.27e-5,0,KLYUTF17,213,NA
25806,2017,KLYUTF17_0213,upper,Little_Salmon_R,1.84213e-4,0,KLYUTF17,213,NA
25807,2017,KLYUTF17_0213,upper,Big_Salmon_R,2.57e-5,0,KLYUTF17,213,NA
25808,2017,KLYUTF17_0213,upper,Nisutlin_R,1.86e-6,0,KLYUTF17,213,NA
25809,2017,KLYUTF17_0213,upper,Teslin_R,0.041607339,0,KLYUTF17,213,NA
25810,2017,KLYUTF17_0213,upper,Morley_R,6.99e-5,0,KLYUTF17,213,NA
25811,2017,KLYUTF17_0213,upper,Takhini_R,1.49e-6,0,KLYUTF17,213,NA
25812,2017,KLYUTF17_0213,upper,Whitehorse,0.001217642,0,KLYUTF17,213,NA
25813,2017,KLYUTF17_0216,lower,Andreafsky_R,8.57e-5,1,KLYUTF17,216,NA
25814,2017,KLYUTF17_0216,lower,Anvik_R,4.77263e-4,1,KLYUTF17,216,NA
25815,2017,KLYUTF17_0216,lower,Nulato_R,3.93052e-4,1,KLYUTF17,216,NA
25816,2017,KLYUTF17_0216,lower,Gisasa_R,0.303709494,1,KLYUTF17,216,NA
25817,2017,KLYUTF17_0216,lower,Kateel_R,0.005262042,1,KLYUTF17,216,NA
25818,2017,KLYUTF17_0216,lower,Tozitna_R,0.140805082,1,KLYUTF17,216,NA
25819,2017,KLYUTF17_0216,middle,S_Fk_Koyukuk_R,1.64656e-4,1,KLYUTF17,216,NA
25820,2017,KLYUTF17_0216,middle,Henshaw_Creek,3.92177e-4,1,KLYUTF17,216,NA
25821,2017,KLYUTF17_0216,middle,Kantishna_R,0.008013823,1,KLYUTF17,216,NA
25822,2017,KLYUTF17_0216,middle,Chatanika_R,6.33695e-4,1,KLYUTF17,216,NA
25823,2017,KLYUTF17_0216,middle,Chena_R,0.00230622,1,KLYUTF17,216,NA
25824,2017,KLYUTF17_0216,middle,Salcha_R,0.371916815,1,KLYUTF17,216,NA
25825,2017,KLYUTF17_0216,middle,Goodpaster_R,6.56081e-4,1,KLYUTF17,216,NA
25826,2017,KLYUTF17_0216,middle,Beaver_Ck,0.127292521,1,KLYUTF17,216,NA
25827,2017,KLYUTF17_0216,middle,Chandalar_R,1.79037e-4,1,KLYUTF17,216,NA
25828,2017,KLYUTF17_0216,middle,Sheenjek_R,2.25803e-4,1,KLYUTF17,216,NA
25829,2017,KLYUTF17_0216,middle,Coleen_R,6.16e-7,1,KLYUTF17,216,NA
25830,2017,KLYUTF17_0216,upper,Kandik_R,1.65e-5,1,KLYUTF17,216,NA
25831,2017,KLYUTF17_0216,upper,Chandindu_R,2.54e-6,1,KLYUTF17,216,NA
25832,2017,KLYUTF17_0216,upper,Klondike_R,3.48e-6,1,KLYUTF17,216,NA
25833,2017,KLYUTF17_0216,upper,Porcupine_R,7.42e-5,1,KLYUTF17,216,NA
25834,2017,KLYUTF17_0216,upper,Stewart_R,0.032203537,1,KLYUTF17,216,NA
25835,2017,KLYUTF17_0216,upper,Mayo_R,2.79982e-4,1,KLYUTF17,216,NA
25836,2017,KLYUTF17_0216,upper,Pelly_R,1.50676e-4,1,KLYUTF17,216,NA
25837,2017,KLYUTF17_0216,upper,Blind_CK,6.01e-5,1,KLYUTF17,216,NA
25838,2017,KLYUTF17_0216,upper,Tincup_Creek,1.92e-5,1,KLYUTF17,216,NA
25839,2017,KLYUTF17_0216,upper,Yukon_R_Mainstem,1.4477e-4,1,KLYUTF17,216,NA
25840,2017,KLYUTF17_0216,upper,Tatchun_CK,6.82e-5,1,KLYUTF17,216,NA
25841,2017,KLYUTF17_0216,upper,Nordenskiold_R,1.48217e-4,1,KLYUTF17,216,NA
25842,2017,KLYUTF17_0216,upper,Little_Salmon_R,6.9e-5,1,KLYUTF17,216,NA
25843,2017,KLYUTF17_0216,upper,Big_Salmon_R,2.77e-5,1,KLYUTF17,216,NA
25844,2017,KLYUTF17_0216,upper,Nisutlin_R,1.32918e-4,1,KLYUTF17,216,NA
25845,2017,KLYUTF17_0216,upper,Teslin_R,0.003322546,1,KLYUTF17,216,NA
25846,2017,KLYUTF17_0216,upper,Morley_R,7.54754e-4,1,KLYUTF17,216,NA
25847,2017,KLYUTF17_0216,upper,Takhini_R,3.42e-7,1,KLYUTF17,216,NA
25848,2017,KLYUTF17_0216,upper,Whitehorse,7.44e-6,1,KLYUTF17,216,NA
25849,2017,KLYUTF17_0217,lower,Andreafsky_R,1.74e-8,7,KLYUTF17,217,NA
25850,2017,KLYUTF17_0217,lower,Anvik_R,1.54e-8,7,KLYUTF17,217,NA
25851,2017,KLYUTF17_0217,lower,Nulato_R,1.05e-8,7,KLYUTF17,217,NA
25852,2017,KLYUTF17_0217,lower,Gisasa_R,8.21e-5,7,KLYUTF17,217,NA
25853,2017,KLYUTF17_0217,lower,Kateel_R,5.55e-6,7,KLYUTF17,217,NA
25854,2017,KLYUTF17_0217,lower,Tozitna_R,3.33684e-4,7,KLYUTF17,217,NA
25855,2017,KLYUTF17_0217,middle,S_Fk_Koyukuk_R,1.38641e-4,7,KLYUTF17,217,NA
25856,2017,KLYUTF17_0217,middle,Henshaw_Creek,6.55e-5,7,KLYUTF17,217,NA
25857,2017,KLYUTF17_0217,middle,Kantishna_R,0.017011243,7,KLYUTF17,217,NA
25858,2017,KLYUTF17_0217,middle,Chatanika_R,3.6548e-4,7,KLYUTF17,217,NA
25859,2017,KLYUTF17_0217,middle,Chena_R,0.003537686,7,KLYUTF17,217,NA
25860,2017,KLYUTF17_0217,middle,Salcha_R,0.972042875,7,KLYUTF17,217,NA
25861,2017,KLYUTF17_0217,middle,Goodpaster_R,1.67765e-4,7,KLYUTF17,217,NA
25862,2017,KLYUTF17_0217,middle,Beaver_Ck,0.003666511,7,KLYUTF17,217,NA
25863,2017,KLYUTF17_0217,middle,Chandalar_R,5.88e-6,7,KLYUTF17,217,NA
25864,2017,KLYUTF17_0217,middle,Sheenjek_R,1.5e-5,7,KLYUTF17,217,NA
25865,2017,KLYUTF17_0217,middle,Coleen_R,9.01e-7,7,KLYUTF17,217,NA
25866,2017,KLYUTF17_0217,upper,Kandik_R,3.16e-6,7,KLYUTF17,217,NA
25867,2017,KLYUTF17_0217,upper,Chandindu_R,1.01e-6,7,KLYUTF17,217,NA
25868,2017,KLYUTF17_0217,upper,Klondike_R,4.01e-6,7,KLYUTF17,217,NA
25869,2017,KLYUTF17_0217,upper,Porcupine_R,9.31e-6,7,KLYUTF17,217,NA
25870,2017,KLYUTF17_0217,upper,Stewart_R,0.001839024,7,KLYUTF17,217,NA
25871,2017,KLYUTF17_0217,upper,Mayo_R,3.08e-5,7,KLYUTF17,217,NA
25872,2017,KLYUTF17_0217,upper,Pelly_R,4.59e-6,7,KLYUTF17,217,NA
25873,2017,KLYUTF17_0217,upper,Blind_CK,2.22e-6,7,KLYUTF17,217,NA
25874,2017,KLYUTF17_0217,upper,Tincup_Creek,3.13e-9,7,KLYUTF17,217,NA
25875,2017,KLYUTF17_0217,upper,Yukon_R_Mainstem,4.88e-6,7,KLYUTF17,217,NA
25876,2017,KLYUTF17_0217,upper,Tatchun_CK,4.62e-6,7,KLYUTF17,217,NA
25877,2017,KLYUTF17_0217,upper,Nordenskiold_R,4.98e-6,7,KLYUTF17,217,NA
25878,2017,KLYUTF17_0217,upper,Little_Salmon_R,1.18e-6,7,KLYUTF17,217,NA
25879,2017,KLYUTF17_0217,upper,Big_Salmon_R,9.72e-7,7,KLYUTF17,217,NA
25880,2017,KLYUTF17_0217,upper,Nisutlin_R,4.15e-6,7,KLYUTF17,217,NA
25881,2017,KLYUTF17_0217,upper,Teslin_R,6.07897e-4,7,KLYUTF17,217,NA
25882,2017,KLYUTF17_0217,upper,Morley_R,2.78e-5,7,KLYUTF17,217,NA
25883,2017,KLYUTF17_0217,upper,Takhini_R,3.2e-9,7,KLYUTF17,217,NA
25884,2017,KLYUTF17_0217,upper,Whitehorse,1.06e-5,7,KLYUTF17,217,NA
25885,2017,KLYUTF17_0218,lower,Andreafsky_R,5.92e-6,0,KLYUTF17,218,NA
25886,2017,KLYUTF17_0218,lower,Anvik_R,2.6e-5,0,KLYUTF17,218,NA
25887,2017,KLYUTF17_0218,lower,Nulato_R,2.51e-5,0,KLYUTF17,218,NA
25888,2017,KLYUTF17_0218,lower,Gisasa_R,0.025390254,0,KLYUTF17,218,NA
25889,2017,KLYUTF17_0218,lower,Kateel_R,0.002650826,0,KLYUTF17,218,NA
25890,2017,KLYUTF17_0218,lower,Tozitna_R,0.02003383,0,KLYUTF17,218,NA
25891,2017,KLYUTF17_0218,middle,S_Fk_Koyukuk_R,6.92452e-4,0,KLYUTF17,218,NA
25892,2017,KLYUTF17_0218,middle,Henshaw_Creek,8.21623e-4,0,KLYUTF17,218,NA
25893,2017,KLYUTF17_0218,middle,Kantishna_R,0.020573007,0,KLYUTF17,218,NA
25894,2017,KLYUTF17_0218,middle,Chatanika_R,6.38017e-4,0,KLYUTF17,218,NA
25895,2017,KLYUTF17_0218,middle,Chena_R,0.006395963,0,KLYUTF17,218,NA
25896,2017,KLYUTF17_0218,middle,Salcha_R,0.550097248,0,KLYUTF17,218,NA
25897,2017,KLYUTF17_0218,middle,Goodpaster_R,0.001373002,0,KLYUTF17,218,NA
25898,2017,KLYUTF17_0218,middle,Beaver_Ck,0.312462503,0,KLYUTF17,218,NA
25899,2017,KLYUTF17_0218,middle,Chandalar_R,0.002234594,0,KLYUTF17,218,NA
25900,2017,KLYUTF17_0218,middle,Sheenjek_R,0.001302721,0,KLYUTF17,218,NA
25901,2017,KLYUTF17_0218,middle,Coleen_R,4.81355e-4,0,KLYUTF17,218,NA
25902,2017,KLYUTF17_0218,upper,Kandik_R,4.52e-5,0,KLYUTF17,218,NA
25903,2017,KLYUTF17_0218,upper,Chandindu_R,6.93e-7,0,KLYUTF17,218,NA
25904,2017,KLYUTF17_0218,upper,Klondike_R,1.11e-5,0,KLYUTF17,218,NA
25905,2017,KLYUTF17_0218,upper,Porcupine_R,4.38041e-4,0,KLYUTF17,218,NA
25906,2017,KLYUTF17_0218,upper,Stewart_R,0.046658377,0,KLYUTF17,218,NA
25907,2017,KLYUTF17_0218,upper,Mayo_R,1.92752e-4,0,KLYUTF17,218,NA
25908,2017,KLYUTF17_0218,upper,Pelly_R,6.94e-5,0,KLYUTF17,218,NA
25909,2017,KLYUTF17_0218,upper,Blind_CK,2.66e-5,0,KLYUTF17,218,NA
25910,2017,KLYUTF17_0218,upper,Tincup_Creek,2.02e-6,0,KLYUTF17,218,NA
25911,2017,KLYUTF17_0218,upper,Yukon_R_Mainstem,4.85396e-4,0,KLYUTF17,218,NA
25912,2017,KLYUTF17_0218,upper,Tatchun_CK,9.38e-6,0,KLYUTF17,218,NA
25913,2017,KLYUTF17_0218,upper,Nordenskiold_R,2.35e-5,0,KLYUTF17,218,NA
25914,2017,KLYUTF17_0218,upper,Little_Salmon_R,1.6947e-4,0,KLYUTF17,218,NA
25915,2017,KLYUTF17_0218,upper,Big_Salmon_R,3.03e-5,0,KLYUTF17,218,NA
25916,2017,KLYUTF17_0218,upper,Nisutlin_R,1.53e-5,0,KLYUTF17,218,NA
25917,2017,KLYUTF17_0218,upper,Teslin_R,0.005988081,0,KLYUTF17,218,NA
25918,2017,KLYUTF17_0218,upper,Morley_R,5.87e-5,0,KLYUTF17,218,NA
25919,2017,KLYUTF17_0218,upper,Takhini_R,3.29e-6,0,KLYUTF17,218,NA
25920,2017,KLYUTF17_0218,upper,Whitehorse,5.68049e-4,0,KLYUTF17,218,NA
25921,2017,KLYUTF17_0221,lower,Andreafsky_R,5.39e-7,0,KLYUTF17,221,NA
25922,2017,KLYUTF17_0221,lower,Anvik_R,2.66e-7,0,KLYUTF17,221,NA
25923,2017,KLYUTF17_0221,lower,Nulato_R,4.5e-7,0,KLYUTF17,221,NA
25924,2017,KLYUTF17_0221,lower,Gisasa_R,4.11069e-4,0,KLYUTF17,221,NA
25925,2017,KLYUTF17_0221,lower,Kateel_R,8.19e-5,0,KLYUTF17,221,NA
25926,2017,KLYUTF17_0221,lower,Tozitna_R,0.002290502,0,KLYUTF17,221,NA
25927,2017,KLYUTF17_0221,middle,S_Fk_Koyukuk_R,0.001401613,0,KLYUTF17,221,NA
25928,2017,KLYUTF17_0221,middle,Henshaw_Creek,6.74096e-4,0,KLYUTF17,221,NA
25929,2017,KLYUTF17_0221,middle,Kantishna_R,0.013603123,0,KLYUTF17,221,NA
25930,2017,KLYUTF17_0221,middle,Chatanika_R,0.002506241,0,KLYUTF17,221,NA
25931,2017,KLYUTF17_0221,middle,Chena_R,0.005513069,0,KLYUTF17,221,NA
25932,2017,KLYUTF17_0221,middle,Salcha_R,0.928475383,0,KLYUTF17,221,NA
25933,2017,KLYUTF17_0221,middle,Goodpaster_R,3.23674e-4,0,KLYUTF17,221,NA
25934,2017,KLYUTF17_0221,middle,Beaver_Ck,0.033153784,0,KLYUTF17,221,NA
25935,2017,KLYUTF17_0221,middle,Chandalar_R,6.47e-5,0,KLYUTF17,221,NA
25936,2017,KLYUTF17_0221,middle,Sheenjek_R,2.519e-4,0,KLYUTF17,221,NA
25937,2017,KLYUTF17_0221,middle,Coleen_R,6.13e-6,0,KLYUTF17,221,NA
25938,2017,KLYUTF17_0221,upper,Kandik_R,5.88e-7,0,KLYUTF17,221,NA
25939,2017,KLYUTF17_0221,upper,Chandindu_R,2.23e-6,0,KLYUTF17,221,NA
25940,2017,KLYUTF17_0221,upper,Klondike_R,1.19e-6,0,KLYUTF17,221,NA
25941,2017,KLYUTF17_0221,upper,Porcupine_R,5.05e-5,0,KLYUTF17,221,NA
25942,2017,KLYUTF17_0221,upper,Stewart_R,0.009815141,0,KLYUTF17,221,NA
25943,2017,KLYUTF17_0221,upper,Mayo_R,3.29e-5,0,KLYUTF17,221,NA
25944,2017,KLYUTF17_0221,upper,Pelly_R,5.3e-5,0,KLYUTF17,221,NA
25945,2017,KLYUTF17_0221,upper,Blind_CK,4.3e-5,0,KLYUTF17,221,NA
25946,2017,KLYUTF17_0221,upper,Tincup_Creek,9.82e-7,0,KLYUTF17,221,NA
25947,2017,KLYUTF17_0221,upper,Yukon_R_Mainstem,1.16e-5,0,KLYUTF17,221,NA
25948,2017,KLYUTF17_0221,upper,Tatchun_CK,1.55e-5,0,KLYUTF17,221,NA
25949,2017,KLYUTF17_0221,upper,Nordenskiold_R,1.05e-5,0,KLYUTF17,221,NA
25950,2017,KLYUTF17_0221,upper,Little_Salmon_R,9.8e-6,0,KLYUTF17,221,NA
25951,2017,KLYUTF17_0221,upper,Big_Salmon_R,2.59e-6,0,KLYUTF17,221,NA
25952,2017,KLYUTF17_0221,upper,Nisutlin_R,2.01e-7,0,KLYUTF17,221,NA
25953,2017,KLYUTF17_0221,upper,Teslin_R,0.001136091,0,KLYUTF17,221,NA
25954,2017,KLYUTF17_0221,upper,Morley_R,5.03e-6,0,KLYUTF17,221,NA
25955,2017,KLYUTF17_0221,upper,Takhini_R,2.47e-9,0,KLYUTF17,221,NA
25956,2017,KLYUTF17_0221,upper,Whitehorse,5.07e-5,0,KLYUTF17,221,NA
25957,2017,KLYUTF17_0222,lower,Andreafsky_R,5.41e-5,0,KLYUTF17,222,NA
25958,2017,KLYUTF17_0222,lower,Anvik_R,3.4e-5,0,KLYUTF17,222,NA
25959,2017,KLYUTF17_0222,lower,Nulato_R,1.63856e-4,0,KLYUTF17,222,NA
25960,2017,KLYUTF17_0222,lower,Gisasa_R,0.475612747,0,KLYUTF17,222,NA
25961,2017,KLYUTF17_0222,lower,Kateel_R,0.001535526,0,KLYUTF17,222,NA
25962,2017,KLYUTF17_0222,lower,Tozitna_R,0.16902078,0,KLYUTF17,222,NA
25963,2017,KLYUTF17_0222,middle,S_Fk_Koyukuk_R,1.69e-5,0,KLYUTF17,222,NA
25964,2017,KLYUTF17_0222,middle,Henshaw_Creek,8.4e-7,0,KLYUTF17,222,NA
25965,2017,KLYUTF17_0222,middle,Kantishna_R,4.93416e-4,0,KLYUTF17,222,NA
25966,2017,KLYUTF17_0222,middle,Chatanika_R,1.4e-6,0,KLYUTF17,222,NA
25967,2017,KLYUTF17_0222,middle,Chena_R,2.95e-7,0,KLYUTF17,222,NA
25968,2017,KLYUTF17_0222,middle,Salcha_R,1.12136e-4,0,KLYUTF17,222,NA
25969,2017,KLYUTF17_0222,middle,Goodpaster_R,3.62e-7,0,KLYUTF17,222,NA
25970,2017,KLYUTF17_0222,middle,Beaver_Ck,0.02524836,0,KLYUTF17,222,NA
25971,2017,KLYUTF17_0222,middle,Chandalar_R,4.75104e-4,0,KLYUTF17,222,NA
25972,2017,KLYUTF17_0222,middle,Sheenjek_R,1.80307e-4,0,KLYUTF17,222,NA
25973,2017,KLYUTF17_0222,middle,Coleen_R,4.42e-6,0,KLYUTF17,222,NA
25974,2017,KLYUTF17_0222,upper,Kandik_R,2.45e-6,0,KLYUTF17,222,NA
25975,2017,KLYUTF17_0222,upper,Chandindu_R,1.59e-7,0,KLYUTF17,222,NA
25976,2017,KLYUTF17_0222,upper,Klondike_R,8.49e-8,0,KLYUTF17,222,NA
25977,2017,KLYUTF17_0222,upper,Porcupine_R,5.89e-5,0,KLYUTF17,222,NA
25978,2017,KLYUTF17_0222,upper,Stewart_R,0.21062289,0,KLYUTF17,222,NA
25979,2017,KLYUTF17_0222,upper,Mayo_R,9.53496e-4,0,KLYUTF17,222,NA
25980,2017,KLYUTF17_0222,upper,Pelly_R,6.13052e-4,0,KLYUTF17,222,NA
25981,2017,KLYUTF17_0222,upper,Blind_CK,1.00178e-4,0,KLYUTF17,222,NA
25982,2017,KLYUTF17_0222,upper,Tincup_Creek,6.21e-5,0,KLYUTF17,222,NA
25983,2017,KLYUTF17_0222,upper,Yukon_R_Mainstem,0.001266974,0,KLYUTF17,222,NA
25984,2017,KLYUTF17_0222,upper,Tatchun_CK,2.13e-5,0,KLYUTF17,222,NA
25985,2017,KLYUTF17_0222,upper,Nordenskiold_R,1.52e-5,0,KLYUTF17,222,NA
25986,2017,KLYUTF17_0222,upper,Little_Salmon_R,1.72e-5,0,KLYUTF17,222,NA
25987,2017,KLYUTF17_0222,upper,Big_Salmon_R,1.5e-5,0,KLYUTF17,222,NA
25988,2017,KLYUTF17_0222,upper,Nisutlin_R,5.1e-6,0,KLYUTF17,222,NA
25989,2017,KLYUTF17_0222,upper,Teslin_R,0.052938018,0,KLYUTF17,222,NA
25990,2017,KLYUTF17_0222,upper,Morley_R,3.82688e-4,0,KLYUTF17,222,NA
25991,2017,KLYUTF17_0222,upper,Takhini_R,1.48935e-4,0,KLYUTF17,222,NA
25992,2017,KLYUTF17_0222,upper,Whitehorse,0.059821753,0,KLYUTF17,222,NA
25993,2017,KLYUTF17_0222qc,lower,Andreafsky_R,5.41e-5,0,KLYUTF17,222,qc
25994,2017,KLYUTF17_0222qc,lower,Anvik_R,3.4e-5,0,KLYUTF17,222,qc
25995,2017,KLYUTF17_0222qc,lower,Nulato_R,1.63856e-4,0,KLYUTF17,222,qc
25996,2017,KLYUTF17_0222qc,lower,Gisasa_R,0.475612747,0,KLYUTF17,222,qc
25997,2017,KLYUTF17_0222qc,lower,Kateel_R,0.001535526,0,KLYUTF17,222,qc
25998,2017,KLYUTF17_0222qc,lower,Tozitna_R,0.16902078,0,KLYUTF17,222,qc
25999,2017,KLYUTF17_0222qc,middle,S_Fk_Koyukuk_R,1.69e-5,0,KLYUTF17,222,qc
26000,2017,KLYUTF17_0222qc,middle,Henshaw_Creek,8.4e-7,0,KLYUTF17,222,qc
26001,2017,KLYUTF17_0222qc,middle,Kantishna_R,4.93416e-4,0,KLYUTF17,222,qc
26002,2017,KLYUTF17_0222qc,middle,Chatanika_R,1.4e-6,0,KLYUTF17,222,qc
26003,2017,KLYUTF17_0222qc,middle,Chena_R,2.95e-7,0,KLYUTF17,222,qc
26004,2017,KLYUTF17_0222qc,middle,Salcha_R,1.12136e-4,0,KLYUTF17,222,qc
26005,2017,KLYUTF17_0222qc,middle,Goodpaster_R,3.62e-7,0,KLYUTF17,222,qc
26006,2017,KLYUTF17_0222qc,middle,Beaver_Ck,0.02524836,0,KLYUTF17,222,qc
26007,2017,KLYUTF17_0222qc,middle,Chandalar_R,4.75104e-4,0,KLYUTF17,222,qc
26008,2017,KLYUTF17_0222qc,middle,Sheenjek_R,1.80307e-4,0,KLYUTF17,222,qc
26009,2017,KLYUTF17_0222qc,middle,Coleen_R,4.42e-6,0,KLYUTF17,222,qc
26010,2017,KLYUTF17_0222qc,upper,Kandik_R,2.45e-6,0,KLYUTF17,222,qc
26011,2017,KLYUTF17_0222qc,upper,Chandindu_R,1.59e-7,0,KLYUTF17,222,qc
26012,2017,KLYUTF17_0222qc,upper,Klondike_R,8.49e-8,0,KLYUTF17,222,qc
26013,2017,KLYUTF17_0222qc,upper,Porcupine_R,5.89e-5,0,KLYUTF17,222,qc
26014,2017,KLYUTF17_0222qc,upper,Stewart_R,0.21062289,0,KLYUTF17,222,qc
26015,2017,KLYUTF17_0222qc,upper,Mayo_R,9.53496e-4,0,KLYUTF17,222,qc
26016,2017,KLYUTF17_0222qc,upper,Pelly_R,6.13052e-4,0,KLYUTF17,222,qc
26017,2017,KLYUTF17_0222qc,upper,Blind_CK,1.00178e-4,0,KLYUTF17,222,qc
26018,2017,KLYUTF17_0222qc,upper,Tincup_Creek,6.21e-5,0,KLYUTF17,222,qc
26019,2017,KLYUTF17_0222qc,upper,Yukon_R_Mainstem,0.001266974,0,KLYUTF17,222,qc
26020,2017,KLYUTF17_0222qc,upper,Tatchun_CK,2.13e-5,0,KLYUTF17,222,qc
26021,2017,KLYUTF17_0222qc,upper,Nordenskiold_R,1.52e-5,0,KLYUTF17,222,qc
26022,2017,KLYUTF17_0222qc,upper,Little_Salmon_R,1.72e-5,0,KLYUTF17,222,qc
26023,2017,KLYUTF17_0222qc,upper,Big_Salmon_R,1.5e-5,0,KLYUTF17,222,qc
26024,2017,KLYUTF17_0222qc,upper,Nisutlin_R,5.1e-6,0,KLYUTF17,222,qc
26025,2017,KLYUTF17_0222qc,upper,Teslin_R,0.052938018,0,KLYUTF17,222,qc
26026,2017,KLYUTF17_0222qc,upper,Morley_R,3.82688e-4,0,KLYUTF17,222,qc
26027,2017,KLYUTF17_0222qc,upper,Takhini_R,1.48935e-4,0,KLYUTF17,222,qc
26028,2017,KLYUTF17_0222qc,upper,Whitehorse,0.059821753,0,KLYUTF17,222,qc
26029,2017,KLYUTF17_0224,lower,Andreafsky_R,8.3e-5,0,KLYUTF17,224,NA
26030,2017,KLYUTF17_0224,lower,Anvik_R,9.65181e-4,0,KLYUTF17,224,NA
26031,2017,KLYUTF17_0224,lower,Nulato_R,3.83076e-4,0,KLYUTF17,224,NA
26032,2017,KLYUTF17_0224,lower,Gisasa_R,0.406980384,0,KLYUTF17,224,NA
26033,2017,KLYUTF17_0224,lower,Kateel_R,0.004790171,0,KLYUTF17,224,NA
26034,2017,KLYUTF17_0224,lower,Tozitna_R,0.149727669,0,KLYUTF17,224,NA
26035,2017,KLYUTF17_0224,middle,S_Fk_Koyukuk_R,3.45e-5,0,KLYUTF17,224,NA
26036,2017,KLYUTF17_0224,middle,Henshaw_Creek,1.72e-5,0,KLYUTF17,224,NA
26037,2017,KLYUTF17_0224,middle,Kantishna_R,0.295948343,0,KLYUTF17,224,NA
26038,2017,KLYUTF17_0224,middle,Chatanika_R,2.09e-5,0,KLYUTF17,224,NA
26039,2017,KLYUTF17_0224,middle,Chena_R,1.2e-5,0,KLYUTF17,224,NA
26040,2017,KLYUTF17_0224,middle,Salcha_R,0.012406662,0,KLYUTF17,224,NA
26041,2017,KLYUTF17_0224,middle,Goodpaster_R,5.36e-6,0,KLYUTF17,224,NA
26042,2017,KLYUTF17_0224,middle,Beaver_Ck,0.011689555,0,KLYUTF17,224,NA
26043,2017,KLYUTF17_0224,middle,Chandalar_R,1.8e-5,0,KLYUTF17,224,NA
26044,2017,KLYUTF17_0224,middle,Sheenjek_R,7.5e-5,0,KLYUTF17,224,NA
26045,2017,KLYUTF17_0224,middle,Coleen_R,2.21e-5,0,KLYUTF17,224,NA
26046,2017,KLYUTF17_0224,upper,Kandik_R,3.55e-7,0,KLYUTF17,224,NA
26047,2017,KLYUTF17_0224,upper,Chandindu_R,3.01e-8,0,KLYUTF17,224,NA
26048,2017,KLYUTF17_0224,upper,Klondike_R,6.27e-8,0,KLYUTF17,224,NA
26049,2017,KLYUTF17_0224,upper,Porcupine_R,4.59e-5,0,KLYUTF17,224,NA
26050,2017,KLYUTF17_0224,upper,Stewart_R,0.054138809,0,KLYUTF17,224,NA
26051,2017,KLYUTF17_0224,upper,Mayo_R,5.15332e-4,0,KLYUTF17,224,NA
26052,2017,KLYUTF17_0224,upper,Pelly_R,3.07521e-4,0,KLYUTF17,224,NA
26053,2017,KLYUTF17_0224,upper,Blind_CK,9.16e-5,0,KLYUTF17,224,NA
26054,2017,KLYUTF17_0224,upper,Tincup_Creek,3.00526e-4,0,KLYUTF17,224,NA
26055,2017,KLYUTF17_0224,upper,Yukon_R_Mainstem,0.001881245,0,KLYUTF17,224,NA
26056,2017,KLYUTF17_0224,upper,Tatchun_CK,6.28e-5,0,KLYUTF17,224,NA
26057,2017,KLYUTF17_0224,upper,Nordenskiold_R,5.59e-6,0,KLYUTF17,224,NA
26058,2017,KLYUTF17_0224,upper,Little_Salmon_R,8.95e-5,0,KLYUTF17,224,NA
26059,2017,KLYUTF17_0224,upper,Big_Salmon_R,1.03e-5,0,KLYUTF17,224,NA
26060,2017,KLYUTF17_0224,upper,Nisutlin_R,1.78e-5,0,KLYUTF17,224,NA
26061,2017,KLYUTF17_0224,upper,Teslin_R,0.056055425,0,KLYUTF17,224,NA
26062,2017,KLYUTF17_0224,upper,Morley_R,0.001175607,0,KLYUTF17,224,NA
26063,2017,KLYUTF17_0224,upper,Takhini_R,6.83e-5,0,KLYUTF17,224,NA
26064,2017,KLYUTF17_0224,upper,Whitehorse,0.002054154,0,KLYUTF17,224,NA
