number,year,indiv,repunit,collection,PofZ,n_miss_loci,TF_YEAR_ID,FishID,QC_or_RR
4330,2015,KLYUTF15_0316,middle,Chatanika_R,0.005590796,0,KLYUTF15,316,NA
4331,2015,KLYUTF15_0316,middle,Chena_R,0.001621359,0,KLYUTF15,316,NA
4332,2015,KLYUTF15_0316,middle,Salcha_R,0.004662544,0,KLYUTF15,316,NA
4333,2015,KLYUTF15_0316,middle,Goodpaster_R,0.004370535,0,KLYUTF15,316,NA
4334,2015,KLYUTF15_0316,middle,Beaver_Ck,0.048810361,0,KLYUTF15,316,NA
4335,2015,KLYUTF15_0316,middle,Chandalar_R,1.47617e-4,0,KLYUTF15,316,NA
4336,2015,KLYUTF15_0316,middle,Sheenjek_R,1.37895e-4,0,KLYUTF15,316,NA
4337,2015,KLYUTF15_0316,middle,Coleen_R,4.72e-5,0,KLYUTF15,316,NA
4338,2015,KLYUTF15_0316,upper,Kandik_R,5.29e-5,0,KLYUTF15,316,NA
4339,2015,KLYUTF15_0316,upper,Chandindu_R,1.68599e-4,0,KLYUTF15,316,NA
4340,2015,KLYUTF15_0316,upper,Klondike_R,1.07758e-4,0,KLYUTF15,316,NA
4341,2015,KLYUTF15_0316,upper,Porcupine_R,3.62102e-4,0,KLYUTF15,316,NA
4342,2015,KLYUTF15_0316,upper,Stewart_R,0.411299149,0,KLYUTF15,316,NA
4343,2015,KLYUTF15_0316,upper,Mayo_R,0.121543287,0,KLYUTF15,316,NA
4344,2015,KLYUTF15_0316,upper,Pelly_R,0.001112626,0,KLYUTF15,316,NA
4345,2015,KLYUTF15_0316,upper,Blind_CK,0.035106016,0,KLYUTF15,316,NA
4346,2015,KLYUTF15_0316,upper,Tincup_Creek,2.23e-6,0,KLYUTF15,316,NA
4347,2015,KLYUTF15_0316,upper,Yukon_R_Mainstem,2.81866e-4,0,KLYUTF15,316,NA
4348,2015,KLYUTF15_0316,upper,Tatchun_CK,0.010959259,0,KLYUTF15,316,NA
4349,2015,KLYUTF15_0316,upper,Nordenskiold_R,0.001146511,0,KLYUTF15,316,NA
4350,2015,KLYUTF15_0316,upper,Little_Salmon_R,0.00420189,0,KLYUTF15,316,NA
4351,2015,KLYUTF15_0316,upper,Big_Salmon_R,2.70785e-4,0,KLYUTF15,316,NA
4352,2015,KLYUTF15_0316,upper,Nisutlin_R,0.0071462060000000004,0,KLYUTF15,316,NA
4353,2015,KLYUTF15_0316,upper,Teslin_R,0.004167395,0,KLYUTF15,316,NA
4354,2015,KLYUTF15_0316,upper,Morley_R,0.312246624,0,KLYUTF15,316,NA
4355,2015,KLYUTF15_0316,upper,Takhini_R,7.22e-6,0,KLYUTF15,316,NA
4356,2015,KLYUTF15_0316,upper,Whitehorse,4.9387e-4,0,KLYUTF15,316,NA
4357,2015,KLYUTF15_0318,lower,Andreafsky_R,4.86537e-4,0,KLYUTF15,318,NA
4358,2015,KLYUTF15_0318,lower,Anvik_R,0.001640508,0,KLYUTF15,318,NA
4359,2015,KLYUTF15_0318,lower,Nulato_R,4.60482e-4,0,KLYUTF15,318,NA
4360,2015,KLYUTF15_0318,lower,Gisasa_R,0.721491193,0,KLYUTF15,318,NA
4361,2015,KLYUTF15_0318,lower,Kateel_R,0.056611692,0,KLYUTF15,318,NA
4362,2015,KLYUTF15_0318,lower,Tozitna_R,0.155818032,0,KLYUTF15,318,NA
4363,2015,KLYUTF15_0318,middle,S_Fk_Koyukuk_R,0.003145699,0,KLYUTF15,318,NA
4364,2015,KLYUTF15_0318,middle,Henshaw_Creek,4.42e-5,0,KLYUTF15,318,NA
4365,2015,KLYUTF15_0318,middle,Kantishna_R,8.75477e-4,0,KLYUTF15,318,NA
4366,2015,KLYUTF15_0318,middle,Chatanika_R,0.026536409,0,KLYUTF15,318,NA
4367,2015,KLYUTF15_0318,middle,Chena_R,6.22045e-4,0,KLYUTF15,318,NA
4368,2015,KLYUTF15_0318,middle,Salcha_R,0.002040573,0,KLYUTF15,318,NA
4369,2015,KLYUTF15_0318,middle,Goodpaster_R,0.006375699,0,KLYUTF15,318,NA
4370,2015,KLYUTF15_0318,middle,Beaver_Ck,0.018320197,0,KLYUTF15,318,NA
4371,2015,KLYUTF15_0318,middle,Chandalar_R,1.27829e-4,0,KLYUTF15,318,NA
4372,2015,KLYUTF15_0318,middle,Sheenjek_R,2.6486e-4,0,KLYUTF15,318,NA
4373,2015,KLYUTF15_0318,middle,Coleen_R,1.86e-6,0,KLYUTF15,318,NA
4374,2015,KLYUTF15_0318,upper,Kandik_R,4.65e-8,0,KLYUTF15,318,NA
4375,2015,KLYUTF15_0318,upper,Chandindu_R,3.57e-7,0,KLYUTF15,318,NA
4376,2015,KLYUTF15_0318,upper,Klondike_R,4.62e-8,0,KLYUTF15,318,NA
4377,2015,KLYUTF15_0318,upper,Porcupine_R,4.37e-6,0,KLYUTF15,318,NA
4378,2015,KLYUTF15_0318,upper,Stewart_R,0.003291032,0,KLYUTF15,318,NA
4379,2015,KLYUTF15_0318,upper,Mayo_R,5.09764e-4,0,KLYUTF15,318,NA
4380,2015,KLYUTF15_0318,upper,Pelly_R,1.22e-5,0,KLYUTF15,318,NA
4381,2015,KLYUTF15_0318,upper,Blind_CK,8.10331e-4,0,KLYUTF15,318,NA
4382,2015,KLYUTF15_0318,upper,Tincup_Creek,9.03e-7,0,KLYUTF15,318,NA
4383,2015,KLYUTF15_0318,upper,Yukon_R_Mainstem,2.06e-6,0,KLYUTF15,318,NA
4384,2015,KLYUTF15_0318,upper,Tatchun_CK,1.27439e-4,0,KLYUTF15,318,NA
4385,2015,KLYUTF15_0318,upper,Nordenskiold_R,1.22e-5,0,KLYUTF15,318,NA
4386,2015,KLYUTF15_0318,upper,Little_Salmon_R,1.3e-5,0,KLYUTF15,318,NA
4387,2015,KLYUTF15_0318,upper,Big_Salmon_R,3.08e-7,0,KLYUTF15,318,NA
4388,2015,KLYUTF15_0318,upper,Nisutlin_R,1.19e-6,0,KLYUTF15,318,NA
4389,2015,KLYUTF15_0318,upper,Teslin_R,1.17e-5,0,KLYUTF15,318,NA
4390,2015,KLYUTF15_0318,upper,Morley_R,3.36868e-4,0,KLYUTF15,318,NA
4391,2015,KLYUTF15_0318,upper,Takhini_R,6.13e-8,0,KLYUTF15,318,NA
4392,2015,KLYUTF15_0318,upper,Whitehorse,2.76e-6,0,KLYUTF15,318,NA
4393,2015,KLYUTF15_0325,lower,Andreafsky_R,2.44e-8,0,KLYUTF15,325,NA
4394,2015,KLYUTF15_0325,lower,Anvik_R,7.27e-8,0,KLYUTF15,325,NA
4395,2015,KLYUTF15_0325,lower,Nulato_R,1.27e-8,0,KLYUTF15,325,NA
4396,2015,KLYUTF15_0325,lower,Gisasa_R,9.01e-5,0,KLYUTF15,325,NA
4397,2015,KLYUTF15_0325,lower,Kateel_R,2.73e-5,0,KLYUTF15,325,NA
4398,2015,KLYUTF15_0325,lower,Tozitna_R,9.67e-5,0,KLYUTF15,325,NA
4399,2015,KLYUTF15_0325,middle,S_Fk_Koyukuk_R,5.89e-7,0,KLYUTF15,325,NA
4400,2015,KLYUTF15_0325,middle,Henshaw_Creek,9.2e-8,0,KLYUTF15,325,NA
4401,2015,KLYUTF15_0325,middle,Kantishna_R,1.86e-7,0,KLYUTF15,325,NA
4402,2015,KLYUTF15_0325,middle,Chatanika_R,1.57e-6,0,KLYUTF15,325,NA
4403,2015,KLYUTF15_0325,middle,Chena_R,2.3e-7,0,KLYUTF15,325,NA
4404,2015,KLYUTF15_0325,middle,Salcha_R,1.17e-6,0,KLYUTF15,325,NA
4405,2015,KLYUTF15_0325,middle,Goodpaster_R,5.42e-6,0,KLYUTF15,325,NA
4406,2015,KLYUTF15_0325,middle,Beaver_Ck,0.001123814,0,KLYUTF15,325,NA
4407,2015,KLYUTF15_0325,middle,Chandalar_R,4.95e-6,0,KLYUTF15,325,NA
4408,2015,KLYUTF15_0325,middle,Sheenjek_R,1.91e-6,0,KLYUTF15,325,NA
4409,2015,KLYUTF15_0325,middle,Coleen_R,1.81e-5,0,KLYUTF15,325,NA
4410,2015,KLYUTF15_0325,upper,Kandik_R,3.86e-6,0,KLYUTF15,325,NA
4411,2015,KLYUTF15_0325,upper,Chandindu_R,2.79e-5,0,KLYUTF15,325,NA
4412,2015,KLYUTF15_0325,upper,Klondike_R,2.19e-5,0,KLYUTF15,325,NA
4413,2015,KLYUTF15_0325,upper,Porcupine_R,2.76781e-4,0,KLYUTF15,325,NA
4414,2015,KLYUTF15_0325,upper,Stewart_R,0.148165864,0,KLYUTF15,325,NA
4415,2015,KLYUTF15_0325,upper,Mayo_R,0.042386122,0,KLYUTF15,325,NA
4416,2015,KLYUTF15_0325,upper,Pelly_R,4.8869e-4,0,KLYUTF15,325,NA
4417,2015,KLYUTF15_0325,upper,Blind_CK,0.01199021,0,KLYUTF15,325,NA
4418,2015,KLYUTF15_0325,upper,Tincup_Creek,1.98675e-4,0,KLYUTF15,325,NA
4419,2015,KLYUTF15_0325,upper,Yukon_R_Mainstem,0.013742646,0,KLYUTF15,325,NA
4420,2015,KLYUTF15_0325,upper,Tatchun_CK,0.043090785,0,KLYUTF15,325,NA
4421,2015,KLYUTF15_0325,upper,Nordenskiold_R,8.86569e-4,0,KLYUTF15,325,NA
4422,2015,KLYUTF15_0325,upper,Little_Salmon_R,0.015160547,0,KLYUTF15,325,NA
4423,2015,KLYUTF15_0325,upper,Big_Salmon_R,6.66092e-4,0,KLYUTF15,325,NA
4424,2015,KLYUTF15_0325,upper,Nisutlin_R,0.012971248,0,KLYUTF15,325,NA
4425,2015,KLYUTF15_0325,upper,Teslin_R,0.038273621,0,KLYUTF15,325,NA
4426,2015,KLYUTF15_0325,upper,Morley_R,0.525795562,0,KLYUTF15,325,NA
4427,2015,KLYUTF15_0325,upper,Takhini_R,0.009056445,0,KLYUTF15,325,NA
4428,2015,KLYUTF15_0325,upper,Whitehorse,0.135424322,0,KLYUTF15,325,NA
4429,2015,KLYUTF15_0326,lower,Andreafsky_R,5.63e-5,0,KLYUTF15,326,NA
4430,2015,KLYUTF15_0326,lower,Anvik_R,0.001606381,0,KLYUTF15,326,NA
4431,2015,KLYUTF15_0326,lower,Nulato_R,6.9721e-4,0,KLYUTF15,326,NA
4432,2015,KLYUTF15_0326,lower,Gisasa_R,0.898207831,0,KLYUTF15,326,NA
4433,2015,KLYUTF15_0326,lower,Kateel_R,0.012848094,0,KLYUTF15,326,NA
4434,2015,KLYUTF15_0326,lower,Tozitna_R,0.057942174,0,KLYUTF15,326,NA
4435,2015,KLYUTF15_0326,middle,S_Fk_Koyukuk_R,2.27e-5,0,KLYUTF15,326,NA
4436,2015,KLYUTF15_0326,middle,Henshaw_Creek,4.46e-8,0,KLYUTF15,326,NA
4437,2015,KLYUTF15_0326,middle,Kantishna_R,1.69917e-4,0,KLYUTF15,326,NA
4438,2015,KLYUTF15_0326,middle,Chatanika_R,7.1e-5,0,KLYUTF15,326,NA
4439,2015,KLYUTF15_0326,middle,Chena_R,7.7e-7,0,KLYUTF15,326,NA
4440,2015,KLYUTF15_0326,middle,Salcha_R,3.45e-6,0,KLYUTF15,326,NA
4441,2015,KLYUTF15_0326,middle,Goodpaster_R,1.31e-5,0,KLYUTF15,326,NA
4442,2015,KLYUTF15_0326,middle,Beaver_Ck,0.00848918,0,KLYUTF15,326,NA
4443,2015,KLYUTF15_0326,middle,Chandalar_R,3.11e-5,0,KLYUTF15,326,NA
4444,2015,KLYUTF15_0326,middle,Sheenjek_R,2.39e-5,0,KLYUTF15,326,NA
4445,2015,KLYUTF15_0326,middle,Coleen_R,6.47e-5,0,KLYUTF15,326,NA
4446,2015,KLYUTF15_0326,upper,Kandik_R,1.65e-5,0,KLYUTF15,326,NA
4447,2015,KLYUTF15_0326,upper,Chandindu_R,1.83e-6,0,KLYUTF15,326,NA
4448,2015,KLYUTF15_0326,upper,Klondike_R,1.67e-6,0,KLYUTF15,326,NA
4449,2015,KLYUTF15_0326,upper,Porcupine_R,1.25e-5,0,KLYUTF15,326,NA
4450,2015,KLYUTF15_0326,upper,Stewart_R,0.003850511,0,KLYUTF15,326,NA
4451,2015,KLYUTF15_0326,upper,Mayo_R,8.15254e-4,0,KLYUTF15,326,NA
4452,2015,KLYUTF15_0326,upper,Pelly_R,1.26e-6,0,KLYUTF15,326,NA
4453,2015,KLYUTF15_0326,upper,Blind_CK,2.41197e-4,0,KLYUTF15,326,NA
4454,2015,KLYUTF15_0326,upper,Tincup_Creek,6.53e-7,0,KLYUTF15,326,NA
4455,2015,KLYUTF15_0326,upper,Yukon_R_Mainstem,3.32989e-4,0,KLYUTF15,326,NA
4456,2015,KLYUTF15_0326,upper,Tatchun_CK,0.002351629,0,KLYUTF15,326,NA
4457,2015,KLYUTF15_0326,upper,Nordenskiold_R,3.42e-6,0,KLYUTF15,326,NA
4458,2015,KLYUTF15_0326,upper,Little_Salmon_R,1.32656e-4,0,KLYUTF15,326,NA
4459,2015,KLYUTF15_0326,upper,Big_Salmon_R,1.47e-6,0,KLYUTF15,326,NA
4460,2015,KLYUTF15_0326,upper,Nisutlin_R,1.80221e-4,0,KLYUTF15,326,NA
4461,2015,KLYUTF15_0326,upper,Teslin_R,2.43542e-4,0,KLYUTF15,326,NA
4462,2015,KLYUTF15_0326,upper,Morley_R,0.00198292,0,KLYUTF15,326,NA
4463,2015,KLYUTF15_0326,upper,Takhini_R,0.008744816,0,KLYUTF15,326,NA
4464,2015,KLYUTF15_0326,upper,Whitehorse,8.37252e-4,0,KLYUTF15,326,NA
4465,2015,KLYUTF15_0327,lower,Andreafsky_R,1.27675e-4,26,KLYUTF15,327,NA
4466,2015,KLYUTF15_0327,lower,Anvik_R,0.001350501,26,KLYUTF15,327,NA
4467,2015,KLYUTF15_0327,lower,Nulato_R,3.1336e-4,26,KLYUTF15,327,NA
4468,2015,KLYUTF15_0327,lower,Gisasa_R,0.254192134,26,KLYUTF15,327,NA
4469,2015,KLYUTF15_0327,lower,Kateel_R,0.024525085,26,KLYUTF15,327,NA
4470,2015,KLYUTF15_0327,lower,Tozitna_R,0.196039069,26,KLYUTF15,327,NA
4471,2015,KLYUTF15_0327,middle,S_Fk_Koyukuk_R,0.001707631,26,KLYUTF15,327,NA
4472,2015,KLYUTF15_0327,middle,Henshaw_Creek,1.84736e-4,26,KLYUTF15,327,NA
4473,2015,KLYUTF15_0327,middle,Kantishna_R,0.002408424,26,KLYUTF15,327,NA
4474,2015,KLYUTF15_0327,middle,Chatanika_R,0.083254213,26,KLYUTF15,327,NA
4475,2015,KLYUTF15_0327,middle,Chena_R,0.003241376,26,KLYUTF15,327,NA
4476,2015,KLYUTF15_0327,middle,Salcha_R,0.014129942,26,KLYUTF15,327,NA
4477,2015,KLYUTF15_0327,middle,Goodpaster_R,0.026839831,26,KLYUTF15,327,NA
4478,2015,KLYUTF15_0327,middle,Beaver_Ck,0.128833449,26,KLYUTF15,327,NA
4479,2015,KLYUTF15_0327,middle,Chandalar_R,0.001292398,26,KLYUTF15,327,NA
4480,2015,KLYUTF15_0327,middle,Sheenjek_R,0.002608433,26,KLYUTF15,327,NA
4481,2015,KLYUTF15_0327,middle,Coleen_R,3.8232e-4,26,KLYUTF15,327,NA
4482,2015,KLYUTF15_0327,upper,Kandik_R,3.14053e-4,26,KLYUTF15,327,NA
4483,2015,KLYUTF15_0327,upper,Chandindu_R,3.86621e-4,26,KLYUTF15,327,NA
4484,2015,KLYUTF15_0327,upper,Klondike_R,2.02879e-4,26,KLYUTF15,327,NA
4485,2015,KLYUTF15_0327,upper,Porcupine_R,2.92797e-4,26,KLYUTF15,327,NA
4486,2015,KLYUTF15_0327,upper,Stewart_R,0.125832685,26,KLYUTF15,327,NA
4487,2015,KLYUTF15_0327,upper,Mayo_R,0.041049058,26,KLYUTF15,327,NA
4488,2015,KLYUTF15_0327,upper,Pelly_R,2.94608e-4,26,KLYUTF15,327,NA
4489,2015,KLYUTF15_0327,upper,Blind_CK,0.005902783,26,KLYUTF15,327,NA
4490,2015,KLYUTF15_0327,upper,Tincup_Creek,2.19191e-4,26,KLYUTF15,327,NA
4491,2015,KLYUTF15_0327,upper,Yukon_R_Mainstem,9.69e-4,26,KLYUTF15,327,NA
4492,2015,KLYUTF15_0327,upper,Tatchun_CK,0.006923826,26,KLYUTF15,327,NA
4493,2015,KLYUTF15_0327,upper,Nordenskiold_R,2.75299e-4,26,KLYUTF15,327,NA
4494,2015,KLYUTF15_0327,upper,Little_Salmon_R,0.002120171,26,KLYUTF15,327,NA
4495,2015,KLYUTF15_0327,upper,Big_Salmon_R,1.1742e-4,26,KLYUTF15,327,NA
4496,2015,KLYUTF15_0327,upper,Nisutlin_R,9.16595e-4,26,KLYUTF15,327,NA
4497,2015,KLYUTF15_0327,upper,Teslin_R,0.003302544,26,KLYUTF15,327,NA
4498,2015,KLYUTF15_0327,upper,Morley_R,0.060356065,26,KLYUTF15,327,NA
4499,2015,KLYUTF15_0327,upper,Takhini_R,0.004706185,26,KLYUTF15,327,NA
4500,2015,KLYUTF15_0327,upper,Whitehorse,0.004387642,26,KLYUTF15,327,NA
4501,2015,KLYUTF15_0327qc,lower,Andreafsky_R,7.31e-5,0,KLYUTF15,327,qc
4502,2015,KLYUTF15_0327qc,lower,Anvik_R,3.80705e-4,0,KLYUTF15,327,qc
4503,2015,KLYUTF15_0327qc,lower,Nulato_R,1.02508e-4,0,KLYUTF15,327,qc
4504,2015,KLYUTF15_0327qc,lower,Gisasa_R,0.102945227,0,KLYUTF15,327,qc
4505,2015,KLYUTF15_0327qc,lower,Kateel_R,0.009757553,0,KLYUTF15,327,qc
4506,2015,KLYUTF15_0327qc,lower,Tozitna_R,0.255816573,0,KLYUTF15,327,qc
4507,2015,KLYUTF15_0327qc,middle,S_Fk_Koyukuk_R,0.002195847,0,KLYUTF15,327,qc
4508,2015,KLYUTF15_0327qc,middle,Henshaw_Creek,8.57e-5,0,KLYUTF15,327,qc
4509,2015,KLYUTF15_0327qc,middle,Kantishna_R,0.003950755,0,KLYUTF15,327,qc
4510,2015,KLYUTF15_0327qc,middle,Chatanika_R,0.392978311,0,KLYUTF15,327,qc
4511,2015,KLYUTF15_0327qc,middle,Chena_R,0.006103183,0,KLYUTF15,327,qc
4512,2015,KLYUTF15_0327qc,middle,Salcha_R,0.032662853,0,KLYUTF15,327,qc
4513,2015,KLYUTF15_0327qc,middle,Goodpaster_R,0.146477922,0,KLYUTF15,327,qc
4514,2015,KLYUTF15_0327qc,middle,Beaver_Ck,0.043365277,0,KLYUTF15,327,qc
4515,2015,KLYUTF15_0327qc,middle,Chandalar_R,5.86357e-4,0,KLYUTF15,327,qc
4516,2015,KLYUTF15_0327qc,middle,Sheenjek_R,9.65085e-4,0,KLYUTF15,327,qc
4517,2015,KLYUTF15_0327qc,middle,Coleen_R,3.25e-6,0,KLYUTF15,327,qc
4518,2015,KLYUTF15_0327qc,upper,Kandik_R,1.25e-6,0,KLYUTF15,327,qc
4519,2015,KLYUTF15_0327qc,upper,Chandindu_R,3.34e-6,0,KLYUTF15,327,qc
4520,2015,KLYUTF15_0327qc,upper,Klondike_R,2.73e-7,0,KLYUTF15,327,qc
4521,2015,KLYUTF15_0327qc,upper,Porcupine_R,6.35e-6,0,KLYUTF15,327,qc
4522,2015,KLYUTF15_0327qc,upper,Stewart_R,5.42115e-4,0,KLYUTF15,327,qc
4523,2015,KLYUTF15_0327qc,upper,Mayo_R,2.11114e-4,0,KLYUTF15,327,qc
4524,2015,KLYUTF15_0327qc,upper,Pelly_R,4.77e-6,0,KLYUTF15,327,qc
4525,2015,KLYUTF15_0327qc,upper,Blind_CK,9.01e-5,0,KLYUTF15,327,qc
4526,2015,KLYUTF15_0327qc,upper,Tincup_Creek,6e-7,0,KLYUTF15,327,qc
4527,2015,KLYUTF15_0327qc,upper,Yukon_R_Mainstem,8.15e-6,0,KLYUTF15,327,qc
4528,2015,KLYUTF15_0327qc,upper,Tatchun_CK,3.28484e-4,0,KLYUTF15,327,qc
4529,2015,KLYUTF15_0327qc,upper,Nordenskiold_R,7.96e-6,0,KLYUTF15,327,qc
4530,2015,KLYUTF15_0327qc,upper,Little_Salmon_R,2.2e-5,0,KLYUTF15,327,qc
4531,2015,KLYUTF15_0327qc,upper,Big_Salmon_R,2.22e-7,0,KLYUTF15,327,qc
4532,2015,KLYUTF15_0327qc,upper,Nisutlin_R,4.09e-7,0,KLYUTF15,327,qc
4533,2015,KLYUTF15_0327qc,upper,Teslin_R,1.12901e-4,0,KLYUTF15,327,qc
4534,2015,KLYUTF15_0327qc,upper,Morley_R,2.03208e-4,0,KLYUTF15,327,qc
4535,2015,KLYUTF15_0327qc,upper,Takhini_R,1.64e-7,0,KLYUTF15,327,qc
4536,2015,KLYUTF15_0327qc,upper,Whitehorse,6.4e-6,0,KLYUTF15,327,qc
4537,2015,KLYUTF15_0331,lower,Andreafsky_R,6.25e-5,0,KLYUTF15,331,NA
4538,2015,KLYUTF15_0331,lower,Anvik_R,2.66752e-4,0,KLYUTF15,331,NA
4539,2015,KLYUTF15_0331,lower,Nulato_R,8.04e-5,0,KLYUTF15,331,NA
4540,2015,KLYUTF15_0331,lower,Gisasa_R,0.580645618,0,KLYUTF15,331,NA
4541,2015,KLYUTF15_0331,lower,Kateel_R,0.013802654,0,KLYUTF15,331,NA
4542,2015,KLYUTF15_0331,lower,Tozitna_R,0.075608995,0,KLYUTF15,331,NA
4543,2015,KLYUTF15_0331,middle,S_Fk_Koyukuk_R,0.005016421,0,KLYUTF15,331,NA
4544,2015,KLYUTF15_0331,middle,Henshaw_Creek,1.27e-5,0,KLYUTF15,331,NA
4545,2015,KLYUTF15_0331,middle,Kantishna_R,0.009620485,0,KLYUTF15,331,NA
4546,2015,KLYUTF15_0331,middle,Chatanika_R,0.011034897,0,KLYUTF15,331,NA
4547,2015,KLYUTF15_0331,middle,Chena_R,8.42768e-4,0,KLYUTF15,331,NA
4548,2015,KLYUTF15_0331,middle,Salcha_R,0.003196129,0,KLYUTF15,331,NA
4549,2015,KLYUTF15_0331,middle,Goodpaster_R,0.010123415,0,KLYUTF15,331,NA
4550,2015,KLYUTF15_0331,middle,Beaver_Ck,0.278059547,0,KLYUTF15,331,NA
4551,2015,KLYUTF15_0331,middle,Chandalar_R,0.003962441,0,KLYUTF15,331,NA
4552,2015,KLYUTF15_0331,middle,Sheenjek_R,0.003793907,0,KLYUTF15,331,NA
4553,2015,KLYUTF15_0331,middle,Coleen_R,6.27155e-4,0,KLYUTF15,331,NA
4554,2015,KLYUTF15_0331,upper,Kandik_R,1.94e-6,0,KLYUTF15,331,NA
4555,2015,KLYUTF15_0331,upper,Chandindu_R,2.36e-6,0,KLYUTF15,331,NA
4556,2015,KLYUTF15_0331,upper,Klondike_R,4.17e-7,0,KLYUTF15,331,NA
4557,2015,KLYUTF15_0331,upper,Porcupine_R,9.89e-6,0,KLYUTF15,331,NA
4558,2015,KLYUTF15_0331,upper,Stewart_R,0.002192002,0,KLYUTF15,331,NA
4559,2015,KLYUTF15_0331,upper,Mayo_R,5.05417e-4,0,KLYUTF15,331,NA
4560,2015,KLYUTF15_0331,upper,Pelly_R,1.2e-5,0,KLYUTF15,331,NA
4561,2015,KLYUTF15_0331,upper,Blind_CK,2.03666e-4,0,KLYUTF15,331,NA
4562,2015,KLYUTF15_0331,upper,Tincup_Creek,1.14923e-4,0,KLYUTF15,331,NA
4563,2015,KLYUTF15_0331,upper,Yukon_R_Mainstem,9.06e-6,0,KLYUTF15,331,NA
4564,2015,KLYUTF15_0331,upper,Tatchun_CK,2.64e-5,0,KLYUTF15,331,NA
4565,2015,KLYUTF15_0331,upper,Nordenskiold_R,7.38e-6,0,KLYUTF15,331,NA
4566,2015,KLYUTF15_0331,upper,Little_Salmon_R,9.79e-6,0,KLYUTF15,331,NA
4567,2015,KLYUTF15_0331,upper,Big_Salmon_R,1.06e-7,0,KLYUTF15,331,NA
4568,2015,KLYUTF15_0331,upper,Nisutlin_R,2.91e-8,0,KLYUTF15,331,NA
4569,2015,KLYUTF15_0331,upper,Teslin_R,1.2e-5,0,KLYUTF15,331,NA
4570,2015,KLYUTF15_0331,upper,Morley_R,1.79e-5,0,KLYUTF15,331,NA
4571,2015,KLYUTF15_0331,upper,Takhini_R,2.49e-5,0,KLYUTF15,331,NA
4572,2015,KLYUTF15_0331,upper,Whitehorse,9.29e-5,0,KLYUTF15,331,NA
4573,2015,KLYUTF15_0332,lower,Andreafsky_R,8.86e-5,0,KLYUTF15,332,NA
4574,2015,KLYUTF15_0332,lower,Anvik_R,7.5971e-4,0,KLYUTF15,332,NA
4575,2015,KLYUTF15_0332,lower,Nulato_R,2.03443e-4,0,KLYUTF15,332,NA
4576,2015,KLYUTF15_0332,lower,Gisasa_R,0.111251054,0,KLYUTF15,332,NA
4577,2015,KLYUTF15_0332,lower,Kateel_R,0.007088755,0,KLYUTF15,332,NA
4578,2015,KLYUTF15_0332,lower,Tozitna_R,0.418039032,0,KLYUTF15,332,NA
4579,2015,KLYUTF15_0332,middle,S_Fk_Koyukuk_R,0.00772697,0,KLYUTF15,332,NA
4580,2015,KLYUTF15_0332,middle,Henshaw_Creek,0.001920366,0,KLYUTF15,332,NA
4581,2015,KLYUTF15_0332,middle,Kantishna_R,4.18102e-4,0,KLYUTF15,332,NA
4582,2015,KLYUTF15_0332,middle,Chatanika_R,0.103558845,0,KLYUTF15,332,NA
4583,2015,KLYUTF15_0332,middle,Chena_R,0.003132232,0,KLYUTF15,332,NA
4584,2015,KLYUTF15_0332,middle,Salcha_R,0.014502193,0,KLYUTF15,332,NA
4585,2015,KLYUTF15_0332,middle,Goodpaster_R,0.040669764,0,KLYUTF15,332,NA
4586,2015,KLYUTF15_0332,middle,Beaver_Ck,0.285903118,0,KLYUTF15,332,NA
4587,2015,KLYUTF15_0332,middle,Chandalar_R,6.9196e-4,0,KLYUTF15,332,NA
4588,2015,KLYUTF15_0332,middle,Sheenjek_R,3.71247e-4,0,KLYUTF15,332,NA
4589,2015,KLYUTF15_0332,middle,Coleen_R,1.85e-5,0,KLYUTF15,332,NA
4590,2015,KLYUTF15_0332,upper,Kandik_R,2.46871e-4,0,KLYUTF15,332,NA
4591,2015,KLYUTF15_0332,upper,Chandindu_R,4.49e-5,0,KLYUTF15,332,NA
4592,2015,KLYUTF15_0332,upper,Klondike_R,1.75531e-4,0,KLYUTF15,332,NA
4593,2015,KLYUTF15_0332,upper,Porcupine_R,7.76e-6,0,KLYUTF15,332,NA
4594,2015,KLYUTF15_0332,upper,Stewart_R,0.0028893119999999998,0,KLYUTF15,332,NA
4595,2015,KLYUTF15_0332,upper,Mayo_R,1.51964e-4,0,KLYUTF15,332,NA
4596,2015,KLYUTF15_0332,upper,Pelly_R,1.31e-5,0,KLYUTF15,332,NA
4597,2015,KLYUTF15_0332,upper,Blind_CK,4.28e-5,0,KLYUTF15,332,NA
4598,2015,KLYUTF15_0332,upper,Tincup_Creek,7.9e-10,0,KLYUTF15,332,NA
4599,2015,KLYUTF15_0332,upper,Yukon_R_Mainstem,2.53e-6,0,KLYUTF15,332,NA
4600,2015,KLYUTF15_0332,upper,Tatchun_CK,1.1e-5,0,KLYUTF15,332,NA
4601,2015,KLYUTF15_0332,upper,Nordenskiold_R,2.61e-7,0,KLYUTF15,332,NA
4602,2015,KLYUTF15_0332,upper,Little_Salmon_R,1.47e-5,0,KLYUTF15,332,NA
4603,2015,KLYUTF15_0332,upper,Big_Salmon_R,7.84e-7,0,KLYUTF15,332,NA
4604,2015,KLYUTF15_0332,upper,Nisutlin_R,9.28e-8,0,KLYUTF15,332,NA
4605,2015,KLYUTF15_0332,upper,Teslin_R,9.21e-6,0,KLYUTF15,332,NA
