focal_reach,stream_order,Year_2015,Year_2016,Year_2018,Year_2021
3900,4,0,0,0,0
3914,4,0,0,0,0
3921,4,0,0,0,0
3922,4,0,0,0,0
3943,4,0,0,0,0
4002,4,0,0,0,0
4054,4,0,0,0,0
4070,4,0,0,0,0
4074,4,0,0,0,0
4099,4,0,0,0,0
4114,4,0,0,0,0
4117,4,0,0,0,0
4122,4,0,0,0,0
4125,4,0,0,0,0
4149,4,0,0,0,0
4152,4,0,0,0,0
4156,4,0,0,0,0
4180,4,0,0,0,0
4197,4,0,0,0,0
4200,4,0,0,0,0
4213,4,0,0,0,0
4241,4,0,0,0,0
4272,4,0,0,0,0
4278,4,0,0,0,0
4282,4,0,0,0,0
4293,4,0,0,0,0
4303,4,0,0,0,0
4323,4,0,0,0,0
4342,4,0,0,0,0
4374,4,355.1251646865534,209.89904874480223,238.22052550080144,148.48258534437161
4385,4,0,0,0,0
4397,4,0,0,0,0
4399,4,0,0,0,0
4407,4,0,0,0,0
4408,4,0,0,0,0
4435,4,0,0,0,0
4477,4,0,0,0,0
4501,4,66.55061677559029,49.33211089561512,19.32867683132953,31.85814066617713
4512,4,0,0,0,0
4523,4,0,0,0,0
4530,4,0,0,0,0
4547,4,0,0,0,0
4550,4,0,0,0,0
4556,4,0,0,0,0
4571,4,0,0,0,0
4573,4,0,0,0,0
4583,4,0,0,0,0
4592,4,427.226478263794,227.3830250124234,295.4031699718045,166.15539998620238
4630,4,347.73206286955275,194.6099193808343,233.89777548154672,145.32473033219077
4631,4,0,0,0,0
4632,4,0,0,0,0
4695,4,0,0,0,0
4701,4,0,0,0,0
4720,4,0,0,0,0
4733,4,48.23318066443402,4.778819040624604,50.45331183739592,3.9696448706278
4737,4,0,0,0,0
4739,4,0,0,0,0
4783,4,0,0,0,0
4810,4,0,0,0,0
4823,4,0,0,0,0
4825,4,0,0,0,0
4861,4,0,0,0,0
4876,4,0,0,0,0
4884,4,0,0,0,0
4904,4,120.8411590069702,73.81134931667238,33.337513630973596,48.7053281092492
4913,4,0,0,0,0
4916,4,0,0,0,0
4982,4,0,0,0,0
5008,4,0,0,0,0
5042,4,0,0,0,0
5062,4,0,0,0,0
5073,4,0,0,0,0
5094,4,0,0,0,0
5112,4,0,0,0,0
5128,4,0,0,0,0
5132,4,0,0,0,0
5148,4,0,0,0,0
5151,4,0,0,0,0
5155,4,0,0,0,0
5167,4,0,0,0,0
5172,4,0,0,0,0
5178,4,0,0,0,0
5198,4,0,0,0,0
5207,4,0,0,0,0
5230,4,0,0,0,0
5236,4,0,0,0,0
5273,4,0,0,0,0
5275,4,0,0,0,0
5310,4,0,0,0,0
5359,4,0,0,0,0
5362,4,0,0,0,0
5366,4,0,0,0,0
5398,4,0,0,0,0
5400,4,0,0,0,0
5430,4,0,0,0,0
5485,4,0,0,0,0
5488,4,0,0,0,0
5498,4,0,0,0,0
5502,4,0,0,0,0
5505,4,0,0,0,0
5523,4,0,0,0,0
5531,4,0,0,0,0
5548,4,0,0,0,0
5556,4,0,0,0,0
5563,4,0,0,0,0
5587,4,0,0,0,0
5599,4,0,0,0,0
5605,4,0,0,0,0
5619,4,0,0,0,0
5642,4,0,0,0,0
5644,4,0,0,0,0
5659,4,0,0,0,0
5662,4,0,0,0,0
5729,4,0,0,0,0
5733,4,0,0,0,0
5777,4,0,0,0,0
5798,4,0,0,0,0
5808,4,0,0,0,0
5809,4,0,0,0,0
5823,4,0,0,0,0
5826,4,0,0,0,0
5845,4,0,0,0,0
5856,4,0,0,0,0
5865,4,0,0,0,0
5872,4,0,0,0,0
5892,4,0,0,0,0
5903,4,0,0,0,0
5907,4,0,0,0,0
5914,4,0,0,0,0
5929,4,0,0,0,0
5944,4,0,0,0,0
5973,4,0,0,0,0
5975,4,0,0,0,0
5979,4,0,0,0,0
5997,4,0,0,0,0
6003,4,0,0,0,0
6007,4,0,0,0,0
6019,4,0,0,0,0
6030,4,0,0,0,0
6049,4,0,0,0,0
6076,4,0,0,0,0
6081,4,191.064669943552,439.59439607408024,411.82598442073834,287.2466315519262
6103,4,0,0,0,0
6125,4,0,0,0,0
6126,4,0,0,0,0
6129,4,0,0,0,0
6131,4,0,0,0,0
6139,4,0,0,0,0
6143,4,0,0,0,0
6153,4,0,0,0,0
6185,4,0,0,0,0
6186,4,313.58757211460164,180.00776155295387,217.99707826972707,131.74968314888832
6195,4,0,0,0,0
6201,4,0,0,0,0
6208,4,0,0,0,0
6230,4,0,0,0,0
6238,4,0,0,0,0
6290,4,0,0,0,0
6297,4,0,0,0,0
6301,4,0,0,0,0
6346,4,0,0,0,0
6347,4,0,0,0,0
6370,4,0,0,0,0
6377,4,0,0,0,0
6382,4,0,0,0,0
6416,4,0,0,0,0
6429,4,0,0,0,0
6432,4,0,0,0,0
6515,4,0,0,0,0
6522,4,0,0,0,0
6524,4,0,0,0,0
6543,4,0,0,0,0
6544,4,0,0,0,0
6546,4,0,0,0,0
6559,4,0,0,0,0
6601,4,0,0,0,0
6607,4,0,0,0,0
6612,4,0,0,0,0
6635,4,0,0,0,0
6664,4,0,0,0,0
6707,4,0,0,0,0
6717,4,0,0,0,0
6757,4,0,0,0,0
6766,4,0,0,0,0
6812,4,0,0,0,0
6841,4,0,0,0,0
6855,4,0,0,0,0
6857,4,0,0,0,0
6880,4,0,0,0,0
6910,4,0,0,0,0
6924,4,0,0,0,0
6968,4,0,0,0,0
6981,4,0,0,0,0
7000,4,0,0,0,0
7057,4,0,0,0,0
7070,4,0,0,0,0
7072,4,0,0,0,0
7096,4,0,0,0,0
7107,4,0,0,0,0
7125,4,0,0,0,0
7128,4,0,0,0,0
7129,4,0,0,0,0
7133,4,332.6450276642116,170.9887711502604,229.2786543667911,141.8184633505495
7134,4,0,0,0,0
7149,4,0,0,0,0
7154,4,0,0,0,0
7155,4,0,0,0,0
7227,4,0,0,0,0
7237,4,0,0,0,0
7263,4,0,0,0,0
7278,4,0,0,0,0
7285,4,0,0,0,0
7300,4,0,0,0,0
7302,4,0,0,0,0
7303,4,0,0,0,0
7304,4,0,0,0,0
7305,4,0,0,0,0
7352,4,0,0,0,0
7369,4,0,0,0,0
7383,4,0,0,0,0
7403,4,0,0,0,0
7425,4,0,0,0,0
7433,4,0,0,0,0
7456,4,0,0,0,0
7461,4,0,0,0,0
7483,4,0,0,0,0
7500,4,0,0,0,0
7518,4,0,0,0,0
7539,4,0,0,0,0
7544,4,0,0,0,0
7545,4,0,0,0,0
7578,4,0,0,0,0
7594,4,0,0,0,0
7607,4,0,0,0,0
7610,4,0,0,0,0
7619,4,0,0,0,0
7634,4,0,0,0,0
7671,4,0,0,0,0
7681,4,0,0,0,0
7718,4,0,0,0,0
7734,4,29.55025055271282,36.365965643220086,43.329822547623955,47.89724936851215
7748,4,14.225168718214176,10.242310833425185,32.300329373607184,25.149327903084743
7774,4,0,0,0,0
7780,4,0,0,0,0
7788,4,0,0,0,0
7803,4,0,0,0,0
7809,4,0,0,0,0
7814,4,0,0,0,0
7819,4,0,0,0,0
7829,4,0,0,0,0
7837,4,0,0,0,0
7856,4,0,0,0,0
7890,4,0,0,0,0
7915,4,0,0,0,0
7918,4,0,0,0,0
7939,4,0,0,0,0
7955,4,0,0,0,0
7983,4,0,0,0,0
8003,4,0,0,0,0
8035,4,0,0,0,0
8059,4,0,0,0,0
8076,4,0,0,0,0
8098,4,0,0,0,0
8100,4,0,0,0,0
8101,4,0,0,0,0
8111,4,0,0,0,0
8140,4,0,0,0,0
8188,4,4.892869354751599,16.262965026324267,19.69851598312696,6.923343048663466
8195,4,0,0,0,0
8232,4,0,0,0,0
8258,4,0,0,0,0
8275,4,105.86664579359936,257.9088346450791,235.3650980291756,166.73382257429168
8278,4,0,0,0,0
8351,4,20.673315009486007,4.542374440418577,32.9044676226021,3.735042329391744
8353,4,0,0,0,0
8391,4,0,0,0,0
8435,4,0,0,0,0
8462,4,16.459097724791217,29.925771137661947,59.152010019491755,55.458002304268824
8489,4,104.0445579728363,253.73621174168323,231.3308707097917,158.72859533255792
8527,4,0,0,0,0
8548,4,0,0,0,0
8574,4,0,0,0,0
8612,4,0,0,0,0
8700,4,0,0,0,0
8714,4,0,0,0,0
8764,4,0,0,0,0
8784,4,0,0,0,0
8792,4,0,0,0,0
8800,4,0,0,0,0
8830,4,0,0,0,0
8835,4,0,0,0,0
8874,4,0,0,0,0
8876,4,4.211077637957953,0,0,0
8878,4,0,0,0,0
8887,4,0,0,0,0
8895,4,0,0,0,0
8919,4,0,0,0,0
8935,4,0,0,0,0
8950,4,0,0,0,0
8990,4,0,0,0,0
9031,4,0,0,0,0
9061,4,0,0,0,0
9067,4,0,0,0,0
9078,4,0,0,0,0
9127,4,324.40734256744486,201.3539697323785,214.82475641414084,140.33175367589232
9143,4,0,0,0,0
9213,4,0,0,0,0
9263,4,0,0,0,0
9286,4,0,0,0,0
9294,4,0,0,0,0
9345,4,0,0,0,0
9362,4,0,0,0,0
9395,4,0,0,0,0
9428,4,0,0,0,0
9560,4,0,0,0,0
9577,4,0,0,0,0
9613,4,0,0,0,0
9623,4,0,0,0,0
9640,4,0,0,0,0
9648,4,0,0,0,0
9678,4,0,0,0,0
9692,4,0,0,0,0
9743,4,0,0,0,0
9779,4,0,0,0,0
9828,4,0,0,0,0
9849,4,0,0,0,0
9861,4,0,0,0,0
9914,4,0,0,0,0
9971,4,0,0,0,0
9992,4,0,0,0,0
10001,4,0,0,0,0
10043,4,0,0,0,0
10068,4,0,0,0,0
10088,4,0,0,0,0
10111,4,0,0,0,0
10200,4,0,0,0,0
10224,4,0,0,0,0
10267,4,0,0,0,0
10283,4,0,0,0,0
10300,4,0,0,0,0
10315,4,679.0402046478484,550.0131279150004,1054.3772860880292,1167.870593111936
10354,4,0,0,0,0
10355,4,0,0,0,0
10401,4,0,0,0,0
10441,4,0,0,0,0
10490,4,0,0,0,0
10613,4,0,0,0,0
10633,4,0,0,0,0
10643,4,0,0,0,0
10657,4,0,0,0,0
10660,4,0,0,0,0
10671,4,0,0,0,0
10672,4,0,0,0,0
10719,4,0,0,0,0
10753,4,0,0,0,0
10796,4,0,0,0,0
10840,4,0,0,0,0
10880,4,0,0,0,0
10902,4,0,0,0,0
10911,4,0,0,0,0
10941,4,0,0,0,0
10948,4,0,5.298960870127969,0,0
10956,4,0,0,0,0
11017,4,0,0,0,0
11071,4,0,0,0,0
11097,4,0,0,0,0
11109,4,0,0,0,0
11117,4,0,0,0,0
11146,4,0,0,0,0
11193,4,0,0,0,0
11212,4,0,0,0,0
11305,4,0,0,0,0
11336,4,97.91186821074103,146.71590267203686,113.60535750993569,22.232902667985147
11341,4,0,0,0,0
11356,4,0,0,0,0
11373,4,0,0,0,0
11374,4,0,0,0,0
11380,4,0,0,0,0
11397,4,0,0,0,0
11409,4,0,0,0,0
11425,4,0,0,0,0
11432,4,0,0,0,0
11437,4,0,0,0,0
11462,4,0,0,0,0
11480,4,0,0,0,0
11493,4,0,0,0,0
11513,4,0,0,0,0
11631,4,0,0,0,0
11649,4,0,0,0,0
11695,4,0,0,0,0
11701,4,0,0,0,0
11718,4,0,0,0,0
11731,4,0,0,0,0
11836,4,0,0,0,0
11848,4,0,0,0,0
11881,4,621.2359773276618,327.62274150976316,458.29951210780644,254.87957810808692
11998,4,0,0,0,0
12007,4,0,0,0,0
12147,4,0,0,0,0
12167,4,34.56168099328322,77.72276042158629,43.50633346580743,109.57078606158214
12226,4,0,0,0,0
12229,4,0,0,0,0
12235,4,0,0,0,0
12369,4,0,0,0,0
12392,4,0,0,0,0
12397,4,0,0,0,0
12413,4,0,0,0,0
12537,4,0,0,0,0
12609,4,0,0,0,0
12632,4,0,0,0,0
12682,4,0,0,0,0
12717,4,0,0,0,0
12718,4,0,0,0,0
12762,4,0,0,0,0
12773,4,0,0,0,0
12774,4,0,0,0,0
12786,4,0,0,0,0
12789,4,0,0,0,0
12809,4,0,0,0,0
12838,4,0,0,0,0
12894,4,0,0,0,0
12908,4,0,0,0,0
12927,4,0,0,0,0
12967,4,0,0,0,0
12983,4,0,0,0,0
13040,4,0,0,0,0
13050,4,0,0,0,0
13067,4,0,0,0,0
13088,4,0,0,0,0
13100,4,0,0,0,0
13124,4,0,0,0,0
13134,4,0,0,0,0
13153,4,15.66481009295157,59.594194580017174,45.79307708570669,38.7492417238736
13165,4,0,0,0,0
13169,4,0,280.4856005978182,122.23096116686588,18.25826160802467
13234,4,0,0,0,0
13257,4,26.02863436987689,35.557320179601135,35.24483947079982,35.523882440924794
13290,4,1481.2390999200347,753.6179360949079,1063.7743334622705,563.551450741274
13351,4,0,0,0,0
13361,4,0,0,0,0
13371,4,0,0,0,0
13404,4,0,0,0,0
13437,4,0,0,0,0
13443,4,0,0,0,0
13487,4,0,0,0,0
13488,4,0,0,0,0
13501,4,0,0,0,0
13511,4,0,0,0,0
13542,4,0,0,0,0
13570,4,0,0,0,0
13581,4,0,0,0,0
13582,4,0,0,0,0
13589,4,0,0,0,0
13615,4,0,0,0,0
13654,4,0,0,0,0
13658,4,0,0,0,0
13683,4,0,0,0,0
13687,4,0,0,0,0
13695,4,0,0,0,0
13711,4,0,0,0,0
13719,4,0,0,0,0
13740,4,25.57751912102209,0,12.826055514399044,0
13772,4,0,0,0,0
13797,4,0,0,0,0
13806,4,0,0,0,0
13809,4,0,0,0,0
13850,4,0,0,0,0
13858,4,0,0,0,0
13888,4,0,0,0,0
13890,4,0,0,0,0
13902,4,0,0,0,0
13910,4,0,0,0,0
13919,4,0,0,0,0
13962,4,0,0,0,0
14001,4,0,0,0,0
14016,4,0,0,0,0
14021,4,0,0,0,0
14024,4,0,0,0,0
14034,4,0,0,0,0
14050,4,0,0,0,0
14092,4,0,0,0,0
14098,4,0,0,0,0
14107,4,0,0,0,0
14131,4,0,0,0,0
14163,4,0,0,0,0
14174,4,0,0,0,0
14191,4,0,0,0,0
14235,4,0,0,0,0
14246,4,0,0,0,0
14255,4,0,0,0,0
14257,4,0,0,0,0
14265,4,0,0,0,0
14303,4,0,0,0,0
14361,4,0,0,0,0
14376,4,0,0,0,0
14406,4,0,0,0,0
14426,4,0,0,0,0
14483,4,0,0,0,0
14487,4,45.131350536818076,65.91737375703633,59.6756984623674,3.76168108455355
14504,4,54.229785725875885,62.31471942822368,114.12146275372044,115.65942844958312
14507,4,0,0,0,0
14509,4,0,0,0,0
14520,4,0,0,0,0
14525,4,0,0,0,0
14527,4,0,0,0,0
14549,4,0,0,0,0
14577,4,0,0,0,0
14578,4,0,0,0,0
14585,4,0,0,0,0
14599,4,0,0,0,0
14602,4,0,0,0,0
14610,4,43.35913026614949,4.4168788276770226,48.834660035036386,3.822126365258707
14611,4,0,0,0,0
14618,4,0,0,0,0
14634,4,0,0,0,0
14639,4,0,0,0,0
14661,4,0,0,0,0
14666,4,0,0,0,0
14668,4,0,0,0,0
14700,4,0,0,0,0
14708,4,0,0,0,0
14715,4,0,0,0,0
14717,4,0,0,0,0
14722,4,0,0,0,0
14741,4,0,0,0,0
14752,4,0,0,0,0
14765,4,124.86830509944818,155.54376122315,122.72260506445119,20.45179422547691
14770,4,0,0,0,0
14771,4,0,0,0,0
14789,4,0,0,0,0
14817,4,0,0,0,0
14830,4,0,0,0,0
14832,4,0,0,0,0
14845,4,0,0,0,0
14847,4,0,0,0,0
14854,4,0,0,0,0
14858,4,0,0,0,0
14862,4,0,0,0,0
14888,4,0,0,0,0
14935,4,0,0,0,0
14939,4,0,0,0,0
14943,4,0,0,0,0
14958,4,0,0,0,0
14961,4,0,0,0,0
14980,4,0,0,0,0
14988,4,0,0,0,0
14994,4,0,0,0,0
15000,4,0,0,0,0
15003,4,0,0,0,0
15016,4,0,0,0,0
15024,4,0,0,0,0
15061,4,0,0,0,0
15079,4,0,0,0,0
15081,4,0,0,0,0
15085,4,0,0,0,0
15091,4,0,0,0,0
15110,4,0,0,0,0
15117,4,0,0,0,0
15121,4,0,0,0,0
15126,4,0,0,0,0
15145,4,0,0,0,0
15148,4,25.311725292362624,17.538762160996857,38.99921874782351,52.09471652072569
15152,4,0,0,0,0
15153,4,0,0,0,0
15164,4,0,0,0,0
15169,4,0,0,0,0
15170,4,0,0,0,0
15171,4,0,0,0,0
15173,4,0,0,0,0
15182,4,0,0,0,0
15186,4,0,0,0,0
15188,4,0,0,0,0
15189,4,0,0,0,0
15202,4,0,0,0,0
15203,4,0,0,0,0
15223,4,0,0,0,0
15226,4,0,0,0,0
15229,4,0,0,0,0
15239,4,0,0,0,0
15243,4,0,0,0,0
15264,4,0,0,0,0
15265,4,0,0,0,0
15270,4,0,0,0,0
15291,4,0,0,0,0
15299,4,0,0,0,0
15339,4,0,0,0,0
15343,4,0,0,0,0
15344,4,0,0,0,0
15347,4,0,0,0,0
15360,4,102.09304719392976,57.630073571142496,105.97629875465525,29.064589568486316
15375,4,0,0,0,0
15419,4,0,0,0,0
15424,4,0,0,0,0
15436,4,0,0,0,0
15445,4,0,0,0,0
15452,4,0,0,0,0
15453,4,0,0,0,0
15469,4,0,0,0,0
15481,4,0,0,0,0
15485,4,0,0,0,0
15489,4,0,0,0,0
15495,4,0,0,0,0
15499,4,0,0,0,0
15505,4,0,0,0,0
15509,4,0,0,0,0
15525,4,0,0,0,0
15540,4,0,0,0,0
15544,4,0,0,0,0
15547,4,0,0,0,0
15557,4,0,0,0,0
15559,4,0,0,0,0
15591,4,0,0,0,0
15592,4,0,0,0,0
15594,4,0,0,0,0
15606,4,0,0,0,0
15621,4,0,0,0,0
15622,4,0,0,0,0
15635,4,0,0,0,0
15638,4,0,0,0,0
15643,4,0,0,0,0
15649,4,0,0,0,0
15655,4,0,0,0,0
15666,4,0,0,0,0
15686,4,0,0,0,0
15687,4,0,0,0,0
15706,4,0,0,0,0
15716,4,0,0,0,0
15717,4,0,0,0,0
15719,4,0,0,0,0
15736,4,0,0,0,0
15738,4,0,0,0,0
15745,4,0,0,0,0
15751,4,0,0,0,0
15761,4,0,0,0,0
15774,4,0,0,0,0
15779,4,0,0,0,0
15785,4,0,0,0,0
15793,4,0,0,0,0
15811,4,0,0,0,0
15814,4,0,0,0,0
15815,4,0,0,0,0
15817,4,0,0,0,0
15818,4,0,0,0,0
15823,4,0,0,0,0
15835,4,0,0,0,0
15838,4,0,0,0,0
15846,4,0,0,0,0
15850,4,0,0,0,0
15858,4,0,0,0,0
15869,4,0,0,0,0
15882,4,0,0,0,0
15892,4,0,0,0,0
15919,4,0,0,0,0
15928,4,0,0,0,0
15936,4,0,0,0,0
15938,4,0,0,0,0
15947,4,0,0,0,0
15951,4,0,0,0,0
15953,4,0,0,0,0
15964,4,0,0,0,0
15972,4,0,0,0,0
15981,4,0,0,0,0
15997,4,0,0,0,0
16033,4,0,0,0,0
16039,4,0,0,0,0
16066,4,0,0,0,0
16076,4,0,0,0,0
16092,4,0,0,0,0
16094,4,0,0,0,0
16105,4,0,0,0,0
16120,4,0,0,0,0
16122,4,0,0,0,0
16124,4,0,0,0,0
16126,4,0,0,0,0
16127,4,0,0,0,0
16156,4,0,0,0,0
16173,4,0,0,0,0
16182,4,0,0,0,0
16191,4,0,0,0,0
16198,4,0,0,0,0
16213,4,0,0,0,0
16225,4,0,0,0,0
16227,4,0,0,0,0
16228,4,0,0,0,0
16231,4,0,0,0,0
16239,4,0,0,0,0
16245,4,0,0,0,0
16262,4,0,0,0,0
16301,4,0,0,0,0
16303,4,0,0,0,0
16312,4,70.69795129363158,198.5703861926965,120.40246538712024,58.09385165263348
16317,4,0,0,0,0
16320,4,0,0,0,0
16322,4,0,0,0,0
16323,4,0,0,0,0
16363,4,0,0,0,0
16395,4,0,0,0,0
16396,4,0,0,0,0
16404,4,0,0,0,0
16413,4,0,0,0,0
16420,4,0,0,0,0
16421,4,70.06756421636011,196.8652579249885,113.82040656540173,57.376561501103794
16432,4,0,0,0,0
16439,4,59.26260923453374,174.61447215296255,94.81439285129944,20.64341151765877
16444,4,0,0,0,0
16449,4,0,0,0,0
16463,4,0,0,0,0
16466,4,0,0,0,0
16484,4,0,0,0,0
16490,4,0,0,0,0
16491,4,0,0,0,0
16497,4,0,0,0,0
16503,4,110.6112175869284,269.77216894219237,160.28338048383594,177.6475328018102
16506,4,0,0,0,0
16511,4,0,0,0,0
16512,4,0,0,0,0
16547,4,0,0,0,0
16552,4,0,0,0,0
16560,4,0,0,0,0
16597,4,0,0,0,0
16600,4,0,0,0,0
16617,4,0,0,0,0
16645,4,0,0,0,0
16664,4,0,0,0,0
16667,4,0,0,0,0
16673,4,0,0,0,0
16680,4,0,0,0,0
16687,4,0,0,0,0
16702,4,0,0,0,0
16711,4,31.961586485441305,82.31391016706577,46.775133452262445,0
16725,4,0,0,0,0
16738,4,0,0,0,0
16748,4,0,0,0,0
16757,4,0,0,0,0
16763,4,66.98582170738246,192.69234878073183,112.9443452072983,51.52808456144498
16765,4,0,0,0,0
16780,4,0,0,0,0
16797,4,0,0,0,0
16800,4,0,0,0,0
16831,4,0,0,0,0
16837,4,0,0,0,0
16866,4,0,0,0,0
16869,4,0,0,0,0
16870,4,0,0,0,0
16898,4,0,0,0,0
16906,4,0,0,0,0
16923,4,0,0,0,0
16927,4,13.199815522340604,54.60395684601408,57.99814713607571,30.440888314390275
16948,4,0,0,0,0
16974,4,0,0,0,0
16980,4,0,0,0,0
16992,4,0,0,0,0
17038,4,0,0,0,0
17052,4,0,0,0,0
17056,4,0,0,0,0
17074,4,0,0,0,0
17075,4,0,0,0,0
17077,4,0,0,0,0
17112,4,0,0,0,0
17124,4,0,0,0,0
17164,4,0,0,0,0
17167,4,0,0,0,0
17179,4,0,0,0,0
17194,4,0,0,0,0
17239,4,0,0,0,0
17247,4,74.953410195735,179.1650096966158,109.2079112170702,172.41407370181335
17249,4,0,0,0,0
17262,4,0,0,0,0
17279,4,0,0,0,0
17290,4,0,0,0,0
17302,4,0,0,0,0
17314,4,0,0,0,0
17325,4,0,0,0,0
17348,4,0,0,0,0
17357,4,0,0,0,0
17358,4,0,0,0,0
17384,4,0,0,0,0
17385,4,0,0,0,0
17397,4,0,0,0,0
17406,4,0,0,0,0
17408,4,0,0,0,0
17432,4,0,0,0,0
17438,4,0,0,0,0
17447,4,0,0,0,0
17459,4,102.1769646998398,241.65350360384576,222.26166881372797,148.87481979929345
17469,4,0,0,0,0
17491,4,0,0,0,0
17501,4,37.11117829163651,72.68672181008108,57.84115988948298,46.4794317229443
17540,4,0,0,0,0
17546,4,0,0,0,0
17574,4,0,0,0,0
17615,4,0,0,0,0
17620,4,0,0,0,0
17627,4,72.57107888678061,171.9352599596268,113.70755384658926,165.94168141668396
17643,4,0,0,0,0
17655,4,0,0,0,0
17683,4,0,0,0,0
17685,4,0,0,0,0
17688,4,0,0,0,0
17712,4,0,0,0,0
17732,4,0,0,0,0
17749,4,0,0,0,0
17757,4,0,0,0,0
17821,4,0,0,0,0
17847,4,0,0,0,0
17852,4,0,0,0,0
17862,4,0,0,0,0
17870,4,0,0,0,0
17895,4,0,0,0,0
17911,4,0,0,0,0
17931,4,0,0,0,0
17932,4,0,0,0,0
17952,4,0,0,0,0
17957,4,0,0,0,0
17964,4,0,0,0,0
17975,4,0,0,0,0
17996,4,0,0,0,0
18008,4,109.76903902629816,270.806484831826,239.7468147640489,156.428911450707
18056,4,0,0,0,0
18089,4,72.29181927300384,166.54468519342566,113.23206253655373,135.24604241073737
18098,4,0,0,0,0
18178,4,0,0,0,0
18183,4,0,0,0,0
18199,4,0,0,0,0
18227,4,0,0,0,0
18255,4,0,0,0,0
18267,4,0,0,0,0
18279,4,0,0,0,0
18295,4,0,0,0,0
18296,4,0,0,0,0
18322,4,0,0,0,0
18326,4,0,0,0,0
18345,4,0,0,0,0
18353,4,0,0,0,0
18400,4,0,0,0,0
18407,4,0,0,0,0
18423,4,0,0,0,0
18450,4,0,0,0,0
18472,4,0,0,0,0
18483,4,0,9.627274175068507,0,36.28718106027879
18526,4,0,0,0,0
18531,4,39.40836448469688,90.3305945807316,70.05316651731744,63.443755469013816
18532,4,0,0,0,0
18551,4,0,0,0,0
18555,4,0,0,0,0
18591,4,0,0,0,0
18676,4,0,0,0,0
18690,4,0,0,0,0
18694,4,77.12767680936967,209.8040554571952,128.4636696867959,112.59620543739288
18710,4,0,0,0,0
18734,4,0,0,0,0
18735,4,0,0,0,0
18736,4,0,0,0,0
18750,4,0,0,0,0
18751,4,0,0,0,0
18756,4,0,0,0,0
18759,4,0,0,0,0
18781,4,0,0,0,0
18792,4,53.25847570978325,109.14824949958556,69.44663196991117,136.95990243950098
18793,4,0,0,0,0
18817,4,0,0,0,0
18840,4,0,0,0,0
18873,4,0,0,0,0
18898,4,0,0,0,0
18911,4,0,0,0,0
18920,4,0,0,0,0
18975,4,0,0,0,0
18982,4,0,0,0,0
19014,4,0,0,0,0
19016,4,0,0,0,0
19025,4,0,0,0,0
19040,4,0,0,0,0
19071,4,0,0,0,0
19080,4,75.80256709707164,190.56924305873193,126.55911807705591,110.77849983853488
19092,4,0,0,0,0
19096,4,0,0,0,0
19129,4,0,0,0,0
19152,4,0,0,0,0
19153,4,0,0,0,0
19170,4,0,0,0,0
19207,4,0,0,0,0
19219,4,0,0,0,0
19249,4,0,0,0,0
19258,4,0,0,0,0
19269,4,0,0,0,0
19275,4,0,0,0,0
19301,4,0,0,0,0
19307,4,0,0,0,0
19309,4,0,0,0,0
19357,4,0,0,0,0
19373,4,0,0,0,0
19377,4,0,0,0,0
19381,4,0,0,0,0
19383,4,0,0,0,0
19398,4,0,0,0,0
19424,4,0,0,0,0
19442,4,0,0,0,0
19449,4,0,0,0,0
19457,4,0,0,0,0
19497,4,109.98529274503632,249.2156032438263,236.1289965814691,150.17913791915487
19514,4,0,0,0,0
19518,4,0,0,0,0
19539,4,0,0,0,0
19545,4,0,0,0,0
19546,4,0,0,0,0
19554,4,0,0,0,0
19558,4,0,0,0,0
19569,4,0,0,0,0
19583,4,0,0,0,0
19588,4,0,0,0,0
19592,4,0,0,0,0
19595,4,0,0,0,0
19611,4,0,0,0,0
19639,4,0,0,0,0
19660,4,0,0,0,0
19663,4,0,0,0,0
19692,4,0,0,0,0
19705,4,0,0,0,0
19709,4,0,0,0,0
19729,4,0,0,0,0
19745,4,0,0,0,0
19757,4,0,0,0,0
19772,4,69.58043624679335,193.7424767211788,158.7644478868173,114.14507017180352
19775,4,0,0,0,0
19795,4,0,0,0,0
19797,4,0,0,0,0
19801,4,0,0,0,0
19849,4,0,0,0,0
19858,4,120.654698731346,291.2329511517171,264.4917945353012,172.35698430095914
19873,4,0,0,0,0
19886,4,0,0,0,0
19902,4,0,0,0,0
19967,4,0,0,0,0
19977,4,0,0,0,0
19993,4,0,0,0,0
20007,4,0,0,0,0
20010,4,0,0,0,0
20023,4,65.12406950968541,161.89457328812955,126.13310578938572,105.39714332996527
20027,4,0,0,0,0
20046,4,0,0,0,0
20056,4,0,0,0,0
20077,4,0,0,0,0
20090,4,57.85392620344294,171.05833991229798,122.39186690639224,86.68662674022018
20109,4,0,0,0,0
20114,4,0,0,0,0
20164,4,0,0,0,0
20205,4,0,0,0,0
20247,4,0,0,0,0
20249,4,0,0,0,0
20254,4,0,0,0,0
20258,4,0,0,0,0
20264,4,0,0,0,0
20269,4,52.5512380510492,99.51429611273169,118.62348164625024,73.1228003129094
20273,4,0,0,0,0
20317,4,0,0,0,0
20320,4,0,0,0,0
20324,4,17.719369691862955,38.996449001018576,28.1726653931927,27.08948412664289
20338,4,0,0,0,0
20357,4,0,0,0,0
20360,4,0,0,0,0
20362,4,0,0,0,0
20368,4,0,0,0,0
20419,4,58.33958736010711,117.90213508583798,155.0346097713599,86.69889619358712
20425,4,0,0,0,0
20448,4,0,0,0,0
20465,4,0,0,0,0
20469,4,0,0,0,0
20470,4,0,0,0,0
20503,4,0,0,0,0
