river,reachid,Str_Order,iso_pred,assignment_sum,assignment_individuals,assignment_rescale,assignment_norm
Yukon,1992,3,0.709814644809,0,0,0,0
Yukon,1993,3,0.707025431989,0,0,0,0
Yukon,1994,3,0.702813380942,0,0,0,0
Yukon,1995,4,0.707763471089,10.57726069207294,5.19406200242697,3.3889841630044235e-5,0.08344503747384956
Yukon,1996,5,0.709469192653,32.56420218171796,15.990953623575896,1.0433662238978805e-4,0.25690215552651996
Yukon,1997,4,0.705545784278,9.131866100972601,4.484287577582344,2.9258756587200964e-5,0.07204217908450698
Yukon,1998,3,0.70890457398,0,0,0,0
Yukon,1999,3,0.711720772252,0,0,0,0
Yukon,2000,4,0.711740134208,38.26810208231905,18.79190659257688,1.2261207857192286e-4,0.30190077613435384
Yukon,2001,3,0.707887076589,0,0,0,0
Yukon,2002,3,0.706676094909,0,0,0,0
Yukon,2003,4,0.704566815419,7.524026178270917,3.694742865429348,2.4107192119506662e-5,0.05935777368809435
Yukon,2004,3,0.711392711934,0,0,0,0
Yukon,2005,7,0.709271836611,0,0,0,0
Yukon,2006,3,0.70597236731,0,0,0,0
Yukon,2007,3,0.708396775339,0,0,0,0
Yukon,2008,3,0.709403525063,0,0,0,0
Yukon,2011,3,0.708569246729,0,0,0,0
Yukon,2012,3,0.703675353435,0,0,0,0
Yukon,2013,5,0.709406028349,10.030952065020829,4.925792082267395,3.213945337821658e-5,0.07913515562600824
Yukon,2014,6,0.708287643504,27.482682589494072,13.495626279669276,8.805529027234317e-5,0.21681355365297367
Yukon,2015,3,0.704931938668,0,0,0,0
Yukon,2016,3,0.705831409441,0,0,0,0
Yukon,2017,3,0.707827479431,0,0,0,0
Yukon,2018,7,0.709205954341,10.304728610150557,5.0602325949494515,3.301664115174102e-5,0.0812950053955173
Yukon,2019,5,0.704899230772,11.992025425094651,5.888795351267374,3.8422787743569694e-5,0.09460625393627003
Yukon,2020,3,0.707640453404,0,0,0,0
Yukon,2021,5,0.704501414632,7.480524434852863,3.6733809306992735,2.39678113064599e-5,0.05901458420686904
Yukon,2022,3,0.703667571863,0,0,0,0
Yukon,2023,3,0.70926646847,0,0,0,0
Yukon,2024,8,0.711012248591,37.18177851328345,18.258457324705724,1.191314672127652e-4,0.29333066393178353
Yukon,2025,4,0.704650668632,7.630912023395008,3.747230151402398,2.444965738241387e-5,0.06020100650720111
Yukon,2026,6,0.707739765331,11.514078526559228,5.654095092180336,3.689143239831707e-5,0.09083568440793383
Yukon,2027,3,0.70367761898,0,0,0,0
Yukon,2028,3,0.706568162734,0,0,0,0
Yukon,2029,6,0.714147606975,36.500197065656046,17.92376043089334,1.1694766102792e-4,0.28795360165691936
Yukon,2030,3,0.707896955417,0,0,0,0
Yukon,2031,3,0.705214640007,0,0,0,0
Yukon,2032,5,0.704530455308,7.515242334208015,3.690429477302632,2.4079048435346748e-5,0.05928847708868816
Yukon,2033,4,0.710952891062,8.606483536230648,4.226293594479617,2.7575416029315764e-5,0.06789738497577755
Yukon,2034,3,0.706805571911,0,0,0,0
Yukon,2035,3,0.703808551011,0,0,0,0
Yukon,2036,3,0.710035535763,0,0,0,0
Yukon,2037,3,0.710121934308,0,0,0,0
Yukon,2038,4,0.704807826532,7.828136667792049,3.844079142953922,2.5081570706547663e-5,0.061756930892690784
Yukon,2039,4,0.706741700342,20.079024517770517,9.859991289778089,6.433376096166332e-5,0.15840537565452967
Yukon,2040,5,0.704895805486,11.978749448568268,5.882276059814864,3.8380251140278775e-5,0.09450151846732426
Yukon,2041,3,0.703674993648,0,0,0,0
Yukon,2043,7,0.705802901243,15.749547462584001,7.733961411401652,5.046199434716136e-5,0.12424971043745088
Yukon,2044,3,0.703674563803,0,0,0,0
Yukon,2045,8,0.710958259127,37.071099846279495,18.204107538357416,1.1877684964156365e-4,0.2924575091722887
Yukon,2046,3,0.707417850707,0,0,0,0
Yukon,2047,3,0.709209889483,0,0,0,0
Yukon,2048,4,0.705560164384,8.80909781589204,4.325789216434653,2.8224597896872097e-5,0.06949582871762017
Yukon,2049,4,0.707846595835,25.399716864560517,12.472766633944236,8.138140933153278e-5,0.20038083463111123
Yukon,2050,4,0.706863157204,20.783590639539373,10.205975021087612,6.659121069082958e-5,0.16396376625729403
Yukon,2051,6,0.708234490555,27.235106987496877,13.374051983214112,8.726205105971453e-5,0.21486040566998507
Yukon,2052,4,0.705664087064,8.934419224534158,4.387329456924942,2.8626131225337606e-5,0.07048450148884669
Yukon,2053,3,0.709178419041,0,0,0,0
Yukon,2054,3,0.708680660757,0,0,0,0
Yukon,2055,3,0.70668464617,0,0,0,0
Yukon,2056,3,0.712204555102,0,0,0,0
Yukon,2057,5,0.704806843195,11.636707517228293,5.714313195843746,3.728433914364683e-5,0.0918031164321279
Yukon,2058,3,0.703675984384,0,0,0,0
Yukon,2059,3,0.70959223507,0,0,0,0
Yukon,2060,4,0.707020288858,21.49862145214459,10.557097535927452,6.888218958463272e-5,0.16960471382300127
Yukon,2061,6,0.707758387552,11.509001113670228,5.651601781471151,3.68751642241926e-5,0.0907956282042411
Yukon,2062,3,0.702444782561,0,0,0,0
Yukon,2063,7,0.709147781048,10.593322358531335,5.201949232767216,3.3941303662458506e-5,0.08357174952137598
Yukon,2064,4,0.707814495769,10.99373891697583,5.398577498998548,3.522424961101598e-5,0.0867306746625131
Yukon,2065,4,0.707839978334,25.36805466553166,12.457218617337977,8.127996275268925e-5,0.20013104846611224
Yukon,2066,3,0.707876622894,0,0,0,0
Yukon,2067,3,0.70674723444,0,0,0,0
Yukon,2068,4,0.705735619608,9.024560531447529,4.4315941820478395,2.8914946515473053e-5,0.07119563501881301
Yukon,2069,3,0.706785525484,0,0,0,0
Yukon,2070,5,0.70480401262,11.625912437663109,5.709012171862677,3.724975140420291e-5,0.09171795300039692
Yukon,2071,4,0.707253104539,11.564601520951065,5.678904877346749,3.7053309497545437e-5,0.09123426522040047
Yukon,2072,3,0.709407681701,0,0,0,0
Yukon,2073,3,0.708089134643,0,0,0,0
Yukon,2074,3,0.70921385001,0,0,0,0
Yukon,2076,3,0.703673309561,0,0,0,0
Yukon,2077,4,0.710145392701,34.32908489629253,16.857615655776918,1.0999135639264382e-4,0.27082548676907836
Yukon,2078,3,0.712539409124,0,0,0,0
Yukon,2079,6,0.707309141827,22.809076055761025,11.200608427896936,7.308092310107209e-5,0.17994301753792286
Yukon,2080,4,0.710196685444,34.51701140073846,16.949898709434006,1.105934782140842e-4,0.27230805722492174
Yukon,2081,4,0.709738518639,9.636547294563021,4.73211596030643,3.0875769367954225e-5,0.07602365806450992
Yukon,2082,4,0.705831874021,16.213124428331394,7.961605181663784,5.194730802240148e-5,0.12790691416958502
Yukon,2083,4,0.706766885891,20.199128575842582,9.91896950186252,6.471857775172679e-5,0.15935288824009886
Yukon,2084,4,0.709266922374,9.951737785020068,4.886893175094774,3.1885648590548284e-5,0.07851022647321905
Yukon,2085,3,0.707851956113,0,0,0,0
Yukon,2086,5,0.707432237172,23.404371512375892,11.49293378523052,7.498826653668225e-5,0.18463936124461322
Yukon,2087,4,0.709142842568,10.018588845032747,4.919721008381898,3.2099841272622215e-5,0.07903762098209272
Yukon,2088,6,0.707307704793,22.802126311604315,11.197195691546588,7.305865592474952e-5,0.1798881903309103
Yukon,2089,3,0.704003671659,0,0,0,0
Yukon,2090,5,0.704404353472,7.373406327147874,3.6207795900308586,2.3624601867691624e-5,0.05816951904569082
Yukon,2091,3,0.701591820842,0,0,0,0
Yukon,2092,3,0.709150942976,0,0,0,0
Yukon,2093,3,0.712184479345,0,0,0,0
Yukon,2094,3,0.707578479451,0,0,0,0
Yukon,2095,3,0.702144816549,0,0,0,0
Yukon,2096,3,0.708349220424,0,0,0,0
Yukon,2097,3,0.702010403385,0,0,0,0
Yukon,2098,3,0.709206876613,0,0,0,0
Yukon,2099,3,0.715963989734,0,0,0,0
Yukon,2100,9,0.713670523501,0,0,0,0
Yukon,2101,7,0.706682198739,11.41110433366078,5.603528659326388,3.656150017948413e-5,0.0900233109933606
Yukon,2102,4,0.709214534676,9.943857765012027,4.883023618156198,3.186040078415601e-5,0.07844806022961323
Yukon,2103,6,0.705007828276,8.163503398418698,4.008764087679876,2.6156095171794197e-5,0.06440267162077894
Yukon,2104,3,0.706876499397,0,0,0,0
Yukon,2105,6,0.714347147778,36.02661442775533,17.691203282484132,1.1543028889685185e-4,0.2842174622048392
Yukon,2106,5,0.704762157949,11.466927286428215,5.630941038228036,3.674035849485379e-5,0.09046370369249021
Yukon,2107,3,0.710975307995,0,0,0,0
Yukon,2108,5,0.704821200477,11.691546329331862,5.741242303341196,3.7460044244567954e-5,0.09223574514992372
Yukon,2109,3,0.707999146472,0,0,0,0
Yukon,2110,3,0.70528678094,0,0,0,0
Yukon,2111,3,0.703660746228,0,0,0,0
Yukon,2112,5,0.710148751588,34.9468941724853,17.160996633105455,1.1197083474127115e-4,0.27569944418626047
Yukon,2113,4,0.705957125969,9.289901010614491,4.561892086266062,2.9765104895680863e-5,0.0732889318441442
Yukon,2114,3,0.709156194827,0,0,0,0
Yukon,2115,4,0.712172733098,7.4439769828488735,3.6554339652924637,2.3850712239276553e-5,0.05872625780641149
Yukon,2116,7,0.709243009704,10.271248355802596,5.0437918054101845,3.290936947236979e-5,0.08103087641543144
Yukon,2117,4,0.706590528013,19.4047152541367,9.528865469389661,6.217325505947371e-5,0.15308568434588515
Yukon,2118,3,0.709154097928,0,0,0,0
Yukon,2121,3,0.706224372326,0,0,0,0
Yukon,2122,5,0.706652597767,19.657285646458703,9.652892503977261,6.298249772120046e-5,0.15507823671512852
Yukon,2123,3,0.712201704504,0,0,0,0
Yukon,2124,3,0.709214413855,0,0,0,0
Yukon,2125,4,0.709141308141,10.03476725352817,4.9276655659826,3.215167734981628e-5,0.07916525401889397
Yukon,2126,6,0.70776960313,11.505835526571712,5.650047290554983,3.68650215938313e-5,0.09077065457999635
Yukon,2127,3,0.70866318344,0,0,0,0
Yukon,2128,3,0.701613913308,0,0,0,0
Yukon,2129,3,0.708760753865,0,0,0,0
Yukon,2130,3,0.707870816408,0,0,0,0
Yukon,2131,3,0.707195657087,0,0,0,0
Yukon,2132,3,0.717501015088,0,0,0,0
Yukon,2133,3,0.71106923459,0,0,0,0
Yukon,2134,7,0.706672962306,11.40668030656842,5.601356199774989,3.6547325471883386e-5,0.08998840941371213
Yukon,2135,6,0.705015486371,8.15026898892386,4.00226520810388,2.6113691750444912e-5,0.06429826407818441
Yukon,2136,3,0.708242263486,0,0,0,0
Yukon,2137,3,0.710939285724,0,0,0,0
Yukon,2138,4,0.707856186768,10.700798609721145,5.254726443116835,3.428566060305497e-5,0.08441964011130952
Yukon,2139,3,0.704591070762,0,0,0,0
Yukon,2140,4,0.707903964345,10.883127551115237,5.344260761501133,3.486984767457626e-5,0.08585805084827845
Yukon,2141,5,0.711573569883,8.008665386935647,3.932729445499014,2.5659989815196128e-5,0.0631811395013841
Yukon,2142,5,0.708678468637,10.413371680955942,5.113582782897466,3.336473661530047e-5,0.082152101138787
Yukon,2143,7,0.705823081969,15.83873342183965,7.777757004193171,5.0747748676452194e-5,0.12495330713690696
Yukon,2144,5,0.709353398522,9.906400957637949,4.864630105357584,3.1740388116715e-5,0.07815255983627195
Yukon,2145,6,0.707740321349,11.513930164829763,5.654022237776529,3.6890957043150744e-5,0.09083451396783261
Yukon,2146,3,0.707798253651,0,0,0,0
Yukon,2147,6,0.704989582993,8.147231009902281,4.000773380317885,2.61039579799618e-5,0.0642742971664593
Yukon,2148,4,0.711434797953,37.905654221462804,18.61392320758333,1.2145078540149244e-4,0.2990413897382019
Yukon,2149,4,0.706956993531,21.109792843306543,10.366159639867481,6.763637175349734e-5,0.16653720714239995
Yukon,2150,3,0.706584772613,0,0,0,0
Yukon,2151,3,0.71216159561,0,0,0,0
Yukon,2152,3,0.70766746331,0,0,0,0
Yukon,2153,3,0.703670949284,0,0,0,0
Yukon,2154,3,0.709147198228,0,0,0,0
Yukon,2155,4,0.712179791133,7.438315795111889,3.652653986527705,2.3832573634071506e-5,0.05868159614621309
Yukon,2156,7,0.70667344501,11.40691304327861,5.601470487295941,3.654807116686807e-5,0.08999024549623562
Yukon,2157,6,0.707309806645,22.812291240406104,11.202187274148528,7.309122464337168e-5,0.17996838244203223
Yukon,2158,3,0.70746410993,0,0,0,0
Yukon,2159,7,0.70667741745,11.40882194185386,5.602407869652757,3.655418733175105e-5,0.09000530498259818
Yukon,2160,9,0.714524540929,5.373114536677453,2.638517746902091,1.721561054503994e-5,0.042389022726872574
Yukon,2161,4,0.707793601919,25.145911276318873,12.348133044939708,8.056820906723601e-5,0.1983785376812243
Yukon,2162,4,0.706884623301,20.76234314759202,10.195541243025081,6.652313312726239e-5,0.16379614272853854
Yukon,2163,3,0.707795328215,0,0,0,0
Yukon,2164,3,0.707774773619,0,0,0,0
Yukon,2165,4,0.705173588489,8.290881996326316,4.0713145300463225,2.656421979269737e-5,0.06540757375803397
Yukon,2166,3,0.709200998135,0,0,0,0
Yukon,2167,5,0.711571903433,8.009753536459382,3.9332637914188817,2.566347627696565e-5,0.06318972401872072
Yukon,2168,9,0.714520014278,0,0,0,0
Yukon,2169,3,0.708228806658,0,0,0,0
Yukon,2170,3,0.709222092872,0,0,0,0
Yukon,2171,3,0.70849542488,0,0,0,0
Yukon,2172,3,0.707933570803,0,0,0,0
Yukon,2173,5,0.706214423036,11.10988896189967,5.455614056239804,3.559639763141426e-5,0.08764699365411392
Yukon,2174,3,0.703665042045,0,0,0,0
Yukon,2175,9,0.714522153019,5.3747820728900315,2.639336606031272,1.722095337810437e-5,0.042402178082100984
Yukon,2176,3,0.704821285074,0,0,0,0
Yukon,2177,4,0.706806477852,10.134632724682325,4.976705432180188,3.2471649136486955e-5,0.07995310242552797
Yukon,2178,6,0.705318064608,8.58150937276351,4.2140297997899125,2.7495398105073958e-5,0.06770036137325301
Yukon,2179,3,0.70574812172,0,0,0,0
Yukon,2180,5,0.709381267998,9.89303836347862,4.858068279512747,3.169757398808474e-5,0.07804714103240257
Yukon,2183,3,0.706586990406,0,0,0,0
Yukon,2184,4,0.712187429312,7.430996266127313,3.649059663906637,2.3809121656729235e-5,0.05862385167075863
Yukon,2185,9,0.714524372351,0,0,0,0
Yukon,2186,9,0.713672160247,0,0,0,0
Yukon,2187,7,0.709284226289,10.229501813068175,5.023291778261185,3.2775612371825635e-5,0.08070153388296573
Yukon,2188,3,0.709545886887,0,0,0,0
Yukon,2189,3,0.709251750116,0,0,0,0
Yukon,2190,4,0.709588446903,9.877491057819707,4.850433630815509,3.1647759982181553e-5,0.07792448682720766
Yukon,2191,6,0.706551220892,11.342591483055939,5.569884788350299,3.634198307347567e-5,0.08948280645701634
Yukon,2192,4,0.706591597332,19.366405044926974,9.510052885701487,6.205050806847778e-5,0.15278345138253083
Yukon,2193,4,0.709556338565,32.38428475766819,15.902603503158444,1.0376016188786417e-4,0.25548276948422616
Yukon,2194,3,0.707930321159,0,0,0,0
Yukon,2195,3,0.706990315191,0,0,0,0
Yukon,2196,5,0.705004843831,12.405193117975633,6.091685180373302,3.974658868655686e-5,0.0978657740161028
Yukon,2197,5,0.706620808159,9.90400944441311,4.863455730599217,3.173272564088072e-5,0.0781336929560394
Yukon,2198,4,0.706784137019,20.349293130034148,9.9927091994784,6.519970921932995e-5,0.1605375510007652
Yukon,2199,4,0.70388650637,6.702370227863954,3.29126108736603,2.1474583276411367e-5,0.052875650048681284
Yukon,2200,3,0.710303724223,0,0,0,0
Yukon,2201,3,0.708652094378,0,0,0,0
Yukon,2202,6,0.714110379749,36.583887858705054,17.96485757133298,1.1721580868967228e-4,0.2886138464561635
Yukon,2203,3,0.708212452441,0,0,0,0
Yukon,2204,3,0.708231803321,0,0,0,0
Yukon,2205,3,0.706655498181,0,0,0,0
Yukon,2206,5,0.707070494045,21.656243812956376,10.634499458680372,6.938721607502341e-5,0.1708482119448272
Yukon,2207,5,0.707087530232,10.283186722180405,5.049654250988414,3.29476203350122e-5,0.08112505934792921
Yukon,2208,3,0.718209070511,0,0,0,0
Yukon,2209,9,0.713670161592,0,0,0,0
Yukon,2210,4,0.707695530176,10.96886350452023,5.386362196909307,3.51445480878008e-5,0.086534430116315
Yukon,2211,9,0.714523931725,0,0,0,0
Yukon,2212,5,0.706641697706,10.038384330196738,4.929441765041223,3.216326656549604e-5,0.07919378948823157
Yukon,2213,3,0.707867280147,0,0,0,0
Yukon,2214,5,0.706263137127,11.148518498530581,5.474583448620986,3.572016775647554e-5,0.0879517458225255
Yukon,2215,3,0.712205253087,0,0,0,0
Yukon,2216,6,0.714403409225,35.885694551236,17.622003269614613,1.1497877763729253e-4,0.28310573160470587
Yukon,2217,6,0.705333351909,8.606712347552616,4.226405954402262,2.7576149147245862e-5,0.06789919009053191
Yukon,2218,3,0.701897044477,0,0,0,0
Yukon,2219,3,0.703640042056,0,0,0,0
Yukon,2220,4,0.708165877021,10.824409134682298,5.3154265383013986,3.468171221194456e-5,0.08539481555491714
Yukon,2221,3,0.709142839316,0,0,0,0
Yukon,2222,3,0.706078904561,0,0,0,0
Yukon,2223,4,0.709097526151,31.07212632941676,15.258255932293254,9.955596926923129e-5,0.24513102413118526
Yukon,2224,5,0.710537296427,36.07212614222623,17.713552232148935,1.1557610971385098e-4,0.28457650854302485
Yukon,2225,5,0.706050306615,9.4315430350400291,4.631446716565274,3.0218929937502685e-5,0.07440635953928636
Yukon,2226,3,0.709166607574,0,0,0,0
Yukon,2227,3,0.703663895615,0,0,0,0
Yukon,2228,4,0.709133235766,10.03976971909458,4.930122073113639,3.216770539060499e-5,0.07920471895587557
Yukon,2229,3,0.702266599676,0,0,0,0
Yukon,2231,4,0.706778868643,10.110866248414801,4.9650346834952055,3.239550067610021e-5,0.07976560638468148
Yukon,2232,5,0.708559529816,10.506701622310807,5.159413316548144,3.3663768380134265e-5,0.08288839011572652
Yukon,2233,3,0.708472379144,0,0,0,0
Yukon,2234,3,0.701710152034,0,0,0,0
Yukon,2235,3,0.706688820084,0,0,0,0
Yukon,2236,3,0.70885311843,0,0,0,0
Yukon,2237,5,0.706924087929,10.260559667605975,5.038543025897785,3.287512261387193e-5,0.08094655231554593
Yukon,2238,6,0.708099035922,26.599425800250657,13.061894838140837,8.52253106039254e-5,0.2098454550097507
Yukon,2239,3,0.706894634054,0,0,0,0
Yukon,2240,3,0.707840495733,0,0,0,0
Yukon,2241,4,0.707898184702,11.108246090396497,5.454807308945026,3.5591133824774537e-5,0.08763403288117488
Yukon,2242,5,0.705532298656,8.707115055162731,4.27570963554622,2.789784225467627e-5,0.0686912768077744
Yukon,2243,5,0.707318644013,10.50384381257217,5.158009962560211,3.3654611877116066e-5,0.08286584457698297
Yukon,2244,6,0.711546761514,8.031677065592834,3.94402954381416,2.5733719882747362e-5,0.06336268087053312
Yukon,2245,3,0.708264500789,0,0,0,0
Yukon,2246,4,0.709125799911,10.0472889842853,4.933814478051958,3.2191797328386086e-5,0.07926403916967023
Yukon,2247,6,0.707325963211,22.890429074962302,11.240557582797955,7.334158046947028e-5,0.18058481941210275
Yukon,2248,4,0.715069452316,33.98926804779927,16.690745439382795,1.0890257362421987e-4,0.26814463862868826
Yukon,2249,3,0.713030358275,0,0,0,0
Yukon,2250,3,0.706408553638,0,0,0,0
Yukon,2251,5,0.710087295472,34.752163940556045,17.06537254594028,1.1134691358504872e-4,0.2741631984631305
Yukon,2252,5,0.709299776646,9.95525268499126,4.888619199338119,3.1896910429207366e-5,0.07853795586066176
Yukon,2253,3,0.707254523815,0,0,0,0
Yukon,2254,3,0.70914177153,0,0,0,0
Yukon,2255,9,0.713668630368,0,0,0,0
Yukon,2256,7,0.709112989097,0,0,0,0
Yukon,2257,4,0.70817607034,10.809055461941133,5.307886974845016,3.463251861137201e-5,0.08527368893862716
Yukon,2258,3,0.709191267845,0,0,0,0
Yukon,2259,4,0.707876982496,11.071995603887284,5.437006171199776,3.5474986243413515e-5,0.08734804927036405
Yukon,2260,4,0.714297660914,35.9149721917397,17.63638032663231,1.1507258402335573e-4,0.2833367057557739
Yukon,2261,3,0.71780798132800006,0,0,0,0
Yukon,2262,3,0.705554755099,0,0,0,0
Yukon,2263,3,0.709391275354,0,0,0,0
Yukon,2264,3,0.702693253633,0,0,0,0
Yukon,2265,3,0.707862393275,0,0,0,0
Yukon,2266,3,0.712180996583,0,0,0,0
Yukon,2267,5,0.707540343919,10.625259156192556,5.217632093579719,3.404363006306624e-5,0.08382370202167055
Yukon,2268,5,0.70969865882,9.81017409139058,4.817377009859743,3.143207452280663e-5,0.07739341673733892
Yukon,2269,7,0.705850912055,15.962057666065535,7.838316518566468,5.114288303379033e-5,0.12592622408397394
Yukon,2270,3,0.707617827891,0,0,0,0
Yukon,2271,3,0.709141245611,0,0,0,0
Yukon,2272,3,0.707934937594,0,0,0,0
Yukon,2273,9,0.713667826262,5.997074471260943,2.9449190621013837,1.9214795776654295e-5,0.04731150328580603
Yukon,2274,5,0.704670828744,7.749926353356333,3.8056732423871655,2.4830982652870516e-5,0.06113992212180733
Yukon,2275,3,0.707881489399,0,0,0,0
Yukon,2276,4,0.70839769614,27.991534338688332,13.745502652418525,8.968566563089782e-5,0.22082793455142039
Yukon,2277,3,0.708221144456,0,0,0,0
Yukon,2278,4,0.707805418361,25.202552453261458,12.37594722041434,8.074968899594403e-5,0.19882538543038486
Yukon,2279,3,0.707808985451,0,0,0,0
Yukon,2280,3,0.715506784981,0,0,0,0
Yukon,2281,3,0.707845273846,0,0,0,0
Yukon,2282,3,0.706827076561,0,0,0,0
Yukon,2283,3,0.717929571552,0,0,0,0
Yukon,2284,5,0.706946195056,10.28821821394752,5.052125011704625,3.296374137656676e-5,0.08116475327542888
Yukon,2285,3,0.707805616501,0,0,0,0
Yukon,2286,3,0.702462057732,0,0,0,0
Yukon,2287,3,0.708591697449,0,0,0,0
Yukon,2288,3,0.712398961279,0,0,0,0
Yukon,2289,3,0.706915415142,0,0,0,0
Yukon,2290,4,0.708535448198,28.62055600701287,14.054389578935924,9.170106880020431e-5,0.2257903476197247
Yukon,2291,3,0.706491761876,0,0,0,0
Yukon,2292,3,0.701835126847,0,0,0,0
Yukon,2293,5,0.706709676233,11.423899229252699,5.609811711522389,3.6602495385890274e-5,0.09012425116806404
Yukon,2294,3,0.708708547371,0,0,0,0
Yukon,2295,4,0.710141637666,9.43047786258709,4.6309236537492096,3.021551709491615e-5,0.0743979562902941
Yukon,2296,3,0.708022739725,0,0,0,0
Yukon,2297,3,0.70913699536,0,0,0,0
Yukon,2298,3,0.709253285241,0,0,0,0
Yukon,2299,3,0.709410449819,0,0,0,0
Yukon,2300,3,0.706900307332,0,0,0,0
Yukon,2301,9,0.713668822238,5.996312678061672,2.9445449764826934,1.92123549697545e-5,0.047305493425227656
Yukon,2302,6,0.709673309587,32.830219015322875,16.121583657916332,1.0518894782869426e-4,0.2590007881777387
Yukon,2042,3,0.707897268755,0,0,0,0
Yukon,2075,4,0.709296335437,10.049417056292823,4.934859487556261,3.219861573112871e-5,0.07928082773653876
Yukon,2230,3,0.709276341477,0,0,0,0
Yukon,2303,3,0.707791220566,0,0,0,0
Yukon,2304,3,0.708801903963,0,0,0,0
Yukon,2305,3,0.703652491434,0,0,0,0
Yukon,2306,5,0.70689666525,10.169547730865993,4.993850769920517,3.2583517801212534e-5,0.08022855030227166
Yukon,2307,6,0.707350520577,23.009198894832917,11.298880604834027,7.372212232269892e-5,0.1815218060628424
Yukon,2308,3,0.703664880311,0,0,0,0
Yukon,2309,5,0.709744075667,33.5864675904113,16.492946537456604,1.0761198959620036e-4,0.26496690667712414
Yukon,2310,4,0.705253317294,8.413890158491025,4.131718829390756,2.6958341414195172e-5,0.06637799710300418
Yukon,2311,4,0.705269068495,8.689873643706322,4.267243080478607,2.7842600286009087e-5,0.06855525763731372
Yukon,2312,4,0.702102838721,7.974260615948395,3.9158346634860286,2.554975595843303e-5,0.06290971691968843
Yukon,2313,3,0.70767330361,0,0,0,0
Yukon,2314,6,0.709570218784,32.47935940667521,15.949290791689728,1.040647837452317e-4,0.2562328226293802
Yukon,2315,3,0.707888167174,0,0,0,0
Yukon,2316,3,0.710264162938,0,0,0,0
Yukon,2317,4,0.706428506529,10.271793390950458,5.044059449976572,3.2911115780358374e-05,0.0810351762506782
Yukon,2318,6,0.707477615145,23.623725970998205,11.600649827385649,7.569108440985103e-5,0.18636986988505103
Yukon,2319,3,0.70851663961,0,0,0,0
Yukon,2320,5,0.70797019667,10.69656136543705,5.252645704996471,3.427208435284083e-5,0.08438621207938654
Yukon,2321,8,0.710885929905,36.916501240457606,18.12819045854776,1.1828151134745733e-4,0.2912378657474197
Yukon,2322,4,0.710116980758,34.846775658015126,17.11183250763971,1.116500521966779e-4,0.27490959949631627
Yukon,2323,5,0.708654922868,10.45068662481627,5.131906632301393,3.348429474804161e-5,0.08244648235708231
Yukon,2324,3,0.70924983182,0,0,0,0
Yukon,2325,3,0.711285138777,0,0,0,0
Yukon,2326,3,0.714894588929,0,0,0,0
Yukon,2327,6,0.707495862639,23.71190386452292,11.6439504001468,7.597360886810353e-5,0.18706551385599418
Yukon,2328,3,0.703632592559,0,0,0,0
Yukon,2329,7,0.709332668558,0,0,0,0
Yukon,2330,5,0.709188987963,9.985886544467462,4.903662240265746,3.199506217911588e-5,0.07877962935499816
Yukon,2333,3,0.703659166653,0,0,0,0
Yukon,2334,5,0.702262029135,7.513560021165475,3.6896033618739943,2.407365825690229e-5,0.05927520515761222
Yukon,2335,4,0.71432832576,35.79993235760501,17.579888948699995,1.1470399314964368e-4,0.2824291453249764
Yukon,2336,6,0.706559223989,11.347133838944895,5.572115354355164,3.635653690987865e-5,0.08951864154404013
Yukon,2337,4,0.709187920793,9.988611536602217,4.9050003729369624,3.20037931307846e-5,0.07880112708275776
Yukon,2338,3,0.707874026557,0,0,0,0
Yukon,2339,4,0.714155759711,36.20007317290889,17.776381808703682,1.159860556094002e-4,0.28558589510168114
Yukon,2340,4,0.702095512989,7.956603955210035,3.9071641964056827,2.549318351935276e-5,0.06277042180728946
Yukon,2341,3,0.707761747087,0,0,0,0
Yukon,2342,3,0.701929921649,0,0,0,0
Yukon,2343,3,0.708085031324,0,0,0,0
Yukon,2344,3,0.708730832857,0,0,0,0
Yukon,2345,3,0.703743612512,0,0,0,0
Yukon,2346,3,0.703640059731,0,0,0,0
Yukon,2347,5,0.70247991825,7.825108212114644,3.8425919916944444,2.507186744912793e-5,0.06173303911155333
Yukon,2348,3,0.705992000672,0,0,0,0
Yukon,2349,9,0.71367164034,0,0,0,0
Yukon,2350,3,0.703649504818,0,0,0,0
Yukon,2351,3,0.707542685934,0,0,0,0
Yukon,2352,6,0.714187771032,36.40823373795195,17.8786009855558,1.1665300793177391e-4,0.2872280940278752
Yukon,2353,4,0.708925950289,10.379113127499807,5.096759802359794,3.32549712436317e-5,0.0818818320814034
Yukon,2354,3,0.708411652132,0,0,0,0
Yukon,2355,3,0.71064892476,0,0,0,0
Yukon,2356,3,0.714227035444,0,0,0,0
Yukon,2357,3,0.70898661784499994,0,0,0,0
Yukon,2358,3,0.707790824163,0,0,0,0
Yukon,2359,4,0.702059813456,7.629078568595414,3.7463298164116114,2.444378294151627e-5,0.06018654220411614
Yukon,2360,3,0.713897975628,0,0,0,0
Yukon,2363,3,0.708767917266,0,0,0,0
Yukon,2364,3,0.707717298771,0,0,0,0
Yukon,2365,6,0.708574526646,10.516295163955679,5.164124314185147,3.369450635818746e-5,0.08296407449804141
Yukon,2366,3,0.709179978262,0,0,0,0
Yukon,2367,7,0.709343188754,10.188381394044303,5.003099214969647,3.2643861389312315e-5,0.08037713090129779
Yukon,2368,6,0.70855064357,10.528097404008655,5.16991991366854,3.373232106824513e-5,0.08305718351673412
