"Location","Q1","Q2","Q3","Q4","Total"
10564,1.22928180870623e-05,7.50823119390919e-06,3.06253831352446e-05,0,1.47395595901458e-05
10565,5.72464312643418e-05,4.37235646399628e-05,4.6603701216062e-05,1.53654764925798e-05,3.39797765286426e-05
10566,5.1441668331073e-05,3.17900244047628e-05,3.19072723437319e-05,1.3714526453254e-05,3.04784038409028e-05
10567,8.71734408435846e-05,0.000106275822835934,0.00010476124210051,0.000106415798295692,0.00012881159410291
10568,3.83340300687583e-05,3.31784538988541e-05,4.46460076276926e-05,2.61305592019326e-05,2.57249084769167e-05
10569,1.2803741085754e-05,7.45873178482824e-06,0,1.27601383113053e-05,1.99806678619158e-05
10570,5.25331810802316e-05,3.45145750670392e-05,4.6102546257137e-05,2.68402793502066e-05,3.65947394658385e-05
10571,9.80644266911866e-05,0.000121484339685145,9.10399132075153e-05,0.000131563907816201,0.000147300011021444
10572,9.85688865871387e-05,8.27763141167041e-05,3.46327269689944e-05,3.02313991005087e-05,5.56907507362257e-05
10573,7.32144323988605e-05,6.67929377066516e-05,3.54524248746305e-05,2.94540033378661e-05,4.05502936609792e-05
10574,0.000142317018132382,9.02529271005163e-05,1.24244458208748e-05,4.29235872410174e-05,9.79428873183254e-05
10575,1.29452173902484e-05,3.24186039333134e-05,4.44200670622573e-05,2.60475189272142e-05,2.06568244131316e-05
10576,2.68690067780555e-05,5.44199703907265e-05,3.54141221729225e-05,9.47774143265116e-05,1.72740880520364e-05
10577,1.25569545443189e-05,3.17952737970578e-05,4.41817258437706e-05,1.36006662433621e-05,1.58258088964217e-05
10578,4.1716826304066e-05,2.5963743084934e-05,4.67055795111028e-05,9.06312558308116e-05,1.65461906773605e-05
10579,0.000109196662384021,0.000123706656347879,0.00011769847917036,0.000117414802610448,0.000147439223159347
10580,0,0,0,0,0
10581,3.87836110745595e-05,4.15724643372227e-05,1.04468589497298e-05,5.44246191906501e-05,6.05295471907994e-05
10582,0.000111805447423675,8.41070226827301e-05,3.3760134637358e-05,4.69161587491215e-05,8.09197338472324e-05
10583,2.55351708882158e-05,3.32135577422945e-05,4.53706484108778e-05,2.65161739222079e-05,2.10853230563942e-05
10584,9.88115296497297e-05,8.29823271783962e-05,3.45538949034804e-05,3.03185171797495e-05,5.58017080100203e-05
10585,0,3.12914556011225e-05,2.18930820773176e-05,4.02498934285998e-05,2.09148573216009e-05
10586,0,4.96579679476674e-05,2.10766693816922e-05,4.17967710099811e-05,1.06175851502745e-05
10587,0,0,0,0,0
10588,0.000109572727631202,8.24785277244872e-05,3.30216376432293e-05,4.57154148211818e-05,7.91120886545546e-05
10589,1.27842913151242e-05,0,0,1.31713823225162e-05,1.96812996631947e-05
10590,1.30911031269817e-05,4.14568897450173e-05,3.26509435835417e-05,8.589234803304e-05,1.07806699965133e-05
10591,0,0,0,0,0
10592,3.8032000016334e-05,4.54491657398771e-05,1.03865482639034e-05,0,3.55476126003773e-05
10593,3.69342042120525e-05,7.74742624329573e-06,0,0,2.05944101649946e-05
10594,1.28160439520909e-05,7.52038623661344e-06,0,1.25904108946239e-05,2.0112716731223e-05
10595,0,0,0,0,0
10596,1.221617631219e-05,2.39229421173535e-05,3.39098339690562e-05,1.38448948014252e-05,2.06594380850031e-05
10597,0,0,0,0,0
10598,2.51297922051056e-05,3.28818945979541e-05,4.51341490438268e-05,2.64067416230503e-05,2.09753801013728e-05
10599,4.1811073930336e-05,2.57295048747559e-05,4.67527538971798e-05,9.01058607541988e-05,2.14398809831136e-05
10600,1.27786040955173e-05,7.44456960998674e-06,0,1.27415984893259e-05,1.99421009924149e-05
10601,3.82620869121244e-05,3.33631758147391e-05,4.50567253882315e-05,2.63413695845914e-05,2.58802321311394e-05
10602,0,0,0,0,0
10603,1.21661047939854e-05,2.26945269802487e-05,3.24482333141287e-05,2.70559302896871e-05,2.06658388731942e-05
10604,5.86908387970682e-05,4.50606121635822e-05,4.82681780593325e-05,1.58016550519173e-05,3.49166100686959e-05
10605,4.01734742202967e-05,2.35937625331897e-05,1.02922447277818e-05,1.34978398474245e-05,2.27693693716765e-05
10606,5.19299321552059e-05,3.94450596243236e-05,3.222643511447e-05,1.38509567958774e-05,3.07685594178071e-05
10607,5.08379252891425e-05,3.36409603330134e-05,4.52156249235967e-05,2.6412427292803e-05,3.08860013221089e-05
10608,1.32044246295092e-05,0,0,1.56810496717792e-05,4.85167667655638e-06
10609,7.8178859636092e-05,4.94217351386772e-05,5.15263960716908e-05,1.76534876141729e-05,3.85896702940965e-05
10610,9.94541049366323e-05,8.34782079186655e-05,3.45756284566922e-05,3.05296395757018e-05,5.61173056191013e-05
10611,0,0,0,0,0
10612,0,5.07428226988292e-05,4.28910125657273e-05,5.55278953478194e-05,2.71247229661953e-05
10613,5.94697002721394e-05,4.50532254964172e-05,4.74662766685582e-05,1.59506183798592e-05,3.51432642368334e-05
10614,3.70564985719447e-05,7.76330541818734e-06,0,0,2.06038260569389e-05
10615,0.000128621779689144,0.00010977289369909,0.000168191619808043,8.39071490814477e-05,0.000135049998002325
10616,5.55473242408924e-05,3.67238041514242e-05,4.88443820008559e-05,2.81567232811592e-05,3.86071589361596e-05
10617,0,0,0,1.40249839316309e-05,0
10618,7.28084788627422e-05,4.50243364290377e-05,4.61488986219015e-05,2.90356092067078e-05,4.04472972058446e-05
10619,1.28877293327192e-05,7.38881189321943e-06,0,1.32041937992552e-05,1.9866984643562e-05
10620,2.77141805069559e-05,4.68642276866113e-05,3.63688947135292e-05,9.64560724765051e-05,1.7300919476014e-05
10621,5.52438955482336e-05,3.69076290866276e-05,4.93059502476356e-05,2.83815952138874e-05,3.86497117410983e-05
10622,1.33834655084597e-05,0,0,1.57435295657486e-05,4.92860733499948e-06
10623,0,5.02722447578369e-05,4.33513586911763e-05,5.6232360676193e-05,2.74499884376133e-05
10624,0,0,0,0,0
10625,1.27631066976171e-05,0,0,1.54043441664285e-05,0
10626,8.70279040631362e-05,0.000106354852573837,0.000104251081056518,0.000106320399007989,0.000128661590814324
10627,9.81271513150043e-05,0.000121290887936602,9.15131070255615e-05,0.000131440612584891,0.000147308171369018
10628,8.70139208535118e-05,9.73359832033117e-05,0.000106967367538136,0.000105658314737531,0.000123556960042479
10629,5.10689156117668e-05,3.25960232321941e-05,4.31797467392112e-05,1.37049655395224e-05,3.05745831501928e-05
10630,1.38152486872454e-05,0,0,0,5.58125542845494e-06
10631,1.2750958827686e-05,0,0,1.31785556623742e-05,1.96101460710831e-05
10632,1.35498921285475e-05,0,0,1.5737882619299e-05,1.4765368184393e-05
10633,5.07534622774117e-05,3.14819461080068e-05,3.16398323062025e-05,1.35360024706393e-05,2.53073458496667e-05
10634,8.41432837061202e-05,2.38534627239189e-05,8.30493395457071e-05,5.5773982744631e-05,2.33476916097194e-05
10635,5.0564047405742e-05,3.24611762587246e-05,4.31439050920543e-05,1.35820412775464e-05,3.03355288339746e-05
10636,1.27915444540034e-05,7.34476675080634e-06,0,1.31009462636621e-05,1.97404232485078e-05
10637,2.55933739994628e-05,3.32810577630311e-05,4.54478353846364e-05,2.65538540619554e-05,2.11201613238047e-05
10638,2.51807216726314e-05,4.1978886076985e-05,3.29282282447526e-05,8.67514280916539e-05,1.08977656691087e-05
10639,5.92889151235376e-05,4.48493860135919e-05,4.717241939616e-05,1.58914842066501e-05,3.5012105767525e-05
10640,0.000137209950756732,8.69602774487446e-05,1.21101718534986e-05,2.84789321474083e-05,8.99204662400193e-05
10641,0,0,0,0,0
10642,1.31117587947979e-05,4.1914025391111e-05,3.27654079203019e-05,8.64022808191499e-05,1.0849560386205e-05
10643,1.28470391381015e-05,0,0,1.38017020145465e-05,1.46143627400353e-05
10644,9.43492379795267e-05,7.46169162201332e-05,1.17036255355413e-05,1.34107993878075e-05,7.13091030976193e-05
10645,2.48276017074109e-05,7.70554823708767e-06,0,0,2.05054712914608e-05
10646,1.286830798013e-05,3.2219941482374e-05,4.41501737074085e-05,2.59121332384073e-05,1.57253722794855e-05
10647,3.86234761143375e-05,8.19870850739054e-06,0,1.39377906131189e-05,2.2039865467666e-05
10648,2.55947458821287e-05,3.30230510166185e-05,4.48841071422189e-05,2.62660684143944e-05,2.08714829578541e-05
10649,2.53314588442758e-05,3.31884001263435e-05,4.55602891053126e-05,2.66181123465943e-05,2.11659164211742e-05
10650,3.83104272736551e-05,3.3241951149713e-05,4.47865014542006e-05,2.62027788439292e-05,2.57782468470695e-05
10651,3.75655058953705e-05,4.06490012141375e-05,4.71947431532012e-05,2.9453366582625e-05,3.27297307856452e-05
10652,1.3052831626047e-05,3.28271948764633e-05,4.51832822248834e-05,2.64356545637372e-05,2.0995052661285e-05
10653,5.99267349014126e-05,4.52878194833557e-05,4.75534749229956e-05,1.60666508920937e-05,3.53675289897727e-05
10654,8.27668252644662e-05,1.62394687131565e-05,8.14331940808723e-05,4.05291090494663e-05,2.29879790665305e-05
10655,7.52277156822417e-05,3.79044130243271e-05,2.09670544741428e-05,4.0654799171211e-05,5.5913407956304e-05
10656,1.28406653145485e-05,7.63073822358516e-06,0,0,2.03500119728868e-05
10657,1.2094190065036e-05,2.33803766715396e-05,3.37698091550821e-05,2.73458262466608e-05,2.10079490273265e-05
10658,0,0,0,0,0
10659,5.14928786248773e-05,3.20513158564697e-05,3.22148718266365e-05,1.37492052878506e-05,3.0577237880669e-05
10660,5.14822327507683e-05,3.34646898076328e-05,4.46150884875521e-05,1.38735876169995e-05,3.09983213472098e-05
10661,3.80372796754917e-05,3.23518377497527e-05,4.32050857368119e-05,1.34358399495765e-05,2.04792821845445e-05
10662,3.79868818084873e-05,3.33265036965289e-05,4.51633362769309e-05,2.64001225786189e-05,2.58768362553328e-05
10663,0.000113568729337362,8.52439176141643e-05,3.36174571800585e-05,4.7144618681878e-05,8.17293128188786e-05
10664,1.27927844290081e-05,7.53863747218907e-06,0,0,2.01418637827909e-05
10665,4.81815549001932e-05,1.70939186984396e-05,2.25784526579376e-05,3.0045322833855e-05,3.03969010316182e-05
10666,1.70601949805814e-05,0,0,0,6.89218905873021e-06
10667,1.29027939354048e-05,0,0,1.36247873207102e-05,1.96299952730413e-05
10668,1.37282793064716e-05,0,0,0,5.54612045987481e-06
10669,5.09962005250094e-05,3.31549439519607e-05,4.42486379405664e-05,1.37389699403844e-05,3.0714320048364e-05
10670,5.01310696192956e-05,6.05773339800704e-05,1.04792570779256e-05,0,4.54182005260868e-05
10671,1.19860259365121e-05,0,0,0,4.8422633452499e-06
10672,5.80046542463895e-05,4.05878717579723e-05,5.46819158861338e-05,3.08237613136692e-05,4.1391442381396e-05
10673,0,0,0,0,0
10674,5.07422354816052e-05,3.3497652549277e-05,4.49914649767237e-05,2.62998156476541e-05,3.07767420459112e-05
10675,1.26201569856442e-05,3.12947074723003e-05,4.24325852416693e-05,1.27227770026769e-05,1.03336478491485e-05
10676,0.000167534820816236,9.8496343634768e-05,1.40222357610267e-05,3.06362528134544e-05,0.000101319038487075
10677,5.18158947050729e-05,3.28496290771934e-05,4.33328510089632e-05,1.38918164341265e-05,3.09443783422009e-05
10678,5.90083985852459e-05,4.45735920040564e-05,4.68104717981823e-05,1.58046398531533e-05,3.48240063234941e-05
10679,9.81585207349365e-05,8.24494104220947e-05,4.47701895019182e-05,3.00925565339313e-05,5.54936675665001e-05
10680,2.52455553146843e-05,3.30850142095434e-05,4.54381301476519e-05,2.65584016138247e-05,2.1110915295514e-05
10681,1.27891161785219e-05,7.50688544434242e-06,0,1.25650479371015e-05,2.00748507599786e-05
10682,5.89638369214334e-05,4.45343727378295e-05,4.67636737045877e-05,1.57913996450877e-05,3.47958765285776e-05
10683,9.85748471577369e-05,8.27889789259887e-05,3.45954288311918e-05,3.02365502140463e-05,5.56901437848416e-05
10684,5.73637550952661e-05,4.46628381523957e-05,4.86796658334507e-05,2.80601754766249e-05,3.9211868508878e-05
10685,5.71606793574134e-05,4.48289326171576e-05,4.92692450908759e-05,2.83454846314287e-05,3.93328546533734e-05
10686,9.85024001401362e-05,8.27815071344783e-05,3.43644846265042e-05,3.02321018617506e-05,5.56327027212303e-05
10687,1.29826069280881e-05,3.2693955714491e-05,4.50797798228026e-05,2.63871303115384e-05,2.09472614600192e-05
10688,0,0,0,0,0
10689,3.85596125579571e-05,3.39395368630703e-05,4.59965418907769e-05,2.68120187407811e-05,2.63131770271502e-05
10690,1.52961943159441e-05,0,0,0,6.17954620240623e-06
10691,0,0,0,0,0
10692,1.2779554810163e-05,7.34609654736369e-06,0,1.30657495366285e-05,1.97387594168762e-05
10693,0.000108739448803481,0.000124455157801778,0.000115510377068958,0.000130107706554467,0.000147252720799092
10694,0,5.67081606188145e-05,5.1370153798577e-05,6.75040997934547e-05,3.7706996860426e-05
10695,4.97636950265934e-05,2.28889762673313e-05,2.13404663703453e-05,4.013335083892e-05,4.06812730406825e-05
10696,2.51849825825672e-05,3.2700739821923e-05,4.4672409397913e-05,2.61688388520943e-05,2.07723927821766e-05
10697,3.75915647694919e-05,3.25769925586989e-05,4.39405627244665e-05,1.32928482529862e-05,2.05004131735909e-05
10698,1.31525438005445e-05,4.14810240843746e-05,3.27835490931864e-05,8.61581829109729e-05,1.08173859915903e-05
10699,0,0,0,0,0
10700,8.72062362965348e-05,9.78060285827562e-05,0.000106689258020576,0.00010600945094297,0.000123847342080383
10701,1.21393311194371e-05,2.3800964886877e-05,3.37897919214987e-05,1.38361995061291e-05,2.06115427061134e-05
10702,5.12043694452543e-05,3.20761994173262e-05,3.22888484678806e-05,1.36881239226795e-05,3.04712870835599e-05
10703,7.8842258389295e-05,0.000107516647627141,0.000155309693375081,6.37554792597772e-05,9.81222887978412e-05
10704,0,0,0,0,0
10705,1.4929419829002e-05,0,0,0,6.0313720983704e-06
10706,0,0,0,0,0
10707,4.91300238611099e-05,2.28092213221707e-05,2.15386573221836e-05,2.74707929903731e-05,4.0395048415902e-05
10708,1.31581595571202e-05,0,0,1.56447364061709e-05,4.83437159408296e-06
10709,9.83702286367504e-05,8.26451726252138e-05,3.45220320251697e-05,3.01749782587445e-05,5.5583329293171e-05
10710,6.25889847386785e-05,6.138650843175e-05,1.06052311006473e-05,1.26826274430091e-05,5.06968309100364e-05
10711,1.25701488310288e-05,3.19011723084391e-05,4.44408790362567e-05,1.37567269277351e-05,1.59305851131527e-05
10712,1.24250983046592e-05,3.1472052876242e-05,4.37699082477373e-05,1.35220109983087e-05,1.56900827221903e-05
10713,0,0,0,0,0
10714,1.26458132982229e-05,0,0,1.46453560552773e-05,0
10715,9.27265928789292e-05,6.59025801185349e-05,1.14978950347898e-05,1.30778271906034e-05,6.53115722406926e-05
10716,2.53125976620621e-05,4.19485798972268e-05,3.30779524049321e-05,8.70145371395758e-05,1.09344108837256e-05
10717,0,0,0,0,0
10718,7.89661697855354e-05,4.93567325589636e-05,5.0832312868248e-05,3.06671327446045e-05,4.37044938860515e-05
10719,1.29468149747824e-05,0,0,1.55390480838676e-05,0
10720,7.86018041939178e-05,6.30477826380789e-05,2.15462834080829e-05,2.76896425891207e-05,4.22784932281747e-05
10721,9.77265760530015e-05,0.000121902432113777,7.9561724308871e-05,0.000131756595175888,0.00014228887421296
10722,2.52193950153677e-05,4.14672514476631e-05,4.81698861821384e-05,4.10596556379047e-05,3.24502938747371e-05
10723,5.58113689670949e-05,3.717949763977e-05,4.95544190393317e-05,2.8494730633885e-05,3.89375278714352e-05
10724,3.82380369915264e-05,3.36862508930378e-05,4.57080171629361e-05,2.6671880419511e-05,2.61412042911903e-05
10725,5.17106998021074e-05,3.19952939454838e-05,3.21140917813792e-05,1.37919827326623e-05,3.06460147425356e-05
10726,0,0,0,0,0
10727,1.27914502821352e-05,0,0,1.55040012771282e-05,0
10728,7.35395924573884e-05,6.70405928966605e-05,3.55187981254419e-05,2.95898298429482e-05,4.0706139436288e-05
10729,0,0,0,0,0
10730,1.25449531869334e-05,3.17660766079528e-05,4.41449242587786e-05,1.35939989739001e-05,1.58137486425147e-05
10731,6.83748213817443e-05,2.44651151673824e-05,5.93757045650592e-05,6.10653255121315e-05,2.70976574203314e-05
10732,1.25615902351113e-05,3.18911809888479e-05,4.44467466041344e-05,1.37738214770121e-05,2.07626164341169e-05
10733,0.000109193877283856,0.000123718255676797,0.00011767541343342,0.000117418109632186,0.000147440474264432
10734,0,0,0,0,0
10735,3.75634822389741e-05,3.01179968877498e-05,1.01983779750974e-05,0,2.07185900008619e-05
10736,0,0,0,0,0
10737,6.62132929388289e-05,7.46431011227865e-05,7.97496020230698e-05,8.62048787160009e-05,7.65622006940866e-05
10738,2.4770432659995e-05,7.69102310332244e-06,0,0,2.04500836715588e-05
10739,3.70973450794389e-05,7.77070047919461e-06,0,0,2.06188418415409e-05
10740,0,0,0,0,0
10741,1.40300647972021e-05,0,0,0,5.66803950357061e-06
10742,1.20160922481242e-05,2.36084231600918e-05,3.36056735154212e-05,1.38274174552486e-05,2.05400337199274e-05
10743,5.18734904963342e-05,3.23806369780026e-05,3.25540659979159e-05,1.38623350057489e-05,3.08259694984405e-05
10744,8.87389078467084e-05,0.000107695342476727,0.000107172484463288,0.000108166764136914,0.000130997383976546
10745,0.000203998221035948,9.75494002415617e-05,0.000116037325967651,9.71735412772829e-05,0.000155097468579006
10746,0,0,0,0,0
10747,9.12052263507055e-05,0.000108252510741475,0.000166356428174012,6.58262735159174e-05,0.000110052238907036
10748,1.30399297492005e-05,0,0,1.56179238196131e-05,0
10749,6.92052094142422e-05,2.521395862068e-05,7.03921047525998e-05,7.62387031754752e-05,2.75160822611321e-05
10750,2.54018602409993e-05,4.14776477198603e-05,3.31346554080666e-05,8.68188236416789e-05,1.09089343151981e-05
10751,2.53816394928265e-05,4.18600932686439e-05,3.3149108610338e-05,8.70918797779048e-05,1.09454701306457e-05
10752,2.53500631136812e-05,4.19038811475475e-05,3.31168929721723e-05,8.70592573295222e-05,1.09407832999802e-05
10753,5.12509352995875e-05,3.17076530695923e-05,3.18368316633796e-05,1.36653003937667e-05,3.03785648197347e-05
10754,0,0,0,3.08754276815914e-05,5.62302355147245e-06
10755,3.82849534639365e-05,0,0,0,1.54668301082422e-05
10756,8.37361921704034e-05,6.1930238089853e-05,0.000139423397793636,8.54458085748433e-05,6.76687745210456e-05
10757,0,0,0,0,0
10758,2.53251595513808e-05,3.29456506451302e-05,4.50386823960516e-05,2.63526116044694e-05,2.09360085950128e-05
10759,1.23014278607421e-05,0,0,0,4.96968332454996e-06
10760,1.29957124375413e-05,3.26073376463127e-05,4.47695723174031e-05,2.62256510768407e-05,2.08118884030736e-05
10761,4.03102926930209e-05,2.574996614091e-05,4.53035656877904e-05,8.9263048105458e-05,1.60944355077936e-05
10762,0,4.31065648074051e-05,3.59917637841037e-05,5.98362087427426e-05,2.91261986804874e-05
10763,1.19947387491614e-05,2.35367957004113e-05,3.34661232402867e-05,1.37565188732228e-05,2.04568785197523e-05
10764,1.27346378661533e-05,7.63425265584151e-06,0,0,2.03180570388225e-05
10765,1.22615686553773e-05,2.4041631492062e-05,3.41115002482814e-05,1.39336887159343e-05,2.07730219160102e-05
10766,0,0,0,0,0
10767,7.87763571804226e-05,4.93794389813463e-05,5.10142259703915e-05,3.05413592241111e-05,4.36340101319457e-05
10768,1.23693873310885e-05,3.1474573106256e-05,4.40086577687857e-05,1.37704202089918e-05,2.06613405449313e-05
10769,8.44329296351699e-05,8.62646619948583e-05,0.000133564510717435,6.17990823398554e-05,0.0001032892202732
10770,0.000161408473410116,9.4372155765144e-05,1.35981963472636e-05,2.8438019316202e-05,9.28005858693439e-05
10771,2.47762088365531e-05,7.6958530504042e-06,0,0,2.04502206993201e-05
10772,9.86842514953035e-05,8.29460157551092e-05,3.42562092305029e-05,3.03014796987689e-05,5.57109532247498e-05
10773,9.81573854968974e-05,7.51326612225432e-05,4.50971196998189e-05,3.00793183895799e-05,5.07187471580166e-05
10774,0,5.95764787967211e-05,5.078092265376e-05,7.91163331319928e-05,3.71922735259843e-05
10775,1.53950661840259e-05,0,0,0,6.21948968536085e-06
10776,1.20772350556881e-05,2.37061954560698e-05,3.37033684415282e-05,1.38358891071827e-05,2.05797021037054e-05
10777,4.21180806376175e-05,2.66323986482467e-05,4.72191317136313e-05,9.2528053469672e-05,1.67550364290986e-05
10778,2.53748703031138e-05,4.31532606784205e-05,3.32717704921788e-05,8.81602715921109e-05,1.60149486328843e-05
10779,2.51879361894341e-05,3.28212837081916e-05,4.49320428390564e-05,2.63018552617848e-05,2.08870631788252e-05
10780,1.25018806617942e-05,3.16983427054164e-05,4.4122698821491e-05,1.36449155304962e-05,1.58164813487921e-05
10781,1.25347751734255e-05,3.17561575928846e-05,4.41577172227835e-05,1.36183247489712e-05,1.58219531266887e-05
10782,7.75564531844281e-05,6.60452165025656e-05,3.29804406014673e-05,2.82310334962059e-05,4.79481782818173e-05
10783,0,4.96421058856927e-05,2.1072749905882e-05,4.1779730877391e-05,1.06159377875849e-05
10784,8.27070314487581e-05,1.63991496167189e-05,8.11679454317456e-05,2.7029607623873e-05,2.30120553440436e-05
10785,1.27487910249941e-05,0,0,1.30882259587266e-05,1.96630186879564e-05
10786,5.61678953052067e-05,4.36436056389158e-05,4.75122616962486e-05,1.5149201519517e-05,3.36317491661466e-05
10787,1.22130437898161e-05,2.37878550570615e-05,3.35397324688544e-05,1.36099221369953e-05,1.56036364631623e-05
10788,3.71934866938193e-05,3.18177126526937e-05,4.26937475670843e-05,1.31383772511431e-05,1.53071330932031e-05
10789,0,0,0,0,0
10790,0,4.96012479272667e-05,2.097730959953e-05,4.18956847790874e-05,1.05613929732291e-05
10791,0.000109227521898255,0.000123548135056794,0.000117995536863411,0.000117365367493623,0.000147415186703322
10792,0.000128922903615139,8.0048995908096e-05,3.3121526222522e-05,4.73112726049278e-05,7.82362948733722e-05
10793,5.94650432784505e-05,4.42588032476835e-05,4.56101766667628e-05,2.84742520014622e-05,3.96985794103418e-05
10794,2.5899448647586e-05,0,0,0,1.0463180332887e-05
10795,1.25213020292111e-05,3.17931270231438e-05,4.43231738525189e-05,1.37515767204978e-05,1.58949760761167e-05
10796,5.46923234687244e-05,6.3233198908314e-05,1.10622728350361e-05,1.3241983906752e-05,4.89653112775697e-05
10797,3.74326429214101e-05,3.21192876267593e-05,4.31370591469131e-05,1.32268661603016e-05,2.02779109609156e-05
10798,4.21402780078237e-05,2.66001992872518e-05,4.72344663924833e-05,9.2461616476375e-05,1.67573930305624e-05
10799,2.59885179714832e-05,4.20155994466257e-05,3.38672951274205e-05,8.85474863272135e-05,1.11473283003041e-05
10800,2.68532400803946e-05,5.44282193134181e-05,3.53961812283399e-05,9.474507034633e-05,1.72732569319891e-05
10801,0,5.98046520218581e-05,5.05786599230426e-05,7.90598009700308e-05,3.70301361523597e-05
10802,0.000121027786949771,8.40424128267956e-05,1.18558038192497e-05,2.66621852381282e-05,8.2512900817107e-05
10803,8.70674834266811e-05,0.000106825523514877,0.000103722674532338,0.000119135713028299,0.000133653051695862
10804,5.88455296749012e-05,4.43957889980141e-05,4.65585949854185e-05,1.57521486259318e-05,3.47079962480176e-05
10805,4.18532196316254e-05,2.56950323394493e-05,5.67949966018643e-05,9.00453872817504e-05,2.14659691894342e-05
10806,1.28736678634174e-05,0,0,1.55101799459977e-05,0
10807,8.24481711078743e-05,7.2173050695881e-05,3.41240404358241e-05,4.53492045072152e-05,7.71361738527435e-05
10808,1.22288739512044e-05,2.39397034647757e-05,3.39201345968252e-05,1.384020785572e-05,2.0661109110234e-05
10809,8.46035177450163e-05,1.66936583305812e-05,8.31181339076181e-05,4.06582117607986e-05,2.35631456246049e-05
10810,0.000136207072784783,8.6321844480899e-05,1.20698252364283e-05,2.79960042882714e-05,8.93103207079405e-05
10811,5.72764552093833e-05,4.42419824799175e-05,4.77873776083304e-05,1.54325791711183e-05,3.41871557427616e-05
10812,0,4.15521789867605e-05,3.43035022890361e-05,5.71191189546505e-05,2.78476097440596e-05
10813,3.80248940711597e-05,3.30035708158238e-05,4.45018902100107e-05,2.60618622765931e-05,2.56134639722444e-05
10814,1.1983136850156e-05,0,0,0,4.84109617632856e-06
10815,5.1360220576336e-05,3.28065463585862e-05,4.34469922070988e-05,1.37878173012203e-05,3.07524141653527e-05
10816,5.19951720660691e-05,3.9528410429575e-05,3.23199060838615e-05,1.3872985707327e-05,3.08200001990379e-05
10817,1.20508968526245e-05,2.34907655783816e-05,3.31740717978367e-05,1.35181235227655e-05,1.54402010550023e-05
10818,0.000162655844876878,9.52021493674017e-05,1.36887984201381e-05,2.88518328468859e-05,9.3503462496256e-05
10819,5.94031488228968e-05,4.08307173928097e-05,5.45101228276869e-05,3.07360798692795e-05,4.1840778722768e-05
10820,5.16953263973522e-05,3.2842366491305e-05,4.33707374646957e-05,1.38646677164931e-05,3.08948331874276e-05
10821,8.29010803622077e-05,2.4570394812101e-05,7.24079337099678e-05,6.10652750544071e-05,2.79730371122509e-05
10822,0,4.96150238367729e-05,2.1012845006689e-05,4.18503008930905e-05,1.05817606992355e-05
10823,0,0,0,1.39621268315169e-05,0
10824,2.5036589885774e-05,3.18920392515508e-05,4.30808136663933e-05,1.3017233324399e-05,1.0519196831224e-05
10825,1.43632099800856e-05,0,0,0,5.80262762445971e-06
10826,2.48270614370455e-05,7.70881266401465e-06,0,0,2.0499442431477e-05
10827,0,2.94625346514512e-05,3.01974035291782e-05,2.52281483887638e-05,9.73292432111543e-06
10828,1.30438401208127e-05,3.2794389984171e-05,4.51235217114093e-05,2.64054412246632e-05,2.09685880298884e-05
10829,0,7.35437765626118e-06,1.01839442128985e-05,0,4.83481009277296e-06
10830,0,4.91058930149535e-05,2.04952792989409e-05,4.20370922776503e-05,5.5476149315394e-06
10831,9.84792440026772e-05,8.27390725638428e-05,3.44800698680244e-05,3.0214660802896e-05,5.56325242078647e-05
10832,0,4.96108072649889e-05,2.09963596084496e-05,4.18746968911776e-05,1.0572220957871e-05
10833,2.50347352924746e-05,3.26659468063352e-05,4.47768358311847e-05,2.62265899117827e-05,2.08164674045714e-05
10834,1.29939814714516e-05,3.26667867220899e-05,4.49524816668688e-05,2.6320528964262e-05,2.08919560280265e-05
10835,4.92519389826305e-05,2.28523470698512e-05,2.15642445513946e-05,2.75288805611055e-05,4.04823681338595e-05
10836,5.83590863808055e-05,4.51841953278037e-05,4.88890949039266e-05,1.57524805086756e-05,3.48660071919659e-05
10837,1.25750790034462e-05,0,0,1.49130713327962e-05,0
10838,1.19774069706258e-05,2.35389700182148e-05,3.35224657473905e-05,1.38082355645851e-05,2.05008440650733e-05
10839,4.13245332816431e-05,2.57981423070444e-05,4.62950389156666e-05,8.99861662336896e-05,1.64064966810304e-05
10840,1.27763503227357e-05,3.1924148098135e-05,4.36543609924609e-05,2.56587171541167e-05,1.55427891837504e-05
10841,0.000108567472487911,0.000121306004496144,0.000152664982204487,0.000115558471517459,0.000141370993483695
10842,5.22761180522696e-05,3.4358701821144e-05,4.59256419727861e-05,2.67543947052685e-05,3.64413883482042e-05
10843,7.13951701372281e-05,7.28730843165984e-05,0.000145272948239932,6.94975398254742e-05,7.27774615829549e-05
10844,0.000131173781341478,8.89329587903012e-05,2.27176244325495e-05,4.72000125572065e-05,7.90662562557327e-05
10845,2.52081602247002e-05,3.26213500140774e-05,4.4471179748642e-05,2.6064719186726e-05,2.0683759011601e-05
10846,1.27646269661105e-05,3.22874502244767e-05,4.47791930448246e-05,2.6246938402424e-05,1.60178231580564e-05
10847,2.4726579183405e-05,1.51746314256373e-05,4.10765440224714e-05,1.31208752720745e-05,9.99468494331385e-06
10848,1.27116666822403e-05,3.21870826661577e-05,4.47013762830929e-05,1.37168300156275e-05,1.60000517368655e-05
10849,2.49412548538584e-05,4.57749652651098e-05,7.2865809654655e-05,2.64841078608938e-05,3.53538298902077e-05
