"Location","Q1","Q2","Q3","Q4","Total"
28,1.76203632244359e-05,3.25738522536798e-05,6.83900113503089e-05,0.000108993425140892,5.61819986571599e-05
29,5.06098245549745e-05,4.48013486768497e-05,6.00798654182138e-05,9.94074603053944e-05,6.28934837831183e-05
30,0,0,0,0,0
31,5.45992765876389e-05,5.36311044699728e-05,5.98975493897982e-05,5.78246212947285e-05,5.78538257989987e-05
32,4.90905251978114e-05,6.08773624122574e-05,4.76537757792894e-05,3.62977474553829e-05,4.90997120835543e-05
33,0,0,0,0,0
34,2.68961253782904e-05,4.11205951780316e-05,7.56663118808682e-05,0.000111599911787559,6.33233198428685e-05
35,5.42853460937343e-05,5.33156629867096e-05,5.94853543105978e-05,5.24836780611078e-05,5.65334811419549e-05
36,3.93713580763209e-05,7.85929104792853e-06,2.85508641718058e-06,5.08097853490781e-06,1.26614460161557e-05
37,1.75023002894654e-05,7.96347825903083e-06,0,5.01070802000332e-06,6.83680177571646e-06
38,1.77051786566987e-05,3.19054257235755e-05,2.62115864862122e-05,1.02655666105741e-05,2.26712741941618e-05
39,4.51260440890834e-05,2.80717667192176e-05,3.25923468335987e-05,4.64102370568508e-05,3.79743514938783e-05
40,0,0,0,0,0
41,0,0,0,0,0
42,1.76364054904468e-05,1.17593175738317e-05,2.01383278067964e-05,3.02615546484055e-05,1.9497388486953e-05
43,4.97524791686405e-05,2.03905405493e-05,2.95676121506308e-05,3.61542697584228e-05,3.41181911771357e-05
44,3.94816463533432e-05,1.56414575101301e-05,2.86644085467151e-06,5.09492428164251e-06,1.46152973665763e-05
45,0,0,0,0,0
46,3.95309601248642e-05,1.56603544477826e-05,2.87040130114467e-06,5.10133775820226e-06,1.46335323511108e-05
47,0,0,0,0,0
48,0,0,0,0,0
49,4.0438229977055e-05,4.48415913765352e-05,3.58051874359457e-05,1.02371626130409e-05,3.41680638386012e-05
50,3.66892895961728e-05,4.88609523263769e-05,2.98313732562781e-05,1.03807009330004e-05,3.23352218356283e-05
51,4.1039690424108e-05,3.71202686687507e-05,4.13541295268226e-05,1.55682457449179e-05,3.53013280738797e-05
52,0,0,0,0,0
53,3.55909372161424e-05,4.47997469777885e-05,3.8630895331192e-05,1.0301892339106e-05,3.40451350761756e-05
54,0,0,0,0,0
55,3.96673457260077e-05,1.57108211669881e-05,5.73309015348777e-06,5.11834274479802e-06,1.56469514131686e-05
56,0,0,0,0,0
57,3.94449667337383e-05,1.18523010116005e-05,2.849543252338e-06,5.09237477281437e-06,1.36647334593474e-05
58,0,0,0,0,0
59,6.80176140333387e-05,5.38225910572649e-05,5.98985146126074e-05,5.29636334875236e-05,5.99743442785259e-05
60,6.76734562897022e-05,5.32058647447311e-05,5.07051116932732e-05,5.73170365229249e-05,5.74807833613145e-05
61,8.81853985554427e-06,3.21895104673358e-05,7.0432490578345e-05,9.75906456073681e-05,5.26087929091472e-05
62,0,0,0,0,0
63,3.95038396823156e-05,1.18568748827098e-05,2.85505890909843e-06,5.09990750545583e-06,1.36823014349177e-05
64,6.29635707821266e-05,5.33655835518852e-05,5.95236433980136e-05,5.25305648170554e-05,5.85037800362464e-05
65,6.73215654614463e-05,5.29523092058029e-05,5.04618332637167e-05,5.20876939693803e-05,5.6239316646401e-05
66,1.31662316821445e-05,2.39364999361278e-05,4.66452056418016e-05,8.65486869871826e-05,4.13632076275449e-05
67,3.95450860156723e-05,1.18546877626511e-05,2.85949417873442e-06,5.10509397364462e-06,1.36934527724551e-05
68,3.05840731509447e-05,1.19311755584574e-05,0,5.03958447109153e-06,1.07371036725404e-05
69,3.05410066766781e-05,8.07091799900777e-06,0,5.02538602359821e-06,9.77100429563922e-06
70,4.08707307201847e-05,5.75232781918861e-05,5.13777566286273e-05,4.73184367347649e-05,5.07936388255187e-05
71,0,0,0,0,0
72,4.98178167245623e-05,5.28804188200021e-05,4.47051609774388e-05,2.58845973075423e-05,4.42802550865565e-05
73,3.14878936621432e-05,2.45333523263108e-05,2.11113422239118e-05,1.03108724455828e-05,2.22058703436652e-05
74,4.97965210998872e-05,4.49695674782437e-05,4.45320784779876e-05,2.07376470751001e-05,4.12660867884044e-05
75,2.29688872356177e-05,3.70803534542035e-05,3.03618084698072e-05,1.06987165949764e-05,2.66086890033455e-05
76,5.39532743476467e-05,5.69746316503864e-05,4.77002701213727e-05,3.11063434706661e-05,4.72701045243271e-05
77,0,0,0,0,0
78,4.97159180624084e-05,6.59808448122676e-05,5.4568000213887e-05,5.24366457160218e-05,5.59617661897851e-05
79,1.36550256338782e-05,2.44318951561883e-05,2.65745565958676e-05,1.03357568886542e-05,2.00587071323334e-05
80,1.8108024442227e-05,4.47240783090525e-05,3.26929525658372e-05,1.05560036751025e-05,2.81743481775375e-05
81,2.66869779645641e-05,2.79286557389428e-05,4.69175742958043e-05,7.70535449265475e-05,4.36156168197297e-05
82,4.08523703944178e-05,3.21672597567512e-05,4.73211416071415e-05,8.21232430591721e-05,4.99190029620388e-05
83,4.04614482516478e-05,4.48253947309311e-05,3.57880840176019e-05,1.02383672614446e-05,3.41636889212253e-05
84,2.19216727570388e-05,3.93798305514537e-06,1.71665897975083e-05,1.01857526534408e-05,1.36290445339492e-05
85,1.76350586487506e-05,1.96767487603884e-05,3.18054788193017e-05,6.05875974074305e-05,3.1266309077872e-05
86,5.44062206901265e-05,6.54290943643363e-05,5.71953397035435e-05,5.7787107567039e-05,5.97889553628117e-05
87,6.33858357018549e-05,5.37273893327328e-05,5.99163092887949e-05,5.28880564405029e-05,5.88962869545258e-05
88,4.33076779856208e-06,2.33964349189718e-05,4.84453686694479e-05,5.97427540490588e-05,3.46802473416558e-05
89,2.66169267043103e-05,1.21378097578063e-05,1.19420176282895e-05,5.09358641181524e-06,1.39498814844747e-05
90,2.69340042402433e-05,4.84533684922498e-05,4.15228766269724e-05,3.60439200691847e-05,3.89755112290939e-05
91,7.3156718624437e-05,5.83450022953449e-05,6.05613702721502e-05,6.35312675338194e-05,6.25899082530461e-05
92,2.21189710689169e-05,2.37908477994645e-05,4.07710365419566e-05,7.13450344605459e-05,3.83936387334275e-05
93,1.81028770148627e-05,2.4639774458223e-05,2.67938518156883e-05,1.04265885570806e-05,2.11926601522949e-05
94,4.34932318422565e-06,2.36148048255183e-05,3.47037367352477e-05,6.54795455018558e-05,3.12057653927244e-05
95,2.6619660143528e-05,2.39395234868153e-05,4.67477059181155e-05,7.17844341257683e-05,4.15375738664145e-05
96,4.07286082850223e-05,4.07681329270593e-05,7.74816379590008e-05,0.000100130784857434,6.56708915231782e-05
97,4.02182867138211e-05,2.79831479449309e-05,4.98465758438654e-05,8.17892405592549e-05,4.95123000566076e-05
98,4.50607875528163e-05,6.09251372320118e-05,5.38216437872598e-05,4.71028387359761e-05,5.33605926877765e-05
99,5.55343486656789e-05,4.8619215108953e-05,3.91766848905071e-05,5.23690778820708e-05,4.78448331749868e-05
100,5.45963396713761e-05,6.56249338687564e-05,6.02137983836945e-05,6.29491219672533e-05,6.09414677699117e-05
101,1.79835774928819e-05,4.12318500914178e-05,7.84827996567093e-05,0.00010565788671532,6.11665754392173e-05
102,2.6838638586055e-05,3.22083894005272e-05,6.4632428700369e-05,8.81827969722465e-05,5.28469923512189e-05
103,1.31427941152757e-05,3.23938847356353e-05,6.80111197555259e-05,0.000108253648863072,5.48687654575513e-05
104,2.26563309427494e-05,4.56315427911468e-05,3.61532480405624e-05,1.07292052516914e-05,3.06145752652036e-05
105,0,0,0,0,0
106,4.46099787215085e-06,3.20133841071397e-05,6.721143193967e-05,9.70584569110001e-05,5.04030963646804e-05
107,6.47637706384699e-05,5.73696214943076e-05,4.26065574183484e-05,5.81117974448488e-05,5.43337142753236e-05
108,4.19957783410503e-05,4.53893556685474e-05,7.83958449349915e-05,0.000101430727637874,6.76918661229479e-05
109,4.56552679131904e-05,5.3993255372633e-05,3.97623958263059e-05,1.55723847583748e-05,3.99613946377553e-05
110,6.97843487383357e-05,5.87352328603285e-05,5.79412441324908e-05,6.91119882317176e-05,6.21314634361691e-05
111,0,0,0,0,0
112,6.05091199220913e-05,4.90699260179487e-05,3.96078779969378e-05,5.29224499051782e-05,4.9318732812399e-05
113,5.08919044969142e-05,4.93103932162911e-05,8.10914805894354e-05,0.000111199869735231,7.34532045520264e-05
114,5.10888131384208e-05,4.94272989999505e-05,8.40766266012914e-05,0.000111416575707379,7.45810044191498e-05
115,5.05112089394803e-05,5.94720025553557e-05,4.37375686256126e-05,1.60342039824923e-05,4.3829432945074e-05
116,4.44926006796174e-06,2.80590182449469e-05,6.41927639572755e-05,9.18520894238485e-05,4.7395591398134e-05
117,1.31723816774229e-05,3.24826946121408e-05,7.10412317166441e-05,0.000108531741720573,5.59749798816848e-05
118,0,0,0,0,0
119,0,0,0,0,0
120,0,0,0,0,0
121,5.12111371570572e-05,6.19072281254085e-05,5.14510654746782e-05,2.62264799715187e-05,4.91664822719371e-05
122,6.8855496538924e-05,5.80373599458078e-05,5.72910515932624e-05,6.33110157239424e-05,6.13755838114454e-05
123,5.01981936665989e-05,4.05018974945708e-05,5.66664071578337e-05,8.84759446313087e-05,5.84632344072337e-05
124,5.14586028948906e-05,4.96510941819033e-05,8.43872064482952e-05,0.000111836973071217,7.49132979697266e-05
125,5.06785159374577e-05,2.87315280448911e-05,5.04945749182877e-05,7.23710478196245e-05,5.04763518779265e-05
126,0,0,0,0,0
127,0,0,0,0,0
128,4.11687101004592e-05,3.63439813846165e-05,5.06634076752833e-05,8.30049075493549e-05,5.23267180721131e-05
129,5.03245300791663e-05,3.6592001649341e-05,5.93846182659673e-05,9.31384755140535e-05,5.93513549754743e-05
130,6.01639095513839e-05,7.17245875439402e-05,6.20962753414838e-05,6.96641530295291e-05,6.56032624029585e-05
131,5.17314613041858e-05,3.6868752371862e-05,4.51921070233844e-05,6.26533027420144e-05,4.81111320746894e-05
132,6.49680084664195e-05,7.12122085341314e-05,6.76465228091108e-05,6.47983219121778e-05,6.75114684891552e-05
133,5.58298249176575e-05,3.68333493568236e-05,3.92932187618636e-05,5.24269057906965e-05,4.50510413195455e-05
134,5.13701509113483e-05,3.66551874032728e-05,3.91682774878213e-05,5.22625776612031e-05,4.48964831413988e-05
135,0,0,0,0,0
136,6.93680203753251e-05,6.81984320732235e-05,6.0035932514441e-05,8.70694190573519e-05,6.85653774687694e-05
137,5.06402785540712e-05,3.6525117136309e-05,5.62647485051092e-05,7.75370120694113e-05,5.5341635311579e-05
138,5.66796270692049e-05,4.12221292385316e-05,4.56135384416543e-05,6.31732274068425e-05,5.05428150562156e-05
139,7.44502677460892e-05,5.93943423963214e-05,6.16146629741212e-05,6.96437388434538e-05,6.46607961779765e-05
140,6.8927991637272e-05,5.85522344883188e-05,6.08504961765281e-05,5.8813832268446e-05,6.08772145596824e-05
141,4.91159875505066e-05,6.08402570665575e-05,4.76251054479983e-05,3.62526371538566e-05,4.90776665283117e-05
142,4.83068675773183e-05,6.46443923517901e-05,4.70353781210429e-05,1.62449010531338e-05,4.57713718876231e-05
143,6.45691611872032e-05,7.07324276315849e-05,6.71967905801953e-05,6.43633715354992e-05,6.70690984795142e-05
144,5.38968652322477e-05,6.14285569052806e-05,5.09334553090367e-05,3.66073946792014e-05,5.1474480957047e-05
145,1.31383780644767e-05,3.98635205688807e-05,7.58775945017944e-05,9.72102934702318e-05,5.72334192405902e-05
146,0,0,0,0,0
147,7.64261559149852e-05,6.04282468013529e-05,6.23484317976872e-05,7.12162098296785e-05,6.59049945901567e-05
148,0,0,0,0,0
149,0,0,0,0,0
150,5.05558904268968e-05,6.64706324721525e-05,5.52736162706231e-05,6.34105846123093e-05,5.86541630774693e-05
151,6.37609244573625e-05,6.73330574176985e-05,6.13724148740469e-05,5.84132329602566e-05,6.19202894825414e-05
152,5.23277461366704e-05,3.73231511764603e-05,4.86821346029116e-05,7.84682523761978e-05,5.25978456111071e-05
153,6.77168190133159e-05,6.305550980271e-05,5.02069530584287e-05,7.04113353964991e-05,6.03928254996102e-05
154,4.91976218930404e-05,6.1093600443766e-05,4.78236939151547e-05,3.64538033578556e-05,4.92647170025038e-05
155,7.04750279376244e-05,6.9216380458152e-05,6.66352595981355e-05,9.32822711735205e-05,7.2482308684012e-05
156,1.32241591846514e-05,3.65772116858511e-05,7.14873053491848e-05,0.000109103621726067,5.72595843875664e-05
157,0,0,0,0,0
158,5.41438343473907e-05,6.19689373610929e-05,5.42036926231285e-05,4.20093715723979e-05,5.3814023369415e-05
159,0,0,0,0,0
160,2.2336381862047e-05,3.25506611300062e-05,6.82203626668033e-05,0.000104058031382496,5.62141530204433e-05
161,0,0,0,0,0
162,4.96246093019812e-05,6.17073435312548e-05,5.11504442908981e-05,4.18349899732247e-05,5.16772506725974e-05
163,0,0,0,0,0
164,5.80086537386697e-05,8.44866741049242e-05,6.25140264601411e-05,3.76933328991807e-05,6.22061587079981e-05
165,4.46927797268929e-05,4.8547491574262e-05,4.73614074396905e-05,5.64864210663103e-05,4.98643615531203e-05
166,0,0,0,0,0
167,0,0,0,0,0
168,8.73002422409009e-06,3.54932857713408e-05,6.357315067941e-05,9.58305440912117e-05,5.07468975669651e-05
169,6.81836026085598e-05,6.34508733757499e-05,5.33898861592252e-05,7.0871606352611e-05,6.17541827293318e-05
170,2.22807550789426e-05,3.23950300891916e-05,6.7869644435054e-05,9.36745363453396e-05,5.40346549096647e-05
171,2.24134135088315e-05,3.66991462868336e-05,7.16708832608615e-05,0.000109917341028472,5.95564878337005e-05
172,0,0,0,0,0
173,1.31864518834196e-05,4.00835709960358e-05,7.63258733542987e-05,9.78355722581039e-05,5.75710144475544e-05
174,0,0,0,0,0
175,5.54731624852455e-05,6.72012387582879e-05,5.87360452923135e-05,6.91139479811174e-05,6.22043672219323e-05
176,6.90059158092385e-05,6.41234824849537e-05,6.25437328432086e-05,8.65918459619624e-05,6.82320885038301e-05
177,5.07549685137945e-05,4.49207087240695e-05,6.30820777904457e-05,0.000104628562766579,6.49832839911371e-05
178,3.16312820641969e-05,5.30780326063118e-05,4.77984698594416e-05,4.15333072961128e-05,4.4347091532918e-05
179,5.31003474793161e-05,5.20527318925857e-05,4.95664395342657e-05,5.12154146267014e-05,5.23488738053401e-05
180,5.37276933837136e-05,5.27605401432288e-05,5.88504056224999e-05,5.19303296876099e-05,5.59426625453997e-05
181,3.15603794732741e-05,5.29446813675026e-05,4.76909143839454e-05,4.14471509275648e-05,4.42455013026478e-05
182,5.07573415202121e-05,6.67930754395854e-05,5.55520484950343e-05,6.86500755008925e-05,5.98847215054403e-05
183,5.07593622215076e-05,4.9029185740203e-05,7.20633938187214e-05,0.000110426901151372,7.01534472377715e-05
184,0,0,0,0,0
185,3.19018760324558e-05,4.11543020238018e-05,8.13848991988279e-05,0.000116481778595607,6.73241867631643e-05
186,2.23528683146882e-05,3.26368137644598e-05,6.84222851893146e-05,0.000104356254706163,5.63650726035932e-05
187,2.68153815839737e-05,3.70954259565497e-05,7.53694205141838e-05,0.000111164199137304,6.2126163858397e-05
188,0,0,0,0,0
189,4.94005577722632e-05,6.13474734448777e-05,4.8024060085071e-05,3.66047232400675e-05,4.94694808727297e-05
190,6.30914651420039e-05,6.65636165370434e-05,5.78271133534999e-05,5.28011044680788e-05,6.02569961656058e-05
191,6.49990888186538e-05,7.12491724639474e-05,6.76812641887125e-05,6.48319966780881e-05,6.75457000719798e-05
192,5.31167152228528e-05,5.19848131213879e-05,4.66867654723914e-05,5.11424116389578e-05,5.13510794582619e-05
193,1.33213598180166e-05,4.06882226554693e-05,7.75539913314055e-05,0.000104523553932767,5.94601619774415e-05
194,5.72125407241662e-05,4.54785882667858e-05,4.89791735331114e-05,6.88783447940737e-05,5.3956254282602e-05
195,6.54756133773103e-05,6.67828781156903e-05,0.000108165834120042,0.000150070467178159,9.67700145679324e-05
196,2.6739075495717e-05,4.17531682996936e-05,7.96331664091665e-05,0.000117598270680968,6.59462092014001e-05
197,5.03760694803792e-05,6.61973908691164e-05,5.5038654303819e-05,6.31758391706037e-05,5.84233764492073e-05
198,4.57328244605663e-05,4.73395867909107e-05,9.4411919185891e-05,0.000127731649745811,7.85132738800614e-05
199,0,0,0,0,0
200,0,0,0,0,0
201,5.58707657912208e-05,6.76494223728332e-05,6.48296812482266e-05,6.9588599344396e-05,6.45548970649306e-05
202,2.3077575933636e-05,4.22963538180433e-05,8.32798032970398e-05,0.000108113839421849,6.4660753635469e-05
203,2.269570874395e-05,4.102331179207e-05,7.79418070585659e-05,0.00010458699718274,6.17747291066163e-05
204,2.24413045304068e-05,3.64086107071396e-05,7.37868147007042e-05,9.76445852323702e-05,5.78299776986839e-05
205,2.29686667790541e-05,4.25928857238457e-05,8.3897239982277e-05,0.000114081478080264,6.60736604311245e-05
206,2.24338269512035e-05,4.03400290326447e-05,7.38727123068134e-05,9.77959346780251e-05,5.88579735089317e-05
207,5.53666884030227e-05,6.71691654152536e-05,5.58706952591209e-05,6.90428348036631e-05,6.11881549092993e-05
208,5.63688080343374e-05,7.16158274364411e-05,6.79356334950194e-05,6.50116211037215e-05,6.58244300386736e-05
209,0,0,0,0,0
210,3.62042553304491e-05,3.76702233157674e-05,8.51105436021383e-05,0.000117793954061197,6.89347575845745e-05
211,7.54337656694608e-05,6.01128575118003e-05,6.22923813064489e-05,7.05294051207892e-05,6.5448728645471e-05
212,5.85686493119176e-05,7.76232735640438e-05,6.33045615209364e-05,4.34940280428656e-05,6.20256898648465e-05
213,3.19338062916345e-05,4.10996817384464e-05,8.12603440912964e-05,0.000116287399250452,6.72380892775479e-05
214,5.05923656420852e-05,7.06114569001427e-05,5.54935188933647e-05,6.35374362437633e-05,5.97764060910236e-05
215,6.62603188068279e-05,7.6942551392163e-05,6.92865273571914e-05,6.63473292847374e-05,6.90893440652633e-05
216,4.56786729577719e-05,4.59129189457597e-05,8.87035129608428e-05,0.000123802833447459,7.64228976796932e-05
217,6.3163111435088e-05,7.44349619979397e-05,7.24708300091173e-05,5.43333270391251e-05,6.64989599349067e-05
218,0,0,0,0,0
219,7.28106185314886e-05,5.80426795732994e-05,6.02460038518721e-05,5.82576398183085e-05,6.1315613709758e-05
220,5.52231040353646e-05,7.1228254770771e-05,5.88268715164103e-05,6.39678361257473e-05,6.21614891002372e-05
221,1.75511079736224e-05,1.96694667284751e-05,4.30537906924277e-05,3.51333304134869e-05,3.01187856139742e-05
222,7.87907918930678e-05,7.99657036142144e-05,0.000125838019341047,0.000167795791866639,0.000112400825420132
223,7.16973540888625e-05,7.74857119568228e-05,6.98855801849384e-05,6.70636896312602e-05,7.07689518026235e-05
224,7.10791898651461e-05,8.61423352862647e-05,7.31844778120496e-05,7.2336305713726e-05,7.48956815188941e-05
225,5.91956942392549e-05,5.47695447013779e-05,7.0784469338405e-05,0.000101407554138029,7.03628634429612e-05
226,0,0,0,0,0
227,6.67318155748512e-05,6.97117344563231e-05,9.84299620200488e-05,0.000134266314318396,9.14431242004005e-05
228,8.05780489892634e-05,6.34991018074553e-05,7.11214104160389e-05,7.49672490957332e-05,7.12394766414525e-05
229,6.65283770716437e-05,7.69745484557323e-05,7.71774213921263e-05,0.00012689631946731,8.45834083684478e-05
230,8.04453539813927e-05,6.37575159133197e-05,6.85713149076108e-05,7.50295322397746e-05,7.04127404539257e-05
231,9.27417055100187e-05,9.08209012390795e-05,7.6836289647982e-05,7.48478440563271e-05,8.35048719351469e-05
232,6.45082257441506e-05,8.3328386355598e-05,7.013901858857e-05,3.2514197282889e-05,6.49531151131342e-05
233,1.76238728176803e-05,1.18582040599326e-05,2.30083721681916e-05,2.50625602961826e-05,1.94823097842974e-05
234,6.54789116556049e-05,7.22462564436702e-05,6.85284276532753e-05,6.55864825579769e-05,6.83199141221532e-05
235,5.54402482772941e-05,7.13212484588593e-05,5.89173299171892e-05,6.91869536975955e-05,6.32816216900082e-05
236,7.65953144564994e-05,7.95911114857555e-05,0.000122817140335507,0.000168499938668268,0.000110961331677739
237,4.86708145410295e-05,2.78588903669874e-05,3.20439548546182e-05,4.04390699102471e-05,3.83381742718e-05
238,5.55794608024184e-05,6.71919312471708e-05,6.1589423850703e-05,6.42263524908471e-05,6.22474961629958e-05
239,4.06730231037818e-05,3.20871621897127e-05,4.72599987197728e-05,8.20897146173643e-05,4.98259509515318e-05
240,6.76774800630793e-05,6.31313034619152e-05,5.019055864267e-05,7.03995330811624e-05,6.03912671564099e-05
241,5.61284141354501e-05,4.55221711067004e-05,7.24359652216264e-05,0.000115673989517322,7.16503212331543e-05
242,0,0,0,0,0
243,5.39231100618376e-05,4.01232180368101e-05,3.55194923116745e-05,5.1171194304687e-05,4.48517583843917e-05
244,0,0,0,0,0
245,6.79737081544367e-05,5.96584713394195e-05,5.61486158538488e-05,7.57216902595994e-05,6.26346888391068e-05
246,0,0,0,0,0
247,7.71234959230809e-05,6.15977417180228e-05,6.38368734206526e-05,7.72135460769228e-05,6.79833139541116e-05
248,6.9626770039864e-05,6.8456501707468e-05,6.59095215602186e-05,8.73299903696867e-05,7.07174494598693e-05
249,0,0,0,0,0
250,6.57365793342644e-05,7.58554646056679e-05,6.83690953709411e-05,6.55284869804656e-05,6.82500256548582e-05
251,5.37692438949615e-05,6.10636012580643e-05,5.06577157388163e-05,3.63283745680724e-05,5.12084379658868e-05
252,7.05848540460419e-05,6.92076820253473e-05,6.96211265066567e-05,9.35464651110994e-05,7.35697478413133e-05
253,4.19442084264071e-05,4.57348260060729e-05,8.21708874697693e-05,0.000117538616920216,7.21517820214127e-05
254,8.56880244729306e-05,6.76503760405152e-05,7.54369205333005e-05,8.4756590144653e-05,7.66952546946495e-05
255,2.2129419291393e-05,3.60574949755621e-05,7.30937157549211e-05,9.68451015149551e-05,5.72847804173193e-05
256,5.0326982940559e-05,7.06434691477614e-05,5.53343946512037e-05,5.81657756856211e-05,5.7659651587718e-05
257,7.56831918321867e-05,5.99513428463101e-05,6.19376577214711e-05,7.05809815907063e-05,6.53644268114462e-05
258,5.5490547109385e-05,3.66524606022775e-05,3.90606708571712e-05,4.72117543875583e-05,4.38418076843107e-05
259,0,0,0,0,0
260,5.53077749948292e-05,7.51937377939988e-05,5.89093185685996e-05,6.40810012530114e-05,6.32112243046696e-05
261,7.28053251703623e-05,6.04419953267138e-05,5.95290954948725e-05,7.15224800827723e-05,6.42173510687873e-05
262,0,0,0,0,0
263,6.00299756628446e-05,7.15811785415335e-05,5.91325633170637e-05,6.95117893338053e-05,6.45067708891204e-05
264,1.81332577589503e-05,4.13680371002975e-05,7.8680255927233e-05,0.00010587281229132,6.13418957214336e-05
265,5.56514514265018e-05,7.16584861610715e-05,5.92060403665612e-05,6.94644681338792e-05,6.35603384695727e-05
266,2.65943907990887e-05,3.67665584538793e-05,7.18707906625937e-05,0.000110164278469732,6.06199499604708e-05
267,8.63482090648256e-05,7.19971575100126e-05,7.58763140893371e-05,8.53925503324588e-05,7.81842996691943e-05
268,7.55857335920003e-05,6.04533913392892e-05,6.27484586071108e-05,7.58007841935099e-05,6.67317392249667e-05
269,0,0,0,0,0
270,5.68327910258428e-05,7.23207098990459e-05,6.85680362862205e-05,6.56022599272022e-05,6.64252968304951e-05
271,0,0,0,0,0
272,0,0,0,0,0
273,4.56745659527379e-05,6.62483151046604e-05,5.4978917818102e-05,5.29219960045946e-05,5.5361022961607e-05
274,6.61444062916069e-05,7.6633285962399e-05,6.90310506599772e-05,6.61264677163637e-05,6.88621609410221e-05
275,0,0,0,0,0
276,6.61523889957095e-05,7.61351837649303e-05,6.86528657340701e-05,6.58429565669846e-05,6.8564909140961e-05
277,4.67266500811045e-05,4.99324454745339e-05,8.25741230427642e-05,0.000123060112912704,7.54726368596648e-05
278,4.67252303179721e-05,4.9931355922535e-05,8.25727295030407e-05,0.000123057972478321,7.54711328331875e-05
279,5.97256456761397e-05,7.11645790414918e-05,5.59623444431819e-05,6.9135275288836e-05,6.31940519229133e-05
280,5.48970649079598e-05,7.09966144510346e-05,5.55903474821315e-05,5.84092047855325e-05,5.88949345411416e-05
281,0,0,0,0,0
282,0,0,0,0,0
283,7.5417862108078e-05,7.64898368814259e-05,6.90237605964755e-05,6.62661701445039e-05,7.0919407765682e-05
284,2.29121824958646e-05,4.24146134141241e-05,8.35429013167677e-05,0.000108623866779369,6.48407598669947e-05
285,3.65360233048728e-05,4.73023906872968e-05,8.56601272110592e-05,0.000122446940904889,7.24749699062968e-05
286,6.03287498166865e-05,7.59969122449227e-05,5.95843661353688e-05,6.99209411916768e-05,6.58904959159669e-05
287,6.60529084181165e-05,7.60333245702467e-05,6.85583694948641e-05,6.57476299340605e-05,6.84685333086936e-05
288,6.61048028436189e-05,7.64691220376691e-05,6.8899199133864e-05,6.60173827292228e-05,6.87493065227165e-05
289,7.55823983116184e-05,7.67725368241511e-05,6.92687897261341e-05,6.64934017630246e-05,7.11489432522092e-05
290,4.17904966262286e-05,4.98756432255925e-05,8.57972200932236e-05,0.000123676798219219,7.55443431761746e-05
291,0,0,0,0,0
292,5.65847976460241e-05,5.0480079772376e-05,9.43980207468003e-05,0.000118790133566073,8.10021194384212e-05
293,2.22386234872007e-05,3.66090710423259e-05,6.87092647443194e-05,0.000109674316849115,5.84475442005523e-05
294,3.66210691738402e-05,4.73982108792108e-05,8.58340331559695e-05,0.000122710773391937,7.26274277338281e-05
295,0,0,0,0,0
296,4.07558324413211e-05,4.00845119058544e-05,5.05735026113251e-05,8.79651202908625e-05,5.40741200973515e-05
