"basin","reachid","stream_order","observed_cv","n_years"
"Yukon",6048,4,0.323931220829354,4
"Yukon",6049,4,0.437522065570929,4
"Yukon",6052,4,0.32952815339875,4
"Yukon",6076,4,0.302294836787073,4
"Yukon",6081,4,0.262056380062307,4
"Yukon",6092,4,0.270258642421866,4
"Yukon",6097,5,0.436743947295364,4
"Yukon",6103,4,0.319474358376199,4
"Yukon",6107,4,0.309121756248736,4
"Yukon",6125,4,0.276519033329549,4
"Yukon",6126,4,0.461054500800014,4
"Yukon",6129,4,0.348628947632265,4
"Yukon",6131,4,0.273753809298908,4
"Yukon",6133,4,0.262112326404697,4
"Yukon",6135,5,0.436247904067193,4
"Yukon",6139,4,0.468893054406422,4
"Yukon",6142,5,0.280351521664989,4
"Yukon",6143,4,0.442966432536976,4
"Yukon",6150,5,0.275606728366157,4
"Yukon",6151,4,0.274122338195927,4
"Yukon",6153,4,0.298202798128452,4
"Yukon",6160,4,0.389312604779123,4
"Yukon",6164,5,0.275739182386857,4
"Yukon",6178,4,0.27797212426737,4
"Yukon",6185,4,0.364502824078748,4
"Yukon",6186,4,0.454117218191555,4
"Yukon",6191,5,0.266573313758042,4
"Yukon",6192,5,0.464276484373666,4
"Yukon",6195,4,0.496088936336265,4
"Yukon",6201,4,0.319972434728674,4
"Yukon",6208,4,0.459053142361774,4
"Yukon",6221,5,0.326252772844233,4
"Yukon",6230,4,0.296447075719071,4
"Yukon",6238,4,0.322050761931146,4
"Yukon",6258,4,0.275900851398061,4
"Yukon",6265,5,0.284720632055376,4
"Yukon",6290,4,0.47830902984384,4
"Yukon",6296,5,0.462555365234285,4
"Yukon",6297,4,0.227556034527081,4
"Yukon",6301,4,0.28275004141057,4
"Yukon",6314,4,0.279968733326052,4
"Yukon",6326,5,0.489613039538054,4
"Yukon",6330,4,0.307949149440912,4
"Yukon",6340,4,0.259708951732402,4
"Yukon",6342,5,0.264026008659192,4
"Yukon",6344,4,0.268375326760838,4
"Yukon",6346,4,0.240660680945298,4
"Yukon",6347,4,0.269012575110457,4
"Yukon",6352,5,0.349282362301879,4
"Yukon",6370,4,0.462472130629129,4
"Yukon",6377,4,0.301186550579253,4
"Yukon",6380,5,0.30421209203171,4
"Yukon",6382,4,0.505864595097687,4
"Yukon",6401,4,0.275842928969555,4
"Yukon",6416,4,0.41817987487036,4
"Yukon",6417,5,0.471635091795684,4
"Yukon",6429,4,0.347228705482835,4
"Yukon",6431,5,0.466245074849453,4
"Yukon",6432,4,0.464027382254981,4
"Yukon",6439,4,0.289655143630632,4
"Yukon",6444,4,0.257523348828011,4
"Yukon",6462,6,0.281405871408959,4
"Yukon",6497,5,0.309677800785055,4
"Yukon",6515,4,0.46206422639441,4
"Yukon",6517,5,0.348524787824033,4
"Yukon",6519,5,0.304490984923354,4
"Yukon",6522,4,0.49352926760109,4
"Yukon",6524,4,0.492135749822639,4
"Yukon",6535,5,0.251117718185281,4
"Yukon",6538,4,0.33367946523311,4
"Yukon",6543,4,0.317704130196988,4
"Yukon",6544,4,0.255964091600788,4
"Yukon",6546,4,0.357633948828778,4
"Yukon",6549,4,0.339575907141268,4
"Yukon",6554,5,0.284431552835349,4
"Yukon",6557,4,0.300561455721323,4
"Yukon",6559,4,0.454582580821885,4
"Yukon",6581,5,0.484241213412957,4
"Yukon",6595,4,0.275727536305844,4
"Yukon",6601,4,0.253966846883106,4
"Yukon",6607,4,0.319855353495607,4
"Yukon",6618,5,0.315504546267649,4
"Yukon",6623,4,0.300965363346047,4
"Yukon",6635,4,0.460422035039226,4
"Yukon",6641,4,0.420496590471481,4
"Yukon",6664,4,0.54275727475028,4
"Yukon",6665,6,0.457672842938198,4
"Yukon",6669,4,0.277636014520666,4
"Yukon",6690,4,0.326162934823291,4
"Yukon",6692,4,0.274130881007196,4
"Yukon",6695,4,0.273208729901053,4
"Yukon",6696,5,0.276325091785907,4
"Yukon",6703,7,0.305310349910272,4
"Yukon",6707,4,0.512047938447035,4
"Yukon",6712,4,0.265595880216488,4
"Yukon",6713,5,0.259076353410412,4
"Yukon",6717,4,0.488448442689513,4
"Yukon",6731,4,0.263305234558663,4
"Yukon",6749,4,0.260498491724066,4
"Yukon",6757,4,0.460205280452622,4
"Yukon",6766,4,0.277097347085986,4
"Yukon",6778,7,0.373182010538997,4
"Yukon",6780,4,0.278215534921962,4
"Yukon",6787,5,0.277170924769714,4
"Yukon",6811,4,0.260271819488847,4
"Yukon",6812,4,0.318597671877604,4
"Yukon",6815,4,0.29448649032565,4
"Yukon",6818,5,0.280886918719565,4
"Yukon",6835,5,0.275175028373065,4
"Yukon",6841,4,0.289032633688816,4
"Yukon",6855,4,0.544351646253723,4
"Yukon",6857,4,0.461697344977012,4
"Yukon",6863,6,0.28441366252495,4
"Yukon",6875,5,0.449752406437724,4
"Yukon",6880,4,0.467927494900123,4
"Yukon",6887,4,0.357085023524726,4
"Yukon",6889,4,0.304108551753021,4
"Yukon",6892,4,0.260762688471781,4
"Yukon",6896,4,0.255951202892173,4
"Yukon",6910,4,0.487669311678807,4
"Yukon",6924,4,0.470737650501125,4
"Yukon",6936,4,0.265963853133382,4
"Yukon",6963,8,0.265348653945271,4
"Yukon",6968,4,0.320433975092277,4
"Yukon",6981,4,0.317259237680608,4
"Yukon",7000,4,0.453585610396348,4
"Yukon",7002,4,0.294806632147879,4
"Yukon",7011,5,0.276434556954188,4
"Yukon",7017,4,0.266882815154783,4
"Yukon",7027,4,0.26596278629052,4
"Yukon",7031,4,0.321982232856941,4
"Yukon",7035,4,0.3047045717746,4
"Yukon",7039,4,0.267773176240877,4
"Yukon",7044,6,0.465180540530916,4
"Yukon",7057,4,0.524549772946914,4
"Yukon",7059,4,0.26460653110265,4
"Yukon",7065,4,0.278059739942928,4
"Yukon",7070,4,0.456388764257,4
"Yukon",7072,4,0.269966278162106,4
"Yukon",7095,4,0.329107712392585,4
"Yukon",7096,4,0.273956276591069,4
"Yukon",7107,4,0.310122156201276,4
"Yukon",7125,4,0.472164017411678,4
"Yukon",7128,4,0.269888939570791,4
"Yukon",7129,4,0.359119793030821,4
"Yukon",7130,4,0.266394931289249,4
"Yukon",7133,4,0.467298647425389,4
"Yukon",7134,4,0.247293276247793,4
"Yukon",7149,4,0.30985214429457,4
"Yukon",7151,4,0.264352304514646,4
"Yukon",7154,4,0.461968766064407,4
"Yukon",7155,4,0.464756303702675,4
"Yukon",7172,5,0.454647415470513,4
"Yukon",7191,4,0.270961843382091,4
"Yukon",7192,4,0.265720767216703,4
"Yukon",7204,4,0.259939855508526,4
"Yukon",7217,6,0.421966500055034,4
"Yukon",7220,4,0.33238757034023,4
"Yukon",7227,4,0.275967093255857,4
"Yukon",7228,4,0.267811771130889,4
"Yukon",7232,4,0.267132169915919,4
"Yukon",7237,4,0.376329231566543,4
"Yukon",7247,6,0.456138061145637,4
"Yukon",7255,4,0.269162380854052,4
"Yukon",7256,8,0.346117690022059,4
"Yukon",7259,5,0.265902417295554,4
"Yukon",7262,4,0.328258273749887,4
"Yukon",7263,4,0.459651367297537,4
"Yukon",7268,5,0.280857332151046,4
"Yukon",7270,5,0.307583061611294,4
"Yukon",7275,4,0.254621138600848,4
"Yukon",7278,4,0.279291027292097,4
"Yukon",7284,5,0.263324330004037,4
"Yukon",7285,4,0.277835454624088,4
"Yukon",7296,5,0.358845600761209,4
"Yukon",7302,4,0.269842714892035,4
"Yukon",7303,4,0.480923839744949,4
"Yukon",7304,4,0.510224345940442,4
"Yukon",7305,4,0.443838367286779,4
"Yukon",7309,4,0.275603794797081,4
"Yukon",7312,6,0.303542880839493,4
"Yukon",7329,5,0.458852849513034,4
"Yukon",7335,4,0.422464275209157,4
"Yukon",7341,5,0.319679401079877,4
"Yukon",7343,5,0.45932655443071,4
"Yukon",7348,5,0.269186200285939,4
"Yukon",7352,4,0.460259482243281,4
"Yukon",7354,4,0.26743772446175,4
"Yukon",7357,5,0.278848217550812,4
"Yukon",7366,5,0.279971602404802,4
"Yukon",7367,4,0.426575174620686,4
"Yukon",7369,4,0.270082005512719,4
"Yukon",7383,4,0.45465153992514,4
"Yukon",7395,5,0.312909375848937,4
"Yukon",7397,6,0.327115824767086,4
"Yukon",7402,4,0.480046385018269,4
"Yukon",7403,4,0.475153724458728,4
"Yukon",7404,4,0.267088390407802,4
"Yukon",7425,4,0.315848985699515,4
"Yukon",7433,4,0.496721173709678,4
"Yukon",7438,4,0.267936293700161,4
"Yukon",7443,4,0.264548553031351,4
"Yukon",7456,4,0.264478523886773,4
"Yukon",7459,4,0.373286189728968,4
"Yukon",7460,4,0.269787947005287,4
"Yukon",7461,4,0.271714971033348,4
"Yukon",7463,4,0.266969506298633,4
"Yukon",7469,4,0.286495713744613,4
"Yukon",7483,4,0.27007481284298,4
"Yukon",7484,4,0.37734804326073,4
"Yukon",7494,5,0.236551760983902,4
"Yukon",7500,4,0.272394857771795,4
"Yukon",7502,5,0.476690871358259,4
"Yukon",7518,4,0.391273283518827,4
"Yukon",7526,5,0.282524759324353,4
"Yukon",7539,4,0.438279616832816,4
"Yukon",7540,5,0.346521727622072,4
"Yukon",7544,4,0.4603132666379,4
"Yukon",7550,5,0.387734802244203,4
"Yukon",7551,4,0.276364852504056,4
"Yukon",7565,6,0.438780305014772,4
"Yukon",7578,4,0.346238235449644,4
"Yukon",7589,4,0.269229674725018,4
"Yukon",7594,4,0.419420169863008,4
"Yukon",7599,4,0.272152309504165,4
"Yukon",7607,4,0.272509792230721,4
"Yukon",7610,4,0.457754102395244,4
"Yukon",7611,4,0.284548763705339,4
"Yukon",7619,4,0.270889203930375,4
"Yukon",7634,4,0.470040643133613,4
"Yukon",7640,4,0.281886296768626,4
"Yukon",7648,4,0.289282585453559,4
"Yukon",7650,8,0.269941287754915,4
"Yukon",7657,4,0.260359130815468,4
"Yukon",7671,4,0.456953640379762,4
"Yukon",7681,4,0.554103764602846,4
"Yukon",7686,5,0.267090950485178,4
"Yukon",7687,5,0.263715698154162,4
"Yukon",7696,5,0.488642198990296,4
"Yukon",7716,4,0.264699475638849,4
"Yukon",7718,4,0.270448305515531,4
"Yukon",7728,5,0.268847953824991,4
"Yukon",7732,6,0.281959658018998,4
"Yukon",7734,4,0.280337409342972,4
"Yukon",7739,4,0.263792977047365,4
"Yukon",7748,4,0.444802800895813,4
"Yukon",7754,4,0.261063963915707,4
"Yukon",7768,4,0.2841311670502,4
"Yukon",7774,4,0.275769494596833,4
"Yukon",7775,5,0.261500091485974,4
"Yukon",7780,4,0.250795076001995,4
"Yukon",7781,4,0.263046264642981,4
"Yukon",7786,4,0.344452506598435,4
"Yukon",7788,4,0.276118739856336,4
"Yukon",7794,5,0.430789940887404,4
"Yukon",7797,4,0.269270558412487,4
"Yukon",7803,4,0.493878286485605,4
"Yukon",7807,5,0.401927897802233,4
"Yukon",7809,4,0.369866958235236,4
"Yukon",7813,4,0.271051589219525,4
"Yukon",7814,4,0.318940377958144,4
"Yukon",7818,4,0.263273692655142,4
"Yukon",7819,4,0.444760562493651,4
"Yukon",7829,4,0.677119007448111,4
"Yukon",7833,4,0.416941869538101,4
"Yukon",7837,4,0.441912858553321,4
"Yukon",7846,5,0.283064349236564,4
"Yukon",7856,4,0.498803343540496,4
"Yukon",7868,5,0.263093136584353,4
"Yukon",7883,4,0.349258282619086,4
"Yukon",7890,4,0.258233587702847,4
"Yukon",7895,5,0.415873023841191,4
"Yukon",7897,6,0.275977576961269,4
"Yukon",7898,5,0.266748327488415,4
"Yukon",7913,5,0.293676604537902,4
"Yukon",7915,4,0.797315222061189,4
"Yukon",7918,4,0.24194244346044,4
"Yukon",7928,4,0.269509833784545,4
"Yukon",7930,4,0.362383199355444,4
"Yukon",7938,4,0.284014122645427,4
"Yukon",7939,4,0.518312412709199,4
"Yukon",7950,5,0.266710270507489,4
"Yukon",7955,4,0.25712223423185,4
"Yukon",7983,4,0.442860720658141,4
"Yukon",7990,4,0.262286364890482,4
"Yukon",7991,5,0.41393749154328,4
"Yukon",7992,6,0.31951676291662,4
"Yukon",8003,4,0.388309403553071,4
"Yukon",8011,4,0.27953858352575,4
"Yukon",8023,4,0.266177611331007,4
"Yukon",8024,4,0.346060989332398,4
"Yukon",8026,4,0.308607982183275,4
"Yukon",8035,4,0.441356773794984,4
"Yukon",8045,4,0.382599246091451,4
"Yukon",8050,4,0.256344956327994,4
"Yukon",8051,6,0.395537847310879,4
"Yukon",8056,5,0.470945649850536,4
"Yukon",8059,4,0.457274473474353,4
"Yukon",8072,4,0.324835849690759,4
"Yukon",8076,4,0.322555542327756,4
"Yukon",8084,4,0.267234984104315,4
"Yukon",8095,5,0.272881719178025,4
"Yukon",8098,4,0.261313675118942,4
"Yukon",8100,4,0.506884204936635,4
"Yukon",8101,4,0.236059451374303,4
"Yukon",8111,4,0.45469290334095,4
"Yukon",8118,4,0.264686899539212,4
"Yukon",8129,5,0.410422675662353,4
"Yukon",8140,4,0.36333782660353,4
"Yukon",8150,6,0.289839299414903,4
"Yukon",8154,4,0.27011507684998,4
"Yukon",8174,4,0.263369197927761,4
"Yukon",8179,4,0.415230905040696,4
"Yukon",8184,4,0.283527852184659,4
"Yukon",8188,4,0.271399814788435,4
"Yukon",8192,5,0.228300699419591,4
"Yukon",8195,4,0.570780127052739,4
"Yukon",8208,4,0.395993468717329,4
"Yukon",8231,4,0.349916850648705,4
"Yukon",8232,4,0.219786507270901,4
"Yukon",8243,4,0.261868292152671,4
"Yukon",8258,4,0.261052266608442,4
"Yukon",8272,4,0.392700562609105,4
"Yukon",8275,4,0.27256418462231,4
"Yukon",8278,4,0.254791628168653,4
"Yukon",8335,8,0.308012151066247,4
"Yukon",8339,5,0.273817443404936,4
"Yukon",8349,7,0.386389362121842,4
"Yukon",8351,4,0.53233069372642,4
"Yukon",8353,4,0.280706757409301,4
"Yukon",8357,4,0.277353444086286,4
"Yukon",8361,4,0.39229994136284,4
"Yukon",8389,5,0.419757569590993,4
"Yukon",8391,4,0.218744296697921,4
"Yukon",8404,5,0.383063304979802,4
"Yukon",8415,4,0.26638816203465,4
"Yukon",8434,4,0.420892708412809,4
"Yukon",8435,4,0.267993879473519,4
"Yukon",8450,4,0.280635966531197,4
"Yukon",8458,5,0.373333586913823,4
"Yukon",8462,4,0.424741070921841,4
"Yukon",8463,5,0.27600916273068,4
"Yukon",8468,5,0.260061975428888,4
"Yukon",8470,5,0.399613005427053,4
"Yukon",8485,4,0.262613207751431,4
"Yukon",8489,4,0.281684337415537,4
"Yukon",8492,4,0.26619710497287,4
"Yukon",8500,5,0.398749198819398,4
"Yukon",8506,4,0.369167325064668,4
"Yukon",8507,4,0.429714505831967,4
"Yukon",8519,4,0.277569518514548,4
"Yukon",8527,4,0.454180508947306,4
"Yukon",8534,5,0.383494103058081,4
"Yukon",8536,5,0.274080886334494,4
"Yukon",8541,5,0.35448238643388,4
"Yukon",8546,6,0.260387532122338,4
"Yukon",8548,4,0.389405166200003,4
"Yukon",8551,4,0.429797977713427,4
"Yukon",8572,4,0.294259242369718,4
"Yukon",8574,4,0.279659471791745,4
"Yukon",8577,5,0.415595781074858,4
"Yukon",8585,4,0.418762564475026,4
"Yukon",8600,4,0.259641731359123,4
"Yukon",8601,4,0.418510252416888,4
"Yukon",8605,4,0.409907320567407,4
"Yukon",8611,4,0.41075492515653,4
"Yukon",8612,4,0.402217321676964,4
"Yukon",8614,4,0.403383385725025,4
"Yukon",8617,4,0.349478590193134,4
"Yukon",8640,5,0.285385132679228,4
"Yukon",8664,4,0.347125034543801,4
"Yukon",8668,6,0.431419238916663,4
"Yukon",8673,4,1.04409062122895,4
"Yukon",8677,4,0.387184790279222,4
"Yukon",8691,4,0.267673661838257,4
"Yukon",8693,5,0.364425246179121,4
"Yukon",8698,4,0.352673391677529,4
"Yukon",8700,4,0.277753691169909,4
"Yukon",8703,4,0.408449792796702,4
"Yukon",8704,5,0.44992354731708,4
"Yukon",8708,4,0.355875449510206,4
"Yukon",8714,4,0.434489765992933,4
"Yukon",8732,6,0.260465755245812,4
"Yukon",8733,4,0.796574999319268,4
"Yukon",8743,4,0.418266747919289,4
"Yukon",8757,4,0.312767519549954,4
"Yukon",8764,4,0.225704790307789,4
"Yukon",8784,4,0.476703161500172,4
"Yukon",8792,4,0.455257791353153,4
"Yukon",8800,4,0.279669552903992,4
"Yukon",8807,4,0.272823812875217,4
"Yukon",8822,4,0.321717247993235,4
"Yukon",8830,4,0.76519624291447,4
"Yukon",8835,4,0.571948386314713,4
"Yukon",8863,4,0.26951795443177,4
"Yukon",8869,5,0.300077682109616,4
"Yukon",8874,4,0.235144848930485,4
"Yukon",8876,4,0.482025335950024,4
"Yukon",8878,4,0.272615710168993,4
"Yukon",8887,4,0.298829964947292,4
"Yukon",8894,4,0.272321228762117,4
"Yukon",8895,4,0.435232103502189,4
"Yukon",8898,5,0.39039296898658,4
"Yukon",8910,4,0.421595547356336,4
"Yukon",8919,4,0.266535033145691,4
"Yukon",8925,5,0.32670690872288,4
"Yukon",8935,4,0.282131004280573,4
"Yukon",8941,5,0.289753846559543,4
"Yukon",8942,4,0.265187180770192,4
"Yukon",8944,5,0.231513420516461,4
"Yukon",8950,4,0.489391453638147,4
"Yukon",8989,4,0.399517427511528,4
"Yukon",8990,4,0.429997197339012,4
"Yukon",8995,4,0.413918353529299,4
"Yukon",9004,4,0.388410036616175,4
"Yukon",9012,4,0.407097808496218,4
"Yukon",9015,4,0.285174176908829,4
"Yukon",9020,5,0.35816886062948,4
"Yukon",9031,4,0.277334221109049,4
"Yukon",9040,4,0.310271336684821,4
"Yukon",9047,4,0.391039429294525,4
"Yukon",9049,4,0.393981215162688,4
"Yukon",9061,4,0.276468739697459,4
"Yukon",9067,4,0.436824491193932,4
"Yukon",9072,4,0.392987948403589,4
"Yukon",9078,4,0.278170406313702,4
"Yukon",9098,4,0.330050099264878,4
"Yukon",9101,4,0.345671362214827,4
"Yukon",9111,6,0.34128576244397,4
"Yukon",9126,5,0.295565954757881,4
"Yukon",9127,4,0.444315176845486,4
"Yukon",9131,4,0.373042640495595,4
"Yukon",9137,4,0.266576038557928,4
"Yukon",9143,4,0.326335700027513,4
"Yukon",9151,4,0.279960461553767,4
"Yukon",9170,4,0.439735074894831,4
"Yukon",9172,4,0.724780119109044,4
"Yukon",9208,5,0.350677272130357,4
"Yukon",9213,4,0.263414254527401,4
"Yukon",9214,4,0.260445822385614,4
"Yukon",9215,4,0.431234834434629,4
"Yukon",9239,5,0.412365190449012,4
"Yukon",9263,4,0.425303867854807,4
"Yukon",9265,4,0.370876324518815,4
"Yukon",9266,4,0.271441568277947,4
"Yukon",9269,6,0.258131864081127,4
"Yukon",9271,5,0.403519871608468,4
"Yukon",9294,4,0.279877666119042,4
"Yukon",9298,4,0.382453430312644,4
"Yukon",9314,6,0.238225332918271,4
"Yukon",9325,4,0.422579743795054,4
"Yukon",9345,4,0.54718500104139,4
"Yukon",9346,4,0.300439079547306,4
"Yukon",9349,5,0.258406717341429,4
"Yukon",9362,4,0.495078267871343,4
"Yukon",9375,4,0.355098508523459,4
"Yukon",9379,5,0.411084121552349,4
"Yukon",9395,4,0.440333568826988,4
"Yukon",9402,4,0.402661436703254,4
"Yukon",9422,4,0.32106778388501,4
"Yukon",9428,4,0.338035957997474,4
"Yukon",9434,5,0.296601686575872,4
"Yukon",9453,5,0.291975911338654,4
"Yukon",9454,4,0.26613492589747,4
"Yukon",9461,4,0.273187001425902,4
"Yukon",9465,5,0.383203586292962,4
"Yukon",9471,4,0.395007445855982,4
"Yukon",9478,4,0.289338431164689,4
"Yukon",9480,4,0.318485295553442,4
"Yukon",9497,4,0.382823456406426,4
"Yukon",9516,5,0.374063370149155,4
"Yukon",9527,5,0.354208186885326,4
"Yukon",9550,5,0.266735850559226,4
"Yukon",9560,4,0.538715573853395,4
"Yukon",9561,4,0.388808161389674,4
"Yukon",9571,4,0.403039408972416,4
"Yukon",9577,4,0.353294908914599,4
"Yukon",9578,4,0.361659240550861,4
"Yukon",9586,4,0.410902651704539,4
"Yukon",9598,4,0.333339927408114,4
"Yukon",9599,4,0.268387096061353,4
"Yukon",9600,5,0.424876837935819,4
"Yukon",9604,5,0.470691109778159,4
"Yukon",9606,4,0.394789609590677,4
"Yukon",9613,4,0.461629593851758,4
"Yukon",9620,4,0.374028813013536,4
"Yukon",9623,4,0.408731238459069,4
"Yukon",9639,4,0.316375654278947,4
"Yukon",9640,4,0.540060093067836,4
"Yukon",9648,4,0.762626862851855,4
"Yukon",9655,6,0.389861296727098,4
"Yukon",9662,4,0.393442485317552,4
"Yukon",9665,4,0.351681823367476,4
"Yukon",9670,4,0.421289267036698,4
"Yukon",9676,5,0.317786957715374,4
"Yukon",9678,4,0.265020785205095,4
"Yukon",9682,4,0.270381206149569,4
"Yukon",9692,4,0.486218424141725,4
"Yukon",9700,4,0.406674021202242,4
"Yukon",9703,6,0.390046408855601,4
"Yukon",9706,4,0.39375111404911,4
"Yukon",9743,4,0.52632707224608,4
"Yukon",9753,5,0.393460723590961,4
"Yukon",9772,4,0.296330425444405,4
"Yukon",9778,5,0.265089334512335,4
"Yukon",9779,4,0.271931118333859,4
"Yukon",9789,4,0.306721042572029,4
"Yukon",9796,5,0.49840306766649,4
"Yukon",9798,5,0.230344765061712,4
"Yukon",9806,4,0.409862277446501,4
"Yukon",9817,4,0.309815430608607,4
"Yukon",9828,4,0.547483916240745,4
"Yukon",9837,4,0.272985088497701,4
"Yukon",9841,4,0.393287147933152,4
"Yukon",9844,6,0.321942255197049,4
"Yukon",9849,4,0.523101000785336,4
"Yukon",9854,4,0.316180671799289,4
"Yukon",9857,4,0.392721475541475,4
"Yukon",9861,4,0.473704553483615,4
"Yukon",9864,6,0.354153633186745,4
"Yukon",9868,4,0.398674042947115,4
"Yukon",9871,5,0.253125611810856,4
"Yukon",9883,5,0.373887154200799,4
"Yukon",9892,4,0.393683951865894,4
"Yukon",9898,4,0.373773717113621,4
"Yukon",9899,4,0.270080383050348,4
"Yukon",9900,6,0.367561892318394,4
"Yukon",9910,4,0.383967133378865,4
"Yukon",9913,4,0.39324868513626,4
"Yukon",9914,4,0.500780853477998,4
"Yukon",9925,5,0.515480737401648,4
"Yukon",9944,4,0.39611960535598,4
"Yukon",9959,6,0.439939647215458,4
"Yukon",9968,4,0.367630753246254,4
"Yukon",9971,4,0.531298139080492,4
"Yukon",9972,5,0.210509915885178,4
"Yukon",9975,4,0.32170709902669,4
"Yukon",9989,6,0.352934861286679,4
"Yukon",9992,4,0.540733720768936,4
"Yukon",9994,5,0.358523840858671,4
"Yukon",10001,4,0.388173466762996,4
"Yukon",10002,5,0.42387249423333,4
"Yukon",10008,4,0.368190036439781,4
"Yukon",10011,5,0.374392824111201,4
"Yukon",10012,4,0.354813009354437,4
"Yukon",10021,4,0.344684868994771,4
"Yukon",10028,4,0.392828084310563,4
"Yukon",10038,4,0.390825260335423,4
"Yukon",10042,4,0.353773114586502,4
"Yukon",10043,4,0.531451634447055,4
"Yukon",10061,6,0.365308813184849,4
"Yukon",10063,4,0.326694176972496,4
"Yukon",10068,4,1.19451640977538,4
"Yukon",10081,4,0.412349306662469,4
"Yukon",10083,5,0.274828225842151,4
"Yukon",10088,4,0.533470125737761,4
"Yukon",10103,4,0.373769492573621,4
"Yukon",10106,4,0.270186697151998,4
"Yukon",10111,4,0.941131016211874,4
"Yukon",10113,4,0.349225009203426,4
"Yukon",10149,5,0.353461289947063,4
"Yukon",10166,5,0.946004646965796,4
"Yukon",10174,5,0.422320662349405,4
"Yukon",10200,4,0.967705031591388,4
"Yukon",10201,5,0.542834328423127,4
"Yukon",10204,5,0.379666674789253,4
"Yukon",10206,4,0.393972932769386,4
"Yukon",10219,4,0.298938788654016,4
"Yukon",10221,4,0.427654330779882,4
"Yukon",10224,4,0.541030888734006,4
"Yukon",10225,4,0.289143128754955,4
"Yukon",10228,5,0.523601297453359,4
"Yukon",10234,5,0.452825564326142,4
"Yukon",10237,5,0.384058094805267,4
"Yukon",10242,4,0.39151749369323,4
"Yukon",10266,4,0.394103772555288,4
"Yukon",10267,4,0.899566438119604,4
"Yukon",10278,4,0.308341584473646,4
"Yukon",10279,5,0.339295245325413,4
"Yukon",10280,5,0.390917067969261,4
"Yukon",10283,4,0.538076783457879,4
"Yukon",10290,5,0.359800332831713,4
"Yukon",10295,6,0.421395693834361,4
"Yukon",10297,4,0.380055726462633,4
"Yukon",10300,4,0.533282682053224,4
"Yukon",10303,4,0.384321484589574,4
"Yukon",10305,5,0.373072791929806,4
"Yukon",10307,4,0.433194193382083,4
"Yukon",10308,4,0.357261557424657,4
"Yukon",10315,4,0.30560240642951,4
"Yukon",10322,4,0.368040722184252,4
"Yukon",10337,6,0.40160896580532,4
"Yukon",10344,5,0.426838897274173,4
"Yukon",10354,4,0.439175526739086,4
"Yukon",10355,4,0.441587082123031,4
"Yukon",10356,4,0.41106496833533,4
"Yukon",10359,4,0.398847725224632,4
"Yukon",10371,4,0.399004791170838,4
"Yukon",10377,4,0.37747731798843,4
"Yukon",10382,4,0.364256263844453,4
"Yukon",10395,5,0.405919766135284,4
"Yukon",10399,4,0.336808927290875,4
"Yukon",10401,4,0.352145949070617,4
"Yukon",10408,4,0.421844888635745,4
"Yukon",10415,4,0.531753516101611,4
"Yukon",10420,4,0.330224821689086,4
"Yukon",10429,5,0.256746491759126,4
"Yukon",10436,4,0.373527490389149,4
"Yukon",10441,4,0.370798146545249,4
"Yukon",10453,4,0.363370867076472,4
"Yukon",10481,4,0.392910233244938,4
"Yukon",10490,4,0.224723162360495,4
"Yukon",10510,6,0.425357530080652,4
"Yukon",10521,4,0.422910618270977,4
"Yukon",10527,4,0.396371626215458,4
"Yukon",10537,5,0.369684014888159,4
"Yukon",10553,4,0.381077244802522,4
"Yukon",10561,4,0.385232291993904,4
"Yukon",10569,4,0.353632301059794,4
"Yukon",10577,4,0.396074464121183,4
"Yukon",10581,5,0.396579762961193,4
"Yukon",10585,5,0.263540218204373,4
"Yukon",10604,4,0.40848740058591,4
"Yukon",10611,4,0.444705847940975,4
"Yukon",10612,5,0.255193812464692,4
"Yukon",10613,4,0.26916594069393,4
"Yukon",10616,4,0.396005781209657,4
"Yukon",10619,4,0.443976176976763,4
"Yukon",10627,4,0.315715905997461,4
"Yukon",10633,4,1.21565085674678,4
"Yukon",10634,4,0.420163696102497,4
"Yukon",10643,4,0.412380328732216,4
"Yukon",10646,7,0.431200206927632,4
"Yukon",10657,4,0.280259350562261,4
"Yukon",10659,4,0.424465054625787,4
"Yukon",10660,4,0.445688110460447,4
"Yukon",10666,4,0.307539888987451,4
"Yukon",10671,4,0.461090757370938,4
"Yukon",10672,4,0.407922030240625,4
"Yukon",10687,4,0.331071969333809,4
"Yukon",10689,5,0.422587544513999,4
"Yukon",10696,4,0.320669187709805,4
"Yukon",10701,4,0.4115742442955,4
"Yukon",10719,4,1.1446670176244,4
"Yukon",10721,4,0.264761124873498,4
"Yukon",10735,6,0.281111913041132,4
"Yukon",10741,4,0.28988439249096,4
"Yukon",10744,4,0.392654048997643,4
"Yukon",10753,4,0.257518027788237,4
"Yukon",10762,4,0.412564704568181,4
"Yukon",10765,5,0.38756025994691,4
"Yukon",10774,5,0.32283870142587,4
"Yukon",10796,4,0.266135657082322,4
"Yukon",10803,4,0.421623751412471,4
"Yukon",10811,4,0.385416569577872,4
"Yukon",10822,7,0.259436085759746,4
"Yukon",10824,4,0.41270268693575,4
"Yukon",10830,4,0.442156651305201,4
"Yukon",10832,6,0.257418362391834,4
"Yukon",10840,4,0.394476175999133,4
"Yukon",10848,4,0.421658041061173,4
"Yukon",10858,5,0.421419489294358,4
"Yukon",10859,5,0.325185919976515,4
"Yukon",10872,4,0.394362905122724,4
"Yukon",10874,4,0.392303987572711,4
