"basin","reachid","stream_order","year_earlier","year_later","upstream_length_km","length_bin","mean_catchment_share","pct_change"
"Yukon",8502,4,2015,2018,113.54261107436,6,0.000236392344001431,-23.0428013320441
"Yukon",8504,6,2015,2018,950.284984013585,8,0.00719327052624485,-62.6971763216542
"Yukon",8506,4,2015,2018,50.0199718397013,5,0.000433856347583493,46.0653117393103
"Yukon",8507,4,2015,2018,11.9244945698085,3,7.38510817044939e-05,32.2667047519774
"Yukon",8508,6,2015,2018,823.69296161125,8,0.00692273798426949,46.5302987183249
"Yukon",8513,7,2015,2018,2469.29810476253,10,0.0118050826846819,-10.4713263179164
"Yukon",8514,4,2015,2018,63.38335056441,5,0.000106399916955409,82.1388372529106
"Yukon",8519,4,2015,2018,30.6889031683591,4,0.000422924284215112,55.7589291578672
"Yukon",8523,5,2015,2018,37.0735704803603,5,0.000508817487264405,58.8550959259185
"Yukon",8524,8,2015,2018,10489.1536935778,11,0.0465494810138691,24.1447242809939
"Yukon",8526,5,2015,2018,57.3845245443543,5,0.000597778903111447,44.727697624343
"Yukon",8527,4,2015,2018,179.200897695536,7,0.0021442910218276,-64.4253062429989
"Yukon",8528,7,2015,2018,3850.22367401988,10,0.0122035479382774,2.3234161368328
"Yukon",8534,5,2015,2018,102.246875083619,6,0.000427974975739027,75.3367575643683
"Yukon",8536,5,2015,2018,232.567307199158,7,0.00197067855255773,51.8114904235835
"Yukon",8540,5,2015,2018,94.8061780228566,6,0.000952265491952184,32.453342496447
"Yukon",8541,5,2015,2018,100.888919630353,6,0.00102018910903725,31.965995435281
"Yukon",8543,4,2015,2018,20.5745219287037,4,0.00028009166226753,54.0204546436109
"Yukon",8546,6,2015,2018,410.984591275839,7,0.00457436608585078,55.9387547489196
"Yukon",8547,5,2015,2018,91.8114359661707,6,0.000887347377661066,33.2181205780893
"Yukon",8548,4,2015,2018,74.7909208660043,6,0.000228477044382449,-54.5871732156233
"Yukon",8549,4,2015,2018,77.2142548224191,6,0.000288096029419826,39.5713188121977
"Yukon",8551,4,2015,2018,27.2129925559951,4,9.20501499867932e-05,35.6012121342912
"Yukon",8552,4,2015,2018,156.282611346727,6,0.00197771321286731,-64.3856064849999
"Yukon",8554,5,2015,2018,81.5226839705412,6,0.000819564589930041,33.8756347670511
"Yukon",8555,4,2015,2018,55.6625961996282,5,5.44866237009221e-05,82.0762492907181
"Yukon",8556,4,2015,2018,34.413063742399,5,0.000185032174242476,38.2095041341176
"Yukon",8557,5,2015,2018,134.405338244292,6,0.000332768410907858,-16.4984839239601
"Yukon",8559,4,2015,2018,12.533856835399,3,7.5133392958282e-05,33.681439089607
"Yukon",8560,4,2015,2018,14.1850459844952,4,0.000276097336157657,55.5071511844032
"Yukon",8562,4,2015,2018,36.7333093093724,5,0.000149530462536153,-17.5317451996948
"Yukon",8564,7,2015,2018,3076.00008955171,10,0.0209483987179988,34.2332059131914
"Yukon",8567,6,2015,2018,240.468694364671,7,0.0011441394829175,10.5087490134038
"Yukon",8570,7,2015,2018,3049.27101235802,10,0.0208897420609179,34.3050850511608
"Yukon",8571,7,2015,2018,1210.22883004754,9,0.011830380719723,40.9236147355078
"Yukon",8572,4,2015,2018,94.2951844368807,6,0.00102493720369966,50.653921411008
"Yukon",8574,4,2015,2018,48.1550046267265,5,6.67234108255425e-05,-25.814621082528
"Yukon",8575,8,2015,2018,10468.6432198162,11,0.0463357307308462,24.1787695128373
"Yukon",8577,5,2015,2018,426.311587224183,8,0.00326011434608055,-68.2578584473962
"Yukon",8578,4,2015,2018,29.8747335380563,4,4.14619022039712e-05,81.4715557942064
"Yukon",8579,4,2015,2018,108.180263305767,6,0.000603964989426595,47.2359409852582
"Yukon",8582,5,2015,2018,80.165720503991,6,0.000971790208097049,58.3511574392781
"Yukon",8583,4,2015,2018,29.3615254205627,4,0.00016249287932207,57.7945145532346
"Yukon",8585,4,2015,2018,223.787684072073,7,0.00103998635061372,31.1981431371783
"Yukon",8587,7,2015,2018,3912.01367524274,10,0.0122642507756444,2.12527648252896
"Yukon",8588,4,2015,2018,27.7411900211649,4,0.000114303016556062,-54.6141729803992
"Yukon",8591,5,2015,2018,411.214764853745,7,0.0031713206912675,-68.1981248765921
"Yukon",8600,4,2015,2018,5.4765665552459,2,0.0001571343358448,55.4710986259211
"Yukon",8601,4,2015,2018,28.1221830230227,4,0.000238273350081519,45.7417361064238
"Yukon",8602,6,2015,2018,307.810597738026,7,0.00271008328107373,48.9854994689057
"Yukon",8603,7,2015,2018,2537.80564510689,10,0.0120259223314964,-10.1843023059747
"Yukon",8604,4,2015,2018,127.27622888031,6,0.00164663586313163,-64.3694511528718
"Yukon",8605,4,2015,2018,98.2003478972862,6,0.000381156343042498,39.232190747368
"Yukon",8606,8,2015,2018,10482.8279994019,11,0.0464998140673985,24.1812823888569
"Yukon",8610,4,2015,2018,32.1651527617777,5,0.000117647410308167,42.7178349625832
"Yukon",8611,4,2015,2018,92.9626444435074,6,0.000466736506703786,21.391846149197
"Yukon",8612,4,2015,2018,98.9182777571133,6,0.000418840129566345,-57.9167160951691
"Yukon",8614,4,2015,2018,22.5064261953717,4,0.000128689579266988,23.6175096982222
"Yukon",8616,4,2015,2018,118.760729551089,6,0.000618673232533336,-62.9310693697401
"Yukon",8617,4,2015,2018,11.4266144066255,3,0.000114875001850086,39.2871128836402
"Yukon",8618,6,2015,2018,965.24520802504,8,0.00739752271030768,-62.6920252770081
"Yukon",8622,4,2015,2018,36.0799924236594,5,0.000159775915265965,-23.0946409999948
"Yukon",8623,5,2015,2018,108.556013943427,6,0.00107974741523026,57.0162132065298
"Yukon",8627,5,2015,2018,162.826583173453,6,0.00142678940110025,52.3870922112389
"Yukon",8630,8,2015,2018,10463.6008743511,11,0.04628680169879,24.2164179119199
"Yukon",8632,5,2015,2018,169.106061260651,6,0.00151887868812305,51.5012819406515
"Yukon",8636,4,2015,2018,13.6110316113806,4,9.23472535380984e-05,38.176563764102
"Yukon",8637,5,2015,2018,131.214060408886,6,0.00124932811558919,54.632041999586
"Yukon",8638,4,2015,2018,61.8401464835774,5,1.04283331902226e-05,200
"Yukon",8640,5,2015,2018,194.673197154243,7,0.00160635386071441,50.6329073651508
"Yukon",8641,4,2015,2018,148.147510293782,6,0.00181204757734582,-64.3771507388913
"Yukon",8645,4,2015,2018,76.7411021585822,6,0.000402182975958367,21.6473954615271
"Yukon",8647,4,2015,2018,19.2313679322618,4,0.000122817578658632,44.3959138052587
"Yukon",8650,4,2015,2018,18.1619248013423,4,0.000127320762369615,53.4049286431643
"Yukon",8651,5,2015,2018,78.4104227601391,6,0.000750927317687574,34.6169599832327
"Yukon",8653,8,2015,2018,10397.6121163729,11,0.0457703203778995,24.1832886022369
"Yukon",8654,4,2015,2018,8.57767521161296,3,0.000108080370139874,39.1671921295175
"Yukon",8656,9,2015,2018,50030.2187387907,13,0.402679117858449,57.2917879654941
"Yukon",8657,6,2015,2018,802.836097554984,8,0.00682118265191559,46.5826395677937
"Yukon",8660,9,2015,2018,50039.851061747,13,0.402851153838257,57.2865812061235
"Yukon",8664,4,2015,2018,23.8132087857096,4,0.00011045899502913,40.3864305075917
"Yukon",8667,5,2015,2018,187.500955731663,7,0.000240920387025751,-4.24820468963761
"Yukon",8668,6,2015,2018,632.849123341459,8,0.00298687744405801,-54.4111813322768
"Yukon",8670,7,2015,2018,875.84522132194,8,0.00699166893493593,37.5403940276576
"Yukon",8673,4,2015,2018,81.3760619280909,6,1.59033586169447e-05,200
"Yukon",8676,4,2015,2018,9.25035510106509,3,0.000137033703778931,54.871943564945
"Yukon",8677,4,2015,2018,42.1862437243333,5,0.00024216940872027,45.2486494835518
"Yukon",8680,5,2015,2018,351.1364741482,7,0.00135337314314504,-20.0650455044913
"Yukon",8684,4,2015,2018,13.1667108394768,3,0.000119261986115917,45.1992759047654
"Yukon",8685,4,2015,2018,65.5630127067191,5,0.000337922248433158,22.0519788288033
"Yukon",8686,4,2015,2018,45.2706605307513,5,0.000223350974883237,-17.2753574591065
"Yukon",8687,6,2015,2018,649.33780400752,8,0.00569380202998475,47.37604995905
"Yukon",8690,4,2015,2018,22.7358858216725,4,8.27673317630708e-05,82.1111463897774
"Yukon",8691,4,2015,2018,76.3334606270043,6,0.000677733712364972,58.8210502957349
"Yukon",8693,5,2015,2018,68.2938931723104,5,0.000628092222956323,40.8119244429903
"Yukon",8694,4,2015,2018,5.57244771969121,2,7.66164655813567e-05,73.0745448841715
"Yukon",8695,4,2015,2018,15.8396415071745,4,0.000106987364374381,16.3096292679074
"Yukon",8697,9,2015,2018,147630.838662948,14,0.794275815785139,21.8700145309371
"Yukon",8698,4,2015,2018,127.449966413101,6,0.000485035509274125,43.3609446010981
"Yukon",8700,4,2015,2018,95.5720272249238,6,0.000166551971747827,-15.5203038872534
"Yukon",8702,4,2015,2018,16.2614360903404,4,5.5569042376077e-05,-31.6733947791746
"Yukon",8703,4,2015,2018,13.4358686781039,4,6.2619496486161e-05,14.7269785333557
"Yukon",8704,5,2015,2018,114.007709887722,6,0.000131554034680713,86.04330538551
"Yukon",8706,4,2015,2018,32.0989720114398,5,0.000310718555099294,-58.73277190747
"Yukon",8707,4,2015,2018,11.0249464573472,3,5.93443452296974e-05,16.2248882126895
"Yukon",8708,4,2015,2018,35.9739601442016,5,0.000205430411251832,39.6953818798478
"Yukon",8712,5,2015,2018,101.797801780366,6,0.000534070663674774,40.3943409527534
"Yukon",8713,6,2015,2018,997.208349252799,9,0.00790799837836733,-62.7034346790796
"Yukon",8714,4,2015,2018,21.5999383382598,4,0.000157733116479788,-60.5828854460717
"Yukon",8717,4,2015,2018,39.1990487224839,5,0.00028561483143359,46.2369338131233
"Yukon",8718,8,2015,2018,9984.1441042491,11,0.0411469591268557,19.9640821959686
"Yukon",8720,5,2015,2018,110.142960040825,6,0.00118693899900219,58.7119461361748
"Yukon",8721,5,2015,2018,151.952892935979,6,0.00133676412734179,53.444816643593
"Yukon",8724,5,2015,2018,184.699379019725,7,0.00026172486424592,14.2320032314534
"Yukon",8725,7,2015,2018,1185.38946872641,9,0.0117119887987415,40.8842485961334
"Yukon",8727,4,2015,2018,13.4237111001832,4,0.000130192403509611,34.6224935222612
"Yukon",8728,6,2015,2018,548.231006560731,8,0.00520658569593014,47.9912178648141
"Yukon",8730,4,2015,2018,49.7204203686021,5,0.00027321768595105,22.571884558166
"Yukon",8732,6,2015,2018,620.610658911972,8,0.00176725430874623,51.1502664228293
"Yukon",8733,4,2015,2018,45.7416404683994,5,1.54094230888285e-05,108.604118992377
"Yukon",8734,4,2015,2018,81.8316788283612,6,0.000897437355599633,50.3625294319538
"Yukon",8735,4,2015,2018,5.16153483466876,2,4.70518521339791e-05,84.4472353989386
"Yukon",8738,4,2015,2018,14.5194762119825,4,0.000183653624789127,16.8079122561917
"Yukon",8740,4,2015,2018,6.0518661278454,3,5.20293956309436e-05,14.9533879810215
"Yukon",8741,4,2015,2018,41.754353688719,5,0.000204665575175339,23.2547507022137
"Yukon",8743,4,2015,2018,26.6487010043992,4,0.000135704792049845,23.4351416328475
"Yukon",8746,4,2015,2018,55.2283313929861,5,0.000113546431901229,-29.9351673290096
"Yukon",8747,4,2015,2018,17.5187173787628,4,7.92692329804506e-05,-24.2862498048878
"Yukon",8750,4,2015,2018,58.6345940700388,5,0.000183164962096818,-58.0828379656435
"Yukon",8752,9,2015,2018,50047.0393006473,13,0.403022433954603,57.2812166784687
"Yukon",8754,4,2015,2018,20.4286542038699,4,6.01320773754326e-06,200
"Yukon",8755,5,2015,2018,114.520819595618,6,0.000595952111910967,39.0276438156534
"Yukon",8756,4,2015,2018,14.5794576648455,4,0.000203626945109232,-60.516561904386
"Yukon",8757,4,2015,2018,47.6601345904597,5,0.00055069746541897,38.4637552091444
"Yukon",8762,6,2015,2018,515.502144854299,8,0.00509623756703973,48.1472190585294
"Yukon",8764,4,2015,2018,27.9964381375755,4,0.000235751638425618,13.1989180877716
"Yukon",8765,4,2015,2018,24.8754072004163,4,7.09863298777237e-05,50.4091918119891
"Yukon",8767,4,2015,2018,30.4182115185064,4,5.76265562226823e-05,-25.6163475474204
"Yukon",8768,4,2015,2018,14.6258190156175,4,8.5352442723774e-05,-40.635321550706
"Yukon",8774,5,2015,2018,60.5952956453458,5,0.0005337641489125,41.4164345338003
"Yukon",8778,4,2015,2018,37.1005976842432,5,0.000133623018758634,22.1486900951871
"Yukon",8782,6,2015,2018,1004.5611097145,9,0.00811545258967614,-62.6979407254138
"Yukon",8783,8,2015,2018,9977.80448954861,11,0.0410979256512324,20.0024238238256
"Yukon",8784,4,2015,2018,27.4239314119576,4,0.000302900468569756,-63.1168873836244
"Yukon",8786,6,2015,2018,334.105832567402,7,0.00281981263989687,48.6691853754031
"Yukon",8788,4,2015,2018,116.372572738824,6,0.000705092453964067,49.9385999685516
"Yukon",8790,6,2015,2018,1457.2312867674,9,0.0116469904199056,-64.1425163861687
"Yukon",8791,4,2015,2018,75.7837863621164,6,0.000296999970705839,-17.1620949093535
"Yukon",8792,4,2015,2018,38.9800030142415,5,0.000129870513933155,82.9945673039537
"Yukon",8794,4,2015,2018,33.8441523237553,5,4.23985094057331e-05,-29.7960858151893
"Yukon",8795,4,2015,2018,6.87178174509509,3,0.000100242140753773,-61.1421629217061
"Yukon",8796,4,2015,2018,129.874892831352,6,0.000804652374748969,51.4653204453267
"Yukon",8797,5,2015,2018,218.73748890171,7,0.000280676291275003,12.1303722718905
"Yukon",8799,7,2015,2018,3165.02983445123,10,0.0138884566707766,-1.46129354412691
"Yukon",8800,4,2015,2018,85.7815861086489,6,0.000370357064818751,-16.8802560638263
"Yukon",8803,7,2015,2018,3008.25972560852,10,0.0208315337513485,34.3777535929614
"Yukon",8804,4,2015,2018,70.8379101298898,5,0.000776004438079667,51.120052828469
"Yukon",8806,5,2015,2018,163.901996596476,6,0.00073074512658476,40.2113496460748
"Yukon",8807,4,2015,2018,34.6323209616161,5,0.000416462269746574,54.376760030175
"Yukon",8810,4,2015,2018,38.2184346504933,5,7.90543404746042e-05,-57.7736207664328
"Yukon",8811,5,2015,2018,89.703734763058,6,0.000353053282756067,75.7783518274785
"Yukon",8812,4,2015,2018,41.4669789120985,5,0.00049302063706347,40.6291912435872
"Yukon",8814,5,2015,2018,116.823276003461,6,0.00134576468115709,58.4867314826709
"Yukon",8815,6,2015,2018,664.529945985416,8,0.00579936718654763,47.3100334767792
"Yukon",8816,5,2015,2018,165.673656165795,6,0.000923428090254578,37.5972705829108
"Yukon",8817,7,2015,2018,857.738596792335,8,0.00689401894107921,37.5531983579747
"Yukon",8818,4,2015,2018,10.5759645453638,3,7.23325265021835e-05,49.1413858779163
"Yukon",8820,4,2015,2018,119.174053559402,6,9.83378744551816e-05,89.232649845408
"Yukon",8822,4,2015,2018,35.2852700679866,5,0.000201173914162685,46.5825747021227
"Yukon",8823,5,2015,2018,73.2487354650956,5,0.000512514680453176,32.5256859363302
"Yukon",8824,5,2015,2018,60.8776573343541,5,0.000278641296514138,76.3814632199173
"Yukon",8825,5,2015,2018,186.280990442069,7,0.00101339987172141,37.3620418916026
"Yukon",8827,4,2015,2018,201.788450148947,7,0.000963013736126675,30.9086284518361
"Yukon",8830,4,2015,2018,48.0045963036407,5,5.12938274529526e-06,74.797342444923
"Yukon",8832,7,2015,2018,1176.04057075174,9,0.0115947593038705,40.8473242851442
"Yukon",8835,4,2015,2018,58.8357504097804,5,4.66751601362724e-05,-35.3826580491767
"Yukon",8837,4,2015,2018,24.4437218030375,4,0.000174016083806447,-39.2685271560081
"Yukon",8838,6,2015,2018,789.114066526262,8,0.00671973791831243,46.6357921556323
"Yukon",8840,6,2015,2018,682.355340484284,8,0.0059043528252162,47.2445105212757
"Yukon",8842,4,2015,2018,15.4422337447585,4,0.000145452263829497,-63.0808314889554
"Yukon",8846,5,2015,2018,172.375170373338,6,0.000219717697375261,-3.22365639919491
"Yukon",8849,6,2015,2018,471.287819072037,8,0.00461653351355931,48.4414615299362
"Yukon",8853,9,2015,2018,50063.4942508749,13,0.403191334519015,57.2758791293962
"Yukon",8856,8,2015,2018,9974.10575671988,11,0.041049475656963,20.0446933366014
"Yukon",8860,5,2015,2018,133.471479065191,6,0.00150025065596551,58.3730829243037
"Yukon",8861,6,2015,2018,487.304132368174,8,0.00487461225767944,48.5156060248405
"Yukon",8863,4,2015,2018,60.8429323033423,5,0.000171459751365438,59.80689469614
"Yukon",8864,4,2015,2018,173.80964228902,6,0.000887518829222182,30.6651417373763
"Yukon",8868,6,2015,2018,868.505534430914,8,0.00303080465638107,-15.6275103353769
"Yukon",8869,5,2015,2018,325.427110364266,7,0.00117910396504462,-16.8955060057545
"Yukon",8874,4,2015,2018,33.7709439825632,5,0.000133272003596832,38.9429620244202
"Yukon",8875,4,2015,2018,79.1338050115688,6,0.000251865157564064,-61.6688500456225
"Yukon",8876,4,2015,2018,49.170993108009,5,4.46489907818285e-05,-17.5923530384285
"Yukon",8878,4,2015,2018,33.7059841659009,5,8.18864331972779e-05,-18.2021056756202
"Yukon",8881,4,2015,2018,21.7417667632426,4,0.000159400277238345,59.3096300956104
"Yukon",8883,5,2015,2018,81.0462178152296,6,0.000749401780039991,52.1967154320341
"Yukon",8887,4,2015,2018,21.0993954503745,4,7.72360680073409e-05,64.197917428905
"Yukon",8888,5,2015,2018,142.010935765849,6,0.000478673342804988,-15.2164882137028
"Yukon",8894,4,2015,2018,8.86677807174594,3,0.000146818153303558,57.1221759461928
"Yukon",8895,4,2015,2018,59.1721368168016,5,0.000161322742560598,-58.3016186629276
"Yukon",8896,5,2015,2018,160.143474997931,6,0.000534610815798345,-16.6181844286767
"Yukon",8898,5,2015,2018,154.177872304157,6,0.000618302153752301,-1.3047558449081
"Yukon",8902,4,2015,2018,162.818123655276,6,0.000813734977761656,30.4909067707875
"Yukon",8904,6,2015,2018,462.961709165786,8,0.00450542629386073,48.6518424107268
"Yukon",8908,9,2015,2018,146984.885846754,14,0.791243390653357,22.2347375039485
"Yukon",8910,4,2015,2018,13.1397648818674,3,6.9542326152322e-05,27.7575897408831
"Yukon",8913,4,2015,2018,37.5577944572775,5,0.000432627615709651,43.8648248168981
"Yukon",8915,5,2015,2018,258.697826892027,7,0.000422568718314947,-42.1270676465895
"Yukon",8918,4,2015,2018,15.7332323850023,4,6.6907774271847e-05,21.9012360870026
"Yukon",8919,4,2015,2018,102.983757754012,6,0.000269088488418422,-35.7794129528335
"Yukon",8921,4,2015,2018,25.3107162697689,4,6.53476904916749e-05,22.2061836123498
"Yukon",8922,4,2015,2018,26.967891710619,4,0.000140471074986297,45.5479899149191
"Yukon",8923,4,2015,2018,8.79128912466764,3,9.61376097172253e-05,38.7997279817695
"Yukon",8925,5,2015,2018,74.3216886666003,6,0.000705935242454828,44.2559749480413
"Yukon",8929,5,2015,2018,54.6058891278703,5,0.000435221666521564,41.6888796044946
"Yukon",8930,5,2015,2018,259.757223144256,7,0.00124992443703044,-67.1408475616388
"Yukon",8933,6,2015,2018,435.298938166614,8,0.00428367123751799,49.1038819940694
"Yukon",8935,4,2015,2018,95.0056490794596,6,0.00028417573425369,-27.5708099343304
"Yukon",8938,4,2015,2018,126.190588943381,6,0.000318734661661191,-63.8483926645684
"Yukon",8939,6,2015,2018,774.700778469273,8,0.00661827455222644,46.6896976753025
"Yukon",8941,5,2015,2018,95.8445358438373,6,0.00135322455056269,50.7727252167905
"Yukon",8942,4,2015,2018,17.3416693961615,4,0.000156047327575019,57.1132932450126
"Yukon",8943,5,2015,2018,297.295718383636,7,0.000572611099310491,-9.14496946963507
"Yukon",8944,5,2015,2018,90.7658702127868,6,0.000581777607212787,34.2304203833163
"Yukon",8946,6,2015,2018,446.474483416155,8,0.00439437901038788,48.8723182914294
"Yukon",8948,7,2015,2018,840.361190338915,8,0.00679678752868574,37.5677609397913
"Yukon",8950,4,2015,2018,151.537683944682,6,0.000742692424941509,-62.9799789401192
"Yukon",8954,9,2015,2018,50141.9108486551,13,0.404064961622985,57.2490180213214
"Yukon",8956,4,2015,2018,62.3657486401228,5,0.000657680380617251,52.7821802030286
"Yukon",8959,4,2015,2018,52.0883151207264,5,0.00017078346025968,-11.9736368490879
"Yukon",8961,5,2015,2018,84.0963360355263,6,0.00060068643337768,36.6542188883019
"Yukon",8970,5,2015,2018,25.1428282681212,4,0.00033098032429287,41.5316617817722
"Yukon",8972,5,2015,2018,149.881356672735,6,0.000271035683460969,-56.6868157913538
"Yukon",8973,5,2015,2018,153.981914070068,6,0.00164874219513915,58.4148406049916
"Yukon",8976,5,2015,2018,68.2428353348181,5,0.000497478717635822,36.7673386019603
"Yukon",8977,4,2015,2018,83.7312776631498,6,8.32690850280027e-05,-15.4981684245895
"Yukon",8980,5,2015,2018,62.6195446018653,5,0.00039131692044779,36.6725720814006
"Yukon",8983,5,2015,2018,168.559813126838,6,0.00179713978651047,58.4501767449585
"Yukon",8984,7,2015,2018,3212.22770449863,10,0.0139837735101824,-1.65267922439308
"Yukon",8988,4,2015,2018,17.0096612664448,4,0.000141040699758168,56.9842662317467
"Yukon",8989,4,2015,2018,110.614768943354,6,0.00044139234671824,-9.4983437128806
"Yukon",8990,4,2015,2018,58.2130927523758,5,0.000155302118543939,-60.7065465130782
"Yukon",8991,5,2015,2018,115.364072276268,6,0.000184955953159321,-6.04324885493783
"Yukon",8994,7,2015,2018,2972.19389891928,10,0.0207118037308847,34.513387795434
"Yukon",8995,4,2015,2018,23.8528690963031,4,8.33654874335136e-05,31.82779680685
"Yukon",8996,5,2015,2018,125.03677069247,6,0.000567351011175443,-2.36972509948668
"Yukon",8998,5,2015,2018,252.439208347,7,0.000952369382825488,-20.3314102734621
"Yukon",8999,4,2015,2018,147.860227277457,6,0.000740263290006544,30.48268147935
"Yukon",9004,4,2015,2018,36.451807229125,5,0.000200820950010461,41.1495058941206
"Yukon",9005,6,2015,2018,689.127332092135,8,0.00600816473044929,47.1629382136719
"Yukon",9008,6,2015,2018,727.808249109897,8,0.00631557831749893,46.927152660694
"Yukon",9009,4,2015,2018,87.6918997371487,6,0.000155974681926667,-22.0178644396958
"Yukon",9010,4,2015,2018,138.255967638781,6,0.000667089022357181,30.4797547874136
"Yukon",9012,4,2015,2018,45.1475317113385,5,0.000169373379529514,35.3765603429858
"Yukon",9013,7,2015,2018,2949.34380148478,10,0.0206561804157605,34.5953290890458
"Yukon",9014,5,2015,2018,95.2283156052142,6,0.00123460558706181,50.9457731020756
"Yukon",9015,4,2015,2018,12.4839870422897,3,4.40531586193286e-05,-14.1235651104458
"Yukon",9020,5,2015,2018,64.0564947881124,5,0.000272604104104465,-8.97808708764485
"Yukon",9021,4,2015,2018,47.266916175809,5,0.000537485427836669,54.6971222334644
"Yukon",9026,4,2015,2018,65.771781160178,5,0.000258289484280991,-11.8303127749486
"Yukon",9031,4,2015,2018,74.4471289179344,6,0.000118363767619821,-27.832785427453
"Yukon",9033,7,2015,2018,814.381356114681,8,0.00663053723570457,37.6787590530238
"Yukon",9034,4,2015,2018,59.7649284699835,5,0.000214483004895862,-11.8948880886309
"Yukon",9036,5,2015,2018,56.0357826165975,5,0.000227340796207173,-9.12916485214538
"Yukon",9039,4,2015,2018,135.650060372224,6,0.000901958116946897,52.4879449933324
"Yukon",9040,4,2015,2018,16.0327609541145,4,0.000117359270158443,44.8814416358374
"Yukon",9042,4,2015,2018,27.3131750790357,4,0.000365473717473126,47.1633436967552
"Yukon",9044,5,2015,2018,129.523895409779,6,0.000724192537985213,32.8524007472896
"Yukon",9045,6,2015,2018,696.157491229467,8,0.00611095820194784,47.0828711010486
"Yukon",9047,4,2015,2018,10.0760175814553,3,7.7187710766658e-05,27.6432201306569
"Yukon",9048,5,2015,2018,205.861567254252,7,0.00110411036256905,37.1778373269775
"Yukon",9049,4,2015,2018,7.40812626628083,3,9.92216593446808e-05,40.4780719819555
"Yukon",9053,5,2015,2018,50.9255620062524,5,0.000182568162402062,-9.16028203786367
"Yukon",9054,5,2015,2018,249.887356809331,7,0.000437872644059255,-18.0998035559084
"Yukon",9056,6,2015,2018,712.618409682588,8,0.00621359091319104,47.0044119183875
"Yukon",9061,4,2015,2018,13.1626009709448,3,7.04834454265574e-05,-24.3382153813962
"Yukon",9062,5,2015,2018,184.131874052672,7,0.00194454559927362,58.4208704897948
"Yukon",9063,5,2015,2018,111.218887078142,6,0.000823760032564149,50.7400243055341
"Yukon",9064,5,2015,2018,180.557871496545,7,0.000746383144007996,40.6924837171897
"Yukon",9066,4,2015,2018,81.2623694162082,6,0.000302080680141401,-11.7154925540262
"Yukon",9067,4,2015,2018,53.4499656236475,5,6.9120726683087e-05,95.861992448212
"Yukon",9069,5,2015,2018,178.475080427583,7,0.000864651616376604,34.5496270752665
"Yukon",9072,4,2015,2018,19.2972040410631,4,6.1066076510293e-05,14.1034731474144
"Yukon",9073,4,2015,2018,103.241486701432,6,0.000394270657903587,-10.4995622746138
"Yukon",9074,7,2015,2018,2943.23614938343,10,0.0206011027007463,34.6774409522419
"Yukon",9076,5,2015,2018,82.6865044331207,6,0.000163610982474188,-4.89870228442669
"Yukon",9078,4,2015,2018,9.05184653723981,3,7.44962362796096e-05,-19.677396998339
"Yukon",9079,5,2015,2018,180.721213438193,7,0.000801137829687932,32.6845743736264
"Yukon",9081,4,2015,2018,129.961884182639,6,0.000593864322215367,30.4470049685927
"Yukon",9082,9,2015,2018,50211.9697280882,13,0.40450242299886,57.2091849065039
"Yukon",9083,4,2015,2018,110.056549375271,6,0.000520561345186343,30.3774706975983
"Yukon",9088,4,2015,2018,18.9409041691096,4,0.000276032861831056,50.5316212872284
"Yukon",9089,5,2015,2018,53.5664503734834,5,0.000259860156353127,10.6419009111724
"Yukon",9090,5,2015,2018,45.7397506049419,5,0.000138034198309794,-7.96729922538552
"Yukon",9098,4,2015,2018,53.9913945668881,5,0.000235852169487546,42.5122934500634
"Yukon",9101,4,2015,2018,40.843594693626,5,6.40509859111696e-05,-18.5358231883237
"Yukon",9102,4,2015,2018,146.052051146792,6,0.00100092395901235,53.3036581775761
"Yukon",9106,4,2015,2018,9.8987419474005,3,2.73017179392217e-05,-19.5532955776423
"Yukon",9111,6,2015,2018,688.999474002801,8,0.00384233854899078,36.6679879985906
"Yukon",9117,8,2015,2018,9929.33158653285,11,0.040937123870897,20.1434953580946
"Yukon",9119,5,2015,2018,486.221347871365,8,0.00171839758957321,-22.4798610440334
"Yukon",9120,4,2015,2018,38.9767001318309,5,0.000406457014046748,55.1922466012223
"Yukon",9123,7,2015,2018,3223.08715110068,10,0.0140790241346501,-1.84177463709566
"Yukon",9124,5,2015,2018,180.739130223297,7,0.000928049488156074,34.2521725031914
"Yukon",9125,6,2015,2018,674.955726932551,8,0.00373374543691822,36.5274484851216
"Yukon",9126,5,2015,2018,181.904585036634,7,0.000589938469897682,-17.9922813318958
"Yukon",9127,4,2015,2018,11.62108091571,3,0.000165807505495199,-64.1783263615097
"Yukon",9128,4,2015,2018,43.714672569163,5,0.000127237306729432,-12.0792654191879
"Yukon",9129,5,2015,2018,192.868358733647,7,0.000991337131555132,33.9682909508519
"Yukon",9131,4,2015,2018,33.2232188630603,5,9.30600023765231e-05,-7.28986972084096
"Yukon",9132,5,2015,2018,34.3053711432512,5,0.00045478102692443,57.0875103944603
"Yukon",9133,4,2015,2018,27.81861573727,4,0.000278986891987934,56.2335663738261
"Yukon",9134,4,2015,2018,207.453709107826,7,0.000258920828387205,-68.5567984437806
"Yukon",9135,7,2015,2018,2939.00613106435,10,0.0205462339155551,34.7601694305286
"Yukon",9136,4,2015,2018,10.8234596221021,3,0.000156394366553192,55.8528932327166
"Yukon",9137,4,2015,2018,11.709032926504,3,0.000150566167233407,57.0316486193026
"Yukon",9139,7,2015,2018,807.025597159989,8,0.00653405219003792,37.696121501845
