basin,reachid,stream_order,n_upstream_reaches,n_unit_reaches,is_outlet,in_domain,nested,mean_production,sd_production,cv,n_years,prod_2015,prod_2016,prod_2018,prod_2021
Yukon,14975,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,14977,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,14978,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,14979,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,14983,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,14985,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,14986,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,14987,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,14989,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,14991,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,14992,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,14995,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,14996,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,14998,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,14999,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15004,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15006,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15007,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15009,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15010,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15015,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15018,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15019,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15020,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15022,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15023,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15025,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15026,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15027,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15029,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15031,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15032,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15033,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15034,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15036,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15037,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15038,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15040,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15044,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15045,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15046,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15047,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15049,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15050,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15055,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15056,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15057,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15058,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15060,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15062,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15063,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15065,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15066,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15068,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15069,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15071,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15076,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15077,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15078,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15082,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15086,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15089,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15092,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15095,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15096,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15098,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15099,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15100,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15101,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15105,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15106,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15109,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15111,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15112,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15113,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15114,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15116,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15118,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15120,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15122,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15123,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15125,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15127,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15129,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15131,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15132,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15133,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15135,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15136,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15138,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15139,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15140,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15143,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15144,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15149,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15150,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15151,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15155,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15157,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15158,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15160,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15161,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15163,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15166,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15167,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15168,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15172,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15174,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15176,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15177,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15180,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15181,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15183,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15187,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15190,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15193,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15196,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15197,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15199,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15200,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15204,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15205,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15206,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15208,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15209,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15210,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15211,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15214,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15215,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15216,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15220,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15221,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15230,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15232,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15233,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15235,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15238,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15241,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15242,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15244,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15245,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15247,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15249,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15251,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15252,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15257,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15262,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15268,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15269,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15272,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15274,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15276,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15277,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15280,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15281,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15282,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15283,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15285,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15287,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15289,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15290,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15292,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15295,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15296,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15298,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15300,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15301,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15302,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15304,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15305,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15308,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15309,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15310,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15313,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15316,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15317,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15321,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15324,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15326,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15327,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15330,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15331,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15335,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15336,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15338,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15340,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15341,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15342,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15351,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15354,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15355,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15356,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15357,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15358,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15359,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15363,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15366,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15367,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15368,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15369,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15371,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15372,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15377,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15379,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15381,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15382,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15383,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15384,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15387,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15389,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15390,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15391,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15393,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15396,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15397,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15399,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15403,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15404,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15408,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15409,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15410,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15411,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15412,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15413,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15417,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15418,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15420,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15429,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15433,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15434,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15437,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15439,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15440,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15441,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15443,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15444,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15446,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15447,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15450,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15451,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15454,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15458,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15460,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15461,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15462,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15463,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15464,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15465,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15466,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15468,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15470,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15472,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15473,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15475,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15482,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15483,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15484,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15486,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15487,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15490,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15491,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15492,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15493,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15494,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15496,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15498,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15501,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15502,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15503,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15504,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15506,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15508,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15511,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15512,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15514,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15516,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15517,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15519,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15520,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15521,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15523,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15524,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15527,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15528,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15529,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15530,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15534,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15535,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15536,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15545,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15546,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15549,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15550,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15551,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15552,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15553,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15554,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15558,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15560,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15561,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15562,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15564,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15565,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15566,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15570,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15571,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15573,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15575,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15578,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15581,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15582,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15583,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15585,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15586,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15587,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15589,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15595,3,0,1,0,TRUE,TRUE,0,0,NA,4,0,0,0,0
Yukon,15597,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15598,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15599,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15601,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15602,3,0,1,0,TRUE,FALSE,0,0,NA,4,0,0,0,0
Yukon,15604,3,0,1,0,FALSE,FALSE,0,0,NA,4,0,0,0,0
