basin,reachid,stream_order,n_upstream_reaches,n_unit_reaches,is_outlet,in_domain,nested,mean_production,sd_production,cv,n_years,prod_2017,prod_2018,prod_2019,prod_2020,prod_2021,prod_2022
Kusko,12193,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12195,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12196,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12197,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12200,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12201,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12205,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12206,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12207,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12208,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12211,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12212,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12216,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12217,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12224,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12225,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12226,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12227,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12230,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12231,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12233,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12235,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12236,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12237,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12238,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12245,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12246,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12247,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12249,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12252,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12255,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12256,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12258,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12260,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12261,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12263,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12264,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12265,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12267,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12268,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12269,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12271,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12272,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12274,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12278,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12280,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12281,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12282,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12283,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12284,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12285,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12288,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12296,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12298,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12302,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12304,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12307,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12309,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12314,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12317,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12319,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12320,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12324,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12326,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12327,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12331,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12339,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12343,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12345,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12347,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12348,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12349,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12351,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12353,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12355,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12356,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12357,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12358,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12362,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12363,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12364,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12366,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12367,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12369,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12370,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12371,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12372,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12374,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12376,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12377,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12379,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12385,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12387,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12388,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12389,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12390,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12391,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12393,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12394,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12397,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12398,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12399,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12401,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12402,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12404,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12405,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12406,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12408,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12410,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12411,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12413,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12415,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12416,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12417,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12418,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12420,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12422,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12423,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12424,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12425,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12426,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12432,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12433,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12435,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12437,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12440,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12441,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12442,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12445,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12446,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12447,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12448,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12452,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12453,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12454,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12457,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12458,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12459,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12461,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12465,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12467,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12469,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12471,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12472,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12473,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12474,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12475,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12476,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12477,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12478,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12484,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12488,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12491,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12495,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12498,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12499,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12500,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12501,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12502,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12504,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12505,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12507,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12508,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12513,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12517,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12518,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12519,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12522,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12524,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12526,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12527,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12530,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12531,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12532,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12533,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12537,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12540,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12541,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12542,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12545,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12548,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12549,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12550,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12552,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12553,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12554,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12558,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12559,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12560,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12562,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12563,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12565,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12566,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12567,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12569,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12573,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12575,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12577,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12579,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12581,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12583,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12584,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12585,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12586,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12587,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12588,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12590,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12596,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12598,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12601,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12604,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12607,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12609,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12610,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12612,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12614,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12617,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12619,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12622,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12626,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12629,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12631,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12634,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12637,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12638,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12640,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12641,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12643,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12644,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12645,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12650,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12651,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12652,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12654,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12655,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12657,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12659,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12660,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12664,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12665,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12667,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12671,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12672,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12673,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12676,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12678,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12680,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12681,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12682,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12683,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12685,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12687,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12688,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12696,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12699,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12700,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12702,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12706,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12707,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12710,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12712,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12713,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12714,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12715,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12716,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12717,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12720,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12721,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12722,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12726,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12728,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12730,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12731,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12732,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12734,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12735,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12736,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12737,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12739,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12740,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12741,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12743,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12745,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12746,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12749,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12750,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12755,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12759,1,0,1,0,TRUE,TRUE,0,0,NA,6,0,0,0,0,0,0
Kusko,12762,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12763,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12764,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12768,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12769,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12771,1,0,1,0,TRUE,FALSE,0,0,NA,6,0,0,0,0,0,0
Kusko,12772,1,0,1,0,FALSE,FALSE,0,0,NA,6,0,0,0,0,0,0
