"basin","stream_order","reachid","absolute_cv","basin_cv","cv_ratio_to_basin","anomaly_pct"
"Yukon",4,11432,1.00045956971664,0.269904778750575,3.70671306505909,270.671306505909
"Yukon",4,11437,0.368914110982807,0.269904778750575,1.36683060111258,36.6830601112584
"Yukon",4,11449,0.131252669286319,0.269904778750575,0.486292498761618,-51.3707501238382
"Yukon",4,11462,0.61886264204574,0.269904778750575,2.2928924967929,129.28924967929
"Yukon",4,11480,0.756213796605711,0.269904778750575,2.80177994664016,180.177994664016
"Yukon",4,11483,0.131701662522086,0.269904778750575,0.487956023349238,-51.2043976650762
"Yukon",4,11486,0.128926096397487,0.269904778750575,0.477672522117997,-52.2327477882003
"Yukon",4,11491,0.159202583629348,0.269904778750575,0.58984722080994,-41.015277919006
"Yukon",4,11493,0.620229991238539,0.269904778750575,2.29795853971043,129.795853971043
"Yukon",4,11513,0.620592641497483,0.269904778750575,2.29930216267489,129.930216267489
"Yukon",4,11529,0.178131687153607,0.269904778750575,0.659979745368727,-34.0020254631273
"Yukon",4,11541,0.127859680984782,0.269904778750575,0.473721441971725,-52.6278558028275
"Yukon",4,11558,0.166267413443235,0.269904778750575,0.616022488423174,-38.3977511576826
"Yukon",4,11588,0.278813116138054,0.269904778750575,1.03300548226199,3.30054822619907
"Yukon",4,11602,0.144448475400125,0.269904778750575,0.535183097049249,-46.4816902950751
"Yukon",4,11611,0.111030753013948,0.269904778750575,0.411370089584646,-58.8629910415354
"Yukon",4,11614,0.131308699142568,0.269904778750575,0.486500089959185,-51.3499910040816
"Yukon",4,11621,0.131842317092382,0.269904778750575,0.488477149988591,-51.1522850011409
"Yukon",4,11631,0.624908692370409,0.269904778750575,2.31529317584962,131.529317584962
"Yukon",4,11643,0.124975575078358,0.269904778750575,0.46303579972495,-53.696420027505
"Yukon",4,11649,0.630142736724553,0.269904778750575,2.33468536437764,133.468536437764
"Yukon",4,11671,0.176038756577536,0.269904778750575,0.652225415913133,-34.7774584086867
"Yukon",4,11688,0.146550834054803,0.269904778750575,0.542972357633705,-45.7027642366295
"Yukon",4,11693,0.213207734367081,0.269904778750575,0.789936863489591,-21.0063136510409
"Yukon",4,11695,0.593320401732893,0.269904778750575,2.19825823195666,119.825823195666
"Yukon",4,11701,0.357674031579755,0.269904778750575,1.32518599053887,32.518599053887
"Yukon",4,11718,0.621081463811633,0.269904778750575,2.30111325441032,130.111325441032
"Yukon",4,11729,0.138842300642425,0.269904778750575,0.514412161522831,-48.5587838477169
"Yukon",4,11731,0.255470972952964,0.269904778750575,0.946522600065006,-5.34773999349941
"Yukon",4,11738,0.131186370010178,0.269904778750575,0.48604685925702,-51.395314074298
"Yukon",4,11741,0.131463380133577,0.269904778750575,0.487073184632517,-51.2926815367483
"Yukon",4,11764,0.175712775465521,0.269904778750575,0.651017652517748,-34.8982347482252
"Yukon",4,11765,0.127931283328549,0.269904778750575,0.473986729396791,-52.6013270603209
"Yukon",4,11785,0.133776361644158,0.269904778750575,0.495642805078985,-50.4357194921015
"Yukon",4,11836,0.462099415991798,0.269904778750575,1.71208312105817,71.2083121058166
"Yukon",4,11848,0.425479974897785,0.269904778750575,1.57640771262883,57.6407712628833
"Yukon",4,11875,0.127303402783673,0.269904778750575,0.471660425476634,-52.8339574523366
"Yukon",4,11881,0.68711303164863,0.269904778750575,2.54576089697029,154.576089697029
"Yukon",4,11902,0.164286262070762,0.269904778750575,0.608682302074327,-39.1317697925673
"Yukon",4,11914,0.351277034367888,0.269904778750575,1.30148504963119,30.1485049631193
"Yukon",4,11928,0.132482592330344,0.269904778750575,0.49084937637497,-50.915062362503
"Yukon",4,11929,0.155793233023772,0.269904778750575,0.577215541514157,-42.2784458485843
"Yukon",4,11930,0.36960501368892,0.269904778750575,1.36939040279268,36.9390402792683
"Yukon",4,11947,0.143299107554965,0.269904778750575,0.530924677281802,-46.9075322718198
"Yukon",4,11953,0.343375508935752,0.269904778750575,1.27220981608878,27.2209816088782
"Yukon",4,11964,0.210285936384719,0.269904778750575,0.779111571711181,-22.088842828882
"Yukon",4,11974,0.101535295292978,0.269904778750575,0.376189320407731,-62.3810679592269
"Yukon",4,11976,0.137516519552249,0.269904778750575,0.509500128855928,-49.0499871144072
"Yukon",4,11998,0.59181767040413,0.269904778750575,2.19269059682357,119.269059682356
"Yukon",4,12006,0.148463537339794,0.269904778750575,0.550058943109682,-44.9941056890318
"Yukon",4,12007,0.812756452082586,0.269904778750575,3.01127107065293,201.127107065293
"Yukon",4,12010,0.138147239181721,0.269904778750575,0.51183695161391,-48.816304838609
"Yukon",4,12020,0.0733771403767337,0.269904778750575,0.271863064879423,-72.8136935120578
"Yukon",4,12039,0.170550139485832,0.269904778750575,0.631890032756481,-36.8109967243519
"Yukon",4,12041,0.127960187324728,0.269904778750575,0.474093819001919,-52.5906180998081
"Yukon",4,12043,0.0678696875074525,0.269904778750575,0.251457894971813,-74.8542105028187
"Yukon",4,12058,0.126230852843276,0.269904778750575,0.467686616841743,-53.2313383158257
"Yukon",4,12066,0.150910131334507,0.269904778750575,0.559123599193353,-44.0876400806647
"Yukon",4,12086,0.178870041511648,0.269904778750575,0.662715355910558,-33.7284644089442
"Yukon",4,12108,0.154804911554053,0.269904778750575,0.573553800235274,-42.6446199764726
"Yukon",4,12146,0.170297397508231,0.269904778750575,0.630953621112455,-36.9046378887545
"Yukon",4,12147,0.398526668552354,0.269904778750575,1.47654543353099,47.654543353099
"Yukon",4,12155,0.149662019497323,0.269904778750575,0.554499331913013,-44.5500668086987
"Yukon",4,12167,0.380924572234171,0.269904778750575,1.41132948441121,41.1329484411212
"Yukon",4,12183,0.233025247597329,0.269904778750575,0.863360955208107,-13.6639044791893
"Yukon",4,12190,0.0637561891228554,0.269904778750575,0.23621734086366,-76.378265913634
"Yukon",4,12204,0.153181977036525,0.269904778750575,0.567540811043157,-43.2459188956843
"Yukon",4,12205,0.147851354852129,0.269904778750575,0.547790800654041,-45.2209199345959
"Yukon",4,12226,0.687880432997341,0.269904778750575,2.54860412691332,154.860412691332
"Yukon",4,12229,0.688976817679147,0.269904778750575,2.55266624351192,155.266624351192
"Yukon",4,12235,0.364482901371806,0.269904778750575,1.35041292362086,35.0412923620864
"Yukon",4,12240,0.337565529833605,0.269904778750575,1.2506837833559,25.0683783355895
"Yukon",4,12249,0.185035811760172,0.269904778750575,0.685559598524812,-31.4440401475188
"Yukon",4,12257,0.16098059127013,0.269904778750575,0.596434757529416,-40.3565242470584
"Yukon",4,12306,0.139924257061604,0.269904778750575,0.51842082125901,-48.157917874099
"Yukon",4,12324,0.370987927500687,0.269904778750575,1.37451411278466,37.4514112784664
"Yukon",4,12327,0.0689651466497965,0.269904778750575,0.25551658243713,-74.448341756287
"Yukon",4,12331,0.129122286473365,0.269904778750575,0.478399408380575,-52.1600591619425
"Yukon",4,12339,0.17391506983948,0.269904778750575,0.64435713455892,-35.5642865441081
"Yukon",4,12340,0.152374420404255,0.269904778750575,0.564548805358752,-43.5451194641248
"Yukon",4,12369,0.939079308286653,0.269904778750575,3.47929856089905,247.929856089905
"Yukon",4,12375,0.196070140946115,0.269904778750575,0.726441902413695,-27.3558097586305
"Yukon",4,12392,0.332392708588993,0.269904778750575,1.23151842708263,23.151842708263
"Yukon",4,12397,0.258651914099508,0.269904778750575,0.958308019950007,-4.16919800499934
"Yukon",4,12403,0.169952400556775,0.269904778750575,0.629675403835038,-37.0324596164962
"Yukon",4,12413,0.450854370256189,0.269904778750575,1.6704201101709,67.0420110170904
"Yukon",4,12423,0.364685456785986,0.269904778750575,1.35116339352776,35.1163393527761
"Yukon",4,12444,0.149225911191535,0.269904778750575,0.552883546124385,-44.7116453875615
"Yukon",4,12463,0.165247726360789,0.269904778750575,0.612244537224361,-38.7755462775639
"Yukon",4,12478,0.148072602108201,0.269904778750575,0.548610524028692,-45.1389475971308
"Yukon",4,12514,0.134561417322527,0.269904778750575,0.498551444496204,-50.1448555503796
"Yukon",4,12518,0.233109107195511,0.269904778750575,0.863671655887695,-13.6328344112305
"Yukon",4,12534,0.1389527530526,0.269904778750575,0.514821388846211,-48.5178611153789
"Yukon",4,12537,0.624400512774176,0.269904778750575,2.31341036518364,131.341036518363
"Yukon",4,12539,0.165052450079134,0.269904778750575,0.611521036578838,-38.8478963421162
"Yukon",4,12550,0.158817175677518,0.269904778750575,0.588419280357701,-41.1580719642299
"Yukon",4,12551,0.379122193273649,0.269904778750575,1.40465165169974,40.4651651699745
"Yukon",4,12563,0.176391271833516,0.269904778750575,0.65353148858666,-34.646851141334
"Yukon",4,12571,0.0651445811815119,0.269904778750575,0.241361347817089,-75.8638652182911
"Yukon",4,12573,0.151939379487814,0.269904778750575,0.562936974258704,-43.7063025741296
"Yukon",4,12593,0.163783757973369,0.269904778750575,0.606820519190307,-39.3179480809693
"Yukon",4,12594,0.152814740825216,0.269904778750575,0.566180197077709,-43.3819802922291
"Yukon",4,12609,0.467810463796653,0.269904778750575,1.7332426123102,73.32426123102
"Yukon",4,12628,0.0833619885030666,0.269904778750575,0.308857030575599,-69.1142969424401
"Yukon",4,12632,1.02482042496524,0.269904778750575,3.79697028599963,279.697028599963
"Yukon",4,12634,0.130474321131613,0.269904778750575,0.483408710789029,-51.6591289210971
"Yukon",4,12651,0.147647054560361,0.269904778750575,0.547033865957614,-45.2966134042386
"Yukon",4,12656,0.122536422761026,0.269904778750575,0.45399871513303,-54.600128486697
"Yukon",4,12661,0.132772779057583,0.269904778750575,0.491924521204129,-50.8075478795871
"Yukon",4,12671,0.160709393672095,0.269904778750575,0.59542996762058,-40.457003237942
"Yukon",4,12682,0.371327560564348,0.269904778750575,1.37577245680226,37.5772456802259
"Yukon",4,12690,0.125196932528277,0.269904778750575,0.463855931368944,-53.6144068631056
"Yukon",4,12717,0.363809286336695,0.269904778750575,1.34791717294083,34.7917172940831
"Yukon",4,12718,0.634861214541405,0.269904778750575,2.35216737354656,135.216737354656
"Yukon",4,12750,0.175307616190216,0.269904778750575,0.649516533207521,-35.0483466792479
"Yukon",4,12762,0.61633197374317,0.269904778750575,2.28351634452807,128.351634452807
"Yukon",4,12773,0.436054351152774,0.269904778750575,1.61558588614595,61.5585886145951
"Yukon",4,12774,0.660009134254892,0.269904778750575,2.44534067647917,144.534067647917
"Yukon",4,12778,0.130691488256519,0.269904778750575,0.48421331723546,-51.578668276454
"Yukon",4,12786,0.421544230729762,0.269904778750575,1.56182573973364,56.1825739733643
"Yukon",4,12789,0.688200071324264,0.269904778750575,2.54978839022426,154.978839022426
"Yukon",4,12809,0.375793360806287,0.269904778750575,1.39231829293977,39.2318292939771
"Yukon",4,12838,0.275324644600651,0.269904778750575,1.02008065909453,2.00806590945344
"Yukon",4,12858,0.329222898381291,0.269904778750575,1.21977424744129,21.9774247441293
"Yukon",4,12872,0.126166714798091,0.269904778750575,0.467448984720216,-53.2551015279784
"Yukon",4,12894,0.247470081098224,0.269904778750575,0.916879212897956,-8.31207871020436
"Yukon",4,12908,0.634487906324673,0.269904778750575,2.35078426273815,135.078426273815
"Yukon",4,12927,0.68854933062214,0.269904778750575,2.5510823995393,155.10823995393
"Yukon",4,12967,0.861923193494349,0.269904778750575,3.19343435668055,219.343435668055
"Yukon",4,12983,0.289240404134911,0.269904778750575,1.0716386922597,7.16386922597037
"Yukon",4,12985,0.0701291254840974,0.269904778750575,0.259829136070634,-74.0170863929366
"Yukon",4,12994,0.145128881893291,0.269904778750575,0.537704010151699,-46.2295989848301
"Yukon",4,12995,0.093212270716008,0.269904778750575,0.345352428169297,-65.4647571830703
"Yukon",4,13040,0.326572818913474,0.269904778750575,1.20995567557278,20.995567557278
"Yukon",4,13050,0.656581997057984,0.269904778750575,2.43264309767833,143.264309767833
"Yukon",4,13054,0.193602379915971,0.269904778750575,0.71729882224458,-28.270117775542
"Yukon",4,13088,0.809553536883144,0.269904778750575,2.99940423667441,199.940423667441
"Yukon",4,13095,0.157637921170795,0.269904778750575,0.5840501301997,-41.59498698003
"Yukon",4,13100,0.235195414623876,0.269904778750575,0.871401446512459,-12.8598553487541
"Yukon",4,13106,0.138679004048391,0.269904778750575,0.513807145951082,-48.6192854048918
"Yukon",4,13124,0.317823134683472,0.269904778750575,1.17753800490202,17.7538004902017
"Yukon",4,13134,0.683946505207041,0.269904778750575,2.5340288837164,153.40288837164
"Yukon",4,13151,0.130342261314756,0.269904778750575,0.482919427800159,-51.7080572199841
"Yukon",4,13153,0.432149492278873,0.269904778750575,1.60111834358529,60.1118343585286
"Yukon",4,13163,0.0666221881074163,0.269904778750575,0.246835896777446,-75.3164103222554
"Yukon",4,13165,0.683887422173027,0.269904778750575,2.5338099804636,153.38099804636
"Yukon",4,13169,0.856536954484315,0.269904778750575,3.17347828537656,217.347828537656
"Yukon",4,13186,0.12863294699141,0.269904778750575,0.476586400533067,-52.3413599466933
"Yukon",4,13209,0.370007291453627,0.269904778750575,1.37088084607631,37.0880846076309
"Yukon",4,13227,0.151633066635153,0.269904778750575,0.561802081967879,-43.8197918032121
"Yukon",4,13234,0.363058824041161,0.269904778750575,1.34513670236521,34.5136702365213
"Yukon",4,13257,0.236975996916607,0.269904778750575,0.877998522344066,-12.2001477655934
"Yukon",4,13271,0.121991140110073,0.269904778750575,0.451978437265122,-54.8021562734878
"Yukon",4,13287,0.132335016530879,0.269904778750575,0.490302606509878,-50.9697393490123
"Yukon",4,13288,0.131159589439727,0.269904778750575,0.4859476369662,-51.4052363033801
"Yukon",4,13290,0.689731999387291,0.269904778750575,2.55546419956013,155.546419956013
"Yukon",4,13293,0.0702665199573241,0.269904778750575,0.26033818401659,-73.966181598341
"Yukon",4,13311,0.0787795152929545,0.269904778750575,0.291878919882913,-70.8121080117087
"Yukon",4,13317,0.150408882979,0.269904778750575,0.557266468846024,-44.2733531153976
"Yukon",4,13324,0.153534174276803,0.269904778750575,0.568845705465214,-43.1154294534786
"Yukon",4,13351,0.670279375837372,0.269904778750575,2.48339202788548,148.339202788548
"Yukon",4,13361,0.671601676815367,0.269904778750575,2.48829116670072,148.829116670072
"Yukon",4,13371,0.68385802612235,0.269904778750575,2.53370106779146,153.370106779146
"Yukon",4,13404,0.550043176650233,0.269904778750575,2.03791566491136,103.791566491137
"Yukon",4,13427,0.150768610894374,0.269904778750575,0.558599264497286,-44.1400735502714
"Yukon",4,13428,0.0749485436268421,0.269904778750575,0.27768513019217,-72.231486980783
"Yukon",4,13437,0.500461641254789,0.269904778750575,1.85421556287922,85.4215562879222
"Yukon",4,13443,0.676653502234612,0.269904778750575,2.50700823218815,150.700823218815
"Yukon",4,13458,0.166264447000884,0.269904778750575,0.616011497723545,-38.3988502276455
"Yukon",4,13487,0.917067597112969,0.269904778750575,3.39774494308028,239.774494308028
"Yukon",4,13488,0.376042643365607,0.269904778750575,1.39324188740325,39.3241887403247
"Yukon",4,13493,0.154967115577789,0.269904778750575,0.574154767822758,-42.5845232177242
"Yukon",4,13499,0.0828692486573929,0.269904778750575,0.307031424345303,-69.2968575654697
"Yukon",4,13501,0.644148662706162,0.269904778750575,2.38657746516387,138.657746516387
"Yukon",4,13511,0.297527709453263,0.269904778750575,1.10234324427511,10.2343244275106
"Yukon",4,13542,0.505761287084468,0.269904778750575,1.87385080555337,87.3850805553368
"Yukon",4,13548,0.0955082443405553,0.269904778750575,0.353859034221905,-64.6140965778095
"Yukon",4,13570,0.413460867344183,0.269904778750575,1.53187679469088,53.1876794690884
"Yukon",4,13580,0.0777606511023515,0.269904778750575,0.2881040175069,-71.18959824931
"Yukon",4,13581,0.717869122028886,0.269904778750575,2.65971253029308,165.971253029308
"Yukon",4,13589,0.307356069249945,0.269904778750575,1.13875741908957,13.8757419089566
"Yukon",4,13603,0.108336123722406,0.269904778750575,0.401386460157941,-59.8613539842059
"Yukon",4,13618,0.0828998039534322,0.269904778750575,0.307144632033513,-69.2855367966487
"Yukon",4,13654,0.590069102777686,0.269904778750575,2.18621213566205,118.621213566205
"Yukon",4,13658,0.751811948671884,0.269904778750575,2.7854710544664,178.54710544664
"Yukon",4,13673,0.151239061772852,0.269904778750575,0.56034228987333,-43.965771012667
"Yukon",4,13683,0.717957283483385,0.269904778750575,2.66003916939487,166.003916939487
"Yukon",4,13691,0.213264911555281,0.269904778750575,0.790148705563914,-20.9851294436086
"Yukon",4,13695,0.671164011408394,0.269904778750575,2.48666961183607,148.666961183607
"Yukon",4,13696,0.164682075518498,0.269904778750575,0.610148794996642,-38.9851205003358
"Yukon",4,13706,0.0814388444427551,0.269904778750575,0.301731761918949,-69.8268238081051
"Yukon",4,13711,0.331638016149313,0.269904778750575,1.22872228377915,22.8722283779151
"Yukon",4,13714,0.141881161962269,0.269904778750575,0.525671174178745,-47.4328825821255
"Yukon",4,13719,0.669271111494097,0.269904778750575,2.47965639805357,147.965639805357
"Yukon",4,13740,0.650696207422468,0.269904778750575,2.41083618613434,141.083618613434
"Yukon",4,13752,0.0740697835996624,0.269904778750575,0.274429315192348,-72.5570684807652
"Yukon",4,13765,0.138801207330875,0.269904778750575,0.514259910378038,-48.5740089621962
"Yukon",4,13772,0.673765322318016,0.269904778750575,2.4963074956915,149.63074956915
"Yukon",4,13780,0.132993858436769,0.269904778750575,0.49274362259318,-50.725637740682
"Yukon",4,13797,0.735811991169378,0.269904778750575,2.72619104624805,172.619104624805
"Yukon",4,13806,0.248567347866918,0.269904778750575,0.920944597637618,-7.90554023623824
"Yukon",4,13809,0.617484038522103,0.269904778750575,2.28778475646307,128.778475646307
"Yukon",4,13835,0.16399065728356,0.269904778750575,0.607587083276904,-39.2412916723096
"Yukon",4,13850,0.669796416666397,0.269904778750575,2.48160265915622,148.160265915622
"Yukon",4,13858,0.504537494390571,0.269904778750575,1.86931664095072,86.9316640950716
"Yukon",4,13870,1.28310158144579,0.269904778750575,4.7539046451324,375.39046451324
"Yukon",4,13880,0.0916762964921065,0.269904778750575,0.339661627765497,-66.0338372234503
"Yukon",4,13888,0.477525224890298,0.269904778750575,1.76923590275365,76.9235902753652
"Yukon",4,13890,0.662524724356036,0.269904778750575,2.45466096385159,145.466096385159
"Yukon",4,13902,0.297936564311172,0.269904778750575,1.10385805575714,10.3858055757144
"Yukon",4,13910,0.400156904566845,0.269904778750575,1.48258547484496,48.2585474844962
"Yukon",4,13917,0.0828291176629114,0.269904778750575,0.306882738595213,-69.3117261404787
"Yukon",4,13919,0.829546334134443,0.269904778750575,3.0734777575059,207.34777575059
"Yukon",4,13938,0.163974097229992,0.269904778750575,0.607525728106963,-39.2474271893037
"Yukon",4,13944,0.188926894487648,0.269904778750575,0.699976100320328,-30.0023899679672
"Yukon",4,13959,0.109775100224275,0.269904778750575,0.406717882997249,-59.3282117002751
"Yukon",4,13962,0.268979636850034,0.269904778750575,0.996572339679114,-0.342766032088648
"Yukon",4,13963,0.12981703293545,0.269904778750575,0.480973451216351,-51.9026548783649
"Yukon",4,13995,0.12530058916429,0.269904778750575,0.464239980278688,-53.5760019721313
"Yukon",4,14001,0.380789497009583,0.269904778750575,1.41082902930548,41.0829029305477
"Yukon",4,14007,0.123831219635303,0.269904778750575,0.458795950959201,-54.1204049040799
"Yukon",4,14016,0.370191072133512,0.269904778750575,1.37156175539824,37.156175539824
"Yukon",4,14021,0.667133263747281,0.269904778750575,2.47173565001527,147.173565001527
"Yukon",4,14024,0.841717148739126,0.269904778750575,3.11857075163895,211.857075163895
"Yukon",4,14027,0.168963226244329,0.269904778750575,0.626010502765021,-37.3989497234979
"Yukon",4,14034,0.686857534040742,0.269904778750575,2.54481427568751,154.481427568751
"Yukon",4,14050,0.654765178106932,0.269904778750575,2.42591176465244,142.591176465244
"Yukon",4,14082,0.0835699037275398,0.269904778750575,0.309627358635131,-69.0372641364869
"Yukon",4,14092,0.691951208774776,0.269904778750575,2.56368639331956,156.368639331956
"Yukon",4,14096,0.117321702528193,0.269904778750575,0.434678122674563,-56.5321877325436
"Yukon",4,14098,0.501183829080579,0.269904778750575,1.85689127625167,85.6891276251666
"Yukon",4,14104,0.117844915882426,0.269904778750575,0.436616633569607,-56.3383366430393
"Yukon",4,14107,0.458845614169052,0.269904778750575,1.7000277516134,70.0027751613401
"Yukon",4,14114,0.106889134845624,0.269904778750575,0.39602535138662,-60.397464861338
"Yukon",4,14131,0.463429765488315,0.269904778750575,1.71701207971787,71.7012079717866
"Yukon",4,14163,0.503193497594224,0.269904778750575,1.86433711890384,86.4337118903837
"Yukon",4,14174,0.670150077766771,0.269904778750575,2.48291297719509,148.291297719509
"Yukon",4,14191,0.304846143999372,0.269904778750575,1.12945812004717,12.9458120047171
"Yukon",4,14196,0.126753091465874,0.269904778750575,0.469621516345989,-53.0378483654011
"Yukon",4,14207,0.0798982054372152,0.269904778750575,0.296023678450877,-70.3976321549123
"Yukon",4,14217,0.152776165560096,0.269904778750575,0.566037275321014,-43.3962724678986
"Yukon",4,14235,0.595021395193625,0.269904778750575,2.20456043034161,120.456043034161
"Yukon",4,14246,0.256167363959268,0.269904778750575,0.949102735954142,-5.0897264045858
"Yukon",4,14255,0.718345281531039,0.269904778750575,2.66147670617895,166.147670617895
"Yukon",4,14257,0.66200806026284,0.269904778750575,2.4527467180365,145.27467180365
"Yukon",4,14265,0.668468113286839,0.269904778750575,2.47668128138104,147.668128138104
"Yukon",4,14268,0.18326947250644,0.269904778750575,0.679015293300172,-32.0984706699828
"Yukon",4,14280,0.675638264808131,0.269904778750575,2.50324676701076,150.324676701076
"Yukon",4,14291,0.200758755911269,0.269904778750575,0.743813269407857,-25.6186730592143
"Yukon",4,14300,0.0689104756870864,0.269904778750575,0.255314025954198,-74.4685974045802
"Yukon",4,14303,0.711213260534974,0.269904778750575,2.63505249454002,163.505249454002
"Yukon",4,14358,0.215217516022637,0.269904778750575,0.79738312533371,-20.261687466629
"Yukon",4,14361,0.726050637286408,0.269904778750575,2.6900251290377,169.00251290377
"Yukon",4,14365,0.184136180407035,0.269904778750575,0.682226455046204,-31.7773544953796
"Yukon",4,14376,0.238827975074677,0.269904778750575,0.884860120596023,-11.5139879403977
"Yukon",4,14396,0.153001059171528,0.269904778750575,0.566870508480027,-43.3129491519973
"Yukon",4,14406,0.497194751598648,0.269904778750575,1.84211170287621,84.211170287621
"Yukon",4,14426,0.964984441467642,0.269904778750575,3.57527734756933,257.527734756933
"Yukon",4,14440,0.0731353336103107,0.269904778750575,0.270967168306037,-72.9032831693963
"Yukon",4,14443,0.648706610501787,0.269904778750575,2.40346470894193,140.346470894193
"Yukon",4,14469,0.18552597463483,0.269904778750575,0.687375657050809,-31.2624342949191
"Yukon",4,14477,0.168610528638199,0.269904778750575,0.624703754482302,-37.5296245517698
"Yukon",4,14483,0.685991600759802,0.269904778750575,2.54160598391532,154.160598391532
"Yukon",4,14487,0.651923281144417,0.269904778750575,2.41538250697989,141.538250697989
"Yukon",4,14497,0.323351113662207,0.269904778750575,1.19801922425769,19.8019224257688
"Yukon",4,14504,0.296835873350094,0.269904778750575,1.09977998434925,9.97799843492471
"Yukon",4,14507,0.619842446018796,0.269904778750575,2.29652268065845,129.652268065845
"Yukon",4,14520,0.718851325621655,0.269904778750575,2.66335160477452,166.335160477452
"Yukon",4,14525,0.352557763716433,0.269904778750575,1.30623016512887,30.6230165128865
"Yukon",4,14527,0.667838510968365,0.269904778750575,2.47434859827187,147.434859827187
"Yukon",4,14536,0.323303252182986,0.269904778750575,1.19784189698159,19.7841896981593
"Yukon",4,14549,0.788007926534005,0.269904778750575,2.91957752723682,191.957752723682
"Yukon",4,14558,0.158614628536323,0.269904778750575,0.587668841102301,-41.2331158897699
"Yukon",4,14572,0.185979801616364,0.269904778750575,0.689057090716544,-31.0942909283456
"Yukon",4,14577,0.299854294690894,0.269904778750575,1.11096326667116,11.0963266671155
"Yukon",4,14578,0.669968359251415,0.269904778750575,2.48223970821409,148.223970821409
"Yukon",4,14580,0.12732468858243,0.269904778750575,0.471739289581433,-52.8260710418567
"Yukon",4,14585,0.418602908029983,0.269904778750575,1.55092810867503,55.0928108675035
"Yukon",4,14599,0.448604749868794,0.269904778750575,1.66208524334191,66.2085243341913
"Yukon",4,14602,0.236627609507073,0.269904778750575,0.876707743384365,-12.3292256615635
"Yukon",4,14610,0.612540654328371,0.269904778750575,2.26946946683902,126.946946683902
"Yukon",4,14611,0.715696830074882,0.269904778750575,2.6516641661105,165.16641661105
"Yukon",4,14618,0.363825359435145,0.269904778750575,1.34797672393702,34.7976723937017
"Yukon",4,14634,0.586926149651879,0.269904778750575,2.17456746178722,117.456746178722
"Yukon",4,14639,0.483377717983098,0.269904778750575,1.79091945026212,79.0919450262116
"Yukon",4,14652,0.119571256382823,0.269904778750575,0.443012742998972,-55.6987257001028
"Yukon",4,14661,0.267042085198986,0.269904778750575,0.989393690749603,-1.06063092503966
"Yukon",4,14666,0.659243723195014,0.269904778750575,2.44250482057688,144.250482057688
"Yukon",4,14668,0.384908166989743,0.269904778750575,1.42608874422874,42.6088744228738
"Yukon",4,14690,0.0666984924492203,0.269904778750575,0.247118605153923,-75.2881394846077
"Yukon",4,14700,0.38695587834324,0.269904778750575,1.43367553599647,43.3675535996474
"Yukon",4,14708,0.665559576363256,0.269904778750575,2.46590512196272,146.590512196272
"Yukon",4,14715,0.656536225333539,0.269904778750575,2.43247351296532,143.247351296532
"Yukon",4,14717,0.888832038160677,0.269904778750575,3.29313190479694,229.313190479694
"Yukon",4,14722,0.676447639479088,0.269904778750575,2.50624550854733,150.624550854733
"Yukon",4,14729,0.185931150092394,0.269904778750575,0.688876836316474,-31.1123163683526
"Yukon",4,14741,0.354401783620114,0.269904778750575,1.31306227796591,31.3062277965908
"Yukon",4,14752,0.380630924616452,0.269904778750575,1.41024151694699,41.024151694699
"Yukon",4,14765,0.590994560323155,0.269904778750575,2.18964096545066,118.964096545066
"Yukon",4,14770,0.431781708104035,0.269904778750575,1.59975569940929,59.9755699409287
"Yukon",4,14771,0.67201900991875,0.269904778750575,2.48983739017003,148.983739017003
"Yukon",4,14773,0.142765731682219,0.269904778750575,0.528948514150438,-47.1051485849562
"Yukon",4,14789,0.648931492863803,0.269904778750575,2.40429790042175,140.429790042175
"Yukon",4,14802,1.27551688865555,0.269904778750575,4.72580327980886,372.580327980885
"Yukon",4,14808,0.186652071542871,0.269904778750575,0.691547857755271,-30.8452142244729
"Yukon",4,14817,0.686837034430622,0.269904778750575,2.54473832441975,154.473832441975
"Yukon",4,14820,0.183006341165125,0.269904778750575,0.678040388956009,-32.1959611043991
"Yukon",4,14822,0.392213574069895,0.269904778750575,1.45315535310454,45.315535310454
"Yukon",4,14829,0.159196722507339,0.269904778750575,0.589825505292207,-41.0174494707793
"Yukon",4,14830,0.683872253803259,0.269904778750575,2.53375378149655,153.375378149655
"Yukon",4,14832,0.576899929120784,0.269904778750575,2.13742021090301,113.742021090301
"Yukon",4,14845,0.378620187560058,0.269904778750575,1.40279171533287,40.2791715332871
"Yukon",4,14847,0.386662921759155,0.269904778750575,1.43259012881902,43.2590128819021
"Yukon",4,14854,0.649989252118458,0.269904778750575,2.40821690941281,140.821690941281
"Yukon",4,14857,0.39101337136001,0.269904778750575,1.44870858963692,44.8708589636919
"Yukon",4,14862,0.339976374418051,0.269904778750575,1.25961598750436,25.9615987504358
"Yukon",4,14888,0.662804920202997,0.269904778750575,2.45569909236587,145.569909236587
"Yukon",4,14891,0.16959540760073,0.269904778750575,0.62835274123641,-37.164725876359
"Yukon",4,14935,0.393600919040361,0.269904778750575,1.45829548058538,45.8295480585381
"Yukon",4,14939,0.6867070427597,0.269904778750575,2.54425670393299,154.425670393299
"Yukon",4,14943,0.328326001126341,0.269904778750575,1.21645123382478,21.645123382478
"Yukon",4,14958,0.350223704504824,0.269904778750575,1.29758245158183,29.7582451581835
"Yukon",4,14961,0.255247077377981,0.269904778750575,0.945693064641367,-5.43069353586327
