focal_reach,stream_order,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021
16776,3,0,0,0,0,0
16777,3,0,0,0,0,0
16778,3,0,0,0,0,0
16785,3,0,0,0,0,0
16786,3,0.00902460144687454,2.9421869271498355,0.04700687838641693,0.0313261121831537,11.18932982770028
16791,3,0,0,0,0,0
16796,3,0.1328369684124006,5.235677708252923,0.3204657348790865,0.22244686455465232,9.258680772908216
16805,3,0,0,0,0,0
16806,3,0.3919706710550429,7.28740540868918,0.6951502517115403,0.4870379245074254,8.885698156016009
16807,3,0,0,0,0,0
16808,3,1.879412714550542,8.69284861854502,2.083846264141059,1.5551443206139512,5.308309102249306
16809,3,0,0,0,0,0
16810,3,0,0,0,0,0
16813,3,0,0,0,0,0
16818,3,0,0,0,0,0
16819,3,0,0,0,0,0
16826,3,0,0,0,0,0
16828,3,0,0,0,0,0
16829,3,6.419656431549896,12.95348535068454,6.836264282447114,5.180981519181336,10.119753512702038
16834,3,0,0,0,0,0
16839,3,0,0,0,0,0
16842,3,0,0,0,0,0
16843,3,12.281855189450503,20.163328743550696,13.15621183572195,10.235048283774985,14.70119729410432
16845,3,0,0,0,0,0
16847,3,0,0,0,0,0
16848,3,0,0,0,0,0
16852,3,0,0,0,0,0
16859,3,5.7610673364146185,8.139311756774935,6.0873815289846,4.7265339993219095,6.619822352375535
16860,3,0,0,0,0,0
16861,3,0,0,0,0,0
16868,3,0,0,0,0,0
16871,3,0,0,0,0,0
16872,3,0,0,0,0,0
16879,3,0,0,0,0,0
16880,3,0,0,0,0,0
16881,3,0,0,0,0,0
16882,3,0,0,0,0,0
16883,3,0,0,0,0,0
16888,3,14.522232519775756,19.56896531436361,15.91308513530821,12.439485042094269,15.334750386618534
16891,3,0,0,0,0,0
16902,3,0,0,0,0,0
16903,3,0,0,0,0,0
16908,3,0,0,0,0,0
16911,3,0,0,0,0,0
16912,3,0,0,0,0,0
16916,3,0,0,0,0,0
16918,3,0,0,0,0,0
16919,3,0,0,0,0,0
16920,3,24.008397789302883,27.972570852597137,28.427670238725725,22.07794463614561,22.76824823063052
16924,3,0,0,0,0,0
16928,3,0,0,0,0,0
16931,3,0,0,0,0,0
16932,3,28.56000709986847,32.61928520904276,35.033794106419904,26.99397605236769,26.61939045953195
16938,3,0,0,0,0,0
16940,3,30.977989812730844,35.29702571425518,38.79328661179617,29.7169651469044,28.70654115886545
16941,3,0,0,0,0,0
16944,3,0,0,0,0,0
16949,3,33.62151729777187,38.34778038688644,42.89483449443354,32.66167819572098,31.05153211378933
16957,3,0,0,0,0,0
16962,3,34.70264636805995,39.92849653135591,46.62426456195052,34.7595908511581,31.959415336183255
16963,3,30.25990919879594,34.79307839876405,41.05828194660097,30.43134769591153,27.827444797395753
16968,3,0,0,0,0,0
16972,3,0,0,0,0,0
16973,3,0,0,0,0,0
16975,3,31.49442598057764,35.742467068820396,42.66863508020163,31.496209996602445,28.705398290686844
16976,3,0,0,0,0,0
16978,3,0,0,0,0,0
16981,3,0,0,0,0,0
16985,3,0,0,0,0,0
16988,3,39.21794149684701,46.641312048919445,52.74042274517824,39.26003715620315,36.1047848731977
16989,3,0,0,0,0,0
16994,3,0,0,0,0,0
16995,3,0,0,0,0,0
17005,3,0,0,0,0,0
17009,3,0,0,0,0,0
17011,3,0,0,0,0,0
17013,3,0,0,0,0,0
17015,3,0,0,0,0,0
17016,3,0,0,0,0,0
17023,3,0,0,0,0,0
17034,3,0,0,0,0,0
17037,3,0,0,0,0,0
17040,3,0,0,0,0,0
17041,3,0,0,0,0,0
17042,3,0,0,0,0,0
17043,3,0,0,0,0,0
17050,3,0,0,0,0,0
17054,3,0,0,0,0,0
17055,3,0,0,0,0,0
17057,3,0,0,0,0,0
17060,3,0,0,0,0,0
17061,3,0,0,0,0,0
17064,3,0,0,0,0,0
17066,3,0,0,0,0,0
17068,3,0,0,0,0,0
17070,3,0,0,0,0,0
17072,3,0,0,0,0,0
17081,3,0,0,0,0,0
17084,3,0,0,0,0,0
17085,3,0,0,0,0,0
17087,3,0,0,0,0,0
17088,3,0,0,0,0,0
17089,3,0,0,0,0,0
17090,3,0,0,0,0,0
17092,3,0,0,0,0,0
17095,3,0,0,0,0,0
17097,3,0,0,0,0,0
17100,3,0,0,0,0,0
17102,3,0,0,0,0,0
17104,3,0,0,0,0,0
17106,3,0,0,0,0,0
17111,3,0,0,0,0,0
17115,3,0,0,0,0,0
17116,3,0,0,0,0,0
17121,3,0,0,0,0,0
17122,3,0,0,0,0,0
17127,3,0,0,0,0,0
17130,3,0,0,0,0,0
17131,3,0,0,0,0,0
17132,3,0,0,0,0,0
17140,3,0,0,0,0,0
17141,3,0,0,0,0,0
17143,3,0,0,0,0,0
17144,3,0,0,0,0,0
17147,3,0,0,0,0,0
17150,3,0,0,0,0,0
17162,3,0,0,0,0,0
17171,3,0,0,0,0,0
17173,3,0,0,0,0,0
17176,3,0,0,0,0,0
17180,3,0,0,0,0,0
17182,3,0,0,0,0,0
17185,3,0,0,0,0,0
17189,3,0,0,0,0,0
17190,3,0,0,0,0,0
17196,3,0,0,0,0,0
17201,3,0,0,0,0,0
17204,3,0,0,0,0,0
17205,3,0,0,0,0,0
17207,3,0,0,0,0,0
17209,3,0,0,0,0,0
17211,3,0,0,0,0,0
17213,3,0,0,0,0,0
17216,3,0,0,0,0,0
17220,3,0,0,0,0,0
17223,3,0,0,0,0,0
17226,3,0,0,0,0,0
17227,3,0,0,0,0,0
17230,3,0,0,0,0,0
17232,3,0,0,0,0,0
17236,3,0,0,0,0,0
17241,3,0,0,0,0,0
17242,3,0,0,0,0,0
17243,3,0,0,0,0,0
17248,3,0,0,0,0,0
17251,3,0,0,0,0,0
17254,3,0,0,0,0,0
17260,3,0,0,0,0,0
17261,3,0,0,0,0,0
17263,3,0,0,0,0,0
17273,3,0,0,0,0,0
17275,3,0,0,0,0,0
17276,3,0,0,0,0,0
17280,3,0,0,0,0,0
17284,3,0,0,0,0,0
17287,3,0,0,0,0,0
17291,3,0,0,0,0,0
17295,3,0,0,0,0,0
17296,3,0,0,0,0,0
17300,3,0,0,0,0,0
17305,3,0,0,0,0,0
17308,3,0,0,0,0,0
17311,3,0,0,0,0,0
17312,3,0,0,0,0,0
17317,3,0,0,0,0,0
17318,3,0,0,0,0,0
17322,3,0,0,0,0,0
17327,3,0,0,0,0,0
17331,3,0,0,0,0,0
17334,3,0,0,0,0,0
17336,3,0,0,0,0,0
17338,3,0,0,0,0,0
17339,3,0,0,0,0,0
17346,3,0,0,0,0,0
17355,3,0,0,0,0,0
17361,3,0,0,0,0,0
17369,3,0,0,0,0,0
17374,3,0,0,0,0,0
17375,3,0,0,0,0,0
17378,3,0,0,0,0,0
17379,3,0,0,0,0,0
17380,3,0,0,0,0,0
17383,3,0,0,0,0,0
17386,3,0,0,0,0,0
17388,3,0,0,0,0,0
17389,3,0,0,0,0,0
17390,3,0,0,0,0,0
17396,3,0,0,0,0,0
17398,3,0,0,0,0,0
17405,3,0,0,0,0,0
17407,3,0,0,0,0,0
17410,3,0,0,0,0,0
17419,3,0,0,0,0,0
17422,3,0,0,0,0,0
17423,3,0,0,0,0,0
17424,3,0,0,0,0,0
17427,3,0,0,0,0,0
17428,3,0,0,0,0,0
17429,3,0,0,0,0,0
17437,3,0,0,0,0,0
17442,3,0,0,0,0,0
17444,3,0,0,0,0,0
17446,3,0,0,0,0,0
17448,3,0,0,0,0,0
17450,3,0,0,0,0,0
17451,3,0,0,0,0,0
17452,3,0,0,0,0,0
17453,3,0,0,0,0,0
17456,3,0,0,0,0,0
17460,3,0,0,0,0,0
17462,3,0,0,0,0,0
17467,3,0,0,0,0,0
17471,3,0,0,0,0,0
17477,3,0,0,0,0,0
17485,3,0,0,0,0,0
17486,3,0,0,0,0,0
17488,3,0,0,0,0,0
17495,3,0,0,0,0,0
17496,3,0,0,0,0,0
17497,3,0,0,0,0,0
17498,3,0,0,0,0,0
17503,3,0,0,0,0,0
17506,3,0,0,0,0,0
17508,3,0,0,0,0,0
17509,3,0,0,0,0,0
17510,3,0,0,0,0,0
17512,3,0,0,0,0,0
17514,3,0,0,0,0,0
17517,3,0,0,0,0,0
17524,3,0,0,0,0,0
17527,3,0,0,0,0,0
17535,3,0,0,0,0,0
17538,3,0,0,0,0,0
17539,3,0,0,0,0,0
17542,3,0,0,0,0,0
17543,3,0,0,0,0,0
17547,3,0,0,0,0,0
17548,3,0,0,0,0,0
17553,3,0,0,0,0,0
17556,3,0,0,0,0,0
17561,3,0,0,0,0,0
17563,3,0,0,0,0,0
17565,3,0,0,0,0,0
17566,3,0,0,0,0,0
17569,3,0,0,0,0,0
17572,3,0,0,0,0,0
17581,3,0,0,0,0,0
17593,3,0,0,0,0,0
17595,3,0,0,0,0,0
17596,3,0,0,0,0,0
17597,3,0,0,0,0,0
17598,3,0,0,0,0,0
17599,3,0,0,0,0,0
17605,3,0,0,0,0,0
17606,3,0,0,0,0,0
17607,3,0,0,0,0,0
17610,3,0,0,0,0,0
17614,3,0,0,0,0,0
17618,3,0,0,0,0,0
17624,3,0,0,0,0,0
17626,3,0,0,0,0,0
17628,3,0,0,0,0,0
17629,3,0,0,0,0,0
17631,3,0,0,0,0,0
17638,3,0,0,0,0,0
17645,3,0,0,0,0,0
17646,3,0,0,0,0,0
17649,3,0,0,0,0,0
17651,3,0,0,0,0,0
17660,3,0,0,0,0,0
17661,3,0,0,0,0,0
17662,3,0,0,0,0,0
17663,3,0,0,0,0,0
17666,3,0,0,0,0,0
17669,3,0,0,0,0,0
17670,3,0,0,0,0,0
17671,3,0,0,0,0,0
17672,3,0,0,0,0,0
17678,3,0,0,0,0,0
17681,3,0,0,0,0,0
17692,3,0,0,0,0,0
17693,3,0,0,0,0,0
17695,3,0,0,0,0,0
17698,3,0,0,0,0,0
17701,3,0,0,0,0,0
17702,3,0,0,0,0,0
17709,3,0,0,0,0,0
17715,3,0,0,0,0,0
17718,3,0,0,0,0,0
17719,3,0,0,0,0,0
17730,3,0,0,0,0,0
17737,3,0,0,0,0,0
17738,3,0,0,0,0,0
17741,3,0,0,0,0,0
17753,3,0,0,0,0,0
17755,3,0,0,0,0,0
17758,3,0,0,0,0,0
17767,3,0,0,0,0,0
17769,3,0,0,0,0,0
17771,3,0,0,0,0,0
17772,3,0,0,0,0,0
17774,3,0,0,0,0,0
17775,3,0,0,0,0,0
17780,3,0,0,0,0,0
17792,3,0,0,0,0,0
17794,3,0,0,0,0,0
17795,3,0,0,0,0,0
17796,3,0,0,0,0,0
17797,3,0,0,0,0,0
17800,3,0,0,0,0,0
17802,3,0,0,0,0,0
17811,3,0,0,0,0,0
17814,3,0,0,0,0,0
17815,3,0,0,0,0,0
17825,3,0,0,0,0,0
17828,3,0,0,0,0,0
17840,3,0,0,0,0,0
17849,3,0,0,0,0,0
17851,3,0,0,0,0,0
17854,3,0,0,0,0,0
17864,3,0,0,0,0,0
17865,3,0,0,0,0,0
17868,3,0,0,0,0,0
17869,3,0,0,0,0,0
17871,3,0,0,0,0,0
17872,3,0,0,0,0,0
17875,3,0,0,0,0,0
17881,3,0,0,0,0,0
17882,3,0,0,0,0,0
17883,3,0,0,0,0,0
17884,3,0,0,0,0,0
17885,3,0,0,0,0,0
17887,3,0,0,0,0,0
17890,3,0,0,0,0,0
17893,3,0,0,0,0,0
17896,3,0,0,0,0,0
17899,3,0,0,0,0,0
17900,3,0,0,0,0,0
17904,3,0,0,0,0,0
17906,3,0,0,0,0,0
17909,3,0,0,0,0,0
17916,3,0,0,0,0,0
17926,3,0,0,0,0,0
17935,3,0,0,0,0,0
17938,3,0,0,0,0,0
17941,3,0,0,0,0,0
17951,3,0,0,0,0,0
17954,3,0,0,0,0,0
17956,3,0,0,0,0,0
17958,3,0,0,0,0,0
17961,3,0,0,0,0,0
17966,3,0,0,0,0,0
17970,3,0,0,0,0,0
17972,3,0,0,0,0,0
17977,3,0,0,0,0,0
17979,3,0,0,0,0,0
17989,3,0,0,0,0,0
17991,3,0,0,0,0,0
17997,3,0,0,0,0,0
18003,3,0,0,0,0,0
18016,3,0,0,0,0,0
18022,3,0,0,0,0,0
18037,3,0,0,0,0,0
18042,3,0,0,0,0,0
18043,3,0,0,0,0,0
18045,3,0,0,0,0,0
18046,3,0,0,0,0,0
18050,3,0,0,0,0,0
18059,3,0,0,0,0,0
18061,3,0,0,0,0,0
18063,3,0,0,0,0,0
18065,3,0,0,0,0,0
18068,3,0,0,0,0,0
18069,3,0,0,0,0,0
18072,3,0,0,0,0,0
18073,3,0,0,0,0,0
18076,3,0,0,0,0,0
18077,3,0,0,0,0,0
18079,3,0,0,0,0,0
18085,3,0,0,0,0,0
18086,3,0,0,0,0,0
18090,3,0,0,0,0,0
18093,3,0,0,0,0,0
18094,3,0,0,0,0,0
18097,3,0,0,0,0,0
18105,3,0,0,0,0,0
18111,3,0,0,0,0,0
18112,3,0,0,0,0,0
18114,3,0,0,0,0,0
18116,3,0,0,0,0,0
18119,3,0,0,0,0,0
18124,3,0,0,0,0,0
18132,3,0,0,0,0,0
18134,3,0,0,0,0,0
18135,3,0,0,0,0,0
18139,3,0,0,0,0,0
18144,3,0,0,0,0,0
18152,3,0,0,0,0,0
18161,3,0,0,0,0,0
18162,3,0,0,0,0,0
18163,3,0,0,0,0,0
18164,3,0,0,0,0,0
18167,3,0,0,0,0,0
18172,3,0,0,0,0,0
18177,3,0,0,0,0,0
18181,3,0,0,0,0,0
18182,3,0,0,0,0,0
18185,3,0,0,0,0,0
18187,3,0,0,0,0,0
18191,3,0,0,0,0,0
18192,3,0,0,0,0,0
18197,3,0,0,0,0,0
18198,3,0,0,0,0,0
18202,3,0,0,0,0,0
18204,3,0,0,0,0,0
18213,3,0,0,0,0,0
18215,3,0,0,0,0,0
18220,3,0,0,0,0,0
18225,3,0,0,0,0,0
18229,3,0,0,0,0,0
18234,3,0,0,0,0,0
18236,3,0,0,0,0,0
18239,3,0,0,0,0,0
18243,3,0,0,0,0,0
18245,3,0,0,0,0,0
18246,3,0,0,0,0,0
18248,3,0,0,0,0,0
18250,3,0,0,0,0,0
18258,3,0,0,0,0,0
18259,3,0,0,0,0,0
18260,3,0,0,0,0,0
18264,3,0,0,0,0,0
18266,3,0,0,0,0,0
18272,3,0,0,0,0,0
18277,3,0,0,0,0,0
18290,3,0,0,0,0,0
18294,3,0,0,0,0,0
18297,3,0,0,0,0,0
18298,3,0,0,0,0,0
18299,3,0,0,0,0,0
18302,3,0,0,0,0,0
18305,3,0,0,0,0,0
18306,3,0,0,0,0,0
18310,3,0,0,0,0,0
18312,3,0,0,0,0,0
18313,3,0,0,0,0,0
18315,3,0,0,0,0,0
18316,3,0,0,0,0,0
18318,3,0,0,0,0,0
18321,3,0,0,0,0,0
18325,3,0,0,0,0,0
18337,3,0,0,0,0,0
18339,3,0,0,0,0,0
18344,3,0,0,0,0,0
18346,3,0,0,0,0,0
18347,3,0,0,0,0,0
18348,3,0,0,0,0,0
18354,3,0,0,0,0,0
18355,3,0,0,0,0,0
18356,3,0,0,0,0,0
18366,3,0,0,0,0,0
18373,3,0,0,0,0,0
18375,3,0,0,0,0,0
18377,3,0,0,0,0,0
18378,3,0,0,0,0,0
18379,3,0,0,0,0,0
18384,3,0,0,0,0,0
18385,3,0,0,0,0,0
18386,3,0,0,0,0,0
18388,3,0,0,0,0,0
18395,3,0,0,0,0,0
18396,3,0,0,0,0,0
18399,3,0,0,0,0,0
18403,3,0,0,0,0,0
18413,3,0,0,0,0,0
18418,3,0,0,0,0,0
18420,3,0,0,0,0,0
18422,3,0,0,0,0,0
18426,3,0,0,0,0,0
18428,3,0,0,0,0,0
18429,3,0,0,0,0,0
18430,3,0,0,0,0,0
18438,3,0,0,0,0,0
18445,3,0,0,0,0,0
18454,3,0,0,0,0,0
18455,3,0,0,0,0,0
18460,3,0,0,0,0,0
18475,3,0,0,0,0,0
18480,3,0,0,0,0,0
18487,3,0,0,0,0,0
18496,3,0,0,0,0,0
18508,3,0,0,0,0,0
18509,3,0,0,0,0,0
18519,3,0,0,0,0,0
18520,3,0,0,0,0,0
18521,3,0,0,0,0,0
18528,3,0,0,0,0,0
18529,3,0,0,0,0,0
18530,3,0,0,0,0,0
18534,3,0,0,0,0,0
18542,3,0,0,0,0,0
18545,3,0,0,0,0,0
18546,3,0,0,0,0,0
18548,3,0,0,0,0,0
18558,3,0,0,0,0,0
18563,3,0,0,0,0,0
18564,3,0,0,0,0,0
18565,3,0,0,0,0,0
18567,3,0,0,0,0,0
18574,3,0,0,0,0,0
18578,3,0,0,0,0,0
18579,3,0,0,0,0,0
18585,3,0,0,0,0,0
18589,3,0,0,0,0,0
18592,3,0,0,0,0,0
18593,3,0,0,0,0,0
18594,3,0,0,0,0,0
18600,3,0,0,0,0,0
18602,3,0,0,0,0,0
18604,3,0,0,0,0,0
18611,3,0,0,0,0,0
18615,3,0,0,0,0,0
18622,3,0,0,0,0,0
18624,3,0,0,0,0,0
18627,3,0,0,0,0,0
18629,3,0,0,0,0,0
18642,3,0,0,0,0,0
18645,3,0,0,0,0,0
18654,3,0,0,0,0,0
18655,3,0,0,0,0,0
18659,3,0,0,0,0,0
18662,3,0,0,0,0,0
18665,3,0,0,0,0,0
18666,3,0,0,0,0,0
18673,3,0,0,0,0,0
18677,3,0,0,0,0,0
18678,3,0,0,0,0,0
18679,3,0,0,0,0,0
18684,3,0,0,0,0,0
18687,3,0,0,0,0,0
18691,3,0,0,0,0,0
18696,3,0,0,0,0,0
18698,3,0,0,0,0,0
18700,3,0,0,0,0,0
18701,3,0,0,0,0,0
18702,3,0,0,0,0,0
18703,3,0,0,0,0,0
18706,3,0,0,0,0,0
18711,3,0,0,0,0,0
18712,3,0,0,0,0,0
18716,3,0,0,0,0,0
18717,3,0,0,0,0,0
18725,3,0,0,0,0,0
18726,3,0,0,0,0,0
18739,3,0,0,0,0,0
18749,3,0,0,0,0,0
18752,3,0,0,0,0,0
18755,3,0,0,0,0,0
18766,3,0,0,0,0,0
18767,3,0,0,0,0,0
18768,3,0,0,0,0,0
18769,3,0,0,0,0,0
18771,3,0,0,0,0,0
18772,3,0,0,0,0,0
18773,3,0,0,0,0,0
18774,3,0,0,0,0,0
18778,3,0,0,0,0,0
18779,3,0,0,0,0,0
18780,3,0,0,0,0,0
18784,3,0,0,0,0,0
18785,3,0,0,0,0,0
18788,3,0,0,0,0,0
18791,3,0,0,0,0,0
18795,3,0,0,0,0,0
18797,3,0,0,0,0,0
18798,3,0,0,0,0,0
18808,3,0,0,0,0,0
18810,3,0,0,0,0,0
18812,3,0,0,0,0,0
18814,3,0,0,0,0,0
18816,3,0,0,0,0,0
18821,3,0,0,0,0,0
18822,3,0,0,0,0,0
18823,3,0,0,0,0,0
18824,3,0,0,0,0,0
18825,3,0,0,0,0,0
18827,3,0,0,0,0,0
18828,3,0,0,0,0,0
18831,3,0,0,0,0,0
18833,3,0,0,0,0,0
18835,3,0,0,0,0,0
18841,3,0,0,0,0,0
18842,3,0,0,0,0,0
18843,3,0,0,0,0,0
18846,3,0,0,0,0,0
18847,3,0,0,0,0,0
18857,3,0,0,0,0,0
18859,3,0,0,0,0,0
18862,3,0,0,0,0,0
18865,3,0,0,0,0,0
18875,3,0,0,0,0,0
18877,3,0,0,0,0,0
18879,3,0,0,0,0,0
18885,3,0,0,0,0,0
18893,3,0,0,0,0,0
18894,3,0,0,0,0,0
18895,3,0,0,0,0,0
18896,3,0,0,0,0,0
18899,3,0,0,0,0,0
18902,3,0,0,0,0,0
18903,3,0,0,0,0,0
18917,3,0,0,0,0,0
18927,3,0,0,0,0,0
18932,3,0,0,0,0,0
18933,3,0,0,0,0,0
18943,3,0,0,0,0,0
18945,3,0,0,0,0,0
18946,3,0,0,0,0,0
18947,3,0,0,0,0,0
18948,3,0,0,0,0,0
18953,3,0,0,0,0,0
18955,3,0,0,0,0,0
18959,3,0,0,0,0,0
18960,3,0,0,0,0,0
18965,3,0,0,0,0,0
18969,3,0,0,0,0,0
18970,3,0,0,0,0,0
18974,3,0,0,0,0,0
18977,3,0,0,0,0,0
18980,3,0,0,0,0,0
18984,3,0,0,0,0,0
18990,3,0,0,0,0,0
18997,3,0,0,0,0,0
18998,3,0,0,0,0,0
18999,3,0,0,0,0,0
19001,3,0,0,0,0,0
19005,3,0,0,0,0,0
19007,3,0,0,0,0,0
19009,3,0,0,0,0,0
19015,3,0,0,0,0,0
19019,3,0,0,0,0,0
19023,3,0,0,0,0,0
19024,3,0,0,0,0,0
19026,3,0,0,0,0,0
19029,3,0,0,0,0,0
19030,3,0,0,0,0,0
19037,3,0,0,0,0,0
19039,3,0,0,0,0,0
19042,3,0,0,0,0,0
19047,3,0,0,0,0,0
19048,3,0,0,0,0,0
19051,3,0,0,0,0,0
19053,3,0,0,0,0,0
19060,3,0,0,0,0,0
19061,3,0,0,0,0,0
19063,3,0,0,0,0,0
19064,3,0,0,0,0,0
19066,3,0,0,0,0,0
19070,3,0,0,0,0,0
19076,3,0,0,0,0,0
19077,3,0,0,0,0,0
19078,3,0,0,0,0,0
19079,3,0,0,0,0,0
19083,3,0,0,0,0,0
19085,3,0,0,0,0,0
19099,3,0,0,0,0,0
19101,3,0,0,0,0,0
19102,3,0,0,0,0,0
19105,3,0,0,0,0,0
19111,3,0,0,0,0,0
19112,3,0,0,0,0,0
19114,3,0,0,0,0,0
19115,3,0,0,0,0,0
19116,3,0,0,0,0,0
19117,3,0,0,0,0,0
19125,3,0,0,0,0,0
19131,3,0,0,0,0,0
19133,3,0,0,0,0,0
19136,3,0,0,0,0,0
19137,3,0,0,0,0,0
19143,3,0,0,0,0,0
19150,3,0,0,0,0,0
19156,3,0,0,0,0,0
19157,3,0,0,0,0,0
19158,3,0,0,0,0,0
19159,3,0,0,0,0,0
19161,3,0,0,0,0,0
19162,3,0,0,0,0,0
19165,3,0,0,0,0,0
19167,3,0,0,0,0,0
19168,3,0,0,0,0,0
19178,3,0,0,0,0,0
19180,3,0,0,0,0,0
19187,3,0,0,0,0,0
19195,3,0,0,0,0,0
19199,3,0,0,0,0,0
19200,3,0,0,0,0,0
19203,3,0,0,0,0,0
19204,3,0,0,0,0,0
19210,3,0,0,0,0,0
19217,3,0,0,0,0,0
19225,3,0,0,0,0,0
19226,3,0,0,0,0,0
19228,3,0,0,0,0,0
19229,3,0,0,0,0,0
19231,3,0,0,0,0,0
19240,3,0,0,0,0,0
19241,3,0,0,0,0,0
19243,3,0,0,0,0,0
19245,3,0,0,0,0,0
19247,3,0,0,0,0,0
19250,3,0,0,0,0,0
19277,3,0,0,0,0,0
19282,3,0,0,0,0,0
19284,3,0,0,0,0,0
19289,3,0,0,0,0,0
19290,3,0,0,0,0,0
19292,3,0,0,0,0,0
19295,3,0,0,0,0,0
19298,3,0,0,0,0,0
19302,3,0,0,0,0,0
19304,3,0,0,0,0,0
19310,3,0,0,0,0,0
19312,3,0,0,0,0,0
19313,3,0,0,0,0,0
19314,3,0,0,0,0,0
19325,3,0,0,0,0,0
19327,3,0,0,0,0,0
19332,3,0,0,0,0,0
19334,3,0,0,0,0,0
19335,3,0,0,0,0,0
19343,3,0,0,0,0,0
19344,3,0,0,0,0,0
19346,3,0,0,0,0,0
19349,3,0,0,0,0,0
19353,3,0,0,0,0,0
19364,3,0,0,0,0,0
19365,3,0,0,0,0,0
19367,3,0,0,0,0,0
19368,3,0,0,0,0,0
19369,3,0,0,0,0,0
19370,3,0,0,0,0,0
19375,3,0,0,0,0,0
19376,3,0,0,0,0,0
19379,3,0,0,0,0,0
19382,3,0,0,0,0,0
19387,3,0,0,0,0,0
19388,3,0,0,0,0,0
19389,3,0,0,0,0,0
19392,3,0,0,0,0,0
19394,3,0,0,0,0,0
19401,3,0,0,0,0,0
19405,3,0,0,0,0,0
19407,3,0,0,0,0,0
19409,3,0,0,0,0,0
19411,3,0,0,0,0,0
19412,3,0,0,0,0,0
19415,3,0,0,0,0,0
19416,3,0,0,0,0,0
19423,3,0,0,0,0,0
19425,3,0,0,0,0,0
19426,3,0,0,0,0,0
19431,3,0,0,0,0,0
19432,3,0,0,0,0,0
19434,3,0,0,0,0,0
19437,3,0,0,0,0,0
19441,3,0,0,0,0,0
19443,3,0,0,0,0,0
19451,3,0,0,0,0,0
19452,3,0,0,0,0,0
19453,3,0,0,0,0,0
19454,3,0,0,0,0,0
19455,3,0,0,0,0,0
19466,3,0,0,0,0,0
19470,3,0,0,0,0,0
19471,3,0,0,0,0,0
19477,3,0,0,0,0,0
19479,3,0,0,0,0,0
19484,3,0,0,0,0,0
19486,3,0,0,0,0,0
19487,3,0,0,0,0,0
19491,3,0,0,0,0,0
19492,3,0,0,0,0,0
19499,3,0,0,0,0,0
19500,3,0,0,0,0,0
19503,3,0,0,0,0,0
19505,3,0,0,0,0,0
19509,3,0,0,0,0,0
19510,3,0,0,0,0,0
19517,3,0,0,0,0,0
19519,3,0,0,0,0,0
19523,3,0,0,0,0,0
19524,3,0,0,0,0,0
19527,3,0,0,0,0,0
19536,3,0,0,0,0,0
19538,3,0,0,0,0,0
19540,3,0,0,0,0,0
19541,3,0,0,0,0,0
19544,3,0,0,0,0,0
19548,3,0,0,0,0,0
19549,3,0,0,0,0,0
19550,3,0,0,0,0,0
19553,3,0,0,0,0,0
19559,3,0,0,0,0,0
19561,3,0,0,0,0,0
19562,3,0,0,0,0,0
19564,3,0,0,0,0,0
19565,3,0,0,0,0,0
19567,3,0,0,0,0,0
19568,3,0,0,0,0,0
19574,3,0,0,0,0,0
19575,3,0,0,0,0,0
19577,3,0,0,0,0,0
19578,3,0,0,0,0,0
19579,3,0,0,0,0,0
19584,3,0,0,0,0,0
19587,3,0,0,0,0,0
19589,3,0,0,0,0,0
19590,3,0,0,0,0,0
19591,3,0,0,0,0,0
19593,3,0,0,0,0,0
19596,3,0,0,0,0,0
19597,3,0,0,0,0,0
19604,3,0,0,0,0,0
19607,3,0,0,0,0,0
19609,3,0,0,0,0,0
19612,3,0,0,0,0,0
19614,3,0,0,0,0,0
19615,3,0,0,0,0,0
19616,3,0,0,0,0,0
19617,3,0,0,0,0,0
19620,3,0,0,0,0,0
19621,3,0,0,0,0,0
19625,3,0,0,0,0,0
19626,3,0,0,0,0,0
19632,3,0,0,0,0,0
19636,3,0,0,0,0,0
19641,3,0,0,0,0,0
19644,3,0,0,0,0,0
19645,3,0,0,0,0,0
19651,3,0,0,0,0,0
19653,3,0,0,0,0,0
19656,3,0,0,0,0,0
19658,3,0,0,0,0,0
19661,3,0,0,0,0,0
19664,3,0,0,0,0,0
19665,3,0,0,0,0,0
19666,3,0,0,0,0,0
19670,3,0,0,0,0,0
19675,3,0,0,0,0,0
19679,3,0,0,0,0,0
19680,3,0,0,0,0,0
19682,3,0,0,0,0,0
19685,3,0,0,0,0,0
19690,3,0,0,0,0,0
19694,3,0,0,0,0,0
19697,3,0,0,0,0,0
19698,3,0,0,0,0,0
19702,3,0,0,0,0,0
19703,3,0,0,0,0,0
19704,3,0,0,0,0,0
19710,3,0,0,0,0,0
19716,3,0,0,0,0,0
19717,3,0,0,0,0,0
19718,3,0,0,0,0,0
19720,3,0,0,0,0,0
19721,3,0,0,0,0,0
19724,3,0,0,0,0,0
19725,3,0,0,0,0,0
19726,3,0,0,0,0,0
19728,3,0,0,0,0,0
19730,3,0,0,0,0,0
19731,3,0,0,0,0,0
19733,3,0,0,0,0,0
19738,3,0,0,0,0,0
19740,3,0,0,0,0,0
19741,3,0,0,0,0,0
19742,3,0,0,0,0,0
19743,3,0,0,0,0,0
19752,3,0,0,0,0,0
19753,3,0,0,0,0,0
19755,3,0,0,0,0,0
19759,3,0,0,0,0,0
19765,3,0,0,0,0,0
19767,3,0,0,0,0,0
19768,3,0,0,0,0,0
19769,3,0,0,0,0,0
