focal_reach,stream_order,n_years_with_individuals,mean_individuals,sd_individuals,cv
8907,3,5,89.55811653256877,28.576216824578598,0.3190801451723982
8919,4,5,91.51635197016712,28.57030137420896,0.31218793974133086
8928,3,5,75.47568654439637,19.083112346719613,0.2528378769432528
8944,5,5,352.9908146114787,91.44107318900704,0.2590466080247787
8950,4,5,81.72334097932698,23.761300909859585,0.29075293086549564
8975,3,5,52.374076556284564,14.140255187368197,0.2699857661866776
8986,3,5,120.29427735858727,30.60693001573654,0.2544337992446625
9003,3,5,48.29648343511582,13.44392804789962,0.2783624622683128
9007,3,5,41.321264406647856,10.168907932425245,0.24609382308226874
9031,4,5,100.15800609173817,32.26576852560197,0.3221486707318099
9061,4,5,89.61774784176367,22.34151148050446,0.24929784577885664
9067,4,5,189.33601192366416,47.77489252420009,0.25232860901000603
9087,3,5,71.86276978214319,16.924747069876,0.23551481693767864
9100,3,5,68.24444806588187,16.35312389330654,0.239625703727863
9126,5,5,420.977365419652,114.45180920286036,0.27187164585147916
9169,3,5,132.6589987183321,37.78392455006773,0.2848199135762539
9208,5,5,189.33601192366416,47.77489252420009,0.25232860901000603
9263,4,5,132.6589987183321,37.78392455006773,0.2848199135762539
9269,6,5,204.20078838347968,48.11052693821219,0.23560402150780552
9286,4,5,34.34040698568825,9.897078301988097,0.2882050380507376
9314,6,5,773.9681800311307,203.28082518029026,0.26264752276006215
9345,4,5,57.6215702810641,14.421805367702037,0.25028483773274407
9349,5,5,282.8056666398738,81.5762716753736,0.28845345513975595
9362,4,5,68.24444806588187,16.35312389330654,0.239625703727863
9406,3,5,34.562485567248395,8.27319415747746,0.23936918950404382
9428,4,5,230.2734591936256,64.52744063492251,0.28022092020889205
9600,5,5,548.2100276364191,137.9008343409245,0.25154744967996523
9623,4,5,81.30737566744224,18.852155991924622,0.2318628025707335
9743,4,5,71.86276978214319,16.924747069876,0.23551481693767864
9746,3,5,0.1538020166296968,0.03794818370409397,0.2467339800586643
9779,4,5,126.29321574581017,38.17132236379009,0.3022436489432445
9790,3,5,129.35530413235833,38.931334480612335,0.30096434577415704
9796,5,5,71.86276978214319,16.924747069876,0.23551481693767864
9798,5,5,560.4690705526391,147.72441885055855,0.2635728296387487
9814,3,5,129.830716258927,39.03079573812764,0.30062836332418313
9826,3,5,164.7965189526078,43.710514170911125,0.2652393051062043
9849,4,5,164.7965189526078,43.710514170911125,0.2652393051062043
9861,4,5,89.6890307120417,24.69065192202331,0.2752917689711227
9871,5,5,723.8475419581134,158.14051653615368,0.2184721331074227
9897,3,5,58.34120735942034,12.68750723849433,0.21747076916545305
9925,5,5,164.7965189526078,43.710514170911125,0.2652393051062043
9926,3,5,89.6890307120417,24.69065192202331,0.2752917689711227
9970,3,5,90.2652032639462,21.47319619640131,0.23789007745998342
9972,5,5,90.2652032639462,21.47319619640131,0.23789007745998342
9989,6,5,578.2744845145928,139.74506867940048,0.24165871471348654
10000,3,5,137.88794721792107,40.9095299970659,0.29668677228482926
10001,4,5,130.33769963833015,39.162846877817955,0.30047213497314795
10002,5,5,269.68261089872124,77.09933006470288,0.28588914134199545
10043,4,5,27.926338103206913,6.301304718803363,0.22564020730235856
10079,3,5,0.9823955059718357,0.242943558914476,0.24729709922089257
10083,5,5,68.86115722154652,16.971958077390703,0.2464663500031947
10111,4,5,179.07247512881057,44.95922719089623,0.25106721263865994
10166,5,5,179.07247512881057,44.95922719089623,0.25106721263865994
10175,3,5,27.855323186931315,6.281006863920414,0.22548677040183218
10176,3,5,95.74201742669047,22.653327084775967,0.23660799817720143
10186,3,5,70.46960532691753,15.383273463421865,0.2182965747013466
10191,3,5,93.40021244125104,22.068579642240252,0.23627975852968688
10203,3,5,61.714975809540725,14.56471237101316,0.23599964481816343
10228,5,5,27.926338103206913,6.301304718803363,0.22564020730235856
10234,5,5,513.5827925674847,136.8847533363943,0.26652908804067393
10291,3,5,89.3453110302006,20.02765684127811,0.22416013342332355
10295,6,5,365.54533800336515,98.98107514210439,0.2707764669705436
10300,4,5,326.9948230557818,89.24240605597164,0.2729168774661238
10305,5,5,509.41332729304634,123.53593407769944,0.2425062860725547
10313,3,5,54.67568260020908,12.947735854652425,0.23680977061277536
10315,4,5,353.29651501395233,106.96758615463207,0.30277000086006434
10330,3,5,132.35977222673085,36.41642416354192,0.27513211567908247
10344,5,5,163.44709627431155,37.29579557155495,0.22818267452706412
10355,4,5,74.06044684154101,18.600196871985766,0.2511488610348593
10374,3,5,60.363011881873824,14.739485640609162,0.24418075210450566
10395,5,5,600.4276032161326,142.68029841467364,0.23763114428853765
10401,4,5,93.40021244125104,22.068579642240252,0.23627975852968688
10441,4,5,68.86115722154652,16.971958077390703,0.2464663500031947
10510,6,5,3181.3618189837775,794.619626224441,0.24977342139545336
10585,5,5,444.8648631068433,107.89212301064605,0.24252785948782285
10608,3,5,215.3898531975106,66.69602931615884,0.30965260584953913
10613,4,5,58.34120735942034,12.68750723849433,0.21747076916545305
10643,4,5,215.3898531975106,66.69602931615884,0.30965260584953913
10653,3,5,129.72331024069888,37.396146778009445,0.288276229681633
10657,4,5,54.67568260020908,12.947735854652425,0.23680977061277536
10660,4,5,60.363011881873824,14.739485640609162,0.24418075210450566
10663,3,5,88.78949101766025,20.048490230388033,0.225798008307091
10671,4,5,61.89248233675822,14.040954749227309,0.22686042341669535
10672,4,5,124.69548717494473,35.23583371333051,0.2825750515244829
10706,3,5,78.10132659945367,19.877580922745366,0.2545101573586384
10719,4,5,88.4262390995941,19.98748733594732,0.22603570545882312
10735,6,5,1276.3945752718469,318.3030625412649,0.24937669644472804
10753,4,5,351.92241521054626,82.54308938096888,0.23454911029632894
10822,7,5,4161.738162761834,966.0830296402745,0.23213450530947327
10832,6,5,1303.8492617596457,296.8049265245126,0.22763745413634037
10873,3,5,49.08137943604036,11.964640168687415,0.24377147313634392
10911,4,5,78.10132659945367,19.877580922745366,0.2545101573586384
10925,3,5,134.43290579823972,37.87262465667259,0.2817213868270673
10941,4,5,97.50363966653323,22.584318652160054,0.23162539090232348
10956,4,5,125.87798544705888,35.77688462422524,0.28421875753065734
10959,3,5,124.69548717494473,35.23583371333051,0.2825750515244829
11057,3,5,71.56233607288927,17.36709907330066,0.24268490977728194
11071,4,5,49.08137943604036,11.964640168687415,0.24377147313634392
11097,4,5,217.57148857258687,55.351731348209704,0.2544070995301532
11109,4,5,84.6640043312969,21.88166229579328,0.2584529572942076
11155,3,5,114.65900825532984,27.736050901590907,0.24190032099201955
11194,3,5,84.6640043312969,21.88166229579328,0.2584529572942076
11198,5,5,490.66184077490783,122.47905137620434,0.24962008698856994
11333,3,5,46.82682863273949,11.233427658720851,0.2398929841442834
11336,4,5,106.04807945498099,24.004232699848842,0.22635235662178116
11356,4,5,46.82682863273949,11.233427658720851,0.2398929841442834
11373,4,5,154.18743185850659,34.04576866644134,0.22080767709837837
11374,4,5,99.86328195811953,27.304680632705523,0.2734206216470685
11376,3,5,49.312334964593845,11.779031309188195,0.23886581963002795
11425,4,5,65.30770129653082,15.179757806967853,0.23243442206063697
11500,5,5,367.0593337262161,88.52440575811758,0.24117192405777801
11524,5,5,879.9713090531208,189.68121427699333,0.21555386218341233
11625,3,5,89.81298211643482,15.79860038521725,0.17590553183876825
11631,4,5,49.312334964593845,11.779031309188195,0.23886581963002795
11639,5,5,406.59809781075535,93.28379305613304,0.22942506017219613
11649,4,5,217.96112613069013,68.15810713625363,0.3127076297788342
11681,3,5,41.26307435218698,9.247056870844407,0.22410004625247473
11701,4,5,116.28299294083561,26.6725001346619,0.22937576218246097
11718,4,5,41.26307435218698,9.247056870844407,0.22410004625247473
11766,5,5,58.34120735942034,12.68750723849433,0.21747076916545305
11848,4,5,89.81298211643482,15.79860038521725,0.17590553183876825
11880,3,5,63.91052226409216,15.1259220504154,0.23667342269418182
11881,4,5,134.43290579823972,37.87262465667259,0.2817213868270673
11894,5,5,131.32113809468294,27.36347720601337,0.20837069799291735
11895,5,5,406.59809781075535,93.28379305613304,0.22942506017219613
11909,3,5,120.75511286366155,28.28976901969361,0.23427388165032934
11936,3,5,177.1682561571074,43.49574719314897,0.24550530742131518
11940,3,5,116.28299294083561,26.6725001346619,0.22937576218246097
11970,3,5,68.55925390366636,22.824840324031662,0.3329213639941763
11990,5,5,818.6999431900076,189.3249402505807,0.2312507064711513
11998,4,5,63.91052226409216,15.1259220504154,0.23667342269418182
12002,7,5,13941.118850870465,3268.4991117908376,0.23445027237442687
12023,3,5,76.892330681636,17.834480062425023,0.23194094787250852
12092,5,5,624.5061217207311,132.6032513281794,0.21233298876688578
12097,3,5,147.7846044287227,34.349824449453294,0.2324316838160256
12103,7,5,3791.7553197549496,948.2759413008488,0.2500889064123824
12105,3,5,217.96112613069013,68.15810713625363,0.3127076297788342
12169,3,5,87.54675464248075,20.755341272361946,0.23707722070477216
12210,3,5,123.91452265833847,23.942841074716412,0.19322062144993662
12218,6,5,1389.6110532682917,318.30922747095985,0.2290635402779169
12223,3,5,119.23716787353754,31.641753915370412,0.2653682109334359
12226,4,5,551.4264820947236,122.61195865746393,0.22235413539025814
12266,5,5,143.42391079736245,37.91262180598172,0.2643396180958059
12267,8,5,13471.404745917389,2702.621220147907,0.2006191092259296
12292,3,5,105.29668075737654,21.941207630201042,0.20837511184951532
12294,3,5,178.371014175965,45.63669157901198,0.25585262151389054
12300,3,5,129.9405707406456,30.86053784740436,0.23749732413443322
12346,3,5,137.07456470291768,36.30862433499549,0.26488228807209663
12359,3,5,178.02452471280995,40.54807117841102,0.227766771144725
12392,4,5,181.75657576249435,24.72471172731449,0.13603200667481136
12395,3,5,176.52937658290426,46.0369116783692,0.26078895518417405
12413,4,5,119.23716787353754,31.641753915370412,0.2653682109334359
12430,5,5,50.56206555183727,11.517478173539091,0.22778891739956975
12438,3,5,174.69021375053413,41.41311631966798,0.23706603495721784
12441,6,5,1505.5655981292732,312.0844278964118,0.20728716721754897
12481,3,5,129.26516569564427,33.103893121140935,0.2560929152335153
12512,3,5,88.98838143311316,21.894928075171904,0.24604254760638514
12516,3,5,130.9866048117266,33.91184947963932,0.25889555293369476
12537,4,5,130.9866048117266,33.91184947963932,0.25889555293369476
12543,3,5,140.41818691420042,37.16742477282319,0.2646909605486757
12609,4,5,68.55925390366636,22.824840324031662,0.3329213639941763
12630,3,5,91.3172211673738,21.22218041307575,0.23240063748959217
12632,4,5,73.03380941801453,17.22564467139092,0.23585849907949674
12657,5,5,415.7366385266299,102.61788467088202,0.24683387308503688
12682,4,5,150.69203130809726,30.51085529759169,0.20247159078512086
12705,3,5,137.04469062381034,32.56674519539923,0.23763594961001017
12706,5,5,41.068039894227184,10.391245416869696,0.253025112560348
12731,6,5,392.4020349126002,81.24734931448988,0.20705129455454055
12747,3,5,143.42391079736245,37.91262180598172,0.2643396180958059
12762,4,5,283.4067533972403,74.92962534289809,0.2643889901870903
12765,3,5,68.80519856369212,16.353054808854093,0.23767179152482604
12786,4,5,122.7442974777341,21.776047958130576,0.1774098545154879
12789,4,5,265.29681102816807,47.43814997529814,0.17881161025437792
12804,5,5,815.2780485992482,177.20183535892264,0.21735141239651676
12809,4,5,143.42391079736245,37.91262180598172,0.2643396180958059
12814,3,5,12.034416503363383,2.978914287878399,0.24753292251816703
12847,6,5,543.3824191522494,96.54135091580669,0.17766741711376002
12894,4,5,88.98838143311316,21.894928075171904,0.24604254760638514
12895,3,5,68.68437322581863,16.303444077740558,0.2373675890458887
12955,3,5,92.90573276667006,20.895185494065718,0.2249073859257248
12983,4,5,41.068039894227184,10.391245416869696,0.253025112560348
12991,3,5,92.06197563198842,20.578384063566737,0.2235275087494043
13003,5,5,1305.7382682626874,249.81215088973258,0.19131870219451635
13035,3,5,68.0340362436768,11.383632204335994,0.1673226054612335
13040,4,5,54.35284288020535,8.205505736793874,0.1509673699106955
13050,4,5,12.034416503363383,2.978914287878399,0.24753292251816703
13063,3,5,54.060205707641096,8.121775278645607,0.150235744987142
13074,7,5,20144.754782692577,4660.430920173399,0.23134711593399096
13078,3,5,54.35284288020535,8.205505736793874,0.1509673699106955
13088,4,5,136.07558205158819,23.06572064576425,0.16950668369744476
13094,3,5,47.507444094817444,11.258253936966364,0.23697873357481927
13100,4,5,29.592894703602845,4.483687022649879,0.15151228251097734
13105,5,5,351.333995018373,71.02072422089357,0.20214589316123407
13109,3,5,94.453910361722,21.12193052633986,0.22362155728069938
13117,3,5,67.39912658196369,11.829656801702018,0.17551647034054724
13120,3,5,70.30767157996294,10.918234691889575,0.15529222411343763
13124,4,5,195.64278943472618,43.01961629420645,0.2198885858175694
13130,3,5,177.86336670416685,43.253633498283314,0.24318461018578033
13134,4,5,362.5598065580365,83.1598193970336,0.22936855628458047
13135,3,5,26.717522159980124,4.053877834962547,0.15173105539834847
13138,5,5,330.33281754361315,65.13407424327704,0.197177121933026
13157,3,5,57.74333322297578,8.756366395533181,0.15164289809388884
13169,4,5,417.9302581696067,83.43062488579785,0.19962810362474304
13189,5,5,202.91024634289585,50.36932481543377,0.24823450625709256
13213,3,5,70.79243685086371,11.081821136324269,0.15653961961600513
13234,4,5,155.69120558364688,28.880965698296787,0.18550158687531107
13243,3,5,133.00628562703744,33.72592702255457,0.2535664150273721
13255,3,5,43.39339762929927,9.8567931026086,0.22714960434334097
13257,4,5,113.92186490978267,34.60320463300697,0.3037450682571782
13278,3,5,115.07489696933182,20.672552252215873,0.17964432553630907
13290,4,5,137.04469062381034,32.56674519539923,0.23763594961001017
13301,8,5,20270.37751561312,4683.003167673963,0.231026933961487
13326,6,5,938.6519210383269,191.66481887266966,0.20419158004881302
13351,4,5,129.26516569564427,33.103893121140935,0.2560929152335153
13352,3,5,122.7442974777341,21.776047958130576,0.1774098545154879
13359,3,5,123.7893404355493,27.849888873640868,0.2249780859616169
13370,3,5,136.5160026351836,26.19697298353714,0.19189671890367468
13371,4,5,340.1210983199834,56.878954011082946,0.16723147811774866
13390,3,5,115.4256600281761,19.494074860531466,0.1688885717073036
13391,3,5,163.94233233173705,32.832159084783825,0.20026651211932256
13392,3,5,163.5671605573044,32.773417787813386,0.20036673422799617
13413,3,5,48.34579213412955,11.19796203416672,0.23162226824413856
13416,3,5,78.48335571641705,19.200293919335646,0.2446416025929349
13434,3,5,44.97103786572131,16.267806740032803,0.3617396331524909
13437,4,5,46.144678919461896,12.005084178945307,0.2601618314410259
13457,3,5,44.017341827523396,14.406149177143455,0.32728348825770076
13468,5,5,350.40615884153834,66.64948446146202,0.1902063727470111
13475,5,5,256.01868409106424,53.40082857160165,0.2085817633239897
13486,5,5,124.94222406703429,28.42304636678623,0.22748951828756173
13487,4,5,203.45817071662483,48.58069024796055,0.2387748306044853
13488,4,5,124.38956404410787,28.0314460323665,0.22535207232036522
13498,3,5,120.31506716837701,31.86851169764117,0.264875484406639
13522,5,5,246.9800674378005,48.218919809205204,0.1952340539438417
13534,3,5,157.56916333707915,29.548961843260397,0.18753010562128777
13535,3,5,94.2142835450568,13.487450582314574,0.14315717399543107
13540,3,5,41.068039894227184,10.391245416869696,0.253025112560348
13542,4,5,165.27600167589756,39.44739276544088,0.23867586561536205
13550,3,5,74.5572767003553,16.947684974851033,0.22731094434904794
13560,3,5,153.9092269721793,27.874157872722385,0.1811077764542403
13564,3,5,42.470025532983946,11.611134939738502,0.273395996211983
13570,4,5,167.48652931093022,30.751697940227853,0.1836069925548394
13577,3,5,41.992270776420604,9.503068877534462,0.2263051914513421
13579,3,5,104.435121752097,14.862247887364662,0.14231082070880274
13581,4,5,120.31506716837701,31.86851169764117,0.264875484406639
13587,3,5,116.03093430468144,32.28506994603066,0.2782453674056822
13614,3,5,87.23732682922396,11.802221754421653,0.13528866808958642
13615,4,5,102.07135383093076,14.107629412143726,0.13821340545273222
13621,3,5,102.07135383093076,14.107629412143726,0.13821340545273222
13631,3,5,85.88584643397625,11.548559042701044,0.13446405341744946
13632,3,5,47.96469741182852,16.61650244149777,0.34643192468884404
13639,3,5,124.38956404410787,28.0314460323665,0.22535207232036522
13658,4,5,44.48475454073922,10.599905033767678,0.2382817471558771
13687,4,5,42.470025532983946,11.611134939738502,0.273395996211983
13689,3,5,83.19739354490403,11.312601652482478,0.13597302956824892
13695,4,5,256.64724881593804,62.61944456929731,0.243990320793217
13711,4,5,148.4524635796204,21.68670768586313,0.1460851990120849
13719,4,5,112.62373776978497,34.40262317947234,0.30546511650851976
13772,4,5,79.3752418119264,10.433923492562085,0.1314506041730805
13785,3,5,79.3752418119264,10.433923492562085,0.1314506041730805
13790,5,5,543.4923943069244,107.83348470362813,0.19840845213876485
13797,4,5,53.96476621324587,13.998732007001264,0.2594050338638402
13801,3,5,113.09903358227365,34.42819186223872,0.30440748052187383
13805,3,5,40.32095405253486,5.330552367351581,0.13220303171413836
13806,4,5,54.060205707641096,8.121775278645607,0.150235744987142
13809,4,5,124.94222406703429,28.42304636678623,0.22748951828756173
13817,5,5,336.02249062786444,69.85145199037511,0.20787731160451892
13819,3,5,79.14559504106049,18.613901175525555,0.2351855610646268
13830,5,5,54.060205707641096,8.121775278645607,0.150235744987142
13836,3,5,71.47281184872074,16.646677319487303,0.23290922644433856
13850,4,5,110.15797472097991,15.713911543325263,0.14264887842325685
13852,5,5,57.74333322297578,8.756366395533181,0.15164289809388884
13858,4,5,69.45287123108908,9.069328123221466,0.13058247934840997
13859,3,5,102.48809546039708,27.562420802770376,0.26893290073305054
13868,5,5,743.2354487921045,128.850541360582,0.17336436464378555
13881,5,5,1372.8795935039307,269.1533975297874,0.19605025728646816
13882,3,5,94.18035270258635,22.27195014918483,0.23648191485880052
13887,3,5,53.96476621324587,13.998732007001264,0.2594050338638402
13888,4,5,57.74333322297578,8.756366395533181,0.15164289809388884
13890,4,5,74.24737919386337,9.78939874781821,0.13184840803953002
13902,4,5,174.66738586086274,35.311995421426126,0.2021670802902787
13910,4,5,85.88584643397625,11.548559042701044,0.13446405341744946
13911,3,5,116.78311293234597,17.720967306426434,0.15174254959869438
13913,3,5,124.81218434941319,19.11119517088757,0.1531196274667027
13916,3,5,113.92186490978267,34.60320463300697,0.3037450682571782
13924,3,5,69.45287123108908,9.069328123221466,0.13058247934840997
13980,3,5,102.99208816701478,24.59109772544759,0.2387668622231447
13989,3,5,101.24898544893006,26.91977080783786,0.2658769437390183
14002,3,5,101.4954780347291,26.926170012954323,0.2652942824087285
14016,4,5,48.22714694294895,12.463083142165997,0.25842464114473523
14020,5,5,202.73561477278048,45.69229474895182,0.22537872687126168
14021,4,5,116.78311293234597,17.720967306426434,0.15174254959869438
14024,4,5,226.06116979834326,43.9644677833928,0.1944804046737044
14026,3,5,63.38193290449215,8.318024998602576,0.1312365309391352
14029,3,5,110.15797472097991,15.713911543325263,0.14264887842325685
14034,4,5,62.04094229787517,8.093604375095198,0.13045585826591152
14035,3,5,62.04094229787517,8.093604375095198,0.13045585826591152
14045,6,5,1774.1659907553565,346.19041465722313,0.19512853727391738
14061,3,5,78.8144064806585,20.60378006598299,0.2614214962214969
14077,3,5,26.988513409956422,6.9398507732119405,0.2571409053842787
14107,4,5,90.37044631444857,14.698724215540535,0.1626496804541119
14124,5,5,152.85033172285094,19.611288885231918,0.12830386865493504
14131,4,5,101.4954780347291,26.926170012954323,0.2652942824087285
14133,3,5,94.29922398660553,11.965802864965276,0.12689184872470347
14134,3,5,29.187762730565463,4.173358422698672,0.14298315568833667
14145,3,5,112.62373776978497,34.40262317947234,0.30546511650851976
14150,3,5,39.50887672055847,10.086112912617796,0.2552872607327123
14163,4,5,61.062475477209155,15.757095464274123,0.2580487499258898
14174,4,5,209.35765590135327,57.36835881439106,0.2740208308475823
14219,5,5,325.80757331398655,53.857040414842544,0.16530321829854935
14226,3,5,110.03238696374315,25.971203050895465,0.23603235163346273
14228,3,5,65.82946690061347,14.848406467548775,0.22555866189781346
14235,4,5,124.56283735177702,28.753930765140964,0.2308387587859547
14246,4,5,39.50887672055847,10.086112912617796,0.2552872607327123
14255,4,5,78.8144064806585,20.60378006598299,0.2614214962214969
14257,4,5,94.29922398660553,11.965802864965276,0.12689184872470347
14288,3,5,88.77297325457575,10.216276715979346,0.11508318738724631
14318,3,5,68.46244481038774,17.620209830230003,0.2573704441760822
14361,4,5,104.53683315025066,19.61759694179907,0.18766205509212933
14363,5,5,1218.4359929082284,261.21836968616014,0.21438825773906278
14364,3,5,81.1321582958479,18.5342155933932,0.2284447496861639
14390,3,5,79.09832563091025,18.057928952446257,0.22829723396053192
14402,3,5,37.484348416201186,5.744510610027454,0.15325091278749847
14406,4,5,232.95367018183322,58.480484262087025,0.25103911956587666
14418,5,5,285.5336637984166,53.84289089153204,0.18856932725643336
14421,5,5,200.18701000130238,37.12637861607276,0.18545848012731309
14426,4,5,88.77297325457575,10.216276715979346,0.11508318738724631
14437,3,5,86.66659360091252,10.148482521342661,0.11709797396762812
14438,6,5,1422.1048093604218,275.7338662482701,0.19389138158690203
14451,3,5,81.64057822405971,22.865431903804623,0.28007435029491395
14459,5,5,39.50887672055847,10.086112912617796,0.2552872607327123
14463,3,5,65.16306560821266,9.630838184578888,0.14779596531697076
14468,3,5,69.25456505697235,15.63930637658949,0.22582347262918762
14475,3,5,32.199463007996044,8.559552217058165,0.26582903618400666
14483,4,5,128.34962277828754,31.99554273055879,0.24928427554343668
14487,4,5,79.95361752852301,21.284832587136318,0.26621475356687985
14501,3,5,122.88193552228722,28.90775513602348,0.23524820807188904
14520,4,5,40.63137467320273,6.240014832795181,0.15357626669005137
14525,4,5,78.74141282777767,17.682817890048693,0.22456820693228294
14527,4,5,86.66659360091252,10.148482521342661,0.11709797396762812
14544,3,5,128.34962277828754,31.99554273055879,0.24928427554343668
14589,3,5,53.05581124923598,14.233433131497014,0.2682728394187353
14599,4,5,82.68546759649003,18.77472191639078,0.22706193073748504
14610,4,5,27.0234297324345,6.949400359390535,0.25716204153944283
14618,4,5,52.35308361888849,11.688999980208562,0.22327242584792623
14626,5,5,387.97362664556647,62.330657819291595,0.1606569455718025
14634,4,5,102.71807615212975,16.114970990459824,0.15688544406334948
14644,3,5,37.136997930632006,5.791479967054533,0.1559490613073358
14653,3,5,47.879885206442104,9.046388362121593,0.18893922412546693
14661,4,5,118.75906849729313,20.13908944878445,0.1695793820515145
14666,4,5,23.27840245760553,3.611237324647586,0.15513252385872903
14673,3,5,61.56674642365349,9.891075626651087,0.1606561366518957
14682,5,5,272.887073708236,50.85844931262056,0.18637177870505192
14696,6,5,848.7588187364084,152.02405621475634,0.17911337456391027
14700,4,5,23.445983795072472,4.888310107421432,0.20849242881626426
14704,3,5,19.371662423159783,5.126822398397969,0.26465577844618016
14708,4,5,53.05581124923598,14.233433131497014,0.2682728394187353
14717,4,5,81.17092822155773,11.6226478313629,0.1431873219391879
14722,4,5,80.26098027416515,14.258055246609734,0.17764616377603845
14738,5,5,90.37044631444857,14.698724215540535,0.1626496804541119
14741,4,5,82.11443721820444,14.02293410250276,0.17077306473208015
14747,3,5,19.39040234113967,5.094772400719895,0.26274712154427893
14752,4,5,211.14023855626596,35.15106722844267,0.16648208540825057
14756,5,5,688.0771952969989,160.7917651878298,0.23368274124885988
14760,3,5,11.740598886045612,2.4523909558654022,0.20888124870531197
14762,3,5,74.25751894013453,11.70266068803054,0.15759563280676098
14765,4,5,88.30551447978719,14.181049427363611,0.16059075711075327
14785,3,5,11.713318940963312,2.432424055686447,0.20766309429002902
14789,4,5,129.75977639705087,25.828017804012408,0.19904486984457703
14812,3,5,92.00921580673736,16.48015741463549,0.17911420361685912
14830,4,5,53.250409944820866,13.291746969962768,0.24960835012793217
14832,4,5,120.23339247277936,17.53553483202316,0.14584579600873507
14833,3,5,92.9806417331813,16.81124113840739,0.18080366864587996
14836,3,5,93.94988651874507,17.158666442840524,0.18263637220484552
14842,3,5,59.104062615446956,10.395534875172475,0.17588528461756844
14843,3,5,41.486242021820914,7.684441038505635,0.1852286604909593
14845,4,5,86.62956749073571,10.275990062079025,0.1186198934120034
14852,3,5,41.45290341320488,7.694964008759414,0.18563148477334818
14855,3,5,80.26098027416515,14.258055246609734,0.17764616377603845
14884,3,5,61.1293298573324,13.571826656119603,0.22201824701488487
14888,4,5,122.88193552228722,28.90775513602348,0.23524820807188904
14897,6,5,956.3641109757745,168.72047192069894,0.17641865685293662
14906,3,5,107.60529223936607,17.887735322776383,0.16623471718273328
14921,3,5,82.86513622214638,18.638271324814003,0.22492295523232092
14935,4,5,11.713318940963312,2.432424055686447,0.20766309429002902
14936,6,5,1159.5038951316799,230.4691161793922,0.19876527982962816
14945,3,5,41.51100646743442,10.896290251094955,0.2624915938774731
14947,3,5,82.9398531557873,19.31251574374149,0.23284964958240847
14951,3,5,38.44434521032894,9.735776170183192,0.2532433864309245
14955,3,5,79.95361752852301,21.284832587136318,0.26621475356687985
14957,3,5,64.10776108396702,17.047087105576075,0.2659130005062593
14958,4,5,252.57643963821144,50.798796105212446,0.20112246485846524
14965,3,5,41.15132972847627,10.77727733648604,0.2618937810174402
14967,5,5,371.33550813550454,70.8792573566564,0.1908765948953951
14968,6,5,682.0021112287064,158.0687953180502,0.23177170967003433
14978,3,5,62.65551367339306,11.018857044437846,0.1758641242952103
14979,3,5,25.696105329674907,4.935397213552576,0.1920679087446368
14980,4,5,145.52064989553944,29.55534883655675,0.2031007204666332
14988,4,5,108.03079779250642,28.437152220079707,0.26323190054283074
14989,3,5,122.27474357517103,22.367419958952816,0.18292755564195448
14994,4,5,169.33203735234315,43.0224990925516,0.2540718210519793
15000,4,5,43.27751475199958,7.82692186432605,0.18085423595088526
15002,5,5,199.04893427069925,45.11975351497255,0.22667668973103539
15003,4,5,107.27980525122886,24.32899497376952,0.22678075260106645
15010,3,5,42.823251521616605,10.79038618291887,0.25197493883602057
15014,7,5,1965.7902023874474,370.8744148834099,0.18866429104844648
15016,4,5,66.78952683764837,13.226827261212627,0.198037445202514
15030,5,5,591.6316649142578,144.06455127916806,0.24350378761428632
15046,3,5,76.15097102146441,19.817523519268097,0.26023993198566303
15047,3,5,68.23440131077719,13.369015044999871,0.195927784052944
15050,3,5,61.56359349396515,15.290614888900903,0.24837105862574096
15052,5,5,694.2185004774302,142.76776022911972,0.20565248568128766
15058,3,5,143.33313948702158,38.00200416363576,0.265130620173688
15061,4,5,115.96752765285893,26.487028356942776,0.22840038839346416
15062,3,5,115.96752765285893,26.487028356942776,0.22840038839346416
15077,3,5,64.33314811674833,15.894609134710068,0.24706717454375754
15079,4,5,64.33314811674833,15.894609134710068,0.24706717454375754
15085,4,5,61.56359349396515,15.290614888900903,0.24837105862574096
15086,3,5,64.62325652876024,15.807593945115952,0.24461153451901432
15089,3,5,42.623624914836135,7.578872095760123,0.17780918706241058
15091,4,5,117.6038744346693,27.470977442372526,0.2335890511637273
15093,6,5,769.2615739844107,151.52198853815918,0.19697069717566554
15110,4,5,195.98272012217652,46.09703477239546,0.2352096896280364
15111,3,5,74.129053821679,18.07883364578974,0.24388323759371386
15117,4,5,41.486242021820914,7.684441038505635,0.1852286604909593
15126,4,5,157.00819399312383,38.05947168411665,0.24240436576057595
15129,3,5,43.00091656526036,7.723030127741338,0.17960152351684128
15134,5,5,152.28976779081904,39.27796409252036,0.2579159759864594
15135,3,5,43.27751475199958,7.82692186432605,0.18085423595088526
15143,3,5,74.33899920498796,17.99440770481658,0.24205878337422118
15145,4,5,19.371662423159783,5.126822398397969,0.26465577844618016
15154,5,5,245.40124710059615,42.270432922254514,0.1722502775420974
15160,3,5,140.48214241286178,37.280451872377235,0.2653750237009771
15161,3,5,108.03079779250642,28.437152220079707,0.26323190054283074
15166,3,5,43.8104336610459,8.02743304631317,0.1832310793456211
15171,4,5,107.99707206465045,28.432218790885127,0.2632684224426446
15173,4,5,140.48214241286178,37.280451872377235,0.2653750237009771
