reachid,down_reachid,strahler,n_upstream,is_outlet,component
8241,8163,1,0,0,0
8242,8314,5,574,0,0
8243,8276,1,0,0,0
8244,8491,1,0,0,0
8245,8275,1,0,0,0
8246,8842,1,0,0,0
8247,8304,1,0,0,0
8248,8326,2,2,0,0
8249,8288,1,0,0,0
8250,8257,2,2,0,0
8251,8617,2,4,0,0
8252,8162,4,158,0,0
8253,8155,1,0,0,0
8254,8277,1,0,0,0
8255,8142,2,2,0,0
8256,8343,2,2,0,0
8257,8277,2,4,0,0
8258,8363,1,0,0,0
8259,7955,2,2,0,0
8260,8257,1,0,0,0
8261,8115,1,0,0,0
8262,8301,1,0,0,0
8263,8119,3,50,0,0
8264,8317,7,10080,0,0
8265,8184,1,0,0,0
8266,8392,1,0,0,0
8267,8487,3,22,0,0
8268,8290,1,0,0,0
8269,8225,4,40,0,0
8270,8385,2,12,0,0
8271,8263,1,0,0,0
8272,8539,4,42,0,0
8273,8398,1,0,0,0
8274,8293,1,0,0,0
8275,8284,4,71,0,0
8276,8342,2,2,0,0
8277,8231,2,6,0,0
8278,8303,1,0,0,0
8279,8505,3,10,0,0
8280,7985,4,22,0,0
8281,8276,1,0,0,0
8282,8215,2,2,0,0
8283,8371,1,0,0,0
8284,7961,4,73,0,0
8285,8201,3,10,0,0
8286,8329,2,6,0,0
8287,8280,3,8,0,0
8288,8336,2,2,0,0
8289,8269,4,38,0,0
8290,8301,2,4,0,0
8291,8330,1,0,0,0
8292,7932,1,0,0,0
8293,8324,2,2,0,0
8294,8312,1,0,0,0
8295,8375,4,26,0,0
8296,8184,2,2,0,0
8297,8295,3,16,0,0
8298,8387,1,0,0,0
8299,8199,2,2,0,0
8300,8470,1,0,0,0
8301,8483,2,6,0,0
8302,8010,1,0,0,0
8303,8345,2,2,0,0
8304,8322,2,6,0,0
8305,8203,3,6,0,0
8306,8368,1,0,0,0
8307,8385,1,0,0,0
8308,8426,1,0,0,0
8309,8282,1,0,0,0
8310,8633,1,0,0,0
8311,7988,2,8,0,0
8312,8367,2,2,0,0
8313,8430,1,0,0,0
8314,8416,5,596,0,0
8315,8591,1,0,0,0
8316,8329,1,0,0,0
8317,7939,7,10082,0,0
8318,8435,1,0,0,0
8319,8285,2,4,0,0
8320,8203,1,0,0,0
8321,8323,1,0,0,0
8322,8659,3,10,0,0
8323,8461,2,4,0,0
8324,8410,2,4,0,0
8325,8469,4,140,0,0
8326,8342,4,134,0,0
8327,8284,1,0,0,0
8328,8193,1,0,0,0
8329,8515,2,8,0,0
8330,8287,2,2,0,0
8331,8201,1,0,0,0
8332,8475,1,0,0,0
8333,8515,1,0,0,0
8334,8384,1,0,0,0
8335,8466,1,0,0,0
8336,8421,2,4,0,0
8337,8339,1,0,0,0
8338,8336,1,0,0,0
8339,8168,2,6,0,0
8340,8468,3,8,0,0
8341,8454,1,0,0,0
8342,8325,4,138,0,0
8343,8473,3,6,0,0
8344,8549,2,2,0,0
8345,8417,2,4,0,0
8346,8345,1,0,0,0
8347,8503,1,0,0,0
8348,8255,1,0,0,0
8349,8330,1,0,0,0
8350,8375,1,0,0,0
8351,8275,4,69,0,0
8352,7968,1,0,0,0
8353,8174,3,16,0,0
8354,8393,1,0,0,0
8355,8296,1,0,0,0
8356,8299,1,0,0,0
8357,8381,1,0,0,0
8358,8423,1,0,0,0
8359,8505,1,0,0,0
8360,8452,1,0,0,0
8361,8420,1,0,0,0
8362,8259,1,0,0,0
8363,8413,2,2,0,0
8364,8279,2,2,0,0
8365,8476,4,64,0,0
8366,8303,1,0,0,0
8367,8447,4,102,0,0
8368,8387,4,150,0,0
8369,8483,1,0,0,0
8370,8326,4,130,0,0
8371,8447,2,2,0,0
8372,8259,1,0,0,0
8373,8339,2,4,0,0
8374,8481,2,2,0,0
8375,8472,4,28,0,0
8376,8364,1,0,0,0
8377,8323,2,2,0,0
8378,8448,3,16,0,0
8379,8378,2,4,0,0
8380,8398,4,120,0,0
8381,8435,5,604,0,0
8382,8490,2,2,0,0
8383,8386,1,0,0,0
8384,8373,2,2,0,0
8385,8426,2,14,0,0
8386,8503,2,2,0,0
8387,8787,4,152,0,0
8388,8312,1,0,0,0
8389,8351,1,0,0,0
8390,8497,3,86,0,0
8391,8353,1,0,0,0
8392,8495,3,8,0,0
8393,8380,4,118,0,0
8394,8242,1,0,0,0
8395,8377,1,0,0,0
8396,8403,1,0,0,0
8397,8364,1,0,0,0
8398,8370,4,122,0,0
8399,8412,1,0,0,0
8400,8324,1,0,0,0
8401,8393,4,116,0,0
8402,8297,2,4,0,0
8403,8319,2,2,0,0
8404,8420,1,0,0,0
8405,8599,1,0,0,0
8406,8611,1,0,0,0
8407,8562,1,0,0,0
8408,8382,1,0,0,0
8409,8410,1,0,0,0
8410,8441,2,6,0,0
8411,8156,1,0,0,0
8412,8378,2,10,0,0
8413,8659,3,6,0,0
8414,8379,2,2,0,0
8415,8502,1,0,0,0
8416,8527,5,598,0,0
8417,8421,3,26,0,0
8418,8153,1,0,0,0
8419,8401,4,114,0,0
8420,8499,2,2,0,0
8421,8484,3,32,0,0
8422,8449,1,0,0,0
8423,8353,3,14,0,0
8424,8471,1,0,0,0
8425,8414,1,0,0,0
8426,8441,2,16,0,0
8427,8296,1,0,0,0
8428,8351,4,67,0,0
8429,8217,1,0,0,0
8430,8520,2,2,0,0
8431,8287,2,4,0,0
8432,8402,1,0,0,0
8433,8344,1,0,0,0
8434,8384,1,0,0,0
8435,8686,5,606,0,0
8436,8461,1,0,0,0
8437,8382,1,0,0,0
8438,8449,1,0,0,0
8439,8454,1,0,0,0
8440,8155,7,10070,0,0
8441,8513,3,24,0,0
8442,8456,2,2,0,0
8443,8444,3,9,0,0
8444,8252,4,156,0,0
8445,8499,1,0,0,0
8446,8280,3,12,0,0
8447,8568,4,106,0,0
8448,8506,5,298,0,0
8449,8516,2,2,0,0
8450,8442,1,0,0,0
8451,8506,1,0,0,0
8452,8497,2,12,0,0
8453,8495,3,18,0,0
8454,8460,2,2,0,0
8455,8442,1,0,0,0
8456,8419,4,108,0,0
8457,8692,5,174,0,0
8458,7935,5,443,0,0
8459,8299,1,0,0,0
8460,8471,3,6,0,0
8461,8488,2,6,0,0
8462,8691,2,6,0,0
8463,8440,1,0,0,0
8464,8373,1,0,0,0
8465,8530,1,0,0,0
8466,8431,2,2,0,0
8467,8484,1,0,0,0
8468,8538,4,30,0,0
8469,8476,4,142,0,0
8470,8311,2,6,0,0
8471,8475,3,8,0,0
8472,8428,4,65,0,0
8473,8678,3,12,0,0
8474,8417,3,20,0,0
8475,8485,3,10,0,0
8476,8563,5,208,0,0
8477,8631,4,80,0,0
8478,8191,1,0,0,0
8479,8469,1,0,0,0
8480,8477,4,78,0,0
8481,8473,2,4,0,0
8482,8457,1,0,0,0
8483,8584,2,8,0,0
8484,8569,3,34,0,0
8485,8423,3,12,0,0
8486,8502,1,0,0,0
8487,8456,4,104,0,0
8488,8474,3,16,0,0
8489,8538,1,0,0,0
8490,8518,2,4,0,0
8491,8305,2,2,0,0
8492,8567,1,0,0,0
8493,8402,2,2,0,0
8494,8543,4,96,0,0
8495,8500,4,28,0,0
8496,8493,1,0,0,0
8497,8720,3,100,0,0
8498,8517,1,0,0,0
8499,8664,2,4,0,0
8500,8510,4,34,0,0
8501,8523,1,0,0,0
8502,8761,2,2,0,0
8503,8679,2,4,0,0
8504,8414,1,0,0,0
8505,8735,3,12,0,0
8506,8586,5,300,0,0
8507,8710,1,0,0,0
8508,8446,2,2,0,0
8509,8477,1,0,0,0
8510,8289,4,36,0,0
8511,8466,1,0,0,0
8512,8768,1,0,0,0
8513,8864,3,26,0,0
8514,8520,2,6,0,0
8515,8527,2,10,0,0
8516,8600,3,40,0,0
8517,8460,2,2,0,0
8518,8446,3,8,0,0
8519,8551,1,0,0,0
8520,8537,3,10,0,0
8521,8579,1,0,0,0
8522,8669,1,0,0,0
8523,8526,3,14,0,0
8524,8518,2,2,0,0
8525,8551,1,0,0,0
8526,8453,3,16,0,0
8527,8658,5,610,0,0
8528,8558,1,0,0,0
8529,8628,1,0,0,0
8530,8640,5,212,0,0
8531,8517,1,0,0,0
8532,8285,2,4,0,0
8533,8558,1,0,0,0
8534,8619,1,0,0,0
8535,8724,1,0,0,0
8536,8428,1,0,0,0
8537,8523,3,12,0,0
8538,8664,4,32,0,0
8539,8568,4,76,0,0
8540,8485,1,0,0,0
8541,8443,3,7,0,0
8543,8966,4,98,0,0
8544,8562,1,0,0,0
8545,8625,1,0,0,0
8546,8949,1,0,0,0
8547,8567,1,0,0,0
8548,8603,1,0,0,0
8549,8599,2,4,0,0
8550,8672,1,0,0,0
8551,8619,2,2,0,0
8552,8403,1,0,0,0
8553,8731,1,0,0,0
8554,8172,4,138,0,0
8555,8514,2,4,0,0
8556,8474,2,2,0,0
8557,8431,1,0,0,0
8558,8598,2,2,0,0
8559,8490,1,0,0,0
8560,9169,4,34,0,0
8561,8182,1,0,0,0
8562,8637,2,2,0,0
8563,8530,5,210,0,0
8564,8711,1,0,0,0
8565,8440,7,10068,0,0
8566,8493,1,0,0,0
8567,8689,2,2,0,0
8568,8654,5,184,0,0
8569,8516,3,36,0,0
8570,8524,1,0,0,0
8571,8487,4,80,0,0
8572,8481,1,0,0,0
8573,8556,1,0,0,0
8574,8377,1,0,0,0
8575,8563,1,0,0,0
8576,8586,1,0,0,0
8577,8508,1,0,0,0
8578,9165,1,0,0,0
8579,8480,3,56,0,0
8580,8549,1,0,0,0
8581,8613,1,0,0,0
8582,8453,1,0,0,0
8583,8669,1,0,0,0
8584,8579,3,54,0,0
8585,8443,1,0,0,0
8586,8601,5,302,0,0
8587,8569,1,0,0,0
8588,8556,1,0,0,0
8589,8608,1,0,0,0
8590,7953,1,0,0,0
8591,8633,2,2,0,0
8592,8524,1,0,0,0
8593,8608,1,0,0,0
8594,8665,2,4,0,0
8595,8692,1,0,0,0
8596,8637,1,0,0,0
8597,8609,1,0,0,0
8598,8677,5,308,0,0
8599,8623,2,6,0,0
8600,8674,3,42,0,0
8601,8598,5,304,0,0
8602,8514,1,0,0,0
8603,8649,4,145,0,0
8604,8488,2,8,0,0
8605,8634,1,0,0,0
8606,8710,1,0,0,0
8607,8591,1,0,0,0
8608,8611,2,2,0,0
8609,8618,2,2,0,0
8610,8623,1,0,0,0
8611,8653,2,4,0,0
8612,8686,1,0,0,0
8613,8811,2,2,0,0
8614,8785,1,0,0,0
8615,8508,1,0,0,0
8616,8555,1,0,0,0
8617,8565,7,10066,0,0
8618,8470,2,4,0,0
8619,8702,2,4,0,0
8620,8661,1,0,0,0
8621,8380,1,0,0,0
8622,8305,2,2,0,0
8623,8701,2,8,0,0
8624,8622,1,0,0,0
8625,8767,2,6,0,0
8626,8601,1,0,0,0
8627,8609,1,0,0,0
8628,8225,2,2,0,0
8630,8622,1,0,0,0
8631,8617,7,10060,0,0
8632,8594,2,2,0,0
8633,8838,2,4,0,0
8634,8650,2,1,0,0
8635,8419,2,4,0,0
8636,8571,1,0,0,0
8637,8702,2,4,0,0
8638,8918,1,0,0,0
8639,8700,1,0,0,0
8640,8694,5,214,0,0
8641,8458,1,0,0,0
8642,8628,1,0,0,0
8643,8635,1,0,0,0
8644,8600,1,0,0,0
8645,8658,3,24,0,0
8646,8661,1,0,0,0
8647,8604,2,6,0,0
8648,8640,1,0,0,0
8649,8458,5,441,0,0
8650,8472,3,35,0,0
8651,8647,1,0,0,0
8652,8654,1,0,0,0
8653,8933,2,6,0,0
8654,8791,5,186,0,0
8655,8689,1,0,0,0
8656,8604,1,0,0,0
8657,8650,3,32,0,0
8658,8842,5,636,0,0
8659,8772,4,18,0,0
8660,8657,1,0,0,0
8661,8673,2,2,0,0
8662,8708,5,642,0,0
8663,8706,1,0,0,0
8664,8848,4,38,0,0
8665,8191,4,82,0,0
8666,9126,1,0,0,0
8667,8500,2,4,0,0
8668,8632,1,0,0,0
8669,8756,2,2,0,0
8670,8712,1,0,0,0
8671,8800,1,0,0,0
8672,8780,5,318,0,0
8673,8554,3,6,0,0
8674,8584,3,44,0,0
8675,8480,3,20,0,0
8676,8526,1,0,0,0
8677,8672,5,316,0,0
8678,8803,3,14,0,0
8679,8731,2,6,0,0
8680,8727,1,0,0,0
8681,8684,1,0,0,0
8682,8374,1,0,0,0
8683,8662,2,2,0,0
8684,8711,2,6,0,0
8685,7808,2,8,0,0
8686,8735,5,608,0,0
8687,8625,2,4,0,0
8688,8675,1,0,0,0
8689,8684,2,4,0,0
8690,8687,1,0,0,0
8691,8204,3,30,0,0
8692,8736,5,176,0,0
8693,8554,4,130,0,0
8694,8817,5,226,0,0
8695,8923,1,0,0,0
8696,8700,1,0,0,0
8697,8679,1,0,0,0
8698,8720,1,0,0,0
8699,8755,1,0,0,0
8700,8729,2,2,0,0
8701,8705,4,42,0,0
8702,8763,3,10,0,0
8703,8986,1,0,0,0
8704,8379,1,0,0,0
8705,8706,4,44,0,0
8706,8722,4,46,0,0
8707,8812,1,0,0,0
8708,8816,5,644,0,0
8709,9121,1,0,0,0
8710,8783,2,2,0,0
8711,8712,2,8,0,0
8712,8694,2,10,0,0
8713,8739,1,0,0,0
8714,8701,4,32,0,0
8715,8491,1,0,0,0
8716,8603,4,143,0,0
8717,8733,1,0,0,0
8718,8795,1,0,0,0
8719,8755,1,0,0,0
8720,8787,3,102,0,0
8721,8645,2,4,0,0
8722,8571,4,78,0,0
8723,8815,1,0,0,0
8724,9278,2,8,0,0
8725,8848,1,0,0,0
8726,8855,1,0,0,0
8727,8852,2,2,0,0
8728,8722,3,30,0,0
8729,8541,3,6,0,0
8730,9059,1,0,0,0
8731,8736,2,8,0,0
8732,8729,2,2,0,0
8733,8693,3,36,0,0
8734,8727,1,0,0,0
8735,8874,5,622,0,0
8736,8986,5,186,0,0
8737,9004,1,0,0,0
8738,8667,1,0,0,0
8739,8740,2,2,0,0
8740,8677,3,6,0,0
8741,8806,2,2,0,0
8742,8683,1,0,0,0
8743,8944,1,0,0,0
8744,8816,1,0,0,0
8745,8653,1,0,0,0
8746,8804,1,0,0,0
8747,8714,2,2,0,0
8748,8785,1,0,0,0
8749,8800,1,0,0,0
8750,8732,1,0,0,0
8751,8761,1,0,0,0
8752,8673,2,2,0,0
8753,9171,1,0,0,0
8754,9016,1,0,0,0
8755,8913,2,2,0,0
8756,8768,2,4,0,0
8757,9104,2,2,0,0
8758,8791,1,0,0,0
8759,8757,1,0,0,0
8760,8757,1,0,0,0
8761,8876,2,4,0,0
8762,8776,1,0,0,0
8763,8864,3,20,0,0
8764,8264,1,0,0,0
8765,9002,1,0,0,0
8766,8774,1,0,0,0
8767,8412,2,8,0,0
8768,8838,2,6,0,0
8769,9074,1,0,0,0
8770,8813,1,0,0,0
8771,9517,1,0,0,0
8772,8890,5,248,0,0
8773,8934,1,0,0,0
8774,8657,3,30,0,0
8775,8797,1,0,0,0
8776,8796,2,2,0,0
8777,8632,1,0,0,0
8778,8806,1,0,0,0
8779,8817,1,0,0,0
8780,8870,5,320,0,0
8781,9002,1,0,0,0
8782,8649,5,294,0,0
8783,8852,2,4,0,0
8784,8811,1,0,0,0
8785,8850,2,2,0,0
8786,8924,1,0,0,0
8787,8830,4,256,0,0
8788,8667,2,2,0,0
8789,8740,2,2,0,0
8790,8693,4,92,0,0
8791,8928,5,188,0,0
8792,8732,1,0,0,0
8793,8943,1,0,0,0
8794,8812,1,0,0,0
8795,8801,2,6,0,0
8796,8795,2,4,0,0
8797,8716,2,1,0,0
8798,8843,2,4,0,0
8799,8804,1,0,0,0
8800,8918,2,2,0,0
8801,8763,2,8,0,0
8803,9039,3,16,0,0
8804,9119,2,2,0,0
8805,8856,1,0,0,0
8806,8814,2,4,0,0
8807,8674,1,0,0,0
8808,8138,2,8,0,0
8809,8752,1,0,0,0
8810,8823,1,0,0,0
8811,8874,2,4,0,0
8812,8829,2,2,0,0
8813,8714,4,28,0,0
8814,8808,2,6,0,0
8815,8862,2,2,0,0
8816,8844,5,646,0,0
8817,8772,5,228,0,0
8818,8803,1,0,0,0
8819,8832,1,0,0,0
8820,8537,1,0,0,0
8821,8947,1,0,0,0
8822,8815,1,0,0,0
8823,8872,2,2,0,0
8824,8796,1,0,0,0
8825,8823,1,0,0,0
8826,8532,1,0,0,0
8827,8510,1,0,0,0
8828,8798,1,0,0,0
8829,8647,2,4,0,0
8830,8924,4,258,0,0
8831,8741,1,0,0,0
8832,8774,3,28,0,0
8833,9072,1,0,0,0
8834,8876,1,0,0,0
8835,8494,1,0,0,0
8836,8685,1,0,0,0
8837,8635,2,2,0,0
8838,9040,3,12,0,0
8839,8926,1,0,0,0
8840,8855,1,0,0,0
8841,8941,4,141,0,0
8842,8662,5,638,0,0
8843,8314,3,20,0,0
8844,8902,5,676,0,0
8845,9040,1,0,0,0
8846,8721,2,2,0,0
8847,8780,1,0,0,0
8848,8988,4,40,0,0
8849,8949,1,0,0,0
8850,8940,5,326,0,0
8851,8944,1,0,0,0
8852,8872,3,8,0,0
8853,8996,1,0,0,0
8854,8939,1,0,0,0
8855,8875,2,2,0,0
8856,8945,3,16,0,0
8857,8747,1,0,0,0
8858,8988,1,0,0,0
8859,8829,1,0,0,0
8860,8862,1,0,0,0
8861,8788,1,0,0,0
8862,8953,2,4,0,0
8863,8756,1,0,0,0
8864,8897,4,48,0,0
8865,8776,1,0,0,0
8866,8956,1,0,0,0
8867,8789,1,0,0,0
8868,9099,1,0,0,0
8869,8914,1,0,0,0
8870,8850,5,322,0,0
8871,8783,1,0,0,0
8872,8887,3,12,0,0
8873,9014,1,0,0,0
8874,9253,5,628,0,0
8875,8922,3,6,0,0
8876,8889,2,6,0,0
8877,8543,1,0,0,0
8878,8890,1,0,0,0
8879,8907,1,0,0,0
8880,8932,2,4,0,0
8881,8870,1,0,0,0
8882,9245,1,0,0,0
8883,8844,3,28,0,0
8884,8997,1,0,0,0
8885,8814,1,0,0,0
8886,8837,1,0,0,0
8887,8916,3,14,0,0
8888,8790,1,0,0,0
8889,9201,3,12,0,0
8890,8907,5,250,0,0
8891,8897,1,0,0,0
8892,8893,1,0,0,0
8893,8875,2,2,0,0
8894,8801,1,0,0,0
8895,8960,1,0,0,0
8896,8752,1,0,0,0
8897,9094,4,50,0,0
8898,8675,3,18,0,0
8899,8880,1,0,0,0
8900,9047,1,0,0,0
8901,8733,3,34,0,0
8902,8950,5,678,0,0
8903,8618,1,0,0,0
8904,8716,4,140,0,0
8905,8940,1,0,0,0
8906,8956,1,0,0,0
8907,8963,5,252,0,0
8908,8893,1,0,0,0
8909,8705,1,0,0,0
8910,8928,1,0,0,0
8911,8728,1,0,0,0
8912,9369,1,0,0,0
8913,9033,2,4,0,0
8914,8943,2,2,0,0
8915,8926,1,0,0,0
8916,8832,3,26,0,0
8917,8913,1,0,0,0
8918,9115,2,4,0,0
8919,8901,1,0,0,0
8920,9057,1,0,0,0
8921,9025,1,0,0,0
8922,8813,4,26,0,0
8923,8979,2,2,0,0
8924,8966,4,260,0,0
8925,8788,1,0,0,0
8926,8958,2,2,0,0
8927,9118,1,0,0,0
8928,9094,5,190,0,0
8929,8665,4,76,0,0
8930,8936,1,0,0,0
8931,8841,1,0,0,0
8932,8782,5,292,0,0
8933,8856,3,14,0,0
8934,9020,2,2,0,0
8935,8945,1,0,0,0
8936,8968,2,2,0,0
8937,8914,1,0,0,0
8938,8782,1,0,0,0
8939,8963,2,4,0,0
8940,8996,5,328,0,0
8941,8942,4,143,0,0
8942,8444,4,145,0,0
8943,8967,2,4,0,0
8944,9057,2,2,0,0
8945,9015,3,18,0,0
8946,8739,1,0,0,0
8947,8532,2,2,0,0
8948,9412,1,0,0,0
8949,9191,2,2,0,0
8950,9169,5,680,0,0
8951,8789,1,0,0,0
8952,8934,1,0,0,0
8953,8933,2,6,0,0
8954,8883,1,0,0,0
8955,8941,1,0,0,0
8956,9095,2,2,0,0
8957,8953,1,0,0,0
8958,9081,3,8,0,0
8959,8929,3,68,0,0
8960,8939,2,2,0,0
8961,9148,1,0,0,0
8962,9080,1,0,0,0
8963,9365,5,258,0,0
8964,8837,1,0,0,0
8965,8687,2,2,0,0
8966,9004,5,360,0,0
8967,8991,2,6,0,0
8968,8958,2,4,0,0
8969,8960,1,0,0,0
8970,9067,1,0,0,0
8971,9036,1,0,0,0
8972,8721,1,0,0,0
8973,8134,1,0,0,0
8974,8975,3,26,0,0
8975,8728,3,28,0,0
8976,8974,1,0,0,0
8977,8922,3,18,0,0
8978,9110,1,0,0,0
8979,9014,2,4,0,0
8980,8975,1,0,0,0
8981,8916,2,10,0,0
8982,8887,1,0,0,0
8983,9090,1,0,0,0
8984,8997,1,0,0,0
8985,8841,4,139,0,0
8986,9074,5,188,0,0
8987,8942,1,0,0,0
8988,9120,4,42,0,0
8989,8967,1,0,0,0
8990,9134,1,0,0,0
8991,8981,2,8,0,0
8992,9164,1,0,0,0
8993,8898,1,0,0,0
8994,9006,1,0,0,0
8995,8959,3,66,0,0
8996,9016,5,330,0,0
8997,9048,2,2,0,0
8998,8110,1,0,0,0
8999,8883,3,26,0,0
9000,8979,1,0,0,0
9001,8959,1,0,0,0
9002,9071,2,2,0,0
9003,8974,3,24,0,0
9004,9072,5,362,0,0
9005,8936,1,0,0,0
9006,9436,2,2,0,0
9007,8645,3,18,0,0
9008,8991,1,0,0,0
9009,9409,1,0,0,0
9010,9003,1,0,0,0
9011,8965,1,0,0,0
9012,8767,1,0,0,0
9013,9078,1,0,0,0
9014,9071,2,6,0,0
9015,9029,3,20,0,0
9016,9031,5,332,0,0
9017,9035,1,0,0,0
9018,9039,1,0,0,0
9019,9015,1,0,0,0
9020,8889,2,4,0,0
9021,9028,1,0,0,0
9022,9236,1,0,0,0
9023,8981,1,0,0,0
9024,8678,1,0,0,0
9025,9499,2,4,0,0
9026,9088,1,0,0,0
9027,8923,1,0,0,0
9028,8985,4,103,0,0
9029,9048,3,28,0,0
9030,9034,1,0,0,0
9031,9161,5,338,0,0
9032,9060,1,0,0,0
9033,9167,3,8,0,0
9034,9365,2,8,0,0
9035,9025,2,2,0,0
9036,9166,2,2,0,0
9037,9047,1,0,0,0
9038,9235,1,0,0,0
9039,9100,3,18,0,0
9040,9102,3,14,0,0
9041,8977,3,16,0,0
9042,9116,1,0,0,0
9043,9036,1,0,0,0
9044,9132,1,0,0,0
9045,9226,1,0,0,0
9046,9102,1,0,0,0
9047,9159,2,2,0,0
9048,9063,3,32,0,0
9049,9121,1,0,0,0
9050,9307,1,0,0,0
9051,8968,1,0,0,0
9052,8947,1,0,0,0
9053,9007,3,16,0,0
9054,9165,1,0,0,0
9055,8565,1,0,0,0
9056,9209,1,0,0,0
9057,9110,2,4,0,0
9058,7935,1,0,0,0
9059,9115,2,2,0,0
9060,9029,2,6,0,0
9061,9185,1,0,0,0
9062,9159,1,0,0,0
9063,8985,3,34,0,0
9064,8977,1,0,0,0
9065,9059,1,0,0,0
9066,8808,1,0,0,0
9067,9033,2,2,0,0
9068,9078,1,0,0,0
9069,9136,1,0,0,0
9070,9003,3,22,0,0
9071,9470,3,10,0,0
9072,9126,5,364,0,0
9073,9080,1,0,0,0
9074,9171,5,190,0,0
9075,9020,1,0,0,0
9076,9118,1,0,0,0
9077,8995,1,0,0,0
9078,9161,2,2,0,0
9079,9081,1,0,0,0
9080,9148,2,2,0,0
9081,9119,3,10,0,0
9082,9041,3,14,0,0
9083,9131,1,0,0,0
9084,8965,1,0,0,0
9085,9234,1,0,0,0
9086,9095,1,0,0,0
9087,8691,3,22,0,0
9088,9031,2,4,0,0
9089,9097,1,0,0,0
9090,9088,2,2,0,0
9091,9041,1,0,0,0
9092,9244,1,0,0,0
9093,9184,1,0,0,0
9094,9505,5,242,0,0
9095,9132,2,4,0,0
9096,9142,1,0,0,0
9097,9131,3,14,0,0
9098,9090,1,0,0,0
9099,9082,3,8,0,0
9100,9289,3,28,0,0
9101,9490,1,0,0,0
9102,9304,3,16,0,0
9103,9255,1,0,0,0
9104,9120,3,6,0,0
9105,9034,2,6,0,0
9106,8846,1,0,0,0
9107,8747,1,0,0,0
9108,9134,1,0,0,0
9109,8798,2,2,0,0
9110,9275,2,6,0,0
9111,8950,1,0,0,0
9112,9180,1,0,0,0
9113,8999,1,0,0,0
9114,9135,1,0,0,0
9115,9177,3,8,0,0
9116,9104,2,2,0,0
9117,9235,1,0,0,0
9118,9270,2,2,0,0
9119,9189,3,14,0,0
9120,9215,4,50,0,0
9121,9177,2,2,0,0
9122,9105,1,0,0,0
9123,9194,1,0,0,0
9124,9449,1,0,0,0
9125,9053,1,0,0,0
9126,9278,5,366,0,0
9127,9063,1,0,0,0
9128,9317,1,0,0,0
9129,9028,4,101,0,0
9130,8901,3,32,0,0
9131,9173,3,16,0,0
9132,9318,2,6,0,0
9133,9319,1,0,0,0
9134,9185,2,2,0,0
9135,9087,3,20,0,0
9136,9164,2,2,0,0
9137,8995,3,64,0,0
9138,9217,1,0,0,0
9139,9199,1,0,0,0
9140,9297,1,0,0,0
9141,9142,1,0,0,0
9142,9149,2,2,0,0
9143,8880,2,2,0,0
9144,9143,1,0,0,0
9145,9705,1,0,0,0
9146,9166,1,0,0,0
9147,9716,1,0,0,0
9148,9279,2,4,0,0
9149,9099,3,6,0,0
9150,9136,1,0,0,0
9151,9109,1,0,0,0
9152,9070,2,2,0,0
9153,9105,2,4,0,0
9154,9160,1,0,0,0
9155,9007,1,0,0,0
9156,9189,1,0,0,0
9157,9129,1,0,0,0
9158,9153,1,0,0,0
9159,9320,2,4,0,0
9160,9137,2,2,0,0
9161,9217,5,342,0,0
9162,9173,1,0,0,0
9163,8999,3,24,0,0
9164,9377,2,4,0,0
9165,9517,2,2,0,0
9166,9168,2,4,0,0
9167,9253,3,10,0,0
9168,9481,2,6,0,0
9169,9224,5,716,0,0
9170,9178,1,0,0,0
9171,9944,5,192,0,0
9172,9233,1,0,0,0
9173,9195,3,18,0,0
9174,9152,1,0,0,0
9175,9163,1,0,0,0
9176,9067,1,0,0,0
9177,9212,3,12,0,0
9178,9153,2,2,0,0
9179,9236,1,0,0,0
9180,9194,2,2,0,0
9181,9116,1,0,0,0
9182,9228,1,0,0,0
9183,9227,1,0,0,0
9184,9221,2,6,0,0
9185,9276,2,4,0,0
9186,9060,2,4,0,0
9187,9261,1,0,0,0
9188,9314,1,0,0,0
9189,9265,3,16,0,0
9190,9289,1,0,0,0
9191,9333,2,4,0,0
9192,9186,2,2,0,0
9193,8790,4,90,0,0
9194,9283,2,4,0,0
9195,9233,3,20,0,0
9196,9277,1,0,0,0
9197,8594,1,0,0,0
9198,9232,1,0,0,0
9199,9097,3,12,0,0
9200,9191,1,0,0,0
9201,9439,4,28,0,0
9202,9322,1,0,0,0
9203,9498,1,0,0,0
9204,9168,1,0,0,0
9205,9390,1,0,0,0
9206,9129,4,99,0,0
9207,9242,1,0,0,0
9208,9192,1,0,0,0
9209,9100,2,8,0,0
9210,9137,3,60,0,0
9211,9226,1,0,0,0
9212,9387,3,22,0,0
9213,9314,1,0,0,0
9214,9245,1,0,0,0
9215,9443,4,52,0,0
9216,8846,1,0,0,0
9217,9302,5,344,0,0
9218,9242,1,0,0,0
9219,9526,1,0,0,0
9220,9195,1,0,0,0
9221,9199,3,10,0,0
9222,9206,1,0,0,0
9223,9459,1,0,0,0
9224,9462,5,722,0,0
9225,9234,1,0,0,0
9226,9905,2,2,0,0
9227,9221,2,2,0,0
9228,9300,2,2,0,0
9229,9494,1,0,0,0
9230,9180,1,0,0,0
9231,9306,1,0,0,0
9232,9184,2,4,0,0
9233,9241,3,22,0,0
9234,9243,2,2,0,0
9235,9339,2,2,0,0
9236,9432,2,2,0,0
9237,9803,1,0,0,0
9238,8631,7,9978,0,0
9239,9265,1,0,0,0
9240,9160,1,0,0,0
