original_reachid,upstream_reachid,reachbase
11337,11156,5
11337,11159,5
11337,10628,5
11337,10668,5
11337,10669,5
11337,10794,5
11337,10826,5
11337,10827,5
11337,10864,5
11337,10912,5
11337,10996,5
11337,11135,5
11337,11139,5
11337,11186,5
11337,10547,5
11337,10872,5
11337,10987,5
11337,11104,5
11337,11115,5
11337,11146,5
11337,11222,5
11337,11244,5
11337,10419,5
11337,10507,5
11337,10959,5
11337,11069,5
11337,11227,5
11337,11233,5
11337,11250,5
11337,11338,5
11337,10551,5
11337,10954,5
11337,11245,5
11337,11247,5
11337,11314,5
11337,11331,5
11337,11363,5
11337,11374,5
11337,10946,5
11337,11157,5
11337,11255,5
11337,11619,5
11337,10842,5
11337,10956,5
11337,10754,5
11337,10765,5
11337,10939,5
11337,10983,5
11337,10613,5
11337,10788,5
11337,10973,5
11337,11075,5
11337,10591,5
11337,10597,5
11337,10728,5
11337,10792,5
11337,10919,5
11337,11134,5
11337,10337,5
11337,10360,5
11337,10553,5
11337,10566,5
11337,10653,5
11337,10875,5
11337,10879,5
11337,11064,5
11337,10223,5
11337,10267,5
11337,10284,5
11337,10319,5
11337,10394,5
11337,10504,5
11337,10521,5
11337,10651,5
11337,10182,5
11337,10198,5
11337,10204,5
11337,10213,5
11337,10296,5
11337,10318,5
11337,10538,5
11337,10639,5
11337,10124,5
11337,10187,5
11337,10376,5
11337,10527,5
11337,10564,5
11337,10774,5
11337,10286,5
11337,10309,5
11337,10533,5
11337,10642,5
11337,9973,5
11337,10203,5
11337,10285,5
11337,10302,5
11337,10502,5
11337,10717,5
11337,10137,5
11337,10189,5
11337,10226,5
11337,10232,5
11337,10341,5
11337,10648,5
11337,9924,5
11337,9982,5
11337,10076,5
11337,10157,5
11337,10168,5
11337,10171,5
11337,10214,5
11337,10231,5
11337,10314,5
11337,10344,5
11337,10590,5
11337,10831,5
11337,9692,5
11337,9746,5
11337,9795,5
11337,9946,5
11337,9949,5
11337,10054,5
11337,10079,5
11337,10135,5
11337,10147,5
11337,10156,5
11337,10208,5
11337,10216,5
11337,10537,5
11337,10582,5
11337,10757,5
11337,10950,5
11337,9601,5
11337,9681,5
11337,9903,5
11337,9906,5
11337,10047,5
11337,10072,5
11337,10080,5
11337,10096,5
11337,10193,5
11337,10398,5
11337,10540,5
11337,10621,5
11337,10733,5
11337,10750,5
11337,9357,5
11337,9410,5
11337,9665,5
11337,9689,5
11337,9839,5
11337,9861,5
11337,9976,5
11337,9993,5
11337,10019,5
11337,10049,5
11337,10064,5
11337,10066,5
11337,10151,5
11337,10346,5
11337,10557,5
11337,10600,5
11337,10721,5
11337,10724,5
11337,9315,5
11337,9389,5
11337,9390,5
11337,9579,5
11337,9704,5
11337,9814,5
11337,9842,5
11337,9862,5
11337,9937,5
11337,9955,5
11337,9987,5
11337,9991,5
11337,10038,5
11337,10061,5
11337,10068,5
11337,10166,5
11337,9205,5
11337,9265,5
11337,9539,5
11337,9571,5
11337,9629,5
11337,9768,5
11337,9790,5
11337,9794,5
11337,9834,5
11337,9964,5
11337,9189,5
11337,9239,5
11337,9244,5
11337,9254,5
11337,9443,5
11337,9489,5
11337,9551,5
11337,9622,5
11337,9766,5
11337,9779,5
11337,9911,5
11337,9958,5
11337,9092,5
11337,9119,5
11337,9156,5
11337,9215,5
11337,9256,5
11337,9356,5
11337,9758,5
11337,9788,5
11337,9876,5
11337,9900,5
11337,9914,5
11337,9962,5
11337,8804,5
11337,9081,5
11337,9120,5
11337,9262,5
11337,9730,5
11337,9760,5
11337,9828,5
11337,9849,5
11337,9852,5
11337,9910,5
11337,8746,5
11337,8799,5
11337,8958,5
11337,8988,5
11337,9079,5
11337,9104,5
11337,9509,5
11337,9537,5
11337,9702,5
11337,9742,5
11337,9761,5
11337,9786,5
11337,9837,5
11337,9907,5
11337,8757,5
11337,8848,5
11337,8858,5
11337,8926,5
11337,8968,5
11337,9116,5
11337,9493,5
11337,9524,5
11337,9664,5
11337,9754,5
11337,9755,5
11337,9780,5
11337,9908,5
11337,10002,5
11337,8664,5
11337,8725,5
11337,8759,5
11337,8760,5
11337,8839,5
11337,8915,5
11337,8936,5
11337,9042,5
11337,9051,5
11337,9181,5
11337,9306,5
11337,9466,5
11337,9705,5
11337,9769,5
11337,9922,5
11337,9996,5
11337,8499,5
11337,8538,5
11337,8930,5
11337,9005,5
11337,9145,5
11337,9231,5
11337,9284,5
11337,9635,5
11337,9765,5
11337,9863,5
11337,8420,5
11337,8445,5
11337,8468,5
11337,8489,5
11337,9498,5
11337,9653,5
11337,9728,5
11337,9883,5
11337,7978,5
11337,8340,5
11337,8361,5
11337,8404,5
11337,9203,5
11337,9476,5
11337,9582,5
11337,9669,5
11337,7819,5
11337,7905,5
11337,7937,5
11337,8202,5
11337,9326,5
11337,9578,5
11337,9707,5
11337,9757,5
11337,7469,5
11337,7709,5
11337,7797,5
11337,7920,5
11337,8036,5
11337,8109,5
11337,9549,5
11337,9648,5
11337,9698,5
11337,9785,5
11337,9798,5
11337,9856,5
11337,7706,5
11337,7912,5
11337,7945,5
11337,8014,5
11337,9518,5
11337,9558,5
11337,9626,5
11337,9650,5
11337,9787,5
11337,9807,5
11337,9848,5
11337,9975,5
11337,7886,5
11337,7909,5
11337,7970,5
11337,8018,5
11337,9302,5
11337,9479,5
11337,9483,5
11337,9533,5
11337,9586,5
11337,9706,5
11337,9793,5
11337,9796,5
11337,9835,5
11337,9895,5
11337,9981,5
11337,10108,5
11337,7737,5
11337,7838,5
11337,7953,5
11337,8078,5
11337,9217,5
11337,9300,5
11337,9572,5
11337,9597,5
11337,9663,5
11337,9857,5
11337,10008,5
11337,10247,5
11337,7564,5
11337,7692,5
11337,8046,5
11337,8590,5
11337,9138,5
11337,9161,5
11337,9228,5
11337,9415,5
11337,10202,5
11337,10345,5
11337,8016,5
11337,8104,5
11337,9031,5
11337,9078,5
11337,9182,5
11337,9372,5
11337,9382,5
11337,9504,5
11337,10136,5
11337,10249,5
11337,10377,5
11337,10393,5
11337,9013,5
11337,9016,5
11337,9068,5
11337,9088,5
11337,9341,5
11337,9628,5
11337,9925,5
11337,10162,5
11337,10163,5
11337,10256,5
11337,10380,5
11337,10391,5
11337,10429,5
11337,10451,5
11337,8754,5
11337,8996,5
11337,9026,5
11337,9090,5
11337,9316,5
11337,9342,5
11337,9920,5
11337,10059,5
11337,10350,5
11337,10378,5
11337,10465,5
11337,10643,5
11337,8853,5
11337,8940,5
11337,8983,5
11337,9098,5
11337,9299,5
11337,9322,5
11337,9756,5
11337,10075,5
11337,10355,5
11337,10362,5
11337,10449,5
11337,10604,5
11337,8850,5
11337,8905,5
11337,9202,5
11337,9515,5
11337,10401,5
11337,10467,5
11337,10594,5
11337,10652,5
11337,8785,5
11337,8870,5
11337,9355,5
11337,9521,5
11337,10427,5
11337,10803,5
11337,8614,5
11337,8748,5
11337,8780,5
11337,8881,5
11337,9544,5
11337,9662,5
11337,10770,5
11337,10798,5
11337,8672,5
11337,8847,5
11337,9695,5
11337,9714,5
11337,10623,5
11337,10730,5
11337,8550,5
11337,8677,5
11337,9686,5
11337,9816,5
11337,10577,5
11337,10607,5
11337,8598,5
11337,8740,5
11337,10561,5
11337,10589,5
11337,8558,5
11337,8601,5
11337,8739,5
11337,8789,5
11337,10434,5
11337,10486,5
11337,10554,5
11337,10611,5
11337,8528,5
11337,8533,5
11337,8586,5
11337,8626,5
11337,8713,5
11337,8867,5
11337,8946,5
11337,8951,5
11337,10167,5
11337,10472,5
11337,10659,5
11337,10723,5
11337,8506,5
11337,8576,5
11337,10010,5
11337,10134,5
11337,10620,5
11337,10738,5
11337,8448,5
11337,8451,5
11337,10070,5
11337,10148,5
11337,10544,5
11337,10605,5
11337,8024,5
11337,8378,5
11337,7708,5
11337,7781,5
11337,8379,5
11337,8412,5
11337,7533,5
11337,7627,5
11337,7678,5
11337,7718,5
11337,8399,5
11337,8414,5
11337,8704,5
11337,8767,5
11337,7400,5
11337,7407,5
11337,7544,5
11337,7631,5
11337,7646,5
11337,7774,5
11337,8425,5
11337,8504,5
11337,8625,5
11337,9012,5
11337,7288,5
11337,7479,5
11337,7554,5
11337,7591,5
11337,7612,5
11337,7626,5
11337,7850,5
11337,7955,5
11337,8545,5
11337,8687,5
11337,7182,5
11337,7230,5
11337,7322,5
11337,7475,5
11337,7482,5
11337,7630,5
11337,7643,5
11337,7958,5
11337,8086,5
11337,8259,5
11337,8690,5
11337,8965,5
11337,7126,5
11337,7131,5
11337,7226,5
11337,7242,5
11337,7262,5
11337,7297,5
11337,7452,5
11337,7596,5
11337,7632,5
11337,7676,5
11337,8362,5
11337,8372,5
11337,9011,5
11337,9084,5
11337,6932,5
11337,7031,5
11337,7100,5
11337,7138,5
11337,7159,5
11337,7317,5
11337,7408,5
11337,7480,5
11337,7618,5
11337,7636,5
11337,7711,5
11337,7808,5
11337,6816,5
11337,7095,5
11337,7157,5
11337,7175,5
11337,7448,5
11337,7601,5
11337,7639,5
11337,7784,5
11337,8072,5
11337,8685,5
11337,6669,5
11337,6951,5
11337,7052,5
11337,7284,5
11337,7647,5
11337,8066,5
11337,8191,5
11337,8213,5
11337,8836,5
11337,9266,5
11337,6277,5
11337,6598,5
11337,6637,5
11337,6705,5
11337,6755,5
11337,7117,5
11337,7637,5
11337,7765,5
11337,8058,5
11337,8204,5
11337,8478,5
11337,8665,5
11337,9267,5
11337,9699,5
11337,6411,5
11337,6515,5
11337,6579,5
11337,6592,5
11337,6605,5
11337,6632,5
11337,6701,5
11337,6763,5
11337,7498,5
11337,7804,5
11337,8232,5
11337,8594,5
11337,8691,5
11337,8929,5
11337,9806,5
11337,9841,5
11337,6455,5
11337,6460,5
11337,6487,5
11337,6591,5
11337,6717,5
11337,6743,5
11337,6839,5
11337,6919,5
11337,7365,5
11337,7500,5
11337,7751,5
11337,7916,5
11337,8462,5
11337,8632,5
11337,8959,5
11337,9087,5
11337,9197,5
11337,9310,5
11337,9896,5
11337,9899,5
11337,6552,5
11337,6599,5
11337,6795,5
11337,6916,5
11337,7028,5
11337,7071,5
11337,7755,5
11337,7983,5
11337,8097,5
11337,8125,5
11337,8668,5
11337,8777,5
11337,8995,5
11337,9001,5
11337,9135,5
11337,9249,5
11337,9378,5
11337,9463,5
11337,6058,5
11337,6497,5
11337,6710,5
11337,6943,5
11337,7669,5
11337,8192,5
11337,9077,5
11337,9114,5
11337,9137,5
11337,9312,5
11337,9346,5
11337,9461,5
11337,9486,5
11337,9546,5
11337,5955,5
11337,6159,5
11337,6168,5
11337,6511,5
11337,6715,5
11337,7108,5
11337,7588,5
11337,7704,5
11337,9160,5
11337,9210,5
11337,9449,5
11337,9994,5
11337,5958,5
11337,6164,5
11337,6968,5
11337,7239,5
11337,9124,5
11337,9154,5
11337,9240,5
11337,9369,5
11337,9374,5
11337,9380,5
11337,9978,5
11337,10111,5
11337,5904,5
11337,6035,5
11337,6908,5
11337,6936,5
11337,8912,5
11337,9323,5
11337,9428,5
11337,9457,5
11337,10113,5
11337,10143,5
11337,5770,5
11337,5866,5
11337,6796,5
11337,6837,5
11337,9245,5
11337,9492,5
11337,9513,5
11337,9543,5
11337,9576,5
11337,9833,5
11337,10206,5
11337,10243,5
11337,5497,5
11337,5723,5
11337,6445,5
11337,6899,5
11337,8882,5
11337,9214,5
11337,9502,5
11337,9594,5
11337,9621,5
11337,9646,5
11337,9875,5
11337,9933,5
11337,6156,5
11337,6957,5
11337,9670,5
11337,9676,5
11337,6842,5
11337,6971,5
11337,9797,5
11337,9829,5
11337,6819,5
11337,7133,5
11337,9901,5
11337,9928,5
11337,6661,5
11337,6878,5
11337,7274,5
11337,7289,5
11337,9825,5
11337,9997,5
11337,10035,5
11337,10041,5
11337,6499,5
11337,6517,5
11337,9890,5
11337,10017,5
11337,10018,5
11337,10040,5
11337,5939,5
11337,6524,5
11337,10056,5
11337,10062,5
11337,10084,5
11337,10606,5
11337,6325,5
11337,6518,5
11337,10092,5
11337,10097,5
11337,10109,5
11337,10383,5
11337,10806,5
11337,10896,5
11337,6059,5
11337,6630,5
11337,10129,5
11337,10212,5
11337,10484,5
11337,10572,5
11337,10140,5
11337,10161,5
11337,10517,5
11337,10574,5
11337,10647,5
11337,10701,5
11337,10404,5
11337,10503,5
11337,10856,5
11337,10924,5
11337,10913,5
11337,10960,5
11337,10992,5
11337,11203,5
11337,11263,5
11337,11301,5
11337,11399,5
11337,11921,5
11337,11354,5
11337,11471,5
12171,12171,5
12171,12105,5
12171,12201,5
12171,11994,5
12171,12109,5
12171,11846,5
12171,12036,5
12171,11819,5
12171,11824,5
12171,12059,5
12171,12127,5
12171,11757,5
12171,11806,5
12171,12022,5
12171,12130,5
12171,11142,5
12171,11465,5
12171,11759,5
12171,11802,5
12171,11902,5
12171,12096,5
12171,10969,5
12171,10975,5
12171,11187,5
12171,11295,5
12171,11345,5
12171,11673,5
12171,11743,5
12171,11817,5
12171,10421,5
12171,10660,5
12171,10748,5
12171,10942,5
12171,11036,5
12171,11068,5
12171,11181,5
12171,11196,5
12171,11204,5
12171,11219,5
12171,11242,5
12171,11614,5
12171,11695,5
12171,11791,5
12171,9739,5
12171,9929,5
12171,10192,5
12171,10563,5
12171,10718,5
12171,10772,5
12171,10945,5
12171,11018,5
12171,11099,5
12171,11123,5
12171,11140,5
12171,11163,5
12171,11698,5
12171,11730,5
12171,9526,5
12171,9912,5
12171,10603,5
12171,10698,5
12171,10706,5
12171,10743,5
12171,10837,5
12171,10979,5
12171,11049,5
12171,11106,5
12171,11497,5
12171,11671,5
12171,11679,5
12171,11732,5
12171,9219,5
12171,9430,5
12171,9723,5
12171,9743,5
12171,10118,5
12171,10219,5
12171,10608,5
12171,10681,5
12171,10693,5
12171,10712,5
12171,11030,5
12171,11096,5
12171,11457,5
12171,11511,5
12171,11586,5
12171,11606,5
12171,11669,5
12171,11715,5
12171,9447,5
12171,9577,5
12171,9693,5
12171,10071,5
12171,10414,5
12171,10500,5
12171,10570,5
12171,10633,5
12171,10699,5
12171,10722,5
12171,10885,5
12171,11011,5
12171,11285,5
12171,11366,5
12171,11446,5
12171,11463,5
12171,11573,5
12171,11628,5
12171,9258,5
12171,9359,5
12171,9588,5
12171,9612,5
12171,10205,5
12171,10338,5
12171,10462,5
12171,10498,5
12171,10662,5
12171,10689,5
12171,10815,5
12171,10819,5
12171,10869,5
12171,11248,5
12171,11304,5
12171,11335,5
12171,11556,5
12171,11638,5
12171,9490,5
12171,9559,5
12171,10159,5
12171,10164,5
12171,10349,5
12171,10459,5
12171,10495,5
12171,10499,5
12171,10558,5
12171,10626,5
12171,10807,5
12171,10829,5
12171,11009,5
12171,11125,5
12171,11260,5
12171,11281,5
12171,9101,5
12171,9319,5
12171,10301,5
12171,10410,5
12171,10416,5
12171,10450,5
12171,10569,5
12171,10638,5
12171,10737,5
12171,10762,5
12171,10808,5
12171,10822,5
12171,11197,5
12171,11261,5
12171,9133,5
12171,9288,5
12171,10297,5
12171,10339,5
12171,10348,5
12171,10358,5
12171,10440,5
12171,10532,5
12171,10763,5
12171,10834,5
12171,10246,5
12171,10268,5
12171,10522,5
12171,10546,5
12171,10033,5
12171,10106,5
12171,10152,5
12171,10273,5
12171,10441,5
12171,10556,5
12171,9877,5
12171,9967,5
12171,10024,5
12171,10046,5
12171,10374,5
12171,10461,5
12171,9516,5
12171,9618,5
12171,9718,5
12171,9740,5
12171,9891,5
12171,10006,5
12171,10057,5
12171,10371,5
12171,10455,5
12171,10541,5
12171,9482,5
12171,9581,5
12171,9916,5
12171,9961,5
12171,10027,5
12171,10077,5
12171,10526,5
12171,10602,5
12171,9440,5
12171,9464,5
12171,9566,5
12171,9595,5
12171,9690,5
12171,9864,5
12171,9921,5
12171,10063,5
12171,10085,5
12171,10087,5
12171,10473,5
12171,10497,5
12171,10708,5
12171,10732,5
12171,9298,5
12171,9376,5
12171,9541,5
12171,9553,5
12171,9555,5
12171,9682,5
12171,9784,5
12171,9815,5
12171,9894,5
12171,9932,5
12171,10073,5
12171,10081,5
12171,10091,5
12171,10280,5
12171,10729,5
12171,10775,5
12171,9278,5
12171,9282,5
12171,9305,5
12171,9307,5
12171,9364,5
12171,9590,5
12171,9781,5
12171,9813,5
12171,9882,5
12171,10016,5
12171,10275,5
12171,10390,5
12171,8724,5
12171,9050,5
12171,9126,5
12171,9289,5
12171,9716,5
12171,9783,5
12171,9804,5
12171,9805,5
12171,8111,5
12171,8535,5
12171,8666,5
12171,9072,5
12171,9100,5
12171,9147,5
12171,9190,5
12171,9710,5
12171,9824,5
12171,9971,5
12171,7834,5
12171,8067,5
12171,8833,5
12171,9004,5
12171,9039,5
12171,9209,5
12171,7619,5
12171,7802,5
12171,8737,5
12171,8803,5
12171,8966,5
12171,9018,5
12171,9056,5
12171,9283,5
12171,7653,5
12171,7872,5
12171,8543,5
12171,8678,5
12171,8818,5
12171,8924,5
12171,9194,5
12171,9437,5
12171,8473,5
12171,8494,5
12171,8786,5
12171,8830,5
12171,8877,5
12171,9024,5
12171,9123,5
12171,9180,5
12171,7898,5
12171,8110,5
12171,8343,5
12171,8481,5
12171,8787,5
12171,8835,5
12171,9112,5
12171,9230,5
12171,7988,5
12171,7989,5
12171,8256,5
12171,8374,5
12171,8387,5
12171,8572,5
12171,8720,5
12171,8998,5
12171,7803,5
12171,7858,5
12171,7938,5
12171,7941,5
12171,7986,5
12171,8169,5
12171,8298,5
12171,8311,5
12171,8368,5
12171,8497,5
12171,8682,5
12171,8698,5
12171,7681,5
12171,7772,5
12171,7790,5
12171,8176,5
12171,8306,5
12171,8390,5
12171,8452,5
12171,8470,5
12171,7344,5
12171,7382,5
12171,7560,5
12171,7673,5
12171,8015,5
12171,8059,5
12171,8209,5
12171,8300,5
12171,8360,5
12171,8618,5
12171,7012,5
12171,7087,5
12171,7146,5
12171,7273,5
12171,7352,5
12171,7395,5
12171,7396,5
12171,7668,5
12171,7738,5
12171,7791,5
12171,7826,5
12171,8178,5
12171,8609,5
12171,8903,5
12171,6428,5
12171,6566,5
12171,6887,5
12171,6905,5
12171,6989,5
12171,7062,5
12171,7069,5
12171,7143,5
12171,7215,5
12171,7362,5
12171,7459,5
12171,7478,5
12171,7527,5
12171,7561,5
12171,7691,5
12171,7839,5
12171,8597,5
12171,8627,5
12171,6408,5
12171,6645,5
12171,6685,5
12171,6933,5
12171,6983,5
12171,7124,5
12171,7198,5
12171,7351,5
12171,7370,5
12171,7410,5
12171,7444,5
12171,7481,5
12171,7495,5
12171,7558,5
12171,7563,5
12171,7568,5
12171,6060,5
12171,6239,5
12171,6484,5
12171,6512,5
12171,6619,5
12171,6639,5
12171,6831,5
12171,6856,5
12171,6881,5
12171,6884,5
12171,6973,5
12171,7120,5
12171,7165,5
12171,7225,5
12171,7467,5
12171,7528,5
12171,7595,5
12171,7600,5
12171,7768,5
12171,7906,5
12171,5731,5
12171,5922,5
12171,6174,5
12171,6403,5
12171,6675,5
12171,6716,5
12171,6744,5
12171,6841,5
12171,6981,5
12171,7041,5
12171,7238,5
12171,7404,5
12171,7492,5
12171,7543,5
12171,7807,5
12171,8071,5
12171,5740,5
12171,6014,5
12171,6462,5
12171,6489,5
12171,6549,5
12171,6657,5
12171,6694,5
12171,6750,5
12171,6847,5
12171,6910,5
12171,7148,5
12171,7443,5
12171,5518,5
12171,5767,5
12171,6044,5
12171,6057,5
12171,6269,5
12171,6275,5
12171,6392,5
12171,6441,5
12171,6527,5
12171,6668,5
12171,6706,5
12171,6956,5
12171,6963,5
12171,7088,5
12171,7340,5
12171,7587,5
12171,5131,5
12171,5435,5
12171,5694,5
12171,5880,5
12171,5999,5
12171,6064,5
12171,6155,5
12171,6265,5
12171,6297,5
12171,6538,5
12171,7625,5
12171,7679,5
12171,5012,5
12171,5098,5
12171,5552,5
12171,5620,5
12171,5788,5
12171,5838,5
12171,5926,5
12171,5942,5
12171,5972,5
12171,6055,5
12171,6125,5
12171,6149,5
12171,6208,5
12171,6292,5
12171,6389,5
12171,6410,5
12171,7605,5
12171,7654,5
12171,4920,5
12171,4994,5
12171,5026,5
12171,5031,5
12171,5219,5
12171,5446,5
12171,5631,5
12171,5778,5
12171,5821,5
12171,5956,5
12171,6046,5
12171,6165,5
12171,7686,5
12171,7795,5
12171,4899,5
12171,4951,5
12171,4991,5
12171,5108,5
12171,5228,5
12171,5480,5
12171,5803,5
12171,5834,5
12171,6181,5
12171,6290,5
12171,7655,5
12171,7746,5
12171,7800,5
12171,7862,5
12171,4654,5
12171,4925,5
12171,5003,5
12171,5033,5
12171,5115,5
12171,5225,5
12171,5428,5
12171,5630,5
12171,5800,5
12171,5943,5
12171,6193,5
12171,6273,5
12171,6522,5
12171,6543,5
12171,7603,5
12171,7806,5
12171,7877,5
12171,7918,5
12171,4636,5
12171,4646,5
12171,4752,5
12171,4789,5
12171,4810,5
12171,4826,5
12171,4997,5
12171,5119,5
12171,5331,5
12171,5381,5
12171,5465,5
12171,5608,5
12171,5702,5
12171,5741,5
12171,6173,5
12171,6435,5
12171,6686,5
12171,6802,5
12171,7763,5
12171,7864,5
12171,8010,5
12171,8077,5
12171,4134,5
12171,4431,5
12171,4694,5
12171,4718,5
12171,4754,5
12171,4763,5
12171,4788,5
12171,4792,5
12171,4821,5
12171,5047,5
12171,5129,5
12171,5545,5
12171,7852,5
12171,8080,5
12171,8201,5
12171,8302,5
12171,3906,5
12171,3961,5
12171,4027,5
12171,4457,5
12171,4768,5
12171,4900,5
12171,5279,5
12171,5504,5
12171,7771,5
12171,7885,5
12171,8285,5
12171,8331,5
12171,3768,5
12171,3817,5
12171,4627,5
12171,4691,5
12171,4778,5
12171,4963,5
12171,5503,5
12171,5669,5
12171,8319,5
12171,8532,5
12171,3659,5
12171,3733,5
12171,4942,5
12171,5185,5
12171,8234,5
12171,8403,5
12171,8826,5
12171,8947,5
12171,3445,5
12171,3624,5
12171,4618,5
12171,4858,5
12171,4988,5
12171,5051,5
12171,8396,5
12171,8552,5
12171,8821,5
12171,9052,5
12171,3347,5
12171,3362,5
12171,4479,5
12171,4612,5
12171,4912,5
12171,5069,5
12171,3212,5
12171,3264,5
12171,3992,5
12171,4334,5
12171,4781,5
12171,4849,5
12171,2890,5
12171,3100,5
12171,3180,5
12171,3271,5
12171,3735,5
12171,3811,5
12171,4661,5
12171,4737,5
12171,3031,5
12171,3087,5
12171,3235,5
12171,3374,5
12171,4259,5
12171,4560,5
12171,2683,5
12171,2803,5
12171,4157,5
12171,4170,5
12171,4234,5
12171,4467,5
12171,2347,5
12171,2533,5
12171,3970,5
12171,4029,5
12171,4053,5
12171,4062,5
12171,2345,5
12171,2536,5
12171,3476,5
12171,3775,5
12171,3915,5
12171,3993,5
12171,2063,5
12171,2342,5
12171,3704,5
12171,3913,5
12171,1838,5
12171,1977,5
12171,3528,5
12171,3602,5
12171,3298,5
12171,3502,5
12171,2892,5
12171,3247,5
12843,12843,5
12843,12779,5
12843,12848,5
12843,12806,5
12843,12876,5
12843,12810,5
12843,12917,5
12843,12683,5
12843,12789,5
12843,12869,5
12843,12924,5
12843,12943,5
12843,13044,5
12843,12702,5
12843,12842,5
12843,12999,5
12843,13232,5
12843,12551,5
12843,12821,5
12843,12867,5
12843,13024,5
12843,12577,5
12843,12730,5
12843,12756,5
12843,12871,5
12843,13020,5
12843,13035,5
12843,12715,5
12843,12741,5
12843,13050,5
12843,13117,5
12843,13004,5
12843,13179,5
12843,13171,5
12843,13197,5
12843,13017,5
12843,13029,5
12843,13112,5
12843,13250,5
12843,12988,5
12843,13011,5
12843,13288,5
12843,13328,5
12843,12916,5
12843,12984,5
12843,13213,5
12843,13346,5
12843,13120,5
12843,13203,5
12843,13304,5
12843,13434,5
12843,13070,5
12843,13131,5
12843,13235,5
12843,13302,5
12843,13457,5
12843,13654,5
12843,13055,5
12843,13089,5
12843,13176,5
12843,13272,5
12843,13461,5
12843,13600,5
12843,12973,5
12843,13064,5
12843,13155,5
12843,13157,5
12843,13313,5
12843,13564,5
12843,12964,5
12843,12966,5
12843,13118,5
12843,13205,5
12843,13415,5
12843,13577,5
12843,12854,5
12843,12950,5
12843,12965,5
12843,12985,5
12843,13078,5
12843,13098,5
12843,13306,5
12843,13374,5
12843,13583,5
12843,13628,5
12843,12853,5
12843,12967,5
12843,13039,5
12843,13063,5
12843,13270,5
12843,13284,5
12843,13490,5
12843,13671,5
12843,13680,5
12843,13733,5
12843,12761,5
12843,12851,5
12843,12909,5
12843,13101,5
12843,13658,5
12843,13667,5
12843,13702,5
12843,13716,5
12843,12625,5
12843,12744,5
12843,12753,5
12843,12863,5
12843,12877,5
12843,12926,5
12843,13084,5
12843,13167,5
12843,13593,5
12843,13657,5
12843,13695,5
12843,13719,5
12843,13722,5
12843,13743,5
12843,12391,5
12843,12578,5
12843,12695,5
12843,12732,5
12843,12822,5
12843,12824,5
12843,12883,5
12843,12894,5
12843,13056,5
12843,13100,5
12843,13752,5
12843,13755,5
12843,12405,5
12843,12413,5
12843,12564,5
12843,12671,5
12843,12817,5
12843,12929,5
12843,13135,5
12843,13150,5
12843,13609,5
12843,13756,5
12843,13769,5
12843,13775,5
12843,12571,5
12843,12619,5
12843,13111,5
12843,13165,5
12843,13805,5
12843,13811,5
12843,13822,5
12843,13830,5
12843,12515,5
12843,12592,5
12843,13093,5
12843,13141,5
12843,13166,5
12843,13347,5
12843,13729,5
12843,13829,5
12843,12446,5
12843,12465,5
12843,12594,5
12843,12708,5
12843,13062,5
12843,13193,5
12843,13378,5
12843,13417,5
12843,13787,5
12843,13835,5
12843,12521,5
12843,12641,5
12843,12714,5
12843,12738,5
12843,13211,5
12843,13274,5
12843,13707,5
12843,13802,5
12843,13845,5
12843,13876,5
12843,12477,5
12843,12601,5
12843,12742,5
12843,12759,5
12843,13679,5
12843,13698,5
12843,13837,5
12843,13900,5
12843,12676,5
12843,12743,5
12843,13608,5
12843,13633,5
12843,13921,5
12843,13928,5
12843,13519,5
12843,13585,5
12843,13932,5
12843,13943,5
12843,13470,5
12843,13504,5
12843,13944,5
12843,14020,5
12843,13448,5
12843,13481,5
12843,13464,5
12843,13508,5
12843,13458,5
12843,13512,5
12770,12770,5
12770,12680,5
12770,12748,5
12770,12605,5
12770,12678,5
12770,12550,5
12770,12620,5
12770,12462,5
12770,12612,5
12770,12395,5
12770,12559,5
12770,12335,5
12770,12385,5
12770,12110,5
12770,12301,5
12770,11996,5
12770,12071,5
12770,12216,5
12770,12294,5
12770,12148,5
12770,12264,5
12770,11992,5
12770,12085,5
12770,12073,5
12770,12112,5
12770,11906,5
12770,11936,5
12770,11909,5
12770,11937,5
12770,11749,5
12770,11872,5
12770,11877,5
12770,11943,5
12770,11640,5
12770,11719,5
12770,11964,5
12770,12046,5
12770,11547,5
12770,11632,5
12770,12056,5
12770,12076,5
12770,11527,5
12770,11593,5
12770,12068,5
12770,12210,5
12770,11347,5
12770,11523,5
12770,12186,5
12770,12213,5
12770,11252,5
12770,11272,5
12770,11500,5
12770,11548,5
12770,12028,5
12770,12061,5
12770,12142,5
12770,12229,5
12770,10916,5
12770,11113,5
12770,11459,5
12770,11509,5
12770,11538,5
12770,11575,5
12770,11875,5
12770,12034,5
12770,12091,5
12770,12092,5
12770,12249,5
12770,12325,5
12770,10840,5
12770,10893,5
12770,11051,5
12770,11175,5
12770,11464,5
12770,11517,5
12770,11721,5
12770,11778,5
12770,12089,5
12770,12228,5
12770,12236,5
12770,12379,5
12770,11004,5
12770,11005,5
12770,11221,5
12770,11506,5
12770,11958,5
12770,12103,5
12770,12254,5
12770,12472,5
12770,10962,5
12770,10998,5
12770,11483,5
12770,11589,5
12770,11891,5
12770,11901,5
12770,12001,5
12770,12088,5
12770,12155,5
12770,12291,5
12770,10501,5
12770,10755,5
12770,10797,5
12770,11000,5
