reachid,length_m,Shape_Leng,geom_len
3472,2539.755200192419,2539.75520019,2539.755200192419
3473,5369.359624273519,5369.35962427,5369.359624273519
3474,807.4611594818412,807.461159482,807.4611594818412
3475,2841.9432605687516,2841.94326057,2841.9432605687516
3476,6380.8988387581985,6380.89883876,6380.8988387581985
3477,314.3350090390794,314.335009039,314.3350090390794
3478,1264.7464984504802,1264.74649845,1264.7464984504802
3479,2789.7433339448003,2789.74333394,2789.7433339448003
3480,2048.532196285521,2048.53219629,2048.532196285521
3481,1597.439614482487,1597.43961448,1597.439614482487
3482,2513.7404220917556,2513.74042209,2513.7404220917556
3483,85.76490295753082,85.7649029575,85.76490295753082
3484,6823.740109302595,6823.7401093,6823.740109302595
3485,1926.3847518669124,1926.38475187,1926.3847518669124
3486,105.81616185319423,105.816161853,105.81616185319423
3487,2182.5462946545845,2182.54629465,2182.5462946545845
3488,381.0483591748122,381.048359175,381.0483591748122
3489,548.5075110183567,548.507511018,548.5075110183567
3490,8867.104353206116,8867.10435321,8867.104353206116
3491,799.9734173715514,799.973417372,799.9734173715514
3492,11081.217048084096,11081.2170481,11081.217048084096
3493,176.93926788172487,176.939267882,176.93926788172487
3494,323.4453721592845,323.445372159,323.4453721592845
3495,2211.740861042414,2211.74086104,2211.740861042414
3496,474.3989071042637,474.398907104,474.3989071042637
3497,1058.0951024257552,1058.09510243,1058.0951024257552
3498,169.44590477308344,169.445904773,169.44590477308344
3499,1566.2538741123333,1566.25387411,1566.2538741123333
3500,374.15069530024243,374.1506953,374.15069530024243
3501,5129.473036398853,5129.4730364,5129.473036398853
3502,977.2771083837177,977.277108384,977.2771083837177
3503,4668.729693007053,4668.72969301,4668.729693007053
3504,5128.096192605385,5128.09619261,5128.096192605385
3505,1866.3131808846413,1866.31318088,1866.3131808846413
3506,2762.159675472786,2762.15967547,2762.159675472786
3507,226.50470277605888,226.504702776,226.50470277605888
3508,514.3378845492509,514.337884549,514.3378845492509
3509,825.5307133106592,825.530713311,825.5307133106592
3510,182.0113289879311,182.011328988,182.0113289879311
3511,225.70710292803352,225.707102928,225.70710292803352
3512,641.8872112873922,641.887211287,641.8872112873922
3513,993.209353932119,993.209353932,993.209353932119
3514,801.6721974691872,801.672197469,801.6721974691872
3515,1501.4488124922448,1501.44881249,1501.4488124922448
3516,1851.6403701471809,1851.64037015,1851.6403701471809
3517,281.428177518164,281.428177518,281.428177518164
3518,6342.327938840831,6342.32793884,6342.327938840831
3519,3954.6824688716606,3954.68246887,3954.6824688716606
3520,2667.500330456662,2667.50033046,2667.500330456662
3521,930.7862703360902,930.786270336,930.7862703360902
3522,1683.760101172296,1683.76010117,1683.760101172296
3523,690.119199869282,690.119199869,690.119199869282
3524,5241.014151686288,5241.01415169,5241.014151686288
3525,2895.2524151458447,2895.25241515,2895.2524151458447
3526,2762.623841643112,2762.62384164,2762.623841643112
3527,1129.3558249568944,1129.35582496,1129.3558249568944
3528,4627.3697012213115,4627.36970122,4627.3697012213115
3529,43.41208255141928,43.4120825514,43.41208255141928
3530,3072.227100369766,3072.22710037,3072.227100369766
3531,868.6791597347541,868.679159735,868.6791597347541
3532,154.95425233304965,154.954252333,154.95425233304965
3533,1119.5486972900198,1119.54869729,1119.5486972900198
3534,1255.537569842078,1255.53756984,1255.537569842078
3535,1310.3030347706851,1310.30303477,1310.3030347706851
3536,933.2349531148554,933.234953115,933.2349531148554
3537,3771.6575600132223,3771.65756001,3771.6575600132223
3538,805.4876800128776,805.487680013,805.4876800128776
3539,9452.988240697976,9452.9882407,9452.988240697976
3540,189.01759909891612,189.017599099,189.01759909891612
3541,1141.9841246338115,1141.98412463,1141.9841246338115
3542,902.4395174924714,902.439517492,902.4395174924714
3543,6353.393064556576,6353.39306456,6353.393064556576
3544,767.326354024209,767.326354024,767.326354024209
3545,2277.07262053901,2277.07262054,2277.07262053901
3546,14470.66689001732,14470.66689,14470.66689001732
3547,1519.2638036361436,1519.26380364,1519.2638036361436
3548,5040.348687029713,5040.34868703,5040.348687029713
3549,1782.5411525948973,1782.54115259,1782.5411525948973
3550,2800.124590881851,2800.12459088,2800.124590881851
3551,684.2328941610753,684.232894161,684.2328941610753
3552,686.9092929650172,686.909292965,686.9092929650172
3553,1460.8033870277277,1460.80338703,1460.8033870277277
3554,1238.692526801023,1238.6925268,1238.692526801023
3555,2862.523282467589,2862.52328247,2862.523282467589
3556,459.7266939257524,459.726693926,459.7266939257524
3557,6145.025752075253,6145.02575208,6145.025752075253
3558,2407.9954760346527,2407.99547603,2407.9954760346527
3559,289.77469104513017,289.774691045,289.77469104513017
3560,1734.2606590324672,1734.26065903,1734.2606590324672
3561,677.0434380187181,677.043438019,677.0434380187181
3562,113.0684259839632,113.068425984,113.0684259839632
3563,1394.5170949197877,1394.51709492,1394.5170949197877
3564,1166.6417699615179,1166.64176996,1166.6417699615179
3565,5547.857770179003,5547.85777018,5547.857770179003
3566,1927.1980352469116,1927.19803525,1927.1980352469116
3567,1107.7574472943156,1107.75744729,1107.7574472943156
3568,810.9494490850689,810.949449085,810.9494490850689
3569,588.7256835368717,588.725683537,588.7256835368717
3570,1284.0521679853186,1284.05216799,1284.0521679853186
3571,1066.1619268337647,1066.16192683,1066.1619268337647
3572,813.6413743632169,813.641374363,813.6413743632169
3573,3213.409874023827,3213.40987402,3213.409874023827
3574,763.4940679658212,763.494067966,763.4940679658212
3575,3324.6728380638315,3324.67283806,3324.6728380638315
3576,4040.4073099065326,4040.40730991,4040.4073099065326
3577,6284.849119332285,6284.84911933,6284.849119332285
3578,92.88535360623317,92.8853536062,92.88535360623317
3579,6371.154052400416,6371.1540524,6371.154052400416
3580,2790.0138461146475,2790.01384611,2790.0138461146475
3581,1513.37500137139,1513.37500137,1513.37500137139
3582,3756.485579077718,3756.48557908,3756.485579077718
3583,241.60089416119652,241.600894161,241.60089416119652
3584,4127.714342126184,4127.71434213,4127.714342126184
3585,3902.627899671805,3902.62789967,3902.627899671805
3586,4307.467009114285,4307.46700911,4307.467009114285
3587,4351.36024191031,4351.36024191,4351.36024191031
3588,1578.3288635735323,1578.32886357,1578.3288635735323
3589,3379.4485964385854,3379.44859644,3379.4485964385854
3590,1061.0053989445212,1061.00539894,1061.0053989445212
3591,396.5522047992457,396.552204799,396.5522047992457
3592,3349.2806293359004,3349.28062934,3349.2806293359004
3593,1736.6193227640354,1736.61932276,1736.6193227640354
3594,1360.5713704912632,1360.57137049,1360.5713704912632
3595,2315.6267800664696,2315.62678007,2315.6267800664696
3596,511.5755807388102,511.575580739,511.5755807388102
3597,2962.027996850206,2962.02799685,2962.027996850206
3598,1281.1282475267096,1281.12824753,1281.1282475267096
3599,451.8600326601717,451.86003266,451.8600326601717
3600,3620.9063958295774,3620.90639583,3620.9063958295774
3601,2299.1907510369315,2299.19075104,2299.1907510369315
3602,1305.0842314349366,1305.08423143,1305.0842314349366
3603,1691.026731384266,1691.02673138,1691.026731384266
3604,424.6154657469157,424.615465747,424.6154657469157
3605,3571.554700458658,3571.55470046,3571.554700458658
3606,501.90901669218727,501.909016692,501.90901669218727
3607,270.6786178603529,270.67861786,270.6786178603529
3608,769.0917522974539,769.091752297,769.0917522974539
3609,1510.7360510221852,1510.73605102,1510.7360510221852
3610,186.33213733124518,186.332137331,186.33213733124518
3611,3367.982768313628,3367.98276831,3367.982768313628
3612,1200.785131534231,1200.78513153,1200.785131534231
3613,2247.4801784191,2247.48017842,2247.4801784191
3614,918.5412717452177,918.541271745,918.5412717452177
3615,1907.8977390176458,1907.89773902,1907.8977390176458
3616,375.50806065142814,375.508060651,375.50806065142814
3617,3787.6549739456673,3787.65497395,3787.6549739456673
3618,6271.666892207844,6271.66689221,6271.666892207844
3619,70.6262120316405,70.6262120316,70.6262120316405
3620,663.1337640546759,663.133764055,663.1337640546759
3621,564.5108111371698,564.510811137,564.5108111371698
3622,150.41599914512278,150.415999145,150.41599914512278
3623,5394.377182394891,5394.37718239,5394.377182394891
3624,2619.0611197560875,2619.06111976,2619.0611197560875
3625,2820.123539632906,2820.12353963,2820.123539632906
3626,303.08745138964,303.08745139,303.08745138964
3627,361.130134052197,361.130134052,361.130134052197
3628,404.4675263864276,404.467526386,404.4675263864276
3629,472.336080255224,472.336080255,472.336080255224
3630,4900.400795664984,4900.40079566,4900.400795664984
3631,2899.0952541307875,2899.09525413,2899.0952541307875
3632,2142.5553212189648,2142.55532122,2142.5553212189648
3633,3957.4157142799054,3957.41571428,3957.4157142799054
3634,433.52283758987545,433.52283759,433.52283758987545
3635,536.3590610652127,536.359061065,536.3590610652127
3636,5313.073368575476,5313.07336858,5313.073368575476
3637,6909.312125379453,6909.31212538,6909.312125379453
3638,3246.8186995720453,3246.81869957,3246.8186995720453
3639,415.7673917548371,415.767391755,415.7673917548371
3640,1702.6854383129346,1702.68543831,1702.6854383129346
3641,375.86843579145904,375.868435791,375.86843579145904
3642,4431.162460421392,4431.16246042,4431.162460421392
3643,1363.752762326928,1363.75276233,1363.752762326928
3644,734.4092323098959,734.40923231,734.4092323098959
3645,4767.893448203407,4767.8934482,4767.893448203407
3646,1914.4492146535401,1914.44921465,1914.4492146535401
3647,4658.347384457996,4658.34738446,4658.347384457996
3648,3807.256621453382,3807.25662145,3807.256621453382
3649,1854.1897226997887,1854.1897227,1854.1897226997887
3650,2831.9115740172347,2831.91157402,2831.9115740172347
3651,329.1078444104807,329.10784441,329.1078444104807
3652,1164.7251172242356,1164.72511722,1164.7251172242356
3653,953.5118295472911,953.511829547,953.5118295472911
3654,2890.334816707426,2890.33481671,2890.334816707426
3655,969.2272475951627,969.227247595,969.2272475951627
3656,930.3442056930938,930.344205693,930.3442056930938
3657,130.22129897882792,130.221298979,130.22129897882792
3658,1170.0134112785581,1170.01341128,1170.0134112785581
3659,4164.859860705928,4164.85986071,4164.859860705928
3660,2190.0632122316983,2190.06321223,2190.0632122316983
3661,874.3121803412388,874.312180341,874.3121803412388
3662,1078.1874088431937,1078.18740884,1078.1874088431937
3663,471.138052285832,471.138052286,471.138052285832
3664,2050.4304373538657,2050.43043735,2050.4304373538657
3665,1918.804157320327,1918.80415732,1918.804157320327
3666,710.2322326092735,710.232232609,710.2322326092735
3667,1000.5743447560767,1000.57434476,1000.5743447560767
3668,213.83317572830163,213.833175728,213.83317572830163
3669,2034.9267841298445,2034.92678413,2034.9267841298445
3670,1917.06414640544,1917.06414641,1917.06414640544
3671,1738.1516356063541,1738.15163561,1738.1516356063541
3672,561.4668915813215,561.466891581,561.4668915813215
3673,13449.026035736153,13449.0260357,13449.026035736153
3674,3538.0458794856477,3538.04587949,3538.0458794856477
3675,114.61018750146263,114.610187501,114.61018750146263
3676,2508.484808894348,2508.48480889,2508.484808894348
3677,3083.372873054314,3083.37287305,3083.372873054314
3678,187.97819500847464,187.978195008,187.97819500847464
3679,1356.230355976556,1356.23035598,1356.230355976556
3680,288.2573287801002,288.25732878,288.2573287801002
3681,748.30416041993,748.30416042,748.30416041993
3682,396.5539978852833,396.553997885,396.5539978852833
3683,911.4159085626732,911.415908563,911.4159085626732
3684,876.4672298656972,876.467229866,876.4672298656972
3685,2508.983499118819,2508.98349912,2508.983499118819
3686,5509.698675201311,5509.6986752,5509.698675201311
3687,378.30020780275674,378.300207803,378.30020780275674
3688,564.3549159430213,564.354915943,564.3549159430213
3689,4790.635937216348,4790.63593722,4790.635937216348
3690,800.3157536115959,800.315753612,800.3157536115959
3691,1787.4264802368828,1787.42648024,1787.4264802368828
3692,2400.8544854782067,2400.85448548,2400.8544854782067
3693,144.08389819910013,144.083898199,144.08389819910013
3694,1873.749724538251,1873.74972454,1873.749724538251
3695,1606.8530177699713,1606.85301777,1606.8530177699713
3696,820.4987428387761,820.498742839,820.4987428387761
3697,519.174171869267,519.174171869,519.174171869267
3698,878.4621265731936,878.462126573,878.4621265731936
3699,1929.3554773434246,1929.35547734,1929.3554773434246
3700,12253.726237443581,12253.7262374,12253.726237443581
3701,1359.7890906444236,1359.78909064,1359.7890906444236
3702,5407.325486313779,5407.32548631,5407.325486313779
3703,736.5742095735244,736.574209574,736.5742095735244
3704,2733.782747934435,2733.78274793,2733.782747934435
3705,2436.9633940182607,2436.96339402,2436.9633940182607
3706,3086.879445975782,3086.87944598,3086.879445975782
3707,2621.257047937805,2621.25704794,2621.257047937805
3708,1005.3725033449068,1005.37250334,1005.3725033449068
3709,4669.266259317681,4669.26625932,4669.266259317681
3710,182.88438102630474,182.884381026,182.88438102630474
3711,257.9756527759041,257.975652776,257.9756527759041
3712,3779.5331585825493,3779.53315858,3779.5331585825493
3713,267.8389725858879,267.838972586,267.8389725858879
3714,626.5149627577126,626.514962758,626.5149627577126
3715,2478.684533390277,2478.68453339,2478.684533390277
3716,1565.0150507641065,1565.01505076,1565.0150507641065
3717,1018.1405719372682,1018.14057194,1018.1405719372682
3718,986.2271970300792,986.22719703,986.2271970300792
3719,6216.76066088269,6216.76066088,6216.76066088269
3720,1537.58303727904,1537.58303728,1537.58303727904
3721,1211.9527410324204,1211.95274103,1211.9527410324204
3722,511.22857004744486,511.228570047,511.22857004744486
3723,3104.8398274093556,3104.83982741,3104.8398274093556
3724,1769.021813060525,1769.02181306,1769.021813060525
3725,3907.4111517947335,3907.41115179,3907.4111517947335
3726,244.88220296231867,244.882202962,244.88220296231867
3727,131.2780750363243,131.278075036,131.2780750363243
3728,829.4437509311791,829.443750931,829.4437509311791
3729,5961.164608036098,5961.16460804,5961.164608036098
3730,787.8062919347624,787.806291935,787.8062919347624
3731,1193.3766167524004,1193.37661675,1193.3766167524004
3732,2700.2583584175945,2700.25835842,2700.2583584175945
3733,538.9049374843713,538.904937484,538.9049374843713
3734,1932.8533524701197,1932.85335247,1932.8533524701197
3735,2912.68729940729,2912.68729941,2912.68729940729
3736,1398.1448929788735,1398.14489298,1398.1448929788735
3737,1538.3769427013556,1538.3769427,1538.3769427013556
3738,1550.3856136948393,1550.38561369,1550.3856136948393
3739,508.42824614197366,508.428246142,508.42824614197366
3740,2602.351805585687,2602.35180559,2602.351805585687
3741,2875.13751714177,2875.13751714,2875.13751714177
3742,4239.966588627518,4239.96658863,4239.966588627518
3743,923.8575415285867,923.857541529,923.8575415285867
3744,1386.5542513260177,1386.55425133,1386.5542513260177
3745,1217.031272186537,1217.03127219,1217.031272186537
3746,6433.4697203726655,6433.46972037,6433.4697203726655
3747,2832.742302214359,2832.74230221,2832.742302214359
3748,1386.0413518954888,1386.0413519,1386.0413518954888
3749,641.2421650466295,641.242165047,641.2421650466295
3750,1184.1382034842284,1184.13820348,1184.1382034842284
3751,982.3469945312899,982.346994531,982.3469945312899
3752,4500.282568979435,4500.28256898,4500.282568979435
3753,313.8417779353557,313.841777935,313.8417779353557
3754,1836.9799254945144,1836.97992549,1836.9799254945144
3755,1962.5954655021353,1962.5954655,1962.5954655021353
3756,1022.7680497586109,1022.76804976,1022.7680497586109
3757,608.4828597849635,608.482859785,608.4828597849635
3758,815.6902321307268,815.690232131,815.6902321307268
3759,755.1654362346248,755.165436235,755.1654362346248
3760,1102.8157234934388,1102.81572349,1102.8157234934388
3761,2340.4101634193726,2340.41016342,2340.4101634193726
3762,3341.4551792072994,3341.45517921,3341.4551792072994
3763,1311.308817846861,1311.30881785,1311.308817846861
3764,528.8088462026059,528.808846203,528.8088462026059
3765,458.0057027383896,458.005702738,458.0057027383896
3766,2362.2850412298735,2362.28504123,2362.2850412298735
3767,1802.0411529073567,1802.04115291,1802.0411529073567
3768,2179.9002527446182,2179.90025274,2179.9002527446182
3769,3071.3159408111987,3071.31594081,3071.3159408111987
3770,1374.6328123049943,1374.6328123,1374.6328123049943
3771,890.7819017017273,890.781901702,890.7819017017273
3772,4915.840704961541,4915.84070496,4915.840704961541
3773,1026.9279876161795,1026.92798762,1026.9279876161795
3774,3068.939411225689,3068.93941123,3068.939411225689
3775,3588.8752343988454,3588.8752344,3588.8752343988454
3776,1476.667711440283,1476.66771144,1476.667711440283
3777,2305.598334935586,2305.59833494,2305.598334935586
3778,4138.871645464935,4138.87164546,4138.871645464935
3779,1787.6162123757565,1787.61621238,1787.6162123757565
3780,2149.0647088984233,2149.0647089,2149.0647088984233
3781,559.7254234377776,559.725423438,559.7254234377776
3782,183.59928425140376,183.599284251,183.59928425140376
3783,6696.609780219345,6696.60978022,6696.609780219345
3784,192.66430262530747,192.664302625,192.66430262530747
3785,3347.3561287329785,3347.35612873,3347.3561287329785
3786,2569.571188737916,2569.57118874,2569.571188737916
3787,911.6369829984935,911.636982998,911.6369829984935
3788,976.8289175719063,976.828917572,976.8289175719063
3789,3406.0432881303386,3406.04328813,3406.0432881303386
3790,1172.1658573804234,1172.16585738,1172.1658573804234
3791,807.8631252646624,807.863125265,807.8631252646624
3792,1005.2972376395219,1005.29723764,1005.2972376395219
3793,4086.420981597832,4086.4209816,4086.420981597832
3794,705.9449303131113,705.944930313,705.9449303131113
3795,521.4478418486519,521.447841849,521.4478418486519
3796,1153.5552071267143,1153.55520713,1153.5552071267143
3797,1522.3443983402578,1522.34439834,1522.3443983402578
3798,872.1960211894724,872.196021189,872.1960211894724
3799,3225.9392928460065,3225.93929285,3225.9392928460065
3800,707.6973135526207,707.697313553,707.6973135526207
3801,1454.3719919666119,1454.37199197,1454.3719919666119
3802,3302.113443193287,3302.11344319,3302.113443193287
3803,1398.118141492288,1398.11814149,1398.118141492288
3804,916.6851817947639,916.685181795,916.6851817947639
3805,4920.836905406252,4920.83690541,4920.836905406252
3806,1885.9704437806975,1885.97044378,1885.9704437806975
3807,975.9488910215018,975.948891022,975.9488910215018
3808,716.2051575288145,716.205157529,716.2051575288145
3809,2104.4721539702855,2104.47215397,2104.4721539702855
3810,471.4530832330248,471.453083233,471.4530832330248
3811,3204.2172020463663,3204.21720205,3204.2172020463663
3812,2637.118981148334,2637.11898115,2637.118981148334
3813,4359.780877492079,4359.78087749,4359.780877492079
3814,9599.338957429136,9599.33895743,9599.338957429136
3815,1043.7448052589732,1043.74480526,1043.7448052589732
3816,324.22367123633984,324.223671236,324.22367123633984
3817,3006.5603031536316,3006.56030315,3006.5603031536316
3818,3087.5646595448743,3087.56465954,3087.5646595448743
3819,3430.1841363809513,3430.18413638,3430.1841363809513
3820,4691.233678502126,4691.2336785,4691.233678502126
3821,746.4597734145907,746.459773415,746.4597734145907
3822,710.5367603117651,710.536760312,710.5367603117651
3823,1635.5316778221845,1635.53167782,1635.5316778221845
3824,4297.079760309977,4297.07976031,4297.079760309977
3825,554.2777523029191,554.277752303,554.2777523029191
3826,1102.5466264988338,1102.5466265,1102.5466264988338
3827,1725.1849593683,1725.18495937,1725.1849593683
3828,7091.558102291645,7091.55810229,7091.558102291645
3829,1139.6702941903857,1139.67029419,1139.6702941903857
3830,1724.319436071247,1724.31943607,1724.319436071247
3831,3695.67989801164,3695.67989801,3695.67989801164
3832,1870.7638102381304,1870.76381024,1870.7638102381304
3833,294.8521051404067,294.85210514,294.8521051404067
3834,238.11946143288253,238.119461433,238.11946143288253
3835,1182.0752633446339,1182.07526334,1182.0752633446339
3836,437.8078307064671,437.807830706,437.8078307064671
3837,3367.6813231973892,3367.6813232,3367.6813231973892
3838,9804.108517283932,9804.10851728,9804.108517283932
3839,1733.4791522821822,1733.47915228,1733.4791522821822
3840,6974.231062024959,6974.23106202,6974.231062024959
3841,2047.171161825323,2047.17116183,2047.171161825323
3842,6788.066173505147,6788.06617351,6788.066173505147
3843,1234.5853480246408,1234.58534802,1234.5853480246408
3844,1385.913013085465,1385.91301309,1385.913013085465
3845,3280.234040984711,3280.23404098,3280.234040984711
3846,600.4897895184854,600.489789518,600.4897895184854
3847,1393.0731331989027,1393.0731332,1393.0731331989027
3848,2745.1390670530054,2745.13906705,2745.1390670530054
3849,577.2932311355177,577.293231136,577.2932311355177
3851,1111.681194831094,1111.68119483,1111.681194831094
3852,4795.011716555426,4795.01171656,4795.011716555426
3853,193.32132534832135,193.321325348,193.32132534832135
3854,2682.4840476297013,2682.48404763,2682.4840476297013
3855,97.17946342596439,97.179463426,97.17946342596439
3856,1401.6637459304434,1401.66374593,1401.6637459304434
3857,825.8242238126701,825.824223813,825.8242238126701
3858,772.6036415846434,772.603641585,772.6036415846434
3859,2211.1526173534544,2211.15261735,2211.1526173534544
3860,1789.9577468474795,1789.95774685,1789.9577468474795
3861,949.1034584347481,949.103458435,949.1034584347481
3862,4503.468699318058,4503.46869932,4503.468699318058
3863,546.7995083871332,546.799508387,546.7995083871332
3864,1695.5477847887757,1695.54778479,1695.5477847887757
3865,420.5252082847736,420.525208285,420.5252082847736
3866,1348.5585314267687,1348.55853143,1348.5585314267687
3867,3414.659156059319,3414.65915606,3414.659156059319
3868,501.1321164553574,501.132116455,501.1321164553574
3869,8001.703321314287,8001.70332131,8001.703321314287
3870,5882.528406295792,5882.5284063,5882.528406295792
3871,2069.803321109819,2069.80332111,2069.803321109819
3872,3757.991867588192,3757.99186759,3757.991867588192
3873,939.4591884585776,939.459188459,939.4591884585776
3874,1599.9179619181357,1599.91796192,1599.9179619181357
3875,1788.742304802366,1788.7423048,1788.742304802366
3876,3157.8991172250267,3157.89911723,3157.8991172250267
3877,1351.26638134006,1351.26638134,1351.26638134006
3878,183.60910813657176,183.609108137,183.60910813657176
3879,2799.928735882609,2799.92873588,2799.928735882609
3880,4555.040943980556,4555.04094398,4555.040943980556
3881,2566.770359656258,2566.77035966,2566.770359656258
3882,1659.3845074235144,1659.38450742,1659.3845074235144
3883,1254.888736352034,1254.88873635,1254.888736352034
3884,55.45812144414711,55.4581214441,55.45812144414711
3885,2313.6782228590155,2313.67822286,2313.6782228590155
3886,3876.5530599869053,3876.55305999,3876.5530599869053
3887,1820.8835363871324,1820.88353639,1820.8835363871324
3888,1040.3426216981345,1040.3426217,1040.3426216981345
3889,201.30225303434426,201.302253034,201.30225303434426
3890,749.013077363244,749.013077363,749.013077363244
3891,3339.0608233619655,3339.06082336,3339.0608233619655
3892,2310.957300950419,2310.95730095,2310.957300950419
3893,2487.9425845624437,2487.94258456,2487.9425845624437
3894,387.97604167307145,387.976041673,387.97604167307145
3895,1301.6500190001102,1301.650019,1301.6500190001102
3896,557.5244189743898,557.524418974,557.5244189743898
3897,9723.818415311474,9723.81841531,9723.818415311474
3898,4214.193679943123,4214.19367994,4214.193679943123
3899,130.5844844644921,130.584484464,130.5844844644921
3900,7098.695540417427,7098.69554042,7098.695540417427
3901,569.8658857092698,569.865885709,569.8658857092698
3902,1946.4235729103698,1946.42357291,1946.4235729103698
3903,106.11354626228149,106.113546262,106.11354626228149
3904,1328.1571887404327,1328.15718874,1328.1571887404327
3905,223.4268053402091,223.42680534,223.4268053402091
3906,4521.399000891567,4521.39900089,4521.399000891567
3907,2077.345388740784,2077.34538874,2077.345388740784
3908,1590.5310644123133,1590.53106441,1590.5310644123133
3909,2043.115678014936,2043.11567801,2043.115678014936
3910,4033.62662359964,4033.6266236,4033.62662359964
3911,383.2493947164054,383.249394716,383.2493947164054
3912,249.22418852914302,249.224188529,249.22418852914302
3913,215.8558112729868,215.855811273,215.8558112729868
3914,537.1290796659289,537.129079666,537.1290796659289
3915,1818.746325038845,1818.74632504,1818.746325038845
3916,1169.754287782978,1169.75428778,1169.754287782978
3917,1396.884088660476,1396.88408866,1396.884088660476
3918,1431.3989220996666,1431.3989221,1431.3989220996666
3919,3942.017971773835,3942.01797177,3942.017971773835
3920,2253.9443214735406,2253.94432147,2253.9443214735406
3921,1950.886314545603,1950.88631455,1950.886314545603
3922,269.79879042006604,269.79879042,269.79879042006604
3923,5086.9873156959575,5086.9873157,5086.9873156959575
3924,2707.6361174731865,2707.63611747,2707.6361174731865
3925,826.0083544636743,826.008354464,826.0083544636743
3926,1499.2781288462418,1499.27812885,1499.2781288462418
3927,430.6727328534071,430.672732853,430.6727328534071
3928,734.3899163430178,734.389916343,734.3899163430178
3929,1008.0174356872918,1008.01743569,1008.0174356872918
3930,1926.6253408460705,1926.62534085,1926.6253408460705
3931,408.05840802169325,408.058408022,408.05840802169325
3932,3690.212459511937,3690.21245951,3690.212459511937
3933,970.0490504823606,970.049050482,970.0490504823606
3934,850.5091063579129,850.509106358,850.5091063579129
3935,731.4287717984594,731.428771798,731.4287717984594
3936,948.4194655191175,948.419465519,948.4194655191175
3937,2374.2969695429524,2374.29696954,2374.2969695429524
3938,2332.6927906838623,2332.69279068,2332.6927906838623
3939,1557.3022033252591,1557.30220333,1557.3022033252591
3940,2218.6179263073477,2218.61792631,2218.6179263073477
3941,1051.6326283535072,1051.63262835,1051.6326283535072
3942,81.83131573870776,81.8313157387,81.83131573870776
3943,363.30054794291067,363.300547943,363.30054794291067
3944,671.530245233406,671.530245233,671.530245233406
3945,1790.7214083919778,1790.72140839,1790.7214083919778
3946,1001.4209242525266,1001.42092425,1001.4209242525266
3947,1992.265223907519,1992.26522391,1992.265223907519
3948,581.496020185964,581.496020186,581.496020185964
3949,813.7355575032204,813.735557503,813.7355575032204
3950,2551.576747187873,2551.57674719,2551.576747187873
3951,1482.2952011337893,1482.29520113,1482.2952011337893
3952,148.5499928528964,148.549992853,148.5499928528964
3953,742.7826881314552,742.782688131,742.7826881314552
3954,567.2247637511479,567.224763751,567.2247637511479
3955,2282.0489361693762,2282.04893617,2282.0489361693762
3956,641.1559135631192,641.155913563,641.1559135631192
3957,5163.28402673199,5163.28402673,5163.28402673199
3958,527.1957178364952,527.195717836,527.1957178364952
3959,367.97477789817316,367.974777898,367.97477789817316
3960,5550.37948592979,5550.37948593,5550.37948592979
3961,2048.5784280902208,2048.57842809,2048.5784280902208
3962,853.3293375617563,853.329337562,853.3293375617563
3963,490.13435947256636,490.134359473,490.13435947256636
3964,531.2084992791711,531.208499279,531.2084992791711
3965,2426.338631582695,2426.33863158,2426.338631582695
3966,2861.7079504167855,2861.70795042,2861.7079504167855
3967,1682.7426120926386,1682.74261209,1682.7426120926386
3968,5855.079981075979,5855.07998108,5855.079981075979
3969,4043.747432162071,4043.74743216,4043.747432162071
3970,2194.7984323980863,2194.7984324,2194.7984323980863
3971,932.3460746282896,932.346074628,932.3460746282896
3972,3746.0879866598657,3746.08798666,3746.0879866598657
3973,2463.9383201936585,2463.93832019,2463.9383201936585
3974,2022.7367376283348,2022.73673763,2022.7367376283348
3975,379.1491479954694,379.149147995,379.1491479954694
3976,58.19166133589619,58.1916613359,58.19166133589619
3977,799.0978730685389,799.097873069,799.0978730685389
3978,424.7701951907031,424.770195191,424.7701951907031
3979,393.4011968567603,393.401196857,393.4011968567603
3981,4133.540003234046,4133.54000323,4133.540003234046
3982,2248.646671254695,2248.64667125,2248.646671254695
3983,148.1372704076187,148.137270408,148.1372704076187
3984,4802.523536960264,4802.52353696,4802.523536960264
3985,1936.2756015809307,1936.27560158,1936.2756015809307
3986,546.1641792633704,546.164179263,546.1641792633704
3987,1617.9934848561134,1617.99348486,1617.9934848561134
3988,744.2996862492776,744.299686249,744.2996862492776
3989,4022.880603399418,4022.8806034,4022.880603399418
3990,4618.0112095263885,4618.01120953,4618.0112095263885
3991,1021.4125163509059,1021.41251635,1021.4125163509059
3992,5968.14468237863,5968.14468238,5968.14468237863
3993,898.9836191064151,898.983619106,898.9836191064151
3994,3100.1770335004885,3100.1770335,3100.1770335004885
3995,1924.891693095662,1924.8916931,1924.891693095662
3996,367.1020484443114,367.102048444,367.1020484443114
3997,1081.2148489169442,1081.21484892,1081.2148489169442
3998,401.76484850920576,401.764848509,401.76484850920576
3999,1118.6656039673035,1118.66560397,1118.6656039673035
4000,723.2146806094618,723.214680609,723.2146806094618
4001,400.2015723899712,400.20157239,400.2015723899712
4002,4569.9717435628545,4569.97174356,4569.9717435628545
4003,9456.495401678714,9456.49540168,9456.495401678714
4004,1692.9596124453067,1692.95961245,1692.9596124453067
4005,1352.6214540619078,1352.62145406,1352.6214540619078
