year_2015,year_2016,year_2017,sd,mean,cv,mean_cv,change_2016_2017,change_2015_2016
7.8081165717255e-5,6.17995026376028e-5,4.2016751553635e-5,1.8060508307975226e-5,4.998948205411701e-5,0.3612861659263343,0.060256018889434146,-1.97827510839678e-5,-1.6281663079652196e-5
0,0,0,0,0,NA,0,0,0
5.18237825557002e-5,6.6743462848611e-5,6.89337330176825e-5,9.310787187161667e-6,4.920294140228884e-5,0.18923232883651434,0.031579723923920965,2.1902701690714994e-6,1.4919680292910794e-5
4.76778799512442e-5,6.79794529013631e-5,6.89337330176825e-5,1.2006080434314774e-5,4.914928657615114e-5,0.24427781704852905,0.04075392724690163,9.542801163193998e-7,2.0301572950118896e-5
8.77549384609857e-5,8.34293285607637e-5,6.30251273304526e-5,1.3207358349343025e-5,6.185418817538625e-5,0.21352407555481673,0.03563889108261561,-2.040420123031109e-5,-4.325609900221998e-6
2.83303344637828e-5,2.59557911077932e-5,3.01995401791752e-5,2.1268831787690937e-6,2.1653137232380073e-5,0.09822517429892585,0.01638890666418129,4.2437490713819995e-6,-2.3745433559895976e-6
9.12098572980324e-5,8.65193036926439e-5,7.02467565037336e-5,1.1001883778488921e-5,6.47444503182247e-5,0.16992782739545534,0.028375258274507743,-1.6272547188910295e-5,-4.690553605388498e-6
3.24762370682388e-5,2.65737861341692e-5,1.4443258346562e-5,9.193992177970149e-6,2.0671818431735038e-5,0.44475972001842284,0.07414384651843026,-1.21305277876072e-5,-5.902450934069597e-6
8.56819871587577e-5,7.91033633761315e-5,6.82772212746569e-5,8.788339994513703e-6,6.0462727951014956e-5,0.14535136425921347,0.024275612983161422,-1.0826142101474597e-5,-6.578623782626196e-6
8.98278897632137e-5,8.34293285607637e-5,6.9590244760708e-5,1.0344274593012846e-5,6.329793441942457e-5,0.16342199295903792,0.027289747105189173,-1.3839083800055695e-5,-6.398561202450005e-6
9.4664776135079e-5,8.71372987190199e-5,7.02467565037336e-5,1.2504619248451202e-5,6.613836265157093e-5,0.18906756604072342,0.03156637630899688,-1.6890542215286297e-5,-7.527477416059103e-6
8.08451007868923e-5,8.09573484552596e-5,7.02467565037336e-5,6.1516160618641526e-6,5.9550205451937415e-5,0.10330134069527404,0.017266515287088953,-1.0710591951526002e-5,1.1224766836730236e-7
3.52401721378761e-5,5.00575971364582e-5,6.36816390734781e-5,1.4224905645493896e-5,4.080107849832657e-5,0.3486404322885073,0.05814073961349982,1.36240419370199e-5,1.48174249985821e-5
8.49910033913483e-5,7.23054180859952e-5,4.59558220117883e-5,1.991218501800844e-5,5.5791107126785065e-5,0.3569060741662301,0.05953083828364401,-2.6349596074206908e-5,-1.2685585305353099e-5
3.86950909749228e-5,5.74735374529706e-5,6.36816390734781e-5,1.3009600069057151e-5,4.321496689260716e-5,0.30104385134407496,0.050209987696423,6.208101620507499e-6,1.87784464780478e-5
3.66221396726948e-5,5.43835623210904e-5,6.36816390734781e-5,1.3748568856486023e-5,4.210897748093733e-5,0.32649970811354845,0.054451708833492186,9.298076752387701e-6,1.77614226483956e-5
7.11713280431616e-5,4.88216070837062e-5,3.4795122380354e-5,1.8346119655673645e-5,4.328354429072386e-5,0.4238589966766058,0.07067923573300991,-1.40264847033522e-5,-2.2349720959455404e-5
9.6737727437307e-5,8.34293285607637e-5,6.49946625595292e-5,1.5940370965304105e-5,6.5275522380726e-5,0.2442013542584968,0.04075462197840007,-1.84346660012345e-5,-1.3308398876543301e-5
7.94631332520736e-5,8.15753434816357e-5,6.89337330176825e-5,6.7717552681732556e-6,5.918599125489126e-5,0.11441483237156432,0.01911846038797313,-1.2641610463953208e-5,2.1122102295621076e-6
4.35319773467882e-5,6.24174976639788e-5,6.63076860455803e-5,1.218283868143765e-5,4.610999993444624e-5,0.2642125070214221,0.04407384283684906,3.8901883816015015e-6,1.8885520317190605e-5
4.76778799512442e-5,6.6125467822235e-5,6.89337330176825e-5,1.1547085788543525e-5,4.8571041644926304e-5,0.23773601301280153,0.03966314470350436,2.8082651954474883e-6,1.8447587870990807e-5
8.8445922228395e-5,8.40473235871398e-5,7.02467565037336e-5,9.495726713493606e-6,6.30589322581905e-5,0.15058495875911757,0.025150042236734754,-1.380056708340619e-5,-4.3985986412552e-6
3.86950909749228e-5,5.80915324793466e-5,6.43381508165037e-5,1.3371665950331573e-5,4.362411005527617e-5,0.3065200856450324,0.0511230343658848,6.246618337157099e-6,1.9396441504423802e-5
5.04418150208815e-5,6.6125467822235e-5,6.76207095316314e-5,9.516013955209006e-6,4.8426001582489226e-5,0.19650629092305616,0.03279140348849477,1.4952417093963929e-6,1.5683652801353506e-5
3.45491883704668e-5,3.95516816880658e-5,4.59558220117883e-5,5.7176516698419484e-6,3.144358593504071e-5,0.18183840995915804,0.030332604648138875,6.404140323722499e-6,5.002493317599001e-6
8.56819871587577e-5,7.16874230596192e-5,4.59558220117883e-5,2.0149984756379325e-5,5.5868804246636133e-5,0.3606661182048219,0.06015757703767585,-2.5731601047830906e-5,-1.3994564099138496e-5
3.86950909749228e-5,5.74735374529706e-5,6.36816390734781e-5,1.3009600069057151e-5,4.321496689260716e-5,0.30104385134407496,0.050209987696423,6.208101620507499e-6,1.87784464780478e-5
8.0154117019483e-5,8.65193036926439e-5,7.22162917328102e-5,7.165900999282095e-6,6.15139033610548e-5,0.11649237989697975,0.019466658235630836,-1.4303011959833692e-5,6.365186673160895e-6
4.62959124164255e-5,6.17995026376028e-5,6.63076860455803e-5,1.049727036877273e-5,4.622509286709533e-5,0.22709030350580564,0.037886904828356854,4.508183407977504e-6,1.5503590221177302e-5
8.8445922228395e-5,8.03393534288836e-5,5.77730333862482e-5,1.5894345786529212e-5,6.0613163707514e-5,0.26222597228593175,0.04375483968407822,-2.2566320042635406e-5,-8.10656879951139e-6
8.49910033913483e-5,8.52833136398918e-5,6.9590244760708e-5,8.977204673759832e-6,6.221044161642698e-5,0.14430382489664495,0.024102479517454513,-1.5693068879183797e-5,2.9231024854349324e-7
8.70639546935763e-5,7.41594031651233e-5,5.12079159559927e-5,1.816110188109227e-5,5.764809392394614e-5,0.3150338657346037,0.05255368436737057,-2.2951487209130595e-5,-1.2904551528453005e-5
8.77549384609857e-5,7.41594031651233e-5,4.85818689838905e-5,1.9889604516893153e-5,5.759645378172316e-5,0.34532689446940634,0.05760247945638582,-2.5577534181232792e-5,-1.35955352958624e-5
4.28409935793788e-5,6.05635125848507e-5,6.43381508165037e-5,1.1477974145850249e-5,4.4805157781645864e-5,0.2561752868227177,0.042733218768604316,3.774638231653001e-6,1.7722519005471898e-5
8.91369059958043e-5,7.97213584025076e-5,5.64600099001971e-5,1.682023785538662e-5,6.05346280384739e-5,0.2778614224687431,0.04636068260148925,-2.32613485023105e-5,-9.415547593296693e-6
9.12098572980324e-5,8.59013086662679e-5,7.02467565037336e-5,1.0898755945039831e-5,6.456416960326843e-5,0.16880502006004433,0.02818797348467678,-1.5654552162534292e-5,-5.308548631764501e-6
7.8081165717255e-5,7.91033633761315e-5,6.89337330176825e-5,5.599729080864963e-6,5.792949779798349e-5,0.09666455422059413,0.016159033618264006,-1.0169630358449009e-5,1.022197658876508e-6
2.69483669289641e-5,2.53377960814171e-5,2.95430284361496e-5,2.121720447699909e-6,2.0987727973557677e-5,0.1010933842087649,0.01686638714143878,4.205232354732498e-6,-1.6105708475470004e-6
6.63344416712963e-5,6.6743462848611e-5,7.28728034758358e-5,3.662564901247515e-6,5.240331822424765e-5,0.06989185084758243,0.011692311239783945,6.129340627224799e-6,4.090211773146921e-7
8.77549384609857e-5,7.53953932178754e-5,5.18644276990183e-5,1.8232724515830635e-5,5.8311870973427506e-5,0.3126760333953136,0.05216126545836345,-2.3530965518857092e-5,-1.23595452431103e-5
8.77549384609857e-5,7.53953932178754e-5,5.18644276990183e-5,1.8232724515830635e-5,5.8311870973427506e-5,0.3126760333953136,0.05216126545836345,-2.3530965518857092e-5,-1.23595452431103e-5
3.66221396726948e-5,4.07876717408178e-5,5.25209394420438e-5,8.244119747483115e-6,3.454371765075988e-5,0.2386575709896634,0.0398050482629862,1.1733267701226005e-5,4.165532068122998e-6
4.56049286490162e-5,3.64617065561856e-5,1.77258170616898e-5,1.4211948777275295e-5,2.850110026104172e-5,0.498645618839553,0.0831313540568097,-1.8735889494495796e-5,-9.1432220928306e-6
9.60467436698977e-5,8.52833136398918e-5,6.76207095316314e-5,1.4351878081084318e-5,6.58256612306263e-5,0.21802862003620724,0.03639295805706006,-1.76626041082604e-5,-1.07634300300059e-5
5.04418150208815e-5,6.55074727958589e-5,6.56511743025548e-5,8.739939969995838e-6,4.758510052232276e-5,0.1836696754669211,0.03065126682825545,1.4370150669590126e-7,1.5065657774977396e-5
4.21500098119695e-5,5.93275225320987e-5,6.49946625595292e-5,1.1895808635098413e-5,4.4592000884673956e-5,0.2667700125379873,0.04449882875706845,5.667140027430493e-6,1.71775127201292e-5
8.56819871587577e-5,7.16874230596192e-5,4.52993102687628e-5,2.050585653656691e-5,5.5793644255926656e-5,0.3675303309191653,0.06130154985674083,-2.6388112790856406e-5,-1.3994564099138496e-5
8.77549384609857e-5,8.46653186135158e-5,6.82772212746569e-5,1.0468181567496187e-5,6.279141497916365e-5,0.16671357973012535,0.02783792280083686,-1.638809733885889e-5,-3.089619847469898e-6
8.77549384609857e-5,7.41594031651233e-5,5.12079159559927e-5,1.8472024790081848e-5,5.789857059304588e-5,0.3190411196835401,0.05322176875608422,-2.2951487209130595e-5,-1.35955352958624e-5
7.32442793453896e-5,5.62375474002185e-5,3.87341928385073e-5,1.725563880339979e-5,4.6367914596878794e-5,0.3721461047670523,0.06206299072333945,-1.75033545617112e-5,-1.70067319451711e-5
8.2227068321711e-5,7.66313832706274e-5,6.69641977886059e-5,7.721413765680644e-6,5.8386015786656236e-5,0.1322476565946006,0.02208993111225565,-9.667185482021493e-6,-5.5956850510835985e-6
8.77549384609857e-5,7.53953932178754e-5,5.18644276990183e-5,1.8232724515830635e-5,5.8311870973427506e-5,0.3126760333953136,0.05216126545836345,-2.3530965518857092e-5,-1.23595452431103e-5
8.77549384609857e-5,7.53953932178754e-5,5.18644276990183e-5,1.8232724515830635e-5,5.8311870973427506e-5,0.3126760333953136,0.05216126545836345,-2.3530965518857092e-5,-1.23595452431103e-5
0,0,0,0,0,NA,0,0,0
8.77549384609857e-5,7.53953932178754e-5,5.18644276990183e-5,1.8232724515830635e-5,5.8311870973427506e-5,0.3126760333953136,0.05216126545836345,-2.3530965518857092e-5,-1.23595452431103e-5
8.77549384609857e-5,7.97213584025076e-5,5.64600099001971e-5,1.6253211458697332e-5,6.004737955559693e-5,0.2706731181108201,0.045162225834766354,-2.32613485023105e-5,-8.033580058478093e-6
6.21885390668402e-6,3.70797015825617e-6,2.62604697210219e-6,1.8431565609046868e-6,3.599006899486767e-6,0.5121292101906024,0.08535786753751665,-1.0819231861539802e-6,-2.5108837484278498e-6
6.35705066016589e-5,4.511363692545e-5,2.95430284361496e-5,1.7034128278624678e-5,3.8815325060470796e-5,0.43885058935065036,0.07317411099599212,-1.5570608489300398e-5,-1.8456869676208904e-5
4.21500098119695e-5,5.87095275057226e-5,6.49946625595292e-5,1.1801120766343177e-5,4.441383016089112e-5,0.2657082427611643,0.04432171865199479,6.285135053806597e-6,1.6559517693753095e-5
5.11327987882909e-5,6.42714827431069e-5,6.9590244760708e-5,9.500803100169232e-6,4.862383234806876e-5,0.19539395891625116,0.032606179679665254,5.318762017601097e-6,1.3138683954816003e-5
6.01155877646122e-5,4.07876717408178e-5,2.36344227489197e-5,1.8251382092429272e-5,3.5697266086694745e-5,0.5112823499733503,0.08524347271729729,-1.7153248991898097e-5,-1.93279160237944e-5
3.04032857660108e-5,2.59557911077932e-5,1.3130234860511e-5,8.968773507481956e-6,1.9614521310449238e-5,0.45725171496813555,0.0762249645957813,-1.2825556247282202e-5,-4.447494658217599e-6
8.77549384609857e-5,7.53953932178754e-5,5.18644276990183e-5,1.8232724515830635e-5,5.8311870973427506e-5,0.3126760333953136,0.05216126545836345,-2.3530965518857092e-5,-1.23595452431103e-5
4.83688637186535e-6,3.70797015825617e-6,1.96953522907664e-6,1.4444324373488274e-6,2.989706049136747e-6,0.48313526935729867,0.08052503631459072,-1.73843492917953e-6,-1.12891621360918e-6
7.32442793453896e-5,5.62375474002185e-5,3.87341928385073e-5,1.725563880339979e-5,4.6367914596878794e-5,0.3721461047670523,0.06206299072333945,-1.75033545617112e-5,-1.70067319451711e-5
0,0,0,0,0,NA,0,0,0
8.77549384609857e-5,8.15753434816357e-5,6.17121038444015e-5,1.3607381072183801e-5,6.116244171480168e-5,0.22247936299918408,0.03713086253462635,-1.9863239637234206e-5,-6.179594979349991e-6
5.52787013927469e-5,4.01696767144418e-5,2.23213992628686e-5,1.6497612950555653e-5,3.356684758015324e-5,0.4914853237606394,0.08194219299975669,-1.78482774515732e-5,-1.5109024678305102e-5
4.21500098119695e-5,6.05635125848507e-5,6.43381508165037e-5,1.1871665001056451e-5,4.473083455359509e-5,0.2654022693637024,0.0442709872560784,3.774638231653001e-6,1.8413502772881197e-5
6.56434579038869e-5,4.69676220045781e-5,3.34820988943029e-5,1.6150331232098756e-5,4.056087750871666e-5,0.3981750944275798,0.06639631646918723,-1.34855231102752e-5,-1.8675835899308796e-5
4.97508312534722e-5,6.42714827431069e-5,6.82772212746569e-5,9.747840684681806e-6,4.801184398897945e-5,0.2030299166788784,0.03387832931647055,4.005738531550002e-6,1.4520651489634704e-5
3.17852533008295e-5,3.89336866616897e-5,4.59558220117883e-5,7.085378159535876e-6,3.0940035033460845e-5,0.22900355968806188,0.038193043310538195,7.022135350098596e-6,7.148433360860204e-6
5.45877176253375e-5,6.36534877167309e-5,6.9590244760708e-5,7.5554515858500365e-6,4.884672542215661e-5,0.15467672644485858,0.025820160011994893,5.9367570439771e-6,9.0657700913934e-6
5.59696851601562e-5,6.48894777694829e-5,7.15597799897847e-5,7.82204884392373e-6,5.006024794083689e-5,0.15625269881140275,0.026083833341851156,6.670302220301792e-6,8.919792609326703e-6
8.77549384609857e-5,8.46653186135158e-5,6.82772212746569e-5,1.0468181567496187e-5,6.279141497916365e-5,0.16671357973012535,0.02783792280083686,-1.638809733885889e-5,-3.089619847469898e-6
8.8445922228395e-5,8.09573484552596e-5,5.97425686153248e-5,1.488863173391892e-5,6.100861775822458e-5,0.24404145317506037,0.040724416043975246,-2.1214779839934806e-5,-7.488573773135388e-6
4.90598474860629e-5,6.05635125848507e-5,6.63076860455803e-5,8.782727124183336e-6,4.617844331016931e-5,0.1901910609067505,0.03173699218721689,5.7441734607296035e-6,1.15036650987878e-5
8.15360845543017e-5,6.48894777694829e-5,4.33297750396861e-5,1.915573189227439e-5,5.222776731393627e-5,0.36677294239156466,0.061172346871355726,-2.1559702729796806e-5,-1.664660678481879e-5
8.77549384609857e-5,8.09573484552596e-5,5.90860568722993e-5,1.4980350446161906e-5,6.0694673558676626e-5,0.24681491089460494,0.041186397377066385,-2.1871291582960306e-5,-6.7975900057260885e-6
3.45491883704668e-5,3.95516816880658e-5,4.66123337548139e-5,6.060764852230447e-6,3.169349216639424e-5,0.19123057883336997,0.03189817438236699,7.060652066748101e-6,5.002493317599001e-6
8.98278897632137e-5,8.34293285607637e-5,6.36816390734781e-5,1.3629253162947263e-5,6.264202764010069e-5,0.21757362710625944,0.03631447287407666,-1.9747689487285597e-5,-6.398561202450005e-6
8.70639546935763e-5,7.41594031651233e-5,5.12079159559927e-5,1.816110188109227e-5,5.764809392394614e-5,0.3150338657346037,0.05255368436737057,-2.2951487209130595e-5,-1.2904551528453005e-5
3.24762370682388e-5,2.47198010550411e-5,4.07037280675839e-5,7.993120276352557e-6,2.647322161680409e-5,0.30193228433062563,0.05034410840645161,1.59839270125428e-5,-7.756436013197696e-6
8.98278897632137e-5,8.34293285607637e-5,6.49946625595292e-5,1.2893588001977222e-5,6.278636722137095e-5,0.2053564901520303,0.034278403664689525,-1.84346660012345e-5,-6.398561202450005e-6
4.35319773467882e-5,6.6743462848611e-5,6.76207095316314e-5,1.3661439890053689e-5,4.788939740427107e-5,0.2852706576098048,0.04758501743280436,8.77246683020404e-7,2.3211485501822798e-5
4.97508312534722e-5,6.36534877167309e-5,6.69641977886059e-5,9.133679847942489e-6,4.7375549151687875e-5,0.19279311821163508,0.03217166599289892,3.310710071875004e-6,1.3902656463258702e-5
3.38582046030575e-5,3.46077214770575e-5,4.13602398106095e-5,4.131965062064222e-6,2.848953273819718e-5,0.14503449740768523,0.024196157511896035,6.752518333551996e-6,7.495168740000036e-7
8.98278897632137e-5,8.34293285607637e-5,6.49946625595292e-5,1.2893588001977222e-5,6.278636722137095e-5,0.2053564901520303,0.034278403664689525,-1.84346660012345e-5,-6.398561202450005e-6
2.97123019986014e-5,2.59557911077932e-5,3.15125636652263e-5,2.8351965656758642e-6,2.250396333432419e-5,0.12598654395030398,0.021016510627829266,5.556772557433102e-6,-3.756510890808197e-6
8.98278897632137e-5,8.21933385080117e-5,7.02467565037336e-5,9.869380039451697e-6,6.303434120360268e-5,0.15657147914933106,0.02614777514255818,-1.1946582004278102e-5,-7.634551255201997e-6
8.70639546935763e-5,7.29234131123713e-5,4.7925357240865e-5,1.981870969618573e-5,5.6932858685749583e-5,0.3481067024155313,0.05806522778482668,-2.49980558715063e-5,-1.4140541581204996e-5
8.70639546935763e-5,7.53953932178754e-5,5.18644276990183e-5,1.7929809284180306e-5,5.806339622366257e-5,0.3087971157442108,0.05151457212088819,-2.3530965518857092e-5,-1.1668561475700905e-5
8.70639546935763e-5,8.34293285607637e-5,6.69641977886059e-5,1.07106743182404e-5,6.204203884029658e-5,0.17263575663286826,0.028824327804511624,-1.646513077215779e-5,-3.634626132812603e-6
3.45491883704668e-5,3.95516816880658e-5,4.59558220117883e-5,5.7176516698419484e-6,3.144358593504071e-5,0.18183840995915804,0.030332604648138875,6.404140323722499e-6,5.002493317599001e-6
4.62959124164255e-5,6.48894777694829e-5,6.82772212746569e-5,1.1834803319843189e-5,4.7824353695102125e-5,0.24746394682705844,0.041283844765922326,3.3877435051739996e-6,1.859356535305741e-5
5.32057500905189e-5,6.79794529013631e-5,6.89337330176825e-5,8.817996675744984e-6,4.973423317132737e-5,0.17730235520809656,0.0295918377289922,9.542801163193998e-7,1.4773702810844192e-5
3.80041072075135e-5,4.63496269782021e-5,5.58034981571715e-5,8.905444951360465e-6,3.726566932356189e-5,0.23897182347748247,0.03985969197068338,9.453871178969397e-6,8.345519770688603e-6
8.56819871587577e-5,7.16874230596192e-5,4.52993102687628e-5,2.050585653656691e-5,5.5793644255926656e-5,0.3675303309191653,0.06130154985674083,-2.6388112790856406e-5,-1.3994564099138496e-5
8.8445922228395e-5,8.34293285607637e-5,6.49946625595292e-5,1.2348850841675926e-5,6.230469104759095e-5,0.1982009802800138,0.03308541728920862,-1.84346660012345e-5,-5.0165936676312974e-6
8.56819871587577e-5,7.16874230596192e-5,4.59558220117883e-5,2.0149984756379325e-5,5.5868804246636133e-5,0.3606661182048219,0.06015757703767585,-2.5731601047830906e-5,-1.3994564099138496e-5
8.8445922228395e-5,6.85974479277391e-5,4.39862867827117e-5,2.227229358393279e-5,5.582548763069465e-5,0.3989628130303472,0.06654032341141677,-2.4611161145027395e-5,-1.9848474300655897e-5
8.8445922228395e-5,8.28113335343877e-5,6.17121038444015e-5,1.4092687989697462e-5,6.176551189922042e-5,0.22816435185855452,0.03807886323634177,-2.1099229689986197e-5,-5.6345886940073e-6
3.52401721378761e-5,4.88216070837062e-5,6.36816390734781e-5,1.4225522646366995e-5,4.0492235235356847e-5,0.35131482773629674,0.05858621481874559,1.4860031989771899e-05,1.3581434945830103e-5
8.4300019623939e-5,7.16874230596192e-5,4.39862867827117e-5,2.062210625647447e-5,5.51489589306861e-5,0.3739346427625831,0.06236839792620609,-2.77011362769075e-5,-1.2612596564319802e-5
4.97508312534722e-5,6.48894777694829e-5,6.76207095316314e-5,9.626099893445231e-6,4.797177961200793e-5,0.2006617217726836,0.033483596778457275,2.7312317621484925e-6,1.5138646516010706e-5
3.52401721378761e-5,4.94396021100822e-5,6.30251273304526e-5,1.3893607895373983e-5,4.039962736844622e-5,0.3439043575492349,0.05735105928101285,1.3585525220370403e-5,1.4199429972206105e-5
7.3935263112799e-5,5.68555424265946e-5,3.93907045815328e-5,1.727263704916506e-5,4.686353679252286e-5,0.3685730576767081,0.061467895893445125,-1.7464837845061797e-5,-1.7079720686204396e-5
9.60467436698977e-5,8.46653186135158e-5,6.76207095316314e-5,1.4306728905764209e-5,6.565987518020228e-5,0.21789150324303333,0.03636996710315572,-1.7044609081884397e-5,-1.1381425056381902e-5
3.31672208356481e-5,4.75856170309541e-5,6.2368615587427e-5,1.4601076733211124e-5,3.9430632546810084e-5,0.37029780630268744,0.06174915991090358,1.4782998556472903e-5,1.4418396195306004e-5
8.91369059958043e-5,8.65193036926439e-5,7.15597799897847e-5,9.483270795330474e-6,6.417481511839085e-5,0.14777246771705638,0.024682223632108057,-1.49595237028592e-5,-2.6176023031603956e-6
8.98278897632137e-5,8.21933385080117e-5,7.02467565037336e-5,9.869380039451697e-6,6.303434120360268e-5,0.15657147914933106,0.02614777514255818,-1.1946582004278102e-5,-7.634551255201997e-6
8.70639546935763e-5,8.28113335343877e-5,6.49946625595292e-5,1.170877311141705e-5,6.164468097472756e-5,0.18993971460761214,0.031707989668747626,-1.78166709748585e-5,-4.252621159188605e-6
8.77549384609857e-5,8.03393534288836e-5,6.9590244760708e-5,9.133184327435608e-6,6.170443024450322e-5,0.1480150499930953,0.024720595357386306,-1.0749108668175602e-5,-7.415585032102091e-6
8.77549384609857e-5,7.53953932178754e-5,5.18644276990183e-5,1.8232724515830635e-5,5.8311870973427506e-5,0.3126760333953136,0.05216126545836345,-2.3530965518857092e-5,-1.23595452431103e-5
6.56434579038869e-5,4.69676220045781e-5,3.34820988943029e-5,1.6150331232098756e-5,4.056087750871666e-5,0.3981750944275798,0.06639631646918723,-1.34855231102752e-5,-1.8675835899308796e-5
4.97508312534722e-5,6.36534877167309e-5,6.69641977886059e-5,9.133679847942489e-6,4.7375549151687875e-5,0.19279311821163508,0.03217166599289892,3.310710071875004e-6,1.3902656463258702e-5
8.77549384609857e-5,8.03393534288836e-5,5.64600099001971e-5,1.635332026610203e-5,6.022690551404211e-5,0.2715284826029987,0.04530493618842815,-2.38793435286865e-5,-7.415585032102091e-6
8.91369059958043e-5,8.40473235871398e-5,6.9590244760708e-5,1.0140536990448004e-5,6.322875283352502e-5,0.16037857044479467,0.026782452368160382,-1.4457078826431792e-5,-5.0895824086645e-6
8.15360845543017e-5,6.17995026376028e-5,4.2016751553635e-5,1.9759670995162423e-5,5.127800243517548e-5,0.3853440082839062,0.064266733049347,-1.97827510839678e-5,-1.9736581916698898e-5
3.86950909749228e-5,5.68555424265946e-5,6.36816390734781e-5,1.2914624644452117e-5,4.30367242798619e-5,0.3000838205173351,0.05004983402312241,6.826096646883502e-6,1.8160451451671797e-5
3.17852533008295e-5,2.84277712132973e-5,3.74211693524562e-5,4.544547021770704e-6,2.5544685222088426e-5,0.1779057750079866,0.029672249739016172,8.9933981391589e-6,-3.357482087532199e-6
5.04418150208815e-5,6.55074727958589e-5,6.76207095316314e-5,9.367979418437649e-6,4.823449419170236e-5,0.19421742832433797,0.03240976679921608,2.1132367357725037e-6,1.5065657774977396e-5
6.63344416712963e-5,6.7361457874987e-5,7.28728034758358e-5,3.516150065571234e-6,5.2521213271922584e-5,0.06694723610756607,0.011201640362320948,5.511345600848797e-6,1.0270162036906945e-6
8.70639546935763e-5,7.41594031651233e-5,5.12079159559927e-5,1.816110188109227e-5,5.764809392394614e-5,0.3150338657346037,0.05255368436737057,-2.2951487209130595e-5,-1.2904551528453005e-5
8.70639546935763e-5,7.29234131123713e-5,4.72688454978394e-5,2.0173259824162448e-5,5.685736828198736e-5,0.3548046705945308,0.059181492905990125,-2.5654567614531903e-5,-1.4140541581204996e-5
8.91369059958043e-5,7.53953932178754e-5,5.5146986414146e-5,1.7098449172770496e-5,5.9194433700149046e-5,0.28885231438116526,0.048191381091611,-2.0248406803729395e-5,-1.37415127779289e-5
7.66991981824363e-5,7.29234131123713e-5,6.9590244760708e-5,3.5567724814349616e-6,5.569240713423764e-5,0.06386458521826738,0.010690507875656428,-3.333168351663302e-6,-3.7757850700649977e-6
4.42229611141975e-5,6.55074727958589e-5,6.69641977886059e-5,1.2729993000212349e-5,4.7356156174718664e-5,0.2688138993639083,0.04484178002413032,1.4567249927470102e-6,2.12845116816614e-5
7.66991981824363e-5,7.29234131123713e-5,6.82772212746569e-5,4.218478132441821e-6,5.552957767547658e-5,0.0759681292210659,0.012707629518240547,-4.646191837714397e-6,-3.7757850700649977e-6
9.60467436698977e-5,8.40473235871398e-5,6.49946625595292e-5,1.5658978871776355e-5,6.518692717208577e-5,0.2402165518622853,0.04009041441635762,-1.90526610276106e-5,-1.1999420082757904e-5
8.77549384609857e-5,6.6125467822235e-5,4.39862867827117e-5,2.1884820488744566e-5,5.493787838866924e-5,0.39835576346643625,0.06643840880972993,-2.2139181039523304e-5,-2.1629470638750688e-5
2.76393506963734e-5,2.59557911077932e-5,2.7573493207073e-5,9.535608859438002e-7,2.053054897429585e-5,0.04644595169557589,0.007758100740074561,1.6177020992797986e-6,-1.6835595885801996e-6
8.8445922228395e-5,6.7361457874987e-5,4.39862867827117e-5,2.2239650943852262e-5,5.550832945748649e-5,0.40065430109701794,0.06682197379071757,-2.3375171092275295e-5,-2.1084464353407996e-5
2.69483669289641e-5,2.71917811605452e-5,3.4795122380354e-5,4.461719013020597e-6,2.3349247370720973e-5,0.19108620257351056,0.03186715813506069,7.6033412198088015e-6,2.434142315810982e-7
8.77549384609857e-5,8.28113335343877e-5,6.17121038444015e-5,1.3831401218771697e-5,6.152744426463664e-5,0.22480051599870202,0.037518025536670864,-2.1099229689986197e-5,-4.943604926598e-6
0,0,0,0,0,NA,0,0,0
8.91369059958043e-5,7.97213584025076e-5,6.9590244760708e-5,9.775513333019987e-6,6.205600562300997e-5,0.15752727290258092,0.026306258821782662,-1.01311136417996e-5,-9.415547593296693e-6
9.6737727437307e-5,8.59013086662679e-5,7.09032682467591e-5,1.297297492144492e-5,6.662881981794473e-5,0.19470515847184477,0.03250638376182242,-1.4998040419508799e-5,-1.0836418771039102e-5
3.04032857660108e-5,2.78097761869212e-5,3.67646576094307e-5,4.607661101511458e-6,2.489634516596854e-5,0.1850737958039636,0.03086637958829891,8.954881422509496e-6,-2.5935095790895982e-6
4.83688637186535e-6,3.70797015825617e-6,5.90860568722993e-6,1.1004416416191602e-6,3.888475964742653e-6,0.28300075700531935,0.047170033230857174,2.20063552897376e-6,-1.12891621360918e-6
8.0154117019483e-5,6.24174976639788e-5,4.26732632966606e-5,1.874938600197015e-5,5.0998565995523136e-5,0.36764535700113704,0.06131672497185244,-1.9744234367318202e-5,-1.77366193555042e-5
3.86950909749228e-5,5.80915324793466e-5,6.36816390734781e-5,1.3113598671161323e-5,4.339546529972721e-5,0.30218822590303596,0.050400867204922435,5.590106594131497e-6,1.9396441504423802e-5
7.3935263112799e-5,5.80915324793466e-5,4.07037280675839e-5,1.662174511550292e-5,4.733806719380811e-5,0.35112851243907717,0.05856086712917437,-1.73878044117627e-5,-1.584373063345239e-5
7.6008214415027e-6,4.32596518463219e-6,2.62604697210219e-6,2.5285960021935177e-6,4.27035740010765e-6,0.5921274884696478,0.09869147337610806,-1.6999182125300004e-6,-3.2748562568705096e-6
8.08451007868923e-5,7.60133882442514e-5,6.89337330176825e-5,5.990932681355051e-6,5.794578868254531e-5,0.10338857779943664,0.017279717790474894,-7.079655226568902e-6,-4.8317125426409064e-6
