year_2015,year_2016,year_2017,year_2019,year_2021,sd,mean,cv,mean_cv,change_2016_2017,change_2015_2016
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
8.33857652918123e-5,1.1174873625326e-4,9.20653805841194e-5,3.8403983420073e-4,1.950107255899e-4,1.2585190893701892e-4,1.6535039180947344e-4,0.7611225323374678,0.09528499813501677,-1.9683355669140604e-5,2.8362970961447702e-5
8.33857652918123e-5,7.23080058109343e-5,5.66556188209966e-5,1.0594202322778e-4,1.0500577531764e-4,2.1244504490102253e-5,7.409028215987758e-5,0.28673806970068305,0.035907087709475274,-1.5652386989937693e-5,-1.1077759480878011e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
4.54831447046249e-5,1.31469101474426e-5,4.24917141157474e-5,6.62137645173679e-5,9.0004950272265e-5,2.8668066886834542e-5,4.766809177404705e-5,0.6014099960771433,0.0752179590899452,2.93448039683048e-5,-3.23362345571823e-5
0,0,0,0,0,0,0,NA,0,0,0
9.09662894092498e-5,1.3146910147442e-4,1.1331123764199e-4,1.456702819382e-4,1.5000825045377e-4,2.4398701315454243e-5,1.0930397703884735e-4,0.22321878834091083,0.027997989522522845,-1.8157863832430008e-5,4.050281206517021e-5
0,0,0,2.64855058069471e-5,1.50008250453775e-5,1.2065277041723342e-5,8.925267982341323e-6,1.3518111798541554,0.16898420709125397,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.2886890999643e-4,1.1174873625326e-4,1.2747514234724e-4,2.7809781097294e-4,2.1001155063528e-4,7.101356806855493e-5,1.545359530456175e-4,0.45952780999507875,0.057576195208299756,1.5726406093979995e-5,-1.7120173743169983e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.5161048234875e-4,2.8265856817001e-4,3.8950737939435e-4,1.1918477613126e-4,1.6500907549915e-4,1.1237323972193324e-4,2.0339058687757552e-4,0.5524997073221128,0.06924043017878198,1.0684881122434003e-4,1.3104808582126e-4
8.33857652918123e-5,1.3804255654814e-4,1.6288490411036e-4,1.8539854064863e-4,1.6500907549915e-4,3.930043246501471e-5,1.2900354576051784e-4,0.30464614157173653,0.03819364579900752,2.4842347562220016e-5,5.4656791256327684e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.2886890999643e-4,1.1174873625326e-4,1.2747514234724e-4,2.7809781097294e-4,2.1001155063528e-4,7.101356806855493e-5,1.545359530456175e-4,0.45952780999507875,0.057576195208299756,1.5726406093979995e-5,-1.7120173743169983e-5
1.5161048234875e-5,6.5734550737213e-6,7.08195235262457e-6,5.29710116138943e-5,3.0001650090755e-5,1.9556887991131466e-5,2.1891000892833605e-5,0.8933756883420415,0.11169111566853641,5.0849727890327e-7,-8.5875931611537e-6
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.5919100646618e-4,2.4321783772768e-4,2.903600464576e-4,1.7215578774515e-4,9.0004950272265e-5,7.772714598715498e-5,1.7210946244267165e-4,0.4516145997088643,0.056602420743245375,4.714220872992e-5,8.40268312615e-5
0,0,0,0,0,0,0,NA,0,0,0
9.09662894092498e-5,1.5118946669559e-4,1.7704880881561e-4,1.986412935521e-4,1.6500907549915e-4,4.059984705629933e-5,1.3724246350466652e-4,0.295825694318864,0.03709829894542459,2.5859342120019988e-5,6.02231772863402e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.5192507409962e-4,4.6671531023421e-4,2.7619614175235e-4,3.1782606968336e-4,2.1001155063528e-4,1.7670376275393817e-4,3.4989631819312635e-4,0.5050174968014552,0.06343334637860089,-1.9051916848185997e-4,-1.8520976386541003e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.5161048234875e-4,1.6433637684303e-4,1.6288490411036e-4,5.2971011613894e-4,2.5501402577141e-4,1.6033864978503767e-4,2.3731575916625461e-4,0.6756342282044168,0.08466192981482257,-1.451472732669982e-6,1.2725894494279995e-5
1.5919100646618e-4,1.3804255654814e-4,3.8242542704172e-4,1.986412935521e-4,1.950107255899e-4,9.712745918651369e-5,1.9507307806409228e-4,0.4979029405308402,0.06240855650966111,2.4438287049358e-4,-2.114844991804002e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.1370786176156e-4,8.54549159583769e-5,1.0622928528936e-4,2.2512679935905e-4,1.950107255899e-4,6.113367285118747e-5,1.3111054346823906e-4,0.466275794715143,0.058399196064927585,2.0774369330983102e-5,-2.82529458031831e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.5161048234875e-4,7.23080058109343e-5,2.5495028469448e-4,7.94565174208414e-5,1.8000990054453e-4,7.566862854308773e-5,1.356673032271039e-4,0.5577514017244097,0.06983763410587493,1.826422788835457e-4,-7.93024765378157e-5
0,0,0,0,1.50008250453775e-5,6.708572904009092e-6,3.618232991564432e-6,1.8541019662496845,0.23176591173507818,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.27415723523124e-5,6.5734550737213e-6,1.41639047052491e-5,5.29710116138943e-5,3.0001650090755e-5,1.7811734783556217e-5,2.4043888103248054e-5,0.7408009348184438,0.09262115525439582,7.590449631527799e-6,-1.61681172785911e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.8951310293593e-4,2.6951165802257e-4,2.4078637998923e-4,2.2512679935905e-4,1.8000990054453e-4,3.6856222900970665e-5,1.9030067729204676e-4,0.19367362967609889,0.024375716802142903,-2.8725278033339983e-5,7.999855508663997e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.8951310293593e-4,2.0377710728536e-4,2.6911418939973e-4,5.0322461033199e-4,3.300181509983e-4,1.2710003441585333e-4,2.704578658945272e-4,0.46994393746129626,0.05897964281531974,6.533708211436999e-5,1.4264004349429993e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,2.64855058069471e-5,1.50008250453775e-5,1.2065277041723342e-5,8.925267982341323e-6,1.3518111798541554,0.16898420709125397,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.06441929394998e-5,3.28672753686065e-5,4.9573666468372e-5,6.62137645173679e-5,7.50041252268875e-5,1.6277006764460442e-5,5.009667188086569e-5,0.32491193832533627,0.04065782687856279,1.67063910997655e-5,-2.7776917570893303e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
9.85468135266872e-5,1.4461601162186e-4,1.6996685646299e-4,5.29710116138943e-5,6.000330018151e-5,5.138881030417455e-5,9.624880061851935e-5,0.5339163706346152,0.0668237640298681,2.5350844841130017e-5,4.606919809517279e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
8.33857652918123e-5,1.248956464007e-4,1.4872099940511e-4,1.8539854064863e-4,1.6500907549915e-4,3.9321967618184984e-5,1.2445533247726454e-4,0.3159524532656591,0.03960295507412499,2.3825353004409988e-5,4.15098811088877e-5
1.6677153058362e-4,2.8265856817001e-4,3.6826152233647e-4,1.456702819382e-4,1.2000660036302e-4,1.0512981350367798e-4,1.98083052815833e-4,0.5307360322309957,0.06651532670008832,8.560295416646003e-5,1.1588703758638998e-4
1.2886890999643e-4,1.1174873625326e-4,1.2747514234724e-4,2.7809781097294e-4,2.1001155063528e-4,7.101356806855493e-5,1.545359530456175e-4,0.45952780999507875,0.057576195208299756,1.5726406093979995e-5,-1.7120173743169983e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,1.32427529034736e-5,3.0001650090755e-5,1.32424868752541e-5,9.414481644913784e-6,1.406608178200487,0.17583425994650015,0,0
2.2741572352312e-4,3.418196638335e-4,3.2576980822073e-4,2.6485505806947e-4,2.5501402577141e-4,4.8711065606889775e-5,2.4393089083751997e-4,0.19969207442174985,0.02517494883220156,-1.604985561277e-5,1.1440394031038e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.5161048234875e-5,6.5734550737213e-6,1.41639047052491e-5,5.29710116138943e-5,3.0001650090755e-5,1.839595558845337e-5,2.287783755115801e-5,0.8040950350887608,0.10053189749395236,7.590449631527799e-6,-8.5875931611537e-6
0,0,0,0,0,0,0,NA,0,0,0
1.0612733764412e-4,1.3804255654814e-4,1.4163904705249e-4,3.7079708129726e-4,1.6500907549915e-4,1.0632964258836832e-4,1.7132412343825472e-4,0.6206343885173272,0.07772920717267437,3.596490504349998e-6,3.191521890401999e-5
0,0,0,0,0,0,0,NA,0,0,0
6.5192507409962e-4,4.6671531023421e-4,2.7619614175235e-4,3.1782606968336e-4,2.1001155063528e-4,1.7670376275393817e-4,3.4989631819312635e-4,0.5050174968014552,0.06343334637860089,-1.9051916848185997e-4,-1.8520976386541003e-4
1.5161048234875e-4,1.3804255654814e-4,3.8950737939435e-4,1.8539854064863e-4,1.950107255899e-4,1.0200698882167204e-4,1.9359611222524034e-4,0.5269061844743634,0.06603266965749252,2.5146482284621e-4,-1.3567925800610003e-5
0,0,0,0,0,0,0,NA,0,0,0
9.85468135266872e-5,9.20283710320982e-5,9.9147332936744e-5,1.1918477613126e-4,1.5000825045377e-4,2.366990780633057e-5,9.709757531448166e-5,0.24377444781363464,0.0305567663551045,7.1189619046458015e-6,-6.518442494589006e-6
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,2.64855058069471e-5,3.0001650090755e-5,1.5519514084980784e-5,1.200111166378048e-5,1.2931730426122847,0.1616571312992414,0,0
1.5161048234875e-4,6.5734550737213e-5,2.3370442763661e-4,7.94565174208414e-5,1.6500907549915e-4,6.840618430494452e-5,1.2732020632458483e-4,0.53727673147617,0.06727099661505527,1.6796987689939703e-4,-8.587593161153699e-5
0,0,0,0,0,0,0,NA,0,0,0
6.4434454998218e-4,4.5356840008677e-4,2.9744199881023e-4,2.3836955226252e-4,2.4001320072604e-4,1.743729624925463e-4,3.4135177739338105e-4,0.5108306856465997,0.06415251851104417,-1.5612640127653997e-4,-1.9077614989540997e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.3644943411387e-4,5.91610956634917e-5,2.1954052293136e-4,9.2699270324315e-5,1.3500742540839e-4,6.0173638760884025e-5,1.1717189786705179e-4,0.5135500905614723,0.0642962867308177,1.603794272678683e-4,-7.72883384503783e-5
0,0,0,0,0,0,0,NA,0,0,0
9.85468135266872e-5,1.5776292176931e-4,1.9829466587348e-4,1.986412935521e-4,1.950107255899e-4,4.330457289522294e-5,1.4859349886778335e-4,0.29142979487786885,0.03655874367124292,4.053174410417e-5,5.92161082426228e-5
1.6677153058362e-4,3.3524620875978e-4,3.3285176057335e-4,2.5161230516599e-4,1.3500742540839e-4,9.236020166036167e-5,2.1897490535858195e-4,0.4217844118216076,0.052914654519889706,-2.39444818642999e-6,1.6847467817616e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.6677153058362e-4,9.20283710320982e-5,2.4786833234186e-4,2.1188404645557e-4,2.4001320072604e-4,6.413326750755694e-5,1.704497914411242e-4,0.37625899665421114,0.04718151814928738,1.5583996130976184e-4,-7.47431595515218e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
3.79026205871874e-5,1.31469101474426e-5,4.24917141157474e-5,6.62137645173679e-5,9.0004950272265e-5,2.9258083752588988e-5,4.650300723209988e-5,0.6291654130357586,0.0786863667607979,2.93448039683048e-5,-2.4755710439744803e-5
8.33857652918123e-5,3.94407304423278e-5,6.37375711736211e-5,9.2699270324315e-5,1.3500742540839e-4,3.559263171134479e-5,7.49772323919685e-5,0.474712530402195,0.05940467137861735,2.42968407312933e-5,-4.3945034849484504e-5
1.5161048234875e-4,1.8405674206419e-4,1.2039318999461e-4,1.8539854064863e-4,9.0004950272265e-5,4.130001163095842e-5,1.2879398615990058e-4,0.32066723658730106,0.040196099311302545,-6.366355206958001e-5,3.244625971544001e-5
7.58052411743748e-5,1.3804255654814e-4,2.4078637998923e-4,6.62137645173679e-5,1.0500577531764e-4,7.044885219854802e-5,1.1605042829088345e-4,0.607053788909474,0.07598326773843878,1.0274382344109e-4,6.223731537376518e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.27415723523124e-5,0,2.12458570578737e-5,1.32427529034736e-5,3.0001650090755e-5,1.142537254188283e-5,1.644286749104959e-5,0.6948528015628691,0.0868709877044133,2.12458570578737e-5,-2.27415723523124e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
7.58052411743748e-5,5.91610956634917e-5,7.79014758788703e-5,1.8539854064863e-4,6.000330018151e-5,5.311758091403299e-5,8.523120574348496e-5,0.623217522862432,0.07797676766282956,1.8740380215378598e-5,-1.6644145510883106e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.1370786176156e-4,8.54549159583769e-5,1.0622928528936e-4,2.2512679935905e-4,1.950107255899e-4,6.113367285118747e-5,1.3111054346823906e-4,0.466275794715143,0.058399196064927585,2.0774369330983102e-5,-2.82529458031831e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.8951310293593e-4,3.418196638335e-4,3.6826152233647e-4,1.8539854064863e-4,1.2000660036302e-4,1.0809940482009255e-4,2.1884980582294043e-4,0.493943343534652,0.06193441152192657,2.6441858502970034e-5,1.5230656089756998e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.9709362705337e-4,2.169240174328e-4,2.6911418939973e-4,5.2971011613894e-4,3.1501732595292e-4,1.334937296773831e-4,2.768921676091905e-4,0.4821145026601042,0.06050659347917107,5.219017196692998e-5,1.9830390379430013e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.5161048234875e-4,1.3804255654814e-4,3.753434746891e-4,1.7215578774515e-4,1.950107255899e-4,9.684898720268819e-5,1.8816866902062135e-4,0.5146924177482199,0.06450119980392054,2.3730091814096004e-4,-1.3567925800610003e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.0467415117081e-4,2.8265856817001e-4,1.8413076116823e-4,2.7809781097294e-4,2.5501402577141e-4,4.433316576407585e-5,2.0815141383624596e-4,0.21298517721793153,0.026805279639348156,-9.852780700177999e-5,7.798441699919997e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.21288385879e-4,1.3146910147442e-4,1.4163904705249e-4,3.3106882258683e-4,2.1001155063528e-4,8.76707257152724e-5,1.705246055572154e-4,0.5141236094861197,0.06441466021562753,1.0169945578069977e-5,1.0180715595420011e-5
1.6677153058362e-4,2.8265856817001e-4,3.6826152233647e-4,1.456702819382e-4,1.2000660036302e-4,1.0512981350367798e-4,1.98083052815833e-4,0.5307360322309957,0.06651532670008832,8.560295416646003e-5,1.1588703758638998e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.27415723523124e-5,5.25876405897704e-5,4.9573666468372e-5,1.32427529034736e-5,1.50008250453775e-5,1.903821971151098e-5,2.869744617846948e-5,0.6634116357641112,0.08295156473592007,-3.0139741213983993e-6,2.9846068237458e-5
1.6677153058362e-4,2.4321783772768e-4,3.0452395116285e-4,1.7215578774515e-4,1.0500577531764e-4,7.69456145716673e-5,1.781034161847679e-4,0.43202772984344356,0.05415930671959212,6.130611343516999e-5,7.644630714406e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.0612733764412e-4,5.25876405897704e-5,1.6288490411036e-4,7.94565174208414e-5,1.3500742540839e-4,4.366755623284437e-5,9.662189690105436e-5,0.4519426510282874,0.05657737553832435,1.102972635205896e-4,-5.35396970543496e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.6677153058362e-4,2.4321783772768e-4,3.0452395116285e-4,1.7215578774515e-4,1.0500577531764e-4,7.69456145716673e-5,1.781034161847679e-4,0.43202772984344356,0.05415930671959212,6.130611343516999e-5,7.644630714406e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.819325788185e-4,2.6293820294885e-4,2.2662247528398e-4,2.2512679935905e-4,1.8000990054453e-4,3.483150639332778e-5,1.852435772247063e-4,0.18803084519943203,0.02366594378000062,-3.631572766486999e-5,8.100562413034998e-5
0,0,0,0,0,0,0,NA,0,0,0
1.7435205470106e-4,3.2867275368606e-4,3.3993371292597e-4,2.5161230516599e-4,1.3500742540839e-4,9.102550288395913e-5,2.2010062579523818e-4,0.41356312620683355,0.05188797882342503,1.1260959239910021e-5,1.5432069898499998e-4
0,0,0,0,0,0,0,NA,0,0,0
2.27415723523124e-5,6.5734550737213e-6,1.41639047052491e-5,5.29710116138943e-5,3.0001650090755e-5,1.7811734783556217e-5,2.4043888103248054e-5,0.7408009348184438,0.09262115525439582,7.590449631527799e-6,-1.61681172785911e-5
1.4402995823131e-4,1.6433637684303e-4,1.4872099940511e-4,5.2971011613894e-4,2.5501402577141e-4,1.6361144610589574e-4,2.342371537492826e-4,0.6984863139219084,0.08751574674976917,-1.5615377437919994e-5,2.0306418611719986e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
2.1225467528824e-4,2.7608511309629e-4,1.5580295175774e-4,1.7215578774515e-4,1.6500907549915e-4,4.9553719310236115e-5,1.7181022044946768e-4,0.28842125445506145,0.03620299074977597,-1.2028216133855001e-4,6.383043780805e-5
6.82247170569373e-5,4.60141855160491e-5,3.54097617631229e-5,1.1918477613126e-4,4.50024751361325e-5,3.3754280319778636e-5,5.793169932054674e-5,0.5826564854072379,0.07288275091281021,-1.0604423752926197e-5,-2.2210531540888194e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.5161048234875e-4,2.169240174328e-4,2.903600464576e-4,1.8539854064863e-4,1.6500907549915e-4,5.5256599488217966e-5,1.7742646031252465e-4,0.31143381540096793,0.03908447507789445,7.34360290248e-5,6.531353508405002e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
6.82247170569373e-5,1.1832219132698e-4,2.1245857057873e-4,7.94565174208414e-5,3.0001650090755e-5,6.946182117162357e-5,9.63209112743112e-5,0.7211499585360447,0.09022802561437061,9.413637925175e-5,5.0097474270042704e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
7.58052411743748e-5,1.97203652211639e-5,1.3455709469986e-4,2.64855058069471e-5,9.0004950272265e-5,4.748873962476668e-5,6.567698279989625e-5,0.7230651835735928,0.09044061530664901,1.1483672947869611e-4,-5.6084875953210906e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
3.03220964697499e-5,1.31469101474426e-5,2.12458570578737e-5,2.64855058069471e-5,6.000330018151e-5,1.783974025489442e-5,2.817390165306962e-5,0.6332009131916145,0.07917476631289826,8.0989469104311e-6,-1.71751863223073e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.4402995823131e-4,1.9063019713791e-4,1.6996685646299e-4,1.8539854064863e-4,9.0004950272265e-5,4.110117433834536e-5,1.3685527951524173e-4,0.30032582216726156,0.03766047614048353,-2.0663340674919998e-5,4.660023890660001e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
1.7435205470106e-4,2.0377710728536e-4,2.4078637998923e-4,5.4295286904241e-4,3.0001650090755e-4,1.4772275459067999e-4,2.6826794441938166e-4,0.5506537686058603,0.0690664555270995,3.7009272703869995e-5,2.9425052584300003e-5
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
7.58052411743748e-5,5.91610956634917e-5,8.49834282314949e-5,1.3242752903473e-4,1.8000990054453e-4,4.93002095297718e-5,9.694790069639887e-5,0.5085227134949509,0.06365016859997821,2.5822332568003197e-5,-1.6644145510883106e-5
1.7435205470106e-4,3.2867275368606e-4,3.753434746891e-4,1.8539854064863e-4,7.50041252268875e-5,1.2241887602219492e-4,2.1019830416232207e-4,0.5823970679024081,0.07298355700394304,4.667072100304005e-5,1.5432069898499998e-4
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
0,0,0,0,0,0,0,NA,0,0,0
