year_2015,year_2016,year_2017,sd,mean,cv,mean_cv,change_2016_2017,change_2015_2016
9.74290333880018e-5,6.09956937040245e-5,5.83116824216194e-5,2.1850855451291034e-5,5.964681624123419e-5,0.3663373307791978,0.06110592747673399,-2.6840112824051012e-6,-3.64333396839773e-5
4.40750389136199e-5,5.4896124333622e-5,4.96729146554535e-5,5.411623629283302e-6,3.8513925382994674e-5,0.14051083018592372,0.023450566635473118,-5.223209678168505e-6,1.0821085420002103e-5
2.08776500117147e-5,3.25310366421464e-5,2.8075995240039e-5,5.880263427757787e-6,2.1841236330414473e-5,0.26922759036169447,0.04488946609055776,-4.4550414021074e-6,1.1653386630431699e-5
2.1341597789752e-4,1.5045604446992e-4,9.71861373693656e-5,5.8182202388860174e-5,1.2981009053141643e-4,0.44821016725798374,0.07480986961844013,-5.32699071005544e-5,-6.295993342759999e-5
4.40750389136199e-5,3.25310366421464e-5,3.88744549477463e-5,5.78142165085294e-6,3.0315488038591385e-5,0.19070851320266505,0.031810015107143,6.343418305599899e-6,-1.15440022714735e-5
3.24763444626673e-5,2.64314672717439e-5,3.02356871815804e-5,3.055955236011323e-6,2.304986353800073e-5,0.13258018777305033,0.022115906181790056,3.804219909836502e-6,-6.044877190923399e-6
5.56737333645725e-5,5.08297447533537e-5,1.1662336484323e-4,3.6667702063216224e-5,6.49486362560931e-5,0.5645646187032337,0.09414822698075237,6.57936200898763e-5,-4.843988611218802e-6
6.72724278155251e-5,9.35267303461709e-5,1.2310244066786e-4,2.793146784988519e-5,7.79582666698603e-5,0.3582874407427515,0.05977953867935013,2.9575710321689096e-5,2.6254302530645795e-5
5.7993472254763e-5,5.89625039138903e-5,6.04713743631608e-5,1.2487134210775421e-6,4.466901598822291e-5,0.02795480028946168,0.004696357561567132,1.5088704492705033e-6,9.690316591273024e-7
3.94355611332388e-5,2.64314672717439e-5,4.53535307723706e-5,9.679646248098844e-6,3.0225051356363036e-5,0.320252433452394,0.05340059311819597,1.89220635006267e-5,-1.3004093861494904e-5
7.19119055959061e-5,1.0775905887711e-4,1.0798459707707e-4,2.076177712585078e-5,7.710433466898422e-5,0.2692686113560663,0.04494235550490187,2.2553819996e-7,3.58471532812039e-5
9.04698167174303e-5,1.3419052614885e-4,1.5981720367406e-4,3.506490912550672e-5,1.0488561391646176e-4,0.33431571610416344,0.05580669069562429,2.5626677525209982e-5,4.3720709431419705e-5
7.65513833762872e-5,9.5559920136305e-5,6.91101421293267e-5,1.3639937057961127e-5,6.371534567497001e-5,0.21407616820510247,0.035732457488912885,-2.6449778006978303e-5,1.90085367600178e-5
0,0,0,0,0,NA,0,0,0
6.03132111449535e-5,6.91284528645611e-5,9.50264454278242e-5,1.8043572908191858e-5,6.0627920586382665e-5,0.2976116075510684,0.049652457859000056,2.5897992563263107e-5,8.815241719607596e-6
2.55171277920957e-5,1.21991387408049e-5,1.94372274738731e-5,6.667382654355376e-6,1.595521916528227e-5,0.41788098209664554,0.069660126365412,7.238088733068198e-6,-1.3317989051290798e-5
6.49526889253346e-5,8.94603507659026e-5,1.2310244066786e-4,2.9194204132499633e-5,7.66774211228992e-5,0.3807405583673311,0.06352065757882427,3.3642089901957394e-5,2.4507661840568e-5
2.31973889019052e-5,2.03318979013415e-5,1.72775355323317e-5,2.9604287998189682e-6,1.5941812783849344e-5,0.1857021431601668,0.030963642037347677,-3.0543623690098003e-6,-2.8654910005637007e-6
0,0,0,0,0,NA,0,0,0
2.78368666822862e-5,1.4232328530939e-5,1.94372274738731e-5,6.864502532948383e-6,1.709273130501167e-5,0.4016036062613164,0.06694817831964024,5.204898942934098e-6,-1.3604538151347199e-5
4.17553000234294e-5,5.08297447533537e-5,4.31938388308292e-5,4.877191820342433e-6,3.516401885698868e-5,0.13869836210069925,0.023145697032497366,-7.6359059225245e-6,9.074444729924296e-6
0,0,0,0,0,NA,0,0,0
5.7993472254763e-5,5.89625039138903e-5,6.04713743631608e-5,1.2487134210775421e-6,4.466901598822291e-5,0.02795480028946168,0.004696357561567132,1.5088704492705033e-6,9.690316591273024e-7
4.63947778038104e-5,5.69293141237562e-5,5.39922985385365e-5,5.436371911159646e-6,4.068819059431569e-5,0.13361055951991951,0.022302333412148514,-2.937015585219695e-6,1.0534536319945795e-5
2.08776500117147e-5,4.0663795802683e-5,6.47907582462438e-5,2.1992282573787532e-5,3.708112165860726e-5,0.5930856886224392,0.09887851570512203,2.4126962443560794e-5,1.97861457909683e-5
0,0,0,0,0,NA,0,0,0
6.49526889253346e-5,8.53939711856343e-5,1.1662336484323e-4,2.6022361532851243e-5,7.324809662176254e-5,0.35526331376534104,0.05927159237474164,3.122939365759569e-5,2.0441282260299704e-5
4.40750389136199e-5,6.30288834941586e-5,7.9908601837034e-5,1.792678325627281e-5,5.123482687527133e-5,0.3498944829054401,0.05835844283996941,1.6879718342875403e-5,1.8953844580538705e-5
9.04698167174303e-5,1.3419052614885e-4,1.3822028425865e-4,2.6482215837599412e-5,9.734071074063243e-5,0.27205693934331504,0.045423940482836364,4.029758109799992e-6,4.3720709431419705e-5
3.24763444626673e-5,3.86306060125488e-5,3.67147630062048e-5,3.1493274784602726e-6,2.7742760239970294e-5,0.11351889470330674,0.018942934750751098,-1.915843006343996e-6,6.1542615498815e-6
2.78368666822862e-5,2.23650876914756e-5,2.8075995240039e-5,3.2303769857311193e-6,2.037708164988298e-5,0.15852991322482485,0.026438633105512376,5.710907548563401e-6,-5.4717789908106005e-6
6.49526889253346e-5,1.0369267929684e-4,1.0366521319399e-4,2.2358619305994618e-5,7.36673001805398e-5,0.30350805922301116,0.050646065953985644,-2.746610285000626e-8,3.873999037150541e-5
6.95921667057156e-5,1.1182543845737e-4,1.4253966814173e-4,3.6625016754740264e-5,9.014557251488897e-5,0.40628747184107195,0.06778969995060773,3.0714229684359996e-5,4.2233271751654396e-5
9.27895556076208e-5,1.3622371593898e-4,1.3174120843402e-4,2.388810867053093e-5,9.616064716278793e-5,0.2484187593922008,0.041483260438002455,-4.482507504960002e-6,4.343416033135918e-5
3.24763444626673e-5,2.23650876914756e-5,3.02356871815804e-5,5.310436185441765e-6,2.2596888880291267e-5,0.235007403610922,0.03918673134255391,7.870599490104803e-6,-1.01112567711917e-5
2.78368666822862e-5,2.23650876914756e-5,2.8075995240039e-5,3.2303769857311193e-6,2.037708164988298e-5,0.15852991322482485,0.026438633105512376,5.710907548563401e-6,-5.4717789908106005e-6
6.03132111449535e-5,8.53939711856343e-5,9.93458293109071e-5,1.977896252020937e-5,6.620799354042606e-5,0.2987397965493773,0.04984513941951324,1.3951858125272801e-5,2.50807600406808e-5
3.94355611332388e-5,5.08297447533537e-5,5.39922985385365e-5,7.656454474274868e-6,3.7978514724850966e-5,0.2015996288887233,0.03363158691039126,3.1625537851828054e-6,1.1394183620114894e-5
0,0,0,0,0,NA,0,0,0
1.62381722313336e-5,1.4232328530939e-5,1.72775355323317e-5,1.5479540638751464e-6,1.2323997589619861e-5,0.1256048658414979,0.020944414304907667,3.0452070013927e-6,-2.005843700394598e-6
4.63947778038104e-5,3.25310366421464e-5,4.10341468892877e-5,6.990977121432939e-6,3.173773461416936e-5,0.2202733498915769,0.03673867309410796,8.5031102471413e-6,-1.3863741161664003e-5
6.03132111449535e-5,5.89625039138903e-5,8.20682937785754e-5,1.2967816288095364e-5,5.357795628137864e-5,0.242036411765904,0.04038405025788515,2.3105789864685102e-5,-1.3507072310632015e-6
5.56737333645725e-5,8.1327591605366e-5,9.07070615447413e-5,1.8135733522348373e-5,6.146103000925704e-5,0.2950769539595551,0.049230709851600225,9.379469939375303e-6,2.5653858240793503e-5
4.87145166940009e-5,5.69293141237562e-5,7.77489098954925e-5,1.4966264583440298e-5,4.9589751324172475e-5,0.30180156552116055,0.05034158571296357,2.0819595771736305e-5,8.214797429755298e-6
3.94355611332388e-5,5.28629345434879e-5,6.91101421293267e-5,1.4859603338856787e-5,4.4067060286227545e-5,0.3372043254607777,0.056237443460368144,1.6247207585838793e-5,1.3427373410249097e-5
8.11908611566682e-5,1.2809095677845e-4,1.619768956156e-4,4.056734972817233e-5,1.0295651581972264e-4,0.3940241120747128,0.0657564824423019,3.3885938837149995e-5,4.69000956217818e-5
3.24763444626673e-5,2.23650876914756e-5,3.23953791231219e-5,5.814505067543509e-6,2.3262829086202075e-5,0.24994832081676072,0.04167743916036529,1.0030291431646299e-5,-1.01112567711917e-5
3.47960833528578e-5,1.01659489506707e-5,5.61519904800779e-5,2.3012439771569254e-5,3.103161563879391e-5,0.7415804590851031,0.1236226028605495,4.5986041529407195e-5,-2.4630134402187103e-5
5.56737333645725e-5,6.50620732842928e-5,8.63876776616583e-5,1.5738851624735383e-5,5.571558398381475e-5,0.28248562609174993,0.04712736733527817,2.13256043773655e-5,9.3883399197203e-6
5.7993472254763e-5,5.89625039138903e-5,1.4037997620019e-4,4.728861710848365e-5,7.615614236933174e-5,0.620942915925937,0.1035539494396306,8.141747228629972e-5,9.690316591273024e-7
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
6.03132111449535e-5,6.09956937040245e-5,8.20682937785754e-5,1.2367995504130246e-5,5.393629853292091e-5,0.22930745788165713,0.038262856562386954,2.10726000745509e-5,6.824825590710015e-7
0,0,0,0,0,NA,0,0,0
2.78368666822862e-5,2.03318979013415e-5,2.8075995240039e-5,4.403649669333176e-6,2.0162102373249968e-5,0.21841222645390942,0.036418839494295946,7.744097338697499e-6,-7.504968780944698e-6
5.10342555841914e-5,4.0663795802683e-5,4.96729146554535e-5,5.635658904208169e-6,3.675165623663402e-5,0.15334435182789255,0.02558801835151262,9.009118852770495e-6,-1.0370459781508396e-5
3.71158222430483e-5,2.43982774816098e-5,3.45550710646633e-5,6.726240248032931e-6,2.5698852759338584e-5,0.2617330941198811,0.0436435980639463,1.0156793583053498e-5,-1.2717544761438498e-5
8.11908611566682e-5,1.1995819761791e-4,1.3822028425865e-4,2.912262947182104e-5,9.212299312626231e-5,0.31612769498170806,0.052764718324556564,1.8262086640740002e-5,3.876733646124179e-5
2.31973889019052e-5,1.62655183210732e-5,2.3756611356956e-5,4.1729293143603775e-6,1.6848111973573695e-5,0.24767934359087992,0.0412939306917913,7.4910930358828e-6,-6.931870580832002e-6
0,0,0,0,0,NA,0,0,0
2.1341597789752e-4,1.4842285467979e-4,9.50264454278242e-5,5.9289352592450646e-5,1.290386576493962e-4,0.45946969437284807,0.0766858146101825,-5.339640925196579e-5,-6.499312321773e-5
0,0,0,0,0,NA,0,0,0
5.56737333645725e-5,6.70952630744269e-5,8.20682937785754e-5,1.3237042776673532e-5,5.4518583248562086e-5,0.24279873004628483,0.04051188716042127,1.49730307041485e-5,1.1421529709854401e-5
3.71158222430483e-5,4.87965549632196e-5,4.53535307723706e-5,6.0021353738054665e-6,3.431701083811099e-5,0.17490262779938145,0.029179035475595336,-3.4430241908490046e-6,1.1680732720171304e-5
8.11908611566682e-5,1.1995819761791e-4,1.3822028425865e-4,2.912262947182104e-5,9.212299312626231e-5,0.31612769498170806,0.052764718324556564,1.8262086640740002e-5,3.876733646124179e-5
1.5542250564276e-4,8.94603507659026e-5,6.69504501877852e-5,4.5980079194624034e-5,8.945334644776796e-5,0.5140118399200629,0.0857431844420503,-2.2509900578117394e-5,-6.596215487685741e-5
3.94355611332388e-5,3.25310366421464e-5,4.31938388308292e-5,5.408210736390838e-6,3.014216183565131e-5,0.17942345230175752,0.029929027185155964,1.0662802188682797e-5,-6.904524491092403e-6
5.3353994474382e-5,6.09956937040245e-5,5.83116824216194e-5,3.876814703305185e-6,4.413454632583277e-5,0.08784081917787864,0.0146769153182513,-2.6840112824051012e-6,7.6416992296425e-6
4.40750389136199e-5,4.87965549632196e-5,4.10341468892877e-5,3.911408894003071e-6,3.445428741503257e-5,0.1135245912036046,0.01894947710677996,-7.762408073931903e-6,4.721516049599704e-6
6.2632950035144e-5,7.11616426546952e-5,9.50264454278242e-5,1.679090007987822e-5,6.140298454938541e-5,0.27345413587141804,0.04562685846569416,2.3864802773129005e-5,8.5286926195512e-6
2.55171277920957e-5,1.21991387408049e-5,1.94372274738731e-5,6.667382654355376e-6,1.595521916528227e-5,0.41788098209664554,0.069660126365412,7.238088733068198e-6,-1.3317989051290798e-5
2.31973889019052e-5,1.82987081112073e-5,2.15969194154146e-5,2.497891573358783e-6,1.639772700047147e-5,0.1523315745704855,0.025402260534247975,3.2982113042072973e-6,-4.8986807906979e-6
0,0,0,0,0,NA,0,0,0
3.47960833528578e-5,4.67633651730854e-5,4.53535307723706e-5,6.540427651894106e-6,3.336335173755198e-5,0.19603628866018744,0.032700517569812536,-1.4098344007148017e-6,1.1967281820227598e-5
3.71158222430483e-5,4.67633651730854e-5,4.10341468892877e-5,4.852014955384306e-6,3.244133731520143e-5,0.149562729435039,0.02495415602026917,-5.7292182837977e-6,9.647542930037101e-6
0,0,0,0,0,NA,0,0,0
2.55171277920957e-5,1.82987081112073e-5,2.15969194154146e-5,3.6136734360213575e-6,1.725660718868474e-5,0.2094081065014254,0.034915731589561474,3.2982113042072973e-6,-7.218419680888397e-6
2.55171277920957e-5,1.62655183210732e-5,1.72775355323317e-5,5.0745662745263166e-6,1.603368698000673e-5,0.3164940341453633,0.05276236709671056,1.0120172112585006e-6,-9.251609471022499e-6
1.85579111215242e-5,1.01659489506707e-5,1.72775355323317e-5,4.521044393258727e-6,1.2630609999446332e-5,0.3579434717291492,0.059667770796524404,7.111586581661001e-6,-8.391962170853501e-6
4.63947778038104e-5,3.45642264322805e-5,9.50264454278242e-5,3.204341057459408e-5,5.20072150596273e-5,0.6161339448354556,0.10273233015179228,6.04622189955437e-5,-1.1830551371529902e-5
3.94355611332388e-5,8.33607813955001e-5,1.0366521319399e-4,3.28307354207224e-5,6.482307278586283e-5,0.5064668182141839,0.0844651555963522,2.0304431798489895e-5,4.39252202622613e-5
1.62381722313336e-5,8.1327591605366e-6,6.47907582462438e-6,5.222903922454847e-6,9.018227784737357e-6,0.5791497007088469,0.09653246530796175,-1.65368333591222e-6,-8.105413070796998e-6
4.87145166940009e-5,5.28629345434879e-5,7.34295260124096e-5,1.3235216538415573e-5,4.70605484470785e-5,0.2812380428013735,0.04691222425726815,2.0566591468921705e-5,4.1484178494870005e-6
8.35106000468587e-5,6.30288834941586e-5,6.69504501877852e-5,1.0871353500773507e-5,5.6090321807394006e-5,0.19381870437656162,0.0323498593309331,3.9215666936266e-6,-2.0481716552700092e-5
6.03132111449535e-5,5.08297447533537e-5,1.252621326094e-4,4.05143573237693e-5,6.922986145786912e-5,0.5852150570664499,0.09759353439562321,7.44323878560463e-5,-9.483466391599803e-6
0,0,0,0,0,NA,0,0,0
8.35106000468587e-5,1.1792500782778e-4,1.2094274872632e-4,2.0795127545507525e-5,8.579337103661656e-5,0.24238618082313348,0.04046919127971943,3.0177408985400037e-6,3.441440778092131e-5
6.95921667057156e-5,1.2199138740804e-4,1.5549781979098e-4,4.329769157289494e-5,9.759476636940763e-5,0.4436476789032734,0.07402260878918673,3.3506432382939986e-5,5.23992207023244e-5
4.63947778038104e-5,4.47301753829513e-5,6.26310663047023e-5,9.88963987628933e-6,4.0911414841938336e-5,0.24173302034403,0.040322929569706616,1.7900890921751007e-5,-1.664602420859104e-6
2.55171277920957e-5,1.01659489506707e-5,1.94372274738731e-5,7.730680060164305e-6,1.571274606920095e-5,0.492000572409011,0.0820131893565595,9.271278523202399e-6,-1.5351178841425e-5
0,0,0,0,0,NA,0,0,0
1.62381722313336e-5,8.1327591605366e-6,1.72775355323317e-5,5.006744318247978e-6,1.1663802810612469e-5,0.4292548836381668,0.07155220044203664,9.1447763717951e-6,-8.105413070796998e-6
6.03132111449535e-5,5.08297447533537e-5,1.252621326094e-4,4.05143573237693e-5,6.922986145786912e-5,0.5852150570664499,0.09759353439562321,7.44323878560463e-5,-9.483466391599803e-6
3.47960833528578e-5,2.43982774816098e-5,3.23953791231219e-5,5.444131127485002e-6,2.4258467771268626e-5,0.22442188759889242,0.03742386332295813,7.997101641512096e-6,-1.0397805871248e-5
4.63947778038104e-5,9.5559920136305e-5,1.0150552125244e-4,3.0248293165806087e-5,6.842712808959037e-5,0.4420511865732924,0.07373222036895673,5.945601116135002e-6,4.9165142332494594e-5
1.1830668339971e-4,1.1589181803764e-4,9.28667534862827e-5,1.4042644612697839e-5,8.527697488408264e-5,0.16467099861112647,0.02751623058092448,-2.3025064551357305e-5,-2.4148653620700004e-6
5.10342555841914e-5,5.69293141237562e-5,4.96729146554535e-5,3.857034645785468e-6,4.037337975229664e-5,0.09553410364575833,0.0159559950907533,-7.2563994683027015e-6,5.895058539564801e-6
6.03132111449535e-5,6.50620732842928e-5,7.9908601837034e-5,1.0222120116533927e-5,5.387650159570356e-5,0.18973244018778496,0.03166697044929391,1.4846528552741207e-5,4.748862139339299e-6
4.40750389136199e-5,4.87965549632196e-5,4.10341468892877e-5,3.911408894003071e-6,3.445428741503257e-5,0.1135245912036046,0.01894947710677996,-7.762408073931903e-6,4.721516049599704e-6
6.2632950035144e-5,9.14935405560367e-5,9.28667534862827e-5,1.7072894062853566e-5,6.601653453507924e-5,0.25861542389477493,0.04315758442790839,1.3732129302460012e-6,2.88605905208927e-5
9.27895556076208e-5,1.3419052614885e-4,1.2958151649248e-4,2.2689688250837828e-5,9.481282162494715e-5,0.2393103365343545,0.03996406677374654,-4.609009656370006e-6,4.14009705412292e-5
6.2632950035144e-5,5.28629345434879e-5,1.252621326094e-4,3.928424534342375e-5,7.001056563286391e-5,0.5611188109724854,0.09357814396677495,7.23991980659121e-5,-9.770015491656097e-6
7.88711222664777e-5,1.0775905887711e-4,1.0150552125244e-4,1.5198331223628929e-5,7.583350840491416e-5,0.20041709190714493,0.03346604324152825,-6.2535376246699984e-6,2.8887936610632296e-5
4.40750389136199e-5,8.33607813955001e-5,1.0582490513553e-4,3.1254472736404136e-5,6.612879954526353e-5,0.472630275331268,0.07882681988816571,2.2464123740029894e-5,3.9285742481880205e-5
7.42316444860966e-5,1.016594895067e-4,1.1878305678478e-4,2.2473434601058978e-5,7.92869063446589e-5,0.2834444631168647,0.04730681627476467,1.7123567278079998e-5,2.7427845020603397e-5
5.7993472254763e-5,6.50620732842928e-5,8.42279857201169e-5,1.3574160604964262e-5,5.5214422966034244e-5,0.245844470987491,0.04102009051705353,1.9165912435824105e-5,7.068601029529803e-6
5.7993472254763e-5,6.70952630744269e-5,5.61519904800779e-5,5.859306931791584e-6,4.677500818526484e-5,0.12526575962497416,0.02091660577765008,-1.0943272594349003e-5,9.101790819663904e-6
6.72724278155251e-5,9.35267303461709e-5,1.2310244066786e-4,2.793146784988519e-5,7.79582666698603e-5,0.3582874407427515,0.05977953867935013,2.9575710321689096e-5,2.6254302530645795e-5
8.11908611566682e-5,9.96262997165733e-5,8.42279857201169e-5,9.884310753608498e-6,6.873236433674173e-5,0.1438086824015265,0.024025390703868367,-1.539831399645639e-5,1.843543855990509e-5
0,0,0,0,0,NA,0,0,0
5.7993472254763e-5,6.50620732842928e-5,7.9908601837034e-5,1.118523904669125e-5,5.353734660569526e-5,0.20892404565865005,0.03486528873194642,1.4846528552741207e-5,7.068601029529803e-6
2.31973889019052e-5,1.4232328530939e-5,1.07984597077073e-5,6.401786309473374e-6,1.3657490862506218e-5,0.46873809940068406,0.0781343978091661,-3.433868823231701e-6,-8.965060370966201e-6
5.3353994474382e-5,6.50620732842928e-5,8.42279857201169e-5,1.5586397083987876e-5,5.4557612640694895e-5,0.2856869340423059,0.04765995368425156,1.9165912435824105e-5,1.1708078809910797e-5
3.24763444626673e-5,4.0663795802683e-5,4.10341468892877e-5,4.83748388017201e-6,2.9752942758702504e-5,0.16258841753584471,0.027122863708273038,3.7035108660469904e-7,8.187451340015703e-6
6.49526889253346e-5,9.5559920136305e-5,1.4469936008327e-4,4.023062415928747e-5,8.636064832604927e-5,0.4658443971772797,0.07771270006981833,4.913943994696501e-5,3.06072312109704e-5
8.35106000468587e-5,5.4896124333622e-5,6.04713743631608e-5,1.516947347657816e-5,5.351189305505492e-5,0.28347854300297826,0.04729101707804226,5.575250029538801e-6,-2.8614475713236694e-5
2.55171277920957e-5,2.03318979013415e-5,2.8075995240039e-5,3.9455767476026525e-6,1.9467649420269712e-5,0.20267350528176858,0.033795140588144985,7.744097338697499e-6,-5.185229890754198e-6
0,0,0,0,0,NA,0,0,0
1.85579111215242e-5,1.21991387408049e-5,1.94372274738731e-5,3.9496225968455e-6,1.3535974983261925e-5,0.29178707863522607,0.048642459751690396,7.238088733068198e-6,-6.3587723807193e-6
9.27895556076208e-5,1.3825690572912e-4,1.2958151649248e-4,2.413914763488005e-5,9.619178136602521e-5,0.25094812978903785,0.041904848115978,-8.675389236639997e-6,4.546735012149919e-5
6.03132111449535e-5,6.30288834941586e-5,8.42279857201169e-5,1.309384877512942e-5,5.516598228358961e-5,0.2373536776308701,0.03960491792371467,2.11991022259583e-5,2.7156723492051027e-6
6.03132111449535e-5,5.08297447533537e-5,1.252621326094e-4,4.05143573237693e-5,6.922986145786912e-5,0.5852150570664499,0.09759353439562321,7.44323878560463e-5,-9.483466391599803e-6
8.35106000468587e-5,1.1589181803764e-4,1.2958151649248e-4,2.365896751935147e-5,8.816072552408254e-5,0.2683617606219522,0.04480042737492877,1.3689698454839996e-5,3.238121799078131e-5
3.01566055724768e-5,1.62655183210732e-5,4.75132227139121e-5,1.565584818016746e-5,2.739779869690739e-5,0.571427228638433,0.09526070293865292,3.1247704392838905e-5,-1.3891087251403601e-5
6.72724278155251e-5,1.0775905887711e-4,1.5333812784944e-4,4.305795231512434e-5,9.285689171429986e-5,0.4637022790683555,0.07736109392115449,4.557906897233001e-5,4.04866310615849e-5
7.42316444860966e-5,2.64314672717439e-5,2.59163032984975e-5,2.7747355819119547e-5,3.858169271886439e-5,0.7191845111957095,0.11989623660988397,-5.151639732463996e-7,-4.78001772143527e-5
7.19119055959061e-5,1.1182543845737e-4,1.3390090037557e-4,3.141934541589055e-5,8.726439746118416e-5,0.36004769791559155,0.06008066998381625,2.20754619182e-5,3.9913532861463906e-5
5.56737333645725e-5,5.89625039138903e-5,6.04713743631608e-5,2.4532312334985617e-6,4.439021071878054e-5,0.05526514052929811,0.009247848597148669,1.5088704492705033e-6,3.2887705493177995e-6
3.24763444626673e-5,2.64314672717439e-5,3.02356871815804e-5,3.055955236011323e-6,2.304986353800073e-5,0.13258018777305033,0.022115906181790056,3.804219909836502e-6,-6.044877190923399e-6
0,0,0,0,0,NA,0,0,0
8.11908611566682e-5,1.2809095677845e-4,1.619768956156e-4,4.056734972817233e-5,1.0295651581972264e-4,0.3940241120747128,0.0657564824423019,3.3885938837149995e-5,4.69000956217818e-5
9.51092944978113e-5,6.09956937040245e-5,5.83116824216194e-5,2.0514246798228755e-5,5.873272935542099e-5,0.34928134659104354,0.05826250170630344,-2.6840112824051012e-6,-3.4113600793786794e-5
0,0,0,0,0,NA,0,0,0
7.88711222664777e-5,7.31948324448294e-5,6.69504501877852e-5,5.962591700471021e-6,5.624474914989083e-5,0.10601152624186953,0.01771545833126983,-6.244382257044191e-6,-5.676289821648307e-6
1.46143550082e-4,1.1792500782778e-4,8.85473696031998e-5,2.8800034028782093e-5,9.535399038544047e-5,0.30203281385882674,0.05041826396845899,-2.93776382245802e-5,-2.8218542254219994e-5
5.56737333645725e-5,6.09956937040245e-5,7.77489098954925e-5,1.1520322141647826e-5,5.148466477643433e-5,0.2237622055358304,0.037336604809952094,1.6753216191468e-5,5.3219603394520025e-6
6.49526889253346e-5,9.75931099264392e-5,1.4037997620019e-4,3.782721391251883e-5,8.518824724112065e-5,0.44404263660280485,0.07407809630650174,4.2786866273750805e-5,3.264042100110461e-5
6.72724278155251e-5,1.1995819761791e-4,1.4037997620019e-4,3.772168476917418e-5,9.133307160069982e-5,0.41301233067130466,0.06891149933821802,2.0421778582280014e-5,5.26857698023849e-5
3.94355611332388e-5,2.84646570618781e-5,3.67147630062048e-5,5.712963718358528e-6,2.758198622992006e-5,0.20712662499125198,0.034544089153733595,8.250105944326704e-6,-1.0970904071360704e-5
8.11908611566682e-5,1.1589181803764e-4,1.0366521319399e-4,1.7600865385709968e-5,7.958718944350205e-5,0.22115199077616132,0.03692498778722981,-1.2226604843650006e-5,3.47009568809718e-5
9.74290333880018e-5,5.28629345434879e-5,6.26310663047023e-5,2.3425243070435162e-5,5.908706932665679e-5,0.39645295218368526,0.0661247312550531,9.768131761214405e-6,-4.45660988445139e-5
5.56737333645725e-5,6.30288834941586e-5,7.9908601837034e-5,1.2425457567973527e-5,5.275916906593466e-5,0.23551276087091275,0.039296092786040404,1.6879718342875403e-5,7.355150129586104e-6
1.4382381119181e-4,1.1792500782778e-4,5.83116824216194e-5,4.384978287380517e-5,9.097757107875364e-5,0.4819845413969904,0.08040657154206403,-5.96133254061606e-5,-2.5898803364029992e-5
1.5774224453295e-4,1.0979224866724e-4,6.69504501877852e-5,4.541984096715612e-5,9.497619608878283e-5,0.47822341636738214,0.07978304955797101,-4.28417984794548e-5,-4.794999586571e-5
9.27895556076208e-5,5.4896124333622e-5,5.83116824216194e-5,2.096148018866889e-5,5.6739710637882775e-5,0.3694322715610356,0.061619328352370835,3.415558087997399e-6,-3.7893431273998804e-5
9.27895556076208e-5,1.3012414656858e-4,1.619768956156e-4,3.462984580159694e-5,1.0488011089834944e-4,0.3301850608754642,0.05511824357165932,3.1852749047020013e-5,3.733459096095918e-5
6.2632950035144e-5,7.52280222349636e-5,1.0366521319399e-4,2.101965862906909e-5,6.563646102329168e-5,0.320243631380584,0.053428635614283404,2.8437190959026395e-5,1.2595072199819606e-5
6.03132111449535e-5,6.30288834941586e-5,8.42279857201169e-5,1.309384877512942e-5,5.516598228358961e-5,0.2373536776308701,0.03960491792371467,2.11991022259583e-5,2.7156723492051027e-6
5.7993472254763e-5,5.89625039138903e-5,6.04713743631608e-5,1.2487134210775421e-6,4.466901598822291e-5,0.02795480028946168,0.004696357561567132,1.5088704492705033e-6,9.690316591273024e-7
1.39184333411431e-5,8.1327591605366e-6,6.47907582462438e-6,3.906250003908139e-6,8.109129582553055e-6,0.48171014708070636,0.08029178212143652,-1.65368333591222e-6,-5.7856741806065e-6
0,0,0,0,0,NA,0,0,0
9.27895556076208e-5,1.4232328530939e-4,1.2958151649248e-4,2.5721558521029654e-5,9.760397898263012e-5,0.26352981496386674,0.044002972476463315,-1.2741768816909989e-5,4.9533729701769185e-5
1.85579111215242e-5,1.4232328530939e-5,1.72775355323317e-5,2.2219853014329677e-6,1.3072440121556968e-5,0.1699747928291388,0.028340025838291098,3.0452070013927e-6,-4.3255825905852e-6
6.95921667057156e-5,9.35267303461709e-5,1.3390090037557e-4,3.2502692628052875e-5,8.238062251387734e-5,0.3945429354163677,0.06582580642148951,4.0374170029399106e-5,2.393456364045529e-5
3.01566055724768e-5,4.67633651730854e-5,5.1832606596995e-5,1.1338214832012437e-5,3.502269804364241e-5,0.3237390454008907,0.05398569314851816,5.0692414239096e-6,1.66067596006086e-5
7.19119055959061e-5,1.1385862824751e-4,1.1446367290169e-4,2.4394488862205847e-5,8.115717390182798e-5,0.3005832718092761,0.0501648429464642,6.050446541799967e-7,4.19467226516039e-5
3.01566055724768e-5,5.28629345434879e-5,8.63876776616583e-5,2.828845242844336e-5,4.942391755151659e-5,0.572363621296453,0.09543512348070177,3.35247431181704e-5,2.27063289710111e-5
5.3353994474382e-5,6.30288834941586e-5,6.91101421293267e-5,7.946082609869462e-6,4.835977567693419e-5,0.16431181697270458,0.02742560264184821,6.08125863516809e-6,9.674889019776601e-6
3.94355611332388e-5,3.86306060125488e-5,4.31938388308292e-5,2.4356962643277753e-6,3.092392556023614e-5,0.07876413554234335,0.013153125861690755,4.5632328182803984e-6,-8.049551206900046e-7
