year_2015,year_2016,year_2017,sd,mean,cv,mean_cv,change_2016_2017,change_2015_2016
1.66903908651106e-5,1.15470774347013e-5,1.56627058666902e-5,2.721770468206385e-6,1.165548615867712e-5,0.23351839907425206,0.038929446084174243,4.115628431988899e-6,-5.1433134304093e-6
1.19217077607933e-5,1.25968117469468e-5,2.34940588000354e-5,6.495191391889031e-6,1.3626942424916133e-5,0.47664334297126865,0.07945191294723221,1.08972470530886e-5,6.751039861535005e-7
9.53736620863466e-6,9.44760881021014e-6,1.34251764571631e-5,2.270982507830095e-6,8.6702834959595e-6,0.26192713408833884,0.04366174758430311,3.977567646952959e-6,-8.975739842451959e-8
1.0729536984714e-5,1.04973431224557e-5,1.34251764571631e-5,1.627502902758289e-6,9.069889866772772e-6,0.17944020563255014,0.029914259180314002,2.9278333347073997e-6,-2.321938622583002e-7
3.09964401780626e-5,2.09946862449114e-5,5.25819411238886e-5,1.6143748034512873e-5,3.017920389534387e-5,0.5349295524990165,0.0891800747530822,3.15872548789772e-5,-1.0001753933151198e-5
1.1206405295145e-4,7.97798077306634e-5,5.25819411238886e-5,2.9777278991714242e-5,6.855077019942907e-5,0.4343828509159806,0.07245426746116296,-2.7197866606774796e-5,-3.2284245220786607e-5
1.66903908651106e-5,1.04973431224557e-5,1.23064117523995e-5,3.184489559079992e-6,1.0669658824761448e-5,0.29846217310057155,0.049752586899115894,1.8090686299438003e-6,-6.1930477426549e-6
3.69572940584593e-5,2.2044420557157e-5,5.25819411238886e-5,1.52701427320803e-5,3.17134496178963e-5,0.4815036811215632,0.08027704139494211,3.05375205667316e-5,-1.4912873501302305e-5
1.19217077607933e-5,1.67957489959291e-5,2.90878823238533e-5,8.846189093264184e-6,1.666288204345997e-5,0.5308918991439558,0.08849586892569553,1.2292133327924202e-5,4.874041235135799e-6
0,4.19893724898228e-6,3.35629411429076e-6,2.2213296189053235e-6,2.4441402455445907e-6,0.9088388536437598,0.15147517905749794,-8.426431346915196e-7,4.19893724898228e-6
2.26512447455073e-5,1.04973431224557e-5,3.46817058476712e-5,1.2092233867364954e-5,1.998063189574979e-5,0.6051977700433574,0.10088294553380603,2.4184362725215502e-5,-1.2153901623051602e-5
1.788256164119e-5,1.04973431224557e-5,1.23064117523995e-5,3.849407518470885e-6,1.1133931008629021e-5,0.3457366060098196,0.05763204594414379,1.8090686299438003e-6,-7.385218518734299e-6
1.31138785368726e-5,9.44760881021014e-6,1.56627058666902e-5,3.12424619941445e-6,1.0337109853296848e-5,0.3022359483214763,0.050381272311790466,6.215097056480058e-6,-3.66626972666246e-6
0,0,0,0,0,NA,0,0,0
1.4306049312952e-5,6.29840587347342e-6,1.00688823428723e-5,4.006087663220592e-6,8.669856298129578e-6,0.46207082625866125,0.07701902925669198,3.7704764693988795e-6,-8.00764343947858e-6
2.26512447455073e-5,2.51936234938937e-5,4.69881176000707e-5,1.337751249537581e-5,2.7052624583711876e-5,0.4944996169957676,0.0824391466864477,2.1794494106177e-5,2.542378748386397e-6
1.4306049312952e-5,8.39787449796456e-6,1.34251764571631e-5,3.1873769681217776e-6,9.82911930905036e-6,0.32427899874884375,0.054054690724231504,5.0273019591985404e-6,-5.9081748149874405e-6
1.19217077607933e-5,1.04973431224557e-5,1.67814705714538e-5,3.294853739649071e-6,1.0623843798587968e-5,0.3101376302320066,0.05169845824183325,6.2841274489981e-6,-1.4243646383375995e-6
5.48398556996493e-5,7.13819332326988e-5,7.04821764001061e-5,9.301721062641737e-6,5.1501421598773986e-5,0.18061095740439073,0.030144744085397433,-8.997568325926964e-7,1.6542077533049498e-5
1.1206405295145e-4,7.97798077306634e-5,5.48194705334158e-5,2.8700270436273174e-5,6.884090041295059e-5,0.41690724938388485,0.0695419089809916,-2.49603371972476e-5,-3.2284245220786607e-5
2.98042694019833e-5,1.4696280371438e-5,3.8037999961962e-5,1.1838366476025144e-5,2.359422905285211e-5,0.5017483915031377,0.08364439377473365,2.3341719590523997e-5,-1.51079890305453e-5
2.1459073969428e-5,1.25968117469468e-5,1.56627058666902e-5,4.5006903477120555e-6,1.3554820482694264e-5,0.3320361456249594,0.055350653287895485,3.0658941197433986e-6,-8.8622622224812e-6
0,0,0,0,0,NA,0,0,0
2.62277570737453e-5,1.04973431224557e-5,3.69192352571984e-5,1.329078636252798e-5,2.1733780453981847e-5,0.611526668849412,0.10193922295861364,2.6421892134742705e-5,-1.57304139512896e-5
0,3.14920293673671e-6,4.47505881905435e-6,2.298605533485593e-6,2.4807168223191633e-6,0.9265892474323938,0.1544336085027509,1.32585588231764e-6,3.14920293673671e-6
1.1564056527969e-4,8.29290106674001e-5,5.7056999942943e-5,2.935824946996486e-5,7.124620633999949e-5,0.41206754686505137,0.06873729631612523,-2.58720107244571e-5,-3.27115546122899e-5
1.19217077607933e-5,9.44760881021014e-6,1.34251764571631e-5,2.008425092965775e-6,9.200729530283078e-6,0.2182897656490487,0.036389294882783356,3.977567646952959e-6,-2.474098950583159e-6
4.29181479388559e-5,5.77353871735064e-5,6.26508234667609e-5,1.0272054127416861e-5,4.339410317663501e-5,0.2367154377083132,0.039488734704032726,4.915436293254504e-6,1.48172392346505e-5
1.66903908651106e-5,1.04973431224557e-5,1.23064117523995e-5,3.184489559079992e-6,1.0669658824761448e-5,0.29846217310057155,0.049752586899115894,1.8090686299438003e-6,-6.1930477426549e-6
1.90747324172693e-5,8.39787449796456e-6,2.68503529143261e-5,9.264174084878072e-6,1.589678347860951e-5,0.5827703508287583,0.09714163912435855,1.8452478416361542e-5,-1.0676857919304741e-5
8.34519543255532e-6,7.34814018571899e-6,1.00688823428723e-5,1.3764479416087143e-6,6.784666475688831e-6,0.2028762867770839,0.033818368351577054,2.72074215715331e-6,-9.970552468363305e-7
0,4.19893724898228e-6,3.35629411429076e-6,2.2213296189053235e-6,2.4441402455445907e-6,0.9088388536437598,0.15147517905749794,-8.426431346915196e-7,4.19893724898228e-6
1.19217077607933e-5,1.04973431224557e-5,2.23752940952718e-5,6.4857793310694375e-6,1.2820031077397558e-5,0.5059097978712574,0.08432898300444074,1.1877950972816099e-5,-1.4243646383375995e-6
0,0,0,0,0,NA,0,0,0
0,3.14920293673671e-6,4.47505881905435e-6,2.298605533485593e-6,2.4807168223191633e-6,0.9265892474323938,0.1544336085027509,1.32585588231764e-6,3.14920293673671e-6
3.2188610954142e-5,1.67957489959291e-5,4.36318234857799e-5,1.346639153803308e-5,2.652064374347102e-5,0.5077701607959009,0.08465046066910303,2.6836074489850803e-5,-1.53928619582129e-5
1.19217077607933e-5,1.57460146836836e-5,2.68503529143261e-5,7.754526603873311e-6,1.5568150490669077e-5,0.49810198125468164,0.0830299703345225,1.1104338230642503e-5,3.824306922890299e-6
3.69572940584593e-5,1.99449519326658e-5,4.92256470095979e-5,1.4704258866776405e-5,3.0208037966874852e-5,0.48676643226218846,0.08115291207533713,2.92806950769321e-5,-1.7012342125793505e-5
3.45729525063006e-5,2.9392560742876e-5,7.04821764001061e-5,2.23780596952197e-5,3.9206437336125603e-5,0.570775138362294,0.09516186175816244,4.1089615657230104e-5,-5.180391763424599e-6
2.74199278498246e-5,1.25968117469468e-5,3.69192352571984e-5,1.2257935508825985e-5,2.2298477590698948e-5,0.5497207358200529,0.0916387047013344,2.4322423510251603e-5,-1.48231161028778e-5
1.19217077607933e-5,1.04973431224557e-5,2.23752940952718e-5,6.4857793310694375e-6,1.2820031077397558e-5,0.5059097978712574,0.08432898300444074,1.1877950972816099e-5,-1.4243646383375995e-6
2.74199278498246e-5,1.78454833081747e-5,2.34940588000354e-5,4.812983156083686e-6,1.8393113278529597e-5,0.2616731101037644,0.043627512611692836,5.6485754918606995e-6,-9.5744445416499e-6
3.33807817302213e-5,2.83428264306304e-5,6.71258822858153e-5,2.1088062288785636e-5,3.7484388183863155e-5,0.5625825393053618,0.09379499354104685,3.8783055855184896e-5,-5.037955299590903e-6
0,0,0,0,0,NA,0,0,0
1.66903908651106e-5,1.36465460591924e-5,1.67814705714538e-5,1.7842383254954173e-6,1.2225661455313054e-5,0.14594206882115315,0.02433386618807162,3.1349245122613997e-6,-3.0438448059182e-6
1.66903908651106e-5,1.04973431224557e-5,1.23064117523995e-5,3.184489559079992e-6,1.0669658824761448e-5,0.29846217310057155,0.049752586899115894,1.8090686299438003e-6,-6.1930477426549e-6
3.69572940584593e-5,4.19893724898228e-5,5.81757646477066e-5,1.1087114131391064e-5,3.705238633184494e-5,0.29922807217040603,0.04990222235034421,1.61863921578838e-5,5.032078431363497e-6
1.19217077607933e-5,1.57460146836836e-5,2.68503529143261e-5,7.754526603873311e-6,1.5568150490669077e-5,0.49810198125468164,0.0830299703345225,1.1104338230642503e-5,3.824306922890299e-6
0,0,0,0,0,NA,0,0,0
1.54982200890313e-5,8.39787449796456e-6,1.23064117523995e-5,3.556196738082202e-6,9.93967576936939e-6,0.35777794171527794,0.059637940015687466,3.908537254434941e-6,-7.10034559106674e-6
1.54982200890313e-5,7.34814018571899e-6,1.23064117523995e-5,4.106821557220779e-6,9.814898396092641e-6,0.41842731238621117,0.06974606447969861,4.9582715666805105e-6,-8.15007990331231e-6
0,2.09946862449114e-6,3.35629411429076e-6,1.6956851613559031e-6,1.7878619750344508e-6,0.9484429922635547,0.15807532192890497,1.2568254897996203e-6,2.09946862449114e-6
7.86832712212359e-5,6.19343244224887e-5,3.13254117333805e-5,2.4014577552492882e-5,4.89893962323995e-5,0.4901995002871798,0.0817407412113903,-3.0608912689108205e-5,-1.67489467987472e-5
1.19217077607933e-5,1.57460146836836e-5,2.79691176190897e-5,8.382013799103296e-6,1.6004713465667474e-5,0.5237215784639931,0.08730026700522024,1.22231029354061e-5,3.824306922890299e-6
1.0729536984714e-5,9.44760881021014e-6,1.11876470476359e-5,9.019365962602216e-7,8.066682359705066e-6,0.111810104333053,0.01864173962414192,1.7400382374257585e-6,-1.2819281745038595e-6
1.2160141916009e-4,8.92274165408735e-5,6.04132940572338e-5,3.0611316953304506e-5,7.546336167787545e-5,0.40564475624572144,0.06767034550901847,-2.881412248363969e-5,-3.23740026192165e-5
3.81494648345386e-5,4.19893724898228e-5,5.7056999942943e-5,9.993941262440599e-6,3.679744463243625e-5,0.27159335008907465,0.04529622288537281,1.5067627453120199e-5,3.8399076552842e-6
0,0,0,0,0,NA,0,0,0
3.33807817302213e-5,2.83428264306304e-5,7.04821764001061e-5,2.3013109654793087e-5,3.880472355393772e-5,0.5930491844067737,0.09887386800409056,4.2139349969475706e-5,-5.037955299590903e-6
1.54982200890313e-5,8.39787449796456e-6,1.11876470476359e-5,3.5772144269129624e-6,9.665239015386181e-6,0.3701113258780629,0.0616932753455233,2.78977254967134e-6,-7.10034559106674e-6
1.4306049312952e-5,1.15470774347013e-5,1.67814705714538e-5,2.6184762662695806e-6,1.131326839634417e-5,0.23145179399400875,0.03858472672266508,5.2343931367525e-6,-2.7589718782506998e-6
0,2.09946862449114e-6,1.11876470476359e-6,1.0504906114142146e-6,1.0671809851672362e-6,0.9843603156493591,0.16406094192571416,-9.807039197275498e-7,2.09946862449114e-6
1.788256164119e-5,1.04973431224557e-5,1.45439411619266e-5,3.698260739119195e-6,1.1655526666172873e-5,0.3172967507210491,0.05289250472573,4.046598039470899e-6,-7.385218518734299e-6
5.48398556996493e-5,7.76803391061722e-5,8.95011763810871e-5,1.762019214568489e-5,5.991039083314837e-5,0.29410911697701114,0.04906811148852948,1.1820837274914906e-5,2.284048340652289e-5
0,0,0,0,0,NA,0,0,0
2.5035586297666e-5,1.25968117469468e-5,3.13254117333805e-5,9.531049905328943e-6,1.962221492083056e-5,0.4857275258569799,0.08097093948859735,1.87285999864337e-5,-1.2438774550719198e-5
3.81494648345386e-5,2.62433578061393e-5,5.92945293524702e-5,1.673941993531129e-5,3.5106692982114846e-5,0.4768156301090282,0.07949852726232313,3.30511715463309e-5,-1.19061070283993e-5
1.31138785368726e-5,1.78454833081747e-5,3.24441764381441e-5,1.0076129727948837e-5,1.836991700278506e-5,0.5485125341840792,0.09143406396151552,1.45986931299694e-5,4.7316047713021e-6
1.4306049312952e-5,1.15470774347013e-5,1.56627058666902e-5,2.0972537686211778e-6,1.0903271595741169e-5,0.19235086920519961,0.03206756426052972,4.115628431988899e-6,-2.7589718782506998e-6
1.19217077607933e-5,1.25968117469468e-5,2.57315882095625e-5,7.785573369212033e-6,1.4508920271628657e-5,0.536605979180702,0.08944642063034335,1.31347764626157e-5,6.751039861535005e-7
0,0,0,0,0,NA,0,0,0
1.66903908651106e-5,1.36465460591924e-5,1.45439411619266e-5,1.5640521890922318e-6,1.1611232568830459e-5,0.13470165030462145,0.022459951077910933,8.973951027341992e-7,-3.0438448059182e-6
1.66903908651106e-5,1.36465460591924e-5,1.45439411619266e-5,1.5640521890922318e-6,1.1611232568830459e-5,0.13470165030462145,0.022459951077910933,8.973951027341992e-7,-3.0438448059182e-6
1.19217077607933e-5,1.25968117469468e-5,2.57315882095625e-5,7.785573369212033e-6,1.4508920271628657e-5,0.536605979180702,0.08944642063034335,1.31347764626157e-5,6.751039861535005e-7
1.54982200890313e-5,8.39787449796456e-6,1.34251764571631e-5,3.6511683609764256e-6,1.0243109851283846e-5,0.3564511573132057,0.05941706214374369,5.0273019591985404e-6,-7.10034559106674e-6
1.66903908651106e-5,1.04973431224557e-5,1.67814705714538e-5,3.60213810698965e-6,1.1892835666502438e-5,0.3028830304227185,0.05049041576684184,6.2841274489981e-6,-6.1930477426549e-6
1.788256164119e-5,1.36465460591924e-5,1.79002352762174e-5,2.4507826070916037e-6,1.2970031395922852e-5,0.18895733805717776,0.0315036980356929,4.253689217025001e-6,-4.236015581997599e-6
2.1459073969428e-5,1.25968117469468e-5,2.68503529143261e-5,7.1968629296832695e-6,1.7025775390096044e-5,0.42270397469648935,0.07046485059557331,1.4253541167379301e-5,-8.8622622224812e-6
4.17259771627766e-5,5.77353871735064e-5,6.71258822858153e-5,1.2842882513966766e-5,4.485753228401626e-5,0.2863038125381447,0.04775468336659413,9.390495112308895e-6,1.6009410010729797e-5
1.54982200890313e-5,7.34814018571899e-6,1.23064117523995e-5,4.106821557220779e-6,9.814898396092641e-6,0.41842731238621117,0.06974606447969861,4.9582715666805105e-6,-8.15007990331231e-6
1.1444839450361e-4,7.97798077306634e-5,5.7056999942943e-5,2.890215987375676e-5,7.00468405127433e-5,0.41261189886928196,0.06882702217864095,-2.2722807787720398e-5,-3.46685867729466e-5
0,0,0,0,0,NA,0,0,0
1.19217077607933e-5,1.36465460591924e-5,2.68503529143261e-5,8.166803013250232e-6,1.5146352436890509e-5,0.5391927229528304,0.0898780757858358,1.3203806855133701e-5,1.7248382983991005e-6
1.1087188217537e-4,7.76803391061722e-5,5.14631764191251e-5,2.9772505409929235e-5,6.744697577764913e-5,0.4414209097837027,0.07362635744376515,-2.6217162687047092e-5,-3.319154306919781e-5
3.45729525063006e-5,3.98899038653317e-5,5.14631764191251e-5,8.636070414102692e-6,3.3640525801215023e-5,0.2567162732572621,0.04281407931437803,1.1573272553793404e-5,5.316951359031099e-6
0,0,0,0,0,NA,0,0,0
2.02669031933486e-5,2.72930921183848e-5,4.58693528953071e-5,1.3228317013159294e-5,2.666441630504995e-5,0.4961037534751509,0.08270617925944602,1.8576260776922296e-5,7.026188925036199e-6
0,0,0,0,0,NA,0,0,0
9.53736620863466e-6,9.44760881021014e-6,1.23064117523995e-5,1.6252396682892853e-6,8.229156609883397e-6,0.1974977200382038,0.0329231443035422,2.8588029421893596e-6,-8.975739842451959e-8
1.1564056527969e-4,8.29290106674001e-5,5.81757646477066e-5,2.882409959662775e-5,7.139236004785611e-5,0.40374207516471267,0.06734983949415865,-2.47532460196935e-5,-3.27115546122899e-5
1.54982200890313e-5,8.39787449796456e-6,1.34251764571631e-5,3.6511683609764256e-6,1.0243109851283846e-5,0.3564511573132057,0.05941706214374369,5.0273019591985404e-6,-7.10034559106674e-6
1.54982200890313e-5,7.34814018571899e-6,1.23064117523995e-5,4.106821557220779e-6,9.814898396092641e-6,0.41842731238621117,0.06974606447969861,4.9582715666805105e-6,-8.15007990331231e-6
2.62277570737453e-5,1.04973431224557e-5,3.8037999961962e-5,1.3816750337356493e-5,2.2144962623879873e-5,0.6239229468130731,0.10400561193769876,2.75406568395063e-5,-1.57304139512896e-5
4.17259771627766e-5,5.8785121485752e-5,6.93634116953425e-5,1.3944786459057543e-5,4.595482420073216e-5,0.30344554030162896,0.050612552403772104,1.0578290209590496e-5,1.70591443229754e-5
8.34519543255532e-6,9.44760881021014e-6,1.11876470476359e-5,1.4330956880712375e-6,7.6033867446181495e-6,0.1884812302998549,0.031419874538929665,1.7400382374257585e-6,1.1024133776548204e-6
8.34519543255532e-6,7.34814018571899e-6,1.00688823428723e-5,1.3764479416087143e-6,6.784666475688831e-6,0.2028762867770839,0.033818368351577054,2.72074215715331e-6,-9.970552468363305e-7
3.9341635610618e-5,4.19893724898228e-5,5.7056999942943e-5,9.555783947209978e-6,3.6985947997648446e-5,0.25836255293003524,0.04309124711167058,1.5067627453120199e-5,2.6477368792048004e-6
1.1683273605577e-4,8.29290106674001e-5,5.81757646477066e-5,2.944720156055534e-5,7.184617823285801e-5,0.40986455069489003,0.06837063026434238,-2.47532460196935e-5,-3.39037253883699e-5
0,3.14920293673671e-6,3.35629411429076e-6,1.8808276579826341e-6,2.096581177252526e-6,0.8970926947113839,0.14951719626954502,2.0709117755404993e-7,3.14920293673671e-6
1.788256164119e-5,1.15470774347013e-5,1.67814705714538e-5,3.3850069715487594e-6,1.2399029154723465e-5,0.2730058078990181,0.04551130050746529,5.2343931367525e-6,-6.335484206488699e-6
1.90747324172693e-5,1.04973431224557e-5,1.56627058666902e-5,4.318458532396435e-6,1.2388309984702909e-5,0.34859141704791613,0.058108893099639944,5.165362744234499e-6,-8.5773892948136e-6
1.54982200890313e-5,1.25968117469468e-5,1.67814705714538e-5,2.143838910524739e-6,1.175508532948916e-5,0.18237544436590694,0.030405703298759065,4.184658824507e-6,-2.901408342084499e-6
2.38434155215866e-5,1.57460146836836e-5,1.9018999980981e-5,4.0733957659106735e-6,1.5670456488040467e-5,0.2599411043972744,0.04333657611328577,3.2729852972974002e-6,-8.097400837903e-6
1.19217077607933e-5,1.36465460591924e-5,2.68503529143261e-5,8.166803013250232e-6,1.5146352436890509e-5,0.5391927229528304,0.0898780757858358,1.3203806855133701e-5,1.7248382983991005e-6
0,0,0,0,0,NA,0,0,0
0,2.09946862449114e-6,3.35629411429076e-6,1.6956851613559031e-6,1.7878619750344508e-6,0.9484429922635547,0.15807532192890497,1.2568254897996203e-6,2.09946862449114e-6
1.0729536984714e-5,9.44760881021014e-6,1.11876470476359e-5,9.019365962602216e-7,8.066682359705066e-6,0.111810104333053,0.01864173962414192,1.7400382374257585e-6,-1.2819281745038595e-6
1.788256164119e-5,1.25968117469468e-5,1.45439411619266e-5,2.673226876758017e-6,1.1924135356705355e-5,0.22418622372101546,0.03737430739963316,1.947129414979799e-6,-5.285749894243199e-6
3.33807817302213e-5,3.46412323041038e-5,3.24441764381441e-5,1.1024986470509957e-6,2.539217227988005e-5,0.04341883927451849,0.007257633355986315,-2.1970558659596985e-6,1.2604505738824967e-6
1.788256164119e-5,1.36465460591924e-5,1.67814705714538e-5,2.1978770534448556e-6,1.2627113831320265e-5,0.17406012829259893,0.029020543976959256,3.1349245122613997e-6,-4.236015581997599e-6
1.54982200890313e-5,7.34814018571899e-6,1.11876470476359e-5,4.077308248470777e-6,9.527828892714241e-6,0.42793676233927974,0.07133073358062389,3.839506861916909e-6,-8.15007990331231e-6
2.02669031933486e-5,1.15470774347013e-5,2.68503529143261e-5,7.676451132034618e-6,1.6585196168602654e-5,0.4628495830858405,0.07715541817778059,1.53032754796248e-5,-8.719825758647301e-6
1.2160141916009e-4,8.92274165408735e-5,6.04132940572338e-5,3.0611316953304506e-5,7.546336167787545e-5,0.40564475624572144,0.06767034550901847,-2.881412248363969e-5,-3.23740026192165e-5
1.19217077607933e-5,1.04973431224557e-5,1.79002352762174e-5,3.927985448798918e-6,1.1061817902066329e-5,0.35509402555480296,0.05919155577405222,7.402892153761701e-6,-1.4243646383375995e-6
2.8612098625904e-5,2.83428264306304e-5,6.82446469905789e-5,2.2959989406907296e-5,3.703989036350515e-5,0.619871959165663,0.10334285976958008,3.9901820559948504e-5,-2.692721952736011e-7
2.1459073969428e-5,1.4696280371438e-5,1.9018999980981e-5,3.42479301420387e-6,1.4649786834012718e-5,0.23377766878166828,0.03897515295263972,4.3227196095429985e-6,-6.7627935979900005e-6
8.34519543255532e-6,9.44760881021014e-6,1.34251764571631e-5,2.672157893653689e-6,8.472534648395563e-6,0.3153906126733531,0.052572162557765846,3.977567646952959e-6,1.1024133776548204e-6
3.33807817302213e-5,2.83428264306304e-5,6.71258822858153e-5,2.1088062288785636e-5,3.7484388183863155e-5,0.5625825393053618,0.09379499354104685,3.8783055855184896e-5,-5.037955299590903e-6
1.788256164119e-5,1.04973431224557e-5,1.56627058666902e-5,3.7892432073911956e-6,1.1957963459431774e-5,0.31688031329469,0.05282335051866453,5.165362744234499e-6,-7.385218518734299e-6
2.62277570737453e-5,2.2044420557157e-5,5.37007058286522e-5,1.7196819545539257e-5,2.9792425751273438e-5,0.5772211933700699,0.09622835924980438,3.1656285271495204e-5,-4.183336516588301e-6
8.34519543255532e-6,9.44760881021014e-6,1.34251764571631e-5,2.672157893653689e-6,8.472534648395563e-6,0.3153906126733531,0.052572162557765846,3.977567646952959e-6,1.1024133776548204e-6
1.19217077607933e-5,1.57460146836836e-5,2.79691176190897e-5,8.382013799103296e-6,1.6004713465667474e-5,0.5237215784639931,0.08730026700522024,1.22231029354061e-5,3.824306922890299e-6
2.74199278498246e-5,1.88952176204203e-5,2.34940588000354e-5,4.26678006008291e-6,1.85189960825908e-5,0.2304001815786328,0.03841546275984096,4.598841179615101e-6,-8.524710229404302e-6
2.74199278498246e-5,1.78454833081747e-5,2.34940588000354e-5,4.812983156083686e-6,1.8393113278529597e-5,0.2616731101037644,0.043627512611692836,5.6485754918606995e-6,-9.5744445416499e-6
1.19217077607933e-5,1.57460146836836e-5,2.79691176190897e-5,8.382013799103296e-6,1.6004713465667474e-5,0.5237215784639931,0.08730026700522024,1.22231029354061e-5,3.824306922890299e-6
1.788256164119e-5,1.04973431224557e-5,1.56627058666902e-5,3.7892432073911956e-6,1.1957963459431774e-5,0.31688031329469,0.05282335051866453,5.165362744234499e-6,-7.385218518734299e-6
1.19217077607933e-5,1.04973431224557e-5,2.01377646857446e-5,5.20368673690286e-6,1.1940125576474115e-5,0.43581507611241505,0.0726457961233829,9.6404215632889e-6,-1.4243646383375995e-6
1.4306049312952e-5,7.34814018571899e-6,1.00688823428723e-5,3.506387534221844e-6,8.807364843941283e-6,0.39811993670660073,0.06636066225513675,2.72074215715331e-6,-6.95790912723301e-6
4.64946602670939e-5,7.03321989204532e-5,6.48883528762881e-5,1.2491274532011646e-5,4.8551621648961714e-5,0.25727821456358657,0.042920162111971895,-5.4438460441651e-6,2.3837538653359305e-5
1.19217077607933e-5,1.04973431224557e-5,1.9018999980981e-5,4.564701653195871e-6,1.1500688129356466e-5,0.39690682869176225,0.06616072202206817,8.521656858525299e-6,-1.4243646383375995e-6
1.90747324172693e-5,1.4696280371438e-5,1.45439411619266e-5,2.57300469464168e-6,1.2721989661318894e-5,0.2022486075794323,0.03371870292128982,-1.5233920951140084e-7,-4.3784520458313e-6
1.90747324172693e-5,2.72930921183848e-5,4.47505881905435e-5,1.3112050278124152e-5,2.605761575108044e-5,0.5031945517724691,0.08388747330853741,1.7457496072158702e-5,8.2183597011155e-6
3.09964401780626e-5,3.14920293673671e-5,3.24441764381441e-5,7.357686420448899e-7,2.3917103656404672e-5,0.03076328357375585,0.005147144848672979,9.521470707769982e-7,4.955891893045037e-7
4.88790018192526e-5,7.87300734184178e-5,9.84512940191958e-5,2.49580487069789e-5,6.275460449096128e-5,0.39770864479870444,0.06633706963685987,1.9721220600777998e-5,2.9851071599165205e-5
3.81494648345386e-5,3.04422950551215e-5,7.16009411048696e-5,2.1880112260992186e-5,4.0518203313880475e-5,0.5400069714714283,0.09003492708133295,4.1158646049748103e-5,-7.7071697794171e-6
4.29181479388559e-5,5.8785121485752e-5,7.04821764001061e-5,1.383448353583614e-5,4.650498234013754e-5,0.29748390042707035,0.04961940422312851,1.1697054914354104e-5,1.58669735468961e-5
4.05338063866973e-5,5.56359185490152e-5,6.04132940572338e-5,1.0376986866401137e-5,4.174000146483686e-5,0.24861012223832932,0.041469803707608915,4.7773755082186004e-6,1.5102112162317905e-5
5.84163680278873e-5,8.71279479163824e-5,9.84512940191958e-5,2.0637216728470134e-5,6.61582066729839e-5,0.3119373659941944,0.05204469283792656,1.1323346102813401e-5,2.8711579888495102e-5
3.9341635610618e-5,4.30391068020684e-5,5.7056999942943e-5,9.345290745856952e-6,3.719575827537159e-5,0.2512461414731998,0.04190535337742944,1.4017893140874597e-5,3.697471191450402e-6
1.66903908651106e-5,9.44760881021014e-6,1.23064117523995e-5,3.648056994660442e-6,1.052311710559517e-5,0.3466707590587166,0.05778722910737409,2.8588029421893596e-6,-7.242782054900459e-6
2.02669031933486e-5,1.4696280371438e-5,1.9018999980981e-5,2.923325899101803e-6,1.4226377361217351e-5,0.20548631776569531,0.034259574942083565,4.3227196095429985e-6,-5.570622821910601e-6
1.54982200890313e-5,1.04973431224557e-5,1.34251764571631e-5,2.512584604554956e-6,1.0483331068301264e-5,0.23967425889585106,0.03995444592519876,2.9278333347073997e-6,-5.000876966575599e-6
0,0,0,0,0,NA,0,0,0
5.96085388039666e-6,6.29840587347342e-6,6.71258822858153e-6,3.7651757408163653e-7,4.837091389133312e-6,0.07783966516065748,0.01297730843626719,4.141823551081092e-7,3.3755199307676043e-7
0,1.04973431224557e-6,0,6.060643877525665e-7,4.139496749995341e-7,1.4641016151377548,0.24401728081435498,-1.04973431224557e-6,1.04973431224557e-6
0,3.14920293673671e-6,1.11876470476359e-6,1.596443600383574e-6,1.4661028104709686e-6,1.088902898883834,0.18148503823298107,-2.03043823197312e-6,3.14920293673671e-6
4.17259771627766e-5,5.77353871735064e-5,6.26508234667609e-5,1.094160192179421e-5,4.326344743120953e-5,0.25290638105508717,0.042187116382040535,4.915436293254504e-6,1.6009410010729797e-5
1.19217077607933e-5,1.57460146836836e-5,2.79691176190897e-5,8.382013799103296e-6,1.6004713465667474e-5,0.5237215784639931,0.08730026700522024,1.22231029354061e-5,3.824306922890299e-6
8.34519543255532e-6,9.44760881021014e-6,1.11876470476359e-5,1.4330956880712375e-6,7.6033867446181495e-6,0.1884812302998549,0.031419874538929665,1.7400382374257585e-6,1.1024133776548204e-6
1.19217077607933e-5,1.57460146836836e-5,2.79691176190897e-5,8.382013799103296e-6,1.6004713465667474e-5,0.5237215784639931,0.08730026700522024,1.22231029354061e-5,3.824306922890299e-6
1.1087188217537e-4,7.76803391061722e-5,5.14631764191251e-5,2.9772505409929235e-5,6.744697577764913e-5,0.4414209097837027,0.07362635744376515,-2.6217162687047092e-5,-3.319154306919781e-5
0,0,0,0,0,NA,0,0,0
2.62277570737453e-5,1.04973431224557e-5,3.69192352571984e-5,1.329078636252798e-5,2.1733780453981847e-5,0.611526668849412,0.10193922295861364,2.6421892134742705e-5,-1.57304139512896e-5
2.1459073969428e-5,1.67957489959291e-5,2.01377646857446e-5,2.4035226544449106e-6,1.5199027576386652e-5,0.15813660725104844,0.02636876706482173,3.3420156898155013e-6,-4.663324973498902e-6
0,0,0,0,0,NA,0,0,0
2.1459073969428e-5,1.25968117469468e-5,1.79002352762174e-5,4.4596585384072365e-6,1.410394488274986e-5,0.31619937368457246,0.0527116489014977,5.303423529270601e-6,-8.8622622224812e-6
