year_2015,year_2016,year_2017,sd,mean,cv,mean_cv,change_2016_2017,change_2015_2016
9.89310287278502e-5,7.82561788191674e-5,5.27998973245074e-5,2.3106827890021348e-5,6.327348319038659e-5,0.3651897560387835,0.06091768724245591,-2.545628149466e-5,-2.067484990868279e-5
4.30134907512392e-5,5.69826544799763e-5,7.4732162366995e-5,1.5896837707438104e-5,4.765628632641215e-5,0.33357273369049173,0.05563516918702063,1.77495078870187e-5,1.3969163728737099e-5
4.73148398263631e-5,6.60998791967725e-5,7.39198562543103e-5,1.3673920703658173e-5,5.025212399527602e-5,0.27210632340522756,0.045392930670867325,7.819977057537796e-6,1.878503937040941e-5
1.0323237780297e-4,7.67366413663681e-5,5.27998973245074e-5,2.5227058395877026e-5,6.449899372243063e-5,0.3911232864258452,0.0652409635657429,-2.3936744041860698e-5,-2.6495736436601896e-5
3.87121416761153e-5,5.69826544799763e-5,7.31075501416256e-5,1.7208854415312016e-5,4.650280017825731e-5,0.3700606060139606,0.06171552000247532,1.6124895661649302e-5,1.8270512803861e-5
9.46296796527263e-5,6.68596479231722e-5,4.71137545357143e-5,2.3870616901869083e-5,5.811842475337047e-5,0.4107237421379827,0.06850238904362492,-1.9745893387457906e-5,-2.7770031729554097e-5
9.46296796527263e-5,7.52171039135687e-5,5.11752850991379e-5,2.1768255001084273e-5,6.069758091662929e-5,0.3586346386849238,0.059823021098251154,-2.4041818814430805e-5,-1.94125757391576e-5
9.80707589128254e-5,7.90159475455671e-5,5.27998973245074e-5,2.272963570020267e-5,6.315405987077564e-5,0.35990775172192446,0.06003725367021306,-2.62160502210597e-5,-1.9054811367258303e-5
9.29091400226767e-5,7.52171039135687e-5,5.03629789864532e-5,2.137331469574037e-5,5.996563440460974e-5,0.35642605815735917,0.05945431438823037,-2.4854124927115503e-5,-1.7692036109107992e-5
9.54899494677511e-5,7.59768726399684e-5,5.19875912118226e-5,2.178952716541015e-5,6.131098512123806e-5,0.3553935256842298,0.059283346768306,-2.39892814281458e-5,-1.9513076827782703e-5
0,0,0,0,0,NA,0,0,0
9.54899494677511e-5,7.67366413663681e-5,5.19875912118226e-5,2.181993439542825e-5,6.150852911034252e-5,0.3547464833094062,0.05917567099249299,-2.4749050154545498e-5,-1.8753308101383004e-5
9.29091400226767e-5,7.52171039135687e-5,5.03629789864532e-5,2.137331469574037e-5,5.996563440460974e-5,0.35642605815735917,0.05945431438823037,-2.4854124927115503e-5,-1.7692036109107992e-5
9.54899494677511e-5,7.59768726399684e-5,5.11752850991379e-5,2.220986413711734e-5,6.121299283599369e-5,0.3628292476504723,0.06052255210244205,-2.4801587540830504e-5,-1.9513076827782703e-5
8.25859022423793e-5,6.0021729385575e-5,4.22399178596059e-5,2.0220176283734632e-5,5.126693144282371e-5,0.3944097240593679,0.06577767645276367,-1.7781811525969103e-5,-2.25641728568043e-5
9.9791298542875e-5,8.58538660831643e-5,5.36122034371921e-5,2.368644358603103e-5,6.57359529123156e-5,0.36032707425153004,0.06010929233601527,-3.22416626459722e-5,-1.39374324597107e-5
9.80707589128254e-5,8.6613634809564e-5,5.36122034371921e-5,2.3082906086260997e-5,6.534487581146063e-5,0.35324737861407884,0.05892901716552269,-3.3001431372371896e-5,-1.1457124103261409e-5
1.0495291743302e-4,8.35745599039652e-5,5.36122034371921e-5,2.5789681041337288e-5,6.698234045387865e-5,0.38502209487730615,0.06422616776326259,-2.99623564667731e-5,-2.1378357529054794e-5
9.29091400226767e-5,7.52171039135687e-5,5.03629789864532e-5,2.137331469574037e-5,5.996563440460974e-5,0.35642605815735917,0.05945431438823037,-2.4854124927115503e-5,-1.7692036109107992e-5
4.98956492714375e-5,6.76194166495719e-5,7.4732162366995e-5,1.2790461709549694e-5,5.125942249938852e-5,0.24952410865928645,0.041630067628630564,7.112745717423097e-6,1.7723767378134404e-5
9.63502192827759e-5,7.90159475455671e-5,5.27998973245074e-5,2.192558934411784e-5,6.252291337424207e-5,0.35068086499549866,0.058498913260394976,-2.62160502210597e-5,-1.733427173720879e-5
0,0,0,0,0,NA,0,0,0
9.54899494677511e-5,7.59768726399684e-5,5.19875912118226e-5,2.178952716541015e-5,6.131098512123806e-5,0.3553935256842298,0.059283346768306,-2.39892814281458e-5,-1.9513076827782703e-5
0,0,0,0,0,NA,0,0,0
1.006515683579e-4,7.90159475455671e-5,5.27998973245074e-5,2.396234475803026e-5,6.410743949650119e-5,0.37378414964363155,0.062350781140185677,-2.62160502210597e-5,-2.1635620812332902e-5
3.87121416761153e-5,5.69826544799763e-5,7.22952440289408e-5,1.6813247755125812e-5,4.6200821985039555e-5,0.3639166368202316,0.06069127348835947,1.5312589548964496e-5,1.8270512803861e-5
8.68872513175032e-5,5.7742423206376e-5,4.14276117469212e-5,2.302959294933344e-5,5.227171980503346e-5,0.44057461731182274,0.07347266265180799,-1.63148114594548e-5,-2.9144828111127195e-5
9.29091400226767e-5,6.53401104703728e-5,4.46768361976601e-5,2.4198407063254758e-5,5.678112343849109e-5,0.4261699240499883,0.07107563827786346,-2.066327427271269e-5,-2.7569029552303902e-5
5.24764587165118e-5,6.60998791967725e-5,6.49844890147783e-5,7.564087329638967e-6,4.778122856442539e-5,0.1583066730785291,0.026424263203558538,-1.1153901819942094e-6,1.3623420480260705e-5
0,0,0,0,0,NA,0,0,0
4.81751096413879e-5,6.83791853759715e-5,7.55444684796798e-5,1.4192884141147773e-5,5.157291190954674e-5,0.2752003642152404,0.04590970479579803,7.165283103708299e-6,2.0204075734583594e-5
9.72104890978006e-5,7.97757162719668e-5,5.36122034371921e-5,2.1944290145304594e-5,6.313567473806602e-5,0.3475735427925007,0.057981536861031836,-2.61635128347747e-5,-1.74347728258338e-5
9.80707589128254e-5,7.14182602815703e-5,5.03629789864532e-5,2.3908550838590245e-5,6.094013725485979e-5,0.3923284704562035,0.06543886185707963,-2.1055281295117103e-5,-2.6652498631255103e-5
8.68872513175032e-5,6.0021729385575e-5,4.14276117469212e-5,2.285489119540292e-5,5.279787091135058e-5,0.4328752429009317,0.07218987204258141,-1.85941176386538e-5,-2.6865521931928193e-5
0,0,0,0,0,NA,0,0,0
9.03283305776024e-5,8.12952537247662e-5,5.92983462259852e-5,1.5959951680173205e-5,6.172047055213175e-5,0.2585844135244035,0.04314883597952736,-2.1996907498781e-5,-9.033076852836195e-6
8.94680607625776e-5,8.12952537247662e-5,5.92983462259852e-5,1.5603794354828693e-5,6.141636376703942e-5,0.25406574726592407,0.042395471514126544,-2.1996907498781e-5,-8.172807037811405e-6
9.72104890978006e-5,7.90159475455671e-5,5.36122034371921e-5,2.1898257425206883e-5,6.293422437644167e-5,0.34795467239291367,0.058044890585799314,-2.5403744108375002e-5,-1.81945415522335e-5
1.0237210798794e-4,7.67366413663681e-5,5.19875912118226e-5,2.5193557917388298e-5,6.407247462087975e-5,0.3932040718960821,0.06558740571153109,-2.4749050154545498e-5,-2.5635466621571902e-5
9.9791298542875e-5,8.6613634809564e-5,5.52368156625615e-5,2.2888343270407577e-5,6.613252307135202e-5,0.34609814063366034,0.05773813387483619,-3.13768191470025e-5,-1.3177663733311001e-5
5.93586172367101e-5,7.06584915551706e-5,6.82337134655172e-5,5.9488660189380145e-6,5.104992206908398e-5,0.11653036435369349,0.019464268994006485,-2.424778089653407e-6,1.1299874318460507e-5
8.94680607625776e-5,6.38205730175734e-5,4.30522239722906e-5,2.3250619542424388e-5,5.4897869323716494e-5,0.4235249897463664,0.07063324651549749,-2.0768349045282798e-5,-2.564748774500421e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
9.54899494677511e-5,7.59768726399684e-5,5.11752850991379e-5,2.220986413711734e-5,6.121299283599369e-5,0.3628292476504723,0.06052255210244205,-2.4801587540830504e-5,-1.9513076827782703e-5
9.63502192827759e-5,7.90159475455671e-5,5.27998973245074e-5,2.192558934411784e-5,6.252291337424207e-5,0.35068086499549866,0.058498913260394976,-2.62160502210597e-5,-1.733427173720879e-5
7.31229342771067e-5,6.98987228287709e-5,6.90460195782019e-5,2.1503439941575457e-6,5.355450516955926e-5,0.040152438853637576,0.006736701896580896,-8.527032505690097e-7,-3.2242114483357914e-6
0,0,0,0,0,NA,0,0,0
8.51667116874537e-5,6.0021729385575e-5,4.14276117469212e-5,2.1951158698839335e-5,5.214180287969731e-5,0.42098963761351943,0.07020839110465299,-1.85941176386538e-5,-2.5144982301878695e-5
9.20488702076519e-5,7.36975664607693e-5,5.03629789864532e-5,2.0892529959742664e-5,5.925048640365427e-5,0.3526136446780987,0.058818316185019495,-2.3334587474316105e-5,-1.83513037468826e-5
9.72104890978006e-5,8.05354849983665e-5,5.36122034371921e-5,2.199897484082095e-5,6.333928809354504e-5,0.34731957846338474,0.057939379150642074,-2.69232815611744e-5,-1.6675004099434102e-5
8.25859022423793e-5,5.54631170271769e-5,3.73660811834975e-5,2.2759541591585673e-5,4.954366051115984e-5,0.4593835287253154,0.07660520783797853,-1.8097035843679397e-5,-2.7122785215202404e-5
6.27996964968093e-5,6.38205730175734e-5,6.5796795127463e-5,1.523714917568798e-6,4.8485194889853625e-5,0.03142639564572859,0.00527813693669631,1.976222109889599e-6,1.0208765207640925e-6
3.87121416761153e-5,5.69826544799763e-5,7.31075501416256e-5,1.7208854415312016e-5,4.650280017825731e-5,0.3700606060139606,0.06171552000247532,1.6124895661649302e-5,1.8270512803861e-5
3.87121416761153e-5,4.93849672159795e-5,6.09229584513546e-5,1.1108216392796983e-5,4.0032070934061595e-5,0.27748293140002084,0.046280515292448525,1.15379912353751e-5,1.06728255398642e-5
0,0,0,0,0,NA,0,0,0
3.87121416761153e-5,5.39435795743776e-5,6.33598767894088e-5,1.2437672611234433e-5,4.211331766278404e-5,0.2953382279407953,0.0492581324215182,9.416297215031204e-6,1.5231437898262299e-5
8.94680607625776e-5,8.12952537247662e-5,5.92983462259852e-5,1.5603794354828693e-5,6.141636376703942e-5,0.25406574726592407,0.042395471514126544,-2.1996907498781e-5,-8.172807037811405e-6
0,0,0,0,0,NA,0,0,0
8.7747521132528e-5,7.59768726399684e-5,5.52368156625615e-5,1.646027591666469e-5,5.8855371337930645e-5,0.2796732998616985,0.046661262786398025,-2.0740056977406904e-5,-1.1770648492559596e-5
9.54899494677511e-5,7.14182602815703e-5,5.03629789864532e-5,2.258028105638684e-5,5.9962867448040366e-5,0.3765710683524822,0.0628118137816204,-2.1055281295117103e-5,-2.40716891861808e-5
0,0,0,0,0,NA,0,0,0
0,0,0,0,0,NA,0,0,0
7.91448229822802e-5,5.16642733951785e-5,2.92430200566502e-5,2.4993609656963774e-5,4.6261431522768164e-5,0.5402688337619393,0.09008335681992553,-2.2421253338528298e-5,-2.74805495871017e-5
7.22626644620819e-5,4.93849672159795e-5,2.76184078312808e-5,2.2324432761919407e-5,4.28976180678154e-5,0.5204119428409163,0.08677107182187589,-2.1766559384698702e-5,-2.2877697246102392e-5
8.25859022423793e-5,5.62228857535766e-5,3.73660811834975e-5,2.2713505283495726e-5,4.972209361573728e-5,0.45680910902566646,0.07617628658229086,-1.8856804570079103e-5,-2.63630164888027e-5
3.87121416761153e-5,5.69826544799763e-5,7.31075501416256e-5,1.7208854415312016e-5,4.650280017825731e-5,0.3700606060139606,0.06171552000247532,1.6124895661649302e-5,1.8270512803861e-5
1.0151183817292e-4,7.67366413663681e-5,5.27998973245074e-5,2.435717304802352e-5,6.385138747795476e-5,0.3814666213233509,0.06363097971012345,-2.3936744041860698e-5,-2.4775196806551896e-5
1.0237210798794e-4,7.90159475455671e-5,5.27998973245074e-5,2.4799850771939234e-5,6.474695090748843e-5,0.38302731517618016,0.0638918416551196,-2.62160502210597e-5,-2.33561604423729e-5
8.68872513175032e-5,6.0021729385575e-5,4.14276117469212e-5,2.285489119540292e-5,5.279787091135058e-5,0.4328752429009317,0.07218987204258141,-1.85941176386538e-5,-2.6865521931928193e-5
1.0237210798794e-4,8.73734035359637e-5,7.31075501416256e-5,1.4633808197952458e-5,6.937171746587044e-5,0.2109477569897561,0.03521576926284758,-1.4265853394338093e-5,-1.4998704451976306e-5
9.46296796527263e-5,7.59768726399684e-5,5.11752850991379e-5,2.1799580882896206e-5,6.08953545686822e-5,0.35798430007183973,0.05971479614078053,-2.4801587540830504e-5,-1.86528070127579e-5
8.51667116874537e-5,5.7742423206376e-5,4.14276117469212e-5,2.2103444434668316e-5,5.1610047768854805e-5,0.4282779301748121,0.07142266340227606,-1.63148114594548e-5,-2.7424288481077697e-5
8.60269815024784e-5,6.0021729385575e-5,4.22399178596059e-5,2.2021856193615787e-5,5.257762123531877e-5,0.41884466577622015,0.06985125898039946,-1.7781811525969103e-5,-2.6005252116903403e-5
7.39832040921315e-5,7.14182602815703e-5,7.06706318035714e-5,1.7373840613303017e-6,5.445237005965088e-5,0.03190649111190296,0.005363125493700203,-7.476284779989027e-7,-2.5649438105611967e-6
0,0,0,0,0,NA,0,0,0
1.1011453632317e-4,9.42113220735608e-5,6.98583256908867e-5,2.0275367447366064e-5,7.361488788374589e-5,0.275424822753046,0.04596548286541079,-2.4352996382674094e-5,-1.5903214249609197e-5
7.05421248320323e-5,6.83791853759715e-5,6.82337134655172e-5,1.2928155452584853e-6,5.211195980469487e-5,0.024808423058808333,0.004178163809638634,-1.4547191045429647e-7,-2.162939456060807e-6
1.1269534576824e-4,9.34515533471611e-5,6.82337134655172e-5,2.2297607278451528e-5,7.416955496484246e-5,0.3006301883437341,0.05016683935309305,-2.52178398816439e-5,-1.92437924210789e-5
6.10791568667597e-5,7.217802900797e-5,6.90460195782019e-5,5.722256946026028e-6,5.20063655997394e-5,0.11002993345212152,0.018381660880020037,-3.1320094297681065e-6,1.1098872141210306e-5
9.9791298542875e-5,8.6613634809564e-5,5.52368156625615e-5,2.2888343270407577e-5,6.613252307135202e-5,0.34609814063366034,0.05773813387483619,-3.13768191470025e-5,-1.3177663733311001e-5
4.47340303812888e-5,6.60998791967725e-5,7.06706318035714e-5,1.3844966403817532e-5,4.883737694636256e-5,0.2834911960776123,0.04728923049372402,4.570752606798895e-6,2.1365848815483703e-5
1.1011453632317e-4,9.11722471679621e-5,6.25475706767241e-5,2.3947159342594633e-5,7.19453783776127e-5,0.3328519480001274,0.055535279148669243,-2.8624676491238003e-5,-1.8942289155207898e-5
8.68872513175032e-5,6.0021729385575e-5,4.22399178596059e-5,2.2477149414166815e-5,5.290651199421273e-5,0.4248465560652631,0.0708518481042057,-1.7781811525969103e-5,-2.6865521931928193e-5
3.01094435258675e-5,3.1150517782387e-5,4.14276117469212e-5,6.255709763135366e-6,2.7235820704577766e-5,0.22968684626727306,0.03830383756179932,1.0277093964534202e-5,1.0410742565194979e-6
5.16161889014871e-5,6.76194166495719e-5,6.66091012401477e-5,8.962063155121825e-6,4.8701692486582135e-5,0.18401954218718322,0.03071050844160269,-1.0103154094241973e-6,1.6003227748084805e-5
1.006515683579e-4,8.43343286303649e-5,7.39198562543103e-5,1.3474036633384087e-5,6.809494746898982e-5,0.19787131254517984,0.0330352978804208,-1.0414472376054599e-5,-1.6317239727535105e-5
0,0,0,0,0,NA,0,0,0
7.22626644620819e-5,6.91389541023712e-5,6.90460195782019e-5,1.8308926577919039e-6,5.306963270011173e-5,0.03449981777974599,0.0057941943238744254,-9.293452416931074e-8,-3.123710359710687e-6
9.54899494677511e-5,7.14182602815703e-5,5.03629789864532e-5,2.258028105638684e-5,5.9962867448040366e-5,0.3765710683524822,0.0628118137816204,-2.1055281295117103e-5,-2.40716891861808e-5
5.24764587165118e-5,6.60998791967725e-5,6.49844890147783e-5,7.564087329638967e-6,4.778122856442539e-5,0.1583066730785291,0.026424263203558538,-1.1153901819942094e-6,1.3623420480260705e-5
4.81751096413879e-5,6.83791853759715e-5,7.55444684796798e-5,1.4192884141147773e-5,5.157291190954674e-5,0.2752003642152404,0.04590970479579803,7.165283103708299e-6,2.0204075734583594e-5
9.80707589128254e-5,7.97757162719668e-5,5.36122034371921e-5,2.234502608362101e-5,6.345092617640133e-5,0.3521623312715579,0.05874659765040665,-2.61635128347747e-5,-1.8295042640858604e-5
9.11886003926271e-5,6.91389541023712e-5,4.7926060648399e-5,2.163261848588796e-5,5.747155840732132e-5,0.37640563585504194,0.06278216560784643,-2.121289345397221e-5,-2.2049646290255896e-5
5.24764587165118e-5,4.3306817404782e-5,2.19322650424877e-5,1.5673233965748404e-5,3.334719378238248e-5,0.47000158598138675,0.07836138699171645,-2.13745523622943e-5,-9.169641311729802e-6
8.34461720574041e-5,7.14182602815703e-5,6.25475706767241e-5,1.0488973062390558e-5,5.697524401952226e-5,0.18409702745277523,0.03073031727881214,-8.87068960484621e-6,-1.2027911775833801e-5
0,0,0,0,0,NA,0,0,0
9.29091400226767e-5,7.59768726399684e-5,5.03629789864532e-5,2.142019703353736e-5,6.016729717065891e-5,0.3560106243892089,0.05938524347917703,-2.5613893653515202e-5,-1.6932267382708293e-5
1.0323237780297e-4,7.67366413663681e-5,5.27998973245074e-5,2.5227058395877026e-5,6.449899372243063e-5,0.3911232864258452,0.0652409635657429,-2.3936744041860698e-5,-2.6495736436601896e-5
9.54899494677511e-5,7.82561788191674e-5,5.27998973245074e-5,2.1476598389472747e-5,6.200565600022467e-5,0.346365150775841,0.057779196509307025,-2.545628149466e-5,-1.72337706485837e-5
8.00050927973049e-5,5.47033483007772e-5,3.16799383947044e-5,2.4171526728452633e-5,4.7639976555309785e-5,0.507379064311453,0.08460287736570492,-2.3023409906072796e-5,-2.5301744496527707e-5
1.0495291743302e-4,9.26917846207614e-5,6.82337134655172e-5,1.8694172721652713e-5,7.114314706023783e-5,0.2627684252683412,0.04385402350060707,-2.44580711552442e-5,-1.2261132812258597e-5
9.54899494677511e-5,7.67366413663681e-5,5.19875912118226e-5,2.181993439542825e-5,6.150852911034252e-5,0.3547464833094062,0.05917567099249299,-2.4749050154545498e-5,-1.8753308101383004e-5
0,0,0,0,0,NA,0,0,0
9.9791298542875e-5,8.6613634809564e-5,5.52368156625615e-5,2.2888343270407577e-5,6.613252307135202e-5,0.34609814063366034,0.05773813387483619,-3.13768191470025e-5,-1.3177663733311001e-5
8.17256324273545e-5,5.7742423206376e-5,4.14276117469212e-5,2.027024859350692e-5,5.029147899353965e-5,0.40305532863948573,0.0672177976724089,-1.63148114594548e-5,-2.3983209220978498e-5
8.68872513175032e-5,6.0021729385575e-5,4.22399178596059e-5,2.2477149414166815e-5,5.290651199421273e-5,0.4248465560652631,0.0708518481042057,-1.7781811525969103e-5,-2.6865521931928193e-5
4.81751096413879e-5,6.76194166495719e-5,7.63567745923645e-5,1.4425837573939442e-5,5.1644284614315936e-5,0.2793307658664045,0.04659816454824601,8.737357942792601e-6,1.9444307008184004e-5
8.17256324273545e-5,5.54631170271769e-5,3.49291628454433e-5,2.3456600189899788e-5,4.8893628122468623e-5,0.4797475886049152,0.07999867612425458,-2.05339541817336e-5,-2.62625154001776e-5
0,0,0,0,0,NA,0,0,0
9.9791298542875e-5,8.6613634809564e-5,5.52368156625615e-5,2.2888343270407577e-5,6.613252307135202e-5,0.34609814063366034,0.05773813387483619,-3.13768191470025e-5,-1.3177663733311001e-5
9.80707589128254e-5,7.90159475455671e-5,5.27998973245074e-5,2.272963570020267e-5,6.315405987077564e-5,0.35990775172192446,0.06003725367021306,-2.62160502210597e-5,-1.9054811367258303e-5
8.25859022423793e-5,5.54631170271769e-5,3.73660811834975e-5,2.2759541591585673e-5,4.954366051115984e-5,0.4593835287253154,0.07660520783797853,-1.8097035843679397e-5,-2.7122785215202404e-5
4.04326813061649e-5,5.39435795743776e-5,7.14829379162561e-5,1.5568621747023336e-5,4.5356955135955486e-5,0.34324662447814397,0.05724556820897062,1.7539358341878498e-5,1.3510898268212699e-5
0,0,0,0,0,NA,0,0,0
9.46296796527263e-5,7.59768726399684e-5,5.11752850991379e-5,2.1799580882896206e-5,6.08953545686822e-5,0.35798430007183973,0.05971479614078053,-2.4801587540830504e-5,-1.86528070127579e-5
1.1269534576824e-4,9.11722471679621e-5,6.66091012401477e-5,2.3059827427554276e-5,7.338413040097602e-5,0.31423452593297446,0.05243357443082989,-2.456314592781439e-5,-2.1523098600277903e-5
0,0,0,0,0,NA,0,0,0
9.54899494677511e-5,7.82561788191674e-5,5.27998973245074e-5,2.1476598389472747e-5,6.200565600022467e-5,0.346365150775841,0.057779196509307025,-2.545628149466e-5,-1.72337706485837e-5
7.82845531672554e-5,5.01447359423791e-5,2.92430200566502e-5,2.460962890908002e-5,4.557048451884118e-5,0.540034392193156,0.09004370743595837,-2.09017158857289e-5,-2.8139817224876295e-5
7.22626644620819e-5,6.91389541023712e-5,6.49844890147783e-5,3.6512323129122026e-6,5.25093349730359e-5,0.06953491821572581,0.011632910815098499,-4.15446508759291e-6,-3.123710359710687e-6
4.30134907512392e-5,5.69826544799763e-5,7.4732162366995e-5,1.5896837707438104e-5,4.765628632641215e-5,0.33357273369049173,0.05563516918702063,1.77495078870187e-5,1.3969163728737099e-5
0,0,0,0,0,NA,0,0,0
3.87121416761153e-5,5.69826544799763e-5,7.22952440289408e-5,1.6813247755125812e-5,4.6200821985039555e-5,0.3639166368202316,0.06069127348835947,1.5312589548964496e-5,1.8270512803861e-5
5.41969983465614e-5,7.06584915551706e-5,7.4732162366995e-5,1.087250748360521e-5,5.261503993808306e-5,0.20664257779524423,0.034484275499155774,4.073670811824396e-6,1.6461493208609205e-5
9.46296796527263e-5,6.68596479231722e-5,4.71137545357143e-5,2.3870616901869083e-5,5.811842475337047e-5,0.4107237421379827,0.06850238904362492,-1.9745893387457906e-5,-2.7770031729554097e-5
8.60269815024784e-5,6.23010355647741e-5,4.30522239722906e-5,2.152621286997254e-5,5.322661347737891e-5,0.4044257461377116,0.06744864653418309,-1.924881159248351e-5,-2.37259459377043e-5
9.54899494677511e-5,7.59768726399684e-5,5.19875912118226e-5,2.178952716541015e-5,6.131098512123806e-5,0.3553935256842298,0.059283346768306,-2.39892814281458e-5,-1.9513076827782703e-5
7.22626644620819e-5,6.91389541023712e-5,6.90460195782019e-5,1.8308926577919039e-6,5.306963270011173e-5,0.03449981777974599,0.0057941943238744254,-9.293452416931074e-8,-3.123710359710687e-6
1.0151183817292e-4,7.59768726399684e-5,5.27998973245074e-5,2.436548046848848e-5,6.366352215147107e-5,0.3827227844937176,0.06384018368407916,-2.3176975315461e-5,-2.5534965532951595e-5
9.29091400226767e-5,7.59768726399684e-5,5.03629789864532e-5,2.142019703353736e-5,6.016729717065891e-5,0.3560106243892089,0.05938524347917703,-2.5613893653515202e-5,-1.6932267382708293e-5
0,0,0,0,0,NA,0,0,0
8.68872513175032e-5,6.0021729385575e-5,4.14276117469212e-5,2.285489119540292e-5,5.279787091135058e-5,0.4328752429009317,0.07218987204258141,-1.85941176386538e-5,-2.6865521931928193e-5
9.03283305776024e-5,8.12952537247662e-5,5.92983462259852e-5,1.5959951680173205e-5,6.172047055213175e-5,0.2585844135244035,0.04314883597952736,-2.1996907498781e-5,-9.033076852836195e-6
1.0323237780297e-4,7.67366413663681e-5,5.19875912118226e-5,2.5627354154114056e-5,6.439599113381869e-5,0.39796505501187013,0.06638117249458987,-2.4749050154545498e-5,-2.6495736436601896e-5
4.12929511211897e-5,5.54631170271769e-5,7.39198562543103e-5,1.6360316639495188e-5,4.675906026054302e-5,0.3498854884665125,0.05835321396130254,1.8456739227133405e-5,1.4170165905987199e-5
8.51667116874537e-5,6.0021729385575e-5,4.14276117469212e-5,2.1951158698839335e-5,5.214180287969731e-5,0.42098963761351943,0.07020839110465299,-1.85941176386538e-5,-2.5144982301878695e-5
8.43064418724289e-5,7.59768726399684e-5,7.14829379162561e-5,6.506655907777807e-6,5.95682270841078e-5,0.109230309953504,0.01825469184815409,-4.493934723712303e-6,-8.329569232460492e-6
1.1011453632317e-4,9.11722471679621e-5,6.33598767894088e-5,2.35171442874883e-5,7.20409511420073e-5,0.3264413353056826,0.05446692334356544,-2.781237037855329e-5,-1.8942289155207898e-5
9.72104890978006e-5,7.90159475455671e-5,5.36122034371921e-5,2.1898257425206883e-5,6.293422437644167e-5,0.34795467239291367,0.058044890585799314,-2.5403744108375002e-5,-1.81945415522335e-5
9.89310287278502e-5,7.82561788191674e-5,5.27998973245074e-5,2.3106827890021348e-5,6.327348319038659e-5,0.3651897560387835,0.06091768724245591,-2.545628149466e-5,-2.067484990868279e-5
3.87121416761153e-5,3.79884363199842e-5,4.63014484230295e-5,4.604843402451883e-6,3.190171745539522e-5,0.14434468642292833,0.024084032501700884,8.313012103045298e-6,-7.237053561311011e-7
1.1011453632317e-4,9.04124784415624e-5,6.33598767894088e-5,2.3473433668150063e-5,7.184008130557282e-5,0.3267456445143133,0.05451747415347353,-2.7052601652153592e-5,-1.9702057881607597e-5
9.54899494677511e-5,7.59768726399684e-5,5.11752850991379e-5,2.220986413711734e-5,6.121299283599369e-5,0.3628292476504723,0.06052255210244205,-2.4801587540830504e-5,-1.9513076827782703e-5
0,0,0,0,0,NA,0,0,0
9.20488702076519e-5,7.14182602815703e-5,5.03629789864532e-5,2.0843306132682247e-5,5.866835390208941e-5,0.3552734097068289,0.05926112524605656,-2.1055281295117103e-5,-2.0630609926081602e-5
0,0,0,0,0,NA,0,0,0
8.34461720574041e-5,6.98987228287709e-5,5.27998973245074e-5,1.5357394360328127e-5,5.5375546642752634e-5,0.2773316976788355,0.046268095902008206,-1.7098825504263502e-5,-1.3547449228633199e-5
9.54899494677511e-5,7.06584915551706e-5,5.03629789864532e-5,2.2601447583842777e-5,5.977821689830442e-5,0.37808835319214507,0.06306454071277276,-2.0295512568717404e-5,-2.48314579125805e-5
4.12929511211897e-5,5.85021919327757e-5,7.63567745923645e-5,1.7532901488710474e-5,4.8421204783760095e-5,0.3620913929549891,0.06038891649648465,1.7854582659588806e-5,1.7209240811586e-5
4.12929511211897e-5,5.54631170271769e-5,7.22952440289408e-5,1.5520181843569066e-5,4.614287350521912e-5,0.33635057083763137,0.05609688086752625,1.68321270017639e-5,1.4170165905987199e-5
5.84983474216853e-5,7.06584915551706e-5,6.82337134655172e-5,6.435914932866906e-6,5.0956616843810004e-5,0.12630184913166412,0.021092772035980527,-2.424778089653407e-6,1.2160144133485304e-5
8.00050927973049e-5,5.92619606591753e-5,4.06153056342364e-5,1.970418994051274e-5,4.989663725780734e-5,0.3949001580748735,0.0658582735435271,-1.8646655024938895e-5,-2.074313213812961e-5
9.54899494677511e-5,6.91389541023712e-5,4.7926060648399e-5,2.3828153254275843e-5,5.9095779368199286e-5,0.4032124376567286,0.06725131942559494,-2.121289345397221e-5,-2.63509953653799e-5
4.90353794564127e-5,6.53401104703728e-5,7.39198562543103e-5,1.2640500231792579e-5,5.0233961603222097e-05,0.25163255750431984,0.04198062121872266,8.579745783937509e-6,1.630473101396009e-5
9.29091400226767e-5,7.217802900797e-5,5.03629789864532e-5,2.127538166624215e-5,5.918138242083551e-5,0.3594945031015683,0.059965068335612076,-2.1815050021516802e-5,-2.0731111014706693e-5
9.29091400226767e-5,6.53401104703728e-5,4.46768361976601e-5,2.4198407063254758e-5,5.678112343849109e-5,0.4261699240499883,0.07107563827786346,-2.066327427271269e-5,-2.7569029552303902e-5
9.54899494677511e-5,7.82561788191674e-5,5.27998973245074e-5,2.1476598389472747e-5,6.200565600022467e-5,0.346365150775841,0.057779196509307025,-2.545628149466e-5,-1.72337706485837e-5
9.72104890978006e-5,7.90159475455671e-5,5.36122034371921e-5,2.1898257425206883e-5,6.293422437644167e-5,0.34795467239291367,0.058044890585799314,-2.5403744108375002e-5,-1.81945415522335e-5
0,0,0,0,0,NA,0,0,0
9.29091400226767e-5,7.59768726399684e-5,5.03629789864532e-5,2.142019703353736e-5,6.016729717065891e-5,0.3560106243892089,0.05938524347917703,-2.5613893653515202e-5,-1.6932267382708293e-5
