tributary_group_id,stream_order,n_years,mean_individuals,sd_individuals,cv_individuals
4_14501_4,4,5,1905.580050612025,386.9483232553421,0.20306064976439267
4_14836_4,4,5,836.2317097751405,123.40824677439488,0.14757661702111116
4_14989_4,4,5,122.27474357517103,22.367419958952816,0.18292755564195448
4_15303_4,4,5,533.9442016339858,110.95700662279481,0.20780637055939954
4_15337_4,4,5,1155.908970568552,188.57222807077667,0.1631376110681315
4_15582_4,4,5,440.7463852323723,54.26750451174081,0.1231263745546765
4_15645_4,4,5,54.602702342437155,8.081663383637457,0.14800848743627837
4_15665_4,4,5,965.8846760069582,196.5886641749061,0.20353223222012262
4_15821_4,4,5,36.74087576874078,4.802806398471246,0.13072106469921124
4_15835_4,4,5,2887.2895199469986,666.1493304200585,0.23071788465199947
4_15841_4,4,5,1753.407486594804,416.1827093651194,0.23735652582011324
4_16056_4,4,5,226.68906515463556,25.058645038069837,0.11054192235067062
4_16174_4,4,5,4.585419467594961,7.015772675367967,1.5300176406865824
4_16441_4,4,5,50.08726193292274,13.036880453630857,0.2602833525036755
4_16495_4,4,5,12.056851055277702,9.293803504454859,0.7708317422057427
4_16665_4,4,5,1.2869413971056358,1.4923992313570844,1.159648166352818
4_16724_4,4,5,623.2936438758916,66.62277519952556,0.10688826342787365
4_2332_4,4,5,576.803160328697,179.42110208706723,0.3110612327172797
4_2547_4,4,5,491.81614013066803,97.73119745775267,0.1987149047849202
4_5363_4,4,5,267.75719609706607,53.55706700508585,0.2000210182424774
4_5643_4,4,5,221.68217095252118,50.403739516821645,0.22736938789550593
4_5941_4,4,5,201.4658184747238,44.60375403155824,0.22139613741551048
4_5992_4,4,5,299.2667892604682,67.05478726804593,0.22406357696337795
4_6019_4,4,5,1871.554959632017,465.4136593995976,0.248677527210372
4_6151_4,4,5,70.35329010894026,16.840370288456985,0.2393686245857174
4_6268_4,4,5,1369.7920637347277,334.6428192042442,0.24430191126370163
4_6299_4,4,5,1336.3419425995671,290.9540172867966,0.21772422761857482
4_7003_4,4,5,1435.9058245454971,303.2960102215068,0.2112227731352146
4_7049_4,4,5,154.61147647225326,37.049876972241556,0.23963212704259096
4_7205_4,4,5,1395.304250087284,404.0442620748335,0.2895743075745368
4_7596_4,4,5,239.73708477280778,55.16121843086167,0.2300904696623655
4_7632_4,4,5,638.0177324156366,140.178629062711,0.21970961297889388
4_7649_4,4,5,1111.9310193281885,278.16673337473713,0.25016545859364653
4_7708_4,4,5,364.8823560718697,82.11364228278853,0.22504141654526827
4_7932_4,4,5,19.34079486924757,4.41002371720998,0.2280166739280218
4_8365_4,4,5,21.842786471648292,4.993942910546275,0.228631219603248
4_8447_4,4,5,1131.8650727486702,254.51201218843352,0.22486073500825104
4_8469_4,4,5,915.6958274820466,265.13246883751157,0.28954207377635977
4_8543_4,4,5,706.4222384988684,129.33429058619095,0.18308354909809102
4_8560_4,4,5,102.42778831789884,24.536813779560145,0.2395523146844364
4_8924_4,4,5,736.4071699294041,164.716176309835,0.22367541088121884
4_9443_4,4,5,298.31107779460746,68.09007062233765,0.22825190108836282
4_9669_4,4,5,431.4120735310028,91.54752580568301,0.21220436659639308
5_10252_5,5,5,1886.7750938501629,428.87070125715945,0.22730356291803902
5_10330_5,5,5,4858.626853514853,1176.2560866554877,0.24209640339112573
5_11155_5,5,5,2001.485481262723,429.4968624444078,0.2145890472177901
5_11337_5,5,5,6017.988785029143,1314.4736543805373,0.21842407843140765
5_11522_5,5,5,5016.99447321782,1408.389552731067,0.28072376006181815
5_11940_5,5,5,310.71277816048837,66.26521851716733,0.21326840469670105
5_12009_5,5,5,207.61625775321926,45.15485572643141,0.2174919065351049
5_12171_5,5,5,3872.9191370990584,1015.0549593146043,0.26209040865100874
5_12770_5,5,5,3466.3501936103885,743.3936872739131,0.2144600648382929
5_12843_5,5,5,847.2425987979667,116.5890831589756,0.13761003439202354
5_13330_5,5,5,252.8958184991408,49.43756122566863,0.19548587841058587
5_13472_5,5,5,352.94346953167576,87.74232220781352,0.24860163108907976
5_15673_5,5,5,1293.3835101654267,302.8119385635528,0.23412385899741558
5_15675_5,5,5,722.6644100663963,129.32102309973,0.17895031400238512
5_15689_5,5,5,76.80913489901096,11.239510609740528,0.14633038927620123
5_15726_5,5,5,122.61260641004743,32.42723024888952,0.2644689742622769
5_15918_5,5,5,149.61664667801196,41.51175035308249,0.2774540886644745
5_15980_5,5,5,612.2862594873379,64.89669760369087,0.10599077898306639
5_4129_5,5,5,2328.9112243512527,763.1795863910556,0.32769801545511845
5_6869_5,5,5,45.98351860445041,10.985104546266893,0.23889221355069867
5_7623_5,5,5,3658.407885529123,705.3906854502121,0.19281357014355713
5_9094_5,5,5,300.3212331491492,68.93673975748595,0.22954334275542132
5_9365_5,5,5,952.3514923471754,257.6302223330507,0.27052010145759586
6_12297_6,6,5,1396.3089852399048,335.8454922805057,0.24052376360150896
6_12630_6,6,5,510.3212247969295,119.89567384242666,0.23494157800341608
6_13187_6,6,5,649.6138070830663,154.62924242799588,0.23803256756860064
6_15739_6,6,5,382.0208902635436,97.32797461574216,0.2547713412965422
6_15932_6,6,5,100.46748632037749,12.892926638466617,0.12832934425524278
6_7406_6,6,5,858.3237311160917,232.7169281930764,0.2711295514228308
6_7553_6,6,5,746.7704254667289,222.15243819413897,0.2974842476592381
6_9927_6,6,5,320.41397671113145,62.65541134826535,0.1955451881075469
