tributary_group_id,year,trib_total_assignment_rescale,trib_total_assignment_individuals,n_reaches,mean_str_order,min_str_order,max_str_order,stream_order
4_13365_4,2020,4.980245250698166e-4,64.63661101071122,1,4,4,4,4
4_13370_4,2020,0.017535773725384306,2275.8979287227276,30,4,4,4,4
4_1345_4,2020,0.0029577492357515125,383.87444231124584,10,4,4,4,4
4_13480_4,2020,7.732711435279033e-4,100.35976863391244,1,4,4,4,4
4_13526_4,2020,3.218908542602516e-4,41.776926411021016,1,4,4,4,4
4_13590_4,2020,0.006251003585511927,811.2927513492508,9,4,4,4,4
4_13630_4,2020,0.010903316583381976,1415.097846090813,18,4,4,4,4
4_14290_4,2020,6.471170373083978e-4,83.98673180410772,1,4,4,4,4
4_14436_4,2020,0.0058159043351501665,754.8229600417994,9,4,4,4,4
4_14501_4,2020,0.012087639623562504,1568.806396183683,24,4,4,4,4
4_14836_4,2020,0.006470364871244751,839.7627751793713,12,4,4,4,4
4_14989_4,2020,9.429594589689432e-4,122.38293634174327,1,4,4,4,4
4_15303_4,2020,0.004149174863296119,538.5048088077501,5,4,4,4,4
4_15337_4,2020,0.009292702191753323,1206.062646658897,13,4,4,4,4
4_15482_4,2020,0,0,1,4,4,4,4
4_15582_4,2020,0.003770652014638453,489.3778423718662,4,4,4,4,4
4_15645_4,2020,4.2304331666406656e-4,54.90509989656254,1,4,4,4,4
4_15665_4,2020,0.007654167187182633,993.4037425556866,14,4,4,4,4
4_15669_4,2020,0,0,1,4,4,4,4
4_15821_4,2020,2.579608141456951e-4,33.479702224713186,1,4,4,4,4
4_15835_4,2020,0.021046104804257632,2731.4897581253813,31,4,4,4,4
4_15841_4,2020,0.01227211309412233,1592.7484700337604,22,4,4,4,4
4_16056_4,2020,0.0014960641862171702,194.16818647238168,8,4,4,4,4
4_16174_4,2020,3.170951731002038e-6,0.4115451413598305,6,4,4,4,4
4_16441_4,2020,2.761951151665665e-4,35.84625921700801,8,4,4,4,4
4_16495_4,2020,3.992245695060026e-5,5.181375997790605,20,4,4,4,4
4_16665_4,2020,1.5195012650971645e-6,0.19720999119190055,1,4,4,4,4
4_16724_4,2020,0.004097452188324786,531.7919297139207,39,4,4,4,4
4_1767_4,2020,0,0,1,4,4,4,4
4_1822_4,2020,0,0,1,4,4,4,4
4_1923_4,2020,0,0,2,4,4,4,4
4_2086_4,2020,0,0,1,4,4,4,4
4_2190_4,2020,0,0,4,4,4,4,4
4_2287_4,2020,0,0,26,4,4,4,4
4_2332_4,2020,0.003349610582566466,434.7325590689714,14,4,4,4,4
4_2547_4,2020,0.0030478372982153993,395.5666115861838,9,4,4,4,4
4_2598_4,2020,0,0,16,4,4,4,4
4_2794_4,2020,0,0,3,4,4,4,4
4_2962_4,2020,0,0,1,4,4,4,4
4_3272_4,2020,0,0,6,4,4,4,4
4_364_4,2020,0,0,29,4,4,4,4
4_368_4,2020,0,0,2,4,4,4,4
4_4021_4,2020,0,0,3,4,4,4,4
4_4149_4,2020,0,0,1,4,4,4,4
4_4203_4,2020,0,0,1,4,4,4,4
4_4223_4,2020,0,0,8,4,4,4,4
4_4224_4,2020,0,0,2,4,4,4,4
4_462_4,2020,0,0,3,4,4,4,4
4_5168_4,2020,0,0,27,4,4,4,4
4_5188_4,2020,0,0,3,4,4,4,4
4_5358_4,2020,0,0,5,4,4,4,4
4_5363_4,2020,0.0016636227733791194,215.9149452657824,9,4,4,4,4
4_5420_4,2020,0,0,1,4,4,4,4
4_5473_4,2020,0,0,2,4,4,4,4
4_5643_4,2020,0.0015116585154643222,196.1921120880525,3,4,4,4,4
4_5941_4,2020,0.001175742434344792,152.59490758387318,4,4,4,4,4
4_5992_4,2020,0.0020481170537240455,265.8169199346289,6,4,4,4,4
4_6019_4,2020,0.01277070056161543,1657.4581430898218,22,4,4,4,4
4_6151_4,2020,4.3369808864211973e-4,56.28794013250615,1,4,4,4,4
4_6268_4,2020,0.009658815369667376,1253.57901156765,16,4,4,4,4
4_6299_4,2020,0.0075689918574742,982.3491772141466,38,4,4,4,4
4_6652_4,2020,0,0,36,4,4,4,4
4_6829_4,2020,0,0,1,4,4,4,4
4_6998_4,2020,0,0,2,4,4,4,4
4_7003_4,2020,0.008710588045312696,1130.5123800489532,18,4,4,4,4
4_7049_4,2020,0.0010646753848909914,138.17995950346221,2,4,4,4,4
4_7205_4,2020,0.009875624063462068,1281.717744700488,15,4,4,4,4
4_7411_4,2020,0,0,3,4,4,4,4
4_743_4,2020,0,0,24,4,4,4,4
4_7596_4,2020,0.001390813148068455,180.50807523521252,2,4,4,4,4
4_761_4,2020,0,0,4,4,4,4,4
4_7632_4,2020,0.003553786449219419,461.2317280983915,5,4,4,4,4
4_7649_4,2020,0.007779187372310904,1009.6296123027429,16,4,4,4,4
4_7708_4,2020,0.0019737060215182464,256.1594097087671,3,4,4,4,4
4_7815_4,2020,0,0,10,4,4,4,4
4_7932_4,2020,1.4701096108525654e-4,19.079964595411106,3,4,4,4,4
4_809_4,2020,0,0,35,4,4,4,4
4_8162_4,2020,0,0,13,4,4,4,4
4_8172_4,2020,0,0,4,4,4,4,4
4_8284_4,2020,0,0,6,4,4,4,4
4_8365_4,2020,1.2674283152804786e-4,16.449445132699218,2,4,4,4,4
4_8447_4,2020,0.00751936011980975,975.9076725096284,18,4,4,4,4
4_8469_4,2020,0.007347324506394244,953.5798583868835,19,4,4,4,4
4_8477_4,2020,0,0,1,4,4,4,4
4_8539_4,2020,0,0,5,4,4,4,4
4_8543_4,2020,0.0037414273262871135,485.5848869694993,15,4,4,4,4
4_8560_4,2020,7.33056669947629e-4,95.14049296582299,2,4,4,4,4
4_8603_4,2020,0,0,23,4,4,4,4
4_8659_4,2020,0,0,1,4,4,4,4
4_8897_4,2020,0,0,1,4,4,4,4
4_8924_4,2020,0.0039396808848755896,511.3154233244633,6,4,4,4,4
4_9201_4,2020,0,0,1,4,4,4,4
4_9443_4,2020,0.0021472243689383452,278.67966194703206,7,4,4,4,4
4_9495_4,2020,0,0,2,4,4,4,4
4_9540_4,2020,0,0,2,4,4,4,4
4_9669_4,2020,0.0027801992547358515,360.83094047514726,5,4,4,4,4
5_10252_5,2020,0.013326114031656087,1729.543035712517,18,5,5,5,5
5_10330_5,2020,0.031967117561581715,4148.88431984745,47,5,5,5,5
5_11155_5,2020,0.015234446225932967,1977.2178378789365,22,5,5,5,5
5_11337_5,2020,0.03946960474980674,5122.60212205842,69,5,5,5,5
5_11522_5,2020,0.03420819963719882,4439.745398113492,41,5,5,5,5
5_11940_5,2020,0.0018689166456581554,242.55921577338938,3,5,5,5,5
5_12009_5,2020,0.0012477613340492154,161.94195250091144,2,5,5,5,5
5_12171_5,2020,0.020571136005375586,2669.8454575936885,28,5,5,5,5
5_12770_5,2020,0.02754104700448377,3574.4423265239407,28,5,5,5,5
5_12843_5,2020,0.006594047816403818,855.815089899786,13,5,5,5,5
5_13330_5,2020,0.001985105898398544,257.6389541295539,2,5,5,5,5
5_13472_5,2020,0.002390743656964729,310.28505626282436,5,5,5,5,5
5_15673_5,2020,0.009694004439412844,1258.1460601736403,12,5,5,5,5
5_15675_5,2020,0.0057666913349914105,748.4358016031961,5,5,5,5,5
5_15689_5,2020,6.001544655926787e-4,77.89164747141139,1,5,5,5,5
5_15726_5,2020,8.359400604895699e-4,108.49331669069932,1,5,5,5,5
5_15918_5,2020,8.358828242757416e-4,108.48588823145143,10,5,5,5,5
5_15980_5,2020,0.004433977881532882,575.4682533326272,28,5,5,5,5
5_1951_5,2020,0,0,5,5,5,5,5
5_3085_5,2020,0,0,8,5,5,5,5
5_3274_5,2020,0,0,19,5,5,5,5
5_4129_5,2020,0.012802741895379032,1661.6166596336639,37,5,5,5,5
5_4192_5,2020,0,0,5,5,5,5,5
5_4470_5,2020,0,0,7,5,5,5,5
5_4683_5,2020,0,0,4,5,5,5,5
5_6663_5,2020,0,0,20,5,5,5,5
5_6869_5,2020,2.5629015236406424e-4,33.26287371472244,1,5,5,5,5
5_714_5,2020,0,0,27,5,5,5,5
5_7623_5,2020,0.02031449734024659,2636.5373518012443,52,5,5,5,5
5_854_5,2020,0,0,2,5,5,5,5
5_9094_5,2020,0.0019621660195187655,254.66167900926246,4,5,5,5,5
5_9365_5,2020,0.007672059435054382,995.7259058379682,10,5,5,5,5
6_12297_6,2020,0.01009002656580681,1309.5441878698057,11,6,6,6,6
6_12630_6,2020,0.003386615037817311,439.5352192981576,9,6,6,6,6
6_13187_6,2020,0.0051188895265106196,664.3601960877091,7,6,6,6,6
6_15739_6,2020,0.00306427668629408,397.70021400736425,2,6,6,6,6
6_15932_6,2020,7.836429139609325e-4,101.70587923133358,1,6,6,6,6
6_1741_6,2020,0,0,36,6,6,6,6
6_1788_6,2020,0,0,28,6,6,6,6
6_3805_6,2020,0,0,12,6,6,6,6
6_7406_6,2020,0.004308223577216212,559.1471051925834,13,6,6,6,6
6_7553_6,2020,0.003629403663794915,471.04578390928685,12,6,6,6,6
6_9927_6,2020,0.0019432703865331401,252.20929038659014,5,6,6,6,6
3_10046_3,2021,0,0,2,3,3,3,3
3_1006_4,2021,0,0,3,4,4,4,4
3_10076_3,2021,2.613935101071843e-5,3.1960584480805427,7,3,3,3,3
3_10078_3,2021,0,0,1,3,3,3,3
3_10137_4,2021,4.0770858639565974e-4,49.850528858597315,1,4,4,4,4
3_1014_3,2021,0.0016116570580687296,197.05730849006355,4,3,3,3,3
3_10158_3,2021,0,0,5,3,3,3,3
3_10175_3,2021,0.0011583841844386767,141.635634231317,11,3,3,3,3
3_10202_3,2021,3.649174712322582e-4,44.61845920756822,1,3,3,3,3
3_10203_4,2021,4.0770858639565974e-4,49.850528858597315,1,4,4,4,4
3_10218_4,2021,0,0,17,4,4,4,4
3_10244_3,2021,0,0,7,3,3,3,3
3_10247_4,2021,6.259562500033658e-4,76.53567068791153,1,4,4,4,4
3_10260_4,2021,2.6480710399790565e-4,32.37796460582393,1,4,4,4,4
3_10300_4,2021,2.6480710399790565e-4,32.37796460582393,1,4,4,4,4
3_10328_3,2021,0,0,4,3,3,3,3
3_1033_4,2021,0,0,9,4,4,4,4
3_10345_3,2021,0.0031479467316034983,384.8994468731597,9,3,3,3,3
3_10374_3,2021,6.940906693641189e-4,84.86646614315082,3,3,3,3,3
3_10432_3,2021,0.007293423187911987,891.7668531859987,18,3,3,3,3
3_10441_4,2021,4.329042250460918e-4,52.931199596385646,1,4,4,4,4
3_10456_4,2021,0,0,16,4,4,4,4
3_10461_3,2021,0,0,1,3,3,3,3
3_10468_4,2021,0,0,15,4,4,4,4
3_10494_3,2021,1.2059175257920011e-4,14.7447535878588,2,3,3,3,3
3_10506_3,2021,0,0,8,3,3,3,3
3_10511_4,2021,0,0,14,4,4,4,4
3_10513_4,2021,0,0,13,4,4,4,4
3_10522_4,2021,4.329042250460918e-4,52.931199596385646,1,4,4,4,4
3_10524_3,2021,0,0,1,3,3,3,3
3_10532_4,2021,4.329042250460918e-4,52.931199596385646,2,4,4,4,4
3_10536_3,2021,0,0,1,3,3,3,3
3_10569_4,2021,4.329042250460918e-4,52.931199596385646,3,4,4,4,4
3_10613_3,2021,0,0,2,3,3,3,3
3_10619_3,2021,0,0,5,3,3,3,3
3_10622_4,2021,0.001334758687044895,163.20094466497932,3,4,4,4,4
3_10626_4,2021,8.864068100833602e-4,108.38096066889244,4,4,4,4,4
3_10631_4,2021,0.004449912641245958,544.0908186451433,8,4,4,4,4
3_10639_3,2021,0,0,4,3,3,3,3
3_10640_4,2021,7.283147100659267e-4,89.05103959976086,2,4,4,4,4
3_10641_3,2021,0.0017510373641028089,214.09933850885045,8,3,3,3,3
3_10646_3,2021,0,0,1,3,3,3,3
3_10656_3,2021,0.0014079789775542119,172.15358958555396,6,3,3,3,3
3_10662_4,2021,0.0013441356548427271,164.34746651762026,5,4,4,4,4
3_10663_4,2021,0.0025798326828914333,315.43614213713556,5,4,4,4,4
3_10679_4,2021,0.0019570251000260003,239.2854589801791,4,4,4,4,4
3_10682_4,2021,0,0,12,4,4,4,4
3_10691_3,2021,0,0,1,3,3,3,3
3_10692_3,2021,0,0,2,3,3,3,3
3_10694_4,2021,0.0032030100979983786,391.63204468226184,6,4,4,4,4
3_10699_4,2021,0.0013441356548427271,164.34746651762026,6,4,4,4,4
3_10706_4,2021,0.002268727905318183,277.3973609832543,8,4,4,4,4
3_10712_4,2021,0.00180644677970015,220.87424775393737,7,4,4,4,4
3_10719_4,2021,0.0038262093047715523,467.8306116944177,7,4,4,4,4
3_10749_4,2021,0,0,11,4,4,4,4
3_10783_4,2021,0,0,10,4,4,4,4
3_10814_3,2021,0,0,1,3,3,3,3
3_10821_4,2021,8.35452506335076e-4,102.15077794958974,2,4,4,4,4
3_10832_4,2021,4.0801209689398857e-4,49.88763908722798,1,4,4,4,4
3_1084_4,2021,0,0,2,4,4,4,4
3_10855_4,2021,4.0801209689398857e-4,49.88763908722798,1,4,4,4,4
3_10870_3,2021,0,0,1,3,3,3,3
3_10871_3,2021,0,0,1,3,3,3,3
3_10874_4,2021,0.001322154722401799,161.65985790806798,3,4,4,4,4
3_10876_3,2021,0,0,1,3,3,3,3
3_10886_3,2021,0,0,3,3,3,3,3
3_10891_3,2021,0,0,1,3,3,3,3
3_108_4,2021,0,0,20,4,4,4,4
3_10900_4,2021,0,0,9,4,4,4,4
3_10918_4,2021,6.467210211589919e-4,79.07457925710995,1,4,4,4,4
3_10941_4,2021,6.467210211589919e-4,79.07457925710995,1,4,4,4,4
3_10943_3,2021,0,0,1,3,3,3,3
3_10949_4,2021,0,0,8,4,4,4,4
3_1094_4,2021,0,0,1,4,4,4,4
3_10967_4,2021,0,0,7,4,4,4,4
3_10969_3,2021,0,0,4,3,3,3,3
3_109_4,2021,0,0,25,4,4,4,4
3_11015_3,2021,0.0011840259972719512,144.77085868644144,5,3,3,3,3
3_11021_4,2021,0,0,6,4,4,4,4
3_11066_4,2021,0.0018660381491983344,228.1604845024803,4,4,4,4,4
3_11070_3,2021,0,0,2,3,3,3,3
3_11074_4,2021,0.002393044836215579,292.5975921240788,5,4,4,4,4
3_11079_4,2021,0,0,5,4,4,4,4
3_11084_4,2021,0,0,3,4,4,4,4
3_11087_4,2021,0,0,4,4,4,4,4
3_11093_3,2021,0,0,1,3,3,3,3
3_11102_4,2021,0,0,2,4,4,4,4
3_11128_3,2021,0,0,1,3,3,3,3
3_11131_3,2021,0,0,4,3,3,3,3
3_11136_4,2021,0,0,1,4,4,4,4
3_11152_4,2021,0.002393044836215579,292.5975921240788,6,4,4,4,4
3_11153_3,2021,0,0,2,3,3,3,3
3_1117_3,2021,0,0,1,3,3,3,3
3_11186_3,2021,0,0,1,3,3,3,3
3_11209_3,2021,0,0,1,3,3,3,3
3_11216_4,2021,0,0,1,4,4,4,4
3_11220_3,2021,7.91669023644579e-4,96.79737152102268,1,3,3,3,3
3_11224_4,2021,0.003119494462535432,381.4205879342073,6,4,4,4,4
3_11253_4,2021,0.002422252803650832,296.16885030238717,5,4,4,4,4
3_11267_4,2021,2.293371277859984e-4,28.041050614394024,1,4,4,4,4
3_11280_3,2021,0,0,1,3,3,3,3
3_11290_3,2021,0,0,1,3,3,3,3
3_11309_4,2021,0.0029558058840322777,361.4063854406266,7,4,4,4,4
3_11333_4,2021,2.293371277859984e-4,28.041050614394024,1,4,4,4,4
3_11350_4,2021,0.003493360393030006,427.13317525577884,8,4,4,4,4
3_11376_4,2021,5.314530352011943e-4,64.98076261405004,2,4,4,4,4
3_11386_3,2021,0,0,2,3,3,3,3
3_11423_4,2021,8.496922988342921e-4,103.8918773784689,3,4,4,4,4
3_11438_4,2021,0.0011770119634457294,143.9132527705093,2,4,4,4,4
3_11443_4,2021,0.0017715527782678382,216.6077581988086,4,4,4,4,4
3_11444_4,2021,0.0017715527782678382,216.6077581988086,3,4,4,4,4
3_11459_3,2021,0,0,2,3,3,3,3
3_11461_4,2021,5.917703311793435e-4,72.35575839329833,1,4,4,4,4
3_11465_3,2021,0,0,1,3,3,3,3
3_11467_4,2021,5.917703311793435e-4,72.35575839329833,1,4,4,4,4
3_11479_3,2021,0.002317201992395398,283.32428761018537,9,3,3,3,3
3_11482_4,2021,4.835639567717232e-4,59.12536499447859,1,4,4,4,4
3_11490_4,2021,0.003990586326287773,487.92899011520603,9,4,4,4,4
3_11514_3,2021,0.003211872520948629,392.7156531363889,10,3,3,3,3
3_11537_4,2021,0.00451425596952916,551.9580773943304,10,4,4,4,4
3_11565_4,2021,0,0,1,4,4,4,4
3_11580_3,2021,0,0,2,3,3,3,3
3_11589_3,2021,2.018999976206092e-4,24.686312709071885,1,3,3,3,3
3_11594_4,2021,0,0,3,4,4,4,4
3_115_4,2021,0,0,19,4,4,4,4
3_11612_4,2021,0,0,2,4,4,4,4
3_11613_4,2021,0,0,1,4,4,4,4
3_11625_4,2021,6.20783570842746e-4,75.90320720694255,1,4,4,4,4
3_11630_3,2021,0,0,4,3,3,3,3
3_11636_4,2021,6.20783570842746e-4,75.90320720694255,1,4,4,4,4
3_11647_3,2021,0,0,2,3,3,3,3
3_11675_3,2021,3.770331840229108e-4,46.0998474104813,1,3,3,3,3
3_11676_3,2021,0,0,1,3,3,3,3
3_11681_3,2021,0,0,6,3,3,3,3
3_11698_3,2021,0,0,2,3,3,3,3
3_11711_3,2021,0,0,3,3,3,3,3
3_11730_3,2021,0,0,1,3,3,3,3
3_11746_3,2021,0,0,1,3,3,3,3
3_11769_4,2021,0,0,9,4,4,4,4
3_11771_3,2021,0.0026745338400173723,327.01525261892414,7,3,3,3,3
3_11773_4,2021,0,0,10,4,4,4,4
3_11779_4,2021,4.08991371373137e-4,50.007374977793454,1,4,4,4,4
3_11786_3,2021,0,0,3,3,3,3,3
3_11788_3,2021,0.001119088810125012,136.83098881398521,10,3,3,3,3
3_11791_4,2021,0,0,1,4,4,4,4
3_11793_3,2021,0,0,1,3,3,3,3
3_11794_4,2021,0.005046341661582907,617.0161949617421,11,4,4,4,4
3_11806_3,2021,0,0,8,3,3,3,3
3_11817_4,2021,0,0,1,4,4,4,4
3_11829_3,2021,0,0,1,3,3,3,3
3_11848_3,2021,0,0,8,3,3,3,3
3_11853_4,2021,0,0,4,4,4,4,4
3_11879_4,2021,0,0,8,4,4,4,4
3_11880_4,2021,4.08991371373137e-4,50.007374977793454,1,4,4,4,4
3_11900_4,2021,0,0,7,4,4,4,4
3_11902_4,2021,3.1952158134485053e-4,39.06790375103488,2,4,4,4,4
3_11914_4,2021,0,0,3,4,4,4,4
3_11925_3,2021,0,0,2,3,3,3,3
3_11942_4,2021,0,0,2,4,4,4,4
3_11943_4,2021,0.004483101113394996,548.1487731348062,6,4,4,4,4
3_11951_4,2021,8.196888265036187e-4,100.22335281659747,2,4,4,4,4
3_11974_4,2021,0,0,5,4,4,4,4
3_11990_4,2021,0,0,6,4,4,4,4
3_12000_3,2021,0,0,2,3,3,3,3
3_12008_3,2021,0,0,2,3,3,3,3
3_12022_4,2021,7.952282562496201e-4,97.23255889164106,3,4,4,4,4
3_12023_4,2021,0.001228621322386562,150.2235290882049,3,4,4,4,4
3_12035_3,2021,0,0,1,3,3,3,3
3_12046_4,2021,0.0035388323719944756,432.69303412376456,5,4,4,4,4
3_12059_4,2021,0.0012699904397929511,155.28173107348414,4,4,4,4,4
3_12067_3,2021,0.0016292982917216268,199.21430212880333,9,3,3,3,3
3_12076_4,2021,0.0026335833192686568,322.00823244697864,4,4,4,4,4
3_12083_3,2021,0,0,2,3,3,3,3
3_12089_3,2021,0,0,1,3,3,3,3
3_12091_4,2021,8.638791744157884e-4,105.62650665581845,1,4,4,4,4
3_12138_3,2021,0,0,1,3,3,3,3
3_12140_4,2021,0,0,1,4,4,4,4
3_12142_4,2021,8.638791744157884e-4,105.62650665581845,1,4,4,4,4
3_12156_3,2021,0.001013527500402338,123.92400747419387,6,3,3,3,3
3_12169_3,2021,0.005048665907202554,617.3003804736562,12,3,3,3,3
3_12178_3,2021,0,0,1,3,3,3,3
3_12199_4,2021,3.94601311726508e-4,48.247902384800135,1,4,4,4,4
3_12204_3,2021,3.003096093246e-4,36.71885593211884,3,3,3,3,3
3_12210_4,2021,0.0017431239608430152,213.1317666922755,3,4,4,4,4
3_12213_4,2021,8.638791744157884e-4,105.62650665581845,2,4,4,4,4
3_12222_3,2021,3.2704387458573414e-4,39.987654545597714,2,3,3,3,3
3_12228_3,2021,0.007080226774691675,865.6993277415511,12,3,3,3,3
3_12248_3,2021,0,0,1,3,3,3,3
3_12251_3,2021,0.0017424691833493784,213.05170704812852,11,3,3,3,3
3_12279_4,2021,6.088820300234558e-4,74.44800581096794,1,4,4,4,4
3_12300_3,2021,0.004192488479271771,512.6155663605593,16,3,3,3,3
3_12308_4,2021,6.088820300234558e-4,74.44800581096794,1,4,4,4,4
3_12322_3,2021,0,0,3,3,3,3,3
3_12354_4,2021,0.0011816969113335087,144.48608134874812,2,4,4,4,4
3_12368_4,2021,0.001738999228047344,212.62743561334875,3,4,4,4,4
3_12383_4,2021,9.500360085011327e-4,116.1609027594335,3,4,4,4,4
3_12428_4,2021,0,0,1,4,4,4,4
3_12429_3,2021,0,0,11,3,3,3,3
3_12430_4,2021,6.091642105300646e-4,74.482508021511,2,4,4,4,4
3_12468_4,2021,0.0022643967516430934,276.86779082340104,4,4,4,4,4
3_12481_4,2021,0.002945319930901387,360.1242679513126,5,4,4,4,4
3_12487_3,2021,3.4970488346187885e-4,42.75841610088393,5,3,3,3,3
3_124_4,2021,0,0,18,4,4,4,4
3_12506_3,2021,0,0,1,3,3,3,3
3_12516_4,2021,0.003641309155558313,445.2228704501149,6,4,4,4,4
3_12525_4,2021,2.683106962461806e-4,32.806348830020504,1,4,4,4,4
3_12557_4,2021,0.004350636359231362,531.9523076432187,7,4,4,4,4
3_12561_4,2021,0.005008233435654595,612.3567021774874,8,4,4,4,4
3_12572_4,2021,0.006140453894233457,750.7932976479248,10,4,4,4,4
3_12597_4,2021,0.00557766155069697,681.9806778037185,9,4,4,4,4
3_12603_4,2021,2.683106962461806e-4,32.806348830020504,1,4,4,4,4
3_1261_4,2021,0,0,1,4,4,4,4
3_12636_3,2021,0,0,1,3,3,3,3
3_12649_4,2021,0.00661903916319655,809.3099184840422,11,4,4,4,4
3_12663_3,2021,0,0,1,3,3,3,3
3_1266_3,2021,0,0,1,3,3,3,3
3_12674_3,2021,0,0,3,3,3,3,3
3_12679_4,2021,0.007100058984361243,868.1242120178492,12,4,4,4,4
3_12761_3,2021,6.037846366118248e-4,73.82474751852781,5,3,3,3,3
3_127_3,2021,0,0,6,3,3,3,3
3_12851_3,2021,0,0,1,3,3,3,3
3_12853_4,2021,4.597158362963593e-4,56.20945530395585,1,4,4,4,4
3_12856_4,2021,0.0026672673761592085,326.12678208298644,5,4,4,4,4
3_12965_4,2021,4.597158362963593e-4,56.20945530395585,1,4,4,4,4
3_12966_4,2021,9.251482676694595e-4,113.11787868794482,2,4,4,4,4
3_12973_4,2021,9.251482676694595e-4,113.11787868794482,3,4,4,4,4
3_12974_3,2021,0.0015578185613046663,190.47447549072157,7,3,3,3,3
3_13008_4,2021,0.002091681522944215,255.74989981038917,4,4,4,4,4
3_13055_4,2021,0.0014047705997090106,171.76130122642076,4,4,4,4,4
3_13070_4,2021,0.0018984497497721822,232.1234509046447,5,4,4,4,4
3_13109_3,2021,0.004803839382141847,587.3654412544836,12,3,3,3,3
3_13120_4,2021,0.0023928080323278307,292.5686381127239,6,4,4,4,4
3_13180_3,2021,0.00289570294157497,354.05759866637163,10,3,3,3,3
3_13191_4,2021,6.732287658419555e-4,82.3156811994959,1,4,4,4,4
3_13201_4,2021,6.732287658419555e-4,82.3156811994959,1,4,4,4,4
3_13225_4,2021,0.001433102152700066,175.22540021063708,2,4,4,4,4
3_13240_4,2021,0.0021957323802617493,268.47219813460407,3,4,4,4,4
3_13245_3,2021,0.0010041222629390222,122.77402908955423,9,3,3,3,3
3_13271_3,2021,0.004738534288853419,579.3805874981074,12,3,3,3,3
3_13276_3,2021,0,0,7,3,3,3,3
3_13285_4,2021,0.0015236598447120739,186.29788921294528,3,4,4,4,4
3_13292_4,2021,0.0010004762777087281,122.32823447544618,2,4,4,4,4
3_132_4,2021,0,0,16,4,4,4,4
3_13304_3,2021,0.003320357040216786,405.98005530730643,10,3,3,3,3
3_13326_4,2021,0.0029627020551784783,362.24958028667254,4,4,4,4,4
3_13352_4,2021,0.015015050623972372,1835.890239793102,29,4,4,4,4
3_13359_4,2021,0.003623644955189435,443.06306867101216,5,4,4,4,4
3_13390_4,2021,0.014198617966070082,1736.0650187113888,28,4,4,4,4
3_133_4,2021,0,0,17,4,4,4,4
3_13413_3,2021,1.007497928755974e-5,1.2318677174899293,1,3,3,3,3
3_13416_4,2021,5.012172515594249e-4,61.28383334817088,1,4,4,4,4
3_13431_3,2021,0,0,2,3,3,3,3
3_13434_3,2021,0.003806897492561066,465.46935641544167,12,3,3,3,3
3_13436_4,2021,5.006724585787898e-4,61.21722151042863,1,4,4,4,4
3_13437_3,2021,0,0,3,3,3,3,3
3_13439_4,2021,0.013427438368397156,1641.7728893039202,27,4,4,4,4
3_13449_4,2021,0.012703100091029262,1553.2080481301477,26,4,4,4,4
3_13468_4,2021,0.004464455593008369,545.8689853571332,6,4,4,4,4
3_13474_4,2021,5.006724585787898e-4,61.21722151042863,1,4,4,4,4
3_13487_3,2021,0,0,3,3,3,3,3
3_13501_4,2021,0.005306945065287082,648.8801731326514,7,4,4,4,4
3_13507_3,2021,5.850678491906651e-4,71.53624592054263,5,3,3,3,3
3_13515_4,2021,6.354310024126517e-4,77.69414866499491,1,4,4,4,4
3_13524_3,2021,0,0,1,3,3,3,3
3_13535_4,2021,0.01203116249882677,1471.0502387315491,25,4,4,4,4
3_13554_3,2021,0.0018320934276104953,224.01006339393524,7,3,3,3,3
3_13558_4,2021,0.011386354056743554,1392.2095105180342,24,4,4,4,4
3_13563_3,2021,0.004317232926871762,527.8680699686104,9,3,3,3,3
3_13568_3,2021,0,0,3,3,3,3,3
3_13570_4,2021,0.01075338213153321,1314.8160332225657,23,4,4,4,4
3_13614_4,2021,0.010127948024514713,1238.3442049574137,22,4,4,4,4
3_13631_4,2021,0.009511614545965181,1162.9851105351627,21,4,4,4,4
3_13635_4,2021,0.005306379545965107,648.8110270851537,8,4,4,4,4
3_13639_4,2021,0.005306945065287082,648.8801731326514,8,4,4,4,4
3_13649_4,2021,0.006154313693961352,752.4879353606543,9,4,4,4,4
3_13664_4,2021,0.008904426957186675,1088.7442840552148,20,4,4,4,4
3_13678_4,2021,0.008288848865674828,1013.4775508060612,19,4,4,4,4
3_13681_4,2021,0.006154313693961352,752.4879353606543,10,4,4,4,4
3_13689_4,2021,0.007691411010937422,940.4288243073187,18,4,4,4,4
3_13723_4,2021,0.00459663889712492,562.0310379514639,7,4,4,4,4
3_13742_4,2021,0.011701976721154006,1430.8006936955007,17,4,4,4,4
3_13748_4,2021,0.00710361325820559,868.5587930807976,17,4,4,4,4
3_13753_4,2021,0.010949243259055864,1338.763973284761,16,4,4,4,4
3_13770_4,2021,0.003196014396945698,390.77668031455056,5,4,4,4,4
3_13771_4,2021,0.0038939354393015234,476.1114861633973,6,4,4,4,4
3_13785_4,2021,0.00653078760665599,798.5194006658279,16,4,4,4,4
3_13796_3,2021,8.141302766180463e-4,99.54370892208854,2,3,3,3,3
3_13799_4,2021,0.005962726991906169,729.0626293003675,15,4,4,4,4
3_13800_4,2021,0.005413208523836627,661.8730062095044,14,4,4,4,4
3_13801_4,2021,0.010148128833556232,1240.8117124789205,15,4,4,4,4
3_13834_4,2021,0.00486971367007514,595.4198904400873,13,4,4,4,4
3_13859_4,2021,0.0024998212263138333,305.6531413413924,4,4,4,4,4
