tributary_group_id,stream_order,n_years,mean_individuals,sd_individuals,min_individuals,max_individuals,cv_individuals,mean_rescale,sd_rescale,cv_rescale
3_14163_3,3,5,161.7085228460577,41.78944621576127,135.88292680447796,235.80054976194512,0.25842451269896105,0.001102606025041258,6.641533832163001e-5,0.06023487702159512
3_14175_3,3,5,54.01194314239092,13.889243200258637,44.84225126437197,78.50782152597097,0.2571513334308788,3.683076924612093e-4,2.2298106243730795e-5,0.06054205953376677
3_14183_4,4,5,250.6249403930573,59.821125424072854,210.54118637856322,356.04046894028727,0.23868783900857934,0.001712924629221213,7.833862803227395e-5,0.04573384414928454
3_14188_4,4,5,99.70758967633184,18.5413400955043,84.18448720865003,130.395681010474,0.1859571588852234,6.876417355485612e-4,6.156482802297773e-5,0.08953038310547692
3_14193_4,4,5,426.53344494035406,121.22704031057435,355.57778499208507,642.3436331000145,0.28421461845161194,0.002898530813588126,2.220358271746247e-4,0.07660288658438097
3_14199_4,4,5,1408.3602939811738,317.19018348183516,1149.9306764776748,1923.8375488076285,0.22521948739778602,0.009636585988762875,4.8346054343663473e-4,0.050169276131650065
3_14203_4,4,5,1533.3033065834375,345.57657628248245,1253.9250366412775,2097.1437333503663,0.22538044155954298,0.010491076803282933,5.104621961124594e-4,0.0486567971700219
3_14205_4,4,5,1533.3033065834375,345.57657628248245,1253.9250366412775,2097.1437333503663,0.22538044155954298,0.010491076803282933,5.104621961124594e-4,0.0486567971700219
3_14226_4,4,5,356.467604601994,84.93025843617193,298.6822685451074,505.927927727481,0.23825519441240367,0.002436564824918179,1.1565728703313047e-4,0.047467354798169305
3_14227_3,3,5,104.51120888047804,28.234833434060256,88.80108320164612,154.85516158450955,0.2701608156341432,7.117607712831092e-4,5.066092928486182e-5,0.07117690568073046
3_14233_4,4,5,99.70758967633184,18.5413400955043,84.18448720865003,130.395681010474,0.1859571588852234,6.876417355485612e-4,6.156482802297773e-5,0.08953038310547692
3_14235_4,4,5,1533.3033065834375,345.57657628248245,1253.9250366412775,2097.1437333503663,0.22538044155954298,0.010491076803282933,5.104621961124594e-4,0.0486567971700219
3_14251_4,4,5,466.49999156573716,110.88339587037531,390.11913192863466,661.3988334616081,0.23769217122215125,0.0031890197432091825,1.554794499275237e-4,0.04875462130913659
3_14267_4,4,5,201.79470045355447,37.542004369795556,170.39803774591277,263.9187524572866,0.1860405862265759,0.001391688587102095,1.247730339502492e-4,0.08965585771603067
3_14273_3,3,5,239.24593528881917,54.63736009967165,201.75932140357804,333.1293738480047,0.22837320113176884,0.0016360862258396561,3.833122466600345e-5,0.023428609116448906
3_14277_4,4,5,337.1690592020422,95.45634660965207,280.67724565404455,507.0359001583413,0.28311122863872173,0.002291549034218316,1.7364776986199338e-4,0.07577746200016505
3_14280_4,4,5,305.9537099510052,57.216287479486496,258.40313193070415,400.5284025148062,0.18700962145106526,0.0021098185053847382,1.903681704646085e-4,0.09022964296632412
3_14293_4,4,5,250.16108195943403,70.58518712905031,207.98112007503784,375.72113980970875,0.2821589456528508,0.0017003865474919493,1.2753914064474e-4,0.07500596898561611
3_14316_4,4,5,163.15730494825047,45.767865301732584,135.412422857762,244.52135490899943,0.28051373682746866,0.0011092272695151927,8.191812545960575e-5,0.07385152503094296
3_14317_4,4,5,410.36430467682925,76.86270127222552,346.76216359358745,537.324335223835,0.1873035748875784,0.0028297858974544827,2.566327720028313e-4,0.09068981940778058
3_14318_3,3,5,51.36724909052588,13.21841795501747,42.56822815373215,74.66239896290126,0.2573316303491802,3.502621778296604e-4,2.133544711533008e-5,0.06091279180507449
3_14321_4,4,5,1657.8661439352145,374.0018913837102,1358.9530772624757,2271.3199320913704,0.22559233310353752,0.011342768957700434,5.282411721882447e-4,0.04657074248432344
3_14340_4,4,5,514.9011378270799,96.4782655395331,435.3473339499087,674.1782885461024,0.18737240695695173,0.003550702835256501,3.2341014620576705e-4,0.0910834167800483
3_14345_4,4,5,163.15730494825047,45.767865301732584,135.412422857762,244.52135490899943,0.28051373682746866,0.0011092272695151927,8.191812545960575e-5,0.07385152503094296
3_14347_4,4,5,577.4186065907458,137.02980453018185,482.1518014600472,818.0372766448268,0.2373144941401305,0.003947571224151254,1.965579081968073e-4,0.049792111917896585
3_14384_4,4,5,1782.0076693603435,402.4220937527495,1463.9483275556627,2445.386585685893,0.22582511886562195,0.012191526600996795,5.439696686434851e-4,0.044618667247054156
3_14387_4,4,5,514.9011378270799,96.4782655395331,435.3473339499087,674.1782885461024,0.18737240695695173,0.003550702835256501,3.2341014620576705e-4,0.0910834167800483
3_14394_4,4,5,619.5379476792724,115.87347182734618,524.4218748931361,810.7294164577485,0.18703208134610105,0.004272617607420004,3.915305193909555e-4,0.09163715440179046
3_14399_4,4,5,81.64057822405971,22.865431903804623,67.65378434196839,122.27270436297503,0.28007435029491395,5.550497207010564e-4,4.0673782317906055e-5,0.07327952938438195
3_14408_4,4,5,689.120537742996,163.32272540786087,574.635127542099,975.6375554712857,0.23700168034865804,0.004711539913237997,2.3904694273169742e-4,0.05073647833483232
3_14431_4,4,5,1905.580050612025,430.8150170938648,1568.806396183683,2619.210955023188,0.22608077627360643,0.013036339709344006,5.57594244594676e-4,0.04277230089324931
3_14451_4,4,5,81.64057822405971,22.865431903804623,67.65378434196839,122.27270436297503,0.28007435029491395,5.550497207010564e-4,4.0673782317906055e-5,0.07327952938438195
3_14466_3,3,5,139.3823857158563,37.149919840166525,116.39233950615653,205.29178973908725,0.26653238606419055,9.49382363562716e-4,6.243417372425199e-5,0.06576293822223253
3_14469_4,4,5,726.0308560054286,135.37468588593043,615.5473854875581,949.2550731112093,0.18645858473667712,0.005007666572109361,4.624571011976344e-4,0.09234981893030376
3_14505_3,3,5,78.11572308940391,11.984516333981343,67.21873880925479,98.24738408929731,0.15342002685253253,5.409839179750128e-4,4.856923863703054e-5,0.0897794500413853
3_14563_4,4,5,834.9589953934217,155.17867535635034,709.4139930462163,1090.6084621382045,0.18585185166276602,0.005759831595238828,5.375918118026542e-4,0.09333464059036665
3_14579_4,4,5,64.5075806493496,9.976730931038146,55.440326196507975,81.2873173639658,0.1546598218474457,4.46644543021799e-4,3.958607646345382e-5,0.08862993421039463
3_14584_4,4,5,942.9680408810185,174.1286015183698,803.0210844623183,1229.5490913994224,0.18466013053388405,0.006506452747858262,6.145720360941806e-4,0.09445577489154595
3_14595_4,4,5,131.44934943743942,20.354523865585232,112.95257386280642,165.68800817580666,0.15484689694316475,9.101151525092408e-4,8.053486377394155e-5,0.08848865283904153
3_14597_4,4,5,64.5075806493496,9.976730931038146,55.440326196507975,81.2873173639658,0.1546598218474457,4.46644543021799e-4,3.958607646345382e-5,0.08862993421039463
3_14599_3,3,5,337.76577614833616,76.63743733328741,272.98740380332487,466.40871073673435,0.22689521184535477,0.002314148115366657,1.7922488532708244e-4,0.07744745642553039
3_14626_4,4,5,198.6110323263217,30.816867673821328,170.61273020865474,250.45988907576785,0.1551619127742543,0.0013750512778775781,1.2135651742754061e-4,0.08825599407089535
3_14630_4,4,5,198.6110323263217,30.816867673821328,170.61273020865474,250.45988907576785,0.1551619127742543,0.0013750512778775781,1.2135651742754061e-4,0.08825599407089535
3_14644_3,3,5,60.390135656512626,9.377271128599274,51.87533462903226,76.16144598713657,0.15527819281505464,4.1810171132385376e-4,3.699550121462527e-5,0.08848445297553267
3_14655_4,4,5,269.1397225758385,41.82095669968793,231.1492058097934,339.5142694110485,0.15538752993959698,0.0018632757157273038,1.641231989641004e-4,0.08808315247109695
3_14670_4,4,5,339.80112430385884,52.878360207973316,291.7730907210597,428.7968454074076,0.155615612856796,0.002352381872329305,2.0680012125732833e-4,0.0879109483412899
3_14762_4,4,5,410.68030759470986,64.01770316897797,352.5453995189171,518.4426970378607,0.1558820863457506,0.0028429421924158716,2.493741464748267e-4,0.08771692479012873
3_14781_3,3,5,157.28442968627581,35.25597759124122,127.54461887176522,216.65512258382768,0.22415427681916028,0.0010779844253361065,8.119788131490486e-5,0.0753237981982792
3_14784_4,4,5,484.9378265348444,75.71968460869233,416.1898847393429,612.4177748457552,0.156143077453356,0.003356851031614547,2.9385607475576706e-4,0.08753920623472854
3_14789_4,4,5,559.9264210484998,87.5945279348118,480.415238905331,707.4230312622667,0.15643935460445885,0.0038757562298096194,3.3851128355682537e-4,0.08734070552560354
3_14812_4,4,5,651.2418522352218,103.68878876762383,557.3530847175533,826.0358340744253,0.15921702269554464,0.0045058963885619505,3.862112955847115e-4,0.08571242263028826
3_14833_4,4,5,743.2510680419591,120.0842465879349,634.756649910646,945.8217506334275,0.16156619445470574,0.005140659618476918,4.341411971461506e-4,0.08445243010949996
3_1484_4,4,5,341.12640490306495,141.8084097356826,211.80992755582952,555.9759652016222,0.41570634139558654,0.0023424025616238763,9.092342595889189e-4,0.38816310846184787
3_14868_3,3,5,46.89870621342223,9.765231320283918,38.491755029507885,63.21947224516677,0.20821963138695598,3.222322386663577e-4,2.537115056300814e-5,0.07873560593444429
3_14884_3,3,5,61.1293298573324,13.571826656119603,49.553908886285264,83.78816342143804,0.22201824701488487,4.1916148308939236e-4,3.345037425174349e-5,0.07980307256573406
3_14906_4,4,5,1048.303678329186,191.51035872635683,894.160731214166,1362.7971819966328,0.18268595511521155,0.007235962867978982,6.956554905247556e-4,0.09613862083278675
3_14921_4,4,5,82.86513622214638,18.638271324814003,66.99427575903329,113.98315426212052,0.22492295523232092,5.679576996439399e-4,4.549060101313319e-5,0.08009505116604959
3_14947_3,3,5,68.7128755138588,16.485423577312964,54.96388730186949,96.51097148538446,0.23991753298096213,4.6982698557856235e-4,3.629130741492524e-5,0.07724398242096456
3_1495_4,4,5,289.9771131842038,126.72675086373125,171.61335865845413,476.4616177149833,0.4370232859833662,0.001987829432749124,8.167249273991537e-4,0.41086267963627104
3_14974_3,3,5,205.0410492180148,37.41023098012294,172.60324923781224,269.1266621166412,0.18245239732628182,0.0014132495091065428,9.538355858713907e-5,0.06749236986994647
3_15001_4,4,5,82.86513622214638,18.638271324814003,66.99427575903329,113.98315426212052,0.22492295523232092,5.679576996439399e-4,4.549060101313319e-5,0.08009505116604959
3_15002_4,4,5,91.7691290194704,20.817084232543774,74.39819964096343,125.79415149649076,0.22684190702220866,6.29177637686949e-4,5.872495772499784e-5,0.09333605361577836
3_15003_4,4,5,189.05314781270954,42.60611244591211,152.77958299814293,260.1827643580217,0.2253657923121226,0.0012956866084032146,1.0388981082922941e-4,0.08018128006838143
3_15047_3,3,5,191.10557727596324,36.288718648926576,160.4011690086165,253.5684816091276,0.18988832856784904,0.001315641354757442,8.176961604604677e-5,0.0621519046587907
3_15062_4,4,5,296.33295306393836,66.93504174671956,239.35814428657602,408.0734241930119,0.2258778210612213,0.002030781901129185,1.6300807102508056e-4,0.08026862507216675
3_15083_3,3,5,51.69500319499645,10.008190892286562,42.98882743357679,68.44190095818963,0.19360074037591418,3.5594913339662094e-4,2.8368451591328975e-5,0.07969804932694992
3_15100_3,3,5,209.63560025657998,54.538375309050075,166.8172811391824,303.6723981430092,0.2601579848188893,0.0014286505995756895,1.005772363932583e-4,0.07040016391910649
3_15102_4,4,5,91.7691290194704,20.817084232543774,74.39819964096343,125.79415149649076,0.22684190702220866,6.29177637686949e-4,5.872495772499784e-5,0.09333605361577836
3_15109_4,4,5,184.1377641146553,41.6777990176531,149.52775084126148,252.1894653540645,0.22634031220071718,0.0012626188080453377,1.1875374119761424e-4,0.09405351832312485
3_15110_4,4,5,412.3004807167973,93.4218157260257,332.7993141260557,568.2450810570548,0.2265867252049014,0.00282521745819531,2.271391783882181e-4,0.08039706031453943
3_15115_3,3,5,411.8922414401844,109.09398967899396,335.72899346706447,603.5514069186086,0.26486051132584093,0.0028053212515609218,1.8128282389274085e-4,0.06462105678337995
3_15143_3,3,5,388.4374019960815,96.31515809997606,314.17106951753607,554.5030302508707,0.24795541728226178,0.0026522549647115565,1.7987968315977468e-4,0.0678214144390667
3_15161_4,4,5,108.03079779250642,28.437152220079707,81.56394510403771,155.58415434057727,0.26323190054283074,7.357475844789693e-4,6.0368756701506985e-5,0.08205090709778956
3_15171_4,4,5,108.03079779250642,28.437152220079707,81.56394510403771,155.58415434057727,0.26323190054283074,7.357475844789693e-4,6.0368756701506985e-5,0.08205090709778956
3_15223_4,4,5,216.02786985715687,56.869214603864336,162.90513319165794,311.0475591046828,0.2632494346283547,0.001471268034520158,1.2131810270922774e-4,0.0824581924318057
3_15235_4,4,5,1155.908970568552,209.202103826977,986.8491043407876,1498.571800913829,0.18098492974241534,0.007981412181596733,7.810893933173418e-4,0.09786355792003212
3_15248_4,4,5,184.1377641146553,41.6777990176531,149.52775084126148,252.1894653540645,0.22634031220071718,0.0012626188080453377,1.1875374119761424e-4,0.09405351832312485
3_15250_4,4,5,216.02786985715687,56.869214603864336,162.90513319165794,311.0475591046828,0.2632494346283547,0.001471268034520158,1.2131810270922774e-4,0.0824581924318057
3_15253_3,3,5,238.2448545640339,61.03964897199679,196.34587881999482,345.46087269174257,0.25620552890300075,0.001624747201838632,9.999404192163654e-5,0.06154436936926501
3_15277_4,4,5,330.0632524461793,87.04179660232352,246.08540041019376,474.4146953436376,0.26371247316153956,0.0022479511296689824,1.9546080334122525e-4,0.08695064619576826
3_15287_3,3,5,217.26842922683974,39.47402187090548,182.6598405652833,283.4014928874667,0.18168319258981025,0.0014986513825369203,1.2300118766083316e-4,0.08207458325138732
3_15294_4,4,5,443.2610127782572,117.14003418548924,327.59587708081307,636.591691394005,0.2642687509358937,0.003018841744508003,2.718368544491704e-4,0.09004673893346904
3_15305_3,3,5,2557.0800855944676,340.63329207758187,2210.431868512197,3056.2909912646023,0.133211819996006,0.017803882035780903,0.002316346573651854,0.13010345547092678
3_15318_4,4,5,443.2610127782572,117.14003418548924,327.59587708081307,636.591691394005,0.2642687509358937,0.003018841744508003,2.718368544491704e-4,0.09004673893346904
3_15321_4,4,5,184.1377641146553,41.6777990176531,149.52775084126148,252.1894653540645,0.22634031220071718,0.0012626188080453377,1.1875374119761424e-4,0.09405351832312485
3_15340_4,4,5,108.61424786984551,13.967233101865919,93.36656049154443,125.96744805956484,0.12859485174176333,7.582681727463117e-4,1.1522334019674856e-4,0.15195592316558695
3_15341_4,4,5,184.1377641146553,41.6777990176531,149.52775084126148,252.1894653540645,0.22634031220071718,0.0012626188080453377,1.1875374119761424e-4,0.09405351832312485
3_15354_3,3,5,105.08900946659793,19.996033930756525,87.85430947216545,138.38910999577672,0.19027711872298286,7.240806089897976e-4,6.062152149241873e-5,0.083722061797781
3_15365_4,4,5,443.2610127782572,117.14003418548924,327.59587708081307,636.591691394005,0.2642687509358937,0.003018841744508003,2.718368544491704e-4,0.09004673893346904
3_15371_4,4,5,289.8777207925752,65.51158139444549,236.88571622582631,396.4906667795818,0.22599729712006025,0.001988150510406905,1.92806592136848e-4,0.09697786517047305
3_15372_4,4,5,289.8777207925752,65.51158139444549,236.88571622582631,396.4906667795818,0.22599729712006025,0.001988150510406905,1.92806592136848e-4,0.09697786517047305
3_15376_4,4,5,289.8777207925752,65.51158139444549,236.88571622582631,396.4906667795818,0.22599729712006025,0.001988150510406905,1.92806592136848e-4,0.09697786517047305
3_15383_4,4,5,108.61424786984551,13.967233101865919,93.36656049154443,125.96744805956484,0.12859485174176333,7.582681727463117e-4,1.1522334019674856e-4,0.15195592316558695
3_15400_4,4,5,289.8777207925752,65.51158139444549,236.88571622582631,396.4906667795818,0.22599729712006025,0.001988150510406905,1.92806592136848e-4,0.09697786517047305
3_15440_4,4,5,558.2138356144906,148.45173193977718,408.43760090101404,803.9545300576481,0.2659406171406683,0.0038008227249894675,3.450134225438665e-4,0.09077335290475105
3_15447_4,4,5,407.5374331385169,89.62426298287119,333.3035213054925,554.3247518748806,0.21991664003146677,0.00279809195924978,2.709174374337217e-4,0.09682220648186261
3_15465_3,3,5,267.9316633783566,50.096590510749344,223.96610201538724,352.08994641783534,0.18697525286515326,0.001846467656924099,1.4526558386296565e-4,0.07867215183446723
3_15487_4,4,5,673.5339898964174,179.99037257691728,489.4275562590507,971.386035280031,0.26723279786458576,0.004585346633525809,4.2418259366415787e-4,0.0925082938251042
3_15503_3,3,5,183.64239743403104,34.235448139762426,135.3477226147323,230.4848890880854,0.18642453277740864,0.0012736797512992442,2.078410011288268e-4,0.16318152260551694
3_15504_4,4,5,787.6353759179505,211.21366533735656,569.5991402994788,1136.8263107880457,0.26816173040881686,0.005361584150355793,5.038955730466991e-4,0.0939825915095002
3_15514_4,4,5,862.3778117785146,231.64553914896095,622.1678713537179,1245.104290038358,0.26861259181892627,0.005870068937844531,5.56066083473393e-4,0.09472905503518304
3_15523_4,4,5,547.8568281280059,119.33199533252875,447.06410980770437,744.93163139305,0.21781602273769055,0.0037629399917981977,3.6070063287341924e-4,0.09585606830287269
3_15532_4,4,5,222.6471967675641,29.518220578057914,190.84103811168825,260.26787290146336,0.1325784514990948,0.0015532347449493881,2.3243405581995522e-4,0.14964515606913562
3_15541_4,4,5,967.9438548386398,258.66465402942515,702.2270556905621,1396.8160142218187,0.26723105140488296,0.006588660404184303,5.919498118008123e-4,0.08984372778188399
3_15551_4,4,5,331.44951586010677,44.142349705787524,283.1745743704868,385.81263420435897,0.13317970789982528,0.002313020176688387,3.547928087958708e-4,0.1533894137075091
3_15571_4,4,5,694.9651643455605,152.85343143304107,561.1659362310245,947.2356864854673,0.21994401917537998,0.00477271119999233,4.692791625892974e-4,0.09832548899880042
3_15574_3,3,5,252.45190409227348,47.28200790975287,212.86670347811813,334.17226536046167,0.18729115187212397,0.001738470223936854,1.045265299193914e-4,0.06012557965053078
3_15584_4,4,5,63.330715465664674,7.700273509096475,56.49324733274245,75.05685581687902,0.12158829175506866,4.411804488504289e-4,5.3916900705239136e-5,0.12221053957791839
3_15600_3,3,5,431.77470149311443,89.7758724129725,357.5579396164972,579.2014760909449,0.2079229563532086,0.002968522519418883,2.6873835393151656e-4,0.09052932971656374
3_15625_4,4,5,1075.0954662172721,285.75824536318237,786.8009673571592,1551.6764475619007,0.2657980191923085,0.007317894775105155,6.095085426218838e-4,0.08329014851311871
3_15628_4,4,5,1183.9195053483677,313.37366664869,875.1752244384747,1710.0721808721619,0.2646917000970264,0.008058241424491708,6.150983902708845e-4,0.07633159120815039
3_15644_4,4,5,1292.4804136104297,341.0492262084271,963.8038523281051,1868.1327144498962,0.26387187195799455,0.008796814479268299,6.203044924910849e-4,0.07051467255027079
3_15656_4,4,5,806.8166002092258,180.2279465014508,644.5560264854694,1103.1020452257883,0.22338155468629872,0.005538833099411234,5.598786367369926e-4,0.10108241694383362
3_15668_3,3,5,45.16518675528881,6.604675155775267,39.16401422855794,56.13486004269281,0.1462337616704721,3.1321729480856945e-4,3.066418381677364e-5,0.09790067255230853
3_15677_4,4,5,1292.4804136104297,341.0492262084271,963.8038523281051,1868.1327144498962,0.26387187195799455,0.008796814479268299,6.203044924910849e-4,0.07051467255027079
3_15686_4,4,5,1292.4804136104297,341.0492262084271,963.8038523281051,1868.1327144498962,0.26387187195799455,0.008796814479268299,6.203044924910849e-4,0.07051467255027079
3_15700_3,3,5,236.4343167637253,61.00646767749502,204.10655139265455,345.30329538428134,0.25802712784058457,0.0016127514961355686,1.016722596912882e-4,0.06304273158940638
3_15714_4,4,5,1292.4804136104297,341.0492262084271,963.8038523281051,1868.1327144498962,0.26387187195799455,0.008796814479268299,6.203044924910849e-4,0.07051467255027079
3_15744_4,4,5,1519.1308274716316,400.37488471586175,1148.6342688815764,2200.2360193239238,0.2635552366363511,0.010337950753219607,6.447512457179751e-4,0.06236741314686342
3_15749_4,4,5,1406.511939168723,370.95818559070034,1056.872868144277,2035.5293852580128,0.26374336062155584,0.009572072836736641,6.315712420235413e-4,0.06598061389583615
3_15750_4,4,5,63.330715465664674,7.700273509096475,56.49324733274245,75.05685581687902,0.12158829175506866,4.411804488504289e-4,5.3916900705239136e-5,0.12221053957791839
3_15768_4,4,5,1629.8681633282388,429.08477795902655,1239.0180570110736,2361.555413431577,0.26326348818472706,0.011091293006486034,6.57892172719434e-4,0.0593160934739266
3_15769_4,4,5,175.40006389873028,22.18207986040317,152.30923149288455,205.8585281564961,0.1264656315815843,0.0012302576117648233,2.2731074958290135e-4,0.18476678982446662
3_15771_4,4,5,100.08707187545511,11.432682590237784,91.05140968163609,113.17162861638494,0.11422736599252517,6.99897622823089e-4,1.0672977534369214e-4,0.1524934102693329
3_15772_4,4,5,63.330715465664674,7.700273509096475,56.49324733274245,75.05685581687902,0.12158829175506866,4.411804488504289e-4,5.3916900705239136e-5,0.12221053957791839
3_15775_4,4,5,137.65335629094022,16.515362072354012,121.71526972170078,158.63718122065418,0.11997791058176316,9.643960536804447e-4,1.657006026719985e-4,0.17181800157687482
3_15777_4,4,5,212.15734448660706,28.058498688112067,181.49640911919707,252.15293512590532,0.13225325173639382,0.0014892238947214903,2.891331902290304e-4,0.194150249169285
3_15853_3,3,5,75.92885278943373,8.617997143528537,68.05576825331087,89.94061740344968,0.11350095289109674,5.283683004308202e-4,5.337531794485826e-5,0.10101915255199294
3_1585_4,4,5,49.59204235874653,32.65467349017094,13.61009271551739,82.47871413872599,0.658465994482513,3.318352095518495e-4,2.1588790602514865e-4,0.6505877007949513
3_1590_4,4,5,80.77039798647354,50.09683672954299,26.938026869931733,135.49731136537528,0.6202375867695069,5.440555160645434e-4,3.333798082879642e-4,0.6127679959932877
3_1591_4,4,5,239.01254920426712,112.04986755533035,129.90307838730578,397.1327152326347,0.46880328220577766,0.0016345684838224718,7.282572722174984e-4,0.44553487934286723
3_1593_3,3,5,54.2615370748454,13.608936035249428,39.15137308405568,71.60842605380047,0.2508026268492543,3.740227532021979e-4,7.535607801627957e-5,0.20147458241809646
3_15984_4,4,5,212.15734448660706,28.058498688112067,181.49640911919707,252.15293512590532,0.13225325173639382,0.0014892238947214903,2.891331902290304e-4,0.194150249169285
3_15993_4,4,5,2758.1778270416303,706.5358122218103,2168.9354332904695,3972.500583296039,0.25616035532401743,0.018799831574436772,0.0011742345592768233,0.062459844633581646
3_15995_4,4,5,2630.6800667291463,671.4780051285667,2067.338440450645,3783.0194711177332,0.255248828476299,0.017933541968118125,0.0011323424417536156,0.06314103726785653
3_16095_4,4,5,2506.3087681911634,637.1740822722202,1967.3756487046146,3597.6140728129426,0.25422808648276696,0.01708865046040883,0.001095004498278422,0.06407788027587902
3_16123_4,4,5,2382.341681171505,603.1140958526302,1867.9046613813825,3413.0207188654354,0.2531601997392967,0.016246484926172578,0.0010601890595495851,0.06525651944819484
3_16131_4,4,5,2263.0007870573813,570.7320629210595,1773.1128387878523,3236.3008152549423,0.2522014425205712,0.015435564405548512,0.0010295683336494414,0.06670104873388043
3_16150_4,4,5,45.21122345086397,8.672902697117177,34.137070726514686,58.38835267761605,0.1918307454462713,3.1664936496056476e-4,6.9866907874448e-5,0.2206443959966544
3_1615_4,4,5,194.61697843664288,97.3289115447888,96.77021948181441,325.1080229666763,0.5001049359959825,0.001327171668969649,6.367137004607338e-4,0.47975232997178663
3_16168_4,4,5,2145.2711482741474,539.1287095925826,1680.38749259123,3062.7854481983745,0.25131028775840625,0.014635411097200306,0.0010010173526160068,0.0683969412248008
3_16170_4,4,5,2029.9794364989605,508.42031284279614,1590.1971421697049,2893.4432136982555,0.2504558931491701,0.01385168539422826,9.73568810344422e-4,0.07028522397354549
3_16182_4,4,5,1501.9841057755762,369.39005241953924,1193.353618165126,2129.3297827684028,0.24593472793694987,0.010258499108369248,7.499065950350172e-4,0.0731010050410997
3_16208_4,4,5,1501.9841057755762,369.39005241953924,1193.353618165126,2129.3297827684028,0.24593472793694987,0.010258499108369248,7.499065950350172e-4,0.0731010050410997
3_16218_4,4,5,1709.5721462990862,425.1475768074796,1354.725990372474,2433.670467095954,0.24868653699573137,0.011670544208669757,8.344025633570179e-4,0.07149645710070324
3_16225_4,4,5,1923.2089217517953,480.88728364960514,1509.6206503325907,2739.5862609344763,0.25004422463451287,0.013125053208545508,9.417752761056396e-4,0.07175401586124353
3_16228_4,4,5,1820.8208102119174,454.5773503936978,1437.2213352787178,2594.620325413735,0.24965518179726404,0.012427605195277516,8.859373684326897e-4,0.0712878591258552
3_16232_4,4,5,1603.0954858107373,396.4762257483124,1272.0928516036977,2277.337404920134,0.24731915800249513,0.010946431110181374,7.92948707750617e-4,0.07243901686030695
3_16236_4,4,5,1403.9346660331842,343.2858886657187,1115.8370237099653,1985.875882247376,0.24451699710191827,0.009591096664681267,7.075607225349047e-4,0.07377266096592078
3_16254_4,4,5,1205.3210138751751,291.19485920047487,960.0421937795203,1697.883584515626,0.24159112456213383,0.008238198808941364,6.132105116274482e-4,0.0744350222480547
3_16255_4,4,5,1304.897892619967,317.21611422685964,1038.079043879705,1841.9884232705372,0.2430965028152163,0.00891660720825198,6.613650757139149e-4,0.07417227879028322
3_16260_4,4,5,1205.3210138751751,291.19485920047487,960.0421937795203,1697.883584515626,0.24159112456213383,0.008238198808941364,6.132105116274482e-4,0.0744350222480547
3_16271_4,4,5,1006.1074868201315,239.3577930487477,803.9820696732365,1410.1717847310565,0.23790479266311162,0.00688070709140363,5.158647962525178e-4,0.07497264298563303
3_16272_4,4,5,48.21298301080533,10.692169896897067,35.81526650405514,65.16571725999466,0.22176951578583665,3.3761372279448573e-4,8.277235583842265e-5,0.245168813498758
3_16276_4,4,5,1105.929891202199,265.2876609745997,882.1717540733417,1554.220737980269,0.23987746699405985,0.0075609772789267315,5.648636030494485e-4,0.07470775036234865
3_16284_4,4,5,907.8085864189585,213.8189267038554,726.7655463975719,1268.1804387041334,0.23553305168362532,0.006210837644712146,4.688047343556981e-4,0.07548172423325773
3_16285_3,3,5,96.24570451831053,10.517710677993533,82.39393496782824,109.17157694246963,0.10927979311526118,6.749298285064245e-4,1.1485097036745154e-4,0.17016727593979541
3_16303_3,3,5,249.28677380561942,65.36850174155704,207.4518758537821,364.93633753982596,0.2622221016528054,0.0016988521774443375,1.0767597227088632e-4,0.06338160182533852
3_16315_4,4,5,808.7390814602347,188.24290109231208,649.0011241521605,1125.521273334954,0.2327609799101416,0.005535515062037905,4.203920413746391e-4,0.07594452127095674
3_1631_4,4,5,112.99399336358744,67.31880929288471,42.03550749597075,190.27988858607344,0.5957733441305062,7.638293055824094e-4,4.484964895084543e-4,0.5871684762952134
3_16346_4,4,5,711.5205045592728,163.39311395548273,572.482158799198,986.051300581586,0.2296393609298597,0.004872508997577811,3.722322554296711e-4,0.07639437004933447
3_16381_4,4,5,613.1573697516479,138.63920905249554,494.9511928325219,845.8697801086706,0.22610705814177803,0.004201220092680917,3.216130552268697e-4,0.07655229864942384
3_16396_4,4,5,514.7776250284908,114.3268144397089,417.1486422197944,706.6253715143229,0.2220897119088682,0.0035292888270957567,2.6961000989685714e-4,0.0763921637206209
3_16398_4,4,5,48.93726111180177,12.013537465733743,35.84625917541172,68.4856293410694,0.24548855397296732,3.426120182486208e-4,9.058124069386872e-5,0.26438430606406016
3_16404_4,4,5,420.4617637495673,91.3370994271123,342.2518353217493,573.6843635161332,0.21723045304427233,0.00288476863272265,2.2012579735620133e-4,0.07630622257163347
3_16421_4,4,5,326.49091667622054,69.08648395431898,267.11966707775247,442.4238717734828,0.21160308120556906,0.0022418930336364547,1.70489072041517e-4,0.07604692529195999
3_16459_4,4,5,237.3337761876404,48.97800229345902,195.09006875170735,319.6523184433501,0.20636760211802352,0.0016308888977298673,1.2282982300672974e-4,0.07531464784492922
3_16463_4,4,5,152.97206148324307,30.646721684757747,126.40429876525108,204.58468951315237,0.20034195386792814,0.0010520645917965223,7.853417532533356e-5,0.07464767461779828
3_16481_4,4,5,95.43587142385078,18.36046514819682,79.38208322310831,126.38073155028792,0.19238536699323602,6.571133630408556e-4,4.951559063084988e-5,0.07535319385640203
