"","Individual","tribs"
"1026","81","Tanana.mouth"
"1027","81",NA
"1028","81","Fortymile"
"1029","81","Nation"
"1030","81","Miner"
"1031","81","Black.Salmon.Fork"
"1032","81","Koyokuk.mouth"
"1033","81","Alatna"
"1034","81","Porcupine.Canada"
"1035","81","Chandlar.Teedriinjik"
"1036","81","John"
"1037","81","Fishing.Branch"
"1038","81","North.Fork.Koyokuk"
"1039","81","Middle.Fork.Koyokuk"
"1040","82","Teslin"
"1041","82","Nisutlin"
"1042","82","Nisling"
"1043","82","Upper.Yukon.Canada"
"1044","82","White"
"1045","82","Innoko"
"1046","82","Kantishna"
"1047","82","Nenana"
"1048","82","Tanana.mouth"
"1049","82","Nowitna"
"1050","82","Koyokuk.mouth"
"1051","82",NA
"1052","82","Kanuti"
"1053","82","Black.Salmon.Fork"
"1054","82","South.Fork.Koyokuk"
"1055","82","Fishing.Branch"
"1056","82","Sheenjek"
"1057","82","Whitestone"
"1058","82","Chandlar.Teedriinjik"
"1059","82","Colleen"
"1060","82","Porcupine.mouth"
"1061","82","Porcupine.Canada"
"1062","83","SMS.Yukon.Canada.Tahkini"
"1063","83","White"
"1064","83","Andreafsky"
"1065","83","Anvik"
"1066","83","Nordenskiold"
"1067","83","Kantishna"
"1068","83","Nowitna"
"1069","83","Koyokuk.mouth"
"1070","83","Hogatza"
"1071","84","Pelly.ab.Macm"
"1072","84","Pelly"
"1073","84","Macmillan"
"1074","84","Tanana.mouth"
"1075","84","Upper.Yukon.Canada"
"1076","84","Salcha"
"1077","84","Charly"
"1078","84","Nation"
"1079","84","Miner"
"1080","84","Black.Salmon.Fork"
"1081","85","SMS.Yukon.Canada.Tahkini"
"1082","85","Kluane.Donjek.Tincup"
"1083","85","White"
"1084","85","Innoko"
"1085","85","Andreafsky"
"1086","85","Anvik"
"1087","85","Upper.Yukon.Canada"
"1088","85","Nordenskiold"
"1089","85","Nenana"
"1090","85","Kantishna"
"1091","85","Nowitna"
"1092","85","Koyokuk.mouth"
"1093","85","Hogatza"
"1094","85","Henshaw"
"1095","86","Teslin"
"1096","86","Nisutlin"
"1097","86","Nisling"
"1098","86","Upper.Yukon.Canada"
"1099","86","White"
"1100","86","Kantishna"
"1101","86","Innoko"
"1102","86","Nenana"
"1103","86","Tanana.mouth"
"1104","86","Nowitna"
"1105","86","Koyokuk.mouth"
"1106","86",NA
"1107","86","Kanuti"
"1108","86","Black.Salmon.Fork"
"1109","86","South.Fork.Koyokuk"
"1110","86","Fishing.Branch"
"1111","86","Sheenjek"
"1112","86","Whitestone"
"1113","86","Chandlar.Teedriinjik"
"1114","86","Porcupine.mouth"
"1115","86","Porcupine.Canada"
"1116","86","Colleen"
"1117","87","SMS.Yukon.Canada.Tahkini"
"1118","87","Nisutlin"
"1119","87","Teslin"
"1120","87","Kluane.Donjek.Tincup"
"1121","87","Innoko"
"1122","87","Nisling"
"1123","87","Upper.Yukon.Canada"
"1124","87","White"
"1125","87","Kantishna"
"1126","87","Tanana.mouth"
"1127","87","Nowitna"
"1128","87","Fortymile"
"1129","87","Koyokuk.mouth"
"1130","87",NA
"1131","87","Black.Salmon.Fork"
"1132","87","South.Fork.Koyokuk"
"1133","87","Sheenjek"
"1134","87","Colleen"
"1135","87","Porcupine.Canada"
"1136","88","SMS.Yukon.Canada.Tahkini"
"1137","88","Teslin"
"1138","88","Nisutlin"
"1139","88","Nisling"
"1140","88","Innoko"
"1141","88","Upper.Yukon.Canada"
"1142","88","White"
"1143","88","Kantishna"
"1144","88","Tanana.mouth"
"1145","88","Nowitna"
"1146","88","Fortymile"
"1147","88","Koyokuk.mouth"
"1148","88",NA
"1149","88","Black.Salmon.Fork"
"1150","88","Kanuti"
"1151","88","South.Fork.Koyokuk"
"1152","88","Fishing.Branch"
"1153","88","Sheenjek"
"1154","88","Whitestone"
"1155","88","Chandlar.Teedriinjik"
"1156","88","Colleen"
"1157","88","Porcupine.Canada"
"1158","89","Teslin"
"1159","89","Swift"
"1160","89",NA
"1161","89","Nisutlin"
"1162","89","Big.Salmon"
"1163","89","Kantishna"
"1164","89","White"
"1165","89","Upper.Yukon.Canada"
"1166","89","Tanana.mouth"
"1167","89","Nenana"
"1168","89","Fortymile"
"1169","89","Tozitna"
"1170","89","Koyokuk.mouth"
"1171","89","Kandik"
"1172","89","Kanuti"
"1173","89","Black.Salmon.Fork"
"1174","89","Alatna"
"1175","89","Porcupine.mouth"
"1176","89","Fishing.Branch"
"1177","89","Chandlar.Teedriinjik"
"1178","89","Middle.Fork.Koyokuk"
"1179","89","Porcupine.Canada"
"1180","90","Swift"
"1181","90",NA
"1182","90","Nisutlin"
"1183","90","Big.Salmon"
"1184","90","Pelly.ab.Macm"
"1185","90","Pelly"
"1186","90","Tanana.mouth"
"1187","90","Upper.Yukon.Canada"
"1188","90","Fortymile"
"1189","90","Tozitna"
"1190","90","Koyokuk.mouth"
"1191","90","Miner"
"1192","90","Black.Salmon.Fork"
"1193","90","Alatna"
"1194","90","Porcupine.mouth"
"1195","90","Chandlar.Teedriinjik"
"1196","90","Porcupine.Canada"
"1197","90","Fishing.Branch"
"1198","90","John"
"1199","90","Middle.Fork.Koyokuk"
"1200","90","North.Fork.Koyokuk"
"1201","91","SMS.Yukon.Canada.Tahkini"
"1202","91","Nisutlin"
"1203","91","Teslin"
"1204","91","Nisling"
"1205","91","Upper.Yukon.Canada"
"1206","91","Innoko"
"1207","91","White"
"1208","91","Kantishna"
"1209","91","Tanana.mouth"
"1210","91","Nowitna"
"1211","91","Fortymile"
"1212","91","Koyokuk.mouth"
"1213","91",NA
"1214","91","Black.Salmon.Fork"
"1215","91","Kanuti"
"1216","91","South.Fork.Koyokuk"
"1217","91","Sheenjek"
"1218","91","Whitestone"
"1219","91","Colleen"
"1220","91","Chandlar.Teedriinjik"
"1221","91","Porcupine.Canada"
"1222","92","Teslin"
"1223","92","Nisutlin"
"1224","92","Nisling"
"1225","92","Upper.Yukon.Canada"
"1226","92","White"
"1227","92","Kantishna"
"1228","92","Innoko"
"1229","92","Nenana"
"1230","92","Tanana.mouth"
"1231","92","Nowitna"
"1232","92","Koyokuk.mouth"
"1233","92",NA
"1234","92","Kanuti"
"1235","92","Black.Salmon.Fork"
"1236","92","South.Fork.Koyokuk"
"1237","92","Fishing.Branch"
"1238","92","Sheenjek"
"1239","92","Whitestone"
"1240","92","Chandlar.Teedriinjik"
"1241","92","Colleen"
"1242","92","Porcupine.mouth"
"1243","92","Porcupine.Canada"
"1244","93","Swift"
"1245","93",NA
"1246","93","Nisutlin"
"1247","93","Big.Salmon"
"1248","93","Pelly.ab.Macm"
"1249","93","White"
"1250","93","Tanana.mouth"
"1251","93","Upper.Yukon.Canada"
"1252","93","Fortymile"
"1253","93","Tozitna"
"1254","93","Koyokuk.mouth"
"1255","93","Kandik"
"1256","93","Miner"
"1257","93","Black.Salmon.Fork"
"1258","93","Alatna"
"1259","93","Porcupine.mouth"
"1260","93","Chandlar.Teedriinjik"
"1261","93","Fishing.Branch"
"1262","93","John"
"1263","93","Middle.Fork.Koyokuk"
"1264","93","North.Fork.Koyokuk"
"1265","93","Porcupine.Canada"
"1266","94","SMS.Yukon.Canada.Tahkini"
"1267","94","Nisutlin"
"1268","94","Teslin"
"1269","94","Kluane.Donjek.Tincup"
"1270","94","Innoko"
"1271","94","Nisling"
"1272","94","Upper.Yukon.Canada"
"1273","94","White"
"1274","94","Kantishna"
"1275","94","Tanana.mouth"
"1276","94","Nowitna"
"1277","94","Fortymile"
"1278","94","Koyokuk.mouth"
"1279","94",NA
"1280","94","Black.Salmon.Fork"
"1281","94","South.Fork.Koyokuk"
"1282","94","Sheenjek"
"1283","94","Colleen"
"1284","94","Porcupine.Canada"
"1285","95","Stewart"
"1286","95","Macmillan"
"1287","95","Upper.Yukon.Canada"
"1288","95","Klondike"
"1289","96","Pelly.ab.Macm"
"1290","96","Pelly"
"1291","96","Macmillan"
"1292","96","Upper.Yukon.Canada"
"1293","96","Miner"
"1294","97","SMS.Yukon.Canada.Tahkini"
"1295","97","Kluane.Donjek.Tincup"
"1296","97","White"
"1297","97","Upper.Yukon.Canada"
"1298","97","Nordenskiold"
"1299","98","Andreafsky"
"1300","98","Innoko"
"1301","98","Anvik"
"1302","98","Nenana"
"1303","98","Kantishna"
"1304","98","Nowitna"
"1305","98","Koyokuk.mouth"
"1306","98","Hogatza"
"1307","98","Henshaw"
"1308","99","SMS.Yukon.Canada.Tahkini"
"1309","99","White"
"1310","99","Kluane.Donjek.Tincup"
"1311","99","Andreafsky"
"1312","99","Anvik"
"1313","99","Nordenskiold"
"1314","99","Innoko"
"1315","99","Nenana"
"1316","99","Kantishna"
"1317","99","Nowitna"
"1318","99","Koyokuk.mouth"
"1319","99","Hogatza"
"1320","100","SMS.Yukon.Canada.Tahkini"
"1321","100","Kluane.Donjek.Tincup"
"1322","100","White"
"1323","100","Andreafsky"
"1324","100","Anvik"
"1325","100","Nordenskiold"
"1326","100","Nenana"
"1327","100","Innoko"
"1328","100","Kantishna"
"1329","100","Nowitna"
"1330","100","Koyokuk.mouth"
"1331","100","Hogatza"
"1332","100","Henshaw"
"1333","101","SMS.Yukon.Canada.Tahkini"
"1334","101","White"
"1335","101","Kluane.Donjek.Tincup"
"1336","101","Andreafsky"
"1337","101","Anvik"
"1338","101","Nordenskiold"
"1339","101","Innoko"
"1340","101","Nenana"
"1341","101","Kantishna"
"1342","101","Nowitna"
"1343","101","Koyokuk.mouth"
"1344","101","Hogatza"
"1345","102","Teslin"
"1346","102","Swift"
"1347","102",NA
"1348","102","Nisutlin"
"1349","102","Big.Salmon"
"1350","102","Kantishna"
"1351","102","White"
"1352","102","Upper.Yukon.Canada"
"1353","102","Tanana.mouth"
"1354","102","Nenana"
"1355","102","Fortymile"
"1356","102","Tozitna"
"1357","102","Koyokuk.mouth"
"1358","102","Kandik"
"1359","102","Kanuti"
"1360","102","Black.Salmon.Fork"
"1361","102","Alatna"
"1362","102","Porcupine.mouth"
"1363","102","Fishing.Branch"
"1364","102","Chandlar.Teedriinjik"
"1365","102","Middle.Fork.Koyokuk"
"1366","102","Porcupine.Canada"
"1367","103","SMS.Yukon.Canada.Tahkini"
"1368","103","Kluane.Donjek.Tincup"
"1369","103","White"
"1370","103","Andreafsky"
"1371","103","Innoko"
"1372","103","Anvik"
"1373","103","Upper.Yukon.Canada"
"1374","103","Nordenskiold"
"1375","103","Nenana"
"1376","103","Kantishna"
"1377","103","Nowitna"
"1378","103","Koyokuk.mouth"
"1379","103","Hogatza"
"1380","103","Henshaw"
"1381","104","SMS.Yukon.Canada.Tahkini"
"1382","104","Kluane.Donjek.Tincup"
"1383","104","White"
"1384","104","Andreafsky"
"1385","104","Innoko"
"1386","104","Anvik"
"1387","104","Upper.Yukon.Canada"
"1388","104","Nordenskiold"
"1389","104","Nenana"
"1390","104","Kantishna"
"1391","104","Nowitna"
"1392","104","Koyokuk.mouth"
"1393","104","Hogatza"
"1394","104","Henshaw"
"1395","105","SMS.Yukon.Canada.Tahkini"
"1396","105","Kluane.Donjek.Tincup"
"1397","105","White"
"1398","105","Andreafsky"
"1399","105","Anvik"
"1400","105","Nordenskiold"
"1401","105","Nenana"
"1402","105","Innoko"
"1403","105","Kantishna"
"1404","105","Nowitna"
"1405","105","Koyokuk.mouth"
"1406","105","Hogatza"
"1407","105","Henshaw"
"1408","106","SMS.Yukon.Canada.Tahkini"
"1409","106","Kluane.Donjek.Tincup"
"1410","106","White"
"1411","106","Andreafsky"
"1412","106","Anvik"
"1413","106","Upper.Yukon.Canada"
"1414","106","Nordenskiold"
"1415","106","Innoko"
"1416","106","Nenana"
"1417","106","Kantishna"
"1418","106","Nowitna"
"1419","106","Koyokuk.mouth"
"1420","106","Hogatza"
"1421","106","Henshaw"
"1422","107","SMS.Yukon.Canada.Tahkini"
"1423","107","Kluane.Donjek.Tincup"
"1424","107","White"
"1425","107","Andreafsky"
"1426","107","Innoko"
"1427","107","Anvik"
"1428","107","Upper.Yukon.Canada"
"1429","107","Nordenskiold"
"1430","107","Nenana"
"1431","107","Kantishna"
"1432","107","Nowitna"
"1433","107","Koyokuk.mouth"
"1434","107","Hogatza"
"1435","107","Henshaw"
"1436","108","Teslin"
"1437","108","Swift"
"1438","108",NA
"1439","108","Nisutlin"
"1440","108","Big.Salmon"
"1441","108","Kantishna"
"1442","108","White"
"1443","108","Nenana"
"1444","108","Upper.Yukon.Canada"
"1445","108","Tanana.mouth"
"1446","108","Fortymile"
"1447","108","Tozitna"
"1448","108","Koyokuk.mouth"
"1449","108","Kandik"
"1450","108","Kanuti"
"1451","108","Black.Salmon.Fork"
"1452","108","South.Fork.Koyokuk"
"1453","108","Alatna"
"1454","108","Porcupine.mouth"
"1455","108","Fishing.Branch"
"1456","108","Chandlar.Teedriinjik"
"1457","108","Middle.Fork.Koyokuk"
"1458","108","Porcupine.Canada"
"1459","109","Stewart"
"1460","109","Kantishna"
"1461","109","Macmillan"
"1462","109","Fortymile"
"1463","109","Goodpaster"
"1464","109","Upper.Yukon.Canada"
"1465","109","Salcha"
"1466","109","Klondike"
"1467","109","Chena"
"1468","110","SMS.Yukon.Canada.Tahkini"
"1469","110","White"
"1470","110","Kluane.Donjek.Tincup"
"1471","110","Andreafsky"
"1472","110","Anvik"
"1473","110","Nordenskiold"
"1474","110","Nenana"
"1475","110","Innoko"
"1476","110","Kantishna"
"1477","110","Nowitna"
"1478","110","Koyokuk.mouth"
"1479","110","Hogatza"
"1480","110","Henshaw"
"1481","111","SMS.Yukon.Canada.Tahkini"
"1482","111","White"
"1483","111","Kluane.Donjek.Tincup"
"1484","111","Andreafsky"
"1485","111","Anvik"
"1486","111","Nordenskiold"
"1487","111","Innoko"
"1488","111","Kantishna"
"1489","111","Nowitna"
"1490","111","Koyokuk.mouth"
"1491","111","Hogatza"
"1492","112","Swift"
"1493","112","Big.Salmon"
"1494","112","Nisutlin"
"1495","112","Pelly.ab.Macm"
"1496","112","Pelly"
"1497","112","Upper.Yukon.Canada"
"1498","112","Tanana.mouth"
"1499","112",NA
"1500","112","Macmillan"
"1501","112","Fortymile"
"1502","112","Nation"
"1503","112","Miner"
"1504","112","Black.Salmon.Fork"
"1505","112","Koyokuk.mouth"
"1506","112","Alatna"
"1507","112","Porcupine.Canada"
"1508","112","Chandlar.Teedriinjik"
"1509","112","John"
"1510","112","Fishing.Branch"
"1511","112","North.Fork.Koyokuk"
"1512","112","Middle.Fork.Koyokuk"
"1513","113","SMS.Yukon.Canada.Tahkini"
"1514","113","White"
"1515","113","Andreafsky"
"1516","113","Anvik"
"1517","113","Nordenskiold"
"1518","113","Innoko"
"1519","113","Kantishna"
"1520","113","Nowitna"
"1521","113","Koyokuk.mouth"
"1522","113","Hogatza"
"1523","114","Stewart"
"1524","114","Kantishna"
"1525","114","Macmillan"
"1526","114","Fortymile"
"1527","114","Goodpaster"
"1528","114","Salcha"
"1529","114","Klondike"
"1530","114","Chena"
"1531","115","SMS.Yukon.Canada.Tahkini"
"1532","115","Kluane.Donjek.Tincup"
"1533","115","White"
"1534","115","Innoko"
"1535","115","Andreafsky"
"1536","115","Anvik"
"1537","115","Upper.Yukon.Canada"
"1538","115","Nordenskiold"
"1539","115","Nenana"
"1540","115","Kantishna"
"1541","115","Nowitna"
"1542","115","Tanana.mouth"
"1543","115","Koyokuk.mouth"
"1544","115","Hogatza"
"1545","115","Henshaw"
"1546","116","SMS.Yukon.Canada.Tahkini"
"1547","116","White"
"1548","116","Kluane.Donjek.Tincup"
"1549","116","Andreafsky"
"1550","116","Anvik"
"1551","116","Nordenskiold"
"1552","116","Innoko"
"1553","116","Kantishna"
"1554","116","Nowitna"
"1555","116","Koyokuk.mouth"
"1556","116","Hogatza"
"1557","117","Stewart"
"1558","117","Kantishna"
"1559","117","Macmillan"
"1560","117","Fortymile"
"1561","117","Goodpaster"
"1562","117","Upper.Yukon.Canada"
"1563","117","Salcha"
"1564","117","Klondike"
"1565","117","Chena"
"1566","118","SMS.Yukon.Canada.Tahkini"
"1567","118","Kluane.Donjek.Tincup"
"1568","118","White"
"1569","118","Innoko"
"1570","118","Andreafsky"
"1571","118","Anvik"
"1572","118","Upper.Yukon.Canada"
"1573","118","Nordenskiold"
"1574","118","Nenana"
"1575","118","Kantishna"
"1576","118","Nowitna"
"1577","118","Tanana.mouth"
"1578","118","Koyokuk.mouth"
"1579","118","Hogatza"
"1580","118","Henshaw"
"1581","119","Teslin"
"1582","119","Swift"
"1583","119",NA
"1584","119","Nisutlin"
"1585","119","Big.Salmon"
"1586","119","Kantishna"
"1587","119","White"
"1588","119","Nenana"
"1589","119","Upper.Yukon.Canada"
"1590","119","Tanana.mouth"
"1591","119","Fortymile"
"1592","119","Tozitna"
"1593","119","Koyokuk.mouth"
"1594","119","Kandik"
"1595","119","Kanuti"
"1596","119","Black.Salmon.Fork"
"1597","119","South.Fork.Koyokuk"
"1598","119","Alatna"
"1599","119","Porcupine.mouth"
"1600","119","Fishing.Branch"
"1601","119","Chandlar.Teedriinjik"
"1602","119","Middle.Fork.Koyokuk"
"1603","119","Porcupine.Canada"
"1604","120","Pelly.ab.Macm"
"1605","120","Pelly"
"1606","120","Macmillan"
"1607","120","Upper.Yukon.Canada"
"1608","120","Tanana.mouth"
"1609","120","Salcha"
"1610","120","Charly"
"1611","120","Nation"
"1612","120","Miner"
"1613","120","Black.Salmon.Fork"
"1614","121","Teslin"
"1615","121","Nisutlin"
"1616","121","Nisling"
"1617","121","Upper.Yukon.Canada"
"1618","121","White"
"1619","121","Kantishna"
"1620","121","Innoko"
"1621","121","Nenana"
"1622","121","Tanana.mouth"
"1623","121","Nowitna"
"1624","121","Koyokuk.mouth"
"1625","121",NA
"1626","121","Kanuti"
"1627","121","Black.Salmon.Fork"
"1628","121","South.Fork.Koyokuk"
"1629","121","Fishing.Branch"
"1630","121","Sheenjek"
"1631","121","Whitestone"
"1632","121","Chandlar.Teedriinjik"
"1633","121","Porcupine.mouth"
"1634","121","Porcupine.Canada"
"1635","121","Colleen"
"1636","122","SMS.Yukon.Canada.Tahkini"
"1637","122","Kluane.Donjek.Tincup"
"1638","122","White"
"1639","122","Innoko"
"1640","122","Andreafsky"
"1641","122","Anvik"
"1642","122","Upper.Yukon.Canada"
"1643","122","Nordenskiold"
"1644","122","Nenana"
"1645","122","Kantishna"
"1646","122","Nowitna"
"1647","122","Tanana.mouth"
"1648","122","Koyokuk.mouth"
"1649","122","Hogatza"
"1650","122","Henshaw"
"1651","123","Teslin"
"1652","123","Nisutlin"
"1653","123",NA
"1654","123","Big.Salmon"
"1655","123","Nisling"
"1656","123","White"
"1657","123","Kantishna"
"1658","123","Upper.Yukon.Canada"
"1659","123","Innoko"
"1660","123","Nenana"
"1661","123","Nowitna"
"1662","123","Koyokuk.mouth"
"1663","123","Tozitna"
"1664","123","Kandik"
"1665","123","Kanuti"
"1666","123","Black.Salmon.Fork"
"1667","123","South.Fork.Koyokuk"
"1668","123","Fishing.Branch"
"1669","123","Porcupine.mouth"
"1670","123","Middle.Fork.Koyokuk"
"1671","123","Whitestone"
"1672","123","Chandlar.Teedriinjik"
"1673","123","Porcupine.Canada"
"1674","123","Sheenjek"
"1675","124","SMS.Yukon.Canada.Tahkini"
"1676","124","Nisutlin"
"1677","124","Teslin"
"1678","124","Kluane.Donjek.Tincup"
"1679","124","Innoko"
"1680","124","Nisling"
"1681","124","Upper.Yukon.Canada"
"1682","124","White"
"1683","124","Kantishna"
"1684","124","Tanana.mouth"
"1685","124","Nowitna"
"1686","124","Fortymile"
"1687","124",NA
"1688","124","Black.Salmon.Fork"
"1689","124","South.Fork.Koyokuk"
"1690","124","Sheenjek"
"1691","124","Colleen"
"1692","124","Porcupine.Canada"
"1693","125","Andreafsky"
"1694","125","Anvik"
"1695","125","Kantishna"
"1696","125","Nowitna"
"1697","125","Koyokuk.mouth"
"1698","125","Hogatza"
"1699","126","Andreafsky"
"1700","126","Anvik"
"1701","126","Nenana"
"1702","126","Innoko"
"1703","126","Kantishna"
"1704","126","Nowitna"
"1705","126","Koyokuk.mouth"
"1706","126","Hogatza"
"1707","126","Henshaw"
"1708","127","SMS.Yukon.Canada.Tahkini"
"1709","127","White"
"1710","127","Kluane.Donjek.Tincup"
"1711","127","Nordenskiold"
"1712","128","Andreafsky"
"1713","128","Anvik"
"1714","128","Kantishna"
"1715","128","Nowitna"
"1716","128","Koyokuk.mouth"
"1717","128","Hogatza"
"1718","129","SMS.Yukon.Canada.Tahkini"
"1719","129","Kluane.Donjek.Tincup"
"1720","129","White"
"1721","129","Andreafsky"
"1722","129","Anvik"
"1723","129","Upper.Yukon.Canada"
"1724","129","Nordenskiold"
"1725","129","Innoko"
"1726","129","Nenana"
"1727","129","Kantishna"
"1728","129","Nowitna"
"1729","129","Koyokuk.mouth"
"1730","129","Hogatza"
"1731","129","Henshaw"
"1732","130","SMS.Yukon.Canada.Tahkini"
"1733","130","Kluane.Donjek.Tincup"
"1734","130","White"
"1735","130","Innoko"
"1736","130","Andreafsky"
"1737","130","Anvik"
"1738","130","Upper.Yukon.Canada"
"1739","130","Nordenskiold"
"1740","130","Nenana"
"1741","130","Kantishna"
"1742","130","Nowitna"
"1743","130","Tanana.mouth"
"1744","130","Koyokuk.mouth"
"1745","130","Hogatza"
"1746","130","Henshaw"
"1747","131","SMS.Yukon.Canada.Tahkini"
"1748","131","Kluane.Donjek.Tincup"
"1749","131","White"
"1750","131","Andreafsky"
"1751","131","Anvik"
"1752","131","Upper.Yukon.Canada"
"1753","131","Nordenskiold"
"1754","131","Innoko"
"1755","131","Nenana"
"1756","131","Kantishna"
"1757","131","Nowitna"
"1758","131","Koyokuk.mouth"
"1759","131","Hogatza"
"1760","131","Henshaw"
"1761","132","SMS.Yukon.Canada.Tahkini"
"1762","132","Teslin"
"1763","132","Nisutlin"
"1764","132","Nisling"
"1765","132","Upper.Yukon.Canada"
"1766","132","Innoko"
"1767","132","White"
"1768","132","Kantishna"
"1769","132","Tanana.mouth"
"1770","132","Nowitna"
"1771","132","Fortymile"
"1772","132","Koyokuk.mouth"
"1773","132",NA
"1774","132","Black.Salmon.Fork"
"1775","132","Kanuti"
"1776","132","South.Fork.Koyokuk"
"1777","132","Sheenjek"
"1778","132","Whitestone"
"1779","132","Colleen"
"1780","132","Chandlar.Teedriinjik"
"1781","132","Porcupine.Canada"
"1782","133","Stewart"
"1783","133","Kantishna"
"1784","133","Macmillan"
"1785","133","Fortymile"
"1786","133","Goodpaster"
"1787","133","Upper.Yukon.Canada"
"1788","133","Salcha"
"1789","133","Klondike"
"1790","133","Chena"
"1791","134","SMS.Yukon.Canada.Tahkini"
"1792","134","Kluane.Donjek.Tincup"
"1793","134","White"
"1794","134","Andreafsky"
"1795","134","Anvik"
"1796","134","Upper.Yukon.Canada"
"1797","134","Nordenskiold"
"1798","134","Innoko"
"1799","134","Nenana"
"1800","134","Kantishna"
"1801","134","Nowitna"
"1802","134","Koyokuk.mouth"
"1803","134","Hogatza"
"1804","134","Henshaw"
"1805","135","SMS.Yukon.Canada.Tahkini"
"1806","135","White"
"1807","135","Andreafsky"
"1808","135","Anvik"
"1809","135","Nordenskiold"
"1810","135","Kantishna"
"1811","135","Nowitna"
"1812","135","Koyokuk.mouth"
"1813","135","Hogatza"
"1814","136","SMS.Yukon.Canada.Tahkini"
"1815","136","White"
"1816","136","Andreafsky"
"1817","136","Anvik"
"1818","136","Nordenskiold"
"1819","136","Kantishna"
"1820","136","Nowitna"
"1821","136","Koyokuk.mouth"
"1822","136","Hogatza"
"1823","137","SMS.Yukon.Canada.Tahkini"
"1824","137","White"
"1825","137","Kluane.Donjek.Tincup"
"1826","137","Andreafsky"
"1827","137","Anvik"
"1828","137","Nordenskiold"
"1829","137","Innoko"
"1830","137","Nenana"
"1831","137","Kantishna"
"1832","137","Nowitna"
"1833","137","Koyokuk.mouth"
"1834","137","Hogatza"
"1835","138","SMS.Yukon.Canada.Tahkini"
"1836","138","Kluane.Donjek.Tincup"
"1837","138","White"
"1838","138","Andreafsky"
"1839","138","Anvik"
"1840","138","Upper.Yukon.Canada"
"1841","138","Nordenskiold"
"1842","138","Innoko"
"1843","138","Nenana"
"1844","138","Kantishna"
"1845","138","Nowitna"
"1846","138","Koyokuk.mouth"
"1847","138","Hogatza"
"1848","138","Henshaw"
"1849","139","SMS.Yukon.Canada.Tahkini"
"1850","139","White"
"1851","139","Andreafsky"
"1852","139","Anvik"
"1853","139","Nordenskiold"
"1854","139","Kantishna"
"1855","139","Nowitna"
"1856","139","Koyokuk.mouth"
"1857","139","Hogatza"
"1858","140","SMS.Yukon.Canada.Tahkini"
"1859","140","Kluane.Donjek.Tincup"
"1860","140","White"
"1861","140","Innoko"
"1862","140","Andreafsky"
"1863","140","Anvik"
"1864","140","Upper.Yukon.Canada"
"1865","140","Nordenskiold"
"1866","140","Nenana"
"1867","140","Kantishna"
"1868","140","Nowitna"
"1869","140","Tanana.mouth"
"1870","140","Koyokuk.mouth"
"1871","140","Hogatza"
"1872","140","Henshaw"
"1873","141","SMS.Yukon.Canada.Tahkini"
"1874","141","Kluane.Donjek.Tincup"
"1875","141","White"
"1876","141","Innoko"
"1877","141","Andreafsky"
"1878","141","Anvik"
"1879","141","Upper.Yukon.Canada"
"1880","141","Nenana"
"1881","141","Kantishna"
"1882","141","Nowitna"
"1883","141","Tanana.mouth"
"1884","141","Koyokuk.mouth"
"1885","141","Hogatza"
"1886","141","Henshaw"
"1887","142","SMS.Yukon.Canada.Tahkini"
"1888","142","Teslin"
"1889","142","Nisutlin"
"1890","142","Nisling"
"1891","142","Upper.Yukon.Canada"
"1892","142","Innoko"
"1893","142","White"
"1894","142","Kantishna"
"1895","142","Tanana.mouth"
"1896","142","Nowitna"
"1897","142","Fortymile"
"1898","142","Koyokuk.mouth"
"1899","142",NA
"1900","142","Black.Salmon.Fork"
"1901","142","Kanuti"
"1902","142","South.Fork.Koyokuk"
"1903","142","Sheenjek"
"1904","142","Whitestone"
"1905","142","Colleen"
"1906","142","Chandlar.Teedriinjik"
"1907","142","Porcupine.Canada"
"1908","143","SMS.Yukon.Canada.Tahkini"
"1909","143","White"
"1910","143","Andreafsky"
"1911","143","Anvik"
"1912","143","Nordenskiold"
"1913","143","Kantishna"
"1914","143","Nowitna"
"1915","143","Koyokuk.mouth"
"1916","143","Hogatza"
"1917","144","SMS.Yukon.Canada.Tahkini"
"1918","144","White"
"1919","144","Nordenskiold"
"1920","144","Kantishna"
"1921","145","SMS.Yukon.Canada.Tahkini"
"1922","145","Kluane.Donjek.Tincup"
"1923","145","White"
"1924","145","Andreafsky"
"1925","145","Innoko"
"1926","145","Anvik"
"1927","145","Upper.Yukon.Canada"
"1928","145","Nordenskiold"
"1929","145","Nenana"
"1930","145","Kantishna"
"1931","145","Nowitna"
"1932","145","Koyokuk.mouth"
"1933","145","Hogatza"
"1934","145","Henshaw"
"1935","146","SMS.Yukon.Canada.Tahkini"
"1936","146","Kluane.Donjek.Tincup"
"1937","146","White"
"1938","146","Innoko"
"1939","146","Andreafsky"
"1940","146","Anvik"
"1941","146","Upper.Yukon.Canada"
"1942","146","Nordenskiold"
"1943","146","Nenana"
"1944","146","Kantishna"
"1945","146","Nowitna"
"1946","146","Tanana.mouth"
"1947","146","Koyokuk.mouth"
"1948","146","Hogatza"
"1949","146","Henshaw"
"1950","147","Pelly.ab.Macm"
"1951","147","Pelly"
"1952","147","Macmillan"
"1953","147","Upper.Yukon.Canada"
"1954","147","Tanana.mouth"
"1955","147","Charly"
"1956","147","Nation"
"1957","147","Miner"
"1958","147",NA
"1959","147","Black.Salmon.Fork"
"1960","147","Alatna"
"1961","147","Porcupine.Canada"
"1962","147","Chandlar.Teedriinjik"
"1963","147","John"
