"","Individual","tribs"
"1961","175","Nordenskiold"
"1962","175","Innoko"
"1963","175","Nenana"
"1964","175","Kantishna"
"1965","175","Nowitna"
"1966","175","Koyokuk.mouth"
"1967","175","Hogatza"
"1968","176","SMS.Yukon.Canada.Tahkini"
"1969","176","White"
"1970","176","Andreafsky"
"1971","176","Anvik"
"1972","176","Nordenskiold"
"1973","176","Innoko"
"1974","176","Kantishna"
"1975","176","Nowitna"
"1976","176","Koyokuk.mouth"
"1977","176","Hogatza"
"1978","177","SMS.Yukon.Canada.Tahkini"
"1979","177","White"
"1980","177","Andreafsky"
"1981","177","Kluane.Donjek.Tincup"
"1982","177","Anvik"
"1983","177","Nordenskiold"
"1984","177","Innoko"
"1985","177","Kantishna"
"1986","177","Nowitna"
"1987","177","Koyokuk.mouth"
"1988","177","Hogatza"
"1989","178","SMS.Yukon.Canada.Tahkini"
"1990","178","Kluane.Donjek.Tincup"
"1991","178","White"
"1992","178","Andreafsky"
"1993","178","Anvik"
"1994","178","Innoko"
"1995","178","Nenana"
"1996","178","Kantishna"
"1997","178","Nowitna"
"1998","178","Koyokuk.mouth"
"1999","178","Hogatza"
"2000","178","Henshaw"
"2001","179","SMS.Yukon.Canada.Tahkini"
"2002","179","White"
"2003","179","Nordenskiold"
"2004","180","Andreafsky"
"2005","180","Anvik"
"2006","180","Nowitna"
"2007","180","Kantishna"
"2008","181","Teslin"
"2009","181","Nisutlin"
"2010","181","Nisling"
"2011","181","Upper.Yukon.Canada"
"2012","181","White"
"2013","181","Fishing.Branch"
"2014","181","Whitestone"
"2015","181","Porcupine.Canada"
"2016","182","SMS.Yukon.Canada.Tahkini"
"2017","182","White"
"2018","182","Andreafsky"
"2019","182","Kluane.Donjek.Tincup"
"2020","182","Anvik"
"2021","182","Nordenskiold"
"2022","182","Innoko"
"2023","182","Kantishna"
"2024","182","Nowitna"
"2025","182","Koyokuk.mouth"
"2026","182","Hogatza"
"2027","183","SMS.Yukon.Canada.Tahkini"
"2028","183","White"
"2029","183","Kantishna"
"2030","184","SMS.Yukon.Canada.Tahkini"
"2031","184","Kluane.Donjek.Tincup"
"2032","184","White"
"2033","184","Andreafsky"
"2034","184","Anvik"
"2035","184","Upper.Yukon.Canada"
"2036","184","Innoko"
"2037","184","Nenana"
"2038","184","Kantishna"
"2039","184","Nowitna"
"2040","184","Koyokuk.mouth"
"2041","184","Hogatza"
"2042","184","Henshaw"
"2043","185","SMS.Yukon.Canada.Tahkini"
"2044","185","White"
"2045","185","Andreafsky"
"2046","185","Anvik"
"2047","185","Nordenskiold"
"2048","185","Nowitna"
"2049","185","Kantishna"
"2050","185","Koyokuk.mouth"
"2051","185","Hogatza"
"2052","186","SMS.Yukon.Canada.Tahkini"
"2053","186","White"
"2054","186","Andreafsky"
"2055","186","Kluane.Donjek.Tincup"
"2056","186","Anvik"
"2057","186","Nordenskiold"
"2058","186","Innoko"
"2059","186","Kantishna"
"2060","186","Nowitna"
"2061","186","Koyokuk.mouth"
"2062","186","Hogatza"
"2063","187","SMS.Yukon.Canada.Tahkini"
"2064","187","Andreafsky"
"2065","187","White"
"2066","187","Anvik"
"2067","187","Nordenskiold"
"2068","187","Nowitna"
"2069","187","Kantishna"
"2070","187","Koyokuk.mouth"
"2071","188","SMS.Yukon.Canada.Tahkini"
"2072","188","Kluane.Donjek.Tincup"
"2073","188","White"
"2074","188","Andreafsky"
"2075","188","Anvik"
"2076","188","Upper.Yukon.Canada"
"2077","188","Innoko"
"2078","188","Nenana"
"2079","188","Kantishna"
"2080","188","Nowitna"
"2081","188","Koyokuk.mouth"
"2082","188","Hogatza"
"2083","188","Henshaw"
"2084","189","SMS.Yukon.Canada.Tahkini"
"2085","189","White"
"2086","189","Andreafsky"
"2087","189","Anvik"
"2088","189","Nordenskiold"
"2089","189","Innoko"
"2090","189","Kantishna"
"2091","189","Nowitna"
"2092","189","Koyokuk.mouth"
"2093","189","Hogatza"
"2094","190","SMS.Yukon.Canada.Tahkini"
"2095","190","Nisutlin"
"2096","190","Kluane.Donjek.Tincup"
"2097","190","Innoko"
"2098","190","Teslin"
"2099","190","Nisling"
"2100","190","Upper.Yukon.Canada"
"2101","190","White"
"2102","190","Kantishna"
"2103","190","Tanana.mouth"
"2104","190","Nowitna"
"2105","190","Fortymile"
"2106","190","Black.Salmon.Fork"
"2107","190","South.Fork.Koyokuk"
"2108","190","Sheenjek"
"2109","190","Colleen"
"2110","190","Porcupine.Canada"
"2111","191","SMS.Yukon.Canada.Tahkini"
"2112","191","Kluane.Donjek.Tincup"
"2113","191","White"
"2114","191","Andreafsky"
"2115","191","Anvik"
"2116","191","Upper.Yukon.Canada"
"2117","191","Innoko"
"2118","191","Nenana"
"2119","191","Kantishna"
"2120","191","Nowitna"
"2121","191","Koyokuk.mouth"
"2122","191","Hogatza"
"2123","191","Henshaw"
"2124","192","SMS.Yukon.Canada.Tahkini"
"2125","192","Kluane.Donjek.Tincup"
"2126","192","White"
"2127","192","Andreafsky"
"2128","192","Anvik"
"2129","192","Innoko"
"2130","192","Nenana"
"2131","192","Kantishna"
"2132","192","Nowitna"
"2133","192","Koyokuk.mouth"
"2134","192","Hogatza"
"2135","192","Henshaw"
"2136","193","SMS.Yukon.Canada.Tahkini"
"2137","193","White"
"2138","193","Andreafsky"
"2139","193","Anvik"
"2140","193","Nordenskiold"
"2141","193","Kantishna"
"2142","193","Nowitna"
"2143","193","Koyokuk.mouth"
"2144","193","Hogatza"
"2145","194","SMS.Yukon.Canada.Tahkini"
"2146","194","White"
"2147","194","Andreafsky"
"2148","194","Kluane.Donjek.Tincup"
"2149","194","Anvik"
"2150","194","Nordenskiold"
"2151","194","Innoko"
"2152","194","Kantishna"
"2153","194","Nowitna"
"2154","194","Koyokuk.mouth"
"2155","194","Hogatza"
"2156","195","Teslin"
"2157","195","Swift"
"2158","195",NA
"2159","195","Nisutlin"
"2160","195","Big.Salmon"
"2161","195","Kantishna"
"2162","195","White"
"2163","195","Tanana.mouth"
"2164","195","Upper.Yukon.Canada"
"2165","195","Nenana"
"2166","195","Fortymile"
"2167","195","Tozitna"
"2168","195","Koyokuk.mouth"
"2169","195","Kandik"
"2170","195","Kanuti"
"2171","195","Black.Salmon.Fork"
"2172","195","Porcupine.mouth"
"2173","195","Chandlar.Teedriinjik"
"2174","195","Fishing.Branch"
"2175","195","Middle.Fork.Koyokuk"
"2176","195","Porcupine.Canada"
"2177","196","SMS.Yukon.Canada.Tahkini"
"2178","196","Nisutlin"
"2179","196","Kluane.Donjek.Tincup"
"2180","196","Innoko"
"2181","196","Teslin"
"2182","196","Nisling"
"2183","196","Upper.Yukon.Canada"
"2184","196","White"
"2185","196","Kantishna"
"2186","196","Tanana.mouth"
"2187","196","Nowitna"
"2188","196","Fortymile"
"2189","196","Black.Salmon.Fork"
"2190","196","South.Fork.Koyokuk"
"2191","196","Sheenjek"
"2192","196","Colleen"
"2193","196","Porcupine.Canada"
"2194","197","SMS.Yukon.Canada.Tahkini"
"2195","197","Kluane.Donjek.Tincup"
"2196","197","White"
"2197","197","Andreafsky"
"2198","197","Anvik"
"2199","197","Upper.Yukon.Canada"
"2200","197","Innoko"
"2201","197","Nenana"
"2202","197","Kantishna"
"2203","197","Nowitna"
"2204","197","Koyokuk.mouth"
"2205","197","Hogatza"
"2206","197","Henshaw"
"2207","198","SMS.Yukon.Canada.Tahkini"
"2208","198","White"
"2209","198","Andreafsky"
"2210","198","Anvik"
"2211","198","Nordenskiold"
"2212","198","Nowitna"
"2213","198","Kantishna"
"2214","198","Koyokuk.mouth"
"2215","199","SMS.Yukon.Canada.Tahkini"
"2216","199","Andreafsky"
"2217","199","White"
"2218","199","Nordenskiold"
"2219","199","Anvik"
"2220","199","Nowitna"
"2221","199","Kantishna"
"2222","200","SMS.Yukon.Canada.Tahkini"
"2223","200","Nisutlin"
"2224","200","Teslin"
"2225","200","Nisling"
"2226","200","Upper.Yukon.Canada"
"2227","200","White"
"2228","200","Fortymile"
"2229","200","Porcupine.Canada"
"2230","201","Kantishna"
"2231","201","Goodpaster"
"2232","201","Chena"
"2233","202","SMS.Yukon.Canada.Tahkini"
"2234","202","White"
"2235","202","Kluane.Donjek.Tincup"
"2236","202","Nordenskiold"
"2237","203","Kantishna"
"2238","203","Salcha"
"2239","204","Kantishna"
"2240","204","Tanana.mouth"
"2241","204","Nowitna"
"2242","204","Koyokuk.mouth"
"2243","204",NA
"2244","204","Black.Salmon.Fork"
"2245","204","South.Fork.Koyokuk"
"2246","204","Sheenjek"
"2247","204","Colleen"
"2248","204","Porcupine.Canada"
"2249","205","SMS.Yukon.Canada.Tahkini"
"2250","205","Nisutlin"
"2251","205","Teslin"
"2252","205","Nisling"
"2253","205","Upper.Yukon.Canada"
"2254","205","White"
"2255","205","Fortymile"
"2256","205","Porcupine.Canada"
"2257","206","Birch.Cr"
"2258","207","Tanana.mouth"
"2259","207","Salcha"
"2260","207","Charly"
"2261","208","SMS.Yukon.Canada.Tahkini"
"2262","208","Nisutlin"
"2263","208","Kluane.Donjek.Tincup"
"2264","208","Teslin"
"2265","208","Nisling"
"2266","208","Upper.Yukon.Canada"
"2267","208","White"
"2268","208","Fortymile"
"2269","208","Porcupine.Canada"
"2270","209","Stewart"
"2271","209","Macmillan"
"2272","209","Klondike"
"2273","210","Chena"
"2274","210","Birch.Cr"
"2275","211",NA
"2276","211","Tanana.mouth"
"2277","211","Upper.Yukon.Canada"
"2278","211","Koyokuk.mouth"
"2279","211","Alatna"
"2280","211","Black.Salmon.Fork"
"2281","211","John"
"2282","211","North.Fork.Koyokuk"
"2283","211","Chandlar.Teedriinjik"
"2284","211","Middle.Fork.Koyokuk"
"2285","212","Tanana.mouth"
"2286","212","Upper.Yukon.Canada"
"2287","212","Nation"
"2288","212",NA
"2289","212","Black.Salmon.Fork"
"2290","212","Alatna"
"2291","212","Chandlar.Teedriinjik"
"2292","212","John"
"2293","212","North.Fork.Koyokuk"
"2294","213",NA
"2295","213","Tanana.mouth"
"2296","213","Tozitna"
"2297","213","Koyokuk.mouth"
"2298","213","Black.Salmon.Fork"
"2299","213","Alatna"
"2300","213","Porcupine.mouth"
"2301","213","Chandlar.Teedriinjik"
"2302","213","Middle.Fork.Koyokuk"
"2303","213","North.Fork.Koyokuk"
"2304","214","SMS.Yukon.Canada.Tahkini"
"2305","214","White"
"2306","214","Nordenskiold"
"2307","215","SMS.Yukon.Canada.Tahkini"
"2308","215","Kluane.Donjek.Tincup"
"2309","215","White"
"2310","215","Andreafsky"
"2311","215","Anvik"
"2312","215","Upper.Yukon.Canada"
"2313","215","Innoko"
"2314","215","Nenana"
"2315","215","Kantishna"
"2316","215","Nowitna"
"2317","215","Koyokuk.mouth"
"2318","215","Hogatza"
"2319","215","Henshaw"
"2320","216","SMS.Yukon.Canada.Tahkini"
"2321","216","White"
"2322","216","Andreafsky"
"2323","216","Anvik"
"2324","216","Nordenskiold"
"2325","216","Kantishna"
"2326","216","Nowitna"
"2327","216","Koyokuk.mouth"
"2328","216","Hogatza"
"2329","217","Kantishna"
"2330","217","Goodpaster"
"2331","217","Chena"
"2332","218","Pelly.ab.Macm"
"2333","218","Pelly"
"2334","218","Macmillan"
"2335","218","Upper.Yukon.Canada"
"2336","218","Miner"
"2337","219","Swift"
"2338","219","Big.Salmon"
"2339","219","Nisutlin"
"2340","219","Pelly.ab.Macm"
"2341","219","Pelly"
"2342","219","Upper.Yukon.Canada"
"2343","219","Fortymile"
"2344","219","Miner"
"2345","219","Porcupine.Canada"
"2346","219","Fishing.Branch"
"2347","220","Teslin"
"2348","220","Nisutlin"
"2349","220","Nisling"
"2350","220","Upper.Yukon.Canada"
"2351","220","White"
"2352","220","Kantishna"
"2353","220","Innoko"
"2354","220","Nowitna"
"2355","220","Koyokuk.mouth"
"2356","220",NA
"2357","220","Black.Salmon.Fork"
"2358","220","Kanuti"
"2359","220","South.Fork.Koyokuk"
"2360","220","Sheenjek"
"2361","220","Fishing.Branch"
"2362","220","Whitestone"
"2363","220","Chandlar.Teedriinjik"
"2364","220","Porcupine.Canada"
"2365","220","Colleen"
"2366","221","Tanana.mouth"
"2367","221","Macmillan"
"2368","221","Salcha"
"2369","221","Charly"
"2370","222","Teslin"
"2371","222","Swift"
"2372","222",NA
"2373","222","Nisutlin"
"2374","222","Big.Salmon"
"2375","222","Kantishna"
"2376","222","White"
"2377","222","Tanana.mouth"
"2378","222","Upper.Yukon.Canada"
"2379","222","Fortymile"
"2380","222","Tozitna"
"2381","222","Koyokuk.mouth"
"2382","222","Kandik"
"2383","222","Black.Salmon.Fork"
"2384","222","Alatna"
"2385","222","Porcupine.mouth"
"2386","222","Chandlar.Teedriinjik"
"2387","222","Fishing.Branch"
"2388","222","Middle.Fork.Koyokuk"
"2389","222","Porcupine.Canada"
"2390","223","SMS.Yukon.Canada.Tahkini"
"2391","223","Nisutlin"
"2392","223","Teslin"
"2393","223","Nisling"
"2394","223","Upper.Yukon.Canada"
"2395","223","White"
"2396","223","Kantishna"
"2397","223","Tanana.mouth"
"2398","223","Nowitna"
"2399","223","Fortymile"
"2400","223",NA
"2401","223","Black.Salmon.Fork"
"2402","223","South.Fork.Koyokuk"
"2403","223","Sheenjek"
"2404","223","Colleen"
"2405","223","Porcupine.Canada"
"2406","224","Stewart"
"2407","224","Kantishna"
"2408","224","Macmillan"
"2409","224","Fortymile"
"2410","224","Salcha"
"2411","224","Klondike"
"2412","225","SMS.Yukon.Canada.Tahkini"
"2413","225","Nisutlin"
"2414","225","Teslin"
"2415","225","Nisling"
"2416","225","Upper.Yukon.Canada"
"2417","225","White"
"2418","225","Fortymile"
"2419","225","Porcupine.Canada"
"2420","226","Stewart"
"2421","226","Fortymile"
"2422","226","McQuesten"
"2423","226","Klondike"
"2424","226","Chena"
"2425","227","Teslin"
"2426","227","Nisutlin"
"2427","227","Nisling"
"2428","227","Upper.Yukon.Canada"
"2429","227","White"
"2430","227","Kantishna"
"2431","227","Innoko"
"2432","227","Tanana.mouth"
"2433","227","Nowitna"
"2434","227","Koyokuk.mouth"
"2435","227",NA
"2436","227","Black.Salmon.Fork"
"2437","227","Kanuti"
"2438","227","South.Fork.Koyokuk"
"2439","227","Sheenjek"
"2440","227","Fishing.Branch"
"2441","227","Whitestone"
"2442","227","Chandlar.Teedriinjik"
"2443","227","Porcupine.Canada"
"2444","227","Colleen"
"2445","228","Stewart"
"2446","228","Fortymile"
"2447","228","McQuesten"
"2448","228","Klondike"
"2449","228","Chena"
"2450","229","Stewart"
"2451","229","Kantishna"
"2452","229","Macmillan"
"2453","229","Salcha"
"2454","229","Klondike"
"2455","230","Stewart"
"2456","230","Kantishna"
"2457","230","Fortymile"
"2458","230","Goodpaster"
"2459","230","Salcha"
"2460","230","Klondike"
"2461","230","Chena"
"2462","231","Pelly.ab.Macm"
"2463","231","Macmillan"
"2464","231","Tanana.mouth"
"2465","231","Pelly"
"2466","231","Salcha"
"2467","231","Charly"
"2468","232","Nisutlin"
"2469","232","Big.Salmon"
"2470","232","Pelly.ab.Macm"
"2471","232","Pelly"
"2472","232","Upper.Yukon.Canada"
"2473","232","Tanana.mouth"
"2474","232","Fortymile"
"2475","232",NA
"2476","232","Miner"
"2477","232","Koyokuk.mouth"
"2478","232","Black.Salmon.Fork"
"2479","232","Alatna"
"2480","232","Porcupine.Canada"
"2481","232","Chandlar.Teedriinjik"
"2482","232","John"
"2483","232","Fishing.Branch"
"2484","232","North.Fork.Koyokuk"
"2485","232","Middle.Fork.Koyokuk"
"2486","233","Teslin"
"2487","233","Swift"
"2488","233",NA
"2489","233","Nisutlin"
"2490","233","Big.Salmon"
"2491","233","Kantishna"
"2492","233","White"
"2493","233","Tanana.mouth"
"2494","233","Upper.Yukon.Canada"
"2495","233","Fortymile"
"2496","233","Tozitna"
"2497","233","Koyokuk.mouth"
"2498","233","Kandik"
"2499","233","Black.Salmon.Fork"
"2500","233","Alatna"
"2501","233","Porcupine.mouth"
"2502","233","Chandlar.Teedriinjik"
"2503","233","Fishing.Branch"
"2504","233","Middle.Fork.Koyokuk"
"2505","233","Porcupine.Canada"
"2506","234","SMS.Yukon.Canada.Tahkini"
"2507","234","Kluane.Donjek.Tincup"
"2508","234","White"
"2509","234","Andreafsky"
"2510","234","Innoko"
"2511","234","Anvik"
"2512","234","Upper.Yukon.Canada"
"2513","234","Nenana"
"2514","234","Kantishna"
"2515","234","Nowitna"
"2516","234","Koyokuk.mouth"
"2517","234","Hogatza"
"2518","234","Henshaw"
"2519","235","Stewart"
"2520","235","Kantishna"
"2521","235","Fortymile"
"2522","235","Goodpaster"
"2523","235","Salcha"
"2524","235","Klondike"
"2525","235","Chena"
"2526","236","Nisutlin"
"2527","236","Teslin"
"2528","236","Nisling"
"2529","236","Upper.Yukon.Canada"
"2530","236","White"
"2531","236","Kantishna"
"2532","236","Tanana.mouth"
"2533","236","Nowitna"
"2534","236","Fortymile"
"2535","236","Koyokuk.mouth"
"2536","236",NA
"2537","236","Black.Salmon.Fork"
"2538","236","South.Fork.Koyokuk"
"2539","236","Sheenjek"
"2540","236","Colleen"
"2541","236","Porcupine.Canada"
"2542","236","Chandlar.Teedriinjik"
"2543","237","SMS.Yukon.Canada.Tahkini"
"2544","237","Kluane.Donjek.Tincup"
"2545","237","White"
"2546","237","Andreafsky"
"2547","237","Anvik"
"2548","237","Nordenskiold"
"2549","237","Nenana"
"2550","237","Innoko"
"2551","237","Kantishna"
"2552","237","Nowitna"
"2553","237","Koyokuk.mouth"
"2554","237","Hogatza"
"2555","237","Henshaw"
"2556","238","Kantishna"
"2557","238","Stewart"
"2558","238","Goodpaster"
"2559","238","Fortymile"
"2560","238","Klondike"
"2561","238","Chena"
"2562","238","McQuesten"
"2563","239","Teslin"
"2564","239","Nisutlin"
"2565","239","Nisling"
"2566","239","White"
"2567","239","Upper.Yukon.Canada"
"2568","239","Kantishna"
"2569","239","Innoko"
"2570","239","Nenana"
"2571","239","Nowitna"
"2572","239","Koyokuk.mouth"
"2573","239",NA
"2574","239","Black.Salmon.Fork"
"2575","239","Kanuti"
"2576","239","South.Fork.Koyokuk"
"2577","239","Fishing.Branch"
"2578","239","Whitestone"
"2579","239","Chandlar.Teedriinjik"
"2580","239","Sheenjek"
"2581","239","Porcupine.mouth"
"2582","239","Porcupine.Canada"
"2583","240","SMS.Yukon.Canada.Tahkini"
"2584","240","Kluane.Donjek.Tincup"
"2585","240","White"
"2586","240","Andreafsky"
"2587","240","Anvik"
"2588","240","Nordenskiold"
"2589","240","Nenana"
"2590","240","Innoko"
"2591","240","Kantishna"
"2592","240","Nowitna"
"2593","240","Koyokuk.mouth"
"2594","240","Hogatza"
"2595","240","Henshaw"
"2596","241","SMS.Yukon.Canada.Tahkini"
"2597","241","White"
"2598","241","Nordenskiold"
"2599","241","Kantishna"
"2600","242","Teslin"
"2601","242","Swift"
"2602","242",NA
"2603","242","Nisutlin"
"2604","242","Big.Salmon"
"2605","242","Kantishna"
"2606","242","White"
"2607","242","Nenana"
"2608","242","Upper.Yukon.Canada"
"2609","242","Tozitna"
"2610","242","Koyokuk.mouth"
"2611","242","Kandik"
"2612","242","Kanuti"
"2613","242","Black.Salmon.Fork"
"2614","242","South.Fork.Koyokuk"
"2615","242","Fishing.Branch"
"2616","242","Porcupine.mouth"
"2617","242","Middle.Fork.Koyokuk"
"2618","242","Chandlar.Teedriinjik"
"2619","242","Porcupine.Canada"
"2620","243","SMS.Yukon.Canada.Tahkini"
"2621","243","White"
"2622","243","Kluane.Donjek.Tincup"
"2623","243","Andreafsky"
"2624","243","Anvik"
"2625","243","Nordenskiold"
"2626","243","Innoko"
"2627","243","Nenana"
"2628","243","Kantishna"
"2629","243","Nowitna"
"2630","243","Koyokuk.mouth"
"2631","243","Hogatza"
"2632","244","SMS.Yukon.Canada.Tahkini"
"2633","244","Andreafsky"
"2634","244","White"
"2635","244","Anvik"
"2636","244","Nordenskiold"
"2637","244","Nowitna"
"2638","244","Kantishna"
"2639","244","Koyokuk.mouth"
"2640","245","SMS.Yukon.Canada.Tahkini"
"2641","245","White"
"2642","245","Andreafsky"
"2643","245","Kluane.Donjek.Tincup"
"2644","245","Anvik"
"2645","245","Nordenskiold"
"2646","245","Innoko"
"2647","245","Kantishna"
"2648","245","Nowitna"
"2649","245","Koyokuk.mouth"
"2650","245","Hogatza"
"2651","246","SMS.Yukon.Canada.Tahkini"
"2652","246","White"
"2653","246","Kluane.Donjek.Tincup"
"2654","246","Nordenskiold"
"2655","247","SMS.Yukon.Canada.Tahkini"
"2656","247","White"
"2657","247","Andreafsky"
"2658","247","Kluane.Donjek.Tincup"
"2659","247","Anvik"
"2660","247","Nordenskiold"
"2661","247","Innoko"
"2662","247","Kantishna"
"2663","247","Nowitna"
"2664","247","Koyokuk.mouth"
"2665","247","Hogatza"
