original_reachid,upstream_reachid,reachbase
10735,7691,6
10735,8074,6
10735,6436,6
10735,6483,6
10735,6673,6
10735,6746,6
10735,6957,6
10735,6994,6
10735,7004,6
10735,7024,6
10735,7048,6
10735,7268,6
10735,7987,6
10735,8225,6
10735,6352,6
10735,6407,6
10735,6545,6
10735,6583,6
10735,6799,6
10735,6854,6
10735,6905,6
10735,7274,6
10735,6212,6
10735,6226,6
10735,6456,6
10735,6476,6
10735,6950,6
10735,7326,6
10735,6153,6
10735,6185,6
10735,6221,6
10735,6497,6
10735,7251,6
10735,7545,6
10735,5888,6
10735,6065,6
10735,6075,6
10735,6114,6
10735,6118,6
10735,6182,6
10735,6543,6
10735,6546,6
10735,7107,6
10735,7300,6
10735,7573,6
10735,7601,6
10735,5643,6
10735,5884,6
10735,5975,6
10735,6059,6
10735,6454,6
10735,6582,6
10735,6711,6
10735,6792,6
10735,6998,6
10735,7063,6
10735,7379,6
10735,7382,6
10735,5828,6
10735,5851,6
10735,5883,6
10735,5900,6
10735,6032,6
10735,6347,6
10735,7067,6
10735,7260,6
10735,5556,6
10735,5770,6
10735,5815,6
10735,6003,6
10735,6375,6
10735,6443,6
10735,5387,6
10735,5552,6
10735,5847,6
10735,6018,6
10735,6475,6
10735,6516,6
10735,5335,6
10735,5637,6
10735,5736,6
10735,6063,6
10735,6699,6
10735,6786,6
10832,10832,6
10832,10632,6
10832,11003,6
10832,10633,6
10832,11016,6
10832,10346,6
10832,10563,6
10832,11054,6
10832,11144,6
10832,11149,6
10832,11179,6
10832,10941,6
10832,11240,6
10832,10826,6
10832,10913,6
10832,11218,6
10832,11315,6
10832,10802,6
10832,11035,6
10832,11425,6
10832,11452,6
10832,10651,6
10832,10793,6
10832,11305,6
10832,11426,6
10832,11470,6
10832,11709,6
10832,10749,6
10832,10884,6
10832,11156,6
10832,11332,6
10832,11510,6
10832,11579,6
10832,10708,6
10832,10750,6
10832,11118,6
10832,11134,6
10832,11575,6
10832,11797,6
10832,11001,6
10832,11173,6
10832,11717,6
10832,11840,6
10832,11591,6
10832,11790,6
10832,11841,6
10832,12007,6
10832,11835,6
10832,11954,6
10832,12123,6
10832,12269,6
10832,11934,6
10832,12169,6
10832,11763,6
10832,11956,6
10832,11696,6
10832,11714,6
10832,12092,6
10832,12266,6
10832,11432,6
10832,11480,6
10832,11995,6
10832,12312,6
10832,12335,6
10832,12417,6
10832,11094,6
10832,11412,6
10832,11444,6
10832,11584,6
10832,12167,6
10832,12321,6
10832,12453,6
10832,12527,6
10832,12050,6
10832,12089,6
10832,12348,6
10832,12377,6
10832,12419,6
10832,12645,6
10832,12464,6
10832,12768,6
10832,12773,6
10832,12809,6
10832,12717,6
10832,12736,6
10832,12747,6
10832,12941,6
10832,12945,6
10832,12951,6
10832,12456,6
10832,12599,6
10832,12601,6
10832,12606,6
10832,12714,6
10832,13002,6
10832,13016,6
10832,13277,6
10832,13036,6
10832,13153,6
10832,13405,6
10832,13419,6
10832,13047,6
10832,13100,6
10832,13407,6
10832,13435,6
10832,13512,6
10832,13570,6
10832,13083,6
10832,13226,6
10832,13387,6
10832,13454,6
10832,13627,6
10832,13776,6
10832,13671,6
10832,13735,6
10832,13786,6
10832,14036,6
12218,12218,6
12218,12262,6
12218,12273,6
12218,12347,6
12218,12507,6
12218,12008,6
12218,12357,6
12218,12361,6
12218,12783,6
12218,12129,6
12218,12415,6
12218,12193,6
12218,12657,6
12218,12101,6
12218,12197,6
12218,12663,6
12218,12899,6
12218,12244,6
12218,12379,6
12218,12949,6
12218,13033,6
12218,12602,6
12218,12842,6
12218,13378,6
12218,13472,6
12218,12346,6
12218,12650,6
12218,13487,6
12218,13576,6
12218,12748,6
12218,12831,6
12218,13379,6
12218,13565,6
12218,13581,6
12218,13683,6
12218,12430,6
12218,12836,6
12218,13358,6
12218,13445,6
12218,13498,6
12218,13665,6
12218,13712,6
12218,13871,6
12218,12164,6
12218,12489,6
12218,12835,6
12218,12967,6
12218,13130,6
12218,13353,6
12218,13766,6
12218,13864,6
12218,12147,6
12218,12235,6
12218,12955,6
12218,13045,6
12218,13090,6
12218,13145,6
12218,11720,6
12218,11920,6
12218,12179,6
12218,12217,6
12218,13082,6
12218,13298,6
12218,11793,6
12218,12085,6
12218,13189,6
12218,13475,6
12218,13173,6
12218,13385,6
12218,13534,6
12218,13595,6
12218,12894,6
12218,13257,6
12218,13658,6
12218,13797,6
12218,12450,6
12218,12512,6
12218,13478,6
12218,13588,6
12218,13629,6
12218,13887,6
12218,13896,6
12218,13939,6
12218,13248,6
12218,13744,6
12218,13966,6
12218,13970,6
12218,13998,6
12218,14048,6
12218,13571,6
12218,13916,6
12441,12441,6
12441,12491,6
12441,12617,6
12441,12686,6
12441,12840,6
12441,12829,6
12441,12946,6
12441,12806,6
12441,13225,6
12441,13110,6
12441,13215,6
12441,13155,6
12441,13522,6
12441,12804,6
12441,13138,6
12441,13542,6
12441,13555,6
12441,12589,6
12441,13088,6
12441,13169,6
12441,13416,6
12441,13551,6
12441,13563,6
12441,13748,6
12441,13756,6
12441,11778,6
12441,12395,6
12441,12907,6
12441,13117,6
12441,13222,6
12441,13340,6
12441,13550,6
12441,13599,6
12441,13720,6
12441,13781,6
12441,13903,6
12441,14170,6
12441,11618,6
12441,11884,6
12441,13252,6
12441,13291,6
12441,13339,6
12441,13590,6
12441,13718,6
12441,13815,6
12441,13979,6
12441,14203,6
12441,11913,6
12441,12097,6
12441,13094,6
12441,13396,6
12441,13619,6
12441,13733,6
12441,13812,6
12441,13820,6
12441,14305,6
12441,14425,6
12441,11886,6
12441,12174,6
12441,13200,6
12441,13426,6
12441,13726,6
12441,13745,6
12441,13836,6
12441,13930,6
12441,14490,6
12441,14504,6
12441,12369,6
12441,12632,6
12441,13242,6
12441,13460,6
12441,13832,6
12441,13895,6
12441,13962,6
12441,14016,6
12441,14191,6
12441,14545,6
12441,14577,6
12441,14703,6
12441,12411,6
12441,12485,6
12441,12508,6
12441,12807,6
12441,13543,6
12441,13602,6
12441,13946,6
12441,14085,6
12441,14125,6
12441,14157,6
12441,14159,6
12441,14272,6
12441,14566,6
12441,14598,6
12441,14861,6
12441,14886,6
12441,12752,6
12441,12980,6
12441,13471,6
12441,13681,6
12441,13964,6
12441,14014,6
12441,14296,6
12441,14492,6
12441,13034,6
12441,13170,6
12441,13717,6
12441,13874,6
12441,13693,6
12441,13845,6
12441,13854,6
12441,14010,6
12441,13977,6
12441,14031,6
12441,14135,6
12441,14154,6
12441,14175,6
12441,14195,6
12441,14198,6
12441,14226,6
12441,14099,6
12441,14253,6
12441,14270,6
12441,14603,6
12441,14228,6
12441,14468,6
12731,12731,6
12731,12706,6
12731,13105,6
12731,12983,6
12731,13144,6
12731,13511,6
12731,13589,6
12731,13124,6
12731,13234,6
12731,13254,6
12731,13539,6
12731,13557,6
12731,13606,6
12731,13715,6
12731,13886,6
12731,13096,6
12731,13224,6
12731,13274,6
12731,13330,6
12731,13540,6
12731,13679,6
12731,13213,6
12731,13255,6
12731,13484,6
12731,13494,6
12847,12847,6
12847,12832,6
12847,13035,6
12847,12793,6
12847,13403,6
12847,12556,6
12847,12797,6
12847,13468,6
12847,13486,6
12847,12838,6
12847,13067,6
12847,13338,6
12847,13479,6
12847,13596,6
12847,13615,6
12847,12513,6
12847,13049,6
12847,13069,6
12847,13177,6
12847,13488,6
12847,13582,6
12847,13621,6
12847,13675,6
12847,13809,6
12847,13919,6
12847,13221,6
12847,13483,6
12847,13593,6
12847,13609,6
12847,13950,6
12847,13976,6
12847,14030,6
12847,14103,6
12847,13481,6
12847,13575,6
12847,13655,6
12847,13775,6
12847,14095,6
12847,14117,6
12847,13444,6
12847,13502,6
12847,14093,6
12847,14186,6
12847,13473,6
12847,13639,6
13326,13326,6
13326,13470,6
13326,13553,6
13326,13535,6
13326,13656,6
13326,13732,6
13326,13948,6
13326,13997,6
13326,14004,6
13326,13915,6
13326,14168,6
13326,14200,6
13326,14316,6
13326,14318,6
13326,14389,6
13326,14418,6
13326,14421,6
13326,14172,6
13326,14424,6
13326,14452,6
13326,14479,6
13326,14460,6
13326,14502,6
13326,14524,6
13326,14634,6
13326,14496,6
13326,14507,6
13326,14570,6
13326,14675,6
13326,14777,6
13326,14965,6
13326,14481,6
13326,14542,6
13326,14669,6
13326,14673,6
13326,14683,6
13326,14788,6
13326,14789,6
13326,14803,6
13326,14456,6
13326,14462,6
13326,14522,6
13326,14526,6
13326,14806,6
13326,14838,6
13326,14951,6
13326,14992,6
13326,14485,6
13326,14588,6
13326,14708,6
13326,14854,6
13326,14487,6
13326,14589,6
13326,14705,6
13326,14832,6
13326,14856,6
13326,14908,6
13326,14474,6
13326,14573,6
13326,14842,6
13326,14884,6
13326,14486,6
13326,14850,6
13326,14472,6
13326,14535,6
13326,14920,6
13326,14955,6
13326,14919,6
13326,15007,6
14045,14045,6
14045,13921,6
14045,14134,6
14045,13817,6
14045,13881,6
14045,13695,6
14045,13772,6
14045,13875,6
14045,13980,6
14045,13616,6
14045,13642,6
14045,13662,6
14045,13698,6
14045,13785,6
14045,13890,6
14045,13514,6
14045,13614,6
14045,13620,6
14045,13632,6
14045,13763,6
14045,13968,6
14045,13388,6
14045,13433,6
14045,13529,6
14045,13600,6
14045,13531,6
14045,13572,6
14045,13594,6
14045,13719,6
14045,13420,6
14045,13510,6
14045,13556,6
14045,13569,6
14045,13667,6
14045,13983,6
14045,13391,6
14045,13406,6
14045,13432,6
14045,13465,6
14045,13955,6
14045,14145,6
14045,13276,6
14045,13297,6
14045,13305,6
14045,13708,6
14045,13115,6
14045,13243,6
14045,13246,6
14045,13359,6
14045,12788,6
14045,12964,6
14045,13053,6
14045,13135,6
14045,12637,6
14045,12718,6
14045,12958,6
14045,13013,6
14045,12530,6
14045,12537,6
14045,12547,6
14045,13466,6
14045,12341,6
14045,12516,6
14045,13370,6
14045,13787,6
14045,13850,6
14045,14044,6
14045,13865,6
14045,14029,6
14045,14050,6
14045,14092,6
14045,14079,6
14045,14112,6
14045,14271,6
14045,14273,6
14438,14438,6
14438,14422,6
14438,14509,6
14438,14398,6
14438,14461,6
14438,14521,6
14438,14539,6
14438,14366,6
14438,14463,6
14438,14357,6
14438,14451,6
14438,14124,6
14438,14439,6
14438,14062,6
14438,14445,6
14438,14528,6
14438,14529,6
14438,14295,6
14438,14339,6
14438,14518,6
14438,14533,6
14438,14478,6
14438,14547,6
14438,14631,6
14438,14700,6
14438,14470,6
14438,14494,6
14438,14525,6
14438,14648,6
14438,14699,6
14438,14739,6
14438,14489,6
14438,14512,6
14438,14548,6
14438,14585,6
14438,14682,6
14438,14746,6
14438,14756,6
14438,14760,6
14438,14426,6
14438,14520,6
14438,14559,6
14438,14606,6
14438,14614,6
14438,14665,6
14438,14676,6
14438,14761,6
14438,14780,6
14438,14787,6
14438,14288,6
14438,14427,6
14438,14432,6
14438,14532,6
14438,14567,6
14438,14613,6
14438,14664,6
14438,14728,6
14438,14772,6
14438,14839,6
14438,14910,6
14438,14924,6
14438,14242,6
14438,14413,6
14438,14731,6
14438,14737,6
14438,14866,6
14438,14979,6
14438,14982,6
14438,15086,6
14438,14310,6
14438,14407,6
14438,14748,6
14438,14751,6
14438,14797,6
14438,14907,6
14438,15010,6
14438,15042,6
14438,14276,6
14438,14286,6
14438,14858,6
14438,14994,6
14438,15085,6
14438,15103,6
14438,14844,6
14438,14903,6
14438,14985,6
14438,14997,6
14438,15023,6
14438,15097,6
14438,15142,6
14438,15153,6
14438,15025,6
14438,15050,6
14438,15058,6
14438,15096,6
14438,15158,6
14438,15173,6
14438,15229,6
14438,15274,6
14438,15175,6
14438,15221,6
14438,15238,6
14438,15286,6
14438,15160,6
14438,15192,6
14438,15287,6
14438,15294,6
14438,15208,6
14438,15315,6
14438,15342,6
14438,15381,6
14438,15362,6
14438,15404,6
14438,15412,6
14438,15441,6
14696,14696,6
14696,14562,6
14696,14618,6
14696,14158,6
14696,14225,6
14696,14386,6
14696,14394,6
14696,14324,6
14696,14400,6
14696,14155,6
14696,14164,6
14696,14109,6
14696,14306,6
14696,13803,6
14696,14015,6
14696,13790,6
14696,13830,6
14696,13587,6
14696,13769,6
14696,13806,6
14696,14001,6
14696,13156,6
14696,13505,6
14696,13710,6
14696,13885,6
14696,14032,6
14696,14046,6
14696,12759,6
14696,13063,6
14696,13412,6
14696,13437,6
14696,12785,6
14696,13325,6
14696,13329,6
14696,13503,6
14696,12603,6
14696,12792,6
14696,13450,6
14696,13524,6
14696,12392,6
14696,12413,6
14696,12133,6
14696,12308,6
14696,12391,6
14696,12771,6
14696,12154,6
14696,12170,6
14696,12288,6
14696,12431,6
14696,12150,6
14696,12223,6
14696,12250,6
14696,12564,6
14696,12032,6
14696,12124,6
14696,11891,6
14696,12210,6
14897,14897,6
14897,14696,6
14897,14906,6
14897,14562,6
14897,14618,6
14897,14158,6
14897,14225,6
14897,14386,6
14897,14394,6
14897,14324,6
14897,14400,6
14897,14155,6
14897,14164,6
14897,14109,6
14897,14306,6
14897,13803,6
14897,14015,6
14897,13790,6
14897,13830,6
14897,13587,6
14897,13769,6
14897,13806,6
14897,14001,6
14897,13156,6
14897,13505,6
14897,13710,6
14897,13885,6
14897,14032,6
14897,14046,6
14897,12759,6
14897,13063,6
14897,13412,6
14897,13437,6
14897,12785,6
14897,13325,6
14897,13329,6
14897,13503,6
14897,12603,6
14897,12792,6
14897,13450,6
14897,13524,6
14897,12392,6
14897,12413,6
14897,12133,6
14897,12308,6
14897,12391,6
14897,12771,6
14897,12154,6
14897,12170,6
14897,12288,6
14897,12431,6
14897,12150,6
14897,12223,6
14897,12250,6
14897,12564,6
14897,12032,6
14897,12124,6
14897,11891,6
14897,12210,6
14936,14936,6
14936,14836,6
14936,15021,6
14936,14967,6
14936,15052,6
14936,14749,6
14936,15056,6
14936,15060,6
14936,15107,6
14936,14661,6
14936,14958,6
14936,15101,6
14936,15184,6
14936,14670,6
14936,14721,6
14936,14974,6
14936,14989,6
14936,15111,6
14936,15213,6
14936,14653,6
14936,14805,6
14936,14898,6
14936,14970,6
14936,15237,6
14936,15245,6
14936,14957,6
14936,15055,6
14936,15230,6
14936,15266,6
14936,15152,6
14936,15303,6
14936,15106,6
14936,15120,6
14936,15300,6
14936,15348,6
14936,15344,6
14936,15349,6
14936,15269,6
14936,15318,6
14936,15351,6
14936,15405,6
14936,15284,6
14936,15326,6
14936,15413,6
14936,15449,6
14936,15271,6
14936,15276,6
14936,15445,6
14936,15480,6
14936,15155,6
14936,15282,6
14936,15402,6
14936,15472,6
14936,15511,6
14936,15518,6
14936,15365,6
14936,15458,6
14936,15540,6
14936,15544,6
14936,15328,6
14936,15340,6
14936,15548,6
14936,15550,6
14936,15564,6
14936,15580,6
14936,15298,6
14936,15321,6
14936,15491,6
14936,15568,6
14936,15599,6
14936,15665,6
14936,15516,6
14936,15611,6
14936,15630,6
14936,15746,6
14968,14968,6
14968,14862,6
14968,15041,6
14968,14723,6
14968,14738,6
14968,14828,6
14968,15030,6
14968,14107,6
14968,14602,6
14968,14964,6
14968,15031,6
14968,14026,6
14968,14077,6
14968,14575,6
14968,14592,6
14968,14812,6
14968,14976,6
14968,14969,6
14968,14988,6
14968,14847,6
14968,15073,6
14968,15122,6
14968,15161,6
14968,14643,6
14968,14786,6
14968,14983,6
14968,15087,6
14968,15024,6
14968,15104,6
14968,14732,6
14968,14987,6
14968,15126,6
14968,15171,6
14968,15166,6
14968,15204,6
14968,15277,6
14968,15296,6
15093,15093,6
15093,15179,6
15093,15202,6
15093,15189,6
15093,15197,6
15093,15198,6
15093,15256,6
15093,15129,6
15093,15236,6
15093,15251,6
15093,15279,6
15093,15289,6
15093,15310,6
15093,15313,6
15093,15320,6
15093,15389,6
15093,15433,6
15093,15206,6
15093,15388,6
15093,15394,6
15093,15446,6
15093,15309,6
15093,15500,6
15093,15508,6
15093,15555,6
15093,15509,6
15093,15603,6
15093,15475,6
15093,15523,6
15093,15592,6
15093,15701,6
15093,15464,6
15093,15609,6
15093,15684,6
15093,15808,6
15093,15571,6
15093,15637,6
15093,15830,6
15093,15837,6
15093,15790,6
15093,15954,6
15093,15747,6
15093,15794,6
15093,15921,6
15093,15998,6
15093,15779,6
15093,15811,6
15093,15937,6
15093,16125,6
15093,15680,6
15093,15854,6
15093,15857,6
15093,15918,6
15093,16060,6
15093,16171,6
15093,15819,6
15093,15879,6
15093,16016,6
15093,16044,6
15093,16126,6
15093,16173,6
15093,15873,6
15093,15987,6
15093,16101,6
15093,16133,6
15093,16206,6
15093,16285,6
15093,15919,6
15093,15997,6
15093,15841,6
15093,15888,6
15093,16003,6
15093,16037,6
15093,15759,6
15093,15877,6
15361,15361,6
15361,15350,6
15361,15356,6
15361,15317,6
15361,15380,6
15361,15346,6
15361,15482,6
15361,15330,6
15361,15337,6
15361,15307,6
15361,15503,6
15361,15223,6
15361,15325,6
15361,15199,6
15361,15214,6
15361,15311,6
15361,15343,6
15361,15243,6
15361,15312,6
15361,15355,6
15361,15369,6
15361,15207,6
15361,15232,6
15361,15283,6
15361,15322,6
15361,15183,6
15361,15200,6
15361,15267,6
15361,15375,6
15361,15248,6
15361,15285,6
15361,15384,6
15361,15431,6
15361,15210,6
15361,15261,6
15361,15439,6
15361,15462,6
15361,15260,6
15361,15299,6
15361,15203,6
15361,15259,6
15361,15302,6
15361,15333,6
15361,15092,6
15361,15172,6
15361,15219,6
15361,15293,6
15361,15338,6
15361,15430,6
15361,15169,6
15361,15224,6
15361,15297,6
15361,15387,6
15361,15466,6
15361,15507,6
15361,15145,6
15361,15150,6
15361,15167,6
15361,15225,6
15361,15341,6
15361,15352,6
15361,15519,6
15361,15551,6
15361,14881,6
15361,15057,6
15361,15231,6
15361,15247,6
15361,15347,6
15361,15385,6
15361,14659,6
15361,14948,6
15361,15239,6
15361,15264,6
15361,15308,6
15361,15386,6
15361,15422,6
15361,15549,6
15361,14581,6
15361,14704,6
15361,15159,6
15361,15220,6
15361,15244,6
15361,15290,6
15361,15336,6
15361,15393,6
15361,15450,6
15361,15467,6
15361,14431,6
15361,14712,6
15361,15139,6
15361,15140,6
15361,15547,6
15361,15574,6
15361,15558,6
15361,15593,6
15361,15595,6
15361,15658,6
15361,15610,6
15361,15745,6
15361,15782,6
15361,15815,6
15361,15679,6
15361,15802,6
15361,15853,6
15361,15940,6
15428,15428,6
15428,15452,6
15428,15539,6
15428,15471,6
15428,15582,6
15428,15627,6
15428,15668,6
15428,15460,6
15428,15477,6
15428,15641,6
15428,15714,6
15428,15498,6
15428,15546,6
15428,15669,6
15428,15670,6
15428,15570,6
15428,15740,6
15428,15706,6
15428,15827,6
15428,15672,6
15428,15731,6
15428,15838,6
15428,15967,6
15428,15831,6
15428,15843,6
15428,15931,6
15428,16019,6
15428,15927,6
15428,16007,6
15428,16018,6
15428,16048,6
15428,16083,6
15428,16135,6
15428,15938,6
15428,16107,6
15428,15930,6
15428,15935,6
15428,16108,6
15428,16240,6
15428,15780,6
15428,15893,6
15428,16067,6
15428,16122,6
15428,15970,6
15428,16079,6
15428,16149,6
15428,16287,6
15428,15925,6
15428,15958,6
15428,15870,6
15428,15963,6
15428,15850,6
15428,15922,6
15428,15765,6
15428,15832,6
15428,15882,6
15428,15934,6
15428,15683,6
15428,15776,6
15428,15797,6
15428,15867,6
15428,15928,6
15428,15999,6
15428,15871,6
15428,15933,6
15428,15939,6
15428,15980,6
15428,16006,6
15428,16024,6
15428,16098,6
15428,16146,6
15428,16091,6
15428,16174,6
15428,16028,6
15428,16181,6
15428,16241,6
15428,16245,6
15428,16182,6
15428,16196,6
15428,16255,6
15428,16309,6
15428,16337,6
15428,16367,6
15428,16158,6
15428,16214,6
15428,16235,6
15428,16307,6
15428,16354,6
15428,16358,6
15428,16323,6
15428,16366,6
15428,16382,6
15428,16407,6
15428,16252,6
15428,16297,6
15428,16330,6
15428,16393,6
15428,16420,6
15428,16441,6
15428,16463,6
15428,16478,6
15428,16431,6
15428,16450,6
15428,16455,6
15428,16497,6
15428,16506,6
15428,16534,6
15428,16596,6
15428,16622,6
15428,16430,6
15428,16464,6
15428,16504,6
15428,16514,6
15428,16518,6
15428,16535,6
15428,16590,6
15428,16641,6
15428,16657,6
15428,16697,6
15428,16748,6
15428,16869,6
15428,16745,6
15428,16820,6
15428,16953,6
15428,17122,6
15428,16859,6
15428,16931,6
15428,16972,6
15428,17032,6
15428,17043,6
15428,17087,6
15448,15448,6
15448,15454,6
15448,15532,6
15448,15563,6
15448,15700,6
15448,15585,6
15448,15600,6
15448,15719,6
15448,15738,6
15448,15619,6
15448,15692,6
15448,15733,6
15448,15744,6
15448,15764,6
15448,15789,6
15448,15620,6
15448,15638,6
15448,15799,6
15448,15883,6
15448,15691,6
15448,15707,6
15448,15761,6
15448,15763,6
15448,15717,6
15448,15749,6
15448,15875,6
15448,15889,6
15448,15951,6
15448,15955,6
15448,15866,6
15448,15868,6
15448,15914,6
15448,15956,6
15448,15976,6
15448,15994,6
15448,16004,6
15448,16011,6
15448,15932,6
15448,15979,6
15448,16046,6
15448,16058,6
15618,15618,6
15618,15608,6
15618,15664,6
15618,15615,6
15618,15977,6
15618,15591,6
15618,15666,6
15618,15926,6
15618,16030,6
15618,15552,6
15618,15588,6
15618,15694,6
15618,15723,6
15618,15964,6
15618,16036,6
15618,15429,6
15618,15597,6
15618,15713,6
15618,15737,6
15618,15903,6
15618,15960,6
15618,16035,6
15618,16052,6
15618,15654,6
15618,15697,6
15618,16090,6
15618,16095,6
15618,15644,6
15618,15662,6
15618,16191,6
15618,16205,6
15618,16192,6
15618,16225,6
15618,16231,6
15618,16263,6
15618,16229,6
15618,16264,6
15618,16271,6
15618,16294,6
15618,16248,6
15618,16279,6
16183,16183,6
16183,16139,6
16183,16153,6
16183,16106,6
16183,16148,6
16183,15971,6
16183,16041,6
16183,15880,6
16183,15965,6
16183,16023,6
16183,16167,6
16183,15762,6
16183,15858,6
16183,15993,6
16183,16175,6
16183,15703,6
16183,15716,6
16183,15735,6
16183,15829,6
16183,15895,6
16183,15986,6
16183,15590,6
16183,15676,6
16183,15696,6
16183,15757,6
16183,16001,6
16183,16140,6
16183,15553,6
16183,15640,6
16183,15673,6
16183,15686,6
16183,15988,6
16183,16010,6
16183,16152,6
16183,16178,6
16183,15606,6
16183,15628,6
16183,15643,6
16183,15849,6
16183,15974,6
16183,15984,6
16183,16145,6
16183,16197,6
16183,15468,6
16183,15560,6
16183,15602,6
16183,15642,6
16183,15862,6
16183,16029,6
16183,16075,6
16183,16200,6
16183,15809,6
16183,15818,6
16183,16221,6
16183,16282,6
16183,15721,6
16183,15743,6
16183,15752,6
16183,15847,6
16183,16220,6
16183,16317,6
16183,15529,6
16183,15650,6
16183,15688,6
16183,15730,6
16183,15739,6
16183,15820,6
16183,16198,6
16183,16262,6
16183,16316,6
16183,16332,6
16183,15481,6
16183,15538,6
16183,15605,6
16183,15621,6
16183,15786,6
16183,15890,6
16183,16130,6
16183,16203,6
16183,16268,6
16183,16273,6
16183,15187,6
16183,15193,6
16183,15378,6
16183,15470,6
16183,15575,6
16183,15646,6
16183,15908,6
16183,16014,6
16183,16314,6
16183,16380,6
16183,15281,6
16183,15414,6
16183,15865,6
16183,15936,6
16183,16256,6
16183,16362,6
16183,15265,6
16183,15505,6
16183,15835,6
16183,15985,6
16183,15995,6
16183,16005,6
16183,16216,6
16183,16272,6
16183,15249,6
16183,15258,6
16183,15435,6
16183,15527,6
16183,15704,6
16183,15784,6
16183,16008,6
16183,16063,6
16183,16190,6
16183,16207,6
16183,15089,6
16183,15176,6
16183,15201,6
16183,15366,6
16183,15720,6
16183,15860,6
16183,16062,6
16183,16096,6
16183,16142,6
16183,16269,6
16183,15109,6
16183,15168,6
16183,15796,6
16183,15894,6
16183,16066,6
16183,16318,6
16183,15729,6
16183,15864,6
16183,16056,6
16183,16111,6
16183,16301,6
16183,16320,6
16183,16116,6
16183,16134,6
16183,16280,6
16183,16289,6
16183,16331,6
16183,16379,6
16183,16290,6
16183,16402,6
16349,16349,6
16349,16218,6
16349,16329,6
16349,16165,6
16349,16213,6
16349,15996,6
16349,16087,6
16349,16172,6
16349,16195,6
16349,15859,6
16349,15915,6
16349,16156,6
16349,16169,6
16349,16188,6
16349,16228,6
16349,15607,6
16349,15785,6
16349,15887,6
16349,15942,6
16349,15989,6
16349,16115,6
16349,16234,6
16349,16260,6
16349,15436,6
16349,15690,6
16349,15725,6
16349,15792,6
16349,16123,6
16349,16267,6
16349,15409,6
16349,15410,6
16349,15506,6
16349,15649,6
16349,15767,6
16349,15774,6
16349,15944,6
16349,16049,6
16349,15634,6
16349,15689,6
16349,15715,6
16349,15791,6
16349,15848,6
16349,15905,6
16446,16446,6
16446,16425,6
16446,16669,6
16446,16696,6
16446,16807,6
16446,16672,6
16446,16796,6
16446,16646,6
16446,16847,6
16446,16618,6
16446,16626,6
16446,16505,6
16446,16564,6
16446,16605,6
16446,16648,6
16446,16413,6
16446,16437,6
16446,16521,6
16446,16582,6
16446,16386,6
16446,16399,6
16446,16417,6
16446,16442,6
16446,16583,6
16446,16598,6
16446,16339,6
16446,16483,6
16446,16601,6
16446,16636,6
16446,16239,6
16446,16322,6
16446,16604,6
16446,16623,6
16446,16110,6
16446,16170,6
16446,16212,6
16446,16324,6
16446,16612,6
16446,16758,6
16446,16347,6
16446,16406,6
16446,16557,6
16446,16687,6
16446,16288,6
16446,16374,6
16446,16531,6
16446,16577,6
16446,16698,6
16446,16704,6
16446,16429,6
16446,16510,6
16446,16561,6
16446,16607,6
16446,16732,6
16446,16808,6
16446,16432,6
16446,16466,6
16446,16597,6
16446,16617,6
16446,16741,6
16446,16762,6
16446,16405,6
16446,16409,6
16446,16436,6
16446,16538,6
16446,16589,6
16446,16595,6
16446,16635,6
16446,16661,6
16446,16321,6
16446,16479,6
16446,16258,6
16446,16351,6
16446,16230,6
16446,16299,6
16468,16468,6
16468,16412,6
16468,16477,6
16468,16495,6
16468,16540,6
16468,16573,6
16468,16644,6
16468,16580,6
16468,16586,6
16468,16695,6
16468,16711,6
16468,16544,6
16468,16693,6
16468,16694,6
16468,16714,6
16468,16846,6
16468,16874,6
16468,16503,6
16468,16547,6
16468,16844,6
16468,16876,6
16468,16885,6
16468,16924,6
16468,16526,6
16468,16545,6
16468,16609,6
16468,16639,6
16468,16854,6
16468,16872,6
16468,16973,6
16468,17000,6
16468,17042,6
16468,17050,6
16468,16422,6
16468,16674,6
16468,16862,6
16468,16871,6
16468,17037,6
16468,17086,6
16468,16671,6
16468,16686,6
16468,16930,6
16468,16932,6
16468,17084,6
16468,17293,6
16468,16655,6
16468,16679,6
16468,16974,6
16468,16980,6
16468,17248,6
16468,17387,6
16468,16656,6
16468,16809,6
16468,16962,6
16468,16990,6
16468,16998,6
16468,17011,6
16468,17368,6
16468,17451,6
16468,16624,6
16468,16665,6
16468,16944,6
16468,17072,6
16468,17102,6
16468,17114,6
16468,17364,6
16468,17501,6
16468,16628,6
16468,16728,6
16468,17096,6
16468,17143,6
16468,17261,6
16468,17412,6
16468,17571,6
16468,17610,6
16468,16991,6
16468,17190,6
16468,17318,6
16468,17420,6
16468,17565,6
16468,17756,6
16468,16949,6
16468,17023,6
16468,17357,6
16468,17491,6
16468,17769,6
16468,17778,6
16468,17337,6
16468,17374,6
16468,17503,6
16468,17541,6
16468,17718,6
16468,17809,6
16468,17259,6
16468,17308,6
16468,17437,6
16468,17535,6
16468,17828,6
16468,17861,6
16468,17211,6
16468,17220,6
16468,17944,6
16468,17956,6
16468,17885,6
16468,18035,6
16468,18284,6
16468,18306,6
16468,18302,6
16468,18312,6
16629,16629,6
16629,16551,6
16629,16690,6
16629,16663,6
16629,16763,6
16629,16634,6
16629,16653,6
16629,16769,6
