reachid,Str_Order,iso_pred,assignment_sum,assignment_rescale,assignment_norm,assignment_individuals,TribID,reach_length_m,trib_total_assignment_rescale,trib_total_assignment_individuals,n_reaches,fishperMeter,fishperMeter_basin,fishperMeter_norm
5561,2,0.707680203,0,0,0,0,NA,4019.450305557554,0,0,NA,NA,NA,NA
5562,2,0.706802232,0,0,0,0,NA,1260.3796889075434,0,0,NA,NA,NA,NA
5563,1,0.70804227,0,0,0,0,NA,36.288019120147275,0,0,NA,NA,NA,NA
5564,1,0.708276528,0,0,0,0,NA,912.3090247694231,0,0,NA,NA,NA,NA
5565,2,0.708038325,0,0,0,0,NA,366.73884685599853,0,0,NA,NA,NA,NA
5566,2,0.707558119,0,0,0,0,NA,1581.73844022806,0,0,NA,NA,NA,NA
5570,2,0.706748224,0,0,0,0,NA,1343.582263343864,0,0,NA,NA,NA,NA
5571,4,0.706404376,13.050555871929763,5.2659030960821e-4,0.3444790329210798,64.38619715579652,4_7003_4,596.6464953227886,0.009938396449874678,1215.1677339261778,19,0.027704259124828743,0.009938396449874685,0.22132758918786405
5572,1,0.705518908,0,0,0,0,NA,4674.927716535577,0,0,NA,NA,NA,NA
5573,2,0.708281791,0,0,0,0,NA,228.11698527460277,0,0,NA,NA,NA,NA
5574,1,0.707711685,0,0,0,0,NA,597.8623227827973,0,0,NA,NA,NA,NA
5575,1,0.706804018,0,0,0,0,NA,2423.8942374675626,0,0,NA,NA,NA,NA
5576,1,0.707628583,0,0,0,0,NA,2155.079382443525,0,0,NA,NA,NA,NA
5577,2,0.707696601,0,0,0,0,NA,1461.1703220239738,0,0,NA,NA,NA,NA
5578,1,0.70490179,0,0,0,0,NA,4743.84930134795,0,0,NA,NA,NA,NA
5579,4,0.70569097,0,0,0,0,4_6652_4,481.94014758443143,0,0,37,0,0,0
5580,1,0.707655307,0,0,0,0,NA,3287.2012078180214,0,0,NA,NA,NA,NA
5581,1,0.704883641,0,0,0,0,NA,4761.29330331981,0,0,NA,NA,NA,NA
5582,1,0.707667427,0,0,0,0,NA,1455.0369681604327,0,0,NA,NA,NA,NA
5600,2,0.70755238,0,0,0,0,NA,1726.919960022749,0,0,NA,NA,NA,NA
5601,1,0.70825033,0,0,0,0,NA,1233.255934493585,0,0,NA,NA,NA,NA
5602,1,0.707247615,0,0,0,0,NA,10045.60617223626,0,0,NA,NA,NA,NA
5603,1,0.70683343,0,0,0,0,NA,69.68682015922536,0,0,NA,NA,NA,NA
5604,1,0.704938211,0,0,0,0,NA,3906.281621217343,0,0,NA,NA,NA,NA
5605,1,0.705547261,0,0,0,0,NA,1015.6666880544653,0,0,NA,NA,NA,NA
5609,2,0.706814561,0,0,0,0,NA,2530.4098599254357,0,0,NA,NA,NA,NA
5610,1,0.706331911,0,0,0,0,NA,348.6835660026535,0,0,NA,NA,NA,NA
5611,4,0.706920921,0,0,0,0,4_5168_4,2703.0454319351093,0,0,28,0,0,0
5615,1,0.706853132,0,0,0,0,NA,2913.235011256141,0,0,NA,NA,NA,NA
5616,1,0.70681707,0,0,0,0,NA,550.0794635639392,0,0,NA,NA,NA,NA
5617,1,0.708188629,0,0,0,0,NA,2633.224265824445,0,0,NA,NA,NA,NA
5819,1,0.706828691,0,0,0,0,NA,1887.8014618446273,0,0,NA,NA,NA,NA
5820,2,0.707870419,0,0,0,0,NA,1973.735820203352,0,0,NA,NA,NA,NA
5821,2,0.707292495,0,0,0,0,NA,140.07458953880104,0,0,NA,NA,NA,NA
7857,2,0.707158931,0,0,0,0,NA,13.952150769190746,0,0,NA,NA,NA,NA
7858,1,0.707057202,0,0,0,0,NA,5057.577874603362,0,0,NA,NA,NA,NA
7859,2,0.707438462,0,0,0,0,NA,4306.826436198273,0,0,NA,NA,NA,NA
8289,4,0.708226912,10.565873528193132,4.263333046571409e-4,0.2788940126900669,52.12777316042862,4_7649_4,371.282955574693,0.008145327040790554,995.929137277461,17,0.019483615497870147,0.008145327040790554,0.18139602361179943
8290,2,0.707151481,0,0,0,0,NA,437.01434782199243,0,0,NA,NA,NA,NA
8291,1,0.709246515,0,0,0,0,NA,549.3891991951483,0,0,NA,NA,NA,NA
8160,2,0.707646394,0,0,0,0,NA,2302.387554000201,0,0,NA,NA,NA,NA
8161,5,0.707913294,10.885836965107565,4.392438386574957e-4,0.2873396832346803,53.706344152652,5_11522_5,5555.63398301177,0.03708124825251847,4533.924223835438,42,0.02438127707363961,0.03708124825251851,0.8257975339583181
8162,4,0.707854596,0,0,0,0,4_8162_4,19213.498865969268,0,0,14,0,0,0
8031,4,0.707093878,0,0,0,0,4_7815_4,5364.261370454781,0,0,11,0,0,0
8032,4,0.707640525,12.607035097352169,5.086942334338024e-4,0.3327719754588365,62.19804392195102,4_8447_4,10220.699109120082,0.008303789970750342,1015.3043997236442,19,0.013391022870083301,0.008303789970750342,0.18492498509371813
8033,1,0.707142995,0,0,0,0,NA,84.04940601470032,0,0,NA,NA,NA,NA
8175,1,0.707662998,0,0,0,0,NA,9324.07162539115,0,0,NA,NA,NA,NA
8176,1,0.70705823,0,0,0,0,NA,4044.3053633439763,0,0,NA,NA,NA,NA
8177,1,0.707228461,0,0,0,0,NA,1772.712214303029,0,0,NA,NA,NA,NA
8187,1,0.707250304,0,0,0,0,NA,2130.0318064127464,0,0,NA,NA,NA,NA
8188,5,0.708177293,19.64102032761956,7.925157423821728e-4,0.5184391955743713,96.90089982106826,5_10252_5,7362.530282697265,0.013820879645770801,1689.8789542883958,19,0.012170839043169766,0.013820879645770801,0.3077902947303579
8189,2,0.707312346,0,0,0,0,NA,1132.9333618723244,0,0,NA,NA,NA,NA
8637,2,0.707271851,0,0,0,0,NA,1247.8483887756643,0,0,NA,NA,NA,NA
8638,1,0.709350417,0,0,0,0,NA,4096.6833084920045,0,0,NA,NA,NA,NA
8639,1,0.707631669,0,0,0,0,NA,2475.1700202040074,0,0,NA,NA,NA,NA
8424,1,0.707579639,0,0,0,0,NA,1099.3345318974257,0,0,NA,NA,NA,NA
8425,1,0.705559631,0,0,0,0,NA,87.64323921333414,0,0,NA,NA,NA,NA
8426,2,0.707342673,0,0,0,0,NA,286.6552665627268,0,0,NA,NA,NA,NA
7860,2,0.708874465,0,0,0,0,NA,5946.001278467087,0,0,NA,NA,NA,NA
7861,1,0.707168147,0,0,0,0,NA,720.7956069730254,0,0,NA,NA,NA,NA
7862,2,0.706173307,0,0,0,0,NA,1336.4804974947563,0,0,NA,NA,NA,NA
7863,1,0.707398438,0,0,0,0,NA,773.4171303793381,0,0,NA,NA,NA,NA
7864,3,0.705993589,5.312658322134869,2.1436591806123491e-4,0.14023152875698405,26.210520801347194,3_7395_3,1365.504115626609,0.004427315999084296,541.3279272080368,15,0.013109769545081282,0.004427315999084296,0.09859610467265495
7865,2,0.708202009,0,0,0,0,NA,6240.777948277173,0,0,NA,NA,NA,NA
7866,2,0.709032962,0,0,0,0,NA,1135.0451620600088,0,0,NA,NA,NA,NA
7867,1,0.70890622,0,0,0,0,NA,2569.6193514529573,0,0,NA,NA,NA,NA
7868,2,0.707298062,0,0,0,0,NA,1154.7732515898913,0,0,NA,NA,NA,NA
7878,2,0.707156574,0,0,0,0,NA,1669.585611815019,0,0,NA,NA,NA,NA
7879,1,0.705577427,0,0,0,0,NA,2121.451661043037,0,0,NA,NA,NA,NA
7880,1,0.708913493,0,0,0,0,NA,1254.9989697396372,0,0,NA,NA,NA,NA
7881,1,0.708953516,0,0,0,0,NA,2290.018580333659,0,0,NA,NA,NA,NA
7882,1,0.705895843,0,0,0,0,NA,2993.0035126408425,0,0,NA,NA,NA,NA
7883,1,0.708140995,0,0,0,0,NA,2115.7189477649663,0,0,NA,NA,NA,NA
7887,1,0.707146838,0,0,0,0,NA,4264.746387788311,0,0,NA,NA,NA,NA
7888,2,0.705542425,0,0,0,0,NA,1790.2893544612132,0,0,NA,NA,NA,NA
7889,1,0.707403539,0,0,0,0,NA,242.46402396716854,0,0,NA,NA,NA,NA
7929,4,0.707996357,14.096692133213184,5.688019382260056e-4,0.37209256993261086,69.5474129868937,4_7649_4,7381.089565177253,0.008145327040790554,995.929137277461,17,0.019483615497870147,0.008145327040790554,0.18139602361179943
7930,1,0.707127951,0,0,0,0,NA,461.7773062996512,0,0,NA,NA,NA,NA
7931,1,0.705811738,0,0,0,0,NA,6468.659501303487,0,0,NA,NA,NA,NA
8043,2,0.70886995,0,0,0,0,NA,2807.5664208810954,0,0,NA,NA,NA,NA
8044,2,0.707161363,0,0,0,0,NA,242.81017836103632,0,0,NA,NA,NA,NA
8045,1,0.70719163,0,0,0,0,NA,6458.473581321788,0,0,NA,NA,NA,NA
8097,2,0.706114985,0,0,0,0,NA,4838.96824457895,0,0,NA,NA,NA,NA
8098,1,0.705114949,0,0,0,0,NA,3971.389835197555,0,0,NA,NA,NA,NA
8099,3,0.705873848,0,0,0,0,3_8200_3,942.2373590340027,0,0,12,0,0,0
8148,7,0.708794192,0,0,0,0,7thOrderTrib_8148,1360.5907333911755,0,0,1,0,0,0
8149,1,0.707306518,0,0,0,0,NA,1266.9509526146169,0,0,NA,NA,NA,NA
8150,1,0.707214913,0,0,0,0,NA,1864.3533789725834,0,0,NA,NA,NA,NA
8196,1,0.707180824,0,0,0,0,NA,851.7984889930335,0,0,NA,NA,NA,NA
8197,1,0.707165617,0,0,0,0,NA,1502.0796964972199,0,0,NA,NA,NA,NA
8198,1,0.708264591,0,0,0,0,NA,2667.5753437136673,0,0,NA,NA,NA,NA
7896,2,0.707454156,0,0,0,0,NA,3039.641379704236,0,0,NA,NA,NA,NA
7897,3,0.705782439,0,0,0,0,3_8200_3,311.3296916998469,0,0,12,0,0,0
7898,1,0.707059714,0,0,0,0,NA,19272.450210272465,0,0,NA,NA,NA,NA
7899,1,0.707179172,0,0,0,0,NA,4159.719132246687,0,0,NA,NA,NA,NA
7900,3,0.709027343,0,0,0,0,3_7915_3,2399.221652293136,3.0847476600140157e-4,37.71720963899137,5,0.0016542028566770217,3.0847476600140157e-4,0.006869717527241689
7901,2,0.707413139,0,0,0,0,NA,1225.7021484241216,0,0,NA,NA,NA,NA
7902,7,0.708591733,0,0,0,0,7thOrderTrib_7902,829.5335884372531,0,0,1,0,0,0
7903,1,0.707668027,0,0,0,0,NA,1024.7252669605107,0,0,NA,NA,NA,NA
7904,2,0.707670977,0,0,0,0,NA,1072.2305284174536,0,0,NA,NA,NA,NA
7905,1,0.707943247,0,0,0,0,NA,894.6139147969106,0,0,NA,NA,NA,NA
7906,1,0.70715486,0,0,0,0,NA,5183.494409560508,0,0,NA,NA,NA,NA
7907,1,0.70766314,0,0,0,0,NA,2167.244822178667,0,0,NA,NA,NA,NA
8397,1,0.708861791,0,0,0,0,NA,476.17012997699857,0,0,NA,NA,NA,NA
8398,4,0.706468826,0,0,0,0,4_8469_4,4947.775114901416,0.005265953240530891,643.8681027197122,20,0.01304251994798788,0.005265953240530892,0.11727251386891684
8399,1,0.705633738,0,0,0,0,NA,686.0158009584992,0,0,NA,NA,NA,NA
8382,2,0.709181255,0,0,0,0,NA,3388.324864943265,0,0,NA,NA,NA,NA
8383,1,0.708856793,0,0,0,0,NA,295.9348588039397,0,0,NA,NA,NA,NA
8384,2,0.707147548,0,0,0,0,NA,386.63427261309704,0,0,NA,NA,NA,NA
8385,2,0.707340183,0,0,0,0,NA,606.33635549882,0,0,NA,NA,NA,NA
8386,2,0.708866436,0,0,0,0,NA,2704.843108057968,0,0,NA,NA,NA,NA
8387,4,0.705731584,19.078012467724378,7.697983588344157e-4,0.5035781885025722,94.123245334684,4_8924_4,7047.797767572341,0.005857951739827116,716.2517592286622,7,0.025463913516283004,0.005857951739827122,0.13045629067968392
8178,2,0.706251096,0,0,0,0,NA,459.9826188637378,0,0,NA,NA,NA,NA
8179,2,0.707159015,0,0,0,0,NA,651.2266756780149,0,0,NA,NA,NA,NA
8180,1,0.707201272,0,0,0,0,NA,176.32106229652467,0,0,NA,NA,NA,NA
7913,1,0.708194123,0,0,0,0,NA,670.2689720601194,0,0,NA,NA,NA,NA
8505,3,0.708882225,0,0,0,0,3_8505_3,4069.5831866475664,0,0,3,0,0,0
8506,5,0.706624497,15.294139931989289,6.171189917894831e-4,0.403700086405001,75.4551391261001,5_11337_5,1070.3256533852384,0.044903558956849804,5490.358153654026,70,0.03339676622188423,0.0449035589568498,1
8507,1,0.707511838,0,0,0,0,NA,4255.611244187824,0,0,NA,NA,NA,NA
8616,1,0.708304667,0,0,0,0,NA,2715.0792863480915,0,0,NA,NA,NA,NA
8617,7,0.708814187,0,0,0,0,7thOrderTrib_8617,1383.564888488248,0,0,1,0,0,0
8618,2,0.706919361,0,0,0,0,NA,2727.2502414351015,0,0,NA,NA,NA,NA
8655,1,0.707222599,0,0,0,0,NA,845.4999867026056,0,0,NA,NA,NA,NA
8656,1,0.707190427,0,0,0,0,NA,1217.8704806343678,0,0,NA,NA,NA,NA
8657,3,0.707434447,0,0,0,0,3_8650_3,159.06090035446488,0,0,8,0,0,0
8658,5,0.707897933,10.863854499869438,4.38356845544766e-4,0.28675943987640784,53.597891504758536,5_10330_5,4588.832454824847,0.036557750913945516,4469.9162042481275,48,0.02438547854647445,0.03655775091394559,0.8141392745522881
8659,4,0.707053061,0,0,0,0,4_8659_4,1566.1495442791386,0,0,1,0,0,0
8660,1,0.707417281,0,0,0,0,NA,111.20729166520236,0,0,NA,NA,NA,NA
8661,2,0.707291956,0,0,0,0,NA,1249.7623949040894,0,0,NA,NA,NA,NA
8662,5,0.707925676,23.952382819880487,9.664793445392372e-4,0.6322407835282376,118.17142945681252,5_10330_5,6968.355834841516,0.036557750913945516,4469.9162042481275,48,0.02438547854647445,0.03655775091394559,0.8141392745522881
8663,1,0.706552805,0,0,0,0,NA,610.5954926639068,0,0,NA,NA,NA,NA
8466,2,0.70848144,0,0,0,0,NA,580.8534403406954,0,0,NA,NA,NA,NA
8467,1,0.707170536,0,0,0,0,NA,480.8041925977507,0,0,NA,NA,NA,NA
8468,4,0.708099311,0,0,0,0,4_9443_4,1911.3225882054796,0.0025908580008172856,316.78420775992953,8,0.01104610583220056,0.0025908580008172856,0.05769827739727664
8469,4,0.706408221,11.241639616220167,4.536004859947792e-4,0.2967313562307442,55.46173142258166,4_8469_4,6411.075180011173,0.005265953240530891,643.8681027197122,20,0.01304251994798788,0.005265953240530892,0.11727251386891684
8470,2,0.70690287,0,0,0,0,NA,3193.123164918791,0,0,NA,NA,NA,NA
8471,3,0.707597368,0,0,0,0,3_8353_3,146.05956033802624,0,0,6,0,0,0
8472,4,0.707417679,0,0,0,0,4_8284_4,4572.627973428462,0,0,7,0,0,0
8473,3,0.70642786,0,0,0,0,3_9307_3,3301.6836455983284,0.0021973548631310487,268.6705791150333,8,0.009394200650873432,0.0021973548631310487,0.04893498230825319
8474,3,0.70718482,0,0,0,0,3_8579_3,788.8535137518606,0,0,11,0,0,0
8475,3,0.70760714,0,0,0,0,3_8353_3,748.0951449197723,0,0,6,0,0,0
8476,5,0.706305657,12.77142305134564,5.153272921662258e-4,0.3371111165629596,63.00906801316442,5_9365_5,3479.5448382818972,0.004987204975125646,609.7855523086129,11,0.013484262610930681,0.004987204975125647,0.11106480401515871
8477,4,0.707179146,0,0,0,0,4_8477_4,5052.655791831545,0,0,2,0,0,0
8478,1,0.704942192,0,0,0,0,NA,7028.293487903179,0,0,NA,NA,NA,NA
8479,1,0.707213008,0,0,0,0,NA,804.7865658978385,0,0,NA,NA,NA,NA
8480,4,0.707182599,0,0,0,0,4_8477_4,219.12091174262088,0,0,2,0,0,0
8481,2,0.706096135,0,0,0,0,NA,2091.319399284988,0,0,NA,NA,NA,NA
8482,1,0.708832236,0,0,0,0,NA,1844.5671422050489,0,0,NA,NA,NA,NA
8483,2,0.707176179,0,0,0,0,NA,1522.6866066291193,0,0,NA,NA,NA,NA
8484,3,0.707190614,0,0,0,0,3_8579_3,1588.5423942238265,0,0,11,0,0,0
8485,3,0.707627704,0,0,0,0,3_8353_3,1854.1059178880114,0,0,6,0,0,0
8486,1,0.709054668,0,0,0,0,NA,7083.584917649582,0,0,NA,NA,NA,NA
8487,4,0.706453205,10.218154318232743,4.123028244058282e-4,0.2697157080760181,50.412266340100615,4_8469_4,4629.4500064376625,0.005265953240530891,643.8681027197122,20,0.01304251994798788,0.005265953240530892,0.11727251386891684
8488,3,0.707188411,0,0,0,0,3_8579_3,364.92360388255923,0,0,11,0,0,0
8489,1,0.708135119,0,0,0,0,NA,2371.883606810788,0,0,NA,NA,NA,NA
8490,2,0.709207599,0,0,0,0,NA,836.5429573041703,0,0,NA,NA,NA,NA
8491,2,0.707303979,0,0,0,0,NA,2917.359702648589,0,0,NA,NA,NA,NA
8492,1,0.707171906,0,0,0,0,NA,4229.33278252842,0,0,NA,NA,NA,NA
8493,2,0.707437346,0,0,0,0,NA,1454.01292549392,0,0,NA,NA,NA,NA
8494,4,0.706937095,0,0,0,0,4_8543_4,723.0522597108908,0.007069062696711459,864.3342959269105,16,0.01460739112992662,0.007069062696711462,0.1574276707889568
8495,4,0.708285973,10.161210263004056,4.100051301185128e-4,0.2682126278035543,50.13132725959056,4_7649_4,3071.2840639065403,0.008145327040790554,995.929137277461,17,0.019483615497870147,0.008145327040790554,0.18139602361179943
8496,1,0.70743376,0,0,0,0,NA,592.9940159538571,0,0,NA,NA,NA,NA
8497,3,0.705639332,0,0,0,0,3_8720_3,3567.9118786395225,0.014704271261534096,1797.8912471477734,27,0.019704896154797265,0.014704271261534091,0.3274633815921852
8498,1,0.70755979,0,0,0,0,NA,418.2061919264996,0,0,NA,NA,NA,NA
8604,2,0.707192898,0,0,0,0,NA,1650.4520054926031,0,0,NA,NA,NA,NA
8605,1,0.707407551,0,0,0,0,NA,1495.7199951396528,0,0,NA,NA,NA,NA
8606,1,0.707489944,0,0,0,0,NA,1596.7938099339424,0,0,NA,NA,NA,NA
8517,2,0.707563149,0,0,0,0,NA,757.3427886997364,0,0,NA,NA,NA,NA
8518,3,0.709219975,0,0,0,0,3_8446_3,3703.056766776574,0,0,2,0,0,0
8519,1,0.70725035,0,0,0,0,NA,456.8162022817647,0,0,NA,NA,NA,NA
8772,5,0.706363684,11.689668273571636,4.7167845537043744e-4,0.30855740257849584,57.67212473814339,5_9365_5,3096.2412919060293,0.004987204975125646,609.7855523086129,11,0.013484262610930681,0.004987204975125647,0.11106480401515871
8773,1,0.709084774,0,0,0,0,NA,17426.27934490959,0,0,NA,NA,NA,NA
8774,3,0.70744566,0,0,0,0,3_8650_3,1959.9203411374388,0,0,8,0,0,0
8700,2,0.707685147,0,0,0,0,NA,7945.3849550767845,0,0,NA,NA,NA,NA
8701,4,0.706329609,6.8752944439864,2.774183310991098e-4,0.181478459948687,33.91993934348815,4_8469_4,865.9002631939901,0.005265953240530891,643.8681027197122,20,0.01304251994798788,0.005265953240530892,0.11727251386891684
8702,3,0.707295363,0,0,0,0,3_8763_3,1489.5726727191957,0,0,2,0,0,0
8808,2,0.707562139,0,0,0,0,NA,16106.955154232126,0,0,NA,NA,NA,NA
8809,1,0.707312779,0,0,0,0,NA,1036.2631711902118,0,0,NA,NA,NA,NA
8810,1,0.707473533,0,0,0,0,NA,157.97142961581199,0,0,NA,NA,NA,NA
7260,1,0.707420549,0,0,0,0,NA,144.04373605482763,0,0,NA,NA,NA,NA
7261,1,0.708961624,0,0,0,0,NA,607.1267337064412,0,0,NA,NA,NA,NA
7328,1,0.70717246,0,0,0,0,NA,907.7696000385989,0,0,NA,NA,NA,NA
7329,2,0.707059647,0,0,0,0,NA,1663.6396970559313,0,0,NA,NA,NA,NA
7330,2,0.707809859,0,0,0,0,NA,8744.513055035626,0,0,NA,NA,NA,NA
7298,1,0.707012751,0,0,0,0,NA,129.57829296916515,0,0,NA,NA,NA,NA
7299,2,0.707600064,0,0,0,0,NA,2147.9477819845615,0,0,NA,NA,NA,NA
7300,1,0.708851753,0,0,0,0,NA,3047.3348867221657,0,0,NA,NA,NA,NA
15725,7,0.709707175,0,0,0,0,7thOrderTrib_15725,10765.545699300481,0,0,1,0,0,0
15726,5,0.708292759,17.416712210075147,7.027648450429178e-4,0.459726944788313,85.92705760339756,5_15726_5,4541.15987810935,0.0014802723439097483,180.9928994898449,2,0.007192083366741834,0.001480272343909748,0.03296559066358682
15727,7,0.709609307,0,0,0,0,7thOrderTrib_15727,3290.1842289926162,0,0,1,0,0,0
15728,1,0.709160836,0,0,0,0,NA,364.1463755071488,0,0,NA,NA,NA,NA
15729,1,0.709157416,0,0,0,0,NA,787.163973704623,0,0,NA,NA,NA,NA
15730,2,0.710438236,0,0,0,0,NA,9034.639682440646,0,0,NA,NA,NA,NA
15731,6,0.709124466,34.424691997661085,0.0013890373249316,0.9086650962865704,169.8375937193878,6_15739_6,17689.68282081502,0.0037481932890461103,458.29159345166966,3,0.0072463943083993666,0.0037481932890461246,0.08347207606969331
15732,1,0.70802833,0,0,0,0,NA,1641.266009110622,0,0,NA,NA,NA,NA
2422,3,0.707030978,0,0,0,0,3_2366_3,669.5358298075239,0,0,4,0,0,0
2423,1,0.707933556,0,0,0,0,NA,7890.102759988581,0,0,NA,NA,NA,NA
2424,4,0.707782682,0,0,0,0,4_2287_4,22.421862733341545,0,0,27,0,0,0
2425,2,0.706711227,0,0,0,0,NA,1494.8948912972298,0,0,NA,NA,NA,NA
2426,4,0.707785321,0,0,0,0,4_2287_4,640.1515884906746,0,0,27,0,0,0
2427,1,0.7079949,0,0,0,0,NA,888.6873743740921,0,0,NA,NA,NA,NA
2428,7,0.708859258,0,0,0,0,7thOrderTrib_2428,864.1728462723547,0,0,1,0,0,0
2429,2,0.707413418,0,0,0,0,NA,2096.5892669681134,0,0,NA,NA,NA,NA
2707,1,0.707893684,0,0,0,0,NA,1868.3966668074213,0,0,NA,NA,NA,NA
2708,1,0.707730923,0,0,0,0,NA,45.697122800106825,0,0,NA,NA,NA,NA
2709,5,0.706138911,0,0,0,0,5_7623_5,2823.242174045974,0.028231584963413187,3451.87589347653,53,0.01907157207004772,0.028231584963413183,0.6287159775139963
2710,2,0.707711518,0,0,0,0,NA,3182.2364145687984,0,0,NA,NA,NA,NA
2711,1,0.707516803,0,0,0,0,NA,198.5169977526238,0,0,NA,NA,NA,NA
2712,1,0.706907461,0,0,0,0,NA,1204.4145742280407,0,0,NA,NA,NA,NA
2713,1,0.705095983,0,0,0,0,NA,1041.3531272713417,0,0,NA,NA,NA,NA
2714,1,0.707584678,0,0,0,0,NA,387.47505028076637,0,0,NA,NA,NA,NA
3105,1,0.705807305,0,0,0,0,NA,438.4281005522428,0,0,NA,NA,NA,NA
3106,1,0.707022753,0,0,0,0,NA,773.1781100324963,0,0,NA,NA,NA,NA
3107,5,0.706824786,0,0,0,0,5_3085_5,544.4747475105839,0,0,9,0,0,0
3108,6,0.707000893,0,0,0,0,6_1788_6,3542.8793907203953,0,0,29,0,0,0
3109,3,0.706877959,0,0,0,0,3_3109_3,641.0794374611294,0,0,10,0,0,0
3110,1,0.706704612,0,0,0,0,NA,649.4783210460664,0,0,NA,NA,NA,NA
3111,7,0.708924652,0,0,0,0,7thOrderTrib_3111,475.1416395761333,0,0,1,0,0,0
3112,2,0.707346501,0,0,0,0,NA,394.8249053306815,0,0,NA,NA,NA,NA
2929,6,0.707167266,0,0,0,0,6_1788_6,1246.3927102434156,0,0,29,0,0,0
2930,3,0.707324457,0,0,0,0,3_2930_3,252.38042727497955,0,0,4,0,0,0
2931,3,0.707739052,0,0,0,0,3_2931_3,1021.4026337903398,0,0,4,0,0,0
2938,2,0.707895803,0,0,0,0,NA,147.76929961886694,0,0,NA,NA,NA,NA
2939,1,0.706812354,0,0,0,0,NA,762.6901412575176,0,0,NA,NA,NA,NA
2940,2,0.7078818,0,0,0,0,NA,2548.1700764125,0,0,NA,NA,NA,NA
2947,1,0.704994297,0,0,0,0,NA,396.04987661482596,0,0,NA,NA,NA,NA
2948,3,0.707806118,0,0,0,0,3_2931_3,12525.039298597603,0,0,4,0,0,0
3955,1,0.705318931,0,0,0,0,NA,2282.0489361693762,0,0,NA,NA,NA,NA
3956,1,0.707757972,0,0,0,0,NA,641.1559135631192,0,0,NA,NA,NA,NA
3957,1,0.706979439,0,0,0,0,NA,5163.28402673199,0,0,NA,NA,NA,NA
3958,1,0.704589144,0,0,0,0,NA,527.1957178364952,0,0,NA,NA,NA,NA
3959,1,0.706829493,0,0,0,0,NA,367.97477789817316,0,0,NA,NA,NA,NA
3960,3,0.707734347,0,0,0,0,3_5969_3,5550.37948592979,0.0053073564348436976,648.9304712883389,12,0.015361594293632158,0.0053073564348436976,0.11819456092430929
3961,3,0.705293748,11.03047953340367,4.4508017050182743e-4,0.29115763034243797,54.41995244725844,3_7560_3,2048.5784280902208,0.009096036473693348,1112.1723796384856,20,0.016416745137372384,0.009096036473693347,0.20256827487625667
3962,1,0.707658909,0,0,0,0,NA,853.3293375617563,0,0,NA,NA,NA,NA
8853,1,0.707961105,0,0,0,0,NA,2228.9720823174553,0,0,NA,NA,NA,NA
8854,1,0.707222502,0,0,0,0,NA,1622.4607092857145,0,0,NA,NA,NA,NA
8855,2,0.707054864,0,0,0,0,NA,1272.5858851611274,0,0,NA,NA,NA,NA
9156,1,0.708472368,0,0,0,0,NA,737.5992888681963,0,0,NA,NA,NA,NA
9157,1,0.707865785,0,0,0,0,NA,445.6454245273652,0,0,NA,NA,NA,NA
9158,1,0.707268312,0,0,0,0,NA,51.13047260238995,0,0,NA,NA,NA,NA
8937,1,0.707395338,0,0,0,0,NA,1414.288410703224,0,0,NA,NA,NA,NA
8938,1,0.708038077,0,0,0,0,NA,2388.318165868234,0,0,NA,NA,NA,NA
8939,2,0.707199422,0,0,0,0,NA,1208.4117787469631,0,0,NA,NA,NA,NA
8712,2,0.707156607,0,0,0,0,NA,2959.684707548859,0,0,NA,NA,NA,NA
8713,1,0.705768628,0,0,0,0,NA,958.4784733395277,0,0,NA,NA,NA,NA
8714,4,0.706130224,0,0,0,0,4_8469_4,627.2806642801669,0.005265953240530891,643.8681027197122,20,0.01304251994798788,0.005265953240530892,0.11727251386891684
8715,1,0.707252917,0,0,0,0,NA,3138.2359598277453,0,0,NA,NA,NA,NA
8716,4,0.708143303,0,0,0,0,4_8603_4,2276.770845955132,0,0,24,0,0,0
8717,1,0.707273369,0,0,0,0,NA,723.951356837932,0,0,NA,NA,NA,NA
8817,5,0.706337646,12.51315910252564,5.049063343078496e-4,0.3302940494432939,61.73489749582077,5_9365_5,637.5266150962011,0.004987204975125646,609.7855523086129,11,0.013484262610930681,0.004987204975125647,0.11106480401515871
8994,1,0.70609104,0,0,0,0,NA,1138.1497247397733,0,0,NA,NA,NA,NA
8995,3,0.705895877,0,0,0,0,3_8959_3,748.3536976057333,0.008236548034980301,1007.0827282370416,15,0.03154232610245813,0.008236548034980303,0.1834275105653705
8996,5,0.707027036,22.47847719277322,9.07007209549102e-4,0.5933359590881602,110.89977151156872,5_11337_5,635.1556267180728,0.044903558956849804,5490.358153654026,70,0.03339676622188423,0.0449035589568498,1
9480,3,0.707325774,0,0,0,0,3_9528_3,2439.150900563529,0,0,8,0,0,0
9481,2,0.707625717,0,0,0,0,NA,343.0658170785766,0,0,NA,NA,NA,NA
9482,5,0.705933507,28.84573733287295,0.00116392634168683,0.7614044794594814,142.31327379804912,5_12171_5,2866.394952168554,0.02480341483578366,3032.7135319712793,29,0.031121677161036292,0.02480341483578375,0.5523708011567338
9483,1,0.707740039,0,0,0,0,NA,8628.841560631183,0,0,NA,NA,NA,NA
9484,1,0.707300931,0,0,0,0,NA,190.91857027028306,0,0,NA,NA,NA,NA
9485,1,0.707575887,0,0,0,0,NA,1087.635291441959,0,0,NA,NA,NA,NA
