Header Row,site,sampleDate,cardNo,fishNum,External Sex,Internal Sex,sexID,sexMethodID,length,Fork Length,Snout Length,gearID,mesh,fishComment,geneticNum,otoNum,initials,adClip,prelimAgeFresh,prelimAgeSalt,prelimAgeErrorID,ageFresh,ageSalt,ageErrorID,flagged,period,weight,girth,ichNum,samplerID,ageFresh2,ageSalt2,ageErrorID2,flagged2,disagreement,,
,MiddleMouth,6/20/18,17,1,2,2,2,2,834,899,65,4,8.5,,26412,85,RW,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,17,2,2,2,2,2,878,940,62,4,8.5,,26412,86,RW,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,17,3,2,2,2,2,786,848,62,4,8.5,,26412,87,RW,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,17,4,1,1,1,2,686,737,51,4,8.5,,26412,88,RW,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,17,5,2,1,1,2,901,975,74,4,8.5,,26412,89,RW,,,,3,,,3,,,,,,,,,3,,,,
,MiddleMouth,6/20/18,17,6,2,2,2,2,818,891,73,4,8.5,,26412,90,RW,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,17,7,1,2,2,2,827,891,64,4,8.5,,26412,91,RW,,1,4,,1,4,,,,,,,,1,3,,,,,
,MiddleMouth,6/20/18,17,8,1,1,1,2,774,834,60,4,8.5,,26412,92,RW,,,,3,,,3,,,,,,,,3,9,,,,
,MiddleMouth,6/20/18,17,9,2,2,2,2,774,832,58,4,8.5,,26412,93,RW,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,17,10,1,1,1,2,604,652,48,4,8.5,,26412,94,RW,,1,3,,1,3,,,,,,,,1,3,,,,,
,MiddleMouth,6/20/18,18,1,2,2,2,2,826,879,53,4,8.5,,26402,95,RW,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,18,2,2,2,2,2,802,858,56,4,8.5,,26402,96,RW,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,18,3,1,2,2,2,831,891,60,4,8.5,,26402,97,RW,,,,3,,,3,,,,,,,,,3,,,,
,MiddleMouth,6/20/18,18,4,1,2,2,2,833,901,68,4,8.5,,26402,98,RW,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,18,5,1,1,1,2,819,887,68,4,8.5,,26402,99,RW,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,18,6,2,2,2,2,850,912,62,4,8.5,,26402,100,MS,,,,3,,,3,,,,,,,,,3,,,,
,MiddleMouth,6/20/18,18,7,2,2,2,2,884,953,69,4,8.5,,26402,,MS,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,18,8,2,2,2,2,845,908,63,4,8.5,,26402,,MS,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,18,9,1,2,2,2,916,993,77,4,8.5,,26402,,MS,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,18,10,2,2,2,2,849,906,57,4,8.5,,26402,,MS,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,19,1,1,1,1,2,739,805,66,4,8.5,,26408,,MS,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,19,2,1,1,1,2,855,923,68,4,8.5,,26408,,MS,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,19,3,2,2,2,2,846,910,64,4,8.5,,26408,,MS,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,19,4,2,2,2,2,848,915,67,4,8.5,,26408,,MS,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,19,5,2,1,1,2,792,847,55,4,8.5,,26408,,MS,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,19,6,1,1,1,2,876,945,69,4,8.5,,26408,301,DM,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,19,7,2,2,2,2,861,920,59,4,8.5,,26408,302,DM,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,19,8,2,2,2,2,929,1004,75,4,8.5,,26408,303,DM,,1,3,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/20/18,19,9,1,1,1,2,888,965,77,4,8.5,,26408,304,DM,,,,3,,,3,,,,,,,,,3,,,,
,MiddleMouth,6/20/18,19,10,1,1,1,2,863,933,70,4,8.5,,26408,305,DM,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,20,1,2,2,2,2,821,874,53,4,8.5,,26412,306,DM,,1,3,,1,3,,,,,,,,1,3,,,,,
,MiddleMouth,6/21/18,20,2,2,2,2,2,777,838,61,4,8.5,,26412,307,DM,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,20,3,2,1,1,2,860,925,65,4,8.5,,26412,308,DM,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,20,4,1,1,1,2,722,789,67,4,8.5,,26412,309,DM,,,,4,,,4,,,,,,,,,4,,,,
,MiddleMouth,6/21/18,20,5,2,1,1,2,744,799,55,4,8.5,,26412,310,DM,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,20,6,1,1,1,2,800,866,66,4,8.5,,26412,311,DM,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,20,7,2,2,2,2,811,870,59,4,8.5,,26412,312,DM,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,20,8,1,1,1,2,743,796,53,4,8.5,,26412,313,DM,,,,3,,3,9,,,,,,,,3,9,,,,
,MiddleMouth,6/21/18,20,9,1,2,2,2,836,892,56,4,8.5,,26412,314,DM,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,20,10,1,1,1,2,829,903,74,4,8.5,,26412,315,DM,,,,4,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,21,1,1,1,1,2,767,815,48,4,8.5,,26402,316,DM,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,21,2,2,2,2,2,888,948,60,4,8.5,,26402,317,DM,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,21,3,1,2,2,2,821,888,67,4,8.5,,26402,318,DM,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,21,4,2,2,2,2,850,918,68,4,8.5,,26402,319,DM,,1,5,,1,5,,,,,,,,1,5,,,,,
,MiddleMouth,6/21/18,21,5,1,1,1,2,813,883,70,4,8.5,,26402,320,RW,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,21,6,2,2,2,2,901,967,66,4,8.5,,26402,321,RW,,,4,9,,4,9,,,,,,,,4,9,,,,
,MiddleMouth,6/21/18,21,7,2,2,2,2,820,875,55,4,8.5,,26402,322,RW,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,21,8,1,2,2,2,795,850,55,4,8.5,,26402,323,RW,,,,3,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,21,9,1,1,1,2,889,972,83,4,8.5,,26402,324,RW,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,21,10,1,1,1,2,728,787,59,4,8.5,,26402,325,RW,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,22,1,1,1,1,2,835,900,65,4,8.5,,26408,326,RW,,1,3,,1,3,,,,,,,,1,3,,,,,
,MiddleMouth,6/21/18,22,2,2,2,2,2,924,1000,76,4,8.5,,26408,327,RW,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,22,3,2,2,2,2,791,853,62,4,8.5,,26408,328,MS,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,22,4,2,2,2,2,800,841,41,4,8.5,,26408,329,MS,,,4,9,,4,9,,,,,,,,4,9,,,,
,MiddleMouth,6/21/18,22,5,2,2,2,2,831,888,57,4,8.5,,26408,330,MS,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,22,6,1,2,2,2,856,912,56,4,8.5,,26408,331,MS,,,,3,,,3,,,,,,,,,3,,,,
,MiddleMouth,6/21/18,22,7,2,2,2,2,795,854,59,4,8.5,,26408,332,MS,,1,3,,1,3,,,,,,,,1,3,,,,,
,MiddleMouth,6/21/18,22,8,2,2,2,2,809,872,63,4,8.5,,26408,333,MS,,1,4,,1,4,,,,,,,,1,4,,,,,
,MiddleMouth,6/21/18,22,9,1,1,1,2,832,899,67,4,8.5,,26408,334,MS,,1,3,,1,3,,,,,,,,1,3,,,,,
,MiddleMouth,6/21/18,22,10,2,1,1,2,841,908,67,4,8.5,,26408,335,MS,,1,3,,1,3,,,,,,,,1,3,,,,,
,MiddleMouth,6/22/18,23,1,2,2,2,2,815,871,56,4,8.5,,26400,336,RW,,,4,9,,4,9,,,,,,,,4,9,, , , 
,MiddleMouth,6/22/18,23,2,2,2,2,2,809,865,56,4,8.5,,26400,337,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/22/18,23,3,1,1,1,2,862,940,78,4,8.5,,26400,338,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/22/18,23,4,2,1,1,2,777,839,62,4,8.5,,26400,339,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/22/18,23,5,2,2,2,2,862,927,65,4,8.5,,26400,340,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/22/18,23,6,2,2,2,2,780,832,52,4,8.5,,26400,341,RW,,,4,9,,4,9,,,,,,,,4,9,, , , 
,MiddleMouth,6/22/18,23,7,2,2,2,2,866,925,59,4,8.5,,26400,342,RW,,,5,9,,5,9,,,,,,,,4,9,, ,N, 
,MiddleMouth,6/22/18,23,8,2,2,2,2,852,917,65,4,8.5,,26400,343,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/22/18,23,9,2,2,2,2,837,892,55,4,8.5,,26400,344,RW,,,4,9,1,4,,,,,,,,1,4,,,N, ,N
,MiddleMouth,6/22/18,23,10,2,1,1,2,765,819,54,4,8.5,,26404,345,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/22/18,24,1,1,2,2,2,785,837,52,4,8.5,,26404,346,RW,,,4,9,,4,9,,,,,,,1,4,,,N, ,N
,MiddleMouth,6/22/18,24,2,1,2,2,2,842,904,62,4,8.5,,26404,347,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/22/18,24,3,1,2,2,2,817,877,60,4,8.5,,26404,348,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/22/18,24,4,2,2,2,2,822,875,53,4,8.5,,26404,349,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/22/18,24,5,2,2,2,2,849,911,62,4,8.5,,26404,350,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/22/18,24,6,1,2,2,2,798,862,64,4,8.5,,26404,351,RW,,,3,9,,3,9,,,,,,,,3,9,, , , 
,MiddleMouth,6/22/18,24,7,1,1,1,2,678,732,54,4,8.5,,26404,352,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/22/18,24,8,2,2,2,2,828,886,58,4,8.5,,26404,353,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/22/18,24,9,2,2,2,2,784,838,54,4,8.5,,26404,354,RW,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/22/18,24,10,2,2,2,2,802,853,51,4,8.5,,26404,355,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/22/18,25,1,2,2,2,2,868,932,64,4,8.5,,26413,356,RW,,1,3,,1,3,,,,,,,,1,4,,, ,N, 
,MiddleMouth,6/22/18,25,2,1,1,1,2,815,877,62,4,8.5,,26413,357,RW,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/22/18,25,3,2,2,2,2,835,893,58,4,8.5,,26413,358,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/22/18,25,4,1,1,1,2,679,736,57,4,8.5,,26413,359,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/22/18,25,5,1,1,1,2,795,860,65,4,8.5,,26413,360,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/22/18,25,6,2,2,2,2,854,911,57,4,8.5,,26413,361,MS,,1,5,,1,5,,,,,,,,1,5,,, , , 
,MiddleMouth,6/22/18,25,7,1,1,1,2,752,818,66,4,8.5,,26413,362,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/22/18,25,8,1,1,1,2,741,805,64,4,8.5,,26413,363,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/22/18,25,9,2,2,2,2,811,869,58,4,8.5,,26413,364,MS,,,4,9,,4,9,,,,,,,1,4,,,N, ,N
,MiddleMouth,6/22/18,25,10,1,1,1,2,649,702,53,4,8.5,,26413,365,MS,,,,3,,,3,,,,,,,,,3,, , , 
,MiddleMouth,6/23/18,26,1,1,2,2,2,781,833,52,4,8.5,,26409,366,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/23/18,26,2,2,2,2,2,823,875,52,4,8.5,,26409,367,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/23/18,26,3,2,2,2,2,869,932,63,4,8.5,,26409,368,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/23/18,26,4,1,2,2,2,767,825,58,4,8.5,,26409,369,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/23/18,26,5,1,2,2,2,817,878,61,4,8.5,,26409,370,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/23/18,26,6,2,2,2,2,885,942,57,4,8.5,,26409,371,MS,,1,5,,1,5,,,,,,,,1,4,,, ,N, 
,MiddleMouth,6/23/18,26,7,1,1,1,2,749,809,60,4,8.5,,26409,372,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/23/18,26,8,2,2,2,2,856,917,61,4,8.5,,26409,373,MS,,1,4,,1,4,,,,,,,,1,3,,, ,N, 
,MiddleMouth,6/23/18,26,9,1,2,2,2,838,893,55,4,8.5,,26409,374,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/23/18,26,10,1,1,1,2,867,899,32,4,8.5,,26409,375,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/23/18,27,1,2,2,2,2,832,886,54,4,8.5,,26405,376,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/23/18,27,2,1,2,2,2,814,871,57,4,8.5,,26405,377,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/23/18,27,3,1,1,1,2,494,532,38,4,8.5,,26405,378,MS,,1,2,,1,2,,,,,,,,1,2,,, , , 
,MiddleMouth,6/23/18,27,4,1,1,1,2,606,650,44,4,8.5,,26405,379,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/23/18,27,5,1,1,1,2,810,885,75,4,8.5,,26405,380,MS,,,4,9,,4,9,,,,,,,,4,9,, , , 
,MiddleMouth,6/23/18,27,6,1,1,1,2,759,816,57,4,8.5,,26405,381,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/23/18,27,7,1,2,2,2,893,970,77,4,8.5,,26405,382,MS,,,4,9,,4,9,,,,,,,1,4,,,N, ,N
,MiddleMouth,6/23/18,27,8,2,2,2,2,729,783,54,4,8.5,,26405,383,MS,,,4,9,,3,9,,,,,,,1,3,,,N,N,N
,MiddleMouth,6/23/18,27,9,2,2,2,2,871,937,66,4,8.5,,26405,384,MS,,,4,9,,4,9,,,,,,,1,4,,,N, ,N
,MiddleMouth,6/23/18,27,10,2,2,2,2,905,970,65,4,8.5,,26405,385,MS,,1,5,,1,5,,,,,,,,1,4,,, ,N, 
,MiddleMouth,6/23/18,28,1,2,1,1,2,780,839,59,4,8.5,,26395,386,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/23/18,28,2,1,2,2,2,861,917,56,4,8.5,,26395,387,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/23/18,28,3,1,2,2,2,830,888,58,4,8.5,,26395,388,DM,,1,3,,1,4,,,,,,,,1,4,,, ,N, 
,MiddleMouth,6/23/18,28,4,1,1,1,2,777,809,32,4,8.5,,26395,389,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/23/18,28,5,1,2,2,2,831,897,66,4,8.5,,26395,390,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/23/18,28,6,2,2,2,2,870,933,63,4,8.5,,26395,391,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/23/18,28,7,1,1,1,2,820,875,55,4,8.5,,26395,392,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/23/18,28,8,2,2,2,2,817,875,58,4,8.5,,26395,393,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/23/18,28,9,2,2,2,2,847,904,57,4,8.5,,26395,394,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/23/18,28,10,2,2,2,2,823,880,57,4,8.5,,26395,395,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/24/18,29,1,2,2,2,2,783,842,59,4,8.5,,26410,396,MS,,,3,9,1,3,,,,,,,,1,3,,,N, ,N
,MiddleMouth,6/24/18,29,2,1,2,2,2,797,860,63,4,8.5,,26410,397,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/24/18,29,3,2,2,2,2,,,,4,8.5,"Confirmed lengths with written record, lengths deleted, METF 893, FL 849",26410,398,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/24/18,29,4,2,2,2,2,744,847,103,4,8.5,,26410,399,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/24/18,29,5,1,2,2,2,811,872,61,4,8.5,,26410,400,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/24/18,29,6,2,2,2,2,830,894,64,4,8.5,,26410,401,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/24/18,29,7,2,2,2,2,,,,4,8.5,"Confirmed lengths with written record, lengths deleted, METF 895, FL 855",26410,402,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/24/18,29,8,1,1,1,2,611,652,41,4,8.5,,26410,403,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/24/18,29,9,2,2,2,2,782,857,75,4,8.5,,26410,404,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/24/18,29,10,2,2,2,2,812,870,58,4,8.5,,26410,405,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/24/18,30,1,2,2,2,2,865,917,52,4,8.5,,26406,406,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/24/18,30,2,2,2,2,2,803,861,58,4,8.5,,26406,407,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/24/18,30,3,1,1,1,2,749,800,51,4,8.5,,26406,408,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/24/18,30,4,2,2,2,2,797,853,56,4,8.5,,26406,409,MS,,,4,9,1,4,,,,,,,,1,4,,,N, ,N
,MiddleMouth,6/24/18,30,5,2,2,2,2,813,879,66,4,8.5,,26406,410,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/24/18,30,6,1,1,1,2,904,973,69,4,8.5,,26406,411,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/24/18,30,7,1,1,1,2,794,850,56,4,8.5,,26406,412,MS,,1,2,,1,2,,,,,,,,1,3,,, ,N, 
,MiddleMouth,6/24/18,30,8,1,1,1,2,841,905,64,4,8.5,,26406,413,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/24/18,30,9,2,2,2,2,597,645,48,4,8.5,,26406,414,MS,,1,4,,1,3,,,,,,,,1,3,,, ,N, 
,MiddleMouth,6/24/18,30,10,1,2,2,2,686,742,56,4,8.5,,26406,415,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/24/18,31,1,1,2,2,2,770,828,58,4,8.5,,26391,416,DM,,2,4,,1,4,,,,,,,,1,4,,,N, , 
,MiddleMouth,6/24/18,31,2,2,2,2,2,788,842,54,4,8.5,,26391,417,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/24/18,31,3,2,2,2,2,790,857,67,4,8.5,,26391,418,DM,,1,3,,1,4,,,,,,,,1,4,,, ,N, 
,MiddleMouth,6/24/18,31,4,1,1,1,2,652,704,52,4,8.5,,26391,419,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/24/18,31,5,1,1,1,2,701,758,57,4,8.5,,26391,420,DM,,,3,9,,3,9,,,,,,,,3,9,, , , 
,MiddleMouth,6/24/18,31,6,1,1,1,2,657,724,67,4,8.5,,26391,421,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/24/18,31,7,2,2,2,2,808,868,60,4,8.5,,26391,422,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/24/18,31,8,1,1,1,2,789,859,70,4,8.5,,26391,423,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/24/18,31,9,2,2,2,2,825,886,61,4,8.5,,26391,424,DM,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/24/18,31,10,1,1,1,2,693,752,59,4,8.5,,26391,425,DM,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/25/18,32,1,2,2,2,2,834,845,11,4,8.5,,26401,426,MT,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/25/18,32,2,2,2,2,2,804,864,60,4,8.5,,26401,427,MT,,,4,9,,4,9,,,,,,,1,4,,,N, ,N
,MiddleMouth,6/25/18,32,3,1,1,1,2,623,670,47,4,8.5,,26401,428,MT,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/25/18,32,4,1,1,1,2,605,654,49,4,8.5,,26401,429,MT,,,3,9,,3,9,,,,,,,1,3,,,N, ,N
,MiddleMouth,6/25/18,32,5,2,2,2,2,777,834,57,4,8.5,,26401,430,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/25/18,32,6,2,2,2,2,877,934,57,4,8.5,,26401,431,MS,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/25/18,32,7,1,1,1,2,755,813,58,4,8.5,,26401,432,MS,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/26/18,33,1,2,2,2,2,810,865,55,4,8.5,,26436,433,,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/26/18,33,2,1,2,2,2,918,980,62,4,8.5,,26436,434,,,1,5,,1,5,,,,,,,,1,5,,, , , 
,MiddleMouth,6/26/18,33,3,1,1,1,2,716,784,68,4,8.5,,26436,435,,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/26/18,33,4,2,2,2,2,856,919,63,4,8.5,,26436,436,,,1,4,,1,3,,,,,,,,1,4,,, , , 
,MiddleMouth,6/26/18,33,5,2,2,2,2,839,899,60,4,8.5,,26436,437,,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/26/18,33,6,1,1,1,2,733,792,59,4,8.5,,26436,438,,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/26/18,33,7,2,2,2,2,892,964,72,4,8.5,,26436,439,,,1,4,,,4,9,,,,,,,1,4,,, , , 
,MiddleMouth,6/26/18,33,8,1,2,2,2,814,883,69,4,8.5,,26436,440,,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/26/18,33,9,1,1,1,2,808,885,77,4,8.5,,26436,441,,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/26/18,33,10,2,2,2,2,812,865,53,4,8.5,,26436,442,,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/26/18,34,1,1,1,1,2,864,928,64,4,8.5,,26437,443,,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/26/18,34,2,2,1,1,2,746,797,51,4,8.5,,26437,444,,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/26/18,34,3,1,2,2,2,881,944,63,4,8.5,,26437,445,,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/26/18,34,4,1,2,2,2,662,707,45,4,8.5,,26437,446,,,1,3,,1,2,,,,,,,,1,2,,, ,N, 
,MiddleMouth,6/26/18,34,5,2,2,2,2,868,931,63,4,8.5,,26437,447,,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/26/18,34,6,2,2,2,2,830,886,56,4,8.5,,26437,448,,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/26/18,34,7,1,2,2,2,823,883,60,4,8.5,,26437,449,,,,4,9,1,4,,,,,,,,1,4,,,N, ,N
,MiddleMouth,6/26/18,34,8,2,2,2,2,850,908,58,4,8.5,,26437,450,,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/26/18,34,9,1,1,1,2,761,820,59,4,8.5,,26437,451,,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/26/18,34,10,2,2,2,2,897,965,68,4,8.5,,26437,452,,,,4,9,,,4,,,,,,,,,4,, ,N,N
,MiddleMouth,6/26/18,35,1,2,2,2,2,845,895,50,4,8.5,,26458,453,,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/26/18,35,2,2,2,2,2,858,922,64,4,8.5,,26458,454,,,,4,9,1,4,,,,,,,,1,4,,,N, ,N
,MiddleMouth,6/26/18,35,3,2,2,2,2,863,923,60,4,8.5,,26458,455,,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/26/18,35,4,1,2,2,2,803,854,51,4,8.5,,26458,456,,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/26/18,35,5,2,2,2,2,857,918,61,4,8.5,,26458,457,,,1,4,,1,4,,,,,,,,1,4,,, , , 
,MiddleMouth,6/26/18,35,6,1,1,1,2,792,864,72,4,8.5,,26458,458,,,1,3,,1,3,,,,,,,,1,3,,, , , 
,MiddleMouth,6/26/18,35,7,1,2,2,2,859,926,67,4,8.5,,26458,459,,,1,4,,1,4,,,,,,,,1,4,,, , , 
