tributary_id,year,watershed,raw_production,stream_order,longitude,latitude,production_proportion,production_normalized
4320,2016,Yukon,0,4,1100779.3864461845,1557962.6372721803,0,0
4322,2016,Yukon,0,8,737175.1040681686,1558780.0481803282,0,0
4323,2016,Yukon,0,5,788665.6617642948,1559135.1382420405,0,0
4324,2016,Yukon,0,5,648236.8319545329,1558233.1744347094,0,0
4325,2016,Yukon,0,4,793157.447723907,1558180.619823022,0,0
4326,2016,Yukon,0,4,1159113.4415318265,1555860.9764793753,0,0
4327,2016,Yukon,0,4,733190.664873421,1559873.3595359684,0,0
4329,2016,Yukon,0,4,1078087.0643793624,1560458.5761540593,0,0
4330,2016,Yukon,0,8,754511.7913260777,1558004.091847509,0,0
4331,2016,Yukon,0,4,1134853.16153307,1558201.8292895283,0,0
4333,2016,Yukon,0,4,1181841.738698976,1552491.8815363215,0,0
4334,2016,Yukon,0,4,466288.70514299907,1559205.792536311,0,0
4336,2016,Yukon,0,4,1160617.130921843,1558840.3967077446,0,0
4337,2016,Yukon,0,5,463264.241035255,1559426.2645511362,0,0
4339,2016,Yukon,0,4,368723.9650409224,1559877.090698377,0,0
4340,2016,Yukon,0,4,819377.5703661308,1561570.58114535,0,0
4341,2016,Yukon,0,5,785845.5709506801,1560259.5421456299,0,0
4343,2016,Yukon,0,4,559380.8514919704,1560879.5635149516,0,0
4344,2016,Yukon,0,4,1223523.2636234234,1562409.7215372985,0,0
4345,2016,Yukon,0,7,495074.45862155565,1559932.4504253252,0,0
4348,2016,Yukon,0,8,960586.6608189569,1558745.9507646835,0,0
4349,2016,Yukon,0,7,485241.0503168649,1564289.4047598396,0,0
4350,2016,Yukon,0,5,648838.8817264956,1563814.1276438765,0,0
4351,2016,Yukon,0,6,1007304.0805041431,1562724.157782632,0,0
4353,2016,Yukon,0,4,986745.2585218601,1561323.2911937272,0,0
4356,2016,Yukon,0,5,407160.86138388986,1568466.3749453812,0,0
4357,2016,Yukon,0,4,798449.723088868,1566048.9923819785,0,0
4358,2016,Yukon,0,4,1036784.3487794015,1566003.1828624161,0,0
4359,2016,Yukon,0,4,1112336.7059496038,1563293.0279184917,0,0
4360,2016,Yukon,0,7,1194799.2404546095,1563666.5042385366,0,0
4361,2016,Yukon,0,4,700030.7442617235,1566655.005668668,0,0
4362,2016,Yukon,0,4,849864.5437392852,1568520.3603116989,0,0
4363,2016,Yukon,0,4,1228835.5651399025,1562126.3519945687,0,0
4364,2016,Yukon,0,4,998019.0395123472,1565372.9654131916,0,0
4365,2016,Yukon,0,5,927263.893706572,1565789.9495449984,0,0
4366,2016,Yukon,0,7,921347.1202092778,1564325.6439275765,0,0
4367,2016,Yukon,0,4,476470.3509463612,1564345.0020167998,0,0
4368,2016,Yukon,0,5,139655.0211382295,1565706.8634840164,0,0
4369,2016,Yukon,0,5,779432.0907667854,1566863.6882973355,0,0
4372,2016,Yukon,0,7,1194024.854391102,1565898.4979574736,0,0
4374,2016,Yukon,0,5,393461.99684999976,1566360.6984,0,0
4375,2016,Yukon,0,4,818638.086508422,1566581.243388608,0,0
4376,2016,Yukon,0,4,376029.2489380667,1567219.9042142562,0,0
4377,2016,Yukon,0,5,395733.70943679416,1570775.6256115886,0,0
4380,2016,Yukon,0,4,842393.1752198582,1569046.492982347,0,0
4382,2016,Yukon,0,9,715813.0371373674,1568940.6771283122,0,0
4383,2016,Yukon,0,5,1217793.5346915158,1567573.4254274364,0,0
4385,2016,Yukon,0,6,-12012.018050254219,1568082.5221325143,0,0
4386,2016,Yukon,0,4,872769.2125505895,1564362.5743473081,0,0
4387,2016,Yukon,0,4,798964.3785717454,1568543.1025323465,0,0
4388,2016,Yukon,0,6,1011372.18640441,1566477.6455586855,0,0
4390,2016,Yukon,0,4,478300.6094132899,1566363.2758341269,0,0
4391,2016,Yukon,0,4,749335.4831809714,1564783.937306277,0,0
4392,2016,Yukon,0,5,812755.8100649499,1567735.5494349613,0,0
4393,2016,Yukon,0,8,761184.9121133917,1565809.2227007626,0,0
