reachid,Str_Order,avg_rescale,n_years
4961,3,0,3
4962,3,0,3
4963,3,0,3
4964,3,0,3
4968,3,0,3
4969,3,0,3
4970,3,0,3
4971,3,0,3
4972,3,0,3
4973,3,0,3
4974,3,0,3
4975,3,0,3
4977,3,0,3
4978,3,0,3
4979,3,0,3
4980,3,0,3
4984,3,0,3
4986,3,0,3
4988,3,0,3
4989,3,0,3
4990,3,0,3
4993,3,0,3
4994,3,0,3
4997,3,0,3
4999,3,0,3
5002,3,0,3
5004,3,0,3
5010,3,0,3
5011,3,0,3
5013,3,0,3
5014,3,0,3
5016,3,0,3
5020,3,0,3
5022,3,0,3
5029,3,0,3
5032,3,0,3
5034,3,0,3
5035,3,0,3
5037,3,0,3
5038,3,0,3
5041,3,0,3
5045,3,0,3
5047,3,0,3
5051,3,0,3
5054,3,0,3
5056,3,0,3
5057,3,0,3
5061,3,0,3
5063,3,0,3
5064,3,0,3
5066,3,0,3
5067,3,0,3
5068,3,0,3
5070,3,0,3
5071,3,0,3
5074,3,0,3
5075,3,0,3
5078,3,0,3
5083,3,0,3
5084,3,0,3
5086,3,0,3
5090,3,0,3
5404,3,0,3
5543,3,0,3
5646,3,0,3
5092,3,0,3
5095,3,0,3
5097,3,0,3
5099,3,0,3
5100,3,0,3
5103,3,0,3
5105,3,0,3
5106,3,0,3
5107,3,0,3
5110,3,0,3
5113,3,0,3
5114,3,0,3
5115,3,0,3
5116,3,0,3
5118,3,0,3
5119,3,0,3
5123,3,0,3
5124,3,0,3
5125,3,0,3
5126,3,0,3
5131,3,0,3
5133,3,0,3
5135,3,0,3
5136,3,0,3
5139,3,0,3
5140,3,0,3
5142,3,0,3
5150,3,0,3
5152,3,0,3
5154,3,0,3
5157,3,0,3
5158,3,0,3
5160,3,0,3
5161,3,0,3
5163,3,0,3
5165,3,0,3
5168,3,0,3
5169,3,0,3
5171,3,0,3
5176,3,0,3
5179,3,0,3
5180,3,0,3
5183,3,0,3
5184,3,0,3
5185,3,0,3
5186,3,0,3
5188,3,0,3
5189,3,0,3
5190,3,0,3
5191,3,0,3
5192,3,0,3
5193,3,0,3
5195,3,0,3
5197,3,0,3
5199,3,0,3
5203,3,0,3
5204,3,0,3
5205,3,0,3
5206,3,0,3
5209,3,0,3
5210,3,0,3
5211,3,0,3
5213,3,0,3
5217,3,0,3
5219,3,0,3
5220,3,0,3
5222,3,0,3
5223,3,0,3
5226,3,0,3
5229,3,0,3
5231,3,0,3
5232,3,0,3
5235,3,0,3
5237,3,0,3
5238,3,0,3
5240,3,0,3
5243,3,0,3
5244,3,0,3
5245,3,0,3
5247,3,0,3
5248,3,0,3
5252,3,0,3
5254,3,0,3
5255,3,0,3
5256,3,0,3
5260,3,0,3
5261,3,0,3
5262,3,0,3
5263,3,0,3
5264,3,0,3
5267,3,0,3
5268,3,0,3
5271,3,0,3
5274,3,0,3
5280,3,0,3
5281,3,0,3
5283,3,0,3
5284,3,0,3
5286,3,0,3
5287,3,0,3
5288,3,0,3
5289,3,0,3
5290,3,0,3
5291,3,0,3
5293,3,0,3
5296,3,0,3
5298,3,0,3
5303,6,1.775695952778314e-4,3
5306,4,8.298509948289332e-5,3
5307,8,1.8072663350887557e-4,3
5308,6,4.3530331610375e-5,3
5316,4,0,3
5317,4,2.493532003526585e-4,3
5321,4,1.8159850102287991e-4,3
5322,4,1.7874489617939344e-4,3
5323,4,7.316161302594926e-5,3
5328,5,1.7378556663407032e-4,3
5329,6,4.485708866540091e-5,3
5332,6,4.120155121467798e-5,3
5333,5,1.5488550795490067e-4,3
5336,5,2.438441386358314e-4,3
5337,6,3.890259807364731e-5,3
5338,4,8.483782242811227e-5,3
5341,5,1.488892410564215e-4,3
5342,4,1.1865771953602507e-4,3
5344,6,2.544102949675299e-4,3
5345,5,1.4673221625846844e-4,3
5346,4,8.310876209596936e-5,3
5349,7,1.855475623157578e-4,3
5354,5,2.3915216238742094e-4,3
5356,5,3.322059547021696e-5,3
5359,4,2.441437558065861e-4,3
5360,7,1.7879648002289356e-4,3
5361,6,4.872674058677306e-5,3
5362,4,1.840550628122942e-4,3
5366,4,2.421450864471033e-4,3
5368,4,2.543478409882781e-4,3
5370,4,1.3965782738038768e-4,3
5371,6,4.005623225361568e-5,3
5372,4,1.813177054307443e-4,3
5375,4,2.476613451533532e-4,3
5376,4,0,3
5378,5,6.875616871151168e-5,3
5379,4,6.78600079671113e-5,3
5381,5,1.8103551151085626e-4,3
5383,6,1.7891425591241551e-4,3
5384,5,2.4928738635881365e-4,3
5385,4,0,3
5386,5,2.2841508304058928e-4,3
5389,4,9.383297741874058e-5,3
5390,4,1.1159654212529331e-4,3
5393,4,4.7687860836674614e-5,3
5397,4,1.81142372442275e-4,3
5398,4,2.3592624603103855e-4,3
5399,6,3.8872745854947665e-5,3
5400,4,2.4798830155301816e-4,3
5401,4,2.4090579386853766e-4,3
5402,4,7.310517500855557e-5,3
5408,4,1.3225245267027964e-4,3
5410,4,2.527213130548854e-4,3
5411,6,2.532013691627829e-4,3
5420,4,2.4487067788710426e-4,3
5422,4,2.448237165409502e-4,3
5423,4,9.69936335194942e-5,3
5425,4,2.444620013201998e-4,3
5429,6,2.5345721827621384e-4,3
5430,4,2.493114929429032e-4,3
5431,5,1.8264862097893946e-4,3
5432,5,7.52523138980292e-5,3
5433,6,4.0056909569808256e-5,3
5434,7,1.2670863292012127e-4,3
5437,4,1.2993293493863853e-4,3
5439,4,7.740608772506289e-5,3
5440,5,2.4897035178836693e-4,3
5441,4,0,3
5442,4,9.70064147456222e-5,3
5443,5,1.5586511781113735e-4,3
5445,5,1.5213763888380754e-4,3
5447,5,1.808965088565807e-4,3
5449,4,0,3
5453,8,1.7647666161836002e-4,3
5454,5,1.7777666344668102e-4,3
5455,4,9.81397492277282e-5,3
5460,5,1.479616246231561e-4,3
5463,4,2.2581987607923332e-4,3
5466,6,4.006026825871483e-5,3
5467,4,1.775690621974726e-4,3
5472,5,8.648871691990039e-5,3
5478,4,8.766859037769128e-5,3
5481,4,4.582608463627975e-5,3
5483,5,1.5687032602270472e-4,3
5485,4,7.316187601821654e-5,3
5486,4,6.783737111038284e-5,3
5488,4,6.777572504454072e-5,3
5489,7,1.8479013839374397e-4,3
5490,4,2.2944914324801626e-4,3
5493,5,1.8563071684418714e-4,3
5495,4,1.9807795044708042e-4,3
5496,4,6.237712110936576e-5,3
5498,4,3.925515344712518e-5,3
5502,4,6.709509099967338e-5,3
5504,4,8.496593777017111e-5,3
5505,4,7.065631891979632e-5,3
5506,5,1.7866260936601482e-4,3
5511,4,0,3
5516,5,2.4890601952959335e-4,3
5518,6,4.069969735842071e-5,3
5519,5,1.7946457364721925e-4,3
5521,4,3.1484788652411645e-5,3
5523,4,2.2465370781613694e-5,3
5525,4,1.8213654019175846e-4,3
5529,5,1.804095355012097e-4,3
5530,4,1.6937918097289232e-4,3
5531,4,7.431837982116611e-5,3
5533,4,0,3
5535,7,1.831782094630848e-4,3
5541,7,1.8561322826856806e-4,3
5542,5,2.2604407386671445e-4,3
5545,5,2.483614410296926e-4,3
5547,4,7.987078829769854e-5,3
5548,4,6.15881110803341e-5,3
5549,5,1.541662952222315e-4,3
5551,4,1.8169222322807118e-4,3
5552,4,5.856581417206946e-5,3
5554,4,1.4133515154638338e-4,3
5556,4,5.997395875588115e-5,3
5558,5,1.5527174596025536e-4,3
5560,7,2.2032117605983573e-4,3
5561,9,2.1193860846987002e-5,3
5562,5,1.8516757662063112e-4,3
5563,4,2.5431261628660435e-4,3
5565,4,6.129539871288821e-5,3
5566,4,1.4511756583362784e-4,3
5567,5,1.7870044383407334e-4,3
5570,5,4.970258810995462e-5,3
5571,4,8.697201910565845e-5,3
5573,4,1.8198450642058849e-4,3
5581,4,9.810853068521467e-5,3
5586,4,1.715805775460435e-4,3
5587,4,6.117371758582013e-5,3
5590,4,2.543397774634233e-4,3
5591,5,2.3928540151625348e-4,3
5599,4,2.4227186237554515e-4,3
5604,4,9.811804424073053e-5,3
5605,4,2.515277310325437e-4,3
5607,5,1.6885263674110262e-4,3
5608,6,4.553430037647783e-5,3
5611,4,8.273858332350256e-5,3
5618,4,7.738246687401213e-5,3
5619,4,6.259065335456133e-5,3
5621,5,1.757231090438075e-4,3
5622,6,4.628474076289997e-5,3
5623,5,2.4391314378372956e-4,3
5628,8,1.7777757675247808e-4,3
5631,5,2.1016366312172883e-4,3
5632,4,1.6158424204872082e-4,3
5633,4,0,3
5634,4,3.304127204515204e-5,3
5635,5,1.9079227199016792e-4,3
5636,4,8.925996618940056e-5,3
5638,9,2.1195372546459952e-5,3
5642,4,2.534410551764041e-4,3
5644,4,1.9769936397676108e-4,3
5648,5,2.461511709213621e-4,3
5651,4,9.366434607848957e-5,3
5653,4,9.829286492095632e-5,3
5654,8,1.7874487356871817e-4,3
5656,4,1.7777252236338305e-4,3
5657,6,2.5369826230048494e-4,3
5659,4,1.3034539476722533e-5,3
5660,5,2.5421053537529227e-4,3
5662,4,1.9952434306660412e-4,3
5666,4,8.636567122012908e-5,3
5667,4,1.9932131926739886e-5,3
5728,4,1.7613911891790717e-4,3
5744,5,6.824926142615426e-5,3
5745,5,4.5103732602160825e-5,3
5861,4,1.362507945026744e-4,3
5924,4,6.0059026921369514e-5,3
5671,5,1.5732079969694264e-4,3
5673,4,8.929631510701528e-5,3
5674,4,2.1666954571704857e-4,3
5678,4,2.4905543783868445e-4,3
5679,4,1.7457613916881218e-4,3
5681,4,1.776758734104596e-4,3
5682,4,1.9214436351935345e-4,3
5685,4,8.58311620452893e-5,3
5688,4,1.993103539995372e-5,3
5693,5,9.562198483101593e-5,3
5694,4,1.364149869572355e-4,3
5695,4,1.3650011482136057e-4,3
5696,5,1.8383207442832812e-4,3
5698,4,9.562261500281692e-5,3
5700,4,1.766045296931128e-4,3
5703,9,2.1195072793983467e-5,3
5705,4,0,3
5711,4,1.7964846785349447e-4,3
5713,4,1.4129496894061202e-4,3
5716,7,2.181081626507438e-4,3
5719,4,1.4396028403179678e-4,3
5720,5,1.488907363551618e-4,3
5721,6,2.537981737061033e-4,3
5723,4,0,3
5724,5,1.5339980018782084e-4,3
5725,6,3.9511824097866616e-5,3
5726,5,1.0499282371701014e-4,3
5729,4,6.939447691362387e-5,3
5730,4,2.443677446710891e-4,3
5731,5,2.4832825111522147e-4,3
5732,4,1.577610733359698e-4,3
5733,4,2.2808297170439902e-4,3
5734,4,2.488738433193106e-4,3
5735,4,9.379897696172082e-5,3
5737,5,2.106042266810758e-4,3
5747,5,6.694597839014579e-5,3
5748,5,1.4675138267266572e-4,3
5749,5,7.516477540434082e-5,3
5750,4,6.442327145796037e-5,3
5751,4,9.409270359034651e-5,3
5756,4,1.82096027361638e-4,3
5761,7,2.1735778118108935e-4,3
5769,6,4.0658964022892536e-5,3
5775,4,0.00025446996022967687,3
5777,4,2.4278047360488887e-4,3
5778,4,1.3223285618851476e-4,3
5779,4,1.3623855905162027e-4,3
5780,4,9.827326954564764e-5,3
5786,4,1.8292995350348545e-4,3
5787,4,2.486652626574749e-4,3
5791,4,1.8274425875644036e-4,3
5792,4,1.798079857053757e-4,3
5793,4,1.8172937792503127e-4,3
5795,5,9.813033280726331e-5,3
5796,8,1.8552386586326132e-4,3
5797,4,1.8102121717465658e-4,3
5798,4,6.171014210711849e-5,3
5801,5,1.0636253884752184e-4,3
5804,4,1.7719238542022908e-4,3
5808,4,2.518145614636892e-4,3
5809,4,4.509834821511245e-5,3
5301,3,0,3
5302,3,0,3
5304,3,0,3
5305,3,0,3
5311,3,0,3
5312,3,0,3
5313,3,0,3
5314,3,0,3
5315,3,0,3
5318,3,0,3
5319,3,0,3
5320,3,0,3
5324,3,0,3
5325,3,0,3
5326,3,0,3
5327,3,0,3
5330,3,0,3
5331,3,0,3
5334,3,0,3
5335,3,0,3
5339,3,0,3
5340,3,0,3
5343,3,0,3
5347,3,0,3
5348,3,0,3
5350,3,0,3
5351,3,0,3
5352,3,0,3
5353,3,0,3
5355,3,0,3
5357,3,0,3
5358,3,0,3
5363,3,0,3
5364,3,0,3
5365,3,0,3
5367,3,0,3
5369,3,0,3
5373,3,0,3
5374,3,0,3
5377,3,0,3
5380,3,0,3
5382,3,0,3
5387,3,0,3
5388,3,0,3
5391,3,0,3
5392,3,0,3
5394,3,0,3
5395,3,0,3
5396,3,0,3
5405,3,0,3
5406,3,0,3
5407,3,0,3
5409,3,0,3
5412,3,0,3
5413,3,0,3
5414,3,0,3
5415,3,0,3
5416,3,0,3
5417,3,0,3
5418,3,0,3
5419,3,0,3
5421,3,0,3
5424,3,0,3
5426,3,0,3
5435,3,0,3
5436,3,0,3
5438,3,0,3
5444,3,0,3
5446,3,0,3
5448,3,0,3
5450,3,0,3
5451,3,0,3
5452,3,0,3
5456,3,0,3
5457,3,0,3
5458,3,0,3
5459,3,0,3
5461,3,0,3
5462,3,0,3
5464,3,0,3
5465,3,0,3
5468,3,0,3
5469,3,0,3
5470,3,0,3
5471,3,0,3
5473,3,0,3
5474,3,0,3
5475,3,0,3
5476,3,0,3
5477,3,0,3
5479,3,0,3
5480,3,0,3
5482,3,0,3
5484,3,0,3
5487,3,0,3
5491,3,0,3
5492,3,0,3
5494,3,0,3
5497,3,0,3
5501,3,0,3
5503,3,0,3
5507,3,0,3
5508,3,0,3
5509,3,0,3
5510,3,0,3
5512,3,0,3
5513,3,0,3
5514,3,0,3
5515,3,0,3
5517,3,0,3
5520,3,0,3
5522,3,0,3
5524,3,0,3
5526,3,0,3
5527,3,0,3
5528,3,0,3
5532,3,0,3
5534,3,0,3
5536,3,0,3
5537,3,0,3
5538,3,0,3
5539,3,0,3
5540,3,0,3
5546,3,0,3
5550,3,0,3
5553,3,0,3
5555,3,0,3
5557,3,0,3
5559,3,0,3
5564,3,0,3
5568,3,0,3
5569,3,0,3
5572,3,0,3
5574,3,0,3
5575,3,0,3
5576,3,0,3
5577,3,0,3
5578,3,0,3
5579,3,0,3
5580,3,0,3
5582,3,0,3
5583,3,0,3
5584,3,0,3
5585,3,0,3
5588,3,0,3
5589,3,0,3
5592,3,0,3
5593,3,0,3
5594,3,0,3
5595,3,0,3
5596,3,0,3
5597,3,0,3
5598,3,0,3
5600,3,0,3
5601,3,0,3
5602,3,0,3
5603,3,0,3
5606,3,0,3
5609,3,0,3
5610,3,0,3
5612,3,0,3
5613,3,0,3
5614,3,0,3
5615,3,0,3
5616,3,0,3
5617,3,0,3
5620,3,0,3
5624,3,0,3
5625,3,0,3
5626,3,0,3
5627,3,0,3
5629,3,0,3
5630,3,0,3
5637,3,0,3
5639,3,0,3
5640,3,0,3
5641,3,0,3
5643,3,0,3
5647,3,0,3
5649,3,0,3
5650,3,0,3
5652,3,0,3
5655,3,0,3
5658,3,0,3
5661,3,0,3
5663,3,0,3
5664,3,0,3
5665,3,0,3
5668,3,0,3
5669,3,0,3
5670,3,0,3
5727,3,0,3
5743,3,0,3
5746,3,0,3
5771,3,0,3
5772,3,0,3
5862,3,0,3
5923,3,0,3
5672,3,0,3
5675,3,0,3
5676,3,0,3
5677,3,0,3
5680,3,0,3
5683,3,0,3
5684,3,0,3
5686,3,0,3
5687,3,0,3
5689,3,0,3
5690,3,0,3
5691,3,0,3
5692,3,0,3
5697,3,0,3
5699,3,0,3
5701,3,0,3
5702,3,0,3
5704,3,0,3
5706,3,0,3
5707,3,0,3
5708,3,0,3
5709,3,0,3
5710,3,0,3
5712,3,0,3
5714,3,0,3
5715,3,0,3
5717,3,0,3
5718,3,0,3
5722,3,0,3
5736,3,0,3
5738,3,0,3
5739,3,0,3
5740,3,0,3
5741,3,0,3
5742,3,0,3
5752,3,0,3
5753,3,0,3
5754,3,0,3
5755,3,0,3
5757,3,0,3
5758,3,0,3
5759,3,0,3
5760,3,0,3
5762,3,0,3
5763,3,0,3
5764,3,0,3
5765,3,0,3
5766,3,0,3
5767,3,0,3
5768,3,0,3
5770,3,0,3
5773,3,0,3
5774,3,0,3
5776,3,0,3
5781,3,0,3
5782,3,0,3
5783,3,0,3
5784,3,0,3
5785,3,0,3
5788,3,0,3
5789,3,0,3
5790,3,0,3
5794,3,0,3
5799,3,0,3
5800,3,0,3
5802,3,0,3
5803,3,0,3
5805,3,0,3
5806,3,0,3
5807,3,0,3
5810,5,7.261753977920934e-5,3
5817,4,1.7859223370339213e-4,3
5818,4,1.840192434527114e-4,3
5823,4,2.2516672261072323e-5,3
5826,4,1.9212307255975252e-4,3
5827,5,1.1029115096858483e-4,3
5830,5,1.78827189876365e-4,3
5836,5,1.458121640212642e-4,3
5838,4,1.401169502107341e-4,3
5840,4,5.265037492710154e-5,3
5841,4,1.796050950750099e-4,3
5844,4,2.5368879231186636e-4,3
5845,4,5.049157449131532e-5,3
5850,4,1.7966322300682518e-4,3
5851,4,5.6978377085784915e-5,3
5852,4,6.631809326498262e-5,3
5855,4,6.258624381756018e-5,3
5856,4,6.556889747589324e-5,3
5857,4,6.742072739619708e-5,3
5863,4,2.541634656342342e-4,3
5864,5,1.214731997676879e-4,3
5865,4,2.543867322971777e-4,3
5868,5,1.1163521317561496e-4,3
5870,6,2.542395021789975e-4,3
5872,4,4.051722355736677e-5,3
5873,4,2.4417863462429805e-4,3
5874,4,2.097283444132464e-5,3
5876,5,1.1779117717871316e-4,3
5877,4,1.9055495658610965e-4,3
5880,4,6.644352496637914e-5,3
5881,5,7.419089329987863e-5,3
5884,4,5.473093878674372e-5,3
5885,4,0,3
5887,6,2.5443140091668045e-4,3
5888,4,5.239849070593386e-5,3
5889,5,1.0497056960046318e-4,3
5890,5,5.271809173902545e-5,3
5892,4,5.077435763383038e-5,3
5893,9,2.1193883892263833e-5,3
5894,5,5.152094091920446e-5,3
5895,5,2.5307494144514623e-4,3
5896,6,2.503381834921579e-4,3
5897,5,2.5428600915382575e-4,3
5898,8,1.8048589481307824e-4,3
5902,4,4.628126101957729e-5,3
5903,4,2.495022827846453e-4,3
5904,5,6.723042877636074e-5,3
5907,4,6.152816856727503e-5,3
5908,5,4.784059274378346e-5,3
5912,4,6.011605778321801e-5,3
5914,4,2.0983832392801844e-5,3
5918,4,1.7450970901850847e-4,3
5919,4,2.4719287862261854e-4,3
5920,4,1.710639869238029e-4,3
5922,5,5.161139485425578e-5,3
5925,8,1.8543012315262652e-4,3
5928,4,1.3479905961299475e-4,3
5929,4,2.1761260354388303e-4,3
5936,5,2.4476177657509364e-4,3
5938,5,2.479069520060947e-4,3
5939,4,2.4443839734579026e-4,3
5940,5,6.725511688364747e-5,3
5944,4,2.4855447944891265e-4,3
5947,4,2.504039169714471e-4,3
5948,5,1.476003937529531e-4,3
5952,5,2.5184211614887774e-4,3
5954,5,1.2976222006041315e-4,3
5957,5,2.1898352540025546e-5,3
5959,4,1.520196938100133e-4,3
6019,4,2.4342179346317885e-4,3
6020,8,1.7859797356333754e-4,3
6103,4,6.637735649419498e-5,3
6142,5,3.821460963639748e-5,3
6158,6,2.499953956372736e-4,3
6178,4,1.8351478000940648e-4,3
5961,4,2.433560711551961e-4,3
5963,5,6.936127941383807e-5,3
5966,4,2.4443919569264004e-4,3
5969,4,2.294985751373171e-4,3
5970,5,2.4468630651055363e-4,3
5972,4,2.4445734006990817e-4,3
5973,4,2.4529168255018637e-4,3
5974,4,1.7974871310212772e-4,3
5975,4,6.588293814511762e-5,3
5978,4,5.979777104325913e-5,3
5979,4,2.5052101550125465e-4,3
5981,4,0,3
5982,7,2.1021114403889366e-4,3
5983,4,2.5447946696141794e-4,3
5984,5,1.4884008386140048e-4,3
5985,4,6.514837097492672e-5,3
5989,4,2.4451816539093206e-4,3
5993,4,1.1467685316267077e-4,3
5994,4,1.8153598722384608e-4,3
5996,5,1.82600364912682e-4,3
5997,4,6.441464554394656e-5,3
5999,4,0,3
6000,5,1.9932996499041027e-4,3
6001,5,4.733511045772537e-5,3
6003,4,6.578668912294631e-5,3
6007,4,5.630657287530602e-5,3
6008,6,2.4959204098117053e-4,3
6009,5,6.442315531092573e-5,3
6011,4,1.7563320357315805e-4,3
6012,4,2.4331242645092633e-4,3
6017,8,1.771053772278603e-4,3
6018,4,6.58065452826421e-5,3
6021,4,1.7937109653293442e-4,3
6025,5,1.415964315270632e-4,3
6030,4,2.098694101298549e-5,3
6031,5,4.784924608595011e-5,3
6032,5,6.008239515833804e-5,3
6038,4,2.554795869743015e-4,3
6039,4,1.77598872982803e-4,3
6041,4,2.5419705216407417e-4,3
6043,4,2.433627248212845e-4,3
6047,6,3.988581931535528e-5,3
6048,4,1.2534991893679395e-4,3
6049,4,1.863343148884067e-4,3
6051,8,0.00018023195549473681,3
6052,4,1.7048220621635723e-4,3
6055,4,4.6175916271051034e-5,3
6059,5,5.8750762576789995e-5,3
6061,4,1.8410095690145662e-4,3
6064,4,0,3
6071,4,2.2816770835265167e-4,3
6072,5,6.628725574485995e-5,3
6074,4,4.102759003540711e-5,3
6076,4,4.632513379649242e-5,3
6077,5,7.032094698405862e-5,3
6080,5,4.3226971636675146e-5,3
6081,4,6.657055437297567e-5,3
6083,4,1.8441255648612466e-4,3
6085,4,2.451170670932165e-4,3
6087,4,0,3
6090,4,0,3
6091,4,2.4897884821721247e-4,3
6092,4,1.5043849277942176e-4,3
6093,8,1.8486939140484603e-4,3
6097,5,1.053023170589153e-4,3
6100,4,1.8285669982237037e-4,3
6105,5,6.580375941252105e-5,3
6106,5,1.3899537285707277e-4,3
6107,4,1.3816825483126827e-4,3
6110,8,1.8672166501845915e-4,3
6112,5,2.497561477077012e-4,3
6113,4,9.389358926515813e-5,3
6114,5,5.864419018276632e-5,3
6115,4,1.4928554838687368e-4,3
6117,4,4.1014282600312106e-5,3
6120,4,5.970846102336853e-5,3
6122,4,4.4389897693821226e-5,3
6125,4,4.016512539891469e-5,3
6126,4,2.4568039895014713e-4,3
6129,4,4.341966475623654e-5,3
6131,4,4.0048630509015515e-5,3
6133,4,1.8265293319607307e-4,3
6135,5,2.0112087147279649e-4,3
6138,4,1.255949833246478e-4,3
6139,4,2.5497617014059814e-4,3
6143,4,2.0144991122145346e-4,3
6145,4,4.028014076136712e-5,3
6146,4,2.0104680001015437e-4,3
6150,5,1.7756051519449945e-4,3
6151,4,1.7569710450925644e-4,3
6153,4,7.31609969318955e-5,3
6154,4,4.561949053321442e-5,3
6156,9,2.118775716744516e-5,3
6160,4,8.622807711950749e-5,3
6161,5,1.740978703530391e-4,3
6164,5,3.9053726686344e-5,3
6166,6,5.1327272443885565e-5,3
6167,4,1.6696216891195597e-4,3
6169,4,2.515673688646251e-4,3
6170,9,2.1190632511286466e-5,3
6173,7,2.173529761837277e-4,3
6179,6,5.43995178597611e-5,3
6180,4,2.3834158117191676e-4,3
6185,4,5.47382940905485e-5,3
6186,4,2.441523207997057e-4,3
6187,5,1.4392282715140227e-4,3
6190,4,1.7310958130541628e-4,3
6191,5,3.9468923140873086e-5,3
6192,5,2.5191369075972485e-4,3
6193,4,6.631258114999373e-5,3
6195,4,2.4967215999976907e-4,3
6198,4,2.440783608155381e-4,3
6201,4,5.718825678898976e-5,3
6203,4,1.454764070924754e-4,3
6204,5,3.942349435724873e-5,3
6205,5,6.692647986640661e-5,3
6206,4,5.5634377147811994e-5,3
6208,4,2.4449334791450925e-4,3
6209,4,0,3
6212,5,5.876368884971691e-5,3
6213,4,5.420190317702465e-5,3
6215,4,2.0135011101057043e-4,3
6218,8,1.8549332871519139e-4,3
6219,4,1.8242767833910137e-4,3
6220,5,6.636563437077537e-5,3
6221,5,5.8618835743564957e-5,3
6222,4,1.8167069095861507e-4,3
6224,4,2.1767650760049897e-4,3
6225,5,1.3565024951032667e-4,3
6226,6,5.992353183169376e-5,3
6230,4,4.424476961839582e-5,3
6233,4,1.982651952804047e-4,3
6234,5,8.352027548989638e-5,3
6238,4,6.581534391184023e-5,3
6239,5,1.392174166262778e-4,3
6243,5,2.4923283190599825e-4,3
6244,6,1.9684686423786522e-4,3
6245,5,2.490208200139377e-4,3
6251,4,0,3
6253,8,1.8526946582084712e-4,3
6254,4,4.4588309513936135e-5,3
6258,4,1.7660477513333986e-4,3
6259,5,5.713211119739623e-5,3
6263,4,0,3
6264,7,2.1795738106826116e-4,3
6265,5,6.441784122932999e-5,3
6266,4,1.0502429928060608e-4,3
6267,6,5.1519362969046745e-5,3
6268,7,1.1151907111769405e-4,3
6269,4,1.5701515750170071e-4,3
6270,4,1.8672412496380486e-4,3
6272,5,2.4487044021868177e-4,3
6277,5,1.7712127954102157e-4,3
6281,4,6.02969779018151e-5,3
6282,4,1.3205023023762273e-4,3
6561,7,1.0399645010323891e-4,3
6604,4,0,3
6605,4,0,3
6649,9,2.1150488511017546e-5,3
6650,4,2.518311751205411e-4,3
6676,4,0,3
6865,5,5.720258162128802e-5,3
6283,8,1.8317680553358865e-4,3
6285,5,1.4130722227201993e-4,3
6289,5,1.4996877137872673e-4,3
6290,4,2.5398911085201933e-4,3
6293,5,1.65012177170132e-4,3
6294,5,1.3895748138996233e-4,3
6296,5,2.4806239729890575e-4,3
6297,4,6.259110149867192e-5,3
6298,6,5.156566160246024e-5,3
5811,3,0,3
5812,3,0,3
5813,3,0,3
5814,3,0,3
5815,3,0,3
5816,3,0,3
5819,3,0,3
5820,3,0,3
5821,3,0,3
5822,3,0,3
5824,3,0,3
5825,3,0,3
5828,3,0,3
5829,3,0,3
5831,3,0,3
5832,3,0,3
5833,3,0,3
5834,3,0,3
5835,3,0,3
5837,3,0,3
5839,3,0,3
5842,3,0,3
5843,3,0,3
5846,3,0,3
5847,3,0,3
5848,3,0,3
5849,3,0,3
5853,3,0,3
5854,3,0,3
5858,3,0,3
5859,3,0,3
5860,3,0,3
5866,3,0,3
5867,3,0,3
5869,3,0,3
5871,3,0,3
5875,3,0,3
5878,3,0,3
5879,3,0,3
5882,3,0,3
5883,3,0,3
5886,3,0,3
5891,3,0,3
5899,3,0,3
5900,3,0,3
5901,3,0,3
5905,3,0,3
5906,3,0,3
5909,3,0,3
5910,3,0,3
5911,3,0,3
5913,3,0,3
5915,3,0,3
5916,3,0,3
5917,3,0,3
5921,3,0,3
5926,3,0,3
5927,3,0,3
5930,3,0,3
5931,3,0,3
5932,3,0,3
5933,3,0,3
5934,3,0,3
5935,3,0,3
5937,3,0,3
5941,3,0,3
5942,3,0,3
5943,3,0,3
5945,3,0,3
5946,3,0,3
5949,3,0,3
5950,3,0,3
5951,3,0,3
5953,3,0,3
5955,3,0,3
5956,3,0,3
5958,3,0,3
5960,3,0,3
6104,3,0,3
6141,3,0,3
6157,3,0,3
6177,3,0,3
6261,3,0,3
6262,3,0,3
6279,3,0,3
6280,3,0,3
5962,3,0,3
5964,3,0,3
5965,3,0,3
5967,3,0,3
5968,3,0,3
5971,3,0,3
5976,3,0,3
5977,3,0,3
5980,3,0,3
5986,3,0,3
5987,3,0,3
5988,3,0,3
5990,3,0,3
5991,3,0,3
5992,3,0,3
5995,3,0,3
5998,3,0,3
6002,3,0,3
6004,3,0,3
6005,3,0,3
6006,3,0,3
6010,3,0,3
6013,3,0,3
6014,3,0,3
6015,3,0,3
6016,3,0,3
6022,3,0,3
6023,3,0,3
6024,3,0,3
6026,3,0,3
6027,3,0,3
6028,3,0,3
6029,3,0,3
6033,3,0,3
6034,3,0,3
6035,3,0,3
6036,3,0,3
6037,3,0,3
6040,3,0,3
6042,3,0,3
6044,3,0,3
6045,3,0,3
6046,3,0,3
6050,3,0,3
6053,3,0,3
6054,3,0,3
6056,3,0,3
6057,3,0,3
6058,3,0,3
6060,3,0,3
6062,3,0,3
6063,3,0,3
6065,3,0,3
6066,3,0,3
6067,3,0,3
6068,3,0,3
6069,3,0,3
6070,3,0,3
6073,3,0,3
6075,3,0,3
6078,3,0,3
6079,3,0,3
6082,3,0,3
6084,3,0,3
6086,3,0,3
6088,3,0,3
